"plj0046","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Some worries","2001","Other degree","West Germany","583","0.436012819294032","0.409035736162456","0.462989902425609"
"Some worries","2001","Other degree","East Germany","","","",""
"Some worries","2001","secondary school degree","West Germany","1937","0.488955562393521","0.473327114677773","0.50458401010927"
"Some worries","2001","secondary school degree","East Germany","1168","0.462239475403698","0.44256552865837","0.481913422149025"
"Big worries","2002","college entrance qualification","West Germany","670","0.156059221467013","0.145414407805073","0.166704035128954"
"Big worries","2002","college entrance qualification","East Germany","181","0.166095689510481","0.144299711053523","0.18789166796744"
"Big worries","2002","lower secondary degree","West Germany","2240","0.352094960632923","0.340657524401759","0.363532396864087"
"Big worries","2002","lower secondary degree","East Germany","599","0.37454009606033","0.350839147330189","0.398241044790472"
"Big worries","2002","no degree/no degree yet","West Germany","126","0.204113583695853","0.174734351439191","0.233492815952516"
"Big worries","2002","no degree/no degree yet","East Germany","39","0.243505171755725","0.179549050697972","0.307461292813477"
"Big worries","2002","Other degree","West Germany","202","0.169094927227162","0.148323782539739","0.189866071914586"
"Big worries","2002","Other degree","East Germany","","","",""
"Big worries","2002","secondary school degree","West Germany","1215","0.310019787657705","0.296121465525122","0.323918109790287"
"Big worries","2002","secondary school degree","East Germany","863","0.363795453788872","0.344647638145238","0.382943269432505"
"No worries","2002","college entrance qualification","West Germany","1845","0.404803679321807","0.39040609257244","0.419201266071175"
"No worries","2002","college entrance qualification","East Germany","436","0.397778737637833","0.369114664405122","0.426442810870543"
"No worries","2002","lower secondary degree","West Germany","1139","0.158455899033481","0.149711383610601","0.167200414456361"
"No worries","2002","lower secondary degree","East Germany","213","0.133686325232206","0.117021609385154","0.150351041079259"
"No worries","2002","no degree/no degree yet","West Germany","284","0.365100339510134","0.330005956770378","0.400194722249891"
"No worries","2002","no degree/no degree yet","East Germany","54","0.29109298004291","0.223401260873086","0.358784699212734"
"No worries","2002","Other degree","West Germany","423","0.363357199738389","0.336704927716943","0.390009471759835"
"No worries","2002","Other degree","East Germany","","","",""
"No worries","2002","secondary school degree","West Germany","997","0.218520896895753","0.206102814986381","0.230938978805125"
"No worries","2002","secondary school degree","East Germany","406","0.179389458427787","0.164118748602991","0.194660168252582"
"Some worries","2002","college entrance qualification","West Germany","1950","0.439137099211179","0.424580303717802","0.453693894704556"
"Some worries","2002","college entrance qualification","East Germany","503","0.436125572851686","0.407082935256771","0.465168210446601"
"Some worries","2002","lower secondary degree","West Germany","3320","0.489449140333596","0.477478527267478","0.501419753399714"
"Some worries","2002","lower secondary degree","East Germany","790","0.491773578707463","0.467292640898255","0.516254516516671"
"Some worries","2002","no degree/no degree yet","West Germany","313","0.430786076794012","0.394691036681579","0.466881116906446"
"Some worries","2002","no degree/no degree yet","East Germany","80","0.465401848201365","0.391073784758491","0.53972991164424"
"Some worries","2002","Other degree","West Germany","626","0.467547873034449","0.439899297441384","0.495196448627513"
"Some worries","2002","Other degree","East Germany","","","",""
"Some worries","2002","secondary school degree","West Germany","2042","0.471459315446542","0.456458644990833","0.486459985902251"
"Some worries","2002","secondary school degree","East Germany","1156","0.456815087783342","0.436989033615707","0.476641141950977"
"Big worries","2003","college entrance qualification","West Germany","617","0.154621321311797","0.143806284997814","0.16543635762578"
"Big worries","2003","college entrance qualification","East Germany","167","0.151991706475848","0.130966073695689","0.173017339256008"
"Big worries","2003","lower secondary degree","West Germany","2034","0.340997274338601","0.329321204146052","0.35267334453115"
"Big worries","2003","lower secondary degree","East Germany","474","0.30364419931541","0.280752378636543","0.326536019994277"
"Big worries","2003","no degree/no degree yet","West Germany","123","0.204360254928875","0.174594974044231","0.234125535813518"
"Big worries","2003","no degree/no degree yet","East Germany","36","0.276171993194894","0.211215898577358","0.34112808781243"
"Big worries","2003","Other degree","West Germany","183","0.16314053775622","0.142076260474741","0.184204815037699"
"Big worries","2003","Other degree","East Germany","","","",""
"Big worries","2003","secondary school degree","West Germany","1071","0.279655796083131","0.265820827864941","0.293490764301321"
"Big worries","2003","secondary school degree","East Germany","756","0.327732173112958","0.308898129405559","0.346566216820357"
"No worries","2003","college entrance qualification","West Germany","1845","0.411957024474245","0.397233962630714","0.426680086317775"
"No worries","2003","college entrance qualification","East Germany","454","0.400384992568656","0.371689464448157","0.429080520689156"
"No worries","2003","lower secondary degree","West Germany","1243","0.181990806939125","0.172487353408573","0.191494260469677"
"No worries","2003","lower secondary degree","East Germany","259","0.172912732717098","0.1540861543382","0.191739311095996"
"No worries","2003","no degree/no degree yet","West Germany","290","0.383653418889391","0.347758286080129","0.419548551698653"
"No worries","2003","no degree/no degree yet","East Germany","79","0.380932531721784","0.310381166858789","0.451483896584779"
"No worries","2003","Other degree","West Germany","439","0.382403002583062","0.354698357715027","0.410107647451098"
"No worries","2003","Other degree","East Germany","","","",""
"No worries","2003","secondary school degree","West Germany","1044","0.243859377194916","0.23062305787266","0.257095696517171"
"No worries","2003","secondary school degree","East Germany","449","0.192220983222303","0.176409975444378","0.208031991000228"
"Some worries","2003","college entrance qualification","West Germany","1831","0.433421654213958","0.418598079880721","0.448245228547195"
"Some worries","2003","college entrance qualification","East Germany","499","0.447623300955495","0.418501844093623","0.476744757817368"
"Some worries","2003","lower secondary degree","West Germany","3055","0.477011918722274","0.464709566725148","0.489314270719399"
"Some worries","2003","lower secondary degree","East Germany","817","0.523443067967492","0.498578875212741","0.548307260722243"
"Some worries","2003","no degree/no degree yet","West Germany","292","0.411986326181734","0.375654381335007","0.448318271028462"
"Some worries","2003","no degree/no degree yet","East Germany","67","0.342895475083322","0.273933371105078","0.411857579061566"
"Some worries","2003","Other degree","West Germany","560","0.454456459660718","0.426070720866753","0.482842198454683"
"Some worries","2003","Other degree","East Germany","","","",""
"Some worries","2003","secondary school degree","West Germany","1928","0.476484826721953","0.461089624608366","0.49188002883554"
"Some worries","2003","secondary school degree","East Germany","1181","0.480046843664739","0.460000425285618","0.50009326204386"
"Big worries","2004","college entrance qualification","West Germany","807","0.220553757715524","0.208061941787549","0.233045573643499"
"Big worries","2004","college entrance qualification","East Germany","226","0.230630551514496","0.206081050138466","0.255180052890525"
"Big worries","2004","lower secondary degree","West Germany","2333","0.393641643481254","0.38133391361022","0.405949373352288"
"Big worries","2004","lower secondary degree","East Germany","556","0.380953903718817","0.356162731745221","0.405745075692413"
"Big worries","2004","no degree/no degree yet","West Germany","154","0.272187402558214","0.239494619772059","0.304880185344368"
"Big worries","2004","no degree/no degree yet","East Germany","41","0.264372117650713","0.200652069495523","0.328092165805904"
"Big worries","2004","Other degree","West Germany","218","0.197893098766349","0.174528789001839","0.221257408530859"
"Big worries","2004","Other degree","East Germany","","","",""
"Big worries","2004","secondary school degree","West Germany","1318","0.348245416670671","0.333408952181811","0.36308188115953"
"Big worries","2004","secondary school degree","East Germany","924","0.414373832029145","0.394306991869752","0.434440672188538"
"No worries","2004","college entrance qualification","West Germany","1530","0.353999229023945","0.339591586057912","0.368406871989979"
"No worries","2004","college entrance qualification","East Germany","393","0.365605134663151","0.337537697346488","0.393672571979815"
"No worries","2004","lower secondary degree","West Germany","999","0.161880719532588","0.15260146189894","0.171159977166237"
"No worries","2004","lower secondary degree","East Germany","193","0.136669793400509","0.11913405385179","0.154205532949229"
"No worries","2004","no degree/no degree yet","West Germany","261","0.333376077717822","0.29874900668722","0.368003148748424"
"No worries","2004","no degree/no degree yet","East Germany","65","0.337869134554805","0.269527500947052","0.406210768162557"
"No worries","2004","Other degree","West Germany","338","0.3113283780941","0.284174181825684","0.338482574362516"
"No worries","2004","Other degree","East Germany","","","",""
"No worries","2004","secondary school degree","West Germany","807","0.187904825836791","0.175739658095283","0.200069993578299"
"No worries","2004","secondary school degree","East Germany","397","0.170895599894435","0.155562052361891","0.18622914742698"
"Some worries","2004","college entrance qualification","West Germany","1895","0.425447013260531","0.410551240294397","0.440342786226665"
"Some worries","2004","college entrance qualification","East Germany","512","0.403764313822353","0.375169337750196","0.43235928989451"
"Some worries","2004","lower secondary degree","West Germany","2721","0.444477636986157","0.431959535016009","0.456995738956305"
"Some worries","2004","lower secondary degree","East Germany","725","0.482376302880674","0.456866952047417","0.50788565371393"
"Some worries","2004","no degree/no degree yet","West Germany","297","0.394436519723965","0.358538004081128","0.430335035366802"
"Some worries","2004","no degree/no degree yet","East Germany","78","0.397758747794482","0.327040042744128","0.468477452844836"
"Some worries","2004","Other degree","West Germany","561","0.490778523139551","0.461461650844791","0.520095395434311"
"Some worries","2004","Other degree","East Germany","","","",""
"Some worries","2004","secondary school degree","West Germany","1836","0.463849757492538","0.448319538129752","0.479379976855324"
"Some worries","2004","secondary school degree","East Germany","994","0.41473056807642","0.394661207416442","0.434799928736398"
"Big worries","2005","college entrance qualification","West Germany","926","0.223607488550173","0.210783104875404","0.236431872224942"
"Big worries","2005","college entrance qualification","East Germany","253","0.235232848457861","0.210403868303415","0.260061828612306"
"Big worries","2005","lower secondary degree","West Germany","2678","0.48306529778051","0.470067458554876","0.496063137006143"
"Big worries","2005","lower secondary degree","East Germany","663","0.48589792949911","0.459623221902173","0.512172637096048"
"Big worries","2005","no degree/no degree yet","West Germany","174","0.279428317044715","0.246832925332671","0.312023708756759"
"Big worries","2005","no degree/no degree yet","East Germany","34","0.289461939688205","0.220679232902972","0.358244646473439"
"Big worries","2005","Other degree","West Germany","272","0.263680116092049","0.237216740422965","0.290143491761134"
"Big worries","2005","Other degree","East Germany","","","",""
"Big worries","2005","secondary school degree","West Germany","1503","0.414205737964088","0.398533796061585","0.429877679866592"
"Big worries","2005","secondary school degree","East Germany","1040","0.490246330038938","0.46941846570025","0.511074194377626"
"No worries","2005","college entrance qualification","West Germany","1241","0.308354328149998","0.294140223195378","0.322568433104619"
"No worries","2005","college entrance qualification","East Germany","342","0.308265797753618","0.281233834985388","0.335297760521848"
"No worries","2005","lower secondary degree","West Germany","699","0.121528073399697","0.113029370504474","0.130026776294919"
"No worries","2005","lower secondary degree","East Germany","145","0.109889361753425","0.0934478967581752","0.126330826748675"
"No worries","2005","no degree/no degree yet","West Germany","235","0.297480932150335","0.264273061678135","0.330688802622535"
"No worries","2005","no degree/no degree yet","East Germany","55","0.270246225769695","0.202893085504719","0.33759936603467"
"No worries","2005","Other degree","West Germany","284","0.286873961487151","0.259709443727537","0.314038479246766"
"No worries","2005","Other degree","East Germany","","","",""
"No worries","2005","secondary school degree","West Germany","613","0.155885701698834","0.144344634482611","0.167426768915057"
"No worries","2005","secondary school degree","East Germany","270","0.112244278257564","0.0990924469431374","0.125396109571991"
"Some worries","2005","college entrance qualification","West Germany","1888","0.468038183299828","0.452680223216797","0.48339614338286"
"Some worries","2005","college entrance qualification","East Germany","526","0.456501353788521","0.427342828669488","0.485659878907555"
"Some worries","2005","lower secondary degree","West Germany","2301","0.395406628819794","0.382689061054631","0.408124196584957"
"Some worries","2005","lower secondary degree","East Germany","582","0.404212708747465","0.378414396768237","0.430011020726693"
"Some worries","2005","no degree/no degree yet","West Germany","319","0.42309075080495","0.387202448221451","0.458979053388449"
"Some worries","2005","no degree/no degree yet","East Germany","78","0.4402918345421","0.365001193908297","0.515582475175903"
"Some worries","2005","Other degree","West Germany","509","0.449445922420799","0.419570641257787","0.479321203583811"
"Some worries","2005","Other degree","East Germany","","","",""
"Some worries","2005","secondary school degree","West Germany","1679","0.429908560337078","0.414157764316497","0.445659356357658"
"Some worries","2005","secondary school degree","East Germany","903","0.397509391703498","0.377119908333164","0.417898875073831"
"Big worries","2006","college entrance qualification","West Germany","872","0.198398433228534","0.186635080090015","0.210161786367053"
"Big worries","2006","college entrance qualification","East Germany","249","0.229039778816671","0.20512440412088","0.252955153512461"
"Big worries","2006","lower secondary degree","West Germany","2521","0.420501222067273","0.408100232746249","0.432902211388298"
"Big worries","2006","lower secondary degree","East Germany","557","0.382565627760968","0.357712241570012","0.407419013951924"
"Big worries","2006","no degree/no degree yet","West Germany","121","0.251363061711693","0.215109297909382","0.287616825514004"
"Big worries","2006","no degree/no degree yet","East Germany","","","",""
"Big worries","2006","Other degree","West Germany","270","0.249500838443377","0.224044395915554","0.274957280971199"
"Big worries","2006","Other degree","East Germany","","","",""
"Big worries","2006","secondary school degree","West Germany","1470","0.374619350386974","0.359796373211183","0.389442327562764"
"Big worries","2006","secondary school degree","East Germany","968","0.435808448665522","0.415734611395255","0.455882285935788"
"No worries","2006","college entrance qualification","West Germany","1515","0.346395194943228","0.332359746774733","0.360430643111723"
"No worries","2006","college entrance qualification","East Germany","385","0.342707409693786","0.315696024140386","0.369718795247186"
"No worries","2006","lower secondary degree","West Germany","855","0.141948254918712","0.133180907660596","0.150715602176829"
"No worries","2006","lower secondary degree","East Germany","233","0.165479983354863","0.146476714775592","0.184483251934133"
"No worries","2006","no degree/no degree yet","West Germany","198","0.320807540568122","0.281796686543167","0.359818394593076"
"No worries","2006","no degree/no degree yet","East Germany","30","0.204646342098628","0.124770180352412","0.284522503844844"
"No worries","2006","Other degree","West Germany","353","0.317790893594407","0.290399376797223","0.345182410391591"
"No worries","2006","Other degree","East Germany","","","",""
"No worries","2006","secondary school degree","West Germany","781","0.191793802668069","0.179736601966364","0.203851003369775"
"No worries","2006","secondary school degree","East Germany","368","0.149395589108828","0.134964404241281","0.163826773976375"
"Some worries","2006","college entrance qualification","West Germany","2028","0.455206371828238","0.440517010521637","0.469895733134838"
"Some worries","2006","college entrance qualification","East Germany","552","0.428252811489543","0.400091175749579","0.456414447229508"
"Some worries","2006","lower secondary degree","West Germany","2711","0.437550523014014","0.425088105339359","0.45001294068867"
"Some worries","2006","lower secondary degree","East Germany","679","0.451954388884169","0.426504092209871","0.477404685558467"
"Some worries","2006","no degree/no degree yet","West Germany","231","0.427829397720185","0.3864804151282","0.469178380312171"
"Some worries","2006","no degree/no degree yet","East Germany","45","0.557874037706731","0.459546279532085","0.656201795881377"
"Some worries","2006","Other degree","West Germany","487","0.432708267962216","0.403561699871557","0.461854836052876"
"Some worries","2006","Other degree","East Germany","","","",""
"Some worries","2006","secondary school degree","West Germany","1845","0.433586846944957","0.418410304824778","0.448763389065137"
"Some worries","2006","secondary school degree","East Germany","1008","0.41479596222565","0.394850679151757","0.434741245299543"
"Big worries","2007","college entrance qualification","West Germany","746","0.169938722161678","0.158652447898347","0.181224996425009"
"Big worries","2007","college entrance qualification","East Germany","226","0.221514029816752","0.19774972583692","0.245278333796583"
"Big worries","2007","lower secondary degree","West Germany","2061","0.382216150468518","0.369408828790963","0.395023472146072"
"Big worries","2007","lower secondary degree","East Germany","469","0.372457459624333","0.346687148052466","0.398227771196199"
"Big worries","2007","no degree/no degree yet","West Germany","83","0.181732505744432","0.14622150209685","0.217243509392013"
"Big worries","2007","no degree/no degree yet","East Germany","32","0.247003167755361","0.163716149402176","0.330290186108547"
"Big worries","2007","Other degree","West Germany","186","0.179287157740505","0.155500383392666","0.203073932088345"
"Big worries","2007","Other degree","East Germany","","","",""
"Big worries","2007","secondary school degree","West Germany","1220","0.3364208897372","0.321476771009529","0.351365008464871"
"Big worries","2007","secondary school degree","East Germany","826","0.391030561532866","0.37062558205716","0.411435541008572"
"No worries","2007","college entrance qualification","West Germany","1649","0.384448985374095","0.36983055533888","0.399067415409311"
"No worries","2007","college entrance qualification","East Germany","450","0.380899122043969","0.353109363028261","0.408688881059677"
"No worries","2007","lower secondary degree","West Germany","960","0.174958231892478","0.164944621645074","0.184971842139883"
"No worries","2007","lower secondary degree","East Germany","243","0.197071404094708","0.175867784050503","0.218275024138912"
"No worries","2007","no degree/no degree yet","West Germany","169","0.328540501840079","0.285288784225044","0.371792219455113"
"No worries","2007","no degree/no degree yet","East Germany","38","0.37406148766169","0.280614175607935","0.467508799715444"
"No worries","2007","Other degree","West Germany","355","0.370230226593723","0.340287441763183","0.400173011424263"
"No worries","2007","Other degree","East Germany","","","",""
"No worries","2007","secondary school degree","West Germany","827","0.211254528065718","0.198343704936326","0.224165351195111"
"No worries","2007","secondary school degree","East Germany","427","0.184375978714291","0.168160482773448","0.200591474655135"
"Some worries","2007","college entrance qualification","West Germany","1859","0.445612292464226","0.430676277998204","0.460548306930249"
"Some worries","2007","college entrance qualification","East Germany","497","0.397586848139279","0.369580124091397","0.425593572187161"
"Some worries","2007","lower secondary degree","West Germany","2509","0.442825617639004","0.429733874855147","0.455917360422861"
"Some worries","2007","lower secondary degree","East Germany","640","0.43047113628096","0.404078083086646","0.456864189475273"
"Some worries","2007","no degree/no degree yet","West Germany","201","0.48972699241549","0.443693141303677","0.535760843527303"
"Some worries","2007","no degree/no degree yet","East Germany","33","0.378935344582949","0.285248104893244","0.472622584272654"
"Some worries","2007","Other degree","West Germany","458","0.450482615665771","0.419629780210118","0.481335451121425"
"Some worries","2007","Other degree","East Germany","","","",""
"Some worries","2007","secondary school degree","West Germany","1793","0.452324582197082","0.436582245447153","0.468066918947011"
"Some worries","2007","secondary school degree","East Germany","944","0.424593459752843","0.403925047775885","0.4452618717298"
"Big worries","2008","college entrance qualification","West Germany","564","0.133164939314957","0.122660998401956","0.143668880227957"
"Big worries","2008","college entrance qualification","East Germany","176","0.170927529052762","0.148861232833674","0.192993825271851"
"Big worries","2008","lower secondary degree","West Germany","1720","0.341700351827762","0.328774673093751","0.354626030561773"
"Big worries","2008","lower secondary degree","East Germany","418","0.365127616284505","0.338782487746417","0.391472744822593"
"Big worries","2008","no degree/no degree yet","West Germany","85","0.201258207373279","0.164006336413868","0.23851007833269"
"Big worries","2008","no degree/no degree yet","East Germany","30","0.36861642434612","0.274531208561348","0.462701640130893"
"Big worries","2008","Other degree","West Germany","151","0.155004605693267","0.131147298057097","0.178861913329438"
"Big worries","2008","Other degree","East Germany","","","",""
"Big worries","2008","secondary school degree","West Germany","979","0.276658542267519","0.26212801170634","0.291189072828697"
"Big worries","2008","secondary school degree","East Germany","669","0.338026929211079","0.317814382590002","0.358239475832157"
"No worries","2008","college entrance qualification","West Germany","1782","0.450081430027759","0.434700456383312","0.465462403672206"
"No worries","2008","college entrance qualification","East Germany","471","0.433512991489372","0.404464524021284","0.462561458957461"
"No worries","2008","lower secondary degree","West Germany","1029","0.189977131804881","0.179286136565977","0.200668127043785"
"No worries","2008","lower secondary degree","East Germany","263","0.207245325770291","0.185066091887304","0.229424559653278"
"No worries","2008","no degree/no degree yet","West Germany","189","0.419769211313523","0.37391557720383","0.465622845423216"
"No worries","2008","no degree/no degree yet","East Germany","36","0.277594636573845","0.190260622783371","0.364928650364319"
"No worries","2008","Other degree","West Germany","363","0.421317619312384","0.388767926145335","0.453867312479434"
"No worries","2008","Other degree","East Germany","","","",""
"No worries","2008","secondary school degree","West Germany","957","0.250742348781541","0.236663498528048","0.264821199035034"
"No worries","2008","secondary school degree","East Germany","439","0.199302144982951","0.182232851630968","0.216371438334935"
"Some worries","2008","college entrance qualification","West Germany","1673","0.416753630657284","0.401511179714688","0.43199608159988"
"Some worries","2008","college entrance qualification","East Germany","471","0.395559479457865","0.366897256296499","0.424221702619232"
"Some worries","2008","lower secondary degree","West Germany","2423","0.468322516367357","0.454723249808193","0.481921782926521"
"Some worries","2008","lower secondary degree","East Germany","602","0.427627057945204","0.400555895871248","0.454698220019161"
"Some worries","2008","no degree/no degree yet","West Germany","171","0.378972581313198","0.333898449755578","0.424046712870819"
"Some worries","2008","no degree/no degree yet","East Germany","35","0.353788939080035","0.260539393675568","0.447038484484501"
"Some worries","2008","Other degree","West Germany","370","0.423677774994348","0.391103670609067","0.45625187937963"
"Some worries","2008","Other degree","East Germany","","","",""
"Some worries","2008","secondary school degree","West Germany","1705","0.472599108950941","0.456382702151542","0.48881551575034"
"Some worries","2008","secondary school degree","East Germany","996","0.46267092580597","0.441365927789098","0.483975923822841"
"Big worries","2009","college entrance qualification","West Germany","393","0.105289333440096","0.0955383774868125","0.11504028939338"
