"plj0046","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Big worries","2004","Saxony","West Germany","","","","","1"
"Big worries","2004","Saxony","East Germany","534","0.345115236429124","0.321606758665382","0.368623714192866","1"
"Big worries","2004","Saxony-Anhalt","West Germany","","","","","1"
"Big worries","2004","Saxony-Anhalt","East Germany","319","0.386738662152262","0.35526945757943","0.418207866725094","1"
"Big worries","2004","Thuringia","West Germany","","","","","1"
"Big worries","2004","Thuringia","East Germany","333","0.366433542138939","0.335631616858228","0.39723546741965","1"
"No worries","2004","Schleswig-Holstein","West Germany","293","0.387152867441736","0.350269717088157","0.424036017795315","3"
"No worries","2004","Schleswig-Holstein","East Germany","","","","","3"
"No worries","2004","Hamburg","West Germany","100","0.271823150299495","0.221225363482207","0.322420937116782","3"
"No worries","2004","Hamburg","East Germany","","","","","3"
"No worries","2004","Lower Saxony","West Germany","443","0.2117176911436","0.193285303066237","0.230150079220963","3"
"No worries","2004","Lower Saxony","East Germany","","","","","3"
"No worries","2004","Brandenburg","East Germany","211","0.214668529949488","0.188035327283475","0.2413017326155","3"
"No worries","2004","Bremen","West Germany","45","0.216265800178654","0.154011153504501","0.278520446852807","3"
"No worries","2004","Bremen","East Germany","","","","","3"
"No worries","2004","North Rhine-Westphalia","West Germany","983","0.207686156536386","0.195868177564288","0.219504135508483","3"
"No worries","2004","North Rhine-Westphalia","East Germany","","","","","3"
"No worries","2004","Hesse","West Germany","367","0.247068126132532","0.224634983338455","0.269501268926609","3"
"No worries","2004","Hesse","East Germany","","","","","3"
"No worries","2004","Rhineland-Palatinate,Saarland","West Germany","330","0.248349737398694","0.224735856631151","0.271963618166236","3"
"No worries","2004","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"No worries","2004","Baden-Württemberg","West Germany","643","0.219065284221569","0.203179021317356","0.234951547125783","3"
"No worries","2004","Baden-Württemberg","East Germany","","","","","3"
"No worries","2004","Bavaria","West Germany","694","0.209273616453007","0.194791718681685","0.223755514224329","3"
"No worries","2004","Bavaria","East Germany","","","","","3"
"No worries","2004","Berlin","West Germany","111","0.256215139685487","0.215332672477906","0.297097606893068","3"
"No worries","2004","Berlin","East Germany","90","0.255227657722205","0.210621923072038","0.299833392372372","3"
"No worries","2004","Brandenburg","West Germany","","","","","3"
"No worries","2004","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"No worries","2004","Mecklenburg-Western Pomerania","East Germany","91","0.149508561422608","0.118651297652655","0.180365825192561","3"
"No worries","2004","Saxony","West Germany","","","","","3"
"No worries","2004","Saxony","East Germany","358","0.222754227764411","0.202178644250522","0.243329811278301","3"
"No worries","2004","Saxony-Anhalt","West Germany","","","","","3"
"No worries","2004","Saxony-Anhalt","East Germany","176","0.182669434010302","0.157701305598093","0.207637562422511","3"
"No worries","2004","Thuringia","West Germany","","","","","3"
"No worries","2004","Thuringia","East Germany","158","0.163963108392003","0.140294650822374","0.187631565961631","3"
"Some worries","2004","Hamburg","West Germany","124","0.428398086726537","0.372119852255073","0.484676321198","2"
"Some worries","2004","Hamburg","East Germany","","","","","2"
"Some worries","2004","Lower Saxony","West Germany","882","0.457688755014119","0.435210035567554","0.480167474460685","2"
"Some worries","2004","Saxony","East Germany","679","0.432130535806464","0.407634729763066","0.456626341849863","2"
"Some worries","2004","Thuringia","West Germany","","","","","2"
"Some worries","2004","Thuringia","East Germany","449","0.469603349469059","0.437698981648778","0.501507717289339","2"
"Some worries","2004","Schleswig-Holstein","West Germany","244","0.400554612886885","0.363450985517354","0.437658240256416","2"
"Some worries","2004","Schleswig-Holstein","East Germany","","","","","2"
"Some worries","2004","Lower Saxony","East Germany","","","","","2"
"Some worries","2004","Bremen","West Germany","75","0.421926935294553","0.347247084315761","0.496606786273346","2"
"Some worries","2004","Bremen","East Germany","","","","","2"
"Some worries","2004","North Rhine-Westphalia","West Germany","2040","0.442778865559044","0.428307882074162","0.457249849043926","2"
"Some worries","2004","North Rhine-Westphalia","East Germany","","","","","2"
"Some worries","2004","Hesse","West Germany","627","0.43756902688152","0.411766524903233","0.463371528859808","2"
"Some worries","2004","Hesse","East Germany","","","","","2"
"Some worries","2004","Rhineland-Palatinate,Saarland","West Germany","627","0.472842301410543","0.445555285468831","0.500129317352256","2"
"Some worries","2004","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Some worries","2004","Baden-Württemberg","West Germany","1230","0.470826823421747","0.45165527854171","0.489998368301784","2"
"Some worries","2004","Baden-Württemberg","East Germany","","","","","2"
"Some worries","2004","Berlin","East Germany","137","0.34302261022278","0.294454450930952","0.391590769514609","2"
"Some worries","2004","Brandenburg","West Germany","","","","","2"
"Some worries","2004","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Some worries","2004","Mecklenburg-Western Pomerania","East Germany","258","0.453760448895476","0.410678603374927","0.496842294416025","2"
"Some worries","2004","Saxony","West Germany","","","","","2"
"Some worries","2004","Saxony-Anhalt","West Germany","","","","","2"
"Some worries","2004","Saxony-Anhalt","East Germany","425","0.430591903837436","0.398595665276459","0.462588142398413","2"
"Some worries","2004","Bavaria","West Germany","1385","0.434461430750311","0.416814797848896","0.452108063651726","2"
"Some worries","2004","Bavaria","East Germany","","","","","2"
"Some worries","2004","Berlin","West Germany","183","0.408951903815765","0.362909439061539","0.45499436856999","2"
"Some worries","2004","Brandenburg","East Germany","407","0.451043072076005","0.418766244243001","0.48331989990901","2"
"Big worries","2005","Schleswig-Holstein","West Germany","141","0.265331633546268","0.231311490433159","0.299351776659377","1"
"Big worries","2005","Schleswig-Holstein","East Germany","","","","","1"
"Big worries","2005","Hamburg","West Germany","89","0.354970229733935","0.29989771123204","0.410042748235829","1"
"Big worries","2005","Hamburg","East Germany","","","","","1"
"Big worries","2005","Lower Saxony","West Germany","631","0.384345199299881","0.361785322203679","0.406905076396082","1"
"Big worries","2005","Lower Saxony","East Germany","","","","","1"
"Big worries","2005","Bremen","West Germany","51","0.381162993742111","0.302651556705781","0.459674430778441","1"
"Big worries","2005","Bremen","East Germany","","","","","1"
"Big worries","2005","North Rhine-Westphalia","West Germany","1687","0.390037386283602","0.375519339840972","0.404555432726233","1"
"Big worries","2005","North Rhine-Westphalia","East Germany","","","","","1"
"Big worries","2005","Hesse","West Germany","478","0.372712479242577","0.346976628023269","0.398448330461885","1"
"Big worries","2005","Hesse","East Germany","","","","","1"
"Big worries","2005","Rhineland-Palatinate,Saarland","West Germany","437","0.360629067905133","0.333750280977614","0.387507854832651","1"
"Big worries","2005","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Big worries","2005","Baden-Württemberg","West Germany","869","0.359256367210637","0.340535159905488","0.377977574515786","1"
"Big worries","2005","Baden-Württemberg","East Germany","","","","","1"
"Big worries","2005","Bavaria","West Germany","1114","0.445199835164788","0.427086653833938","0.463313016495638","1"
"Big worries","2005","Bavaria","East Germany","","","","","1"
"Big worries","2005","Berlin","West Germany","140","0.317725927223344","0.272876832392933","0.362575022053756","1"
"Big worries","2005","Berlin","East Germany","129","0.397139993852372","0.345129774945091","0.449150212759653","1"
"Big worries","2005","Brandenburg","West Germany","","","","","1"
"Big worries","2005","Brandenburg","East Germany","337","0.418673921979461","0.386207521661095","0.451140322297827","1"
"Big worries","2005","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Big worries","2005","Mecklenburg-Western Pomerania","East Germany","176","0.41028211813152","0.367210352898256","0.453353883364784","1"
"Big worries","2005","Saxony","West Germany","","","","","1"
"Big worries","2005","Saxony","East Germany","627","0.419861322113117","0.395082854050801","0.444639790175433","1"
"Big worries","2005","Saxony-Anhalt","West Germany","","","","","1"
"Big worries","2005","Saxony-Anhalt","East Germany","357","0.458853890530736","0.42609782811757","0.491609952943903","1"
"Big worries","2005","Thuringia","West Germany","","","","","1"
"Big worries","2005","Thuringia","East Germany","415","0.486813100078283","0.453938497054827","0.519687703101739","1"
"No worries","2005","Schleswig-Holstein","West Germany","264","0.364472392129093","0.327387631510831","0.401557152747356","3"
"No worries","2005","Schleswig-Holstein","East Germany","","","","","3"
"No worries","2005","Hamburg","West Germany","75","0.229074459382734","0.180708072639145","0.277440846126323","3"
"No worries","2005","Hamburg","East Germany","","","","","3"
"No worries","2005","Lower Saxony","West Germany","340","0.178689266240862","0.160922419919569","0.196456112562154","3"
"No worries","2005","Lower Saxony","East Germany","","","","","3"
"No worries","2005","Bremen","West Germany","29","","","","3"
"No worries","2005","Bremen","East Germany","","","","","3"
"No worries","2005","North Rhine-Westphalia","West Germany","777","0.166160913528385","0.155081697913545","0.177240129143225","3"
"No worries","2005","North Rhine-Westphalia","East Germany","","","","","3"
"No worries","2005","Hesse","West Germany","277","0.190513781065332","0.169611861400588","0.211415700730077","3"
"No worries","2005","Hesse","East Germany","","","","","3"
"No worries","2005","Rhineland-Palatinate,Saarland","West Germany","232","0.205661384915311","0.183036724384043","0.228286045446579","3"
"No worries","2005","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"No worries","2005","Baden-Württemberg","West Germany","529","0.202184741420508","0.186513087832187","0.21785639500883","3"
"No worries","2005","Baden-Württemberg","East Germany","","","","","3"
"No worries","2005","Bavaria","West Germany","538","0.173853957568875","0.160041541541569","0.187666373596181","3"
"No worries","2005","Bavaria","East Germany","","","","","3"
"No worries","2005","Brandenburg","East Germany","163","0.160233194124839","0.136092937748018","0.18437345050166","3"
"No worries","2005","Berlin","West Germany","95","0.245835308221482","0.204358708273362","0.287311908169602","3"
"No worries","2005","Berlin","East Germany","65","0.178199702278726","0.137523044028748","0.218876360528704","3"
"No worries","2005","Brandenburg","West Germany","","","","","3"
"No worries","2005","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"No worries","2005","Mecklenburg-Western Pomerania","East Germany","76","0.120666689509964","0.0921433947662903","0.149189984253639","3"
"No worries","2005","Saxony","West Germany","","","","","3"
"No worries","2005","Saxony","East Germany","274","0.180869126432442","0.161544350120865","0.200193902744018","3"
"No worries","2005","Saxony-Anhalt","West Germany","","","","","3"
"No worries","2005","Saxony-Anhalt","East Germany","144","0.139307705910152","0.116545794009713","0.162069617810591","3"
"No worries","2005","Thuringia","West Germany","","","","","3"
"No worries","2005","Thuringia","East Germany","116","0.112178786336207","0.0914220181262707","0.132935554546144","3"
"Some worries","2005","Hamburg","West Germany","126","0.415955310883331","0.359227572631845","0.472683049134817","2"
"Some worries","2005","Schleswig-Holstein","West Germany","242","0.370195974324639","0.332989843166252","0.407402105483025","2"
"Some worries","2005","Schleswig-Holstein","East Germany","","","","","2"
"Some worries","2005","Hamburg","East Germany","","","","","2"
"Some worries","2005","Lower Saxony","West Germany","815","0.436965534459257","0.413961794702818","0.459969274215697","2"
"Some worries","2005","Lower Saxony","East Germany","","","","","2"
"Some worries","2005","Bremen","West Germany","67","0.491737535515411","0.410921019757231","0.572554051273591","2"
"Some worries","2005","Bremen","East Germany","","","","","2"
"Some worries","2005","North Rhine-Westphalia","West Germany","1872","0.443801700188013","0.429013587082439","0.458589813293586","2"
"Some worries","2005","North Rhine-Westphalia","East Germany","","","","","2"
"Some worries","2005","Hesse","West Germany","601","0.436773739692091","0.410374710660059","0.463172768724123","2"
"Some worries","2005","Hesse","East Germany","","","","","2"
"Some worries","2005","Rhineland-Palatinate,Saarland","West Germany","557","0.433709547179556","0.405968556463292","0.46145053789582","2"
"Some worries","2005","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Some worries","2005","Baden-Württemberg","West Germany","1125","0.438558891368854","0.419196654438901","0.457921128298808","2"
"Some worries","2005","Baden-Württemberg","East Germany","","","","","2"
"Some worries","2005","Saxony","East Germany","623","0.399269551454441","0.374681250167171","0.423857852741712","2"
"Some worries","2005","Thuringia","West Germany","","","","","2"
"Some worries","2005","Thuringia","East Germany","357","0.40100811358551","0.368773040598157","0.433243186572862","2"
"Some worries","2005","Bavaria","West Germany","1240","0.380946207266337","0.363247360545993","0.398645053986682","2"
"Some worries","2005","Bavaria","East Germany","","","","","2"
"Some worries","2005","Berlin","West Germany","179","0.436438764555174","0.388666026240645","0.484211502869702","2"
"Some worries","2005","Berlin","East Germany","146","0.424660303868902","0.372120114301547","0.477200493436257","2"
"Some worries","2005","Brandenburg","West Germany","","","","","2"
"Some worries","2005","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Some worries","2005","Mecklenburg-Western Pomerania","East Germany","249","0.469051192358516","0.425352778330132","0.512749606386899","2"
"Some worries","2005","Saxony","West Germany","","","","","2"
"Some worries","2005","Saxony-Anhalt","West Germany","","","","","2"
"Some worries","2005","Saxony-Anhalt","East Germany","388","0.401838403559112","0.369610489727833","0.434066317390391","2"
"Some worries","2005","Brandenburg","East Germany","387","0.4210928838957","0.388600642111473","0.453585125679927","2"
"Big worries","2006","Schleswig-Holstein","West Germany","186","0.316364060114173","0.2811499512078","0.351578169020546","1"
"Big worries","2006","Schleswig-Holstein","East Germany","","","","","1"
"Big worries","2006","Hamburg","West Germany","74","0.254636680415127","0.205824088602899","0.303449272227355","1"
"Big worries","2006","Hamburg","East Germany","","","","","1"
"Big worries","2006","Lower Saxony","East Germany","","","","","1"
"Big worries","2006","Bremen","West Germany","52","0.436357300485755","0.3556361847386","0.517078416232909","1"
"Big worries","2006","Bremen","East Germany","","","","","1"
"Big worries","2006","North Rhine-Westphalia","West Germany","1589","0.35689557440738","0.342921258908162","0.370869889906597","1"
"Big worries","2006","North Rhine-Westphalia","East Germany","","","","","1"
"Big worries","2006","Hesse","West Germany","434","0.298520532240536","0.2751117054179","0.321929359063171","1"
"Big worries","2006","Hesse","East Germany","","","","","1"
"Big worries","2006","Rhineland-Palatinate,Saarland","West Germany","381","0.311809462159974","0.286452158466334","0.337166765853614","1"
"Big worries","2006","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Big worries","2006","Baden-Württemberg","West Germany","821","0.317980169519204","0.300459863446757","0.33550047559165","1"
"Big worries","2006","Baden-Württemberg","East Germany","","","","","1"
"Big worries","2006","Bavaria","West Germany","1003","0.342416714236861","0.325739605622224","0.359093822851497","1"
"Big worries","2006","Bavaria","East Germany","","","","","1"
"Big worries","2006","Lower Saxony","West Germany","659","0.372108165604952","0.350730791028084","0.393485540181819","1"
"Big worries","2006","Berlin","West Germany","163","0.346113287712257","0.30156085446471","0.390665720959804","1"
"Big worries","2006","Berlin","East Germany","123","0.405248739463709","0.35344428968287","0.457053189244548","1"
"Big worries","2006","Brandenburg","West Germany","","","","","1"
"Big worries","2006","Brandenburg","East Germany","309","0.325460903546266","0.295476207690848","0.355445599401685","1"
"Big worries","2006","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Big worries","2006","Mecklenburg-Western Pomerania","East Germany","170","0.368094279305714","0.327714541997247","0.408474016614181","1"
"Big worries","2006","Saxony","West Germany","","","","","1"
"Big worries","2006","Saxony","East Germany","571","0.373736211204763","0.349835712287709","0.397636710121816","1"
"Big worries","2006","Saxony-Anhalt","West Germany","","","","","1"
"Big worries","2006","Saxony-Anhalt","East Germany","332","0.418927830206832","0.386889229013697","0.450966431399968","1"
"Big worries","2006","Thuringia","West Germany","","","","","1"
"Big worries","2006","Thuringia","East Germany","349","0.362963449046935","0.332353856782724","0.393573041311146","1"
"No worries","2006","Hamburg","East Germany","","","","","3"
"No worries","2006","Hamburg","West Germany","100","0.320099781301567","0.267829762426152","0.372369800176981","3"
"No worries","2006","Schleswig-Holstein","West Germany","201","0.257608117395335","0.224494466270941","0.290721768519729","3"
"No worries","2006","Schleswig-Holstein","East Germany","","","","","3"
"No worries","2006","Lower Saxony","West Germany","403","0.19063718801969","0.17326506948921","0.208009306550171","3"
"No worries","2006","Bremen","West Germany","45","0.247837821098617","0.177562372431089","0.318113269766144","3"
"No worries","2006","Bremen","East Germany","","","","","3"
"No worries","2006","Lower Saxony","East Germany","","","","","3"
"No worries","2006","North Rhine-Westphalia","West Germany","947","0.204098722756024","0.192342468828576","0.215854976683473","3"
"No worries","2006","North Rhine-Westphalia","East Germany","","","","","3"
"No worries","2006","Hesse","West Germany","358","0.238468996750871","0.216669582715736","0.260268410786007","3"
"No worries","2006","Hesse","East Germany","","","","","3"
"No worries","2006","Rhineland-Palatinate,Saarland","West Germany","293","0.229602818732894","0.206580448766628","0.25262518869916","3"
"No worries","2006","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"No worries","2006","Baden-Württemberg","West Germany","636","0.234138223202829","0.218206801775097","0.250069644630561","3"
"No worries","2006","Baden-Württemberg","East Germany","","","","","3"
"No worries","2006","Bavaria","West Germany","708","0.222346592072774","0.207732354099619","0.23696083004593","3"
"No worries","2006","Bavaria","East Germany","","","","","3"
"No worries","2006","Brandenburg","East Germany","210","0.206864343629554","0.180942658623696","0.232786028635413","3"
"No worries","2006","Berlin","West Germany","117","0.296462437808913","0.253692411411838","0.339232464205989","3"
"No worries","2006","Berlin","East Germany","78","0.20270352707891","0.160282701367955","0.245124352789865","3"
"No worries","2006","Brandenburg","West Germany","","","","","3"
"No worries","2006","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"No worries","2006","Mecklenburg-Western Pomerania","East Germany","104","0.162515369555674","0.131627108831949","0.193403630279399","3"
"No worries","2006","Saxony","West Germany","","","","","3"
"No worries","2006","Saxony","East Germany","343","0.227854348540488","0.207132714346931","0.248575982734045","3"
"No worries","2006","Saxony-Anhalt","West Germany","","","","","3"
"No worries","2006","Saxony-Anhalt","East Germany","172","0.174672870127842","0.150017320328954","0.19932841992673","3"
"No worries","2006","Thuringia","West Germany","","","","","3"
"No worries","2006","Thuringia","East Germany","158","0.159346698010978","0.136048414909197","0.182644981112759","3"
"Some worries","2006","Hamburg","West Germany","132","0.425263538283307","0.369871056070355","0.480656020496259","2"
"Some worries","2006","Lower Saxony","East Germany","","","","","2"
"Some worries","2006","Bremen","West Germany","48","0.315804878415629","0.240145373731","0.391464383100257","2"
"Some worries","2006","Thuringia","West Germany","","","","","2"
"Some worries","2006","Bremen","East Germany","","","","","2"
"Some worries","2006","Schleswig-Holstein","West Germany","283","0.426027822490492","0.388584438526692","0.463471206454293","2"
"Some worries","2006","Schleswig-Holstein","East Germany","","","","","2"
"Some worries","2006","Hamburg","East Germany","","","","","2"
"Some worries","2006","Lower Saxony","West Germany","902","0.437254646375358","0.415316469947217","0.4591928228035","2"
"Some worries","2006","North Rhine-Westphalia","West Germany","1979","0.439005702836596","0.424530204696936","0.453481200976255","2"
"Some worries","2006","North Rhine-Westphalia","East Germany","","","","","2"
"Some worries","2006","Hesse","West Germany","676","0.463010471008593","0.43750323631069","0.488517705706496","2"
"Some worries","2006","Hesse","East Germany","","","","","2"
"Some worries","2006","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Some worries","2006","Baden-Württemberg","West Germany","1257","0.447881607277967","0.429173024454588","0.466590190101347","2"
"Some worries","2006","Baden-Württemberg","East Germany","","","","","2"
"Some worries","2006","Bavaria","West Germany","1399","0.435236693690365","0.417812050897189","0.452661336483541","2"
"Some worries","2006","Bavaria","East Germany","","","","","2"
"Some worries","2006","Berlin","West Germany","158","0.35742427447883","0.312542996424368","0.402305552533291","2"
"Some worries","2006","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Some worries","2006","Mecklenburg-Western Pomerania","East Germany","274","0.469390351138612","0.427606115470246","0.511174586806978","2"
"Some worries","2006","Saxony","East Germany","660","0.398409440254749","0.374223607604091","0.422595272905408","2"
"Some worries","2006","Saxony-Anhalt","West Germany","","","","","2"
"Some worries","2006","Saxony-Anhalt","East Germany","407","0.406399299665326","0.374505035989741","0.438293563340911","2"
"Some worries","2006","Thuringia","East Germany","441","0.477689852942087","0.445893217912682","0.509486487971492","2"
"Some worries","2006","Rhineland-Palatinate,Saarland","West Germany","608","0.458587719107132","0.431311803384949","0.485863634829314","2"
"Some worries","2006","Berlin","East Germany","144","0.392047733457381","0.340531659483056","0.443563807431706","2"
"Some worries","2006","Brandenburg","West Germany","","","","","2"
"Some worries","2006","Brandenburg","East Germany","419","0.467674752824179","0.435744146398472","0.499605359249886","2"
"Some worries","2006","Saxony","West Germany","","","","","2"
"Big worries","2007","Schleswig-Holstein","West Germany","139","0.25972737421969","0.225015939768767","0.294438808670612","1"
"Big worries","2007","Schleswig-Holstein","East Germany","","","","","1"
"Big worries","2007","Hamburg","West Germany","70","0.274542942610726","0.223702042302233","0.325383842919219","1"
"Big worries","2007","Hamburg","East Germany","","","","","1"
"Big worries","2007","Lower Saxony","East Germany","","","","","1"
"Big worries","2007","Bremen","West Germany","33","0.225548691332924","0.157755063026888","0.29334231963896","1"
"Big worries","2007","Bremen","East Germany","","","","","1"
"Big worries","2007","North Rhine-Westphalia","West Germany","1303","0.323160112306986","0.308990687939074","0.337329536674899","1"
"Big worries","2007","North Rhine-Westphalia","East Germany","","","","","1"
"Big worries","2007","Hesse","West Germany","374","0.276429894853072","0.252901832095627","0.299957957610516","1"
"Big worries","2007","Hesse","East Germany","","","","","1"
"Big worries","2007","Rhineland-Palatinate,Saarland","West Germany","304","0.298548977522257","0.272327230055511","0.324770724989004","1"
"Big worries","2007","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Big worries","2007","Baden-Württemberg","West Germany","696","0.286092699901526","0.268316700343052","0.303868699459999","1"
"Big worries","2007","Baden-Württemberg","East Germany","","","","","1"
"Big worries","2007","Bavaria","West Germany","810","0.284408015278002","0.268053512952873","0.300762517603131","1"
"Big worries","2007","Bavaria","East Germany","","","","","1"
"Big worries","2007","Lower Saxony","West Germany","522","0.304568258087077","0.283482359150665","0.325654157023488","1"
"Big worries","2007","Berlin","West Germany","137","0.296536626908343","0.252327078436841","0.340746175379845","1"
"Big worries","2007","Berlin","East Germany","126","0.368357861748993","0.317384956312975","0.419330767185011","1"
"Big worries","2007","Brandenburg","West Germany","","","","","1"
"Big worries","2007","Brandenburg","East Germany","261","0.325204622225902","0.293986667841459","0.356422576610345","1"
"Big worries","2007","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Big worries","2007","Mecklenburg-Western Pomerania","East Germany","167","0.420208216167931","0.377201019904756","0.463215412431107","1"
"Big worries","2007","Saxony","West Germany","","","","","1"
"Big worries","2007","Saxony","East Germany","440","0.29268344408932","0.26968861621178","0.315678271966859","1"
"Big worries","2007","Saxony-Anhalt","West Germany","","","","","1"
"Big worries","2007","Saxony-Anhalt","East Germany","294","0.360587706999649","0.32866246838116","0.392512945618139","1"
"Big worries","2007","Thuringia","West Germany","","","","","1"
"Big worries","2007","Thuringia","East Germany","316","0.366483210218061","0.335125051523549","0.397841368912574","1"
"No worries","2007","Schleswig-Holstein","West Germany","216","0.309361715672394","0.272770531699882","0.345952899644906","3"
"No worries","2007","Schleswig-Holstein","East Germany","","","","","3"
"No worries","2007","Hamburg","West Germany","109","0.320975214581783","0.267791239056697","0.37415919010687","3"
"No worries","2007","Hamburg","East Germany","","","","","3"
"No worries","2007","Lower Saxony","West Germany","447","0.236023364246917","0.216567967892343","0.255478760601491","3"
"No worries","2007","Lower Saxony","East Germany","","","","","3"
"No worries","2007","Bremen","West Germany","46","0.190453973116655","0.126761596494206","0.254146349739105","3"
"No worries","2007","Bremen","East Germany","","","","","3"
"No worries","2007","North Rhine-Westphalia","West Germany","1038","0.237234375950318","0.224346399736639","0.250122352163998","3"
"No worries","2007","Saxony","West Germany","","","","","3"
"No worries","2007","Saxony","East Germany","419","0.283402435858693","0.26062716104366","0.306177710673726","3"
"No worries","2007","North Rhine-Westphalia","East Germany","","","","","3"
"No worries","2007","Hesse","West Germany","380","0.274974230990704","0.25148460632571","0.298463855655698","3"
"No worries","2007","Hesse","East Germany","","","","","3"
"No worries","2007","Rhineland-Palatinate,Saarland","West Germany","326","0.270357001120816","0.244907505461216","0.295806496780416","3"
"No worries","2007","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"No worries","2007","Baden-Württemberg","West Germany","680","0.268677830560553","0.251242506765437","0.286113154355669","3"
"No worries","2007","Baden-Württemberg","East Germany","","","","","3"
"No worries","2007","Bavaria","West Germany","733","0.252496014799562","0.236746480974829","0.268245548624295","3"
"No worries","2007","Bavaria","East Germany","","","","","3"
"No worries","2007","Berlin","West Germany","109","0.311975681422573","0.267130227106093","0.356821135739054","3"
"No worries","2007","Berlin","East Germany","89","0.231546078801991","0.186970550344322","0.27612160725966","3"
"No worries","2007","Brandenburg","West Germany","","","","","3"
"No worries","2007","Brandenburg","East Germany","219","0.254723942959446","0.22568816235278","0.283759723566112","3"
"No worries","2007","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"No worries","2007","Mecklenburg-Western Pomerania","East Germany","102","0.154702340425214","0.123193958007904","0.186210722842524","3"
"No worries","2007","Saxony-Anhalt","West Germany","","","","","3"
"No worries","2007","Saxony-Anhalt","East Germany","190","0.20317674678274","0.176424749996473","0.229928743569008","3"
"No worries","2007","Thuringia","West Germany","","","","","3"
"No worries","2007","Thuringia","East Germany","183","0.198423335341877","0.172468794331999","0.224377876351755","3"
"Some worries","2007","Hamburg","West Germany","117","0.404481842807491","0.348570585998781","0.4603930996162","2"
"Some worries","2007","Lower Saxony","East Germany","","","","","2"
"Some worries","2007","Bremen","West Germany","67","0.583997335550421","0.504046105071221","0.66394856602962","2"
"Some worries","2007","Bremen","East Germany","","","","","2"
"Some worries","2007","Thuringia","West Germany","","","","","2"
"Some worries","2007","Schleswig-Holstein","West Germany","258","0.430910910107916","0.391709496443883","0.47011232377195","2"
"Some worries","2007","Schleswig-Holstein","East Germany","","","","","2"
"Some worries","2007","Hamburg","East Germany","","","","","2"
"Some worries","2007","Lower Saxony","West Germany","861","0.459408377666006","0.43657570991944","0.482241045412572","2"
"Some worries","2007","North Rhine-Westphalia","West Germany","1844","0.439605511742695","0.424567900541988","0.454643122943403","2"
"Some worries","2007","North Rhine-Westphalia","East Germany","","","","","2"
"Some worries","2007","Hesse","West Germany","634","0.448595874156225","0.42243115960303","0.474760588709419","2"
"Some worries","2007","Hesse","East Germany","","","","","2"
"Some worries","2007","Rhineland-Palatinate,Saarland","West Germany","540","0.431094021356927","0.402717352709952","0.459470690003902","2"
"Some worries","2007","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Some worries","2007","Baden-Württemberg","West Germany","1107","0.445229469537921","0.425681197504915","0.464777741570927","2"
"Some worries","2007","Baden-Württemberg","East Germany","","","","","2"
"Some worries","2007","Bavaria","West Germany","1380","0.463095969922436","0.445019337955233","0.481172601889638","2"
"Some worries","2007","Bavaria","East Germany","","","","","2"
"Some worries","2007","Berlin","West Germany","164","0.391487691669084","0.34424333903697","0.438732044301198","2"
"Some worries","2007","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Some worries","2007","Mecklenburg-Western Pomerania","East Germany","237","0.425089443406855","0.38201564866369","0.46816323815002","2"
"Some worries","2007","Saxony","East Germany","645","0.423914120051988","0.398939049166816","0.448889190937159","2"
"Some worries","2007","Saxony-Anhalt","West Germany","","","","","2"
"Some worries","2007","Saxony-Anhalt","East Germany","385","0.43623554621761","0.403263372986793","0.469207719448428","2"
"Some worries","2007","Thuringia","East Germany","408","0.435093454440062","0.402829022299525","0.467357886580598","2"
"Some worries","2007","Berlin","East Germany","129","0.400096059449016","0.348324426424198","0.451867692473833","2"
"Some worries","2007","Brandenburg","West Germany","","","","","2"
"Some worries","2007","Brandenburg","East Germany","385","0.420071434814652","0.387179542260842","0.452963327368461","2"
"Some worries","2007","Saxony","West Germany","","","","","2"
"Big worries","2008","Schleswig-Holstein","West Germany","87","0.15756736201094","0.127173962671954","0.187960761349925","1"
"Big worries","2008","Schleswig-Holstein","East Germany","","","","","1"
"Big worries","2008","Hamburg","West Germany","58","0.259893150741289","0.208795668423741","0.310990633058838","1"
"Big worries","2008","Hamburg","East Germany","","","","","1"
