"plj0046","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"No worries","2000","Not Working","Female","1336","0.220624417268495","0.209851933933619","0.231396900603372","3"
"No worries","2000","Not Working","Male","792","0.240522521469824","0.225830724089028","0.25521431885062","3"
"No worries","2000","Full Time","Male","1719","0.266443558999411","0.255867070596359","0.277020047402463","3"
"No worries","2000","Part Time","Male","456","0.299089377350239","0.276354313425704","0.321824441274774","3"
"No worries","2000","Full Time","Female","758","0.250109742643339","0.235284296322418","0.26493518896426","3"
"No worries","2000","Part Time","Female","859","0.253735899174249","0.239290763239486","0.268181035109012","3"
"Some worries","2000","Full Time","Male","2890","0.423248242698408","0.411428332904705","0.43506815249211","2"
"Some worries","2000","Not Working","Female","2749","0.485580136685325","0.472596242524121","0.498564030846529","2"
"Some worries","2000","Part Time","Male","641","0.400927317636864","0.376592004065745","0.425262631207984","2"
"Some worries","2000","Full Time","Female","1526","0.440502054843785","0.423507224492602","0.457496885194968","2"
"Some worries","2000","Not Working","Male","1484","0.448806296414135","0.431709245666599","0.465903347161671","2"
"Some worries","2000","Part Time","Female","1697","0.483232903638134","0.466644290643639","0.49982151663263","2"
"Big worries","2001","Full Time","Female","739","0.246503199229533","0.231019183137441","0.261987215321624","1"
"Big worries","2001","Full Time","Male","1547","0.248994443954153","0.238082607918012","0.259906279990293","1"
"Big worries","2001","Not Working","Female","1165","0.23651252749221","0.224752797252539","0.248272257731881","1"
"Big worries","2001","Not Working","Male","780","0.265019740682838","0.249281735715921","0.280757745649754","1"
"Big worries","2001","Part Time","Female","751","0.220237479890848","0.206221142663305","0.234253817118391","1"
"Big worries","2001","Part Time","Male","361","0.257872428731403","0.235190827266089","0.280554030196716","1"
"No worries","2001","Full Time","Male","1710","0.292653442380506","0.281172583757946","0.304134301003066","3"
"No worries","2001","Not Working","Female","1356","0.265546678739076","0.253325253269683","0.277768104208468","3"
"No worries","2001","Not Working","Male","821","0.25863025583677","0.243015693271323","0.274244818402217","3"
"No worries","2001","Part Time","Male","480","0.342020778562563","0.317424788336057","0.366616768789069","3"
"No worries","2001","Full Time","Female","822","0.284737857648853","0.268523981409638","0.300951733888069","3"
"No worries","2001","Part Time","Female","949","0.292437373921834","0.27705205067178","0.307822697171888","3"
"Some worries","2001","Part Time","Male","588","0.400106792706034","0.374705436126042","0.425508149286026","2"
"Some worries","2001","Full Time","Female","1415","0.468758943121614","0.450830101664854","0.486687784578373","2"
"Some worries","2001","Full Time","Male","2776","0.458352113665341","0.445779094604719","0.470925132725964","2"
"Some worries","2001","Not Working","Female","2495","0.497940793768714","0.484103994255914","0.511777593281515","2"
"Some worries","2001","Not Working","Male","1420","0.476350003480392","0.458540313187188","0.494159693773596","2"
"Some worries","2001","Part Time","Female","1658","0.487325146187318","0.470419251311595","0.504231041063041","2"
"Big worries","2002","Not Working","Female","1418","0.307689626523586","0.294966485002612","0.32041276804456","1"
"Big worries","2002","Not Working","Male","962","0.325958410864801","0.309597384349472","0.34231943738013","1"
"Big worries","2002","Full Time","Female","792","0.263353577855935","0.247901020648433","0.278806135063438","1"
"Big worries","2002","Full Time","Male","1698","0.276653018926939","0.265701859038799","0.287604178815079","1"
"Big worries","2002","Part Time","Female","863","0.26918696416824","0.254860587877579","0.283513340458901","1"
"Big worries","2002","Part Time","Male","455","0.308054840006968","0.284973500267944","0.331136179745993","1"
"No worries","2002","Not Working","Female","1086","0.191894544759361","0.181038969447725","0.202750120070997","3"
"No worries","2002","Full Time","Male","1823","0.270617461827556","0.259741324930416","0.281493598724697","3"
"No worries","2002","Not Working","Male","694","0.204323647869225","0.190249774216321","0.218397521522129","3"
"No worries","2002","Part Time","Male","453","0.307045640433963","0.283985341081943","0.330105939785982","3"
"No worries","2002","Full Time","Female","843","0.255193262300956","0.239897976129416","0.270488548472496","3"
"No worries","2002","Part Time","Female","981","0.252886956145093","0.238847102749618","0.266926809540568","3"
"Some worries","2002","Part Time","Male","629","0.384899519559069","0.360574238052083","0.409224801066055","2"
"Some worries","2002","Full Time","Female","1486","0.481453159843109","0.463923551075126","0.498982768611092","2"
"Some worries","2002","Full Time","Male","2889","0.452729519245504","0.44054412754283","0.464914910948179","2"
"Some worries","2002","Not Working","Female","2551","0.500415828717053","0.486632396806275","0.51419926062783","2"
"Some worries","2002","Not Working","Male","1497","0.469717941265974","0.452297540303905","0.487138342228044","2"
"Some worries","2002","Part Time","Female","1838","0.477926079686667","0.461791689206603","0.494060470166731","2"
"Big worries","2003","Not Working","Female","1249","0.283898864139557","0.271347017037445","0.296450711241669","1"
"Big worries","2003","Not Working","Male","914","0.307388718861376","0.29134666805231","0.323430769670442","1"
"Big worries","2003","Full Time","Female","717","0.272301259955355","0.256163831856587","0.288438688054122","1"
"Big worries","2003","Full Time","Male","1517","0.269800259827498","0.258526060867913","0.281074458787083","1"
"Big worries","2003","Part Time","Female","765","0.226423157630056","0.212684937356645","0.240161377903467","1"
"Big worries","2003","Part Time","Male","375","0.245472098189947","0.223928624378235","0.267015572001659","1"
"No worries","2003","Not Working","Female","1239","0.227263248598801","0.215597327879843","0.238929169317759","3"
"No worries","2003","Full Time","Male","1779","0.2830385835343","0.271596255630329","0.294480911438272","3"
"No worries","2003","Not Working","Male","794","0.23773889343802","0.222938503981253","0.252539282894786","3"
"No worries","2003","Part Time","Male","488","0.317208178536209","0.293911534874589","0.34050482219783","3"
"No worries","2003","Full Time","Female","827","0.262554951315313","0.246603190770782","0.278506711859844","3"
"No worries","2003","Part Time","Female","1084","0.284461355845519","0.269651647404736","0.299271064286302","3"
"Some worries","2003","Part Time","Male","670","0.437319723273844","0.412487969565303","0.462151476982385","2"
"Some worries","2003","Full Time","Female","1379","0.465143788729332","0.447061815657114","0.48322576180155","2"
"Some worries","2003","Full Time","Male","2658","0.447161156638202","0.434531981495724","0.459790331780679","2"
"Some worries","2003","Not Working","Female","2469","0.488837887261642","0.474922336847978","0.502753437675307","2"
"Some worries","2003","Not Working","Male","1470","0.454872387700604","0.437559678980113","0.472185096421095","2"
"Some worries","2003","Part Time","Female","1716","0.489115486524425","0.472706362412582","0.505524610636268","2"
"Big worries","2004","Not Working","Female","1496","0.324657074023304","0.311522263381307","0.337791884665302","1"
"Big worries","2004","Not Working","Male","1104","0.363581150747068","0.347022925632357","0.380139375861778","1"
"Big worries","2004","Full Time","Female","842","0.319853868012622","0.302574670792485","0.337133065232758","1"
"Big worries","2004","Full Time","Male","1806","0.33847595718024","0.326109019733792","0.350842894626688","1"
"Big worries","2004","Part Time","Female","967","0.31041907110785","0.295113083712816","0.325725058502884","1"
"Big worries","2004","Part Time","Male","471","0.341128600766007","0.317088726791475","0.36516847474054","1"
"No worries","2004","Full Time","Male","1403","0.241715510906464","0.230526446306294","0.252904575506634","3"
"No worries","2004","Not Working","Female","1038","0.193875266339225","0.182785777442258","0.204964755236192","3"
"No worries","2004","Full Time","Female","657","0.229356780525298","0.213781742540776","0.24493181850982","3"
"No worries","2004","Not Working","Male","715","0.211835895828383","0.197770573522834","0.225901218133932","3"
"No worries","2004","Part Time","Male","387","0.263693904275368","0.241350361508726","0.28603744704201","3"
"No worries","2004","Part Time","Female","893","0.230843351949999","0.216903421152928","0.24478328274707","3"
"Some worries","2004","Part Time","Male","636","0.395177494958625","0.370387133132575","0.419967856784675","2"
"Some worries","2004","Full Time","Female","1300","0.45078935146208","0.432356057854463","0.469222645069697","2"
"Some worries","2004","Full Time","Male","2415","0.419808531913296","0.406910105379684","0.432706958446909","2"
"Some worries","2004","Not Working","Female","2348","0.481467659637471","0.467451769395576","0.495483549879366","2"
"Some worries","2004","Not Working","Male","1423","0.424582953424549","0.407568648006465","0.441597258842632","2"
"Some worries","2004","Part Time","Female","1650","0.458737576942151","0.442252892820386","0.475222261063916","2"
"Big worries","2005","Not Working","Female","1771","0.40033810723942","0.386309529592778","0.414366684886062","1"
"Big worries","2005","Not Working","Male","1280","0.406914955566074","0.389775780844074","0.424054130288073","1"
"Big worries","2005","Full Time","Female","968","0.381134426646847","0.362716175162346","0.399552678131348","1"
"Big worries","2005","Full Time","Male","2036","0.397188836375202","0.384059906140231","0.410317766610174","1"
"Big worries","2005","Part Time","Female","1092","0.347795975615468","0.331822230499572","0.363769720731364","1"
"Big worries","2005","Part Time","Male","531","0.410565112421275","0.384629111704642","0.436501113137908","1"
"No worries","2005","Full Time","Male","1104","0.19381302480909","0.183207075452212","0.204418974165968","3"
"No worries","2005","Not Working","Female","801","0.162016478762624","0.151466677398917","0.172566280126332","3"
"No worries","2005","Part Time","Male","283","0.208312469199919","0.186901880668312","0.229723057731527","3"
"No worries","2005","Full Time","Female","536","0.202209388178239","0.18697741152921","0.217441364827267","3"
"No worries","2005","Not Working","Male","565","0.175057316955179","0.161799207041564","0.188315426868794","3"
"No worries","2005","Part Time","Female","705","0.196597980094857","0.183268637748286","0.209927322441427","3"
"Some worries","2005","Part Time","Male","568","0.381122418378805","0.355517187698895","0.406727649058716","2"
"Some worries","2005","Full Time","Female","1167","0.416656185174914","0.397959596987763","0.435352773362065","2"
"Some worries","2005","Full Time","Male","2196","0.408998138815708","0.395806605740655","0.42218967189076","2"
"Some worries","2005","Not Working","Female","2114","0.437645413997956","0.4234413290666","0.451849498929311","2"
"Some worries","2005","Not Working","Male","1311","0.418027727478747","0.40081961305663","0.435235841900865","2"
"Some worries","2005","Part Time","Female","1618","0.455606044289675","0.438902673463477","0.472309415115874","2"
"Big worries","2006","Full Time","Male","1892","0.345534896636205","0.333059844206022","0.358009949066387","1"
"Big worries","2006","Not Working","Female","1623","0.336301636433481","0.323271400911568","0.349331871955394","1"
"Big worries","2006","Not Working","Male","1258","0.378496963243415","0.362298666644799","0.39469525984203","1"
"Big worries","2006","Part Time","Female","1079","0.317154750683353","0.30191485280044","0.332394648566265","1"
"Big worries","2006","Part Time","Male","475","0.357459948150776","0.332409285027245","0.382510611274306","1"
"Big worries","2006","Full Time","Female","889","0.33968600929063","0.322181315729107","0.357190702852153","1"
"No worries","2006","Not Working","Female","1032","0.207695332955469","0.196507090275656","0.218883575635282","3"
"No worries","2006","Not Working","Male","686","0.189636915508119","0.176544560124498","0.20272927089174","3"
"No worries","2006","Full Time","Male","1333","0.243102779404395","0.231849824142325","0.254355734666466","3"
"No worries","2006","Part Time","Male","337","0.232107206793578","0.210039864113468","0.254174549473689","3"
"No worries","2006","Part Time","Female","817","0.212710159477658","0.199308865307038","0.226111453648277","3"
"No worries","2006","Full Time","Female","668","0.226837466226067","0.211358810994709","0.242316121457425","3"
"Some worries","2006","Full Time","Male","2357","0.4113623239594","0.398453417337463","0.424271230581337","2"
"Some worries","2006","Not Working","Female","2395","0.45600303061105","0.44226626441173","0.469739796810369","2"
"Some worries","2006","Full Time","Female","1255","0.433476524483303","0.415160459336373","0.451792589630233","2"
"Some worries","2006","Part Time","Male","594","0.410432845055646","0.384720414893463","0.436145275217829","2"
"Some worries","2006","Not Working","Male","1500","0.431866121248466","0.415323038900913","0.448409203596019","2"
"Some worries","2006","Part Time","Female","1686","0.47013508983899","0.453790304783577","0.486479874894402","2"
"Big worries","2007","Full Time","Male","1600","0.3196787300275","0.307032519655087","0.332324940399913","1"
"Big worries","2007","Not Working","Female","1298","0.293108968534961","0.280055258938508","0.306162678131414","1"
"Big worries","2007","Not Working","Male","1050","0.330639264773448","0.314442961313119","0.346835568233777","1"
"Big worries","2007","Part Time","Female","924","0.286365323902791","0.271158924684236","0.301571723121346","1"
"Big worries","2007","Part Time","Male","367","0.293137600094841","0.268287689145005","0.317987511044677","1"
"Big worries","2007","Full Time","Female","753","0.289798718847696","0.272423939493427","0.307173498201964","1"
"No worries","2007","Full Time","Male","1442","0.269026874506238","0.257001598724006","0.28105215028847","3"
"No worries","2007","Not Working","Female","1115","0.238024242537285","0.225811187044282","0.250237298030289","3"
"No worries","2007","Not Working","Male","770","0.228767720523375","0.214306713164291","0.243228727882459","3"
"No worries","2007","Part Time","Male","390","0.299406408912131","0.27440380398162","0.324409013842642","3"
"No worries","2007","Part Time","Female","866","0.244727417579208","0.230265650079682","0.259189185078735","3"
"No worries","2007","Full Time","Female","703","0.263889727582168","0.247010093668864","0.280769361495473","3"
"Some worries","2007","Full Time","Female","1163","0.446311553570136","0.427273079482271","0.465350027658001","2"
"Some worries","2007","Full Time","Male","2182","0.411294395466262","0.397950827014793","0.42463796391773","2"
"Some worries","2007","Not Working","Female","2258","0.468866788927753","0.454555800773165","0.483177777082342","2"
"Some worries","2007","Part Time","Male","532","0.407455990993028","0.380632068101826","0.434279913884229","2"
"Some worries","2007","Not Working","Male","1421","0.440593014703178","0.423501076191766","0.457684953214589","2"
"Some worries","2007","Part Time","Female","1605","0.468907258518001","0.452120885775632","0.48569363126037","2"
"Big worries","2008","Full Time","Male","1306","0.267479310421257","0.255148246847916","0.279810373994598","1"
"Big worries","2008","Not Working","Female","1142","0.275588590303632","0.262368389882473","0.288808790724792","1"
"Big worries","2008","Not Working","Male","901","0.302291732669242","0.286017203913752","0.318566261424732","1"
"Big worries","2008","Part Time","Female","713","0.237182260237515","0.222433206648398","0.251931313826632","1"
"Big worries","2008","Part Time","Male","295","0.269386070395274","0.244326917313223","0.294445223477326","1"
"Big worries","2008","Full Time","Female","577","0.227482077214173","0.211131041223989","0.243833113204357","1"
"No worries","2008","Part Time","Male","409","0.36278047574209","0.335622253523066","0.389938697961113","3"
"No worries","2008","Full Time","Male","1601","0.311985858114583","0.29907926472112","0.324892451508047","3"
"No worries","2008","Not Working","Female","1174","0.252630483194899","0.239773906408137","0.265487059981661","3"
"No worries","2008","Not Working","Male","794","0.256800902842461","0.24131953918442","0.272282266500503","3"
"No worries","2008","Part Time","Female","991","0.309817992973122","0.293783774585765","0.32585221136048","3"
"No worries","2008","Full Time","Female","748","0.282479487437582","0.264919345632752","0.300039629242412","3"
"Some worries","2008","Part Time","Male","500","0.367833453862636","0.34059539118768","0.395071516537592","2"
"Some worries","2008","Full Time","Female","1200","0.490038435348245","0.470539935720028","0.509536934976462","2"
"Some worries","2008","Full Time","Male","2043","0.42053483146416","0.406783012519792","0.434286650408528","2"
"Some worries","2008","Not Working","Female","2072","0.471780926501469","0.457010534870827","0.486551318132111","2"
"Some worries","2008","Not Working","Male","1364","0.440907364488297","0.423312986624037","0.458501742352556","2"
"Some worries","2008","Part Time","Female","1491","0.452999746789362","0.435739166072033","0.470260327506692","2"
"Big worries","2009","Full Time","Male","997","0.224262910801252","0.212178065687442","0.236347755915062","1"
"Big worries","2009","Not Working","Female","872","0.235283902939896","0.222065889976806","0.248501915902987","1"
"Big worries","2009","Not Working","Male","682","0.253611837877101","0.237658186302974","0.269565489451229","1"
"Big worries","2009","Part Time","Female","601","0.215702156449661","0.201073870238741","0.230330442660581","1"
"Big worries","2009","Part Time","Male","242","0.213468162765665","0.18999917530201","0.23693715022932","1"
"Big worries","2009","Full Time","Female","456","0.176056344770928","0.160862976825132","0.191249712716724","1"
"No worries","2009","Part Time","Male","476","0.395929415489035","0.36791881805641","0.423940012921661","3"
"No worries","2009","Full Time","Male","1766","0.377589635257408","0.363543607462957","0.391635663051858","3"
"No worries","2009","Not Working","Female","1192","0.295940811456205","0.281716640442268","0.310164982470143","3"
"No worries","2009","Not Working","Male","910","0.318090415422669","0.301012625777986","0.335168205067351","3"
"No worries","2009","Part Time","Female","1091","0.326658893767152","0.309979106682118","0.343338680852187","3"
"No worries","2009","Full Time","Female","891","0.371375890871126","0.352101448247267","0.390650333494986","3"
"Some worries","2009","Part Time","Male","453","0.3906024217453","0.362658492609519","0.41854635088108","2"
"Some worries","2009","Full Time","Female","1067","0.452567764357946","0.432712007314232","0.472423521401659","2"
"Some worries","2009","Full Time","Male","1813","0.39814745394134","0.383964323221996","0.412330584660684","2"
"Some worries","2009","Not Working","Female","1892","0.468775285603898","0.453224890109412","0.484325681098385","2"
"Some worries","2009","Not Working","Male","1265","0.42829774670023","0.410153003855175","0.446442489545284","2"
"Some worries","2009","Part Time","Female","1345","0.457638949783187","0.439920267054703","0.475357632511671","2"
"Big worries","2010","Full Time","Male","1328","0.215399403524273","0.205247234213893","0.225551572834653","1"
"Big worries","2010","Not Working","Female","1174","0.229630846712633","0.218358432271365","0.240903261153901","1"
"Big worries","2010","Not Working","Male","742","0.255362233124369","0.23983814904606","0.270886317202677","1"
"Big worries","2010","Part Time","Female","945","0.218609519297099","0.206848516763252","0.230370521830945","1"
"Big worries","2010","Part Time","Male","344","0.225133651708431","0.204427365625345","0.245839937791517","1"
"Big worries","2010","Full Time","Female","587","0.20979487835893","0.194998903273188","0.224590853444671","1"
"No worries","2010","Part Time","Male","651","0.40842239648471","0.384053871714678","0.432790921254741","3"
"No worries","2010","Full Time","Male","2561","0.385618539287955","0.373598378127254","0.397638700448655","3"
"No worries","2010","Not Working","Female","1773","0.309872549421806","0.297478632077502","0.32226646676611","3"
"No worries","2010","Not Working","Male","1009","0.316037684842501","0.299486059564395","0.332589310120607","3"
"No worries","2010","Part Time","Female","1785","0.360623249773823","0.346959149760159","0.374287349787487","3"
"No worries","2010","Full Time","Female","1131","0.373733440488223","0.356152713853222","0.391314167123224","3"
"Some worries","2010","Part Time","Male","568","0.366443951806859","0.342556770735745","0.390331132877974","2"
"Some worries","2010","Full Time","Female","1191","0.416471681152847","0.398557377264166","0.434385985041529","2"
"Some worries","2010","Full Time","Male","2410","0.398982057187773","0.386889095184569","0.411075019190977","2"
"Some worries","2010","Not Working","Female","2401","0.460496603865561","0.447137949940208","0.473855257790915","2"
"Some worries","2010","Not Working","Male","1280","0.428600082033131","0.410982295862259","0.446217868204002","2"
"Some worries","2010","Part Time","Female","2014","0.420767230929078","0.406718947281331","0.434815514576826","2"
"Big worries","2011","Full Time","Male","1165","0.240288634026364","0.228445844386739","0.252131423665989","1"
"Big worries","2011","Not Working","Female","1090","0.242579391321825","0.230184346389793","0.254974436253856","1"
"Big worries","2011","Full Time","Female","638","0.240624278825269","0.224696999817438","0.2565515578331","1"
"Big worries","2011","Not Working","Male","860","0.259519644044556","0.244663985137197","0.274375302951915","1"
"Big worries","2011","Part Time","Female","708","0.201109829164385","0.187813451133994","0.214406207194777","1"
"Big worries","2011","Part Time","Male","352","0.26536022660774","0.241963226573714","0.288757226641766","1"
"No worries","2011","Part Time","Male","523","0.371321915133743","0.345718700677796","0.39692512958969","3"
"No worries","2011","Full Time","Male","1857","0.357476622312625","0.344192545486321","0.370760699138929","3"
"No worries","2011","Full Time","Female","984","0.350448365576903","0.332671206002377","0.368225525151428","3"
"No worries","2011","Not Working","Female","1382","0.300695541965199","0.287435367482603","0.313955716447795","3"
"No worries","2011","Not Working","Male","1013","0.301006382954147","0.285461964193472","0.316550801714822","3"
"No worries","2011","Part Time","Female","1173","0.337955158199343","0.322264310412653","0.353646005986033","3"
"Some worries","2011","Part Time","Male","493","0.363317858258517","0.337831384646611","0.388804331870423","2"
"Some worries","2011","Full Time","Female","1145","0.408927355597828","0.390608977298426","0.427245733897231","2"
"Some worries","2011","Full Time","Male","1978","0.402234743661011","0.388643217863172","0.41582626945885","2"
"Some worries","2011","Not Working","Female","2122","0.456725066712976","0.442320843155728","0.471129290270223","2"
"Some worries","2011","Not Working","Male","1472","0.439473973001297","0.422654417997186","0.456293528005408","2"
"Some worries","2011","Part Time","Female","1610","0.460935012636272","0.444399655540625","0.477470369731919","2"
"Big worries","2012","Full Time","Male","885","0.186812826998459","0.1758322789598","0.197793375037118","1"
"Big worries","2012","Not Working","Female","890","0.207342236045432","0.195549708145874","0.219134763944989","1"
"Big worries","2012","Full Time","Female","463","0.183082344831619","0.168638643577655","0.197526046085583","1"
"Big worries","2012","Part Time","Male","247","0.176132626611983","0.155721424068093","0.196543829155873","1"
"Big worries","2012","Not Working","Male","716","0.20852970471522","0.195014517740126","0.222044891690313","1"
"Big worries","2012","Part Time","Female","575","0.16107347045372","0.14892114481513","0.17322579609231","1"
"No worries","2012","Part Time","Male","628","0.482122641784226","0.455348703370921","0.50889658019753","3"
"No worries","2012","Full Time","Male","2201","0.448925759883405","0.434913192028403","0.462938327738406","3"
"No worries","2012","Full Time","Female","1176","0.427635186384705","0.409157852653683","0.446112520115728","3"
"No worries","2012","Part Time","Female","1483","0.413074039607021","0.396796414689846","0.429351664524196","3"
"No worries","2012","Not Working","Female","1604","0.341038779060432","0.327249169305746","0.354828388815117","3"
"No worries","2012","Not Working","Male","1261","0.346888499974758","0.331053815978458","0.362723183971058","3"
"Some worries","2012","Part Time","Male","463","0.341744731603791","0.316331018653825","0.367158444553757","2"
"Some worries","2012","Full Time","Female","1115","0.389282468783675","0.371072100060022","0.407492837507329","2"
"Some worries","2012","Full Time","Male","1754","0.364261413118136","0.350704173241931","0.377818652994341","2"
"Some worries","2012","Not Working","Female","2046","0.451618984894137","0.437143021864324","0.466094947923949","2"
"Some worries","2012","Not Working","Male","1494","0.444581795310022","0.428050507882199","0.461113082737845","2"
"Some worries","2012","Part Time","Female","1457","0.425852489939259","0.409505915193377","0.442199064685141","2"
"Big worries","2013","Full Time","Male","913","0.211284692575933","0.199231003174589","0.223338381977278","1"
"Big worries","2013","Not Working","Female","948","0.241007704647779","0.22797485222687","0.254040557068689","1"
"Big worries","2013","Not Working","Male","792","0.257015133310262","0.24181027466945","0.272219991951074","1"
"Big worries","2013","Part Time","Female","649","0.201877479492334","0.188223546450519","0.215531412534149","1"
"Big worries","2013","Part Time","Male","236","0.187101491845948","0.16553348266341","0.208669501028486","1"
"Big worries","2013","Full Time","Female","503","0.201745164193937","0.186211946584591","0.217278381803282","1"
"No worries","2013","Full Time","Male","1837","0.419288424197843","0.404718324533958","0.433858523861728","3"
"No worries","2013","Not Working","Female","1306","0.304516774206961","0.290493343568449","0.318540204845474","3"
"No worries","2013","Part Time","Male","570","0.424814392715436","0.397477012847871","0.452151772583","3"
"No worries","2013","Full Time","Female","1044","0.393399522981574","0.374491010314353","0.412308035648796","3"
"No worries","2013","Not Working","Male","1029","0.314149978215965","0.29799909970515","0.33030085672678","3"
"No worries","2013","Part Time","Female","1262","0.371666415189438","0.355228344437148","0.388104485941727","3"
"Some worries","2013","Full Time","Female","1017","0.404855312824489","0.385855458002899","0.423855167646079","2"
"Some worries","2013","Full Time","Male","1656","0.369426883226224","0.355175473757413","0.383678292695035","2"
"Some worries","2013","Part Time","Female","1409","0.426456105318229","0.409633256274972","0.443278954361485","2"
"Some worries","2013","Part Time","Male","450","0.388084115438616","0.361133910725997","0.415034320151236","2"
"Some worries","2013","Not Working","Female","1883","0.454475521145259","0.439302652422563","0.469648389867955","2"
"Some worries","2013","Not Working","Male","1352","0.428834888473773","0.411614658537998","0.446055118409548","2"
"Big worries","2014","Full Time","Male","1625","0.240370918639208","0.230135289232581","0.250606548045836","1"
"Big worries","2014","Not Working","Female","1482","0.279805845012366","0.267971164285263","0.291640525739469","1"
"Big worries","2014","Not Working","Male","1007","0.279637156999237","0.265353817453603","0.293920496544872","1"
"Big worries","2014","Part Time","Female","1383","0.255779908689839","0.24433844637547","0.267221371004208","1"
"Big worries","2014","Part Time","Male","430","0.223340394367967","0.204783444066617","0.241897344669317","1"
"Big worries","2014","Full Time","Female","880","0.260170129652817","0.245624948029801","0.274715311275833","1"
"No worries","2014","Full Time","Male","2419","0.369612087326339","0.358049638552639","0.381174536100038","3"
"No worries","2014","Full Time","Female","1136","0.326650858474879","0.311102427918398","0.342199289031359","3"
"No worries","2014","Not Working","Female","1606","0.276491485939423","0.264700067181916","0.28828290469693","3"
"No worries","2014","Part Time","Male","764","0.392276805507095","0.370521918730236","0.414031692283954","3"
"No worries","2014","Not Working","Male","1166","0.293980683797569","0.27948214085744","0.308479226737698","3"
"No worries","2014","Part Time","Female","1788","0.324244481843383","0.311969277722283","0.336519685964483","3"
"Some worries","2014","Full Time","Female","1479","0.413179011872305","0.396854265354775","0.429503758389834","2"
"Some worries","2014","Full Time","Male","2651","0.390016994034453","0.378333481370766","0.401700506698139","2"
"Some worries","2014","Part Time","Female","2415","0.419975609466778","0.407032673932822","0.432918545000735","2"
"Some worries","2014","Part Time","Male","741","0.384382800124938","0.362708506525129","0.406057093724747","2"
"Some worries","2014","Not Working","Female","2439","0.443702669048211","0.430604732944906","0.456800605151516","2"
"Some worries","2014","Not Working","Male","1620","0.426382159203194","0.410643508130497","0.44212081027589","2"
"Big worries","2015","Full Time","Male","1912","0.313905527541955","0.30238265767504","0.325428397408871","1"
"Big worries","2015","Not Working","Female","1679","0.342861735399525","0.329715426924572","0.356008043874477","1"
"Big worries","2015","Not Working","Male","1092","0.347571817671552","0.331593457236571","0.363550178106533","1"
"Big worries","2015","Part Time","Female","1689","0.321375852346413","0.308785239480106","0.333966465212719","1"
"Big worries","2015","Part Time","Male","512","0.281342410210885","0.26052351407804","0.302161306343731","1"
"Big worries","2015","Full Time","Female","1021","0.315029495094329","0.299024506144806","0.331034484043851","1"
"No worries","2015","Full Time","Male","1815","0.300472306460958","0.289088856654103","0.311855756267812","3"
"No worries","2015","Part Time","Male","545","0.307957751764021","0.28658349792464","0.329332005603403","3"
"No worries","2015","Full Time","Female","803","0.255500836194162","0.240473842484556","0.270527829903769","3"
"No worries","2015","Not Working","Female","1102","0.209392393657358","0.198123614290601","0.220661173024115","3"
"No worries","2015","Part Time","Female","1304","0.253286828907508","0.241561938164519","0.265011719650497","3"
"No worries","2015","Not Working","Male","923","0.244133508629576","0.229719664457793","0.258547352801359","3"
"Some worries","2015","Full Time","Female","1412","0.429469668711509","0.412414757919746","0.446524579503272","2"
