"plj0046","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"No worries","2008","Not Employed","no degree/no degree yet","168","0.391503365790403","0.344026513840921","0.438980217739885"
"No worries","2008","Not Employed","Other degree","148","0.356062416999416","0.309825971739997","0.402298862258836"
"No worries","2008","Not Employed","secondary school degree","370","0.218021465397127","0.197558114108154","0.238484816686099"
"Some worries","2008","Employed","college entrance qualification","1544","0.41064459839989","0.394986622578698","0.426302574221081"
"Some worries","2008","Employed","lower secondary degree","1335","0.449323709601556","0.431232081903525","0.467415337299586"
"Some worries","2008","Employed","no degree/no degree yet","50","0.323864907183418","0.246350441482415","0.401379372884421"
"Some worries","2008","Employed","Other degree","218","0.404316602077238","0.362337129799335","0.446296074355141"
"Some worries","2008","Employed","secondary school degree","1951","0.461510227569364","0.446399429508011","0.476621025630718"
"Some worries","2008","Not Employed","college entrance qualification","600","0.420766259985431","0.394382643319268","0.447149876651594"
"Some worries","2008","Not Employed","lower secondary degree","1690","0.473869592434117","0.457446729175075","0.49029245569316"
"Some worries","2008","Not Employed","no degree/no degree yet","156","0.398227293691386","0.350609767589639","0.445844819793132"
"Some worries","2008","Not Employed","Other degree","167","0.436741537256072","0.388849248206428","0.484633826305716"
"Some worries","2008","Not Employed","secondary school degree","750","0.490349236496658","0.465573943002509","0.515124529990807"
"Big worries","2009","Employed","college entrance qualification","370","0.0978484375907545","0.0881872149024521","0.107509660279057"
"Big worries","2009","Employed","lower secondary degree","798","0.304026403990783","0.286558813012449","0.321493994969118"
"Big worries","2009","Employed","no degree/no degree yet","28","","",""
"Big worries","2009","Employed","Other degree","60","0.128553809763399","0.0980334346599959","0.159074184866803"
"Big worries","2009","Employed","secondary school degree","962","0.248803851757499","0.235369369702885","0.262238333812112"
"Big worries","2009","Not Employed","college entrance qualification","146","0.132957283969965","0.114180137853832","0.151734430086098"
"Big worries","2009","Not Employed","lower secondary degree","926","0.303259057101511","0.287477550297003","0.31904056390602"
"Big worries","2009","Not Employed","no degree/no degree yet","44","0.108301282137268","0.075929073543526","0.140673490731011"
"Big worries","2009","Not Employed","Other degree","58","0.164093184509265","0.124898674834345","0.203287694184186"
"Big worries","2009","Not Employed","secondary school degree","352","0.253766150848003","0.231195800221377","0.27633650147463"
"No worries","2009","Employed","college entrance qualification","2027","0.566062640138896","0.549946495383788","0.582178784894004"
"No worries","2009","Employed","lower secondary degree","661","0.241630897383768","0.225375502294676","0.257886292472859"
"No worries","2009","Employed","no degree/no degree yet","53","0.40828482033729","0.323793054457376","0.492776586217204"
"No worries","2009","Employed","Other degree","205","0.44233129129886","0.39704267278885","0.487619909808869"
"No worries","2009","Employed","secondary school degree","1159","0.273378934316623","0.25952885638912","0.287229012244125"
"No worries","2009","Not Employed","college entrance qualification","566","0.428390248758168","0.401023520860612","0.455756976655724"
"No worries","2009","Not Employed","lower secondary degree","735","0.224658386472578","0.210329456001342","0.238987316943815"
"No worries","2009","Not Employed","no degree/no degree yet","176","0.508924619639069","0.456847462153443","0.561001777124695"
"No worries","2009","Not Employed","Other degree","142","0.449119992683892","0.396480616893932","0.501759368473853"
"No worries","2009","Not Employed","secondary school degree","412","0.281613819551035","0.258285150966224","0.304942488135847"
"Some worries","2009","Employed","college entrance qualification","1236","0.336088922270349","0.320728701821986","0.351449142718713"
"Some worries","2009","Employed","lower secondary degree","1205","0.454342698625449","0.435435258107143","0.473250139143755"
"Some worries","2009","Employed","no degree/no degree yet","49","0.394502997147544","0.310487854857077","0.478518139438012"
"Some worries","2009","Employed","Other degree","197","0.429114898937741","0.383982517025708","0.474247280849773"
"Some worries","2009","Employed","secondary school degree","1857","0.477817213925879","0.46229484958459","0.493339578267168"
"Some worries","2009","Not Employed","college entrance qualification","544","0.438652467271867","0.411209601043889","0.466095333499844"
"Some worries","2009","Not Employed","lower secondary degree","1598","0.47208255642591","0.454943066478256","0.489222046373564"
"Some worries","2009","Not Employed","no degree/no degree yet","134","0.382774098223662","0.332140382096645","0.43340781435068"
"Some worries","2009","Not Employed","Other degree","143","0.386786822806842","0.335247037474252","0.438326608139432"
"Some worries","2009","Not Employed","secondary school degree","664","0.464620029600961","0.43875196058035","0.490488098621572"
"Big worries","2010","Employed","college entrance qualification","537","0.102667472819541","0.0944002392199739","0.110934706419108"
"Big worries","2010","Employed","lower secondary degree","1041","0.30165178202031","0.286167175830158","0.317136388210462"
"Big worries","2010","Employed","no degree/no degree yet","65","0.302724101162081","0.241024250114747","0.364423952209414"
"Big worries","2010","Employed","Other degree","135","0.172105656143919","0.147580463675918","0.196630848611921"
"Big worries","2010","Employed","secondary school degree","1347","0.255394001260899","0.243856556063643","0.266931446458156"
"Big worries","2010","Not Employed","college entrance qualification","209","0.164578117525338","0.146443254104136","0.182712980946539"
"Big worries","2010","Not Employed","lower secondary degree","999","0.288298255181393","0.27319636713628","0.303400143226506"
"Big worries","2010","Not Employed","no degree/no degree yet","87","0.114979430774413","0.0883681785348106","0.141590683014016"
"Big worries","2010","Not Employed","Other degree","110","0.190896447644328","0.160867775965513","0.220925119323143"
"Big worries","2010","Not Employed","secondary school degree","481","0.242603261431344","0.22354821578072","0.261658307081968"
"No worries","2010","Employed","college entrance qualification","2920","0.565144765095336","0.551642106909181","0.578647423281491"
"No worries","2010","Employed","lower secondary degree","831","0.25752458361043","0.24277222066612","0.272276946554739"
"No worries","2010","Employed","no degree/no degree yet","68","0.301042583202444","0.239440185798727","0.362644980606162"
"No worries","2010","Employed","Other degree","397","0.400635392746604","0.368797259326734","0.432473526166474"
"No worries","2010","Employed","secondary school degree","1781","0.305320476887044","0.293135877508841","0.317505076265247"
"No worries","2010","Not Employed","college entrance qualification","756","0.453509445941636","0.429161640709513","0.477857251173759"
"No worries","2010","Not Employed","lower secondary degree","843","0.243848410391623","0.229532280725875","0.258164540057371"
"No worries","2010","Not Employed","no degree/no degree yet","251","0.422415604133241","0.381210002988479","0.463621205278003"
"No worries","2010","Not Employed","Other degree","279","0.424493207229068","0.386727663334146","0.462258751123991"
"No worries","2010","Not Employed","secondary school degree","573","0.269159898275763","0.249444011148647","0.28887578540288"
"Some worries","2010","Employed","college entrance qualification","1721","0.332187762085123","0.319358961065247","0.345016563104999"
"Some worries","2010","Employed","lower secondary degree","1503","0.44082363436926","0.424073509793702","0.457573758944818"
"Some worries","2010","Employed","no degree/no degree yet","80","0.396233315635475","0.330547990168059","0.461918641102891"
"Some worries","2010","Employed","Other degree","378","0.427258951109477","0.395118487635212","0.459399414583741"
"Some worries","2010","Employed","secondary school degree","2360","0.439285521852057","0.426154897721564","0.452416145982549"
"Some worries","2010","Not Employed","college entrance qualification","641","0.381912436533026","0.358150478549279","0.405674394516774"
"Some worries","2010","Not Employed","lower secondary degree","1614","0.467853334426984","0.451217991375211","0.484488677478756"
"Some worries","2010","Not Employed","no degree/no degree yet","214","0.462604965092346","0.421010980960414","0.504198949224277"
"Some worries","2010","Not Employed","Other degree","269","0.384610345126603","0.347437934959263","0.421782755293943"
"Some worries","2010","Not Employed","secondary school degree","890","0.488236840292893","0.466016549229619","0.510457131356166"
"Big worries","2011","Employed","college entrance qualification","514","0.110997203138275","0.101414548678635","0.120579857597915"
"Big worries","2011","Employed","lower secondary degree","905","0.317496342958824","0.300539474076673","0.334453211840974"
"Big worries","2011","Employed","no degree/no degree yet","42","0.279972550990434","0.211465011043004","0.348480090937864"
"Big worries","2011","Employed","Other degree","88","0.171088803608939","0.141301670711251","0.200875936506628"
"Big worries","2011","Employed","secondary school degree","1223","0.290351989174795","0.277021168621832","0.303682809727759"
"Big worries","2011","Not Employed","college entrance qualification","220","0.159650691633993","0.141083645336802","0.178217737931184"
"Big worries","2011","Not Employed","lower secondary degree","1104","0.302438406911899","0.287662509793121","0.317214304030677"
"Big worries","2011","Not Employed","no degree/no degree yet","52","0.142342553683111","0.107486457409469","0.177198649956754"
"Big worries","2011","Not Employed","Other degree","94","0.16433104538897","0.131685612286825","0.196976478491114"
"Big worries","2011","Not Employed","secondary school degree","450","0.267577547128242","0.246402304180194","0.288752790076289"
"No worries","2011","Employed","college entrance qualification","2181","0.544515795046741","0.529323613261105","0.559707976832378"
"No worries","2011","Employed","lower secondary degree","640","0.211135608631452","0.196269211651528","0.226002005611375"
"No worries","2011","Employed","no degree/no degree yet","59","0.384571212427526","0.310340537687907","0.458801887167144"
"No worries","2011","Employed","Other degree","239","0.370187873744148","0.331995160795947","0.408380586692349"
"No worries","2011","Employed","secondary school degree","1290","0.278894467769873","0.265724268435669","0.292064667104077"
"No worries","2011","Not Employed","college entrance qualification","645","0.429362976850775","0.404271873224823","0.454454080476727"
"No worries","2011","Not Employed","lower secondary degree","849","0.22557486561344","0.212129296767057","0.239020434459822"
"No worries","2011","Not Employed","no degree/no degree yet","189","0.520275217346492","0.470436473723839","0.570113960969144"
"No worries","2011","Not Employed","Other degree","198","0.403298393517305","0.360083112531807","0.446513674502804"
"No worries","2011","Not Employed","secondary school degree","450","0.275168795549488","0.253806851401106","0.296530739697871"
"Some worries","2011","Employed","college entrance qualification","1433","0.344487001814984","0.329990763487884","0.358983240142084"
"Some worries","2011","Employed","lower secondary degree","1350","0.471368048409725","0.453184418572214","0.489551678247235"
"Some worries","2011","Employed","no degree/no degree yet","64","0.33545623658204","0.263414222249178","0.407498250914902"
"Some worries","2011","Employed","Other degree","287","0.458723322646913","0.419309462306672","0.498137182987154"
"Some worries","2011","Employed","secondary school degree","1941","0.430753543055332","0.416211092966599","0.445295993144064"
"Some worries","2011","Not Employed","college entrance qualification","630","0.410986331515232","0.386045905333418","0.435926757697046"
"Some worries","2011","Not Employed","lower secondary degree","1759","0.471986727474661","0.455927249649712","0.48804620529961"
"Some worries","2011","Not Employed","no degree/no degree yet","145","0.337382228970397","0.290214270455841","0.384550187484953"
"Some worries","2011","Not Employed","Other degree","203","0.432370561093725","0.388728424392627","0.476012697794823"
"Some worries","2011","Not Employed","secondary school degree","779","0.45725365732227","0.433424988043237","0.481082326601303"
"Big worries","2012","Employed","college entrance qualification","356","0.0838245000165722","0.075395147016498","0.0922538530166465"
"Big worries","2012","Employed","lower secondary degree","700","0.252685979317979","0.23650330312588","0.268868655510078"
"Big worries","2012","Employed","no degree/no degree yet","48","0.280434431606252","0.21535055685445","0.345518306358055"
"Big worries","2012","Employed","Other degree","74","0.119627124891849","0.0947932590603695","0.144460990723329"
"Big worries","2012","Employed","secondary school degree","913","0.225096236034004","0.212624748831739","0.23756772323627"
"Big worries","2012","Not Employed","college entrance qualification","172","0.124532995649908","0.107933747941191","0.141132243358625"
"Big worries","2012","Not Employed","lower secondary degree","937","0.259245357206215","0.24515940913227","0.27333130528016"
"Big worries","2012","Not Employed","no degree/no degree yet","46","0.128368625010737","0.0938629631549297","0.162874286866545"
"Big worries","2012","Not Employed","Other degree","90","0.152819449116443","0.121437515071264","0.184201383161622"
"Big worries","2012","Not Employed","secondary school degree","336","0.200766645255657","0.181988185919935","0.219545104591379"
"No worries","2012","Employed","college entrance qualification","2602","0.639982323355675","0.62538190431759","0.654582742393759"
"No worries","2012","Employed","lower secondary degree","782","0.28379978816276","0.267010531725398","0.300589044600122"
"No worries","2012","Employed","no degree/no degree yet","75","0.425239904742255","0.353611899570919","0.49686790991359"
"No worries","2012","Employed","Other degree","309","0.452328184914492","0.414240621360366","0.490415748468617"
"No worries","2012","Employed","secondary school degree","1555","0.361133648558595","0.346790343708956","0.375476953408235"
"No worries","2012","Not Employed","college entrance qualification","809","0.501259919926592","0.476123991990868","0.526395847862315"
"No worries","2012","Not Employed","lower secondary degree","991","0.258872406107353","0.244793050761603","0.272951761453104"
"No worries","2012","Not Employed","no degree/no degree yet","186","0.499469411054602","0.447891440502405","0.551047381606799"
"No worries","2012","Not Employed","Other degree","207","0.388932554538215","0.346413448621473","0.431451660454957"
"No worries","2012","Not Employed","secondary school degree","601","0.348951732393175","0.326607437724533","0.371296027061817"
"Some worries","2012","Employed","college entrance qualification","1194","0.276193176627753","0.262593229261056","0.28979312399445"
"Some worries","2012","Employed","lower secondary degree","1288","0.463514232519261","0.444943935673752","0.48208452936477"
"Some worries","2012","Employed","no degree/no degree yet","60","0.294325663651493","0.228296047307065","0.360355279995921"
"Some worries","2012","Employed","Other degree","273","0.428044690193659","0.390181101269227","0.465908279118092"
"Some worries","2012","Employed","secondary school degree","1840","0.4137701154074","0.399063125955626","0.428477104859175"
"Some worries","2012","Not Employed","college entrance qualification","539","0.3742070844235","0.349879576604173","0.398534592242827"
"Some worries","2012","Not Employed","lower secondary degree","1790","0.481882236686432","0.465821032694921","0.497943440677942"
"Some worries","2012","Not Employed","no degree/no degree yet","129","0.372161963934661","0.322298287709952","0.42202564015937"
"Some worries","2012","Not Employed","Other degree","208","0.458247996345342","0.414791675731646","0.501704316959037"
"Some worries","2012","Not Employed","secondary school degree","811","0.450281622351168","0.426958342892381","0.473604901809955"
"Big worries","2013","Employed","college entrance qualification","384","0.0943241959650566","0.0852529184205593","0.103395473509554"
"Big worries","2013","Employed","lower secondary degree","751","0.291456162468705","0.273674689081146","0.309237635856264"
"Big worries","2013","Employed","no degree/no degree yet","45","0.265849018931722","0.197395099018213","0.334302938845232"
"Big worries","2013","Employed","Other degree","83","0.157006003119064","0.126629158372792","0.187382847865336"
"Big worries","2013","Employed","secondary school degree","951","0.254782151254733","0.241231205857609","0.268333096651856"
"Big worries","2013","Not Employed","college entrance qualification","206","0.143255496748683","0.124897700531303","0.161613292966063"
"Big worries","2013","Not Employed","lower secondary degree","943","0.293802440807856","0.278308215926271","0.30929666568944"
"Big worries","2013","Not Employed","no degree/no degree yet","52","0.15007159689082","0.111303032942433","0.188840160839208"
"Big worries","2013","Not Employed","Other degree","92","0.21279933883448","0.175356427414718","0.250242250254243"
"Big worries","2013","Not Employed","secondary school degree","423","0.262734305748555","0.241536625859432","0.283931985637679"
"No worries","2013","Employed","college entrance qualification","2321","0.583301869594971","0.568000582057226","0.598603157132716"
"No worries","2013","Employed","lower secondary degree","623","0.247282529625665","0.230401051289895","0.264164007961434"
"No worries","2013","Employed","no degree/no degree yet","61","0.374370180286461","0.29938120065136","0.449359159921562"
"No worries","2013","Employed","Other degree","236","0.427948921514616","0.386636023199263","0.469261819829969"
"No worries","2013","Employed","secondary school degree","1306","0.321725900466464","0.307198460133216","0.336253340799712"
"No worries","2013","Not Employed","college entrance qualification","667","0.468456829315671","0.442308539344976","0.494605119286365"
"No worries","2013","Not Employed","lower secondary degree","771","0.225888254388478","0.211664059227093","0.240112449549863"
"No worries","2013","Not Employed","no degree/no degree yet","167","0.518754298034598","0.464516309257013","0.572992286812183"
"No worries","2013","Not Employed","Other degree","181","0.41791884568109","0.372797764722756","0.463039926639424"
"No worries","2013","Not Employed","secondary school degree","476","0.275879448452647","0.254352471983508","0.297406424921785"
"Some worries","2013","Employed","college entrance qualification","1283","0.322373934439972","0.307868006102061","0.336879862777884"
"Some worries","2013","Employed","lower secondary degree","1135","0.46126130790563","0.441755661047871","0.480766954763389"
"Some worries","2013","Employed","no degree/no degree yet","54","0.359780800781817","0.285415311676624","0.434146289887009"
"Some worries","2013","Employed","Other degree","232","0.415045075366321","0.373903480335476","0.456186670397165"
"Some worries","2013","Employed","secondary school degree","1715","0.423491948278803","0.408125668420098","0.438858228137509"
"Some worries","2013","Not Employed","college entrance qualification","526","0.388287673935647","0.362749511103187","0.413825836768106"
"Some worries","2013","Not Employed","lower secondary degree","1606","0.480309304803666","0.463314662829095","0.497303946778238"
"Some worries","2013","Not Employed","no degree/no degree yet","107","0.331174105074582","0.280085503352247","0.382262706796917"
"Some worries","2013","Not Employed","Other degree","186","0.36928181548443","0.325131034967451","0.413432596001408"
"Some worries","2013","Not Employed","secondary school degree","757","0.461386245798798","0.437376422357475","0.485396069240121"
"Big worries","2014","Employed","college entrance qualification","733","0.124063119605196","0.115516433999759","0.132609805210633"
"Big worries","2014","Employed","lower secondary degree","1257","0.363920628392701","0.347662180254201","0.380179076531201"
"Big worries","2014","Employed","no degree/no degree yet","109","0.339185206405511","0.289155586971351","0.38921482583967"
"Big worries","2014","Employed","Other degree","430","0.200833485825322","0.184104194475159","0.217562777175486"
"Big worries","2014","Employed","secondary school degree","1638","0.305775229114109","0.293577769382222","0.317972688845996"
"Big worries","2014","Not Employed","college entrance qualification","248","0.159139741860724","0.141847098265036","0.176432385456413"
"Big worries","2014","Not Employed","lower secondary degree","1214","0.348897469011694","0.333165592153141","0.364629345870247"
"Big worries","2014","Not Employed","no degree/no degree yet","134","0.210431848251279","0.179215795428362","0.241647901074197"
"Big worries","2014","Not Employed","Other degree","229","0.203792260455291","0.179519884077861","0.228064636832722"
"Big worries","2014","Not Employed","secondary school degree","590","0.290252990724496","0.270595718496505","0.309910262952487"
"No worries","2014","Employed","college entrance qualification","2974","0.533471122022801","0.520537067213278","0.546405176832325"
"No worries","2014","Employed","lower secondary degree","649","0.197894817785485","0.184431472953309","0.21135816261766"
"No worries","2014","Employed","no degree/no degree yet","96","0.285525389402667","0.237796136532346","0.333254642272989"
"No worries","2014","Employed","Other degree","729","0.357216950813431","0.33720731981959","0.377226581807272"
"No worries","2014","Employed","secondary school degree","1447","0.260815832060917","0.249191674355135","0.272439989766699"
"No worries","2014","Not Employed","college entrance qualification","774","0.430965029459761","0.407555070803616","0.454374988115906"
"No worries","2014","Not Employed","lower secondary degree","687","0.188609620976447","0.17569731570339","0.201521926249504"
"No worries","2014","Not Employed","no degree/no degree yet","293","0.457143593775143","0.418993444314594","0.495293743235691"
"No worries","2014","Not Employed","Other degree","356","0.364099323522248","0.335105209886982","0.393093437157513"
"No worries","2014","Not Employed","secondary school degree","534","0.269708250943122","0.250487142535122","0.288929359351123"
"Some worries","2014","Employed","college entrance qualification","2008","0.342465758372002","0.330162851458248","0.354768665285756"
"Some worries","2014","Employed","lower secondary degree","1458","0.438184553821815","0.421417935916921","0.454951171726708"
"Some worries","2014","Employed","no degree/no degree yet","139","0.375289404191822","0.324122227129566","0.426456581254078"
"Some worries","2014","Employed","Other degree","1044","0.441949563361247","0.421211704081936","0.462687422640558"
"Some worries","2014","Employed","secondary school degree","2396","0.433408938824974","0.420289901086627","0.446527976563321"
"Some worries","2014","Not Employed","college entrance qualification","697","0.409895228679515","0.386645860918531","0.433144596440499"
"Some worries","2014","Not Employed","lower secondary degree","1625","0.462492910011859","0.446035875672525","0.478949944351194"
"Some worries","2014","Not Employed","no degree/no degree yet","228","0.332424557973578","0.296348077111111","0.368501038836046"
"Some worries","2014","Not Employed","Other degree","473","0.432108416022461","0.402259103302156","0.461957728742766"
"Some worries","2014","Not Employed","secondary school degree","924","0.440038758332381","0.418540287794113","0.46153722887065"
"Big worries","2015","Employed","college entrance qualification","960","0.170133475630081","0.160155819054143","0.180111132206019"
"Big worries","2015","Employed","lower secondary degree","1337","0.430600803199484","0.413048010873886","0.448153595525082"
"Big worries","2015","Employed","no degree/no degree yet","111","0.414654844420427","0.357756289945307","0.471553398895546"
"Big worries","2015","Employed","Other degree","534","0.279245059933661","0.259183210259079","0.299306909608242"
"Big worries","2015","Employed","secondary school degree","1988","0.38637280208889","0.373158784706076","0.399586819471703"
"Big worries","2015","Not Employed","college entrance qualification","311","0.204289334108316","0.184752379048677","0.223826289167955"
"Big worries","2015","Not Employed","lower secondary degree","1291","0.407117602240344","0.390185054779172","0.424050149701515"
"Big worries","2015","Not Employed","no degree/no degree yet","127","0.233317769408329","0.197070203071135","0.269565335745523"
"Big worries","2015","Not Employed","Other degree","266","0.336591976928696","0.304444174954287","0.368739778903105"
"Big worries","2015","Not Employed","secondary school degree","682","0.364538145422792","0.342810701055606","0.386265589789978"
"No worries","2015","Employed","college entrance qualification","2258","0.439475893218112","0.426296536347798","0.452655250088427"
"No worries","2015","Employed","lower secondary degree","460","0.145210967979734","0.132721913721603","0.157700022237864"
"No worries","2015","Employed","no degree/no degree yet","67","0.24171557945103","0.192270823763238","0.291160335138821"
"No worries","2015","Employed","Other degree","497","0.258765231475021","0.239180606437408","0.278349856512635"
"No worries","2015","Employed","secondary school degree","1003","0.197574579075082","0.186769021749372","0.208380136400792"
"No worries","2015","Not Employed","college entrance qualification","598","0.357357215327215","0.33413559410042","0.38057883655401"
"No worries","2015","Not Employed","lower secondary degree","498","0.145404850879634","0.133255649170289","0.157554052588979"
"No worries","2015","Not Employed","no degree/no degree yet","204","0.381456499409998","0.339826646154553","0.423086352665444"
"No worries","2015","Not Employed","Other degree","222","0.285450301732717","0.254725398898945","0.316175204566489"
"No worries","2015","Not Employed","secondary school degree","384","0.19855674715709","0.180548513086758","0.216564981227422"
"Some worries","2015","Employed","college entrance qualification","2230","0.390390631151806","0.377436596593056","0.403344665710557"
"Some worries","2015","Employed","lower secondary degree","1260","0.424188228820782","0.406668799818651","0.441707657822913"
"Some worries","2015","Employed","no degree/no degree yet","110","0.343629576128544","0.288780209482604","0.398478942774483"
"Some worries","2015","Employed","Other degree","890","0.461989708591318","0.439695305411574","0.484284111771063"
"Some worries","2015","Employed","secondary school degree","2225","0.416052618836028","0.40267618680259","0.429429050869467"
"Some worries","2015","Not Employed","college entrance qualification","727","0.438353450564469","0.41430981129","0.462397089838938"
"Some worries","2015","Not Employed","lower secondary degree","1445","0.447477546880022","0.430340393916473","0.464614699843571"
"Some worries","2015","Not Employed","no degree/no degree yet","192","0.385225731181673","0.34351836820715","0.426933094156196"
"Some worries","2015","Not Employed","Other degree","342","0.377957721338587","0.34497088941388","0.410944553263294"
"Some worries","2015","Not Employed","secondary school degree","819","0.436905107420118","0.4145139383782","0.459296276462037"
"Big worries","2016","Employed","college entrance qualification","1430","0.271950493511173","0.259895787774924","0.284005199247423"
"Big worries","2016","Employed","lower secondary degree","1689","0.594637901503169","0.576603479794241","0.612672323212097"
"Big worries","2016","Employed","no degree/no degree yet","151","0.484315453781203","0.428773120714522","0.539857786847884"
"Big worries","2016","Employed","Other degree","923","0.402250177390894","0.382236527893454","0.422263826888335"
"Big worries","2016","Employed","secondary school degree","2486","0.534035424888275","0.519908689250863","0.548162160525688"
"Big worries","2016","Not Employed","college entrance qualification","519","0.344324477198151","0.320639564939757","0.368009389456546"
"Big worries","2016","Not Employed","lower secondary degree","1762","0.586735748745094","0.569091527664615","0.604379969825573"
"Big worries","2016","Not Employed","no degree/no degree yet","169","0.324061653606674","0.282997281886826","0.365126025326521"
"Big worries","2016","Not Employed","Other degree","416","0.44964220531308","0.417549721119653","0.481734689506506"
"Big worries","2016","Not Employed","secondary school degree","913","0.504999899631274","0.48200463253829","0.527995166724257"
"No worries","2016","Employed","college entrance qualification","1345","0.25127936042047","0.239528503359327","0.263030217481613"
"No worries","2016","Employed","lower secondary degree","295","0.0889652448499017","0.0785076450170456","0.0994228446827577"
"No worries","2016","Employed","no degree/no degree yet","50","0.162670153412777","0.121652565217706","0.203687741607849"
"No worries","2016","Employed","Other degree","392","0.176836363300967","0.161264258581834","0.1924084680201"
"No worries","2016","Employed","secondary school degree","573","0.11099961038136","0.102103666447046","0.119895554315674"
"No worries","2016","Not Employed","college entrance qualification","351","0.206758083767605","0.186570821608658","0.226945345926551"
"No worries","2016","Not Employed","lower secondary degree","249","0.0810960370467683","0.0713146110256211","0.0908774630679155"
"No worries","2016","Not Employed","no degree/no degree yet","126","0.253219025726851","0.215064803279678","0.291373248174024"
"No worries","2016","Not Employed","Other degree","135","0.155415173477185","0.132042112791589","0.178788234162782"
"No worries","2016","Not Employed","secondary school degree","210","0.12456268370405","0.109374820576927","0.139750546831172"
"Some worries","2016","Employed","college entrance qualification","2459","0.476770146068356","0.463239079945676","0.490301212191037"
"Some worries","2016","Employed","lower secondary degree","863","0.316396853646929","0.299313526334009","0.333480180959849"
"Some worries","2016","Employed","no degree/no degree yet","110","0.35301439280602","0.299900098891899","0.406128686720141"
"Some worries","2016","Employed","Other degree","991","0.420913459308139","0.400762924288608","0.44106399432767"
"Some worries","2016","Employed","secondary school degree","1731","0.354964964730365","0.34141417109789","0.36851575836284"
"Some worries","2016","Not Employed","college entrance qualification","676","0.448917439034244","0.424124105742813","0.473710772325676"
"Some worries","2016","Not Employed","lower secondary degree","981","0.332168214208138","0.315291811692914","0.349044616723361"
"Some worries","2016","Not Employed","no degree/no degree yet","204","0.422719320666475","0.379376479285147","0.466062162047803"
"Some worries","2016","Not Employed","Other degree","372","0.394942621209735","0.363406191584739","0.426479050834732"
"Some worries","2016","Not Employed","secondary school degree","693","0.370437416664677","0.348226471149743","0.39264836217961"
"Big worries","2017","Employed","college entrance qualification","1292","0.206134326050622","0.19604299105736","0.216225661043883"
"Big worries","2017","Employed","lower secondary degree","1572","0.514590504089615","0.496957141086323","0.532223867092906"
"Big worries","2017","Employed","no degree/no degree yet","130","0.39230597428014","0.340482581041948","0.444129367518332"
"Big worries","2017","Employed","Other degree","769","0.326530953972499","0.306836672000558","0.34622523594444"
"Big worries","2017","Employed","secondary school degree","2401","0.439628921986351","0.426600055334475","0.452657788638226"
"Big worries","2017","Not Employed","college entrance qualification","439","0.259391957728263","0.238833125773486","0.27995078968304"
"Big worries","2017","Not Employed","lower secondary degree","1520","0.506945174358878","0.488940566475694","0.524949782242063"
"Big worries","2017","Not Employed","no degree/no degree yet","160","0.251771516874459","0.216808600277132","0.286734433471786"
"Big worries","2017","Not Employed","Other degree","379","0.391406537304456","0.360021842265224","0.422791232343689"
"Big worries","2017","Not Employed","secondary school degree","904","0.436814572779395","0.415120529590501","0.458508615968289"
"No worries","2017","Employed","college entrance qualification","1955","0.326549363358287","0.314850942074268","0.338247784642307"
"No worries","2017","Employed","lower secondary degree","347","0.0922488530606025","0.0820391286141238","0.102458577507081"
"No worries","2017","Employed","no degree/no degree yet","77","0.212237211726008","0.168838244134811","0.255636179317205"
"No worries","2017","Employed","Other degree","427","0.215883638524413","0.198604611818816","0.23316266523001"
"No worries","2017","Employed","secondary school degree","855","0.152617854576777","0.1431779417942","0.162057767359354"
"No worries","2017","Not Employed","college entrance qualification","458","0.254754107257706","0.234316202816726","0.275192011698685"
"No worries","2017","Not Employed","lower secondary degree","297","0.102996796071667","0.0920505698651438","0.11394302227819"
"No worries","2017","Not Employed","no degree/no degree yet","194","0.326767544944806","0.288985173149538","0.364549916740074"
"No worries","2017","Not Employed","Other degree","154","0.181865406448191","0.157061067285475","0.206669745610906"
"No worries","2017","Not Employed","secondary school degree","289","0.150735510808333","0.135086189487964","0.166384832128701"
"Some worries","2017","Employed","college entrance qualification","2926","0.467316310591091","0.454870014691887","0.479762606490296"
"Some worries","2017","Employed","lower secondary degree","1167","0.393160642849783","0.37592720119269","0.410394084506875"
"Some worries","2017","Employed","no degree/no degree yet","134","0.395456813993853","0.343560788493439","0.447352839494266"
"Some worries","2017","Employed","Other degree","982","0.457585407503088","0.436662553778771","0.478508261227406"
"Some worries","2017","Employed","secondary school degree","2319","0.407753223436872","0.394853639301423","0.420652807572321"
"Some worries","2017","Not Employed","college entrance qualification","849","0.485853935014031","0.462410454366151","0.509297415661911"
"Some worries","2017","Not Employed","lower secondary degree","1145","0.390058029569455","0.372492371102895","0.407623688036014"
"Some worries","2017","Not Employed","no degree/no degree yet","238","0.421460938180734","0.381683917975396","0.461237958386072"
"Some worries","2017","Not Employed","Other degree","396","0.426728056247353","0.394922999365901","0.458533113128805"
"Some worries","2017","Not Employed","secondary school degree","815","0.412449916412272","0.390918416076356","0.433981416748188"
"Big worries","2018","Employed","college entrance qualification","839","0.145781407542206","0.136829893342743","0.15473292174167"
"Big worries","2018","Employed","lower secondary degree","1273","0.454808851694101","0.436546452077422","0.473071251310781"
"Big worries","2018","Employed","no degree/no degree yet","113","0.424575311138595","0.37007786337745","0.479072758899741"
"Big worries","2018","Employed","Other degree","591","0.255950538149753","0.237146688386786","0.274754387912719"
