"plj0046","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Some worries","1999","Not Employed","Couple + C. LE 16 ","309","0.483774145733819","0.445177784670382","0.522370506797256","2"
"Some worries","1999","Employed","1-pers.-HH","406","0.440343254124385","0.406950611380903","0.473735896867868","2"
"Some worries","1999","Employed","Couple + C. GT 16 ","785","0.447582301284286","0.42417810191096","0.470986500657612","2"
"Some worries","1999","Employed","Single parent ","218","0.473111346337359","0.42748556864024","0.518737124034478","2"
"Some worries","1999","Not Employed","(Married) couple without C. ","877","0.452885276821989","0.43039022513776","0.475380328506218","2"
"Big worries","2000","Employed","(Married) couple without C. ","1207","0.321113345873078","0.306219137462404","0.336007554283752","1"
"Big worries","2000","Employed","1-pers.-HH","454","0.265312740442185","0.244668803807335","0.285956677077034","1"
"Big worries","2000","Employed","Couple + C. GT 16 ","852","0.321700923801826","0.304311377757365","0.339090469846287","1"
"Big worries","2000","Employed","Couple + C. LE 16 ","1187","0.290589478322879","0.276691714788568","0.30448724185719","1"
"Big worries","2000","Employed","Couple + C. LE and GT 16","426","0.296255122886922","0.27213821200292","0.320372033770923","1"
"Big worries","2000","Employed","Single parent ","229","0.270429499423393","0.239572604472869","0.301286394373916","1"
"Big worries","2000","Not Employed","(Married) couple without C. ","1216","0.33750746601268","0.322334598948052","0.352680333077308","1"
"Big worries","2000","Not Employed","1-pers.-HH","460","0.29446921660625","0.271958685270114","0.316979747942386","1"
"Big worries","2000","Not Employed","Couple + C. GT 16 ","290","0.267161321425913","0.241543230360279","0.292779412491547","1"
"Big worries","2000","Not Employed","Couple + C. LE 16 ","280","0.24851867236744","0.223118637849683","0.273918706885197","1"
"Big worries","2000","Not Employed","Couple + C. LE and GT 16","113","0.208925294072631","0.174887447834778","0.242963140310485","1"
"Big worries","2000","Not Employed","Single parent ","110","0.270718715495324","0.226620353103609","0.314817077887039","1"
"No worries","2000","Not Employed","1-pers.-HH","382","0.232002013080606","0.211155485269572","0.25284854089164","3"
"No worries","2000","Not Employed","Couple + C. LE and GT 16","181","0.339500175175215","0.299852825009307","0.379147525341124","3"
"No worries","2000","Employed","(Married) couple without C. ","906","0.248202257379939","0.234422455128075","0.261982059631803","3"
"No worries","2000","Employed","1-pers.-HH","577","0.333134380411067","0.311095420145432","0.355173340676703","3"
"No worries","2000","Employed","Couple + C. GT 16 ","640","0.220025435784172","0.204603881638629","0.235446989929715","3"
"No worries","2000","Employed","Couple + C. LE 16 ","1010","0.255410515863386","0.242061968740649","0.268759062986123","3"
"No worries","2000","Employed","Couple + C. LE and GT 16","344","0.264446123892307","0.241151432142181","0.287740815642432","3"
"No worries","2000","Not Employed","(Married) couple without C. ","683","0.175089968054249","0.162895316629276","0.187284619479223","3"
"No worries","2000","Not Employed","Couple + C. GT 16 ","294","0.251055971964205","0.22595065311141","0.276161290816999","3"
"No worries","2000","Not Employed","Single parent ","112","0.292764103621181","0.247603800503306","0.337924406739055","3"
"No worries","2000","Employed","Single parent ","195","0.275675614834894","0.244633072198018","0.30671815747177","3"
"No worries","2000","Not Employed","Couple + C. LE 16 ","339","0.3120648135441","0.284832040882298","0.339297586205902","3"
"Some worries","2000","Not Employed","Couple + C. LE and GT 16","254","0.451574530752153","0.409908575875594","0.493240485628713","2"
"Some worries","2000","Not Employed","1-pers.-HH","733","0.473528770313144","0.448870175815477","0.498187364810811","2"
"Some worries","2000","Not Employed","Couple + C. GT 16 ","562","0.481782706609882","0.452853445815796","0.510711967403969","2"
"Some worries","2000","Not Employed","Single parent ","168","0.436517180883495","0.387295459504063","0.485738902262927","2"
"Some worries","2000","Employed","(Married) couple without C. ","1662","0.430684396746983","0.414888447655369","0.446480345838597","2"
"Some worries","2000","Employed","1-pers.-HH","726","0.401552879146748","0.37863119766481","0.424474560628686","2"
"Some worries","2000","Employed","Couple + C. GT 16 ","1280","0.458273640414002","0.439725349407509","0.476821931420496","2"
"Some worries","2000","Employed","Couple + C. LE 16 ","1903","0.454000005813735","0.438760165692594","0.469239845934877","2"
"Some worries","2000","Employed","Couple + C. LE and GT 16","607","0.439298753220772","0.413085141209125","0.465512365232418","2"
"Some worries","2000","Employed","Single parent ","372","0.453894885741714","0.419308329348287","0.48848144213514","2"
"Some worries","2000","Not Employed","(Married) couple without C. ","1832","0.487402565933071","0.471363924211047","0.503441207655094","2"
"Some worries","2000","Not Employed","Couple + C. LE 16 ","493","0.43941651408846","0.410245331570498","0.468587696606423","2"
"Big worries","2001","Employed","(Married) couple without C. ","883","0.249060397524562","0.23462531386784","0.263495481181285","1"
"Big worries","2001","Employed","1-pers.-HH","327","0.213908201513808","0.193585564163997","0.234230838863619","1"
"Big worries","2001","Employed","Couple + C. GT 16 ","688","0.276861757680851","0.259572738806219","0.294150776555483","1"
"Big worries","2001","Employed","Couple + C. LE 16 ","916","0.24173675759588","0.228079265395455","0.255394249796305","1"
"Big worries","2001","Employed","Couple + C. LE and GT 16","328","0.246947143564315","0.22327662718697","0.27061765994166","1"
"Big worries","2001","Employed","Single parent ","161","0.214268185620782","0.184764946495662","0.243771424745901","1"
"Big worries","2001","Not Employed","(Married) couple without C. ","915","0.274239983327802","0.259294617582394","0.28918534907321","1"
"Big worries","2001","Not Employed","1-pers.-HH","342","0.238406928980825","0.216275267172584","0.260538590789067","1"
"Big worries","2001","Not Employed","Couple + C. GT 16 ","231","0.238472748709244","0.212610395411503","0.264335102006985","1"
"Big worries","2001","Not Employed","Couple + C. LE 16 ","197","0.201429073766533","0.17570779963114","0.227150347901926","1"
"Big worries","2001","Not Employed","Couple + C. LE and GT 16","93","0.190125343325555","0.154188141216352","0.226062545434758","1"
"Big worries","2001","Not Employed","Single parent ","87","0.205866598107641","0.164943158142946","0.246790038072337","1"
"No worries","2001","Not Employed","Couple + C. LE and GT 16","166","0.373750856227331","0.329443072958615","0.418058639496048","3"
"No worries","2001","Not Employed","1-pers.-HH","383","0.262765313249521","0.23990511491044","0.285625511588602","3"
"No worries","2001","Employed","(Married) couple without C. ","945","0.279895465466078","0.264910347484801","0.294880583447354","3"
"No worries","2001","Employed","1-pers.-HH","564","0.36333073750276","0.33949449865972","0.387166976345801","3"
"No worries","2001","Employed","Couple + C. GT 16 ","687","0.25618456828928","0.239317590504542","0.273051546074019","3"
"No worries","2001","Employed","Couple + C. LE 16 ","1060","0.287945464700033","0.273501002963541","0.302389926436525","3"
"No worries","2001","Employed","Couple + C. LE and GT 16","374","0.31362777747553","0.288160641418616","0.339094913532444","3"
"No worries","2001","Employed","Single parent ","211","0.293550699552628","0.260806397059862","0.326295002045394","3"
"No worries","2001","Not Employed","(Married) couple without C. ","767","0.219183862504796","0.205325136146926","0.233042588862666","3"
"No worries","2001","Not Employed","Couple + C. GT 16 ","320","0.292789606524851","0.265173777697094","0.320405435352608","3"
"No worries","2001","Not Employed","Couple + C. LE 16 ","291","0.33201063944369","0.301808658716171","0.362212620171209","3"
"No worries","2001","Not Employed","Single parent ","117","0.328834949824251","0.281286527804611","0.376383371843892","3"
"Some worries","2001","Not Employed","Couple + C. LE and GT 16","199","0.436123800447113","0.390707460917757","0.48154013997647","2"
"Some worries","2001","Not Employed","1-pers.-HH","699","0.498827757769654","0.472858358285479","0.524797157253829","2"
"Some worries","2001","Not Employed","Couple + C. GT 16 ","492","0.468737644765905","0.438452798374137","0.499022491157674","2"
"Some worries","2001","Not Employed","Single parent ","171","0.465298452068107","0.414814426070741","0.515782478065474","2"
"Some worries","2001","Employed","(Married) couple without C. ","1620","0.47104413700936","0.454382986740183","0.487705287278537","2"
"Some worries","2001","Employed","1-pers.-HH","673","0.422761060983432","0.39827860309719","0.447243518869674","2"
"Some worries","2001","Employed","Couple + C. GT 16 ","1198","0.466953674029869","0.447676313333206","0.486231034726531","2"
"Some worries","2001","Employed","Couple + C. LE 16 ","1799","0.470317777704087","0.454395946732537","0.486239608675638","2"
"Some worries","2001","Employed","Couple + C. LE and GT 16","573","0.439425078960155","0.412182247063572","0.466667910856739","2"
"Some worries","2001","Employed","Single parent ","371","0.49218111482659","0.456233458515757","0.528128771137423","2"
"Some worries","2001","Not Employed","(Married) couple without C. ","1741","0.506576154167402","0.489827609350284","0.52332469898452","2"
"Some worries","2001","Not Employed","Couple + C. LE 16 ","446","0.466560286789777","0.434566090137744","0.498554483441811","2"
"Big worries","2002","Employed","(Married) couple without C. ","1082","0.303033053997834","0.288613376383329","0.317452731612338","1"
"Big worries","2002","Employed","1-pers.-HH","356","0.225308911344343","0.204656285133608","0.245961537555079","1"
"Big worries","2002","Employed","Couple + C. GT 16 ","773","0.305539799151643","0.288541552640921","0.322538045662366","1"
"Big worries","2002","Employed","Couple + C. LE 16 ","941","0.278610229842628","0.264441628852982","0.292778830832273","1"
"Big worries","2002","Employed","Couple + C. LE and GT 16","358","0.23783430409485","0.215859378794761","0.259809229394938","1"
"Big worries","2002","Employed","Single parent ","197","0.280171492775118","0.248243781466553","0.312099204083683","1"
"Big worries","2002","Not Employed","(Married) couple without C. ","1200","0.362566088383488","0.346713964961489","0.378418211805487","1"
"Big worries","2002","Not Employed","1-pers.-HH","431","0.314252935753808","0.290099520743821","0.338406350763796","1"
"Big worries","2002","Not Employed","Couple + C. GT 16 ","270","0.257338581054225","0.232202769631473","0.282474392476976","1"
"Big worries","2002","Not Employed","Couple + C. LE 16 ","216","0.261636563484168","0.232679083489557","0.290594043478778","1"
"Big worries","2002","Not Employed","Couple + C. LE and GT 16","90","0.171965349293635","0.138723113924098","0.205207584663172","1"
"Big worries","2002","Not Employed","Single parent ","95","0.278640879510304","0.232392910028685","0.324888848991924","1"
"No worries","2002","Not Employed","Couple + C. LE and GT 16","181","0.386140241050237","0.343250580850181","0.429029901250292","3"
"No worries","2002","Not Employed","1-pers.-HH","288","0.187218193170188","0.166921844966716","0.20751454137366","3"
"No worries","2002","Employed","(Married) couple without C. ","1005","0.234352093774367","0.221061223254947","0.247642964293787","3"
"No worries","2002","Employed","1-pers.-HH","548","0.345460718169642","0.321954161658105","0.36896727468118","3"
"No worries","2002","Employed","Couple + C. GT 16 ","698","0.225509784681467","0.210087908541719","0.240931660821215","3"
"No worries","2002","Employed","Couple + C. LE 16 ","1108","0.260844467039344","0.246967256359818","0.27472167771887","3"
"No worries","2002","Employed","Couple + C. LE and GT 16","421","0.286734993726532","0.263393358986268","0.310076628466796","3"
"No worries","2002","Employed","Single parent ","218","0.274886860904071","0.243145819387702","0.306627902420441","3"
"No worries","2002","Not Employed","(Married) couple without C. ","568","0.149682707252256","0.137918772888796","0.161446641615716","3"
"No worries","2002","Not Employed","Couple + C. GT 16 ","324","0.253424494907123","0.228414926900863","0.278434062913382","3"
"No worries","2002","Not Employed","Couple + C. LE 16 ","224","0.244481594901308","0.21616623637395","0.272796953428666","3"
"No worries","2002","Not Employed","Single parent ","107","0.295294105368322","0.24823693258156","0.342351278155084","3"
"Some worries","2002","Not Employed","Couple + C. LE and GT 16","224","0.441894409656129","0.398145933368897","0.48564288594336","2"
"Some worries","2002","Not Employed","1-pers.-HH","700","0.498528871076003","0.472513799938423","0.524543942213584","2"
"Some worries","2002","Not Employed","Single parent ","159","0.426065015121374","0.375054022230167","0.477076008012581","2"
"Some worries","2002","Not Employed","Couple + C. GT 16 ","568","0.489236924038653","0.460495095955563","0.517978752121742","2"
"Some worries","2002","Employed","(Married) couple without C. ","1815","0.462614852227799","0.446970518423678","0.47825918603192","2"
"Some worries","2002","Employed","1-pers.-HH","668","0.429230370486014","0.404762426931481","0.453698314040548","2"
"Some worries","2002","Employed","Couple + C. GT 16 ","1350","0.46895041616689","0.450535169216588","0.487365663117191","2"
"Some worries","2002","Employed","Couple + C. LE 16 ","1797","0.460545303118029","0.444792526331719","0.476298079904338","2"
"Some worries","2002","Employed","Couple + C. LE and GT 16","663","0.475430702178618","0.449654999884868","0.501206404472368","2"
"Some worries","2002","Employed","Single parent ","345","0.444941646320811","0.409610140677047","0.480273151964575","2"
"Some worries","2002","Not Employed","(Married) couple without C. ","1765","0.487751204364257","0.471268976248903","0.504233432479611","2"
"Some worries","2002","Not Employed","Couple + C. LE 16 ","445","0.493881841614525","0.460942573543784","0.526821109685266","2"
"Big worries","2003","Employed","(Married) couple without C. ","972","0.278189941525464","0.263815159347777","0.29256472370315","1"
"Big worries","2003","Employed","1-pers.-HH","341","0.236680360765459","0.215326564527788","0.258034157003129","1"
"Big worries","2003","Employed","Couple + C. GT 16 ","692","0.28734830662579","0.270444365669366","0.304252247582214","1"
"Big worries","2003","Employed","Couple + C. LE 16 ","794","0.239864364899548","0.225827933707512","0.253900796091584","1"
"Big worries","2003","Employed","Couple + C. LE and GT 16","319","0.230610112716093","0.208023179235791","0.253197046196395","1"
"Big worries","2003","Employed","Single parent ","177","0.262094955011723","0.230127323824135","0.29406258619931","1"
"Big worries","2003","Not Employed","(Married) couple without C. ","1092","0.333135274213867","0.317628399625752","0.348642148801983","1"
"Big worries","2003","Not Employed","1-pers.-HH","383","0.279564342944011","0.256456873506825","0.302671812381198","1"
"Big worries","2003","Not Employed","Couple + C. GT 16 ","264","0.284124621456523","0.258293527956212","0.309955714956835","1"
"Big worries","2003","Not Employed","Couple + C. LE 16 ","175","0.230599497486802","0.201392957363657","0.259806037609946","1"
"Big worries","2003","Not Employed","Couple + C. LE and GT 16","94","0.195927026146912","0.16117147867534","0.230682573618484","1"
"Big worries","2003","Not Employed","Single parent ","94","0.24724128945587","0.203865770134149","0.290616808777592","1"
"No worries","2003","Employed","(Married) couple without C. ","1112","0.27529034910468","0.260961984911124","0.289618713298236","3"
"No worries","2003","Employed","Couple + C. GT 16 ","764","0.253825556796465","0.237568839846402","0.270082273746528","3"
"No worries","2003","Not Employed","(Married) couple without C. ","681","0.179243129957767","0.166624168492155","0.191862091423379","3"
"No worries","2003","Not Employed","Couple + C. LE and GT 16","177","0.336515610094006","0.295139735181623","0.377891485006389","3"
"No worries","2003","Employed","1-pers.-HH","527","0.330767551367879","0.307130640964129","0.354404461771628","3"
"No worries","2003","Employed","Couple + C. LE 16 ","1053","0.274736216510604","0.260062698796905","0.289409734224304","3"
"No worries","2003","Employed","Single parent ","212","0.284440795081099","0.251646400787577","0.317235189374622","3"
"No worries","2003","Not Employed","1-pers.-HH","358","0.239676670058346","0.217696758645261","0.261656581471432","3"
"No worries","2003","Employed","Couple + C. LE and GT 16","408","0.274908476591189","0.250967859442713","0.298849093739665","3"
"No worries","2003","Not Employed","Couple + C. GT 16 ","381","0.277909380541832","0.25225171744924","0.303567043634423","3"
"No worries","2003","Not Employed","Couple + C. LE 16 ","233","0.298716619631686","0.266980694148005","0.330452545115366","3"
"No worries","2003","Not Employed","Single parent ","117","0.313112674533908","0.266484397506782","0.359740951561033","3"
"Some worries","2003","Employed","(Married) couple without C. ","1649","0.446519709369856","0.430572287140358","0.462467131599355","2"
"Some worries","2003","Employed","Couple + C. GT 16 ","1297","0.458826136577745","0.440212232706909","0.477440040448581","2"
"Some worries","2003","Employed","Couple + C. LE 16 ","1708","0.485399418589848","0.468970345917942","0.501828491261753","2"
"Some worries","2003","Not Employed","(Married) couple without C. ","1776","0.487621595828365","0.471176668242656","0.504066523414075","2"
"Some worries","2003","Not Employed","1-pers.-HH","708","0.480758986997643","0.455033589249156","0.506484384746129","2"
"Some worries","2003","Not Employed","Couple + C. LE and GT 16","230","0.467557363759082","0.423867258476819","0.511247469041344","2"
"Some worries","2003","Not Employed","Single parent ","169","0.439646036010222","0.389741606200788","0.489550465819657","2"
"Some worries","2003","Employed","1-pers.-HH","654","0.432552087866663","0.407662198149686","0.457441977583639","2"
"Some worries","2003","Employed","Couple + C. LE and GT 16","609","0.494481410692718","0.467671929364717","0.521290892020719","2"
"Some worries","2003","Employed","Single parent ","338","0.453464249907178","0.417276490001443","0.489652009812913","2"
"Some worries","2003","Not Employed","Couple + C. GT 16 ","526","0.437965998001645","0.409549461992254","0.466382534011037","2"
"Some worries","2003","Not Employed","Couple + C. LE 16 ","391","0.470683882881513","0.43607425545671","0.505293510306315","2"
"Big worries","2004","Employed","(Married) couple without C. ","1197","0.349486032159685","0.334124597670616","0.364847466648753","1"
"Big worries","2004","Employed","1-pers.-HH","417","0.314420926632759","0.290572930009982","0.338268923255535","1"
"Big worries","2004","Employed","Couple + C. GT 16 ","878","0.357270984217749","0.339209327914594","0.375332640520903","1"
"Big worries","2004","Employed","Couple + C. LE 16 ","934","0.297960546427638","0.282341790640445","0.313579302214831","1"
"Big worries","2004","Employed","Couple + C. LE and GT 16","379","0.330821513336204","0.304685985684741","0.356957040987666","1"
"Big worries","2004","Employed","Single parent ","200","0.321575558195737","0.287072783634569","0.356078332756905","1"
"Big worries","2004","Not Employed","(Married) couple without C. ","1309","0.388331421511533","0.372267509570245","0.404395333452821","1"
"Big worries","2004","Not Employed","1-pers.-HH","469","0.321975694760921","0.297926625917055","0.346024763604786","1"
"Big worries","2004","Not Employed","Couple + C. GT 16 ","332","0.309243625645156","0.282984065988768","0.335503185301545","1"
"Big worries","2004","Not Employed","Couple + C. LE 16 ","206","0.281919095278524","0.249761163741957","0.314077026815091","1"
"Big worries","2004","Not Employed","Couple + C. LE and GT 16","112","0.248528688837523","0.211874642087707","0.285182735587338","1"
"Big worries","2004","Not Employed","Single parent ","103","0.288485491905844","0.243463245668238","0.333507738143451","1"
"No worries","2004","Employed","(Married) couple without C. ","902","0.231595319497201","0.218004412571291","0.24518622642311","3"
"No worries","2004","Employed","1-pers.-HH","432","0.300782652829889","0.277226742447162","0.324338563212616","3"
"No worries","2004","Employed","Couple + C. GT 16 ","582","0.194226002500836","0.179315061304288","0.209136943697384","3"
"No worries","2004","Employed","Couple + C. LE 16 ","850","0.232707680306961","0.218277489368445","0.247137871245477","3"
"No worries","2004","Not Employed","(Married) couple without C. ","570","0.151605129232888","0.139784300435722","0.163425958030054","3"
"No worries","2004","Not Employed","Couple + C. LE and GT 16","183","0.302012978856537","0.263071365580463","0.340954592132612","3"
"No worries","2004","Employed","Couple + C. LE and GT 16","298","0.210130424858143","0.187500371527675","0.232760478188611","3"
"No worries","2004","Employed","Single parent ","181","0.259560480105344","0.227176826817665","0.291944133393023","3"
"No worries","2004","Not Employed","1-pers.-HH","309","0.206197644369605","0.185373741406413","0.227021547332798","3"
"No worries","2004","Not Employed","Couple + C. LE 16 ","190","0.258221332867607","0.226940925548462","0.289501740186753","3"
"No worries","2004","Not Employed","Couple + C. GT 16 ","312","0.248239838081784","0.223695574643016","0.272784101520552","3"
"No worries","2004","Not Employed","Single parent ","110","0.29456847803753","0.249268931269818","0.339868024805241","3"
"Some worries","2004","Employed","(Married) couple without C. ","1602","0.418918648343115","0.403023233589056","0.434814063097174","2"
"Some worries","2004","Employed","1-pers.-HH","607","0.384796420537353","0.359804919463114","0.409787921611591","2"
"Some worries","2004","Employed","Couple + C. GT 16 ","1244","0.448503013281415","0.429757428118257","0.467248598444573","2"
"Some worries","2004","Employed","Couple + C. LE 16 ","1510","0.469331773265401","0.452289096209735","0.486374450321067","2"
"Some worries","2004","Employed","Couple + C. LE and GT 16","568","0.459048061805654","0.431367695378878","0.486728428232429","2"
"Some worries","2004","Not Employed","(Married) couple without C. ","1657","0.460063449255579","0.443635922154211","0.476490976356947","2"
"Some worries","2004","Not Employed","1-pers.-HH","672","0.471826660869474","0.446131959993162","0.497521361745785","2"
"Some worries","2004","Not Employed","Couple + C. LE and GT 16","239","0.44945833230594","0.407267579205203","0.491649085406677","2"
"Some worries","2004","Not Employed","Single parent ","176","0.416946030056626","0.367949244356001","0.46594281575725","2"
"Some worries","2004","Employed","Single parent ","323","0.418863961698919","0.382419028067995","0.455308895329843","2"
"Some worries","2004","Not Employed","Couple + C. GT 16 ","546","0.44251653627306","0.414296643621745","0.470736428924374","2"
"Some worries","2004","Not Employed","Couple + C. LE 16 ","356","0.459859571853869","0.424238652166087","0.49548049154165","2"
"Big worries","2005","Employed","(Married) couple without C. ","1347","0.392626394079559","0.376496452968184","0.408756335190935","1"
"Big worries","2005","Employed","1-pers.-HH","503","0.352673586170656","0.328724305174832","0.376622867166479","1"
"Big worries","2005","Employed","Couple + C. GT 16 ","947","0.399145516185782","0.380160195078214","0.41813083729335","1"
"Big worries","2005","Employed","Couple + C. LE 16 ","1048","0.363093896227769","0.345982419836559","0.38020537261898","1"
"Big worries","2005","Employed","Couple + C. LE and GT 16","419","0.41722179462526","0.388833355314382","0.445610233936138","1"
"Big worries","2005","Employed","Single parent ","266","0.419412018738267","0.383114797960096","0.455709239516439","1"
"Big worries","2005","Not Employed","(Married) couple without C. ","1529","0.442533672121024","0.426050441547139","0.45901690269491","1"
"Big worries","2005","Not Employed","1-pers.-HH","572","0.406345444819202","0.380853502428498","0.431837387209905","1"
"Big worries","2005","Not Employed","Couple + C. GT 16 ","349","0.346312805749672","0.317897030871911","0.374728580627433","1"
"Big worries","2005","Not Employed","Couple + C. LE 16 ","236","0.36548731206448","0.328995843622104","0.401978780506857","1"
"Big worries","2005","Not Employed","Couple + C. LE and GT 16","150","0.320659775903377","0.281257653495396","0.360061898311358","1"
"Big worries","2005","Not Employed","Single parent ","114","0.286491968469025","0.241388483703879","0.331595453234171","1"
"No worries","2005","Employed","(Married) couple without C. ","671","0.177180721285261","0.164568965847379","0.189792476723144","3"
"No worries","2005","Employed","1-pers.-HH","401","0.257377447591536","0.235463851115316","0.279291044067756","3"
"No worries","2005","Employed","Couple + C. GT 16 ","477","0.1704687541808","0.155890469240573","0.185047039121027","3"
"No worries","2005","Employed","Couple + C. LE 16 ","639","0.209550712487463","0.195068934679774","0.224032490295152","3"
"No worries","2005","Employed","Couple + C. LE and GT 16","235","0.166482225186167","0.145036154067894","0.18792829630444","3"
"No worries","2005","Employed","Single parent ","141","0.18893674126834","0.160142576131969","0.217730906404711","3"
"No worries","2005","Not Employed","(Married) couple without C. ","450","0.130789629234821","0.119600173646478","0.141979084823164","3"
"No worries","2005","Not Employed","1-pers.-HH","239","0.166953427759077","0.147597203766977","0.186309651751177","3"
"No worries","2005","Not Employed","Couple + C. LE and GT 16","163","0.280049618643142","0.24214235076625","0.317956886520034","3"
"No worries","2005","Not Employed","Couple + C. GT 16 ","239","0.204179831912486","0.180105506261916","0.228254157563055","3"
"No worries","2005","Not Employed","Couple + C. LE 16 ","126","0.177820650933487","0.148846587131251","0.206794714735722","3"
"No worries","2005","Not Employed","Single parent ","95","0.241580780718703","0.198879559670535","0.284282001766871","3"
"Some worries","2005","Employed","(Married) couple without C. ","1503","0.430192884635179","0.413839388072756","0.446546381197602","2"
"Some worries","2005","Employed","1-pers.-HH","625","0.389948966237808","0.365501642776551","0.414396289699065","2"
"Some worries","2005","Employed","Couple + C. GT 16 ","1132","0.430385729633418","0.411190777730148","0.449580681536689","2"
"Some worries","2005","Employed","Couple + C. LE 16 ","1347","0.427355391284768","0.409752764359078","0.444958018210457","2"
"Some worries","2005","Employed","Couple + C. LE and GT 16","505","0.416295980188573","0.387916540036072","0.444675420341074","2"
"Some worries","2005","Employed","Single parent ","303","0.391651239993393","0.355747062417739","0.427555417569047","2"
"Some worries","2005","Not Employed","(Married) couple without C. ","1509","0.426676698644154","0.4102628995831","0.443090497705209","2"
"Some worries","2005","Not Employed","1-pers.-HH","615","0.426701127421721","0.401030246788524","0.452372008054918","2"
"Some worries","2005","Not Employed","Couple + C. GT 16 ","489","0.449507362337842","0.419798610808075","0.47921611386761","2"
"Some worries","2005","Not Employed","Couple + C. LE and GT 16","226","0.399290605453481","0.357944894277415","0.440636316629546","2"
"Some worries","2005","Not Employed","Single parent ","177","0.471927250812272","0.422126161201481","0.521728340423063","2"
"Some worries","2005","Not Employed","Couple + C. LE 16 ","307","0.456692037002033","0.418946136836649","0.494437937167417","2"
"Big worries","2006","Employed","Couple + C. GT 16 ","921","0.383813778123002","0.365135197422247","0.402492358823757","1"
"Big worries","2006","Employed","Couple + C. LE 16 ","949","0.318697551825162","0.302425131546139","0.334969972104185","1"
"Big worries","2006","Employed","Couple + C. LE and GT 16","321","0.327631684512416","0.299509259372641","0.355754109652191","1"
"Big worries","2006","Employed","Single parent ","236","0.328109614862646","0.294640372227901","0.361578857497391","1"
"Big worries","2006","Not Employed","(Married) couple without C. ","1501","0.399503321749035","0.384273167195331","0.41473347630274","1"
"Big worries","2006","Not Employed","1-pers.-HH","537","0.321642379580053","0.299212518708005","0.3440722404521","1"
