"plj0046","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"No worries","1999","(2c_voc) vocational maturity certificate","West Germany","164","0.275955845634301","0.239451953352262","0.31245973791634"
"No worries","1999","(2c_voc) vocational maturity certificate","East Germany","","","",""
"No worries","1999","(3a) lower tertiary education","West Germany","109","0.261873731824472","0.219055189493258","0.304692274155686"
"No worries","1999","(3a) lower tertiary education","East Germany","83","0.155645866644101","0.125293754048503","0.185997979239699"
"No worries","1999","(3b) higher tertiary education","West Germany","289","0.403617792501084","0.367298567517028","0.439937017485139"
"No worries","1999","(3b) higher tertiary education","East Germany","103","0.326456758808661","0.27442525626115","0.378488261356173"
"Some worries","1999","(0) in school","West Germany","96","0.442134103853132","0.375594054549297","0.508674153156967"
"Some worries","1999","(0) in school","East Germany","45","0.416568848355766","0.320896550054523","0.51224114665701"
"Some worries","1999","(1a) inadequately completed","West Germany","199","0.383503408037137","0.338427520842658","0.428579295231617"
"Some worries","1999","(1a) inadequately completed","East Germany","","","",""
"Some worries","1999","(1b) general elementary school","West Germany","778","0.441447030109215","0.417980150249624","0.464913909968805"
"Some worries","1999","(1b) general elementary school","East Germany","107","0.455474662384781","0.389815836563987","0.521133488205576"
"Some worries","1999","(1c) basic vocational qualification","West Germany","1450","0.456535907877057","0.439168802162664","0.47390301359145"
"Some worries","1999","(1c) basic vocational qualification","East Germany","437","0.462717105363402","0.430876455432128","0.494557755294676"
"Some worries","1999","(2a) intermediate vocational","West Germany","767","0.46396204621879","0.439556703712115","0.488367388725464"
"Some worries","1999","(2a) intermediate vocational","East Germany","569","0.467012762517514","0.439254966512719","0.494770558522308"
"Some worries","1999","(2b) intermediate general qualification","West Germany","190","0.481032160636244","0.430730101287283","0.531334219985205"
"Some worries","1999","(2b) intermediate general qualification","East Germany","59","0.375123035130326","0.298903487576366","0.451342582684287"
"Some worries","1999","(2c_gen) general maturity certificate","West Germany","164","0.429773663291214","0.380195293878437","0.479352032703991"
"Some worries","1999","(2c_gen) general maturity certificate","East Germany","45","0.418715600852417","0.31898278774824","0.518448413956594"
"Some worries","1999","(2c_voc) vocational maturity certificate","West Germany","270","0.448801395134508","0.408183444888223","0.489419345380792"
"Some worries","1999","(2c_voc) vocational maturity certificate","East Germany","41","0.389136985143287","0.292111595734773","0.486162374551802"
"Some worries","1999","(3a) lower tertiary education","West Germany","203","0.511203492218644","0.4625200214508","0.559886962986488"
"Some worries","1999","(3a) lower tertiary education","East Germany","286","0.50499745683732","0.463136791922588","0.546858121752053"
"Some worries","1999","(3b) higher tertiary education","West Germany","296","0.405910211965092","0.369558060903284","0.4422623630269"
"Some worries","1999","(3b) higher tertiary education","East Germany","139","0.427834810450947","0.372935161325788","0.482734459576106"
"Big worries","2000","(0) in school","West Germany","63","0.182587903847655","0.141939838028865","0.223235969666444"
"Big worries","2000","(0) in school","East Germany","","","",""
"Big worries","2000","(1a) inadequately completed","West Germany","90","0.257218287548872","0.214058280917158","0.300378294180587"
"Big worries","2000","(1a) inadequately completed","East Germany","","","",""
"Big worries","2000","(1b) general elementary school","West Germany","738","0.316833560432699","0.298690511638081","0.334976609227318"
"Big worries","2000","(1b) general elementary school","East Germany","116","0.331899948161855","0.280546314949767","0.383253581373944"
"Big worries","2000","(1c) basic vocational qualification","West Germany","2193","0.358814050751131","0.346977396346523","0.370650705155739"
"Big worries","2000","(1c) basic vocational qualification","East Germany","506","0.357239409338888","0.332506809964324","0.381972008713451"
"Big worries","2000","(2a) intermediate vocational","West Germany","1105","0.316466293841661","0.300998107421659","0.331934480261663"
"Big worries","2000","(2a) intermediate vocational","East Germany","842","0.405786512156063","0.384561077507976","0.427011946804149"
"Big worries","2000","(2b) intermediate general qualification","West Germany","142","0.281203712245164","0.243213616267112","0.319193808223216"
"Big worries","2000","(2b) intermediate general qualification","East Germany","78","0.40328785497122","0.332977822569646","0.473597887372793"
"Big worries","2000","(2c_gen) general maturity certificate","West Germany","90","0.130062645301016","0.104022742581644","0.156102548020388"
"Big worries","2000","(2c_gen) general maturity certificate","East Germany","","","",""
"Big worries","2000","(2c_voc) vocational maturity certificate","West Germany","287","0.198070148020407","0.177042715346341","0.219097580694473"
"Big worries","2000","(2c_voc) vocational maturity certificate","East Germany","50","0.280700146078303","0.214315436063674","0.347084856092933"
"Big worries","2000","(3a) lower tertiary education","West Germany","203","0.217154970872769","0.190936396394707","0.243373545350831"
"Big worries","2000","(3a) lower tertiary education","East Germany","196","0.251850441055642","0.22053305686505","0.283167825246234"
"Big worries","2000","(3b) higher tertiary education","West Germany","200","0.13150194525684","0.11471027843932","0.14829361207436"
"Big worries","2000","(3b) higher tertiary education","East Germany","96","0.207793627691897","0.173977739128851","0.241609516254943"
"No worries","2000","(0) in school","West Germany","140","0.396596624833212","0.345125728874582","0.448067520791843"
"No worries","2000","(0) in school","East Germany","42","0.268768029815355","0.196107851115392","0.341428208515318"
"No worries","2000","(1a) inadequately completed","West Germany","153","0.384332943672955","0.336301377936547","0.432364509409362"
"No worries","2000","(1a) inadequately completed","East Germany","","","",""
"No worries","2000","(1b) general elementary school","West Germany","658","0.233216275340495","0.216725264068994","0.249707286611997"
"No worries","2000","(1b) general elementary school","East Germany","77","0.257038217151353","0.20938097384651","0.304695460456197"
"No worries","2000","(1c) basic vocational qualification","West Germany","1105","0.172120671863945","0.162805255214652","0.181436088513237"
"No worries","2000","(1c) basic vocational qualification","East Germany","248","0.185319988724928","0.165265106136203","0.205374871313652"
"No worries","2000","(2a) intermediate vocational","West Germany","690","0.205939617439294","0.192490542469204","0.219388692409385"
"No worries","2000","(2a) intermediate vocational","East Germany","305","0.158511255596674","0.142724577822359","0.174297933370988"
"No worries","2000","(2b) intermediate general qualification","West Germany","164","0.278577265910841","0.240695981046142","0.316458550775541"
"No worries","2000","(2b) intermediate general qualification","East Germany","31","0.178051534268098","0.123221004441186","0.232882064095011"
"No worries","2000","(2c_gen) general maturity certificate","West Germany","281","0.470351624746711","0.431712772023375","0.508990477470046"
"No worries","2000","(2c_gen) general maturity certificate","East Germany","70","0.40259857671797","0.331152555590748","0.474044597845192"
"No worries","2000","(2c_voc) vocational maturity certificate","West Germany","461","0.346376321042538","0.321272112502315","0.371480529582762"
"No worries","2000","(2c_voc) vocational maturity certificate","East Germany","34","0.207545270731679","0.147630292102924","0.267460249360435"
"No worries","2000","(3a) lower tertiary education","West Germany","331","0.360387996162725","0.329857789103078","0.390918203222372"
"No worries","2000","(3a) lower tertiary education","East Germany","172","0.262828376509612","0.23107131275324","0.294585440265984"
"No worries","2000","(3b) higher tertiary education","West Germany","731","0.469478766203437","0.44468156548086","0.494275966926014"
"No worries","2000","(3b) higher tertiary education","East Germany","209","0.362084818800574","0.322028396923795","0.402141240677352"
"Some worries","2000","(0) in school","West Germany","144","0.420815471319133","0.368871197529583","0.472759745108684"
"Some worries","2000","(0) in school","East Germany","81","0.606333760823962","0.526258191851915","0.686409329796009"
"Some worries","2000","(1a) inadequately completed","West Germany","151","0.358448768778173","0.311097764118072","0.405799773438274"
"Some worries","2000","(1a) inadequately completed","East Germany","","","",""
"Some worries","2000","(1b) general elementary school","West Germany","1130","0.449950164226806","0.430549587303781","0.46935074114983"
"Some worries","2000","(1b) general elementary school","East Germany","130","0.411061834686791","0.35740373876067","0.464719930612912"
"Some worries","2000","(1c) basic vocational qualification","West Germany","3010","0.469065277384924","0.456750134479866","0.481380420289982"
"Some worries","2000","(1c) basic vocational qualification","East Germany","688","0.457440601936185","0.43172738221694","0.48315382165543"
"Some worries","2000","(2a) intermediate vocational","West Germany","1678","0.477594088719044","0.460981809885407","0.494206367552682"
"Some worries","2000","(2a) intermediate vocational","East Germany","909","0.435702232247264","0.414269102426678","0.457135362067849"
"Some worries","2000","(2b) intermediate general qualification","West Germany","232","0.440219021843994","0.39827206842636","0.482165975261629"
"Some worries","2000","(2b) intermediate general qualification","East Germany","78","0.418660610760682","0.347951851918217","0.489369369603146"
"Some worries","2000","(2c_gen) general maturity certificate","West Germany","270","0.399585729952273","0.36166736831997","0.437504091584576"
"Some worries","2000","(2c_gen) general maturity certificate","East Germany","83","0.442667477204204","0.370306436427652","0.515028517980755"
"Some worries","2000","(2c_voc) vocational maturity certificate","West Germany","632","0.455553530937055","0.429277736887922","0.481829324986187"
"Some worries","2000","(2c_voc) vocational maturity certificate","East Germany","92","0.511754583190017","0.437906076944729","0.585603089435305"
"Some worries","2000","(3a) lower tertiary education","West Germany","416","0.422457032964506","0.391046904655905","0.453867161273108"
"Some worries","2000","(3a) lower tertiary education","East Germany","370","0.485321182434746","0.449263095547172","0.52137926932232"
"Some worries","2000","(3b) higher tertiary education","West Germany","625","0.399019288539723","0.374687697607171","0.423350879472275"
"Some worries","2000","(3b) higher tertiary education","East Germany","248","0.430121553507529","0.388857466161592","0.471385640853467"
"Big worries","2001","(0) in school","West Germany","56","0.148666305442568","0.113175927494858","0.184156683390277"
"Big worries","2001","(0) in school","East Germany","","","",""
"Big worries","2001","(1a) inadequately completed","West Germany","55","0.214698579601776","0.168234189514933","0.26116296968862"
"Big worries","2001","(1a) inadequately completed","East Germany","","","",""
"Big worries","2001","(1b) general elementary school","West Germany","558","0.272385270027893","0.253641317067805","0.291129222987981"
"Big worries","2001","(1b) general elementary school","East Germany","82","0.280115043654267","0.228431907639514","0.331798179669021"
"Big worries","2001","(1c) basic vocational qualification","West Germany","1607","0.293047951280519","0.281100095309689","0.304995807251349"
"Big worries","2001","(1c) basic vocational qualification","East Germany","414","0.310010592060156","0.284975094711865","0.335046089408447"
"Big worries","2001","(2a) intermediate vocational","West Germany","802","0.246339710544866","0.231422449014281","0.261256972075451"
"Big worries","2001","(2a) intermediate vocational","East Germany","665","0.349386246213237","0.327885841527901","0.370886650898573"
"Big worries","2001","(2b) intermediate general qualification","West Germany","107","0.23677097888131","0.199054611908441","0.274487345854179"
"Big worries","2001","(2b) intermediate general qualification","East Germany","46","0.297177799568085","0.228070429296706","0.366285169839465"
"Big worries","2001","(2c_gen) general maturity certificate","West Germany","77","0.0954857714555997","0.0721640713949011","0.118807471516298"
"Big worries","2001","(2c_gen) general maturity certificate","East Germany","","","",""
"Big worries","2001","(2c_voc) vocational maturity certificate","West Germany","232","0.1816674436948","0.160569592247585","0.202765295142015"
"Big worries","2001","(2c_voc) vocational maturity certificate","East Germany","45","0.247507190143625","0.182053378460562","0.312961001826687"
"Big worries","2001","(3a) lower tertiary education","West Germany","147","0.167048365823804","0.1425554637002","0.191541267947408"
"Big worries","2001","(3a) lower tertiary education","East Germany","159","0.214664811617964","0.18424846634533","0.245081156890599"
"Big worries","2001","(3b) higher tertiary education","West Germany","143","0.100655954531436","0.0850234591664805","0.116288449896391"
"Big worries","2001","(3b) higher tertiary education","East Germany","73","0.153215489599523","0.122226872105006","0.184204107094039"
"No worries","2001","(0) in school","West Germany","174","0.452723655359154","0.403067353690597","0.502379957027711"
"No worries","2001","(0) in school","East Germany","57","0.331424284588446","0.257792432018345","0.405056137158546"
"No worries","2001","(1a) inadequately completed","West Germany","102","0.344731798339757","0.290949707388225","0.398513889291289"
"No worries","2001","(1a) inadequately completed","East Germany","","","",""
"No worries","2001","(1b) general elementary school","West Germany","593","0.25936611088542","0.240912683491489","0.277819538279351"
"No worries","2001","(1b) general elementary school","East Germany","71","0.256143270538044","0.205904938096235","0.306381602979853"
"No worries","2001","(1c) basic vocational qualification","West Germany","1173","0.207768908004901","0.197119097626625","0.218418718383177"
"No worries","2001","(1c) basic vocational qualification","East Germany","231","0.182603740628234","0.161690665239279","0.203516816017189"
"No worries","2001","(2a) intermediate vocational","West Germany","788","0.254337712835354","0.239260865261033","0.269414560409675"
"No worries","2001","(2a) intermediate vocational","East Germany","346","0.195434183537091","0.177552304001677","0.213316063072505"
"No worries","2001","(2b) intermediate general qualification","West Germany","165","0.323614545698045","0.282104871307329","0.365124220088761"
"No worries","2001","(2b) intermediate general qualification","East Germany","44","0.268524516779608","0.201507466407659","0.335541567151557"
"No worries","2001","(2c_gen) general maturity certificate","West Germany","279","0.492477531324385","0.452803711107063","0.532151351541706"
"No worries","2001","(2c_gen) general maturity certificate","East Germany","82","0.489428134976385","0.41660293112854","0.56225333882423"
"No worries","2001","(2c_voc) vocational maturity certificate","West Germany","456","0.349619371201402","0.323526834361773","0.37571190804103"
"No worries","2001","(2c_voc) vocational maturity certificate","East Germany","51","0.372009464502958","0.298702810132195","0.445316118873721"
"No worries","2001","(3a) lower tertiary education","West Germany","380","0.409074421281159","0.376791204981258","0.44135763758106"
"No worries","2001","(3a) lower tertiary education","East Germany","186","0.305470910078044","0.271349323184335","0.339592496971752"
"No worries","2001","(3b) higher tertiary education","West Germany","691","0.475392740440791","0.449445626330803","0.501339854550779"
"No worries","2001","(3b) higher tertiary education","East Germany","231","0.437479943187208","0.394801114518461","0.480158771855955"
"Some worries","2001","(0) in school","West Germany","156","0.398610039198278","0.349766554371579","0.447453524024977"
"Some worries","2001","(0) in school","East Germany","77","0.538774506387824","0.460798958347063","0.616750054428586"
"Some worries","2001","(1a) inadequately completed","West Germany","143","0.440569622058466","0.384391429713473","0.49674781440346"
"Some worries","2001","(1a) inadequately completed","East Germany","","","",""
"Some worries","2001","(1b) general elementary school","West Germany","1016","0.468248619086687","0.447239337536013","0.489257900637361"
"Some worries","2001","(1b) general elementary school","East Germany","137","0.463741685807689","0.40634667003298","0.521136701582398"
"Some worries","2001","(1c) basic vocational qualification","West Germany","2795","0.49918314071458","0.486058268615778","0.512308012813381"
"Some worries","2001","(1c) basic vocational qualification","East Germany","666","0.50738566731161","0.480323076907835","0.534448257715384"
"Some worries","2001","(2a) intermediate vocational","West Germany","1615","0.49932257661978","0.482012313080123","0.516632840159438"
"Some worries","2001","(2a) intermediate vocational","East Germany","878","0.455179570249672","0.432722650604716","0.477636489894629"
"Some worries","2001","(2b) intermediate general qualification","West Germany","216","0.439614475420645","0.395577485444385","0.483651465396905"
"Some worries","2001","(2b) intermediate general qualification","East Germany","78","0.434297683652306","0.359346035851616","0.509249331452997"
"Some worries","2001","(2c_gen) general maturity certificate","West Germany","254","0.412036697220016","0.372977237423274","0.451096157016758"
"Some worries","2001","(2c_gen) general maturity certificate","East Germany","72","0.36158716475307","0.291592310832075","0.431582018674066"
"Some worries","2001","(2c_voc) vocational maturity certificate","West Germany","595","0.468713185103798","0.441407513227681","0.496018856979915"
"Some worries","2001","(2c_voc) vocational maturity certificate","East Germany","71","0.380483345353417","0.306848365177957","0.454118325528878"
"Some worries","2001","(3a) lower tertiary education","West Germany","364","0.423877212895037","0.391429297529562","0.456325128260512"
"Some worries","2001","(3a) lower tertiary education","East Germany","355","0.479864278303992","0.442854488168487","0.516874068439497"
"Some worries","2001","(3b) higher tertiary education","West Germany","589","0.423951305027773","0.398274958531694","0.449627651523852"
"Some worries","2001","(3b) higher tertiary education","East Germany","215","0.409304567213269","0.367001728262287","0.451607406164252"
"Big worries","2002","(0) in school","West Germany","70","0.151538005829095","0.118554474928152","0.184521536730038"
"Big worries","2002","(0) in school","East Germany","31","0.220303896367616","0.154632515732857","0.285975277002376"
"Big worries","2002","(1a) inadequately completed","West Germany","56","0.269002714342801","0.215812875604918","0.322192553080683"
"Big worries","2002","(1a) inadequately completed","East Germany","","","",""
"Big worries","2002","(1b) general elementary school","West Germany","568","0.306180690143576","0.286001147335079","0.326360232952073"
"Big worries","2002","(1b) general elementary school","East Germany","95","0.357477180913815","0.299555833387705","0.415398528439926"
"Big worries","2002","(1c) basic vocational qualification","West Germany","1771","0.351029182457488","0.338265844046043","0.363792520868933"
"Big worries","2002","(1c) basic vocational qualification","East Germany","470","0.386447423024967","0.359279176383535","0.413615669666399"
"Big worries","2002","(2a) intermediate vocational","West Germany","1033","0.31640384681798","0.300932024588457","0.331875669047503"
"Big worries","2002","(2a) intermediate vocational","East Germany","708","0.387936436489198","0.365731947843327","0.41014092513507"
"Big worries","2002","(2b) intermediate general qualification","West Germany","113","0.262005765228569","0.223031712365477","0.300979818091661"
"Big worries","2002","(2b) intermediate general qualification","East Germany","60","0.351241857106645","0.27905834756919","0.4234253666441"
"Big worries","2002","(2c_gen) general maturity certificate","West Germany","90","0.124007406133333","0.0997810933760871","0.148233718890578"
"Big worries","2002","(2c_gen) general maturity certificate","East Germany","","","",""
"Big worries","2002","(2c_voc) vocational maturity certificate","West Germany","268","0.20283340635347","0.181792543627938","0.223874269079002"
"Big worries","2002","(2c_voc) vocational maturity certificate","East Germany","42","0.209140409460739","0.149727542702741","0.268553276218737"
"Big worries","2002","(3a) lower tertiary education","West Germany","190","0.186477013327907","0.163459981661858","0.209494044993955"
"Big worries","2002","(3a) lower tertiary education","East Germany","167","0.23825583303496","0.206583356114461","0.269928309955459"
"Big worries","2002","(3b) higher tertiary education","West Germany","294","0.136311613185933","0.121729874374579","0.150893351997287"
"Big worries","2002","(3b) higher tertiary education","East Germany","92","0.164520214018642","0.135523694284093","0.193516733753192"
"No worries","2002","(0) in school","West Germany","199","0.409329393562558","0.364099110007608","0.454559677117509"
"No worries","2002","(0) in school","East Germany","49","0.303261790981083","0.230425799362594","0.376097782599571"
"No worries","2002","(1a) inadequately completed","West Germany","85","0.311920533026962","0.256351384580417","0.367489681473508"
"No worries","2002","(1a) inadequately completed","East Germany","","","",""
"No worries","2002","(1b) general elementary school","West Germany","459","0.204971131852231","0.187297043107307","0.222645220597155"
"No worries","2002","(1b) general elementary school","East Germany","44","0.154804035564647","0.111088071209116","0.198519999920178"
"No worries","2002","(1c) basic vocational qualification","West Germany","903","0.16092186340263","0.151095590579958","0.170748136225303"
"No worries","2002","(1c) basic vocational qualification","East Germany","152","0.125992824081713","0.107477943483329","0.144507704680097"
"No worries","2002","(2a) intermediate vocational","West Germany","735","0.201579857142108","0.188233581405572","0.214926132878643"
"No worries","2002","(2a) intermediate vocational","East Germany","296","0.170079466452382","0.152959361444647","0.187199571460118"
"No worries","2002","(2b) intermediate general qualification","West Germany","157","0.289226195224352","0.249039880555978","0.329412509892727"
"No worries","2002","(2b) intermediate general qualification","East Germany","35","0.225770163391405","0.162549117585213","0.288991209197597"
"No worries","2002","(2c_gen) general maturity certificate","West Germany","323","0.491525770675374","0.454778853505649","0.5282726878451"
"No worries","2002","(2c_gen) general maturity certificate","East Germany","68","0.415885493297179","0.343275342307305","0.488495644287053"
"No worries","2002","(2c_voc) vocational maturity certificate","West Germany","477","0.343994273263256","0.319137275276987","0.368851271249526"
"No worries","2002","(2c_voc) vocational maturity certificate","East Germany","56","0.414040151288273","0.342084153980493","0.485996148596052"
"No worries","2002","(3a) lower tertiary education","West Germany","419","0.348674511699149","0.320512680825727","0.37683634257257"
"No worries","2002","(3a) lower tertiary education","East Germany","162","0.248931185287836","0.216784573380912","0.28107779719476"
"No worries","2002","(3b) higher tertiary education","West Germany","933","0.433903124712146","0.41284080922097","0.454965440203321"
"No worries","2002","(3b) higher tertiary education","East Germany","259","0.378573794160996","0.340638948203594","0.416508640118399"
"Some worries","2002","(0) in school","West Germany","185","0.439132600608347","0.393481831048211","0.484783370168482"
"Some worries","2002","(0) in school","East Germany","73","0.476434312651301","0.397295509166247","0.555573116136356"
"Some worries","2002","(1a) inadequately completed","West Germany","126","0.419076752630237","0.359893528097833","0.478259977162641"
"Some worries","2002","(1a) inadequately completed","East Germany","","","",""
"Some worries","2002","(1b) general elementary school","West Germany","977","0.488848178004192","0.466962440328007","0.510733915680378"
"Some worries","2002","(1b) general elementary school","East Germany","124","0.487718783521537","0.427308736496447","0.548128830546628"
"Some worries","2002","(1c) basic vocational qualification","West Germany","2698","0.488048954139882","0.474682198782802","0.501415709496961"
"Some worries","2002","(1c) basic vocational qualification","East Germany","612","0.48755975289332","0.459671195409061","0.51544831037758"
"Some worries","2002","(2a) intermediate vocational","West Germany","1703","0.482016296039913","0.465393285005328","0.498639307074497"
"Some worries","2002","(2a) intermediate vocational","East Germany","846","0.441984097058419","0.419353873901648","0.46461432021519"
"Some worries","2002","(2b) intermediate general qualification","West Germany","219","0.448768039547079","0.404684971109075","0.492851107985083"
"Some worries","2002","(2b) intermediate general qualification","East Germany","73","0.422987979501949","0.348282941099786","0.497693017904113"
"Some worries","2002","(2c_gen) general maturity certificate","West Germany","298","0.384466823191293","0.348709215253636","0.42022443112895"
"Some worries","2002","(2c_gen) general maturity certificate","East Germany","88","0.449781472331545","0.376493983007893","0.523068961655197"
"Some worries","2002","(2c_voc) vocational maturity certificate","West Germany","658","0.453172320383274","0.42712421212822","0.479220428638328"
"Some worries","2002","(2c_voc) vocational maturity certificate","East Germany","82","0.376819439250988","0.306027234731488","0.447611643770489"
"Some worries","2002","(3a) lower tertiary education","West Germany","491","0.464848474972945","0.435374016314668","0.494322933631221"
"Some worries","2002","(3a) lower tertiary education","East Germany","366","0.512812981677204","0.475652353419794","0.549973609934614"
"Some worries","2002","(3b) higher tertiary education","West Germany","900","0.429785262101921","0.408747026008264","0.450823498195579"
"Some worries","2002","(3b) higher tertiary education","East Germany","277","0.456905991820361","0.417945969095573","0.495866014545149"
"Big worries","2003","(0) in school","West Germany","61","0.159889421530847","0.126176355058587","0.193602488003106"
"Big worries","2003","(0) in school","East Germany","","","",""
"Big worries","2003","(1a) inadequately completed","West Germany","62","0.258426404628647","0.204160923445903","0.31269188581139"
"Big worries","2003","(1a) inadequately completed","East Germany","","","",""
"Big worries","2003","(1b) general elementary school","West Germany","526","0.307604859596343","0.286715695734583","0.328494023458103"
"Big worries","2003","(1b) general elementary school","East Germany","67","0.267870972337736","0.213193999659743","0.322547945015728"
"Big worries","2003","(1c) basic vocational qualification","West Germany","1605","0.333489281474713","0.320556416993453","0.346422145955972"
"Big worries","2003","(1c) basic vocational qualification","East Germany","378","0.316359593630252","0.290058067212006","0.342661120048498"
"Big worries","2003","(2a) intermediate vocational","West Germany","903","0.282924604582526","0.2675801356064","0.298269073558652"
"Big worries","2003","(2a) intermediate vocational","East Germany","628","0.355361029636274","0.333396148774214","0.377325910498334"
"Big worries","2003","(2b) intermediate general qualification","West Germany","106","0.258564299403337","0.218595725243751","0.298532873562923"
"Big worries","2003","(2b) intermediate general qualification","East Germany","51","0.279360001666951","0.211512361920822","0.347207641413079"
"Big worries","2003","(2c_gen) general maturity certificate","West Germany","84","0.1245895733308","0.0997673692776565","0.149411777383943"
"Big worries","2003","(2c_gen) general maturity certificate","East Germany","","","",""
"Big worries","2003","(2c_voc) vocational maturity certificate","West Germany","263","0.20531096927556","0.183937465552001","0.226684472999118"
"Big worries","2003","(2c_voc) vocational maturity certificate","East Germany","40","0.224281359544127","0.165127905156018","0.283434813932237"
"Big worries","2003","(3a) lower tertiary education","West Germany","176","0.173730953179745","0.150637591107735","0.196824315251755"
"Big worries","2003","(3a) lower tertiary education","East Germany","133","0.18802402419837","0.158634573735017","0.217413474661724"
"Big worries","2003","(3b) higher tertiary education","West Germany","243","0.133026843624783","0.118220855287091","0.147832831962475"
"Big worries","2003","(3b) higher tertiary education","East Germany","82","0.161403860183121","0.132160337311621","0.190647383054621"
"No worries","2003","(0) in school","West Germany","203","0.411844735702072","0.366572398217147","0.457117073186997"
"No worries","2003","(0) in school","East Germany","75","0.407012279828289","0.331126262763848","0.48289829689273"
"No worries","2003","(1a) inadequately completed","West Germany","86","0.348946082490843","0.289862648581692","0.408029516399995"
"No worries","2003","(1a) inadequately completed","East Germany","","","",""
"No worries","2003","(1b) general elementary school","West Germany","458","0.21723589347066","0.198570863194731","0.235900923746589"
"No worries","2003","(1b) general elementary school","East Germany","51","0.215768666372715","0.164980316296676","0.266557016448754"
"No worries","2003","(1c) basic vocational qualification","West Germany","1024","0.191714150444031","0.180915741005581","0.202512559882481"
"No worries","2003","(1c) basic vocational qualification","East Germany","192","0.162101741970802","0.141258461523429","0.182945022418174"
"No worries","2003","(2a) intermediate vocational","West Germany","803","0.232844939694438","0.2184467108078","0.247243168581077"
"No worries","2003","(2a) intermediate vocational","East Germany","315","0.179941297762306","0.162312464546095","0.197570130978517"
"No worries","2003","(2b) intermediate general qualification","West Germany","144","0.269771546991878","0.22925568575641","0.310287408227346"
"No worries","2003","(2b) intermediate general qualification","East Germany","42","0.270264295505411","0.203110496630356","0.337418094380467"
"No worries","2003","(2c_gen) general maturity certificate","West Germany","338","0.514359650474397","0.476794557986818","0.551924742961975"
