"plj0046","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","1999","college entrance qualification","(2a) intermediate vocational","","","",""
"Big worries","1999","college entrance qualification","(2c_gen) general maturity certificate","76","0.171298990445311","0.135093222680242","0.20750475821038"
"Big worries","1999","college entrance qualification","(2c_voc) vocational maturity certificate","150","0.297007526299088","0.259429584606001","0.334585467992174"
"Big worries","1999","college entrance qualification","(3a) lower tertiary education","87","0.200056488675708","0.160999248807546","0.239113728543871"
"Big worries","1999","college entrance qualification","(3b) higher tertiary education","151","0.202775488608161","0.175617969420501","0.22993300779582"
"Big worries","1999","Other degree","(0) in school","","","",""
"Big worries","1999","Other degree","(1a) inadequately completed","","","",""
"Big worries","1999","Other degree","(1b) general elementary school","85","0.233875370181403","0.192393335374134","0.275357404988672"
"Big worries","1999","Other degree","(1c) basic vocational qualification","80","0.262026751190871","0.213311039911816","0.310742462469927"
"Big worries","1999","Other degree","(2b) intermediate general qualification","","","",""
"Big worries","1999","Other degree","(2a) intermediate vocational","","","",""
"Big worries","1999","Other degree","(2c_gen) general maturity certificate","","","",""
"Big worries","1999","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Big worries","1999","Other degree","(3a) lower tertiary education","","","",""
"Big worries","1999","Other degree","(3b) higher tertiary education","","","",""
"Big worries","1999","no degree/no degree yet","(0) in school","79","0.261611504979708","0.213152395392063","0.310070614567354"
"Big worries","1999","no degree/no degree yet","(1a) inadequately completed","119","0.324625942850184","0.281649598696719","0.36760228700365"
"Big worries","1999","no degree/no degree yet","(1b) general elementary school","","","",""
"Big worries","1999","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Big worries","1999","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Big worries","1999","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Big worries","1999","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Big worries","1999","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Big worries","1999","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Big worries","1999","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Some worries","1999","lower secondary degree","(0) in school","","","",""
"Some worries","1999","lower secondary degree","(1a) inadequately completed","","","",""
"Some worries","1999","lower secondary degree","(1b) general elementary school","698","0.440494971019423","0.415708240442362","0.465281701596485"
"Some worries","1999","lower secondary degree","(1c) basic vocational qualification","1746","0.459872514584434","0.444003401532006","0.475741627636862"
"Some worries","1999","lower secondary degree","(2b) intermediate general qualification","","","",""
"Some worries","1999","lower secondary degree","(2a) intermediate vocational","","","",""
"Some worries","1999","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Some worries","1999","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Some worries","1999","lower secondary degree","(3a) lower tertiary education","47","0.444191021862991","0.346314582748838","0.542067460977145"
"Some worries","1999","lower secondary degree","(3b) higher tertiary education","","","",""
"Some worries","1999","secondary school degree","(0) in school","","","",""
"Some worries","1999","secondary school degree","(1a) inadequately completed","","","",""
"Some worries","1999","secondary school degree","(1b) general elementary school","","","",""
"Some worries","1999","secondary school degree","(1c) basic vocational qualification","","","",""
"Some worries","1999","secondary school degree","(2b) intermediate general qualification","249","0.465510572214584","0.423124164737228","0.50789697969194"
"Some worries","1999","secondary school degree","(2a) intermediate vocational","1326","0.465931270470257","0.447506958862392","0.484355582078122"
"Some worries","1999","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Some worries","1999","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Some worries","1999","secondary school degree","(3a) lower tertiary education","224","0.485285289710298","0.438101664061864","0.532468915358733"
"Some worries","1999","secondary school degree","(3b) higher tertiary education","30","0.419396027732327","0.294535655990601","0.544256399474053"
"Some worries","1999","college entrance qualification","(0) in school","","","",""
"Some worries","1999","college entrance qualification","(1a) inadequately completed","","","",""
"Some worries","1999","college entrance qualification","(1b) general elementary school","","","",""
"Some worries","1999","college entrance qualification","(1c) basic vocational qualification","","","",""
"Some worries","1999","college entrance qualification","(2b) intermediate general qualification","","","",""
"Some worries","1999","college entrance qualification","(2a) intermediate vocational","","","",""
"Some worries","1999","college entrance qualification","(2c_gen) general maturity certificate","183","0.429416073294281","0.381849667059428","0.476982479529133"
"Some worries","1999","college entrance qualification","(2c_voc) vocational maturity certificate","262","0.438724768616945","0.397915582001894","0.479533955231995"
"Some worries","1999","college entrance qualification","(3a) lower tertiary education","209","0.550749435024628","0.502185159532895","0.599313710516361"
"Some worries","1999","college entrance qualification","(3b) higher tertiary education","351","0.402533630102152","0.369409089596184","0.43565817060812"
"Some worries","1999","Other degree","(0) in school","","","",""
"Some worries","1999","Other degree","(1a) inadequately completed","","","",""
"Some worries","1999","Other degree","(1b) general elementary school","187","0.458882509838862","0.410049371743093","0.507715647934632"
"Some worries","1999","Other degree","(1c) basic vocational qualification","141","0.417158621380193","0.362532329312397","0.471784913447989"
"Some worries","1999","Other degree","(2b) intermediate general qualification","","","",""
"Some worries","1999","Other degree","(2a) intermediate vocational","","","",""
"Some worries","1999","Other degree","(2c_gen) general maturity certificate","","","",""
"Some worries","1999","Other degree","(2c_voc) vocational maturity certificate","41","0.484602200490565","0.380185317215337","0.589019083765793"
"Some worries","1999","Other degree","(3a) lower tertiary education","","","",""
"Some worries","1999","Other degree","(3b) higher tertiary education","41","0.540849812901501","0.426535032692029","0.655164593110974"
"Some worries","1999","no degree/no degree yet","(0) in school","141","0.436953565028537","0.382265280605249","0.491641849451826"
"Some worries","1999","no degree/no degree yet","(1a) inadequately completed","200","0.383850050698906","0.339213597396349","0.428486504001463"
"Some worries","1999","no degree/no degree yet","(1b) general elementary school","","","",""
"Some worries","1999","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Some worries","1999","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Some worries","1999","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Some worries","1999","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Some worries","1999","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Some worries","1999","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Some worries","1999","no degree/no degree yet","(3b) higher tertiary education","","","",""
"No worries","1999","lower secondary degree","(0) in school","","","",""
"No worries","1999","lower secondary degree","(1a) inadequately completed","","","",""
"No worries","1999","lower secondary degree","(1b) general elementary school","240","0.139291717070594","0.12200400945169","0.156579424689497"
"No worries","1999","lower secondary degree","(1c) basic vocational qualification","425","0.103261910331788","0.0935726935088928","0.112951127154683"
"No worries","1999","lower secondary degree","(2b) intermediate general qualification","","","",""
"No worries","1999","lower secondary degree","(2a) intermediate vocational","","","",""
"No worries","1999","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"No worries","1999","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"No worries","1999","lower secondary degree","(3a) lower tertiary education","","","",""
"No worries","1999","lower secondary degree","(3b) higher tertiary education","","","",""
"No worries","1999","secondary school degree","(0) in school","","","",""
"No worries","1999","secondary school degree","(1a) inadequately completed","","","",""
"No worries","1999","secondary school degree","(1b) general elementary school","","","",""
"No worries","1999","secondary school degree","(1c) basic vocational qualification","","","",""
"No worries","1999","secondary school degree","(2b) intermediate general qualification","99","0.182413863528936","0.149597688823436","0.215230038234436"
"No worries","1999","secondary school degree","(2a) intermediate vocational","387","0.148468238460788","0.135335691290373","0.161600785631202"
"No worries","1999","secondary school degree","(2c_gen) general maturity certificate","","","",""
"No worries","1999","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"No worries","1999","secondary school degree","(3a) lower tertiary education","68","0.176039464482159","0.140083770052208","0.211995158912109"
"No worries","1999","secondary school degree","(3b) higher tertiary education","","","",""
"No worries","1999","college entrance qualification","(0) in school","","","",""
"No worries","1999","college entrance qualification","(1a) inadequately completed","","","",""
"No worries","1999","college entrance qualification","(1b) general elementary school","","","",""
"No worries","1999","college entrance qualification","(1c) basic vocational qualification","","","",""
"No worries","1999","college entrance qualification","(2b) intermediate general qualification","","","",""
"No worries","1999","college entrance qualification","(2a) intermediate vocational","","","",""
"No worries","1999","college entrance qualification","(2c_gen) general maturity certificate","157","0.399284936260408","0.35222220257561","0.446347669945207"
"No worries","1999","college entrance qualification","(2c_voc) vocational maturity certificate","156","0.264267705083968","0.228005360565252","0.300530049602684"
"No worries","1999","college entrance qualification","(3a) lower tertiary education","107","0.249194076299664","0.206963377257845","0.291424775341482"
"No worries","1999","college entrance qualification","(3b) higher tertiary education","340","0.394690881289687","0.361676041061798","0.427705721517577"
"No worries","1999","Other degree","(0) in school","","","",""
"No worries","1999","Other degree","(1a) inadequately completed","","","",""
"No worries","1999","Other degree","(1b) general elementary school","128","0.307242119979735","0.262030589464144","0.352453650495325"
"No worries","1999","Other degree","(1c) basic vocational qualification","92","0.320814627428936","0.269101933203075","0.372527321654797"
"No worries","1999","Other degree","(2b) intermediate general qualification","","","",""
"No worries","1999","Other degree","(2a) intermediate vocational","","","",""
"No worries","1999","Other degree","(2c_gen) general maturity certificate","","","",""
"No worries","1999","Other degree","(2c_voc) vocational maturity certificate","","","",""
"No worries","1999","Other degree","(3a) lower tertiary education","","","",""
"No worries","1999","Other degree","(3b) higher tertiary education","","","",""
"No worries","1999","no degree/no degree yet","(0) in school","96","0.301434929991754","0.250840259596522","0.352029600386987"
"No worries","1999","no degree/no degree yet","(1a) inadequately completed","137","0.29152400645091","0.249811585071205","0.333236427830614"
"No worries","1999","no degree/no degree yet","(1b) general elementary school","","","",""
"No worries","1999","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"No worries","1999","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"No worries","1999","no degree/no degree yet","(2a) intermediate vocational","","","",""
"No worries","1999","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"No worries","1999","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"No worries","1999","no degree/no degree yet","(3a) lower tertiary education","","","",""
"No worries","1999","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Big worries","2000","lower secondary degree","(0) in school","","","",""
"Big worries","2000","lower secondary degree","(1a) inadequately completed","","","",""
"Big worries","2000","lower secondary degree","(1b) general elementary school","774","0.343868567075719","0.324544337777","0.363192796374437"
"Big worries","2000","lower secondary degree","(1c) basic vocational qualification","2619","0.370680324645316","0.359563402587237","0.381797246703396"
"Big worries","2000","lower secondary degree","(2b) intermediate general qualification","","","",""
"Big worries","2000","lower secondary degree","(2a) intermediate vocational","","","",""
"Big worries","2000","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Big worries","2000","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Big worries","2000","lower secondary degree","(3a) lower tertiary education","47","0.251124470295683","0.184550627591606","0.31769831299976"
"Big worries","2000","lower secondary degree","(3b) higher tertiary education","","","",""
"Big worries","2000","secondary school degree","(0) in school","","","",""
"Big worries","2000","secondary school degree","(1a) inadequately completed","","","",""
"Big worries","2000","secondary school degree","(1b) general elementary school","","","",""
"Big worries","2000","secondary school degree","(1c) basic vocational qualification","","","",""
"Big worries","2000","secondary school degree","(2b) intermediate general qualification","219","0.30298698826992","0.269489567063984","0.336484409475857"
"Big worries","2000","secondary school degree","(2a) intermediate vocational","1931","0.34261081244908","0.330060483695294","0.355161141202865"
"Big worries","2000","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Big worries","2000","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Big worries","2000","secondary school degree","(3a) lower tertiary education","163","0.289280400516062","0.252024024431762","0.326536776600362"
"Big worries","2000","secondary school degree","(3b) higher tertiary education","33","0.36671422463436","0.273647758507399","0.45978069076132"
"Big worries","2000","college entrance qualification","(0) in school","","","",""
"Big worries","2000","college entrance qualification","(1a) inadequately completed","","","",""
"Big worries","2000","college entrance qualification","(1b) general elementary school","","","",""
"Big worries","2000","college entrance qualification","(1c) basic vocational qualification","","","",""
"Big worries","2000","college entrance qualification","(2b) intermediate general qualification","","","",""
"Big worries","2000","college entrance qualification","(2a) intermediate vocational","","","",""
"Big worries","2000","college entrance qualification","(2c_gen) general maturity certificate","103","0.128250920750052","0.104011881771433","0.152489959728671"
"Big worries","2000","college entrance qualification","(2c_voc) vocational maturity certificate","282","0.210822830332767","0.188354162989526","0.233291497676009"
"Big worries","2000","college entrance qualification","(3a) lower tertiary education","186","0.203564449762508","0.177630486928051","0.229498412596965"
"Big worries","2000","college entrance qualification","(3b) higher tertiary education","232","0.138237127637319","0.122198531295313","0.154275723979326"
"Big worries","2000","Other degree","(0) in school","","","",""
"Big worries","2000","Other degree","(1a) inadequately completed","","","",""
"Big worries","2000","Other degree","(1b) general elementary school","80","0.157881005824669","0.12677940067028","0.188982610979057"
"Big worries","2000","Other degree","(1c) basic vocational qualification","80","0.154354777857698","0.122655311113655","0.186054244601741"
"Big worries","2000","Other degree","(2b) intermediate general qualification","","","",""
"Big worries","2000","Other degree","(2a) intermediate vocational","","","",""
"Big worries","2000","Other degree","(2c_gen) general maturity certificate","","","",""
"Big worries","2000","Other degree","(2c_voc) vocational maturity certificate","38","0.189964352101618","0.136266207297205","0.243662496906031"
"Big worries","2000","Other degree","(3a) lower tertiary education","","","",""
"Big worries","2000","Other degree","(3b) higher tertiary education","","","",""
"Big worries","2000","no degree/no degree yet","(0) in school","83","0.168713319789778","0.135554417309235","0.201872222270321"
"Big worries","2000","no degree/no degree yet","(1a) inadequately completed","97","0.263621343529745","0.221128680841738","0.306114006217753"
"Big worries","2000","no degree/no degree yet","(1b) general elementary school","","","",""
"Big worries","2000","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Big worries","2000","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Big worries","2000","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Big worries","2000","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Big worries","2000","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Big worries","2000","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Big worries","2000","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Some worries","2000","lower secondary degree","(0) in school","","","",""
"Some worries","2000","lower secondary degree","(1a) inadequately completed","","","",""
"Some worries","2000","lower secondary degree","(1b) general elementary school","1024","0.445470140261864","0.425250087317329","0.4656901932064"
"Some worries","2000","lower secondary degree","(1c) basic vocational qualification","3486","0.471693583161681","0.460203529276684","0.483183637046678"
"Some worries","2000","lower secondary degree","(2b) intermediate general qualification","","","",""
"Some worries","2000","lower secondary degree","(2a) intermediate vocational","","","",""
"Some worries","2000","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Some worries","2000","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Some worries","2000","lower secondary degree","(3a) lower tertiary education","78","0.50972357996099","0.432979982362397","0.586467177559582"
"Some worries","2000","lower secondary degree","(3b) higher tertiary education","","","",""
"Some worries","2000","secondary school degree","(0) in school","","","",""
"Some worries","2000","secondary school degree","(1a) inadequately completed","","","",""
"Some worries","2000","secondary school degree","(1b) general elementary school","","","",""
"Some worries","2000","secondary school degree","(1c) basic vocational qualification","","","",""
"Some worries","2000","secondary school degree","(2b) intermediate general qualification","309","0.435841125641798","0.399696497738523","0.471985753545073"
"Some worries","2000","secondary school degree","(2a) intermediate vocational","2572","0.465413920031609","0.452223099889715","0.478604740173503"
"Some worries","2000","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Some worries","2000","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Some worries","2000","secondary school degree","(3a) lower tertiary education","277","0.454173940131113","0.413263872553893","0.495084007708332"
"Some worries","2000","secondary school degree","(3b) higher tertiary education","53","0.472167264351169","0.375756488849854","0.568578039852483"
"Some worries","2000","college entrance qualification","(0) in school","","","",""
"Some worries","2000","college entrance qualification","(1a) inadequately completed","","","",""
"Some worries","2000","college entrance qualification","(1b) general elementary school","","","",""
"Some worries","2000","college entrance qualification","(1c) basic vocational qualification","","","",""
"Some worries","2000","college entrance qualification","(2b) intermediate general qualification","","","",""
"Some worries","2000","college entrance qualification","(2a) intermediate vocational","","","",""
"Some worries","2000","college entrance qualification","(2c_gen) general maturity certificate","310","0.406666426391456","0.371057570181542","0.44227528260137"
"Some worries","2000","college entrance qualification","(2c_voc) vocational maturity certificate","585","0.453691631141044","0.426267647001824","0.481115615280263"
"Some worries","2000","college entrance qualification","(3a) lower tertiary education","417","0.426357618017631","0.394504626457214","0.458210609578047"
"Some worries","2000","college entrance qualification","(3b) higher tertiary education","715","0.392523335635476","0.369832125526899","0.415214545744052"
"Some worries","2000","Other degree","(0) in school","","","",""
"Some worries","2000","Other degree","(1a) inadequately completed","","","",""
"Some worries","2000","Other degree","(1b) general elementary school","236","0.449856258577643","0.407423027579447","0.492289489575839"
"Some worries","2000","Other degree","(1c) basic vocational qualification","212","0.392392343099666","0.349550346799348","0.435234339399983"
"Some worries","2000","Other degree","(2b) intermediate general qualification","","","",""
"Some worries","2000","Other degree","(2a) intermediate vocational","","","",""
"Some worries","2000","Other degree","(2c_gen) general maturity certificate","32","0.372763293561986","0.261073330885215","0.484453256238756"
"Some worries","2000","Other degree","(2c_voc) vocational maturity certificate","101","0.507860394158322","0.439423941256655","0.57629684705999"
"Some worries","2000","Other degree","(3a) lower tertiary education","","","",""
"Some worries","2000","Other degree","(3b) higher tertiary education","88","0.498074785818443","0.425031782236845","0.571117789400042"
"Some worries","2000","no degree/no degree yet","(0) in school","225","0.465433303410263","0.421268151548843","0.509598455271682"
"Some worries","2000","no degree/no degree yet","(1a) inadequately completed","158","0.358140548727979","0.311900340323204","0.404380757132753"
"Some worries","2000","no degree/no degree yet","(1b) general elementary school","","","",""
"Some worries","2000","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Some worries","2000","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Some worries","2000","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Some worries","2000","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Some worries","2000","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Some worries","2000","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Some worries","2000","no degree/no degree yet","(3b) higher tertiary education","","","",""
"No worries","2000","lower secondary degree","(0) in school","","","",""
"No worries","2000","lower secondary degree","(1a) inadequately completed","","","",""
"No worries","2000","lower secondary degree","(1b) general elementary school","523","0.210661292662417","0.194071743139226","0.227250842185608"
"No worries","2000","lower secondary degree","(1c) basic vocational qualification","1146","0.157626092193003","0.149238918327332","0.166013266058673"
"No worries","2000","lower secondary degree","(2b) intermediate general qualification","","","",""
"No worries","2000","lower secondary degree","(2a) intermediate vocational","","","",""
"No worries","2000","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"No worries","2000","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"No worries","2000","lower secondary degree","(3a) lower tertiary education","38","0.239151949743327","0.173667193118413","0.304636706368241"
"No worries","2000","lower secondary degree","(3b) higher tertiary education","","","",""
"No worries","2000","secondary school degree","(0) in school","","","",""
"No worries","2000","secondary school degree","(1a) inadequately completed","","","",""
"No worries","2000","secondary school degree","(1b) general elementary school","","","",""
"No worries","2000","secondary school degree","(1c) basic vocational qualification","","","",""
"No worries","2000","secondary school degree","(2b) intermediate general qualification","195","0.261171886088281","0.229152436548745","0.293191335627817"
"No worries","2000","secondary school degree","(2a) intermediate vocational","990","0.191975267519311","0.181559812221829","0.202390722816794"
"No worries","2000","secondary school degree","(2c_gen) general maturity certificate","","","",""
"No worries","2000","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"No worries","2000","secondary school degree","(3a) lower tertiary education","129","0.256545659352826","0.22066161010658","0.292429708599071"
"No worries","2000","secondary school degree","(3b) higher tertiary education","","","",""
"No worries","2000","college entrance qualification","(0) in school","","","",""
"No worries","2000","college entrance qualification","(1a) inadequately completed","","","",""
"No worries","2000","college entrance qualification","(1b) general elementary school","","","",""
"No worries","2000","college entrance qualification","(1c) basic vocational qualification","","","",""
"No worries","2000","college entrance qualification","(2b) intermediate general qualification","","","",""
"No worries","2000","college entrance qualification","(2a) intermediate vocational","","","",""
"No worries","2000","college entrance qualification","(2c_gen) general maturity certificate","318","0.465082652858492","0.42892520120993","0.501240104507054"
"No worries","2000","college entrance qualification","(2c_voc) vocational maturity certificate","399","0.335485538526189","0.309476735919068","0.361494341133309"
"No worries","2000","college entrance qualification","(3a) lower tertiary education","323","0.370077932219862","0.338979921879174","0.401175942560549"
"No worries","2000","college entrance qualification","(3b) higher tertiary education","832","0.469239536727205","0.446049219052793","0.492429854401616"
"No worries","2000","Other degree","(0) in school","","","",""
"No worries","2000","Other degree","(1a) inadequately completed","","","",""
"No worries","2000","Other degree","(1b) general elementary school","212","0.392262735597688","0.350616323766624","0.433909147428753"
"No worries","2000","Other degree","(1c) basic vocational qualification","207","0.453252879042636","0.409575018601108","0.496930739484164"
"No worries","2000","Other degree","(2b) intermediate general qualification","","","",""
"No worries","2000","Other degree","(2a) intermediate vocational","","","",""
"No worries","2000","Other degree","(2c_gen) general maturity certificate","","","",""
"No worries","2000","Other degree","(2c_voc) vocational maturity certificate","66","0.30217525374006","0.239315338455237","0.365035169024883"
"No worries","2000","Other degree","(3a) lower tertiary education","","","",""
"No worries","2000","Other degree","(3b) higher tertiary education","74","0.428470817698351","0.35617858001097","0.500763055385732"
"No worries","2000","no degree/no degree yet","(0) in school","182","0.365853376799959","0.323205400610158","0.40850135298976"
"No worries","2000","no degree/no degree yet","(1a) inadequately completed","158","0.378238107742276","0.331468066098631","0.425008149385922"
"No worries","2000","no degree/no degree yet","(1b) general elementary school","","","",""
"No worries","2000","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"No worries","2000","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"No worries","2000","no degree/no degree yet","(2a) intermediate vocational","","","",""
"No worries","2000","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"No worries","2000","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"No worries","2000","no degree/no degree yet","(3a) lower tertiary education","","","",""
"No worries","2000","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Big worries","2001","lower secondary degree","(0) in school","","","",""
"Big worries","2001","lower secondary degree","(1a) inadequately completed","","","",""
"Big worries","2001","lower secondary degree","(1b) general elementary school","567","0.292037808781329","0.272060079403604","0.312015538159053"
"Big worries","2001","lower secondary degree","(1c) basic vocational qualification","1961","0.305822928609644","0.294568873633929","0.317076983585358"
"Big worries","2001","lower secondary degree","(2b) intermediate general qualification","","","",""
"Big worries","2001","lower secondary degree","(2a) intermediate vocational","","","",""
"Big worries","2001","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Big worries","2001","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Big worries","2001","lower secondary degree","(3a) lower tertiary education","34","0.21838143628328","0.151134983317476","0.285627889249083"
"Big worries","2001","lower secondary degree","(3b) higher tertiary education","","","",""
"Big worries","2001","secondary school degree","(0) in school","","","",""
"Big worries","2001","secondary school degree","(1a) inadequately completed","","","",""
"Big worries","2001","secondary school degree","(1b) general elementary school","","","",""
"Big worries","2001","secondary school degree","(1c) basic vocational qualification","","","",""
"Big worries","2001","secondary school degree","(2b) intermediate general qualification","152","0.247045777057779","0.213965852962882","0.280125701152676"
"Big worries","2001","secondary school degree","(2a) intermediate vocational","1457","0.275972579187371","0.263668345105874","0.288276813268869"
"Big worries","2001","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Big worries","2001","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Big worries","2001","secondary school degree","(3a) lower tertiary education","119","0.214458329182155","0.179348839870649","0.249567818493661"
"Big worries","2001","secondary school degree","(3b) higher tertiary education","","","",""
"Big worries","2001","college entrance qualification","(0) in school","","","",""
"Big worries","2001","college entrance qualification","(1a) inadequately completed","","","",""
"Big worries","2001","college entrance qualification","(1b) general elementary school","","","",""
"Big worries","2001","college entrance qualification","(1c) basic vocational qualification","","","",""
"Big worries","2001","college entrance qualification","(2b) intermediate general qualification","","","",""
"Big worries","2001","college entrance qualification","(2a) intermediate vocational","","","",""
"Big worries","2001","college entrance qualification","(2c_gen) general maturity certificate","89","0.102472480512641","0.0800224676906835","0.124922493334597"
"Big worries","2001","college entrance qualification","(2c_voc) vocational maturity certificate","240","0.196430061346156","0.173847511338838","0.219012611353474"
"Big worries","2001","college entrance qualification","(3a) lower tertiary education","150","0.16779170117185","0.143310211923497","0.192273190420203"
"Big worries","2001","college entrance qualification","(3b) higher tertiary education","165","0.103433091095612","0.0886722767746925","0.118193905416532"
"Big worries","2001","Other degree","(0) in school","","","",""
"Big worries","2001","Other degree","(1a) inadequately completed","","","",""
"Big worries","2001","Other degree","(1b) general elementary school","73","0.160434745939243","0.127148402136485","0.193721089742001"
"Big worries","2001","Other degree","(1c) basic vocational qualification","60","0.126392853708359","0.0955883881648606","0.157197319251858"
"Big worries","2001","Other degree","(2b) intermediate general qualification","","","",""
"Big worries","2001","Other degree","(2a) intermediate vocational","","","",""
"Big worries","2001","Other degree","(2c_gen) general maturity certificate","","","",""
"Big worries","2001","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Big worries","2001","Other degree","(3a) lower tertiary education","","","",""
"Big worries","2001","Other degree","(3b) higher tertiary education","","","",""
"Big worries","2001","no degree/no degree yet","(0) in school","79","0.144452474695413","0.114883740100485","0.174021209290342"
"Big worries","2001","no degree/no degree yet","(1a) inadequately completed","58","0.21399919233744","0.168922494429406","0.259075890245475"
"Big worries","2001","no degree/no degree yet","(1b) general elementary school","","","",""
"Big worries","2001","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Big worries","2001","no degree/no degree yet","(2b) intermediate general qualification","","","",""
