"plj0046","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Some worries","2003","Couple + C. GT 16 ","inadequately","23","","","","2"
"Some worries","2003","Couple + C. GT 16 ","general elemantary","229","0.40050978101132","0.358832589589978","0.442186972432663","2"
"Some worries","2003","Couple + C. GT 16 ","middle vocational","915","0.466193943233106","0.443833561727469","0.488554324738743","2"
"Some worries","2003","Couple + C. GT 16 ","vocational + Abi","87","0.52748450965867","0.451765881688493","0.603203137628848","2"
"Some worries","2003","Couple + C. GT 16 ","higher vocational","109","0.447472186587195","0.384033791851118","0.510910581323271","2"
"Some worries","2003","Couple + C. GT 16 ","higher education","310","0.481034249889196","0.442915954479212","0.519152545299181","2"
"Some worries","2003","Couple + C. LE and GT 16","in school","102","0.443391831230656","0.380144449774125","0.506639212687187","2"
"Some worries","2003","Couple + C. LE and GT 16","inadequately","9","","","","2"
"Some worries","2003","Couple + C. LE and GT 16","general elemantary","132","0.442115199778518","0.385537899130077","0.498692500426959","2"
"Some worries","2003","Couple + C. LE and GT 16","middle vocational","361","0.529205118338787","0.493434604696735","0.56497563198084","2"
"Some worries","2003","Couple + C. LE and GT 16","vocational + Abi","26","","","","2"
"Some worries","2003","Couple + C. LE and GT 16","higher vocational","63","0.530815350452607","0.440388210667543","0.621242490237671","2"
"Some worries","2003","Couple + C. LE and GT 16","higher education","121","0.521995154342504","0.463486722164879","0.580503586520128","2"
"Some worries","2003","Single parent ","higher education","66","0.583941203054753","0.496477050962433","0.671405355147072","2"
"Some worries","2003","Couple + C. LE 16 ","in school","","","","","2"
"Some worries","2003","Couple + C. LE 16 ","inadequately","12","","","","2"
"Some worries","2003","Couple + C. LE 16 ","general elemantary","150","0.470431328170512","0.415572845475087","0.525289810865938","2"
"Some worries","2003","Couple + C. LE 16 ","middle vocational","1118","0.508223063923226","0.487227361113801","0.529218766732651","2"
"Some worries","2003","Couple + C. LE 16 ","vocational + Abi","161","0.48760549163607","0.434552799256676","0.540658184015463","2"
"Some worries","2003","Couple + C. LE 16 ","higher vocational","237","0.506495711093865","0.460405125564393","0.552586296623338","2"
"Some worries","2003","Couple + C. LE 16 ","higher education","418","0.421215307815381","0.39082467770998","0.451605937920782","2"
"Some worries","2003","1-pers.-HH","in school","2","","","","2"
"Some worries","2003","1-pers.-HH","inadequately","14","","","","2"
"Some worries","2003","1-pers.-HH","general elemantary","213","0.489014177728421","0.441766658141168","0.536261697315674","2"
"Some worries","2003","1-pers.-HH","middle vocational","712","0.453964850950081","0.429313824554526","0.478615877345635","2"
"Some worries","2003","1-pers.-HH","vocational + Abi","87","0.516785308119174","0.44253493998153","0.591035676256818","2"
"Some worries","2003","1-pers.-HH","higher vocational","105","0.428283398545332","0.362747077906336","0.493819719184328","2"
"Some worries","2003","1-pers.-HH","higher education","225","0.430330178352877","0.388492318426733","0.472168038279021","2"
"Some worries","2003","(Married) couple without C. ","in school","","","","","2"
"Some worries","2003","(Married) couple without C. ","inadequately","28","","","","2"
"Some worries","2003","(Married) couple without C. ","general elemantary","379","0.498787885672654","0.463540486876571","0.534035284468736","2"
"Some worries","2003","(Married) couple without C. ","middle vocational","1853","0.476502907199141","0.460722417583978","0.492283396814305","2"
"Some worries","2003","(Married) couple without C. ","vocational + Abi","149","0.40657540135949","0.354054547940521","0.459096254778459","2"
"Some worries","2003","(Married) couple without C. ","higher vocational","269","0.468108648918217","0.427429770641118","0.508787527195316","2"
"Some worries","2003","(Married) couple without C. ","higher education","739","0.458159445248814","0.434089380899434","0.482229509598193","2"
"Some worries","2003","Single parent ","in school","25","","","","2"
"Some worries","2003","Single parent ","inadequately","6","","","","2"
"Some worries","2003","Single parent ","general elemantary","122","0.540100937094367","0.475690996183681","0.604510878005054","2"
"Some worries","2003","Single parent ","middle vocational","233","0.422615159516085","0.380757357037253","0.464472961994916","2"
"Some worries","2003","Single parent ","vocational + Abi","18","","","","2"
"Some worries","2003","Single parent ","higher vocational","23","","","","2"
"Big worries","2004","Couple + C. GT 16 ","in school","54","0.239560722281201","0.189388218968487","0.289733225593916","1"
"Big worries","2004","Couple + C. GT 16 ","inadequately","19","","","","1"
"Big worries","2004","Couple + C. GT 16 ","general elemantary","149","0.345521230770442","0.303112070216092","0.387930391324793","1"
"Big worries","2004","Couple + C. GT 16 ","middle vocational","656","0.357102131059387","0.335460492224901","0.378743769893873","1"
"Big worries","2004","Couple + C. GT 16 ","vocational + Abi","56","0.316274389489001","0.249801875624573","0.382746903353429","1"
"Big worries","2004","Couple + C. GT 16 ","higher vocational","98","0.457791365323196","0.393403921170679","0.522178809475714","1"
"Big worries","2004","Couple + C. GT 16 ","higher education","149","0.258439460118768","0.225487142681462","0.291391777556073","1"
"Big worries","2004","Couple + C. LE and GT 16","in school","49","0.200797647923311","0.152474656101106","0.249120639745516","1"
"Big worries","2004","Couple + C. LE and GT 16","inadequately","5","","","","1"
"Big worries","2004","Couple + C. LE and GT 16","general elemantary","72","0.31463229069007","0.257969011569912","0.371295569810229","1"
"Big worries","2004","Couple + C. LE and GT 16","middle vocational","253","0.361276122964531","0.325892062563258","0.396660183365803","1"
"Big worries","2004","Couple + C. LE and GT 16","vocational + Abi","11","","","","1"
"Big worries","2004","Couple + C. LE and GT 16","higher vocational","37","0.458425627347511","0.366555913019303","0.550295341675719","1"
"Big worries","2004","Couple + C. LE and GT 16","higher education","51","0.216613387858717","0.16853451729911","0.264692258418323","1"
"Big worries","2004","Single parent ","general elemantary","64","0.308336319534245","0.248128389102586","0.368544249965905","1"
"Big worries","2004","Single parent ","middle vocational","166","0.32778918048253","0.287788229956425","0.367790131008635","1"
"Big worries","2004","Single parent ","vocational + Abi","8","","","","1"
"Big worries","2004","Single parent ","higher vocational","14","","","","1"
"Big worries","2004","Single parent ","higher education","21","","","","1"
"Big worries","2004","Couple + C. LE 16 ","in school","","","","","1"
"Big worries","2004","Couple + C. LE 16 ","inadequately","7","","","","1"
"Big worries","2004","Couple + C. LE 16 ","general elemantary","109","0.337466982424555","0.284049397335725","0.390884567513385","1"
"Big worries","2004","Couple + C. LE 16 ","middle vocational","721","0.363666482038732","0.342657142715455","0.384675821362009","1"
"Big worries","2004","Couple + C. LE 16 ","vocational + Abi","63","0.199846160200197","0.156636107796828","0.243056212603565","1"
"Big worries","2004","Couple + C. LE 16 ","higher vocational","103","0.235539917363619","0.195479163127005","0.275600671600232","1"
"Big worries","2004","Couple + C. LE 16 ","higher education","134","0.163591412775535","0.139740687039994","0.187442138511077","1"
"Big worries","2004","(Married) couple without C. ","higher vocational","205","0.366203988723686","0.327030133780204","0.405377843667167","1"
"Big worries","2004","(Married) couple without C. ","higher education","401","0.26485193492101","0.243644362891893","0.286059506950127","1"
"Big worries","2004","Single parent ","in school","15","","","","1"
"Big worries","2004","Single parent ","inadequately","6","","","","1"
"Big worries","2004","1-pers.-HH","in school","1","","","","1"
"Big worries","2004","1-pers.-HH","inadequately","6","","","","1"
"Big worries","2004","1-pers.-HH","general elemantary","129","0.294201621048372","0.250725106052555","0.337678136044188","1"
"Big worries","2004","1-pers.-HH","middle vocational","536","0.357746571907352","0.333704630830353","0.38178851298435","1"
"Big worries","2004","1-pers.-HH","vocational + Abi","42","0.240749556180417","0.175711235084817","0.305787877276016","1"
"Big worries","2004","1-pers.-HH","higher vocational","61","0.334150287518918","0.268941054796305","0.39935952024153","1"
"Big worries","2004","1-pers.-HH","higher education","105","0.236322740354257","0.200656484048292","0.271988996660222","1"
"Big worries","2004","(Married) couple without C. ","in school","1","","","","1"
"Big worries","2004","(Married) couple without C. ","inadequately","15","","","","1"
"Big worries","2004","(Married) couple without C. ","general elemantary","284","0.41009700491881","0.37468320034413","0.44551080949349","1"
"Big worries","2004","(Married) couple without C. ","middle vocational","1498","0.406394711053322","0.390823383008118","0.421966039098527","1"
"Big worries","2004","(Married) couple without C. ","vocational + Abi","93","0.264941647857145","0.21823947833798","0.31164381737631","1"
"No worries","2004","Couple + C. LE and GT 16","middle vocational","129","0.19286113056523","0.163798966685529","0.221923294444931","3"
"No worries","2004","Couple + C. LE and GT 16","vocational + Abi","21","","","","3"
"No worries","2004","Couple + C. LE and GT 16","higher vocational","28","","","","3"
"No worries","2004","Couple + C. LE and GT 16","higher education","96","0.281861231584706","0.229350823217254","0.334371639952157","3"
"No worries","2004","Couple + C. GT 16 ","higher education","194","0.280007028407887","0.24620974146969","0.313804315346084","3"
"No worries","2004","Couple + C. LE and GT 16","in school","107","0.310970053362537","0.255132746859705","0.366807359865369","3"
"No worries","2004","Couple + C. LE and GT 16","inadequately","12","","","","3"
"No worries","2004","Couple + C. LE and GT 16","general elemantary","67","0.227975106595388","0.17678363624238","0.279166576948397","3"
"No worries","2004","Couple + C. GT 16 ","in school","98","0.368171803328713","0.311476059550129","0.424867547107296","3"
"No worries","2004","Couple + C. GT 16 ","inadequately","14","","","","3"
"No worries","2004","Couple + C. GT 16 ","general elemantary","116","0.207983182892342","0.171787578126763","0.244178787657922","3"
"No worries","2004","Couple + C. GT 16 ","middle vocational","357","0.175140462211631","0.157972996960358","0.192307927462904","3"
"No worries","2004","Couple + C. GT 16 ","vocational + Abi","44","0.27018095823185","0.206705750564529","0.33365616589917","3"
"No worries","2004","Couple + C. GT 16 ","higher vocational","42","0.172730203359343","0.123877128985931","0.221583277732755","3"
"No worries","2004","Single parent ","in school","29","","","","3"
"No worries","2004","Single parent ","inadequately","7","","","","3"
"No worries","2004","Single parent ","general elemantary","60","0.29856853717748","0.238905066538909","0.358232007816052","3"
"No worries","2004","Single parent ","middle vocational","125","0.241066416091439","0.204617006636598","0.277515825546279","3"
"No worries","2004","Single parent ","vocational + Abi","13","","","","3"
"No worries","2004","Single parent ","higher vocational","10","","","","3"
"No worries","2004","Single parent ","higher education","39","0.275348763852614","0.193351048971883","0.357346478733345","3"
"No worries","2004","Couple + C. LE 16 ","in school","","","","","3"
"No worries","2004","Couple + C. LE 16 ","inadequately","12","","","","3"
"No worries","2004","Couple + C. LE 16 ","general elemantary","71","0.23073942313713","0.18314429694719","0.278334549327071","3"
"No worries","2004","Couple + C. LE 16 ","middle vocational","364","0.160592052575401","0.144557128024687","0.176626977126115","3"
"No worries","2004","Couple + C. LE 16 ","vocational + Abi","98","0.264381448659774","0.216728259861479","0.312034637458068","3"
"No worries","2004","Couple + C. LE 16 ","higher vocational","102","0.231444681466996","0.191627489888646","0.271261873045345","3"
"No worries","2004","Couple + C. LE 16 ","higher education","387","0.427349695926945","0.395452790342081","0.459246601511809","3"
"No worries","2004","1-pers.-HH","in school","2","","","","3"
"No worries","2004","1-pers.-HH","inadequately","7","","","","3"
"No worries","2004","1-pers.-HH","general elemantary","91","0.216246034091215","0.176967450640825","0.255524617541606","3"
"No worries","2004","1-pers.-HH","middle vocational","331","0.208754342945616","0.188369751959507","0.229138933931724","3"
"No worries","2004","1-pers.-HH","vocational + Abi","57","0.397617906513972","0.323168191281378","0.472067621746566","3"
"No worries","2004","1-pers.-HH","higher vocational","42","0.208517949076157","0.152355980796923","0.264679917355391","3"
"No worries","2004","1-pers.-HH","higher education","202","0.366770436168835","0.326310276516848","0.407230595820821","3"
"No worries","2004","(Married) couple without C. ","in school","","","","","3"
"No worries","2004","(Married) couple without C. ","inadequately","25","","","","3"
"No worries","2004","(Married) couple without C. ","general elemantary","129","0.164904601301649","0.138185403236012","0.191623799367286","3"
"No worries","2004","(Married) couple without C. ","middle vocational","601","0.154087865254736","0.142641974501768","0.165533756007703","3"
"No worries","2004","(Married) couple without C. ","vocational + Abi","86","0.254144922390598","0.208069537162908","0.300220307618287","3"
"No worries","2004","(Married) couple without C. ","higher vocational","114","0.168995729503789","0.138523830675298","0.19946762833228","3"
"No worries","2004","(Married) couple without C. ","higher education","513","0.295633546671903","0.273701550819546","0.31756554252426","3"
"Some worries","2004","Couple + C. GT 16 ","in school","126","0.392267474390086","0.334872603560988","0.449662345219184","2"
"Some worries","2004","Couple + C. GT 16 ","inadequately","27","","","","2"
"Some worries","2004","Couple + C. GT 16 ","general elemantary","218","0.446495586337215","0.40216089850284","0.490830274171591","2"
"Some worries","2004","Couple + C. GT 16 ","middle vocational","870","0.467757406728982","0.445220823112296","0.490293990345668","2"
"Some worries","2004","Couple + C. GT 16 ","vocational + Abi","88","0.413544652279149","0.343148674361054","0.483940630197244","2"
"Some worries","2004","Couple + C. GT 16 ","higher vocational","90","0.369478431317461","0.307100826846381","0.431856035788541","2"
"Some worries","2004","Couple + C. GT 16 ","higher education","335","0.461553511473346","0.424028956678301","0.49907806626839","2"
"Some worries","2004","Couple + C. LE and GT 16","in school","108","0.488232298714152","0.427935283090275","0.548529314338029","2"
"Some worries","2004","Couple + C. LE and GT 16","inadequately","13","","","","2"
"Some worries","2004","Couple + C. LE and GT 16","general elemantary","119","0.457392602714541","0.396603510016876","0.518181695412206","2"
"Some worries","2004","Couple + C. LE and GT 16","middle vocational","326","0.445862746470239","0.40924929004571","0.482476202894768","2"
"Some worries","2004","Couple + C. LE and GT 16","vocational + Abi","29","","","","2"
"Some worries","2004","Couple + C. LE and GT 16","higher vocational","48","0.357275406860314","0.268922083575168","0.445628730145461","2"
"Some worries","2004","Couple + C. LE and GT 16","higher education","135","0.501525380556578","0.443168573721581","0.559882187391574","2"
"Some worries","2004","Single parent ","in school","34","0.408131997573109","0.299059930687853","0.517204064458365","2"
"Some worries","2004","Single parent ","inadequately","5","","","","2"
"Some worries","2004","Single parent ","general elemantary","102","0.393095143288274","0.329415148825755","0.456775137750793","2"
"Some worries","2004","Single parent ","middle vocational","238","0.431144403426031","0.388942440746707","0.473346366105356","2"
"Some worries","2004","Single parent ","vocational + Abi","24","","","","2"
"Some worries","2004","Single parent ","higher vocational","27","","","","2"
"Some worries","2004","Single parent ","higher education","54","0.421450689367975","0.330806652273601","0.51209472646235","2"
"Some worries","2004","Couple + C. LE 16 ","in school","","","","","2"
"Some worries","2004","Couple + C. LE 16 ","inadequately","15","","","","2"
"Some worries","2004","Couple + C. LE 16 ","general elemantary","121","0.431793594438315","0.375836390758686","0.487750798117943","2"
"Some worries","2004","Couple + C. LE 16 ","middle vocational","929","0.475741465385867","0.453930413267702","0.497552517504031","2"
"Some worries","2004","Couple + C. LE 16 ","vocational + Abi","168","0.53577239114003","0.481882688159355","0.589662094120704","2"
"Some worries","2004","Couple + C. LE 16 ","higher vocational","226","0.533015401169386","0.485914348456006","0.580116453882765","2"
"Some worries","2004","Couple + C. LE 16 ","higher education","403","0.40905889129752","0.377357587417607","0.440760195177434","2"
"Some worries","2004","(Married) couple without C. ","middle vocational","1723","0.439517423691942","0.423782238595459","0.455252608788425","2"
"Some worries","2004","(Married) couple without C. ","vocational + Abi","164","0.480913429752257","0.428037942791457","0.533788916713057","2"
"Some worries","2004","(Married) couple without C. ","higher vocational","262","0.464800281772526","0.424244651586017","0.505355911959034","2"
"Some worries","2004","(Married) couple without C. ","higher education","749","0.439514518407086","0.415659993968185","0.463369042845988","2"
"Some worries","2004","1-pers.-HH","in school","","","","","2"
"Some worries","2004","1-pers.-HH","inadequately","5","","","","2"
"Some worries","2004","1-pers.-HH","general elemantary","202","0.489552344860413","0.441857983302445","0.537246706418381","2"
"Some worries","2004","1-pers.-HH","middle vocational","660","0.433499085147033","0.408643558307599","0.458354611986466","2"
"Some worries","2004","1-pers.-HH","vocational + Abi","67","0.361632537305611","0.288541661164217","0.434723413447005","2"
"Some worries","2004","1-pers.-HH","higher vocational","98","0.457331763404925","0.388461309336356","0.526202217473495","2"
"Some worries","2004","1-pers.-HH","higher education","238","0.396906823476908","0.355830995168055","0.437982651785761","2"
"Some worries","2004","(Married) couple without C. ","in school","1","","","","2"
"Some worries","2004","(Married) couple without C. ","inadequately","20","","","","2"
"Some worries","2004","(Married) couple without C. ","general elemantary","328","0.424998393779541","0.389405183503373","0.460591604055709","2"
"Big worries","2005","Couple + C. GT 16 ","in school","41","0.190606746898143","0.143493679056717","0.237719814739569","1"
"Big worries","2005","Couple + C. GT 16 ","inadequately","23","","","","1"
"Big worries","2005","Couple + C. GT 16 ","general elemantary","162","0.417259709255959","0.370488898080361","0.464030520431557","1"
"Big worries","2005","Couple + C. GT 16 ","middle vocational","730","0.426872266290961","0.403809866394824","0.449934666187098","1"
"Big worries","2005","Couple + C. GT 16 ","vocational + Abi","51","0.293194215756387","0.225162470216609","0.361225961296165","1"
"Big worries","2005","Couple + C. GT 16 ","higher vocational","91","0.497272406748012","0.429323892386357","0.565220921109667","1"
"Big worries","2005","Couple + C. GT 16 ","higher education","157","0.232598172051572","0.199475707368032","0.265720636735112","1"
"Big worries","2005","Couple + C. LE and GT 16","in school","54","0.266322529915813","0.211528324691527","0.321116735140099","1"
"Big worries","2005","Couple + C. LE and GT 16","inadequately","8","","","","1"
"Big worries","2005","Couple + C. LE and GT 16","general elemantary","90","0.42487006806841","0.36284543106662","0.4868947050702","1"
"Big worries","2005","Couple + C. LE and GT 16","middle vocational","280","0.472861284994156","0.434713925679879","0.511008644308433","1"
"Big worries","2005","Couple + C. LE and GT 16","vocational + Abi","11","","","","1"
"Big worries","2005","Couple + C. LE and GT 16","higher vocational","38","0.478636460511121","0.38262907596843","0.574643845053811","1"
"Big worries","2005","Couple + C. LE and GT 16","higher education","74","0.277083232352557","0.225483382091343","0.328683082613771","1"
"Big worries","2005","Single parent ","in school","23","","","","1"
"Big worries","2005","Single parent ","inadequately","4","","","","1"
"Big worries","2005","Single parent ","general elemantary","75","0.429716675175874","0.361951338497707","0.497482011854042","1"
"Big worries","2005","Single parent ","middle vocational","213","0.410915247859017","0.368989069814422","0.452841425903611","1"
"Big worries","2005","Single parent ","vocational + Abi","12","","","","1"
"Big worries","2005","Single parent ","higher vocational","22","","","","1"
"Big worries","2005","Single parent ","higher education","25","","","","1"
"Big worries","2005","Couple + C. LE 16 ","in school","1","","","","1"
"Big worries","2005","Couple + C. LE 16 ","inadequately","9","","","","1"
"Big worries","2005","Couple + C. LE 16 ","general elemantary","106","0.354561452723692","0.297710617751069","0.411412287696316","1"
"Big worries","2005","Couple + C. LE 16 ","middle vocational","796","0.45940569210073","0.436597947267555","0.482213436933906","1"
"Big worries","2005","Couple + C. LE 16 ","vocational + Abi","78","0.235317061998972","0.188397853655361","0.282236270342583","1"
"Big worries","2005","Couple + C. LE 16 ","higher vocational","142","0.328638223739108","0.283171516246341","0.374104931231874","1"
"Big worries","2005","Couple + C. LE 16 ","higher education","151","0.195898955618565","0.168881639819668","0.222916271417463","1"
"Big worries","2005","(Married) couple without C. ","middle vocational","1738","0.48117407030487","0.464967014818775","0.497381125790966","1"
"Big worries","2005","(Married) couple without C. ","vocational + Abi","110","0.289957749907751","0.242489415958831","0.33742608385667","1"
"Big worries","2005","(Married) couple without C. ","higher vocational","241","0.414190266297055","0.373501724142157","0.454878808451952","1"
"Big worries","2005","(Married) couple without C. ","higher education","452","0.246996033585895","0.22619970402944","0.26779236314235","1"
"Big worries","2005","1-pers.-HH","higher education","124","0.231507664812088","0.196541770190927","0.266473559433248","1"
"Big worries","2005","(Married) couple without C. ","in school","","","","","1"
"Big worries","2005","(Married) couple without C. ","inadequately","14","","","","1"
"Big worries","2005","(Married) couple without C. ","general elemantary","302","0.4551670238982","0.417983069985655","0.492350977810746","1"
"Big worries","2005","1-pers.-HH","general elemantary","182","0.418205307202281","0.37141953509201","0.464991079312551","1"
"Big worries","2005","1-pers.-HH","middle vocational","623","0.430307067568997","0.405570556986435","0.45504357815156","1"
"Big worries","2005","1-pers.-HH","vocational + Abi","53","0.269805779308702","0.204416541139825","0.335195017477579","1"
"Big worries","2005","1-pers.-HH","higher vocational","81","0.397521235669018","0.329008533890605","0.466033937447431","1"
"Big worries","2005","1-pers.-HH","in school","1","","","","1"
"Big worries","2005","1-pers.-HH","inadequately","7","","","","1"
"No worries","2005","Couple + C. LE and GT 16","higher education","82","0.251067780348923","0.20107400682166","0.301061553876185","3"
"No worries","2005","Couple + C. LE and GT 16","higher vocational","17","","","","3"
"No worries","2005","Couple + C. GT 16 ","in school","96","0.336240631784911","0.279574588541456","0.392906675028365","3"
"No worries","2005","Couple + C. GT 16 ","inadequately","10","","","","3"
"No worries","2005","Couple + C. GT 16 ","vocational + Abi","35","0.148026752846819","0.094954569731029","0.20109893596261","3"
"No worries","2005","Couple + C. GT 16 ","higher vocational","24","","","","3"
"No worries","2005","Couple + C. GT 16 ","higher education","166","0.272458461712154","0.237553502931174","0.307363420493134","3"
"No worries","2005","Couple + C. LE and GT 16","in school","86","0.297836369009872","0.241149024052201","0.354523713967543","3"
"No worries","2005","Couple + C. LE and GT 16","inadequately","5","","","","3"
"No worries","2005","Couple + C. LE and GT 16","general elemantary","64","0.251357431453761","0.196927686201525","0.305787176705997","3"
"No worries","2005","Couple + C. LE and GT 16","middle vocational","104","0.141984760281589","0.115315958016585","0.168653562546592","3"
"No worries","2005","Couple + C. LE and GT 16","vocational + Abi","16","","","","3"
"No worries","2005","Couple + C. GT 16 ","general elemantary","90","0.188079670140253","0.151014859244529","0.225144481035978","3"
"No worries","2005","Couple + C. GT 16 ","middle vocational","261","0.142292553905387","0.126003701295546","0.158581406515229","3"
"No worries","2005","Single parent ","in school","36","0.370970375585829","0.277680472235249","0.46426027893641","3"
"No worries","2005","Single parent ","inadequately","3","","","","3"
"No worries","2005","Single parent ","general elemantary","37","0.176608071767973","0.12440696180923","0.228809181726716","3"
"No worries","2005","Single parent ","middle vocational","100","0.191591820730553","0.158054830312702","0.225128811148403","3"
"No worries","2005","Single parent ","vocational + Abi","9","","","","3"
"No worries","2005","Single parent ","higher vocational","6","","","","3"
"No worries","2005","Single parent ","higher education","37","0.272274895538738","0.191960283474592","0.352589507602884","3"
"No worries","2005","Couple + C. LE 16 ","in school","","","","","3"
"No worries","2005","Couple + C. LE 16 ","inadequately","9","","","","3"
"No worries","2005","Couple + C. LE 16 ","general elemantary","54","0.20382141051379","0.155948063956629","0.251694757070952","3"
"No worries","2005","Couple + C. LE 16 ","middle vocational","256","0.13817574314573","0.122382413995629","0.153969072295831","3"
"No worries","2005","Couple + C. LE 16 ","vocational + Abi","78","0.225940693012087","0.179684742079852","0.272196643944323","3"
"No worries","2005","Couple + C. LE 16 ","higher vocational","74","0.191531826618317","0.153442078402418","0.229621574834215","3"
"No worries","2005","Couple + C. LE 16 ","higher education","289","0.359175988717783","0.326517667089372","0.391834310346195","3"
"No worries","2005","1-pers.-HH","in school","1","","","","3"
"No worries","2005","1-pers.-HH","inadequately","8","","","","3"
"No worries","2005","1-pers.-HH","general elemantary","72","0.169347872233573","0.13377379721128","0.204921947255867","3"
"No worries","2005","1-pers.-HH","middle vocational","271","0.17432254648479","0.15536811448481","0.193276978484769","3"
"No worries","2005","1-pers.-HH","vocational + Abi","56","0.401288167747379","0.329077966454953","0.473498369039804","3"
"No worries","2005","1-pers.-HH","higher vocational","37","0.168283908590017","0.115908321687623","0.220659495492411","3"
"No worries","2005","1-pers.-HH","higher education","186","0.312998394542446","0.274557621031176","0.351439168053716","3"
"No worries","2005","(Married) couple without C. ","in school","1","","","","3"
"No worries","2005","(Married) couple without C. ","inadequately","17","","","","3"
"No worries","2005","(Married) couple without C. ","general elemantary","83","0.122248483025833","0.0977890709523198","0.146707895099347","3"
"No worries","2005","(Married) couple without C. ","middle vocational","432","0.115508760647718","0.10514072684503","0.125876794450406","3"
"No worries","2005","(Married) couple without C. ","vocational + Abi","78","0.271108810335576","0.224604019132797","0.317613601538355","3"
"No worries","2005","(Married) couple without C. ","higher vocational","80","0.125389471640703","0.0980347827228297","0.152744160558575","3"
"No worries","2005","(Married) couple without C. ","higher education","423","0.259414592291395","0.238278346739316","0.280550837843473","3"
"Some worries","2005","Couple + C. LE and GT 16","middle vocational","274","0.385153954724255","0.347971717534384","0.422336191914127","2"
"Some worries","2005","Couple + C. LE and GT 16","vocational + Abi","30","0.606101165395408","0.479255517617134","0.732946813173682","2"
"Some worries","2005","Couple + C. LE and GT 16","higher vocational","49","0.406733767529279","0.312325212392565","0.501142322665993","2"
"Some worries","2005","Couple + C. LE and GT 16","higher education","133","0.47184898729852","0.414294426821982","0.529403547775058","2"
"Some worries","2005","Couple + C. GT 16 ","higher vocational","93","0.402274375540375","0.335635364171798","0.468913386908952","2"
"Some worries","2005","Couple + C. GT 16 ","higher education","302","0.494943366236274","0.455746091212226","0.534140641260321","2"
"Some worries","2005","Couple + C. LE and GT 16","in school","110","0.435841101074315","0.374373976164149","0.497308225984481","2"
"Some worries","2005","Couple + C. LE and GT 16","inadequately","15","","","","2"
"Some worries","2005","Couple + C. LE and GT 16","general elemantary","90","0.323772500477829","0.265061487793275","0.382483513162383","2"
"Some worries","2005","Couple + C. GT 16 ","in school","130","0.473152621316946","0.413265215983485","0.533040026650408","2"
"Some worries","2005","Couple + C. GT 16 ","inadequately","13","","","","2"
"Some worries","2005","Couple + C. GT 16 ","general elemantary","175","0.394660620603788","0.348300397816073","0.441020843391502","2"
"Some worries","2005","Couple + C. GT 16 ","middle vocational","776","0.430835179803652","0.40774621722849","0.453924142378813","2"
"Some worries","2005","Couple + C. GT 16 ","vocational + Abi","86","0.558779031396793","0.484574232972428","0.632983829821159","2"
"Some worries","2005","Single parent ","in school","44","0.451616686194316","0.355509340206334","0.547724032182298","2"
"Some worries","2005","Single parent ","inadequately","11","","","","2"
"Some worries","2005","Single parent ","general elemantary","93","0.393675253056153","0.326795776517939","0.460554729594366","2"
"Some worries","2005","Single parent ","middle vocational","216","0.397492931410431","0.355790052865877","0.439195809954984","2"
"Some worries","2005","Single parent ","vocational + Abi","20","","","","2"
"Some worries","2005","Single parent ","higher vocational","24","","","","2"
"Some worries","2005","Single parent ","higher education","56","0.433143509732196","0.343738973492214","0.522548045972179","2"
"Some worries","2005","Couple + C. LE 16 ","in school","1","","","","2"
"Some worries","2005","Couple + C. LE 16 ","inadequately","16","","","","2"
"Some worries","2005","Couple + C. LE 16 ","general elemantary","112","0.441617136762517","0.382603464766932","0.500630808758102","2"
"Some worries","2005","Couple + C. LE 16 ","middle vocational","782","0.402418564753539","0.379975302838189","0.42486182666889","2"
"Some worries","2005","Couple + C. LE 16 ","vocational + Abi","158","0.538742244988941","0.483604928761501","0.593879561216381","2"
"Some worries","2005","Couple + C. LE 16 ","higher vocational","194","0.479829949642575","0.431471484272639","0.528188415012512","2"
"Some worries","2005","Couple + C. LE 16 ","higher education","389","0.444925055663651","0.411095984822768","0.478754126504535","2"
"Some worries","2005","(Married) couple without C. ","inadequately","27","","","","2"
"Some worries","2005","(Married) couple without C. ","general elemantary","304","0.422584493075966","0.385700368535814","0.459468617616119","2"
"Some worries","2005","(Married) couple without C. ","middle vocational","1481","0.403317169047411","0.387404709947142","0.419229628147681","2"
"Some worries","2005","(Married) couple without C. ","vocational + Abi","163","0.438933439756674","0.38701745936873","0.490849420144617","2"
"Some worries","2005","(Married) couple without C. ","higher vocational","242","0.460420262062243","0.419248550280527","0.501591973843959","2"
"Some worries","2005","(Married) couple without C. ","higher education","777","0.493589374122711","0.469480475248931","0.517698272996491","2"
"Some worries","2005","1-pers.-HH","vocational + Abi","68","0.328906052943919","0.259692833368337","0.398119272519502","2"
"Some worries","2005","1-pers.-HH","higher vocational","78","0.434194855740966","0.364805023416059","0.503584688065872","2"
"Some worries","2005","1-pers.-HH","higher education","249","0.455493940645466","0.414209648029945","0.496778233260988","2"
"Some worries","2005","(Married) couple without C. ","in school","3","","","","2"
"Some worries","2005","1-pers.-HH","in school","2","","","","2"
"Some worries","2005","1-pers.-HH","inadequately","11","","","","2"
"Some worries","2005","1-pers.-HH","general elemantary","173","0.412446820564146","0.365754901514037","0.459138739614255","2"
"Some worries","2005","1-pers.-HH","middle vocational","645","0.395370385946213","0.370943080852047","0.419797691040379","2"
