"plj0046","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","1999","Not Working","(2c_voc) vocational maturity certificate","37","0.33928511363952","0.26141095503835","0.417159272240689"
"Big worries","1999","Not Working","(3a) lower tertiary education","84","0.408118928614349","0.343899353699445","0.472338503529252"
"Big worries","1999","Not Working","(3b) higher tertiary education","49","0.277243566675457","0.215359793732306","0.339127339618608"
"Some worries","1999","Full Time","(0) in school","1","","",""
"Some worries","1999","Full Time","(1a) inadequately completed","62","0.353405327147166","0.273649732986837","0.433160921307495"
"Some worries","1999","Full Time","(1b) general elementary school","209","0.399055576828755","0.355784332267564","0.442326821389946"
"Some worries","1999","Full Time","(1c) basic vocational qualification","744","0.460059326270762","0.43588608202023","0.484232570521294"
"Some worries","1999","Full Time","(2b) intermediate general qualification","97","0.439534040754305","0.371756569922744","0.507311511585867"
"Some worries","1999","Full Time","(2a) intermediate vocational","727","0.446136589090915","0.421555831849451","0.470717346332378"
"Some worries","1999","Full Time","(2c_gen) general maturity certificate","56","0.517476561150905","0.422350457771622","0.612602664530187"
"Some worries","1999","Full Time","(2c_voc) vocational maturity certificate","183","0.457911046796604","0.407145032474084","0.508677061119125"
"Some worries","1999","Full Time","(3a) lower tertiary education","289","0.529782770547216","0.488591354386541","0.570974186707891"
"Some worries","1999","Full Time","(3b) higher tertiary education","252","0.385025606220158","0.346251327582189","0.423799884858126"
"Some worries","1999","Part Time","(0) in school","18","","",""
"Some worries","1999","Part Time","(1a) inadequately completed","38","0.358533333576458","0.26053786506663","0.456528802086286"
"Some worries","1999","Part Time","(1b) general elementary school","172","0.478963439626565","0.426776474659199","0.531150404593931"
"Some worries","1999","Part Time","(1c) basic vocational qualification","350","0.451392568615693","0.416379894951487","0.486405242279899"
"Some worries","1999","Part Time","(2b) intermediate general qualification","79","0.521861128945465","0.442710043271782","0.601012214619148"
"Some worries","1999","Part Time","(2a) intermediate vocational","332","0.504386375431833","0.46732147865861","0.541451272205057"
"Some worries","1999","Part Time","(2c_gen) general maturity certificate","73","0.387720856309703","0.316344250791395","0.459097461828012"
"Some worries","1999","Part Time","(2c_voc) vocational maturity certificate","64","0.397139194443138","0.321557773399677","0.472720615486598"
"Some worries","1999","Part Time","(3a) lower tertiary education","95","0.563797145685125","0.487898879509032","0.639695411861217"
"Some worries","1999","Part Time","(3b) higher tertiary education","95","0.445194940807379","0.377491890671029","0.512897990943728"
"Some worries","1999","Not Working","(0) in school","122","0.440503976821921","0.381506008310605","0.499501945333237"
"Some worries","1999","Not Working","(1a) inadequately completed","109","0.41194687443843","0.349807273898953","0.474086474977906"
"Some worries","1999","Not Working","(1b) general elementary school","504","0.447907051085101","0.418480129826471","0.477333972343731"
"Some worries","1999","Not Working","(1c) basic vocational qualification","793","0.45799789212947","0.434264935841008","0.481730848417932"
"Some worries","1999","Not Working","(2b) intermediate general qualification","73","0.442238677024181","0.368654976362039","0.515822377686322"
"Some worries","1999","Not Working","(2a) intermediate vocational","277","0.46459468407177","0.42382919788707","0.505360170256471"
"Some worries","1999","Not Working","(2c_gen) general maturity certificate","80","0.420965785683724","0.351130809453278","0.49080076191417"
"Some worries","1999","Not Working","(2c_voc) vocational maturity certificate","64","0.463485960728578","0.381467284397915","0.545504637059241"
"Some worries","1999","Not Working","(3a) lower tertiary education","105","0.43186517071317","0.367142470255974","0.496587871170366"
"Some worries","1999","Not Working","(3b) higher tertiary education","88","0.440433867193345","0.371803530999766","0.509064203386925"
"No worries","1999","Full Time","(0) in school","","","",""
"No worries","1999","Full Time","(1a) inadequately completed","35","0.298155121373234","0.221833031786094","0.374477210960375"
"No worries","1999","Full Time","(1b) general elementary school","106","0.20861770372004","0.172714410552504","0.244520996887577"
"No worries","1999","Full Time","(1c) basic vocational qualification","214","0.120727923064111","0.104925615727853","0.136530230400368"
"No worries","1999","Full Time","(2b) intermediate general qualification","33","0.144624505924789","0.0965943687586617","0.192654643090916"
"No worries","1999","Full Time","(2a) intermediate vocational","206","0.155077777168876","0.137178184477714","0.172977369860037"
"No worries","1999","Full Time","(2c_gen) general maturity certificate","24","","",""
"No worries","1999","Full Time","(2c_voc) vocational maturity certificate","94","0.279873834075121","0.234129988345975","0.325617679804267"
"No worries","1999","Full Time","(3a) lower tertiary education","123","0.242720715505562","0.207338094608496","0.278103336402629"
"No worries","1999","Full Time","(3b) higher tertiary education","254","0.455651088385329","0.415966188489679","0.49533598828098"
"No worries","1999","Part Time","(0) in school","10","","",""
"No worries","1999","Part Time","(1a) inadequately completed","29","","",""
"No worries","1999","Part Time","(1b) general elementary school","69","0.178464558816129","0.138464014374573","0.218465103257685"
"No worries","1999","Part Time","(1c) basic vocational qualification","97","0.11713738047054","0.0945111842655799","0.1397635766755"
"No worries","1999","Part Time","(2b) intermediate general qualification","20","","",""
"No worries","1999","Part Time","(2a) intermediate vocational","97","0.13549583931747","0.110123761964006","0.160867916670933"
"No worries","1999","Part Time","(2c_gen) general maturity certificate","78","0.449429266724848","0.376557581763071","0.522300951686624"
"No worries","1999","Part Time","(2c_voc) vocational maturity certificate","51","0.33040919835369","0.257754123066561","0.403064273640819"
"No worries","1999","Part Time","(3a) lower tertiary education","33","0.223966481223829","0.160161010012722","0.287771952434937"
"No worries","1999","Part Time","(3b) higher tertiary education","74","0.324384768771508","0.260610885687761","0.388158651855255"
"No worries","1999","Not Working","(0) in school","86","0.32632394835597","0.270603619997983","0.382044276713956"
"No worries","1999","Not Working","(1a) inadequately completed","74","0.289232532780041","0.231988936418694","0.346476129141387"
"No worries","1999","Not Working","(1b) general elementary school","193","0.139759554790186","0.119241061798433","0.16027804778194"
"No worries","1999","Not Working","(1c) basic vocational qualification","206","0.110031701186795","0.0951255406461736","0.124937861727415"
"No worries","1999","Not Working","(2b) intermediate general qualification","47","0.254578558599949","0.190036781574746","0.319120335625152"
"No worries","1999","Not Working","(2a) intermediate vocational","88","0.148407287120651","0.119349820334368","0.177464753906933"
"No worries","1999","Not Working","(2c_gen) general maturity certificate","77","0.41611547490266","0.346393786951677","0.485837162853643"
"No worries","1999","Not Working","(2c_voc) vocational maturity certificate","41","0.197228925631902","0.131782628301308","0.262675222962497"
"No worries","1999","Not Working","(3a) lower tertiary education","36","0.160015900672481","0.11211166285765","0.207920138487312"
"No worries","1999","Not Working","(3b) higher tertiary education","64","0.282322566131198","0.22009432812144","0.344550804140955"
"Big worries","2000","Full Time","(0) in school","","","",""
"Big worries","2000","Full Time","(1a) inadequately completed","23","","",""
"Big worries","2000","Full Time","(1b) general elementary school","193","0.349106759049818","0.311153787190963","0.387059730908673"
"Big worries","2000","Full Time","(1c) basic vocational qualification","1062","0.382490577278425","0.364644859060303","0.400336295496546"
"Big worries","2000","Full Time","(2b) intermediate general qualification","92","0.365407538254575","0.304737172418937","0.426077904090214"
"Big worries","2000","Full Time","(2a) intermediate vocational","1125","0.365576301227107","0.348351701397039","0.382800901057175"
"Big worries","2000","Full Time","(2c_gen) general maturity certificate","25","","",""
"Big worries","2000","Full Time","(2c_voc) vocational maturity certificate","194","0.226282753844369","0.197503008763899","0.255062498924839"
"Big worries","2000","Full Time","(3a) lower tertiary education","219","0.208027455478854","0.182666481215451","0.233388429742257"
"Big worries","2000","Full Time","(3b) higher tertiary education","156","0.12854967041912","0.109837293681127","0.147262047157114"
"Big worries","2000","Part Time","(0) in school","13","","",""
"Big worries","2000","Part Time","(1a) inadequately completed","14","","",""
"Big worries","2000","Part Time","(1b) general elementary school","158","0.306844215719748","0.267728447973652","0.345959983465843"
"Big worries","2000","Part Time","(1c) basic vocational qualification","490","0.354184576594058","0.32933524737055","0.379033905817566"
"Big worries","2000","Part Time","(2b) intermediate general qualification","57","0.273154716888828","0.212307625736395","0.334001808041262"
"Big worries","2000","Part Time","(2a) intermediate vocational","421","0.306202052671125","0.281328017308581","0.331076088033669"
"Big worries","2000","Part Time","(2c_gen) general maturity certificate","45","0.134298428742806","0.0970558517871003","0.171541005698511"
"Big worries","2000","Part Time","(2c_voc) vocational maturity certificate","62","0.149828350611614","0.112805974244549","0.18685072697868"
"Big worries","2000","Part Time","(3a) lower tertiary education","69","0.244776454789211","0.195120146580637","0.294432762997786"
"Big worries","2000","Part Time","(3b) higher tertiary education","61","0.14752734792052","0.114353769117671","0.180700926723369"
"Big worries","2000","Not Working","(0) in school","70","0.173986305443277","0.137156277934212","0.210816332952343"
"Big worries","2000","Not Working","(1a) inadequately completed","60","0.253071734766221","0.198519261384913","0.307624208147528"
"Big worries","2000","Not Working","(1b) general elementary school","503","0.312019707215518","0.290053449672417","0.333985964758619"
"Big worries","2000","Not Working","(1c) basic vocational qualification","1147","0.342322549959314","0.326553427270642","0.358091672647987"
"Big worries","2000","Not Working","(2b) intermediate general qualification","71","0.27580944716411","0.223178740299266","0.328440154028953"
"Big worries","2000","Not Working","(2a) intermediate vocational","401","0.330042212832344","0.303514309834439","0.356570115830248"
"Big worries","2000","Not Working","(2c_gen) general maturity certificate","48","0.114984899129401","0.0814687423040318","0.148501055954771"
"Big worries","2000","Not Working","(2c_voc) vocational maturity certificate","81","0.210564974833256","0.169944605261149","0.251185344405364"
"Big worries","2000","Not Working","(3a) lower tertiary education","111","0.261372903506233","0.219150366529226","0.30359544048324"
"Big worries","2000","Not Working","(3b) higher tertiary education","77","0.185411292978142","0.149057216656081","0.221765369300202"
"Some worries","2000","Full Time","(0) in school","","","",""
"Some worries","2000","Full Time","(1a) inadequately completed","41","0.366406086385594","0.270023336616378","0.46278883615481"
"Some worries","2000","Full Time","(1b) general elementary school","246","0.39247675344604","0.353599086187361","0.431354420704719"
"Some worries","2000","Full Time","(1c) basic vocational qualification","1278","0.443560060186277","0.425317439387078","0.461802680985475"
"Some worries","2000","Full Time","(2b) intermediate general qualification","107","0.45389124515217","0.391164048269316","0.516618442035024"
"Some worries","2000","Full Time","(2a) intermediate vocational","1350","0.438120098574936","0.420374577268213","0.455865619881659"
"Some worries","2000","Full Time","(2c_gen) general maturity certificate","68","0.405121562666221","0.327078718142524","0.483164407189918"
"Some worries","2000","Full Time","(2c_voc) vocational maturity certificate","369","0.430621354051245","0.396563408632359","0.464679299470132"
"Some worries","2000","Full Time","(3a) lower tertiary education","461","0.44102058080141","0.409998003222798","0.472043158380023"
"Some worries","2000","Full Time","(3b) higher tertiary education","492","0.384385503917857","0.357189188526519","0.411581819309196"
"Some worries","2000","Part Time","(0) in school","40","0.496709643292824","0.387825113004648","0.605594173580999"
"Some worries","2000","Part Time","(1a) inadequately completed","24","","",""
"Some worries","2000","Part Time","(1b) general elementary school","224","0.425118327258788","0.38318864142466","0.467048013092915"
"Some worries","2000","Part Time","(1c) basic vocational qualification","692","0.478000748132313","0.452047311726952","0.503954184537673"
"Some worries","2000","Part Time","(2b) intermediate general qualification","80","0.412775706054817","0.345544089701224","0.48000732240841"
"Some worries","2000","Part Time","(2a) intermediate vocational","654","0.497914188097164","0.470931083388635","0.524897292805693"
"Some worries","2000","Part Time","(2c_gen) general maturity certificate","131","0.396674763071352","0.343241316656441","0.450108209486263"
"Some worries","2000","Part Time","(2c_voc) vocational maturity certificate","179","0.501526042658799","0.449660137147462","0.553391948170137"
"Some worries","2000","Part Time","(3a) lower tertiary education","125","0.382877148916021","0.326737798288626","0.439016499543416"
"Some worries","2000","Part Time","(3b) higher tertiary education","188","0.396328874789276","0.35057331325058","0.442084436327973"
"Some worries","2000","Not Working","(0) in school","185","0.461277674876379","0.412847661264877","0.509707688487882"
"Some worries","2000","Not Working","(1a) inadequately completed","93","0.380304024438775","0.319391306768423","0.441216742109128"
"Some worries","2000","Not Working","(1b) general elementary school","790","0.467883805025182","0.444227369634951","0.491540240415413"
"Some worries","2000","Not Working","(1c) basic vocational qualification","1728","0.480977091777024","0.464372096300355","0.497582087253692"
"Some worries","2000","Not Working","(2b) intermediate general qualification","123","0.439367567147269","0.3809206897528","0.497814444541737"
"Some worries","2000","Not Working","(2a) intermediate vocational","583","0.491393952503047","0.463190640000949","0.519597265005145"
"Some worries","2000","Not Working","(2c_gen) general maturity certificate","154","0.414675066088786","0.362913078689224","0.466437053488348"
"Some worries","2000","Not Working","(2c_voc) vocational maturity certificate","176","0.483437308686757","0.433649362861639","0.533225254511876"
"Some worries","2000","Not Working","(3a) lower tertiary education","200","0.486891512480819","0.438860457374817","0.534922567586821"
"Some worries","2000","Not Working","(3b) higher tertiary education","193","0.465399076047897","0.418739214931061","0.512058937164734"
"No worries","2000","Full Time","(0) in school","2","","",""
"No worries","2000","Full Time","(1a) inadequately completed","32","0.33521363635185","0.240782685151273","0.429644587552427"
"No worries","2000","Full Time","(1b) general elementary school","167","0.258416487504141","0.223562544127929","0.293270430880354"
"No worries","2000","Full Time","(1c) basic vocational qualification","509","0.173949362535298","0.160030087300248","0.187868637770349"
"No worries","2000","Full Time","(2b) intermediate general qualification","43","0.180701216593254","0.132223506044229","0.22917892714228"
"No worries","2000","Full Time","(2a) intermediate vocational","528","0.196303600197957","0.182097313705354","0.21050988669056"
"No worries","2000","Full Time","(2c_gen) general maturity certificate","59","0.423969967617524","0.345407266393061","0.502532668841988"
"No worries","2000","Full Time","(2c_voc) vocational maturity certificate","249","0.343095892104386","0.310442460828355","0.375749323380417"
"No worries","2000","Full Time","(3a) lower tertiary education","304","0.350951963719736","0.321131609331403","0.380772318108068"
"No worries","2000","Full Time","(3b) higher tertiary education","581","0.487064825663022","0.459120297950379","0.515009353375665"
"No worries","2000","Part Time","(0) in school","28","","",""
"No worries","2000","Part Time","(1a) inadequately completed","35","0.487782184965583","0.373118216625458","0.602446153305708"
"No worries","2000","Part Time","(1b) general elementary school","152","0.268037457021465","0.23046932204101","0.30560559200192"
"No worries","2000","Part Time","(1c) basic vocational qualification","241","0.167814675273629","0.148398189188321","0.187231161358937"
"No worries","2000","Part Time","(2b) intermediate general qualification","69","0.314069577056355","0.250687356784097","0.377451797328613"
"No worries","2000","Part Time","(2a) intermediate vocational","244","0.195883759231711","0.174465492383666","0.217302026079756"
"No worries","2000","Part Time","(2c_gen) general maturity certificate","146","0.469026808185842","0.414519430902833","0.523534185468851"
"No worries","2000","Part Time","(2c_voc) vocational maturity certificate","116","0.348645606729586","0.29921285861623","0.398078354842942"
"No worries","2000","Part Time","(3a) lower tertiary education","94","0.372346396294768","0.316514106699572","0.428178685889963"
"No worries","2000","Part Time","(3b) higher tertiary education","190","0.456143777290203","0.409552055588494","0.502735498991913"
"No worries","2000","Not Working","(0) in school","152","0.364736019680343","0.317971408338489","0.411500631022198"
"No worries","2000","Not Working","(1a) inadequately completed","91","0.366624240795004","0.306160573463005","0.427087908127003"
"No worries","2000","Not Working","(1b) general elementary school","416","0.2200964877593","0.200453657947849","0.239739317570752"
"No worries","2000","Not Working","(1c) basic vocational qualification","603","0.176700358263662","0.16402439475082","0.189376321776505"
"No worries","2000","Not Working","(2b) intermediate general qualification","83","0.284822985688622","0.231673080059326","0.337972891317918"
"No worries","2000","Not Working","(2a) intermediate vocational","223","0.17856383466461","0.156957648304507","0.200170021024713"
"No worries","2000","Not Working","(2c_gen) general maturity certificate","146","0.470340034781813","0.417899994531994","0.522780075031632"
"No worries","2000","Not Working","(2c_voc) vocational maturity certificate","130","0.305997716479986","0.260085088598037","0.351910344361935"
"No worries","2000","Not Working","(3a) lower tertiary education","105","0.251735584012948","0.210029321089272","0.293441846936624"
"No worries","2000","Not Working","(3b) higher tertiary education","169","0.349189630973961","0.304595907929329","0.393783354018593"
"Big worries","2001","Full Time","(0) in school","","","",""
"Big worries","2001","Full Time","(1a) inadequately completed","17","","",""
"Big worries","2001","Full Time","(1b) general elementary school","154","0.296003670243214","0.257748673144156","0.334258667342271"
"Big worries","2001","Full Time","(1c) basic vocational qualification","747","0.292546016395964","0.274623182415531","0.310468850376397"
"Big worries","2001","Full Time","(2b) intermediate general qualification","65","0.283412093984704","0.227881571855006","0.338942616114402"
"Big worries","2001","Full Time","(2a) intermediate vocational","833","0.293188677419996","0.276099918954947","0.310277435885045"
"Big worries","2001","Full Time","(2c_gen) general maturity certificate","28","","",""
"Big worries","2001","Full Time","(2c_voc) vocational maturity certificate","145","0.209454867048607","0.179502335363506","0.239407398733709"
"Big worries","2001","Full Time","(3a) lower tertiary education","176","0.179409587509738","0.154561875932779","0.204257299086696"
"Big worries","2001","Full Time","(3b) higher tertiary education","115","0.100453116494048","0.082816730194183","0.118089502793912"
"Big worries","2001","Part Time","(0) in school","20","","",""
"Big worries","2001","Part Time","(1a) inadequately completed","12","","",""
"Big worries","2001","Part Time","(1b) general elementary school","123","0.277488932137767","0.237923981831854","0.31705388244368"
"Big worries","2001","Part Time","(1c) basic vocational qualification","386","0.316794200097799","0.291416669908257","0.342171730287341"
"Big worries","2001","Part Time","(2b) intermediate general qualification","42","0.213867013956254","0.153460834221141","0.274273193691367"
"Big worries","2001","Part Time","(2a) intermediate vocational","333","0.254097982613733","0.229768266880552","0.278427698346914"
"Big worries","2001","Part Time","(2c_gen) general maturity certificate","36","0.104031548004686","0.0707882214818682","0.137274874527503"
"Big worries","2001","Part Time","(2c_voc) vocational maturity certificate","57","0.142281126953812","0.106442794808028","0.178119459099596"
"Big worries","2001","Part Time","(3a) lower tertiary education","44","0.14636543047662","0.104281266904257","0.188449594048983"
"Big worries","2001","Part Time","(3b) higher tertiary education","48","0.113413342481848","0.0832661900675698","0.143560494896127"
"Big worries","2001","Not Working","(0) in school","59","0.132307255780539","0.0999417903411748","0.164672721219904"
"Big worries","2001","Not Working","(1a) inadequately completed","29","","",""
"Big worries","2001","Not Working","(1b) general elementary school","363","0.264576230223234","0.241617164090212","0.287535296356257"
"Big worries","2001","Not Working","(1c) basic vocational qualification","888","0.289674135060765","0.273757382389855","0.305590887731676"
"Big worries","2001","Not Working","(2b) intermediate general qualification","46","0.232827735590558","0.177726964648258","0.287928506532859"
"Big worries","2001","Not Working","(2a) intermediate vocational","301","0.259695187589588","0.234220187326323","0.285170187852854"
"Big worries","2001","Not Working","(2c_gen) general maturity certificate","40","0.0955236580482951","0.0621507511067031","0.128896564989887"
"Big worries","2001","Not Working","(2c_voc) vocational maturity certificate","75","0.192155214061598","0.152331274663548","0.231979153459647"
"Big worries","2001","Not Working","(3a) lower tertiary education","86","0.213600675619712","0.173635632550244","0.253565718689179"
"Big worries","2001","Not Working","(3b) higher tertiary education","53","0.13337495650689","0.100099144074806","0.166650768938973"
"Some worries","2001","Full Time","(0) in school","4","","",""
"Some worries","2001","Full Time","(1a) inadequately completed","35","0.447872516170654","0.333799335693365","0.561945696647943"
"Some worries","2001","Full Time","(1b) general elementary school","244","0.440517797958366","0.39891435283551","0.482121243081222"
"Some worries","2001","Full Time","(1c) basic vocational qualification","1245","0.506777202837253","0.487080633222241","0.526473772452264"
"Some worries","2001","Full Time","(2b) intermediate general qualification","125","0.467409117007514","0.405929198387802","0.528889035627225"
"Some worries","2001","Full Time","(2a) intermediate vocational","1298","0.46910939966571","0.450375648349293","0.487843150982126"
"Some worries","2001","Full Time","(2c_gen) general maturity certificate","73","0.411642587529368","0.337445731508426","0.485839443550311"
"Some worries","2001","Full Time","(2c_voc) vocational maturity certificate","323","0.442263175639987","0.405705378111626","0.478820973168347"
"Some worries","2001","Full Time","(3a) lower tertiary education","407","0.43700449031607","0.404882993880667","0.469125986751473"
"Some worries","2001","Full Time","(3b) higher tertiary education","428","0.385407499256203","0.356853318623916","0.413961679888491"
"Some worries","2001","Part Time","(0) in school","51","0.427097268088774","0.337080598757386","0.517113937420162"
"Some worries","2001","Part Time","(1a) inadequately completed","28","","",""
"Some worries","2001","Part Time","(1b) general elementary school","230","0.423547286832262","0.37988581864465","0.467208755019874"
"Some worries","2001","Part Time","(1c) basic vocational qualification","630","0.472602334765299","0.445368926126145","0.499835743404453"
"Some worries","2001","Part Time","(2b) intermediate general qualification","66","0.38428863169004","0.312628300247148","0.455948963132933"
"Some worries","2001","Part Time","(2a) intermediate vocational","625","0.517743592475115","0.489818674570108","0.545668510380123"
"Some worries","2001","Part Time","(2c_gen) general maturity certificate","125","0.370434780875173","0.317850997785262","0.423018563965085"
"Some worries","2001","Part Time","(2c_voc) vocational maturity certificate","172","0.491582682744526","0.440295349984655","0.542870015504398"
"Some worries","2001","Part Time","(3a) lower tertiary education","123","0.430790498180599","0.371833878637254","0.489747117723943"
"Some worries","2001","Part Time","(3b) higher tertiary education","180","0.412766107583654","0.365959065471867","0.459573149695441"
"Some worries","2001","Not Working","(0) in school","178","0.42348841148164","0.376289516707115","0.470687306256166"
"Some worries","2001","Not Working","(1a) inadequately completed","90","0.459907655967894","0.388089945307258","0.53172536662853"
"Some worries","2001","Not Working","(1b) general elementary school","679","0.488916293310449","0.462898332882732","0.514934253738165"
"Some worries","2001","Not Working","(1c) basic vocational qualification","1586","0.50660904042012","0.489066081129494","0.524151999710747"
"Some worries","2001","Not Working","(2b) intermediate general qualification","103","0.446879161179353","0.382060667617167","0.511697654741539"
"Some worries","2001","Not Working","(2a) intermediate vocational","570","0.495564682312417","0.466515769924462","0.524613594700372"
"Some worries","2001","Not Working","(2c_gen) general maturity certificate","128","0.438596746707587","0.382257618233905","0.494935875181269"
"Some worries","2001","Not Working","(2c_voc) vocational maturity certificate","171","0.464324023184388","0.413914123806541","0.514733922562235"
"Some worries","2001","Not Working","(3a) lower tertiary education","189","0.461831457731619","0.413217797826846","0.510445117636391"
"Some worries","2001","Not Working","(3b) higher tertiary education","196","0.513640142063061","0.464720390267564","0.562559893858558"
"No worries","2001","Full Time","(0) in school","2","","",""
"No worries","2001","Full Time","(1a) inadequately completed","21","","",""
"No worries","2001","Full Time","(1b) general elementary school","149","0.263478531798421","0.22656209717847","0.300394966418372"
"No worries","2001","Full Time","(1c) basic vocational qualification","483","0.200676780766783","0.184898115371915","0.216455446161652"
"No worries","2001","Full Time","(2b) intermediate general qualification","63","0.249178789007782","0.195880700656406","0.302476877359159"
"No worries","2001","Full Time","(2a) intermediate vocational","595","0.237701922914294","0.221722395729755","0.253681450098833"
"No worries","2001","Full Time","(2c_gen) general maturity certificate","68","0.473208311940728","0.397933378900502","0.548483244980954"
"No worries","2001","Full Time","(2c_voc) vocational maturity certificate","241","0.348281957311406","0.3132132034447","0.383350711178113"
"No worries","2001","Full Time","(3a) lower tertiary education","333","0.383585922174193","0.352096263116958","0.415075581231427"
"No worries","2001","Full Time","(3b) higher tertiary education","573","0.514139384249749","0.484816122410742","0.543462646088757"
"No worries","2001","Part Time","(0) in school","45","0.377349319321839","0.28914027528002","0.465558363363657"
"No worries","2001","Part Time","(1a) inadequately completed","20","","",""
"No worries","2001","Part Time","(1b) general elementary school","139","0.298963781029971","0.258511309907967","0.339416252151975"
"No worries","2001","Part Time","(1c) basic vocational qualification","275","0.210603465136902","0.188361900576729","0.232845029697074"
"No worries","2001","Part Time","(2b) intermediate general qualification","69","0.401844354353706","0.329617700277324","0.474071008430087"
"No worries","2001","Part Time","(2a) intermediate vocational","272","0.228158424911152","0.204706533514535","0.251610316307768"
"No worries","2001","Part Time","(2c_gen) general maturity certificate","163","0.525533671120141","0.471161264255258","0.579906077985024"
"No worries","2001","Part Time","(2c_voc) vocational maturity certificate","136","0.366136190301662","0.316714116348536","0.415558264254787"
"No worries","2001","Part Time","(3a) lower tertiary education","104","0.422844071342782","0.364027439742052","0.481660702943512"
"No worries","2001","Part Time","(3b) higher tertiary education","197","0.473820549934498","0.426349644687676","0.52129145518132"
"No worries","2001","Not Working","(0) in school","184","0.44420433273782","0.396741241871174","0.491667423604466"
"No worries","2001","Not Working","(1a) inadequately completed","66","0.368052759011281","0.298557100143038","0.437548417879525"
"No worries","2001","Not Working","(1b) general elementary school","376","0.246507476466317","0.224075657199135","0.268939295733499"
"No worries","2001","Not Working","(1c) basic vocational qualification","646","0.203716824519114","0.189584356452664","0.217849292585565"
"No worries","2001","Not Working","(2b) intermediate general qualification","77","0.320293103230089","0.259461606337737","0.381124600122441"
"No worries","2001","Not Working","(2a) intermediate vocational","267","0.244740130097995","0.219760974229095","0.269719285966895"
"No worries","2001","Not Working","(2c_gen) general maturity certificate","130","0.465879595244118","0.409243097683982","0.522516092804254"
"No worries","2001","Not Working","(2c_voc) vocational maturity certificate","130","0.343520762754014","0.295520771110449","0.39152075439758"
"No worries","2001","Not Working","(3a) lower tertiary education","129","0.32456786664867","0.27891153355656","0.37022419974078"
"No worries","2001","Not Working","(3b) higher tertiary education","152","0.35298490143005","0.306210183519393","0.399759619340706"
"Big worries","2002","Full Time","(0) in school","3","","",""
"Big worries","2002","Full Time","(1a) inadequately completed","17","","",""
"Big worries","2002","Full Time","(1b) general elementary school","121","0.244143782655878","0.206107989199704","0.282179576112052"
"Big worries","2002","Full Time","(1c) basic vocational qualification","776","0.347233043810629","0.327754954597145","0.366711133024112"
"Big worries","2002","Full Time","(2b) intermediate general qualification","56","0.261048743268049","0.202340706102548","0.31975678043355"
"Big worries","2002","Full Time","(2a) intermediate vocational","935","0.33673405906646","0.319045121999218","0.354422996133701"
"Big worries","2002","Full Time","(2c_gen) general maturity certificate","30","0.138632840982818","0.0880097345155949","0.189255947450042"
