"plj0046","year","e11103","migback","n","percent","lower_confidence","upper_confidence","value"
"No worries","2004","Full Time","direct migration background","244","0.283295333628361","0.25317992974515","0.313410737511571","3"
"No worries","2004","Part Time","no migration background","1027","0.224224133564829","0.211573008155214","0.236875258974443","3"
"No worries","2004","Part Time","indirect migration background","80","0.365155977897662","0.303334005748073","0.426977950047251","3"
"No worries","2004","Part Time","direct migration background","173","0.302728737407131","0.265843492686092","0.339613982128171","3"
"Some worries","2004","Part Time","direct migration background","320","0.510970203948658","0.470838240349767","0.55110216754755","2"
"Some worries","2004","Part Time","indirect migration background","102","0.405806968552636","0.342755724808032","0.468858212297241","2"
"Some worries","2004","Not Working","no migration background","3160","0.459011134607087","0.447185353394925","0.470836915819249","2"
"Some worries","2004","Part Time","no migration background","1864","0.427111447847317","0.412106809608235","0.442116086086399","2"
"Some worries","2004","Not Working","indirect migration background","120","0.460707075436476","0.399766530749451","0.521647620123501","2"
"Some worries","2004","Not Working","direct migration background","491","0.455991240068879","0.425808167696109","0.486174312441648","2"
"Some worries","2004","Full Time","no migration background","3170","0.424114403800911","0.412739995532868","0.435488812068954","2"
"Some worries","2004","Full Time","indirect migration background","129","0.376945058243641","0.323084593554474","0.430805522932808","2"
"Some worries","2004","Full Time","direct migration background","416","0.485135540805644","0.451733202658148","0.518537878953141","2"
"Big worries","2005","Full Time","direct migration background","228","0.285289452712931","0.254057562314332","0.316521343111531","1"
"Big worries","2005","Full Time","indirect migration background","99","0.299907183112993","0.250090173402779","0.349724192823208","1"
"Big worries","2005","Full Time","no migration background","2677","0.411328032261006","0.399699731181367","0.422956333340644","1"
"Big worries","2005","Not Working","direct migration background","291","0.305041034876451","0.276446888534137","0.333635181218766","1"
"Big worries","2005","Not Working","indirect migration background","73","0.296606588269042","0.243201273898659","0.350011902639425","1"
"Big worries","2005","Not Working","no migration background","2687","0.422550253735989","0.410601379045469","0.434499128426508","1"
"Big worries","2005","Part Time","direct migration background","121","0.259525788889606","0.222889457809117","0.296162119970096","1"
"Big worries","2005","Part Time","indirect migration background","60","0.3270582812788","0.264782218780764","0.389334343776836","1"
"Big worries","2005","Part Time","no migration background","1442","0.390210751365256","0.375148532483886","0.405272970246625","1"
"No worries","2005","Not Working","indirect migration background","77","0.237226536787223","0.187490136090073","0.286962937484374","3"
"No worries","2005","Not Working","direct migration background","250","0.254433782494277","0.227384925384202","0.281482639604351","3"
"No worries","2005","Full Time","no migration background","1356","0.18329830753462","0.174155146022252","0.192441469046987","3"
"No worries","2005","Full Time","indirect migration background","82","0.276841318215932","0.228196266772227","0.325486369659637","3"
"No worries","2005","Full Time","direct migration background","202","0.263765866222901","0.233286383707094","0.294245348738708","3"
"No worries","2005","Not Working","no migration background","1039","0.150608212123111","0.141956360132928","0.159260064113293","3"
"No worries","2005","Part Time","no migration background","765","0.182730764229305","0.170798087692596","0.194663440766015","3"
"No worries","2005","Part Time","indirect migration background","64","0.241960525040976","0.185109537327595","0.298811512754357","3"
"No worries","2005","Part Time","direct migration background","159","0.284675790442094","0.246962582502368","0.322388998381821","3"
"Some worries","2005","Not Working","indirect migration background","131","0.466166874943735","0.407840042007572","0.524493707879898","2"
"Some worries","2005","Part Time","indirect migration background","94","0.430981193680224","0.365243825313989","0.49671856204646","2"
"Some worries","2005","Part Time","no migration background","1822","0.427058484405439","0.411784642859347","0.442332325951531","2"
"Some worries","2005","Not Working","no migration background","2839","0.426841534140901","0.414876845051255","0.438806223230546","2"
"Some worries","2005","Part Time","direct migration background","270","0.4557984206683","0.414175451894792","0.497421389441807","2"
"Some worries","2005","Not Working","direct migration background","455","0.440525182629272","0.409693724584052","0.471356640674493","2"
"Some worries","2005","Full Time","no migration background","2846","0.405373660204375","0.393771595827388","0.416975724581362","2"
"Some worries","2005","Full Time","indirect migration background","144","0.423251498671075","0.369536088030217","0.476966909311933","2"
"Some worries","2005","Full Time","direct migration background","373","0.450944681064168","0.416528711870126","0.48536065025821","2"
"Big worries","2006","Part Time","no migration background","1365","0.344761874430093","0.330401379046404","0.359122369813782","1"
"Big worries","2006","Full Time","direct migration background","203","0.256619322488752","0.22625840874868","0.286980236228823","1"
"Big worries","2006","Full Time","indirect migration background","97","0.344460449226624","0.293268316220274","0.395652582232973","1"
"Big worries","2006","Full Time","no migration background","2481","0.355876722927731","0.344869572038004","0.366883873817458","1"
"Big worries","2006","Not Working","direct migration background","266","0.263926650622397","0.236690152348689","0.291163148896105","1"
"Big worries","2006","Not Working","indirect migration background","63","0.252143418895357","0.198740596415838","0.305546241374876","1"
"Big worries","2006","Not Working","no migration background","2552","0.371324874034421","0.360190930902865","0.382458817165978","1"
"Big worries","2006","Part Time","direct migration background","129","0.259226831067776","0.222736667852955","0.295716994282597","1"
"Big worries","2006","Part Time","indirect migration background","60","0.296098149777047","0.236577485204463","0.355618814349631","1"
"No worries","2006","Not Working","direct migration background","325","0.319479542881148","0.290666361021454","0.348292724740843","3"
"No worries","2006","Not Working","indirect migration background","76","0.295650987606662","0.239531350408298","0.351770624805026","3"
"No worries","2006","Full Time","no migration background","1686","0.228100092849477","0.218453279913605","0.23774690578535","3"
"No worries","2006","Full Time","direct migration background","214","0.285745255291706","0.254341570641276","0.317148939942135","3"
"No worries","2006","Full Time","indirect migration background","101","0.296246397788108","0.247057063084915","0.345435732491301","3"
"No worries","2006","Not Working","no migration background","1317","0.177466394811577","0.168662117212678","0.186270672410477","3"
"No worries","2006","Part Time","direct migration background","163","0.278588411205847","0.241257697828767","0.315919124582927","3"
"No worries","2006","Part Time","indirect migration background","65","0.270915123325426","0.212972314916424","0.328857931734428","3"
"No worries","2006","Part Time","no migration background","926","0.205221431879902","0.193019048775663","0.217423814984141","3"
"Some worries","2006","Part Time","no migration background","1917","0.450016693690005","0.434985298551946","0.465048088828064","2"
"Some worries","2006","Part Time","indirect migration background","101","0.432986726897527","0.368387432282059","0.497586021512994","2"
"Some worries","2006","Part Time","direct migration background","262","0.462184757726377","0.420668560033034","0.503700955419721","2"
"Some worries","2006","Not Working","no migration background","3365","0.451208731154002","0.439741694971203","0.462675767336801","2"
"Some worries","2006","Not Working","indirect migration background","115","0.452205593497981","0.390997620918332","0.513413566077631","2"
"Some worries","2006","Not Working","direct migration background","415","0.416593806496454","0.386129519168886","0.447058093824023","2"
"Some worries","2006","Full Time","no migration background","3101","0.416023184222792","0.404691428564895","0.427354939880689","2"
"Some worries","2006","Full Time","indirect migration background","133","0.359293152985268","0.307605329226913","0.410980976743624","2"
"Some worries","2006","Full Time","direct migration background","378","0.457635422219543","0.423004025944377","0.492266818494709","2"
"Big worries","2007","Part Time","no migration background","1156","0.318593513437505","0.304015270337083","0.333171756537926","1"
"Big worries","2007","Part Time","indirect migration background","47","0.229468021953333","0.174279078608396","0.284656965298269","1"
"Big worries","2007","Full Time","direct migration background","148","0.199914452421636","0.170308475880907","0.229520428962366","1"
"Big worries","2007","Full Time","indirect migration background","94","0.265473914604135","0.217757843093855","0.313189986114416","1"
"Big worries","2007","Full Time","no migration background","2111","0.32679262610222","0.315655081586357","0.337930170618083","1"
"Big worries","2007","Not Working","direct migration background","191","0.223041539990172","0.195395636284421","0.250687443695922","1"
"Big worries","2007","Not Working","indirect migration background","40","0.142854448273074","0.0977295461413817","0.187979350404767","1"
"Big worries","2007","Not Working","no migration background","2117","0.327972537837446","0.316822231846601","0.339122843828291","1"
"Big worries","2007","Part Time","direct migration background","88","0.155690941037181","0.125025914524678","0.186355967549684","1"
"No worries","2007","Not Working","direct migration background","298","0.339926348246619","0.308468600430417","0.37138409606282","3"
"No worries","2007","Full Time","no migration background","1801","0.25566058283832","0.245302096611805","0.266019069064834","3"
"No worries","2007","Not Working","indirect migration background","80","0.37877377239971","0.316219505004249","0.441328039795171","3"
"No worries","2007","Full Time","direct migration background","230","0.342356102916476","0.307230521939399","0.377481683893552","3"
"No worries","2007","Full Time","indirect migration background","114","0.306028718954507","0.256231856129596","0.355825581779419","3"
"No worries","2007","Part Time","no migration background","1000","0.246387569958253","0.232905175932539","0.259869963983967","3"
"No worries","2007","Part Time","direct migration background","184","0.325301231197861","0.285677190549548","0.364925271846173","3"
"No worries","2007","Not Working","no migration background","1507","0.211891103852796","0.202185467580322","0.221596740125271","3"
"No worries","2007","Part Time","indirect migration background","72","0.306386190128282","0.245881489237641","0.366890891018923","3"
"Some worries","2007","Part Time","direct migration background","265","0.519007827764958","0.476749052478401","0.561266603051515","2"
"Some worries","2007","Not Working","no migration background","3186","0.460136358309757","0.448298862166079","0.471973854453436","2"
"Some worries","2007","Part Time","indirect migration background","104","0.464145787918386","0.398690280979914","0.529601294856857","2"
"Some worries","2007","Part Time","no migration background","1768","0.435018916604242","0.419507387343082","0.450530445865402","2"
"Some worries","2007","Not Working","indirect migration background","111","0.478371779327216","0.413954049391803","0.542789509262628","2"
"Some worries","2007","Not Working","direct migration background","382","0.43703211176321","0.404091057112088","0.469973166414331","2"
"Some worries","2007","Full Time","no migration background","2901","0.41754679105946","0.405836653604892","0.429256928514028","2"
"Some worries","2007","Full Time","indirect migration background","121","0.428497366441357","0.375024515601844","0.48197021728087","2"
"Some worries","2007","Full Time","direct migration background","323","0.457729444661888","0.420848543946656","0.49461034537712","2"
"Big worries","2008","Part Time","no migration background","887","0.265164459789779","0.250943094814915","0.279385824764643","1"
"Big worries","2008","Part Time","indirect migration background","47","0.206928814963113","0.153878171910484","0.259979458015741","1"
"Big worries","2008","Part Time","direct migration background","74","0.169759853510584","0.135962843444444","0.203556863576724","1"
"Big worries","2008","Full Time","direct migration background","99","0.155283728976437","0.126935056507288","0.183632401445586","1"
"Big worries","2008","Full Time","indirect migration background","75","0.201797031335718","0.159136850869123","0.244457211802313","1"
"Big worries","2008","Full Time","no migration background","1709","0.270395729252662","0.259604574601821","0.281186883903504","1"
"Big worries","2008","Not Working","direct migration background","153","0.174255301020507","0.147853874465242","0.200656727575772","1"
"Big worries","2008","Not Working","indirect migration background","33","0.195673568625887","0.141498841325893","0.249848295925882","1"
"Big worries","2008","Not Working","no migration background","1857","0.307618677252842","0.296354107753041","0.318883246752643","1"
"No worries","2008","Not Working","direct migration background","300","0.361034486167763","0.327605396446625","0.394463575888901","3"
"No worries","2008","Full Time","no migration background","1981","0.290810748749457","0.279777316857693","0.301844180641221","3"
"No worries","2008","Full Time","indirect migration background","116","0.316858650071129","0.267405187703169","0.36631211243909","3"
"No worries","2008","Full Time","direct migration background","252","0.387147861486088","0.349021039572505","0.425274683399671","3"
"No worries","2008","Not Working","indirect migration background","79","0.384195782662993","0.317773758404577","0.450617806921408","3"
"No worries","2008","Part Time","no migration background","1123","0.302842525873207","0.288039093561518","0.317645958184896","3"
"No worries","2008","Part Time","indirect migration background","77","0.370716108437816","0.307465003300667","0.433967213574966","3"
"No worries","2008","Not Working","no migration background","1589","0.232232328627219","0.221925813958968","0.242538843295469","3"
"No worries","2008","Part Time","direct migration background","200","0.433938784097869","0.389321322963448","0.478556245232291","3"
"Some worries","2008","Part Time","indirect migration background","100","0.422355076599071","0.357671589964686","0.487038563233456","2"
"Some worries","2008","Part Time","no migration background","1691","0.431993014337013","0.416034085103828","0.447951943570199","2"
"Some worries","2008","Part Time","direct migration background","200","0.396301362391547","0.352268004943461","0.440334719839632","2"
"Some worries","2008","Not Working","no migration background","3002","0.460148994119939","0.447983723550483","0.472314264689396","2"
"Some worries","2008","Not Working","indirect migration background","94","0.42013064871112","0.352728810550384","0.487532486871856","2"
"Some worries","2008","Not Working","direct migration background","340","0.46471021281173","0.42999681825232","0.49942360737114","2"
"Some worries","2008","Full Time","no migration background","2818","0.438793521997881","0.426737174410704","0.450849869585058","2"
"Some worries","2008","Full Time","indirect migration background","149","0.481344318593153","0.428234339881646","0.534454297304659","2"
"Some worries","2008","Full Time","direct migration background","276","0.457568409537475","0.418572879806411","0.496563939268539","2"
"Big worries","2009","Part Time","no migration background","747","0.239002178328864","0.224977133796706","0.253027222861021","1"
"Big worries","2009","Part Time","indirect migration background","37","0.135740575613273","0.0891934005586884","0.182287750667857","1"
"Big worries","2009","Part Time","direct migration background","59","0.123436144445537","0.0929766958236521","0.153895593067422","1"
"Big worries","2009","Not Working","no migration background","1418","0.255001883821528","0.243921419177163","0.266082348465892","1"
"Big worries","2009","Full Time","indirect migration background","54","0.160991288848138","0.119946582169358","0.202035995526918","1"
"Big worries","2009","Full Time","no migration background","1330","0.220116076205976","0.209761887094655","0.230470265317297","1"
"Big worries","2009","Not Working","direct migration background","106","0.180317658565219","0.151336438657161","0.209298878473276","1"
"Big worries","2009","Full Time","direct migration background","69","0.139866061780231","0.110364837060984","0.169367286499479","1"
"Big worries","2009","Not Working","indirect migration background","30","0.17103416705935","0.117911583243885","0.224156750874815","1"
"No worries","2009","Not Working","direct migration background","277","0.427675391454809","0.390380179146109","0.464970603763509","3"
"No worries","2009","Full Time","no migration background","2291","0.368843605629986","0.356785895193353","0.380901316066619","3"
"No worries","2009","Full Time","indirect migration background","131","0.395504111746159","0.340897540273055","0.450110683219263","3"
"No worries","2009","Full Time","direct migration background","235","0.420408567644037","0.378423236002248","0.462393899285826","3"
"No worries","2009","Not Working","indirect migration background","90","0.445144068623832","0.375029244582611","0.515258892665052","3"
