"plj0046","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Big worries","2001","Part Time","Other degree","35","0.108813070255869","0.0750610983285701","0.142565042183168"
"Big worries","2001","Part Time","secondary school degree","396","0.245448423668059","0.22382083640406","0.267076010932057"
"No worries","2001","Full Time","college entrance qualification","990","0.439278138970401","0.418897641960497","0.459658635980305"
"No worries","2001","Full Time","lower secondary degree","547","0.198275724839325","0.183457544137588","0.213093905541063"
"No worries","2001","Full Time","no degree/no degree yet","23","","",""
"No worries","2001","Full Time","Other degree","196","0.430878918495958","0.38725492186721","0.474502915124706"
"No worries","2001","Full Time","secondary school degree","772","0.247362798686901","0.232760319522311","0.26196527785149"
"No worries","2001","Not Working","college entrance qualification","399","0.373024541767673","0.343561886133835","0.402487197401512"
"No worries","2001","Not Working","lower secondary degree","895","0.204215479200276","0.192156522957075","0.216274435443478"
"No worries","2001","Not Working","no degree/no degree yet","250","0.417516135801427","0.378252513738551","0.456779757864302"
"No worries","2001","Not Working","Other degree","229","0.442395219643295","0.400071024129661","0.48471941515693"
"No worries","2001","Not Working","secondary school degree","383","0.257567527822838","0.23559829967978","0.279536755965897"
"No worries","2001","Part Time","college entrance qualification","509","0.462092632053943","0.432723402821126","0.49146186128676"
"No worries","2001","Part Time","lower secondary degree","341","0.213681137333967","0.19372056342649","0.233641711241444"
"No worries","2001","Part Time","no degree/no degree yet","65","0.373033095458616","0.301585478605719","0.444480712311514"
"No worries","2001","Part Time","Other degree","131","0.423153412761735","0.369604173879502","0.476702651643968"
"No worries","2001","Part Time","secondary school degree","374","0.255363423665255","0.233448749764419","0.277278097566091"
"Some worries","2001","Full Time","college entrance qualification","949","0.412334599911787","0.392120184729343","0.432549015094231"
"Some worries","2001","Full Time","lower secondary degree","1371","0.499885617494633","0.48130254207192","0.518468692917347"
"Some worries","2001","Full Time","no degree/no degree yet","40","0.482586706699076","0.373087854688148","0.592085558710005"
"Some worries","2001","Full Time","Other degree","224","0.419090689065329","0.375624289653085","0.462557088477574"
"Some worries","2001","Full Time","secondary school degree","1597","0.468351203843822","0.451463725708831","0.485238681978813"
"Some worries","2001","Not Working","college entrance qualification","467","0.469589523798839","0.439184652981649","0.499994394616028"
"Some worries","2001","Not Working","lower secondary degree","2176","0.506777492003761","0.491822101780392","0.521732882227129"
"Some worries","2001","Not Working","no degree/no degree yet","268","0.436251955576135","0.396767787084921","0.475736124067348"
"Some worries","2001","Not Working","Other degree","221","0.423173902062371","0.381071958596983","0.465275845527759"
"Some worries","2001","Not Working","secondary school degree","757","0.490195052464267","0.465080395561023","0.51530970936751"
"Some worries","2001","Part Time","college entrance qualification","462","0.418131217563247","0.389074730557496","0.447187704568999"
"Some worries","2001","Part Time","lower secondary degree","777","0.46113402468574","0.436859845755571","0.48540820361591"
"Some worries","2001","Part Time","no degree/no degree yet","79","0.412660308621003","0.339927094153381","0.485393523088625"
"Some worries","2001","Part Time","Other degree","161","0.468033516982396","0.413951257536112","0.522115776428681"
"Some worries","2001","Part Time","secondary school degree","751","0.499188152666686","0.474060442398363","0.524315862935008"
"Big worries","2002","Full Time","college entrance qualification","429","0.138967335589624","0.126528980690637","0.151405690488612"
"Big worries","2002","Full Time","lower secondary degree","877","0.3459269286022","0.32757594239272","0.364277914811679"
"Big worries","2002","Full Time","no degree/no degree yet","20","","",""
"Big worries","2002","Full Time","Other degree","62","0.11897716781054","0.0898921047526599","0.148062230868419"
"Big worries","2002","Full Time","secondary school degree","1087","0.324854987572118","0.309052740303117","0.340657234841119"
"Big worries","2002","Not Working","college entrance qualification","242","0.218876499498657","0.195683886660175","0.242069112337138"
"Big worries","2002","Not Working","lower secondary degree","1430","0.356500268916506","0.341961211245878","0.371039326587134"
"Big worries","2002","Not Working","no degree/no degree yet","106","0.185747067049329","0.155872732166356","0.215621401932301"
"Big worries","2002","Not Working","Other degree","95","0.199033098447807","0.16414044191384","0.233925754981774"
"Big worries","2002","Not Working","secondary school degree","495","0.339812474203065","0.316502069409311","0.363122878996818"
"Big worries","2002","Part Time","college entrance qualification","180","0.130935136730261","0.113220725123013","0.148649548337508"
"Big worries","2002","Part Time","lower secondary degree","532","0.368198230452149","0.344194791920025","0.392201668984273"
"Big worries","2002","Part Time","no degree/no degree yet","39","0.245651080518465","0.181872545059251","0.309429615977679"
"Big worries","2002","Part Time","Other degree","56","0.211828661258887","0.166919265605022","0.256738056912752"
"Big worries","2002","Part Time","secondary school degree","496","0.313437612874265","0.291508265261416","0.335366960487115"
"No worries","2002","Full Time","college entrance qualification","1260","0.420313206668784","0.402563957494953","0.438062455842614"
"No worries","2002","Full Time","lower secondary degree","467","0.171287728587744","0.156752592615755","0.185822864559732"
"No worries","2002","Full Time","no degree/no degree yet","17","","",""
"No worries","2002","Full Time","Other degree","172","0.407946307833266","0.363796718831608","0.452095896834924"
"No worries","2002","Full Time","secondary school degree","734","0.217277349564812","0.203362236797867","0.231192462331757"
"No worries","2002","Not Working","college entrance qualification","419","0.338992311899054","0.312440849944786","0.365543773853321"
"No worries","2002","Not Working","lower secondary degree","598","0.133420940621838","0.123099311791286","0.143742569452389"
"No worries","2002","Not Working","no degree/no degree yet","255","0.376294366958375","0.339079944066876","0.413508789849873"
"No worries","2002","Not Working","Other degree","154","0.305128086467436","0.264888123697842","0.34536804923703"
"No worries","2002","Not Working","secondary school degree","323","0.186039302933389","0.16688790109395","0.205190704772829"
"No worries","2002","Part Time","college entrance qualification","602","0.438250683210098","0.412194841323311","0.464306525096884"
"No worries","2002","Part Time","lower secondary degree","287","0.18817932125933","0.168727592915265","0.207631049603396"
"No worries","2002","Part Time","no degree/no degree yet","66","0.343244290782092","0.272899384360443","0.41358919720374"
"No worries","2002","Part Time","Other degree","113","0.383295396043856","0.329858659449356","0.436732132638355"
"No worries","2002","Part Time","secondary school degree","346","0.208879948131129","0.189663207683865","0.228096688578393"
"Some worries","2002","Full Time","college entrance qualification","1282","0.440719457741592","0.422867217084109","0.458571698399075"
"Some worries","2002","Full Time","lower secondary degree","1237","0.482785342810057","0.463507140262029","0.502063545358084"
"Some worries","2002","Full Time","no degree/no degree yet","33","0.463325246663963","0.346510509403812","0.580139983924114"
"Some worries","2002","Full Time","Other degree","242","0.473076524356195","0.428224289527232","0.517928759185158"
"Some worries","2002","Full Time","secondary school degree","1553","0.45786766286307","0.441056483007831","0.474678842718308"
"Some worries","2002","Not Working","college entrance qualification","560","0.44213118860229","0.414274346919628","0.469988030284951"
"Some worries","2002","Not Working","lower secondary degree","2141","0.510078790461656","0.494904307691897","0.525253273231416"
"Some worries","2002","Not Working","no degree/no degree yet","290","0.437958565992297","0.399846869972347","0.476070262012246"
"Some worries","2002","Not Working","Other degree","254","0.495838815084757","0.452145090959579","0.539532539209935"
"Some worries","2002","Not Working","secondary school degree","768","0.474148222863546","0.449573691981038","0.498722753746054"
"Some worries","2002","Part Time","college entrance qualification","611","0.430814180059642","0.404809916231577","0.456818443887706"
"Some worries","2002","Part Time","lower secondary degree","732","0.44362244828852","0.418897593545995","0.468347303031046"
"Some worries","2002","Part Time","no degree/no degree yet","70","0.411104628699443","0.338205167177649","0.484004090221237"
"Some worries","2002","Part Time","Other degree","149","0.404875942697257","0.350924971080692","0.458826914313822"
"Some worries","2002","Part Time","secondary school degree","877","0.477682438994605","0.454069659891914","0.501295218097296"
"Big worries","2003","Full Time","college entrance qualification","408","0.153472055424583","0.140130870909513","0.166813239939652"
"Big worries","2003","Full Time","lower secondary degree","759","0.338126225747378","0.318958650480564","0.357293801014191"
"Big worries","2003","Full Time","no degree/no degree yet","24","","",""
"Big worries","2003","Full Time","Other degree","70","0.179948531642404","0.143384012062005","0.216513051222804"
"Big worries","2003","Full Time","secondary school degree","948","0.31117172649342","0.29501427749767","0.32732917548917"
"Big worries","2003","Not Working","college entrance qualification","211","0.193964767116545","0.171948135522149","0.215981398710941"
"Big worries","2003","Not Working","lower secondary degree","1291","0.338513061959914","0.323962725638443","0.353063398281385"
"Big worries","2003","Not Working","no degree/no degree yet","98","0.190412545034181","0.160481145427774","0.220343944640589"
"Big worries","2003","Not Working","Other degree","93","0.208550504484409","0.172975377926047","0.244125631042772"
"Big worries","2003","Not Working","secondary school degree","448","0.297890851120634","0.275225595815365","0.320556106425903"
"Big worries","2003","Part Time","college entrance qualification","165","0.112750257127624","0.0960020038862619","0.129498510368986"
"Big worries","2003","Part Time","lower secondary degree","458","0.320846871097988","0.297056744060069","0.344636998135908"
"Big worries","2003","Part Time","no degree/no degree yet","37","0.237664750915762","0.17129427445222","0.304035227379305"
"Big worries","2003","Part Time","Other degree","31","0.0890660633403966","0.0569409854658745","0.121191141214919"
"Big worries","2003","Part Time","secondary school degree","431","0.2591986044551","0.238435594527144","0.279961614383056"
"No worries","2003","Full Time","college entrance qualification","1205","0.417105223182934","0.398854630089055","0.435355816276813"
"No worries","2003","Full Time","lower secondary degree","459","0.18686334729498","0.171069643337349","0.202657051252612"
"No worries","2003","Full Time","no degree/no degree yet","20","","",""
"No worries","2003","Full Time","Other degree","171","0.409627337061484","0.36281905000005","0.456435624122918"
"No worries","2003","Full Time","secondary school degree","726","0.227002479951112","0.212383347606325","0.241621612295899"
"No worries","2003","Not Working","college entrance qualification","465","0.367933139724817","0.341081030730268","0.394785248719366"
"No worries","2003","Not Working","lower secondary degree","726","0.171645315035345","0.160050900508651","0.18323972956204"
"No worries","2003","Not Working","no degree/no degree yet","292","0.390748845711427","0.3535530037761","0.427944687646753"
"No worries","2003","Not Working","Other degree","164","0.356722120228918","0.314775830017683","0.398668410440152"
"No worries","2003","Not Working","secondary school degree","347","0.200739072542706","0.180887726285189","0.220590418800222"
"No worries","2003","Part Time","college entrance qualification","629","0.442147634778529","0.415849127405172","0.468446142151887"
"No worries","2003","Part Time","lower secondary degree","317","0.197869433772507","0.177565700827152","0.218173166717862"
"No worries","2003","Part Time","no degree/no degree yet","57","0.408254488498503","0.331615014061639","0.484893962935368"
"No worries","2003","Part Time","Other degree","119","0.370941311390336","0.316460595753636","0.425422027027037"
"No worries","2003","Part Time","secondary school degree","420","0.260020443359916","0.239236081530027","0.280804805189805"
"Some worries","2003","Full Time","college entrance qualification","1191","0.429422721392483","0.411101313948682","0.447744128836285"
"Some worries","2003","Full Time","lower secondary degree","1122","0.475010426957642","0.454777110566303","0.495243743348981"
"Some worries","2003","Full Time","no degree/no degree yet","24","","",""
"Some worries","2003","Full Time","Other degree","183","0.410424131296111","0.363601970042276","0.457246292549947"
"Some worries","2003","Full Time","secondary school degree","1480","0.461825793555468","0.444427054339806","0.47922453277113"
"Some worries","2003","Not Working","college entrance qualification","563","0.438102093158638","0.410475406048948","0.465728780268328"
"Some worries","2003","Not Working","lower secondary degree","2046","0.489841623004741","0.474470519969946","0.505212726039536"
"Some worries","2003","Not Working","no degree/no degree yet","271","0.418838609254392","0.381227244455683","0.456449974053101"
"Some worries","2003","Not Working","Other degree","244","0.434727375286673","0.391319682825117","0.478135067748229"
"Some worries","2003","Not Working","secondary school degree","769","0.50137007633666","0.476590259577266","0.526149893096054"
"Some worries","2003","Part Time","college entrance qualification","576","0.445102108093847","0.418785847973154","0.47141836821454"
"Some worries","2003","Part Time","lower secondary degree","704","0.481283695129505","0.455819524940537","0.506747865318472"
"Some worries","2003","Part Time","no degree/no degree yet","64","0.354080760585734","0.279511502423696","0.428650018747772"
"Some worries","2003","Part Time","Other degree","152","0.539992625269267","0.483781674519404","0.59620357601913"
"Some worries","2003","Part Time","secondary school degree","860","0.480780952184984","0.457106931590839","0.50445497277913"
"Big worries","2004","Full Time","college entrance qualification","501","0.209273915572765","0.19391860057608","0.22462923056945"
"Big worries","2004","Full Time","lower secondary degree","843","0.389083541456306","0.368470492907973","0.409696590004639"
"Big worries","2004","Full Time","no degree/no degree yet","23","","",""
"Big worries","2004","Full Time","Other degree","86","0.228743463011576","0.187374534454948","0.270112391568205"
"Big worries","2004","Full Time","secondary school degree","1164","0.389235686224738","0.371846159120549","0.406625213328928"
"Big worries","2004","Not Working","college entrance qualification","307","0.282854374789001","0.25822906776016","0.307479681817843"
"Big worries","2004","Not Working","lower secondary degree","1452","0.376041824431508","0.360882141721852","0.391201507141165"
"Big worries","2004","Not Working","no degree/no degree yet","138","0.241319732465489","0.209554099475323","0.273085365455655"
"Big worries","2004","Not Working","Other degree","116","0.234789809964933","0.197562349235874","0.272017270693993"
"Big worries","2004","Not Working","secondary school degree","553","0.356288594151209","0.332830161760473","0.379747026541945"
"Big worries","2004","Part Time","college entrance qualification","225","0.178684045913374","0.158486803044631","0.198881288782117"
"Big worries","2004","Part Time","lower secondary degree","594","0.441137580131842","0.41563366319637","0.466641497067314"
"Big worries","2004","Part Time","no degree/no degree yet","34","0.277264424041678","0.204149903609394","0.350378944473961"
"Big worries","2004","Part Time","Other degree","36","0.13069059178831","0.0908531816999029","0.170528001876717"
"Big worries","2004","Part Time","secondary school degree","525","0.341510422009194","0.318663614339907","0.36435722967848"
"No worries","2004","Full Time","college entrance qualification","975","0.376656854138321","0.358366392002166","0.394947316274476"
"No worries","2004","Full Time","lower secondary degree","342","0.165971481952975","0.150241179626516","0.181701784279434"
"No worries","2004","Full Time","no degree/no degree yet","16","","",""
"No worries","2004","Full Time","Other degree","121","0.281126166978252","0.236849239974301","0.325403093982202"
"No worries","2004","Full Time","secondary school degree","577","0.187170256260484","0.173259112758051","0.201081399762917"
"No worries","2004","Not Working","college entrance qualification","396","0.291359812807185","0.266515657198952","0.316203968415417"
"No worries","2004","Not Working","lower secondary degree","614","0.154449206041552","0.143139352337471","0.165759059745632"
"No worries","2004","Not Working","no degree/no degree yet","262","0.333605095588899","0.298601401997406","0.368608789180392"
"No worries","2004","Not Working","Other degree","150","0.325313220725079","0.284166486029647","0.366459955420511"
"No worries","2004","Not Working","secondary school degree","291","0.165095148288602","0.146909111185684","0.18328118539152"
"No worries","2004","Part Time","college entrance qualification","552","0.38875847791055","0.363058045506543","0.414458910314556"
"No worries","2004","Part Time","lower secondary degree","236","0.157073199177371","0.138383023677952","0.175763374676789"
"No worries","2004","Part Time","no degree/no degree yet","48","0.386947972530982","0.30739767666494","0.466498268397024"
"No worries","2004","Part Time","Other degree","82","0.317744581200058","0.262715239513582","0.372773922886534"
"No worries","2004","Part Time","secondary school degree","336","0.194742207040618","0.175663602592032","0.213820811489205"
"Some worries","2004","Full Time","college entrance qualification","1220","0.414069230288914","0.395476302643543","0.432662157934285"
"Some worries","2004","Full Time","lower secondary degree","964","0.444944976590719","0.423933766948826","0.465956186232613"
"Some worries","2004","Full Time","no degree/no degree yet","16","","",""
"Some worries","2004","Full Time","Other degree","189","0.490130370010172","0.440894016975502","0.539366723044842"
"Some worries","2004","Full Time","secondary school degree","1279","0.423594057514778","0.405970897938047","0.441217217091509"
"Some worries","2004","Not Working","college entrance qualification","582","0.425785812403814","0.39875064396761","0.452820980840017"
"Some worries","2004","Not Working","lower secondary degree","1856","0.46950896952694","0.453889896130853","0.485128042923026"
"Some worries","2004","Not Working","no degree/no degree yet","297","0.425075171945612","0.388374830603219","0.461775513288005"
"Some worries","2004","Not Working","Other degree","232","0.439896969309988","0.396301348558362","0.483492590061614"
"Some worries","2004","Not Working","secondary school degree","757","0.478616257560189","0.454146769074685","0.503085746045693"
"Some worries","2004","Part Time","college entrance qualification","605","0.432557476176076","0.406437250790979","0.458677701561173"
"Some worries","2004","Part Time","lower secondary degree","626","0.401789220690787","0.37660702112464","0.426971420256935"
"Some worries","2004","Part Time","no degree/no degree yet","62","0.33578760342734","0.258652394033129","0.412922812821551"
"Some worries","2004","Part Time","Other degree","157","0.551564827011632","0.492784789282298","0.610344864740965"
"Some worries","2004","Part Time","secondary school degree","794","0.463747370950188","0.439721754510792","0.487772987389584"
"Big worries","2005","Full Time","college entrance qualification","587","0.224489035712808","0.208332432226669","0.240645639198947"
"Big worries","2005","Full Time","lower secondary degree","997","0.506547420444683","0.484647183163021","0.528447657726345"
"Big worries","2005","Full Time","no degree/no degree yet","23","","",""
"Big worries","2005","Full Time","Other degree","96","0.272723663338227","0.228121097436584","0.31732622923987"
"Big worries","2005","Full Time","secondary school degree","1260","0.442249350093616","0.424101223324337","0.460397476862895"
"Big worries","2005","Not Working","college entrance qualification","338","0.277244587564905","0.252319330137281","0.30216984499253"
"Big worries","2005","Not Working","lower secondary degree","1735","0.463532021823739","0.44759284306369","0.479471200583788"
"Big worries","2005","Not Working","no degree/no degree yet","154","0.254816792912566","0.222559001119047","0.287074584706086"
"Big worries","2005","Not Working","Other degree","142","0.302642391324839","0.261372125476125","0.343912657173554"
"Big worries","2005","Not Working","secondary school degree","638","0.436008967034145","0.411071461225122","0.460946472843168"
"Big worries","2005","Part Time","college entrance qualification","254","0.177626946116404","0.157425353804957","0.19782853842785"
"Big worries","2005","Part Time","lower secondary degree","609","0.505803897037406","0.478688420186949","0.532919373887862"
"Big worries","2005","Part Time","no degree/no degree yet","31","0.312778496518316","0.235144021337993","0.390412971698639"
"Big worries","2005","Part Time","Other degree","54","0.224376165977313","0.173072881831531","0.275679450123094"
"Big worries","2005","Part Time","secondary school degree","645","0.428502526384985","0.404345169066804","0.452659883703167"
"No worries","2005","Full Time","college entrance qualification","815","0.330014666005886","0.311806852492789","0.348222479518983"
"No worries","2005","Full Time","lower secondary degree","244","0.121407117714436","0.107100664822848","0.135713570606024"
"No worries","2005","Full Time","no degree/no degree yet","14","","",""
"No worries","2005","Full Time","Other degree","102","0.278344588429031","0.233459195490871","0.323229981367191"
"No worries","2005","Full Time","secondary school degree","443","0.142352612913266","0.12958483658064","0.155120389245893"
"No worries","2005","Not Working","college entrance qualification","309","0.24459693110156","0.220662268369451","0.268531593833669"
"No worries","2005","Not Working","lower secondary degree","447","0.120840610125544","0.110422368329543","0.131258851921544"
"No worries","2005","Not Working","no degree/no degree yet","235","0.315691196934064","0.281284230693261","0.350098163174867"
