"plj0046","year","e11102","migback","n","percent","lower_confidence","upper_confidence"
"Big worries","1999","Employed","direct migration background","306","0.232673933966687","0.20978412807333","0.255563739860043"
"Big worries","1999","Employed","indirect migration background","109","0.276166701777309","0.233305446535323","0.319027957019295"
"Big worries","1999","Employed","no migration background","2604","0.367586579508444","0.356327887090316","0.378845271926571"
"Big worries","1999","Not Employed","direct migration background","223","0.299453656275877","0.269662427802009","0.329244884749745"
"Big worries","1999","Not Employed","indirect migration background","39","0.284362575243499","0.22004940319282","0.348675747294178"
"Big worries","1999","Not Employed","no migration background","1450","0.398823850333005","0.383334597558418","0.414313103107593"
"No worries","1999","Employed","direct migration background","387","0.314197233322493","0.289050645553059","0.339343821091927"
"No worries","1999","Employed","indirect migration background","103","0.248106489471768","0.206701070807184","0.289511908136352"
"No worries","1999","Employed","no migration background","1208","0.178755215978686","0.169808301913431","0.187702130043941"
"No worries","1999","Not Employed","direct migration background","267","0.251453619669262","0.223234499438935","0.27967273989959"
"No worries","1999","Not Employed","indirect migration background","71","0.342261116989294","0.274618137499826","0.409904096478762"
"No worries","1999","Not Employed","no migration background","612","0.145402471291259","0.134251678510483","0.156553264072035"
"Some worries","1999","Employed","direct migration background","616","0.45312883271082","0.426161895140425","0.480095770281216"
"Some worries","1999","Employed","indirect migration background","206","0.475726808750922","0.427850838500766","0.523602779001079"
"Some worries","1999","Employed","no migration background","3233","0.45365820451287","0.442032903954159","0.465283505071581"
"Some worries","1999","Not Employed","direct migration background","418","0.449092724054861","0.416739882536625","0.481445565573097"
"Some worries","1999","Not Employed","indirect migration background","79","0.373376307767207","0.304416828565828","0.442335786968587"
"Some worries","1999","Not Employed","no migration background","1777","0.455773678375736","0.440019221835479","0.471528134915993"
"Big worries","2000","Employed","direct migration background","340","0.172821263693456","0.15601827414313","0.189624253243783"
"Big worries","2000","Employed","indirect migration background","106","0.192290407717392","0.16013406750273","0.224446747932053"
"Big worries","2000","Employed","no migration background","4042","0.321087320671936","0.312906379663287","0.329268261680586"
"Big worries","2000","Not Employed","direct migration background","240","0.193264592099991","0.172146640447633","0.214382543752349"
"Big worries","2000","Not Employed","indirect migration background","35","0.195397579960524","0.145233514291878","0.245561645629169"
"Big worries","2000","Not Employed","no migration background","2307","0.319157664246082","0.308508020023392","0.329807308468773"
"No worries","2000","Employed","direct migration background","729","0.391713381391656","0.370020031378669","0.413406731404643"
"No worries","2000","Employed","indirect migration background","201","0.354428703783224","0.315398867119748","0.3934585404467"
"No worries","2000","Employed","no migration background","2862","0.24118049901493","0.233684577001971","0.248676421027888"
"No worries","2000","Not Employed","direct migration background","513","0.380870495774357","0.354899446239536","0.406841545309178"
"No worries","2000","Not Employed","indirect migration background","96","0.371053296223616","0.309935520586436","0.432171071860797"
"No worries","2000","Not Employed","no migration background","1519","0.200297149432288","0.191153682676865","0.209440616187711"
"Some worries","2000","Employed","direct migration background","876","0.435465354914888","0.413430490005716","0.457500219824059"
"Some worries","2000","Employed","indirect migration background","270","0.453280888499384","0.412662188799477","0.493899588199292"
"Some worries","2000","Employed","no migration background","5608","0.437732180313134","0.429039362553661","0.446424998072608"
"Some worries","2000","Not Employed","direct migration background","590","0.425864912125652","0.39941933440489","0.452310489846414"
"Some worries","2000","Not Employed","indirect migration background","109","0.43354912381586","0.370852702377575","0.496245545254145"
"Some worries","2000","Not Employed","no migration background","3534","0.48054518632163","0.469130862557358","0.491959510085902"
"Big worries","2001","Employed","direct migration background","270","0.140834884742775","0.124625086349153","0.157044683136397"
"Big worries","2001","Employed","indirect migration background","94","0.178859308201626","0.146506031739055","0.211212584664197"
"Big worries","2001","Employed","no migration background","3034","0.260163952829001","0.252141315080522","0.26818659057748"
"Big worries","2001","Not Employed","direct migration background","197","0.179319428390893","0.157001652649136","0.201637204132649"
"Big worries","2001","Not Employed","indirect migration background","38","0.161879045384119","0.114172384888135","0.209585705880103"
"Big worries","2001","Not Employed","no migration background","1710","0.259460032300294","0.248942907828132","0.269977156772456"
"No worries","2001","Employed","direct migration background","660","0.399986070729374","0.377157050410345","0.422815091048402"
"No worries","2001","Employed","indirect migration background","210","0.396772626964079","0.35547119777833","0.438074056149827"
"No worries","2001","Employed","no migration background","3091","0.277416188672992","0.269228979396413","0.285603397949572"
"No worries","2001","Not Employed","direct migration background","448","0.402840181295345","0.374306234942219","0.431374127648471"
"No worries","2001","Not Employed","indirect migration background","89","0.400993685793155","0.337516916171823","0.464470455414488"
"No worries","2001","Not Employed","no migration background","1640","0.238488360760438","0.228263453076171","0.248713268444704"
"Some worries","2001","Employed","direct migration background","839","0.459179044527851","0.435956919438316","0.482401169617386"
"Some worries","2001","Employed","indirect migration background","235","0.424368064834295","0.382642954330032","0.466093175338559"
"Some worries","2001","Employed","no migration background","5363","0.462419858498007","0.453302569431849","0.471537147564164"
"Some worries","2001","Not Employed","direct migration background","490","0.417840390313762","0.389147360811056","0.446533419816468"
"Some worries","2001","Not Employed","indirect migration background","102","0.437127268822725","0.372882258344675","0.501372279300776"
"Some worries","2001","Not Employed","no migration background","3323","0.502051606939269","0.490055125762026","0.514048088116511"
"Big worries","2002","Employed","direct migration background","286","0.171169503606691","0.153201164853684","0.189137842359699"
"Big worries","2002","Employed","indirect migration background","87","0.183288535255502","0.15062556429514","0.215951506215864"
"Big worries","2002","Employed","no migration background","3435","0.295167132971772","0.287178527510249","0.303155738433295"
"Big worries","2002","Not Employed","direct migration background","223","0.223158710605199","0.198441018738648","0.24787640247175"
"Big worries","2002","Not Employed","indirect migration background","36","0.170970695033878","0.122937898854025","0.219003491213731"
"Big worries","2002","Not Employed","no migration background","2121","0.332170378919031","0.321042713813294","0.343298044024767"
"No worries","2002","Employed","direct migration background","592","0.368672848553419","0.345657917359882","0.391687779746957"
"No worries","2002","Employed","indirect migration background","206","0.350557792042165","0.310276464403691","0.390839119680639"
"No worries","2002","Employed","no migration background","3302","0.248729872257067","0.241158825392757","0.256300919121377"
"No worries","2002","Not Employed","direct migration background","337","0.296240738950248","0.269134497987124","0.323346979913372"
"No worries","2002","Not Employed","indirect migration background","86","0.343975760112039","0.283369713932909","0.404581806291169"
"No worries","2002","Not Employed","no migration background","1357","0.177761975110776","0.168729454339113","0.186794495882438"
"Some worries","2002","Employed","direct migration background","810","0.460157647839889","0.436381107126982","0.483934188552797"
"Some worries","2002","Employed","indirect migration background","246","0.466153672702333","0.42403968236169","0.508267663042976"
"Some worries","2002","Employed","no migration background","5786","0.456102994771161","0.447379636762055","0.464826352780267"
"Some worries","2002","Not Employed","direct migration background","530","0.480600550444553","0.450940101757689","0.510260999131416"
"Some worries","2002","Not Employed","indirect migration background","114","0.485053544854083","0.421290658597963","0.548816431110203"
"Some worries","2002","Not Employed","no migration background","3404","0.490067645970194","0.478256961789741","0.501878330150647"
"Big worries","2003","Employed","direct migration background","250","0.154205835395461","0.136255786298611","0.172155884492311"
"Big worries","2003","Employed","indirect migration background","90","0.220766062838086","0.185388230833009","0.256143894843163"
"Big worries","2003","Employed","no migration background","3034","0.273606097487014","0.265593568354162","0.281618626619865"
"Big worries","2003","Not Employed","direct migration background","186","0.189701936843484","0.165953609141409","0.213450264545558"
"Big worries","2003","Not Employed","indirect migration background","39","0.190922269034876","0.141907943387203","0.239936594682549"
"Big worries","2003","Not Employed","no migration background","1938","0.311974785602638","0.300996103233279","0.322953467971996"
"No worries","2003","Employed","direct migration background","593","0.380426426321632","0.356296017714124","0.40455683492914"
"No worries","2003","Employed","indirect migration background","195","0.359276547446703","0.318352283740197","0.400200811153209"
"No worries","2003","Employed","no migration background","3390","0.265797782240916","0.257858080956844","0.273737483524988"
"No worries","2003","Not Employed","direct migration background","365","0.360729065392333","0.3316414715113","0.389816659273366"
"No worries","2003","Not Employed","indirect migration background","93","0.381761533070688","0.321175333771818","0.442347732369557"
"No worries","2003","Not Employed","no migration background","1575","0.206911270432982","0.197311932990264","0.216510607875699"
"Some worries","2003","Employed","direct migration background","712","0.465367738282907","0.440575906775817","0.490159569789997"
"Some worries","2003","Employed","indirect migration background","243","0.419957389715211","0.377859173654034","0.462055605776388"
"Some worries","2003","Employed","no migration background","5468","0.46059612027207","0.451637568426644","0.469554672117496"
"Some worries","2003","Not Employed","direct migration background","496","0.449568997764183","0.419437246688112","0.479700748840255"
"Some worries","2003","Not Employed","indirect migration background","115","0.427316197894436","0.365623787073091","0.489008608715782"
"Some worries","2003","Not Employed","no migration background","3328","0.481113943964381","0.469274037596818","0.492953850331943"
"Big worries","2004","Employed","direct migration background","303","0.212618770805719","0.191602254277853","0.233635287333584"
"Big worries","2004","Employed","indirect migration background","136","0.27588510860016","0.23832589330337","0.313444323896949"
"Big worries","2004","Employed","no migration background","3647","0.347969608285321","0.339236143891267","0.356703072679374"
"Big worries","2004","Not Employed","direct migration background","232","0.233670034137143","0.208025686013425","0.259314382260861"
"Big worries","2004","Not Employed","indirect migration background","55","0.287892710867276","0.232536088991235","0.343249332743316"
"Big worries","2004","Not Employed","no migration background","2313","0.358886459728427","0.347503110032857","0.370269809423997"
"No worries","2004","Employed","direct migration background","417","0.291430646683449","0.268089284593579","0.314772008773318"
"No worries","2004","Employed","indirect migration background","177","0.334852025861075","0.295193712239085","0.374510339483065"
"No worries","2004","Employed","no migration background","2746","0.226818707448169","0.219140460395448","0.23449695450089"
"No worries","2004","Not Employed","direct migration background","323","0.310338725793978","0.282302589977535","0.338374861610422"
"No worries","2004","Not Employed","indirect migration background","82","0.251400213696248","0.198361961992675","0.304438465399822"
"No worries","2004","Not Employed","no migration background","1348","0.182102405664486","0.172943757551211","0.191261053777762"
"Some worries","2004","Employed","direct migration background","736","0.495950582510833","0.470268918228002","0.521632246793663"
"Some worries","2004","Employed","indirect migration background","231","0.389262865538765","0.348289910004604","0.430235821072926"
"Some worries","2004","Employed","no migration background","5034","0.42521168426651","0.416147295208192","0.434276073324829"
"Some worries","2004","Not Employed","direct migration background","491","0.455991240068879","0.425808167696109","0.486174312441648"
"Some worries","2004","Not Employed","indirect migration background","120","0.460707075436476","0.399766530749451","0.521647620123501"
"Some worries","2004","Not Employed","no migration background","3160","0.459011134607087","0.447185353394925","0.470836915819249"
"Big worries","2005","Employed","direct migration background","349","0.274325456344566","0.250551405228963","0.298099507460169"
"Big worries","2005","Employed","indirect migration background","159","0.311594149659626","0.272638980018042","0.350549319301209"
"Big worries","2005","Employed","no migration background","4119","0.403594419453651","0.394387402308079","0.412801436599223"
"Big worries","2005","Not Employed","direct migration background","291","0.305041034876451","0.276446888534137","0.333635181218766"
"Big worries","2005","Not Employed","indirect migration background","73","0.296606588269042","0.243201273898659","0.350011902639425"
"Big worries","2005","Not Employed","no migration background","2687","0.422550253735989","0.410601379045469","0.434499128426508"
"No worries","2005","Employed","direct migration background","361","0.272664302981514","0.248935229225393","0.296393376737635"
"No worries","2005","Employed","indirect migration background","146","0.261827168126449","0.224849922423948","0.298804413828949"
"No worries","2005","Employed","no migration background","2121","0.183090460691251","0.175832821581674","0.190348099800828"
"No worries","2005","Not Employed","direct migration background","250","0.254433782494277","0.227384925384202","0.281482639604351"
"No worries","2005","Not Employed","indirect migration background","77","0.237226536787223","0.187490136090073","0.286962937484374"
"No worries","2005","Not Employed","no migration background","1039","0.150608212123111","0.141956360132928","0.159260064113293"
"Some worries","2005","Employed","direct migration background","643","0.45301024067392","0.426486009744524","0.479534471603316"
"Some worries","2005","Employed","indirect migration background","238","0.426578682213926","0.384979512016466","0.468177852411385"
"Some worries","2005","Employed","no migration background","4668","0.413315119855098","0.404074127291431","0.422556112418765"
"Some worries","2005","Not Employed","direct migration background","455","0.440525182629272","0.409693724584052","0.471356640674493"
"Some worries","2005","Not Employed","indirect migration background","131","0.466166874943735","0.407840042007572","0.524493707879898"
"Some worries","2005","Not Employed","no migration background","2839","0.426841534140901","0.414876845051255","0.438806223230546"
"Big worries","2006","Employed","direct migration background","332","0.25768782804584","0.234348821831761","0.281026834259918"
"Big worries","2006","Employed","indirect migration background","157","0.324661483874472","0.285775182499872","0.363547785249073"
"Big worries","2006","Employed","no migration background","3846","0.351878603849889","0.343141300167559","0.360615907532219"
"Big worries","2006","Not Employed","direct migration background","266","0.263926650622397","0.236690152348689","0.291163148896105"
"Big worries","2006","Not Employed","indirect migration background","63","0.252143418895357","0.198740596415838","0.305546241374876"
"Big worries","2006","Not Employed","no migration background","2552","0.371324874034421","0.360190930902865","0.382458817165978"
"No worries","2006","Employed","direct migration background","377","0.282812521824031","0.258779533107654","0.306845510540407"
"No worries","2006","Employed","indirect migration background","166","0.285876067362951","0.248353185418371","0.323398949307532"
"No worries","2006","Employed","no migration background","2612","0.219870416042152","0.212293026852186","0.227447805232119"
"No worries","2006","Not Employed","direct migration background","325","0.319479542881148","0.290666361021454","0.348292724740843"
"No worries","2006","Not Employed","indirect migration background","76","0.295650987606662","0.239531350408298","0.351770624805026"
"No worries","2006","Not Employed","no migration background","1317","0.177466394811577","0.168662117212678","0.186270672410477"
"Some worries","2006","Employed","direct migration background","640","0.459499650130129","0.432905709283509","0.48609359097675"
"Some worries","2006","Employed","indirect migration background","234","0.389462448762577","0.348966695774656","0.429958201750498"
"Some worries","2006","Employed","no migration background","5018","0.428250980107959","0.419197725832309","0.437304234383609"
"Some worries","2006","Not Employed","direct migration background","415","0.416593806496454","0.386129519168886","0.447058093824023"
"Some worries","2006","Not Employed","indirect migration background","115","0.452205593497981","0.390997620918332","0.513413566077631"
"Some worries","2006","Not Employed","no migration background","3365","0.451208731154002","0.439741694971203","0.462675767336801"
"Big worries","2007","Employed","direct migration background","236","0.180174623781713","0.158765679143286","0.20158356842014"
"Big worries","2007","Employed","indirect migration background","141","0.249347195285141","0.21325607593375","0.285438314636532"
"Big worries","2007","Employed","no migration background","3267","0.323903384020544","0.315051846018275","0.332754922022812"
"Big worries","2007","Not Employed","direct migration background","191","0.223041539990172","0.195395636284421","0.250687443695922"
"Big worries","2007","Not Employed","indirect migration background","40","0.142854448273074","0.0977295461413817","0.187979350404767"
"Big worries","2007","Not Employed","no migration background","2117","0.327972537837446","0.316822231846601","0.339122843828291"
"No worries","2007","Employed","direct migration background","414","0.334743404723549","0.308456564972506","0.361030244474591"
"No worries","2007","Employed","indirect migration background","186","0.306188827116246","0.26773904648219","0.344638607750302"
"No worries","2007","Employed","no migration background","2801","0.25239291472195","0.244176508584593","0.260609320859307"
"No worries","2007","Not Employed","direct migration background","298","0.339926348246619","0.308468600430417","0.37138409606282"
"No worries","2007","Not Employed","indirect migration background","80","0.37877377239971","0.316219505004249","0.441328039795171"
"No worries","2007","Not Employed","no migration background","1507","0.211891103852796","0.202185467580322","0.221596740125271"
"Some worries","2007","Employed","direct migration background","588","0.485081971494738","0.457242282165235","0.512921660824241"
"Some worries","2007","Employed","indirect migration background","225","0.444463977598613","0.403011265614228","0.485916689582998"
"Some worries","2007","Employed","no migration background","4669","0.423703701257507","0.414356950571519","0.433050451943495"
"Some worries","2007","Not Employed","direct migration background","382","0.43703211176321","0.404091057112088","0.469973166414331"
"Some worries","2007","Not Employed","indirect migration background","111","0.478371779327216","0.413954049391803","0.542789509262628"
"Some worries","2007","Not Employed","no migration background","3186","0.460136358309757","0.448298862166079","0.471973854453436"
"Big worries","2008","Employed","direct migration background","173","0.161735624316478","0.139986199246069","0.183485049386886"
"Big worries","2008","Employed","indirect migration background","122","0.203849653419326","0.170601994391475","0.237097312447177"
"Big worries","2008","Employed","no migration background","2596","0.268564377862789","0.259966945919391","0.277161809806187"
"Big worries","2008","Not Employed","direct migration background","153","0.174255301020507","0.147853874465242","0.200656727575772"
"Big worries","2008","Not Employed","indirect migration background","33","0.195673568625887","0.141498841325893","0.249848295925882"
"Big worries","2008","Not Employed","no migration background","1857","0.307618677252842","0.296354107753041","0.318883246752643"
"No worries","2008","Employed","direct migration background","452","0.408002209267018","0.378972296427302","0.437032122106734"
"No worries","2008","Employed","indirect migration background","193","0.338400674528344","0.299350617187408","0.377450731869279"
"No worries","2008","Employed","no migration background","3104","0.295022807010757","0.286176300161182","0.303869313860332"
"No worries","2008","Not Employed","direct migration background","300","0.361034486167763","0.327605396446625","0.394463575888901"
"No worries","2008","Not Employed","indirect migration background","79","0.384195782662993","0.317773758404577","0.450617806921408"
"No worries","2008","Not Employed","no migration background","1589","0.232232328627219","0.221925813958968","0.242538843295469"
"Some worries","2008","Employed","direct migration background","476","0.430262166416504","0.401016700724919","0.459507632108089"
"Some worries","2008","Employed","indirect migration background","249","0.45774967205233","0.416632572482798","0.498866771621863"
"Some worries","2008","Employed","no migration background","4509","0.436412815126454","0.426792577682603","0.446033052570304"
