"pli0095_h","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"Never","1991","Couple + C. LE and GT 16","Female","","","","","5"
"Rarely","1991","Couple + C. GT 16 ","Female","","","","","4"
"Rarely","1991","Couple + C. LE and GT 16","Male","","","","","4"
"Rarely","1991","Couple + C. LE and GT 16","Female","","","","","4"
"Rarely","1991","1-pers.-HH","Female","","","","","4"
"Rarely","1991","(Married) couple without C. ","Male","","","","","4"
"Rarely","1991","Single parent ","Male","","","","","4"
"Rarely","1991","Couple + C. LE 16 ","Female","","","","","4"
"Rarely","1991","1-pers.-HH","Male","","","","","4"
"Rarely","1991","(Married) couple without C. ","Female","","","","","4"
"Rarely","1991","Single parent ","Female","","","","","4"
"Rarely","1991","Couple + C. LE 16 ","Male","","","","","4"
"Rarely","1991","Couple + C. GT 16 ","Male","","","","","4"
"Min 1x per month","1992","1-pers.-HH","Female","171","0.181342768491035","0.15540985346794","0.20727568351413","3"
"Min 1x per month","1992","(Married) couple without C. ","Male","423","0.238343080591086","0.21754388483588","0.259142276346292","3"
"Min 1x per month","1992","(Married) couple without C. ","Female","379","0.22414136027495","0.203909290422097","0.244373430127804","3"
"Min 1x per month","1992","Single parent ","Male","71","0.35013464601238","0.286074558931608","0.414194733093153","3"
"Min 1x per month","1992","1-pers.-HH","Male","143","0.282362899371418","0.242050690822171","0.322675107920665","3"
"Min 1x per month","1992","Single parent ","Female","102","0.224988740831505","0.185288967740617","0.264688513922392","3"
"Min 1x per month","1992","Couple + C. LE 16 ","Male","554","0.334258083160424","0.311286840267161","0.357229326053688","3"
"Min 1x per month","1992","Couple + C. LE 16 ","Female","464","0.294183532938738","0.272243265874111","0.316123800003364","3"
"Min 1x per month","1992","Couple + C. GT 16 ","Male","466","0.297137933590072","0.273980181725803","0.32029568545434","3"
"Min 1x per month","1992","Couple + C. GT 16 ","Female","311","0.245103666502811","0.220946665972626","0.269260667032997","3"
"Min 1x per month","1992","Couple + C. LE and GT 16","Male","196","0.311211838813336","0.274319066170299","0.348104611456373","3"
"Min 1x per month","1992","Couple + C. LE and GT 16","Female","143","0.248645978305858","0.212324654538491","0.284967302073225","3"
"Min 1x per week","1992","Couple + C. GT 16 ","Female","107","0.0775763839323902","0.0625534616850309","0.0925993061797496","2"
"Min 1x per week","1992","Couple + C. LE and GT 16","Male","52","0.0804722415438602","0.0587964046130281","0.102148078474692","2"
"Min 1x per week","1992","Couple + C. LE and GT 16","Female","48","0.0841884015199133","0.0608550113738813","0.107521791665945","2"
"Min 1x per week","1992","1-pers.-HH","Male","43","0.0920266911198258","0.0661401646873406","0.117913217552311","2"
"Min 1x per week","1992","1-pers.-HH","Female","116","0.126680245895258","0.104293485262855","0.149067006527662","2"
"Min 1x per week","1992","(Married) couple without C. ","Male","151","0.083334719083152","0.0698424823873413","0.0968269557789628","2"
"Min 1x per week","1992","(Married) couple without C. ","Female","186","0.108587786518335","0.0934933191066417","0.123682253930028","2"
"Min 1x per week","1992","Single parent ","Male","22","","","","2"
"Min 1x per week","1992","Single parent ","Female","46","0.0970764512851425","0.0689291953625286","0.125223707207756","2"
"Min 1x per week","1992","Couple + C. LE 16 ","Male","149","0.0788369498109174","0.0657142333602097","0.0919596662616251","2"
"Min 1x per week","1992","Couple + C. LE 16 ","Female","145","0.0715024061773594","0.0590962410745114","0.0839085712802075","2"
"Min 1x per week","1992","Couple + C. GT 16 ","Male","137","0.0758400391256357","0.0624245922798374","0.0892554859714339","2"
"Never","1992","1-pers.-HH","Male","87","0.204877449869106","0.168732764435691","0.241022135302522","5"
"Never","1992","1-pers.-HH","Female","265","0.357782735205492","0.325520025301928","0.390045445109056","5"
"Never","1992","(Married) couple without C. ","Male","266","0.202985153974464","0.183350153524927","0.222620154424002","5"
"Never","1992","(Married) couple without C. ","Female","276","0.198126149185079","0.178788132136734","0.217464166233423","5"
"Never","1992","Single parent ","Male","33","0.118786086229887","0.0753368897929951","0.162235282666779","5"
"Never","1992","Single parent ","Female","77","0.172416348999312","0.136503587651908","0.208329110346716","5"
"Never","1992","Couple + C. LE 16 ","Male","112","0.0741715685198322","0.061410866361893","0.0869322706777714","5"
"Never","1992","Couple + C. LE 16 ","Female","159","0.0918892039474644","0.0779804411452504","0.105797966749679","5"
"Never","1992","Couple + C. GT 16 ","Male","148","0.102340102217548","0.0869811662641412","0.117699038170954","5"
"Never","1992","Couple + C. GT 16 ","Female","137","0.110062178981572","0.0924860459038149","0.127638312059329","5"
"Never","1992","Couple + C. LE and GT 16","Male","59","0.0819085319621615","0.0600571982039944","0.103759865720329","5"
"Never","1992","Couple + C. LE and GT 16","Female","56","0.0934650892760119","0.0690045729302769","0.117925605621747","5"
"Rarely","1992","Couple + C. GT 16 ","Female","663","0.567257770583226","0.539433146038008","0.595082395128445","4"
"Rarely","1992","Couple + C. LE and GT 16","Male","298","0.526407387680642","0.48662106037702","0.566193714984264","4"
"Rarely","1992","Couple + C. LE and GT 16","Female","297","0.573700530898217","0.532143102722496","0.615257959073938","4"
"Rarely","1992","1-pers.-HH","Female","296","0.334194250408215","0.302445734973429","0.365942765843001","4"
"Rarely","1992","(Married) couple without C. ","Male","772","0.475337046351298","0.450958567474991","0.499715525227604","4"
"Rarely","1992","Single parent ","Male","87","0.418159439090837","0.351917774368766","0.484401103812909","4"
"Rarely","1992","Couple + C. LE 16 ","Female","889","0.542424856936438","0.518437199371545","0.566412514501332","4"
"Rarely","1992","1-pers.-HH","Male","206","0.420732959639649","0.376522705525849","0.46494321375345","4"
"Rarely","1992","(Married) couple without C. ","Female","791","0.469144704021636","0.444932768980713","0.49335663906256","4"
"Rarely","1992","Single parent ","Female","200","0.505518458884041","0.457985245239491","0.55305167252859","4"
"Rarely","1992","Couple + C. LE 16 ","Male","805","0.512733398508826","0.488393446932938","0.537073350084714","4"
"Rarely","1992","Couple + C. GT 16 ","Male","745","0.524681925066745","0.499375982929485","0.549987867204005","4"
"Min 1x per month","1993","1-pers.-HH","Female","","","","","3"
"Min 1x per month","1993","(Married) couple without C. ","Female","","","","","3"
"Min 1x per month","1993","Single parent ","Male","","","","","3"
"Min 1x per month","1993","Couple + C. LE 16 ","Female","","","","","3"
"Min 1x per month","1993","1-pers.-HH","Male","","","","","3"
"Min 1x per month","1993","(Married) couple without C. ","Male","","","","","3"
"Min 1x per month","1993","Single parent ","Female","","","","","3"
"Min 1x per month","1993","Couple + C. LE 16 ","Male","","","","","3"
"Min 1x per month","1993","Couple + C. GT 16 ","Female","","","","","3"
"Min 1x per month","1993","Couple + C. LE and GT 16","Male","","","","","3"
"Min 1x per month","1993","Couple + C. LE and GT 16","Female","","","","","3"
"Min 1x per month","1993","Couple + C. GT 16 ","Male","","","","","3"
"Min 1x per week","1993","1-pers.-HH","Male","","","","","2"
"Min 1x per week","1993","1-pers.-HH","Female","","","","","2"
"Min 1x per week","1993","(Married) couple without C. ","Male","","","","","2"
"Min 1x per week","1993","(Married) couple without C. ","Female","","","","","2"
"Min 1x per week","1993","Single parent ","Male","","","","","2"
"Min 1x per week","1993","Single parent ","Female","","","","","2"
"Min 1x per week","1993","Couple + C. LE 16 ","Male","","","","","2"
"Min 1x per week","1993","Couple + C. LE 16 ","Female","","","","","2"
"Min 1x per week","1993","Couple + C. GT 16 ","Male","","","","","2"
"Min 1x per week","1993","Couple + C. GT 16 ","Female","","","","","2"
"Min 1x per week","1993","Couple + C. LE and GT 16","Male","","","","","2"
"Min 1x per week","1993","Couple + C. LE and GT 16","Female","","","","","2"
"Never","1993","1-pers.-HH","Male","","","","","5"
"Never","1993","1-pers.-HH","Female","","","","","5"
"Never","1993","(Married) couple without C. ","Male","","","","","5"
"Never","1993","(Married) couple without C. ","Female","","","","","5"
"Never","1993","Single parent ","Male","","","","","5"
"Never","1993","Single parent ","Female","","","","","5"
"Never","1993","Couple + C. LE 16 ","Male","","","","","5"
"Never","1993","Couple + C. LE 16 ","Female","","","","","5"
"Never","1993","Couple + C. GT 16 ","Male","","","","","5"
"Never","1993","Couple + C. GT 16 ","Female","","","","","5"
"Never","1993","Couple + C. LE and GT 16","Male","","","","","5"
"Never","1993","Couple + C. LE and GT 16","Female","","","","","5"
"Rarely","1993","(Married) couple without C. ","Female","","","","","4"
"Rarely","1993","1-pers.-HH","Male","","","","","4"
"Rarely","1993","1-pers.-HH","Female","","","","","4"
"Rarely","1993","(Married) couple without C. ","Male","","","","","4"
"Rarely","1993","Couple + C. GT 16 ","Female","","","","","4"
"Rarely","1993","Couple + C. LE and GT 16","Male","","","","","4"
"Rarely","1993","Couple + C. LE and GT 16","Female","","","","","4"
"Rarely","1993","Single parent ","Female","","","","","4"
"Rarely","1993","Couple + C. LE 16 ","Male","","","","","4"
"Rarely","1993","Single parent ","Male","","","","","4"
"Rarely","1993","Couple + C. LE 16 ","Female","","","","","4"
"Rarely","1993","Couple + C. GT 16 ","Male","","","","","4"
"Min 1x per month","1994","(Married) couple without C. ","Female","389","0.218373678801055","0.198688124648426","0.238059232953684","3"
"Min 1x per month","1994","Single parent ","Female","111","0.280749712956584","0.236657557944136","0.324841867969032","3"
"Min 1x per month","1994","Couple + C. LE 16 ","Male","522","0.33537078715125","0.311390572273357","0.359351002029144","3"
"Min 1x per month","1994","1-pers.-HH","Female","188","0.196440033478319","0.170323149709119","0.222556917247519","3"
"Min 1x per month","1994","(Married) couple without C. ","Male","471","0.25871057896725","0.237794607411852","0.279626550522647","3"
"Min 1x per month","1994","Single parent ","Male","67","0.418085883157221","0.345215013008638","0.490956753305804","3"
"Min 1x per month","1994","Couple + C. LE 16 ","Female","410","0.264311137982238","0.242179274024454","0.286443001940022","3"
"Min 1x per month","1994","1-pers.-HH","Male","154","0.285221851030888","0.246225721232721","0.324217980829055","3"
"Min 1x per month","1994","Couple + C. GT 16 ","Female","239","0.202066545841337","0.178272407862044","0.225860683820631","3"
"Min 1x per month","1994","Couple + C. LE and GT 16","Male","199","0.33056453056406","0.292892661709065","0.368236399419055","3"
"Min 1x per month","1994","Couple + C. LE and GT 16","Female","145","0.253747839081558","0.218241641820481","0.289254036342635","3"
"Min 1x per month","1994","Couple + C. GT 16 ","Male","406","0.283126284695385","0.259147361881974","0.307105207508796","3"
"Min 1x per week","1994","1-pers.-HH","Male","57","0.0967851640134602","0.0712496618403545","0.122320666186566","2"
"Min 1x per week","1994","1-pers.-HH","Female","105","0.113687138172681","0.0928207922203183","0.134553484125044","2"
"Min 1x per week","1994","(Married) couple without C. ","Male","170","0.0948584793516897","0.0808634642881987","0.108853494415181","2"
"Min 1x per week","1994","(Married) couple without C. ","Female","174","0.0968814758211034","0.082787268361938","0.110975683280269","2"
"Min 1x per week","1994","Single parent ","Male","25","","","","2"
"Min 1x per week","1994","Single parent ","Female","39","0.0846654435721569","0.0573502258539676","0.111980661290346","2"
"Min 1x per week","1994","Couple + C. LE 16 ","Male","114","0.0654223827151457","0.052862904163009","0.0779818612672824","2"
"Min 1x per week","1994","Couple + C. LE 16 ","Female","114","0.0633915595730259","0.0511620815472264","0.0756210375988253","2"
"Min 1x per week","1994","Couple + C. GT 16 ","Male","142","0.0978986379979845","0.0820812692127952","0.113716006783174","2"
"Min 1x per week","1994","Couple + C. GT 16 ","Female","105","0.0888833345836084","0.0720202664413433","0.105746402725874","2"
"Min 1x per week","1994","Couple + C. LE and GT 16","Male","53","0.0912872080144346","0.0682222343570003","0.114352181671869","2"
"Min 1x per week","1994","Couple + C. LE and GT 16","Female","58","0.0921230842797097","0.0685260237758098","0.11572014478361","2"
"Never","1994","1-pers.-HH","Male","73","0.183660622094995","0.150218958400803","0.217102285789188","5"
"Never","1994","1-pers.-HH","Female","281","0.351581987410604","0.320195836810521","0.382968138010686","5"
"Never","1994","(Married) couple without C. ","Male","217","0.148083849342107","0.131119808052862","0.165047890631352","5"
"Never","1994","(Married) couple without C. ","Female","257","0.172989209894935","0.154966794013445","0.191011625776425","5"
"Never","1994","Single parent ","Male","16","","","","5"
"Never","1994","Single parent ","Female","62","0.158999802998448","0.123119344416062","0.194880261580833","5"
"Never","1994","Couple + C. LE 16 ","Male","91","0.0573462291204768","0.0455367897863891","0.0691556684545645","5"
"Never","1994","Couple + C. LE 16 ","Female","155","0.0950029137712234","0.0802863904711461","0.109719437071301","5"
"Never","1994","Couple + C. GT 16 ","Male","131","0.104901959693314","0.0885922830750437","0.121211636311584","5"
"Never","1994","Couple + C. GT 16 ","Female","130","0.128152597663396","0.108345384480341","0.147959810846451","5"
"Never","1994","Couple + C. LE and GT 16","Male","45","0.0687977524468261","0.0485282161816217","0.0890672887120304","5"
"Never","1994","Couple + C. LE and GT 16","Female","57","0.0884793783509091","0.0653073279250758","0.111651428776742","5"
"Rarely","1994","(Married) couple without C. ","Female","872","0.511755635482907","0.487938043660826","0.535573227304988","4"
"Rarely","1994","1-pers.-HH","Male","231","0.434332362860657","0.391523248998157","0.477141476723156","4"
"Rarely","1994","1-pers.-HH","Female","315","0.338290840938396","0.307189729932261","0.369391951944531","4"
"Rarely","1994","(Married) couple without C. ","Male","826","0.498347092338954","0.474466522887338","0.52222766179057","4"
"Rarely","1994","Couple + C. GT 16 ","Female","620","0.580897521911658","0.551659411196582","0.610135632626734","4"
"Rarely","1994","Couple + C. LE and GT 16","Male","302","0.509350508974679","0.469316532614182","0.549384485335175","4"
"Rarely","1994","Couple + C. LE and GT 16","Female","317","0.565649698287823","0.525205705142506","0.60609369143314","4"
"Rarely","1994","Single parent ","Female","187","0.475585040472811","0.426583100737544","0.524586980208078","4"
"Rarely","1994","Couple + C. LE 16 ","Male","762","0.541860601013127","0.516553444546517","0.567167757479738","4"
"Rarely","1994","Couple + C. GT 16 ","Male","677","0.514073117613317","0.487471003255893","0.540675231970741","4"
"Rarely","1994","Single parent ","Male","68","0.39363568115125","0.321457521419704","0.465813840882796","4"
"Rarely","1994","Couple + C. LE 16 ","Female","846","0.577294388673513","0.552501288005973","0.602087489341053","4"
"Min 1x per month","1995","1-pers.-HH","Male","","","","","3"
"Min 1x per month","1995","1-pers.-HH","Female","","","","","3"
"Min 1x per month","1995","(Married) couple without C. ","Male","","","","","3"
"Min 1x per month","1995","(Married) couple without C. ","Female","","","","","3"
"Min 1x per month","1995","Couple + C. LE 16 ","Male","","","","","3"
"Min 1x per month","1995","Couple + C. LE 16 ","Female","","","","","3"
"Min 1x per month","1995","Single parent ","Male","","","","","3"
"Min 1x per month","1995","Single parent ","Female","","","","","3"
"Min 1x per month","1995","Couple + C. GT 16 ","Male","","","","","3"
"Min 1x per month","1995","Couple + C. GT 16 ","Female","","","","","3"
"Min 1x per month","1995","Couple + C. LE and GT 16","Male","","","","","3"
"Min 1x per month","1995","Couple + C. LE and GT 16","Female","","","","","3"
"Min 1x per week","1995","1-pers.-HH","Male","","","","","2"
"Min 1x per week","1995","1-pers.-HH","Female","","","","","2"
"Min 1x per week","1995","(Married) couple without C. ","Male","","","","","2"
"Min 1x per week","1995","(Married) couple without C. ","Female","","","","","2"
"Min 1x per week","1995","Single parent ","Male","","","","","2"
"Min 1x per week","1995","Single parent ","Female","","","","","2"
"Min 1x per week","1995","Couple + C. LE 16 ","Male","","","","","2"
"Min 1x per week","1995","Couple + C. LE 16 ","Female","","","","","2"
"Min 1x per week","1995","Couple + C. GT 16 ","Male","","","","","2"
"Min 1x per week","1995","Couple + C. GT 16 ","Female","","","","","2"
"Min 1x per week","1995","Couple + C. LE and GT 16","Male","","","","","2"
"Min 1x per week","1995","Couple + C. LE and GT 16","Female","","","","","2"
"Never","1995","1-pers.-HH","Male","","","","","5"
"Never","1995","1-pers.-HH","Female","","","","","5"
"Never","1995","(Married) couple without C. ","Female","","","","","5"
"Never","1995","(Married) couple without C. ","Male","","","","","5"
"Never","1995","Couple + C. LE and GT 16","Female","","","","","5"
"Never","1995","Single parent ","Male","","","","","5"
"Never","1995","Single parent ","Female","","","","","5"
"Never","1995","Couple + C. LE 16 ","Male","","","","","5"
"Never","1995","Couple + C. LE 16 ","Female","","","","","5"
"Never","1995","Couple + C. GT 16 ","Male","","","","","5"
"Never","1995","Couple + C. GT 16 ","Female","","","","","5"
"Never","1995","Couple + C. LE and GT 16","Male","","","","","5"
"Rarely","1995","1-pers.-HH","Male","","","","","4"
"Rarely","1995","1-pers.-HH","Female","","","","","4"
"Rarely","1995","(Married) couple without C. ","Male","","","","","4"
"Rarely","1995","(Married) couple without C. ","Female","","","","","4"
"Rarely","1995","Single parent ","Male","","","","","4"
"Rarely","1995","Single parent ","Female","","","","","4"
"Rarely","1995","Couple + C. LE 16 ","Male","","","","","4"
"Rarely","1995","Couple + C. LE 16 ","Female","","","","","4"
"Rarely","1995","Couple + C. GT 16 ","Male","","","","","4"
"Rarely","1995","Couple + C. GT 16 ","Female","","","","","4"
"Rarely","1995","Couple + C. LE and GT 16","Male","","","","","4"
"Rarely","1995","Couple + C. LE and GT 16","Female","","","","","4"
"Min 1x per month","1996","1-pers.-HH","Female","219","0.20556356238831","0.179605283393123","0.231521841383497","3"
"Min 1x per month","1996","Couple + C. LE 16 ","Female","516","0.348861378426772","0.324924841752682","0.372797915100862","3"
"Min 1x per month","1996","1-pers.-HH","Male","172","0.288713088259706","0.250771679111461","0.326654497407951","3"
"Min 1x per month","1996","(Married) couple without C. ","Female","492","0.257212691378784","0.236980804856214","0.277444577901354","3"
"Min 1x per month","1996","(Married) couple without C. ","Male","591","0.303419987355711","0.28197823188871","0.324861742822712","3"
"Min 1x per month","1996","Single parent ","Male","81","0.396889730674956","0.33310346695649","0.460675994393422","3"
"Min 1x per month","1996","Couple + C. LE 16 ","Male","563","0.381385559302031","0.356605801248303","0.406165317355759","3"
"Min 1x per month","1996","Single parent ","Female","131","0.311543888859727","0.267616852705666","0.355470925013787","3"
"Min 1x per month","1996","Couple + C. GT 16 ","Male","424","0.313443947017369","0.28802071489378","0.338867179140959","3"
"Min 1x per month","1996","Couple + C. GT 16 ","Female","317","0.280392745815301","0.253640206198791","0.30714528543181","3"
"Min 1x per month","1996","Couple + C. LE and GT 16","Male","233","0.344155519286568","0.307660348515528","0.380650690057609","3"
"Min 1x per month","1996","Couple + C. LE and GT 16","Female","180","0.283096750594971","0.247079664689871","0.319113836500071","3"
"Min 1x per week","1996","1-pers.-HH","Male","73","0.125993856111077","0.0982101780168901","0.153777534205264","2"
"Min 1x per week","1996","1-pers.-HH","Female","152","0.136492141778058","0.1144395203605","0.158544763195616","2"
"Min 1x per week","1996","(Married) couple without C. ","Male","223","0.115294560939382","0.100399012438689","0.130190109440075","2"
"Min 1x per week","1996","(Married) couple without C. ","Female","236","0.134492229913519","0.11870005196787","0.150284407859168","2"
"Min 1x per week","1996","Single parent ","Male","24","","","","2"
"Min 1x per week","1996","Single parent ","Female","51","0.113489136528895","0.0834039069219896","0.143574366135801","2"
"Min 1x per week","1996","Couple + C. LE 16 ","Male","182","0.11409968493109","0.0978801064693552","0.130319263392825","2"
"Min 1x per week","1996","Couple + C. LE 16 ","Female","176","0.109329793535974","0.093657741467245","0.125001845604703","2"
"Min 1x per week","1996","Couple + C. GT 16 ","Male","148","0.10929295494375","0.092193733112633","0.126392176774867","2"
"Min 1x per week","1996","Couple + C. GT 16 ","Female","111","0.099063580968914","0.0812710411821649","0.116856120755663","2"
"Min 1x per week","1996","Couple + C. LE and GT 16","Male","70","0.0964351615542088","0.0737597611772163","0.119110561931201","2"
"Min 1x per week","1996","Couple + C. LE and GT 16","Female","58","0.101143267985091","0.0770372995459594","0.125249236424222","2"
"Never","1996","1-pers.-HH","Male","62","0.154384526848416","0.124133079495731","0.184635974201101","5"
"Never","1996","1-pers.-HH","Female","262","0.320051276981779","0.290085805597069","0.350016748366489","5"
"Never","1996","(Married) couple without C. ","Female","216","0.129633711988686","0.1140859474357","0.145181476541672","5"
"Never","1996","(Married) couple without C. ","Male","185","0.12299051460064","0.10767291559828","0.138308113603001","5"
"Never","1996","Single parent ","Male","21","","","","5"
"Never","1996","Single parent ","Female","41","0.102001529655427","0.0732953568901026","0.130707702420751","5"
"Never","1996","Couple + C. LE 16 ","Male","66","0.0435704492360794","0.0331562130188541","0.0539846854533048","5"
"Never","1996","Couple + C. LE 16 ","Female","96","0.0566918268858556","0.0450777375007086","0.0683059162710026","5"
"Never","1996","Couple + C. GT 16 ","Male","100","0.0786191075021693","0.0638689562310673","0.0933692587732713","5"
"Never","1996","Couple + C. GT 16 ","Female","108","0.0905611571322275","0.0734692079114778","0.107653106352977","5"
"Never","1996","Couple + C. LE and GT 16","Male","44","0.0688169294041767","0.0493712653805586","0.0882625934277949","5"
"Never","1996","Couple + C. LE and GT 16","Female","44","0.0764066284374767","0.0551684738884619","0.0976447829864914","5"
"Rarely","1996","1-pers.-HH","Male","241","0.430908528780802","0.389447373872618","0.472369683688985","4"
"Rarely","1996","1-pers.-HH","Female","298","0.337893018851853","0.307510278406707","0.368275759297","4"
"Rarely","1996","(Married) couple without C. ","Male","767","0.458294937104267","0.435056510587141","0.481533363621393","4"
"Rarely","1996","(Married) couple without C. ","Female","849","0.47866136671901","0.455539010421776","0.501783723016245","4"
"Rarely","1996","Single parent ","Male","100","0.440505901898217","0.375781582550157","0.505230221246277","4"
"Rarely","1996","Single parent ","Female","204","0.472965444955951","0.425610165380906","0.520320724530996","4"
"Rarely","1996","Couple + C. LE 16 ","Male","665","0.4609443065308","0.435514330051102","0.486374283010498","4"
"Rarely","1996","Couple + C. LE 16 ","Female","735","0.485117001151399","0.460016888954276","0.510217113348521","4"
"Rarely","1996","Couple + C. GT 16 ","Male","607","0.498643990536711","0.471242055903996","0.526045925169426","4"
"Rarely","1996","Couple + C. GT 16 ","Female","547","0.529982516083558","0.500257531320023","0.559707500847092","4"
"Rarely","1996","Couple + C. LE and GT 16","Male","304","0.490592389755046","0.452190666402578","0.528994113107515","4"
"Rarely","1996","Couple + C. LE and GT 16","Female","319","0.539353352982462","0.499503061380941","0.579203644583983","4"
"Min 1x per month","1997","(Married) couple without C. ","Male","557","0.29415413501535","0.273009846199472","0.315298423831228","3"
"Min 1x per month","1997","Couple + C. LE 16 ","Male","531","0.378769217918227","0.353268376355937","0.404270059480518","3"
"Min 1x per month","1997","Single parent ","Male","89","0.43550045260809","0.37042431574325","0.500576589472931","3"
"Min 1x per month","1997","Couple + C. LE 16 ","Female","447","0.302224170782573","0.27853021991424","0.325918121650906","3"
"Min 1x per month","1997","1-pers.-HH","Male","182","0.326890576634462","0.28717967643716","0.366601476831765","3"
"Min 1x per month","1997","1-pers.-HH","Female","190","0.171964796126973","0.147407043369448","0.196522548884499","3"
"Min 1x per month","1997","(Married) couple without C. ","Female","460","0.24411753571594","0.224267598698947","0.263967472732932","3"
"Min 1x per month","1997","Single parent ","Female","95","0.229511861566957","0.188757698073074","0.27026602506084","3"
"Min 1x per month","1997","Couple + C. GT 16 ","Male","437","0.329542076352872","0.303951103801155","0.355133048904589","3"
"Min 1x per month","1997","Couple + C. GT 16 ","Female","289","0.273456977457615","0.246749591971398","0.300164362943833","3"
"Min 1x per month","1997","Couple + C. LE and GT 16","Male","192","0.301338020084803","0.265133230368508","0.337542809801098","3"
"Min 1x per month","1997","Couple + C. LE and GT 16","Female","171","0.26760224174659","0.231879855496183","0.303324627996998","3"
"Min 1x per week","1997","1-pers.-HH","Male","68","0.100176286522303","0.0747591350232531","0.125593438021353","2"
"Min 1x per week","1997","1-pers.-HH","Female","150","0.14730392818692","0.124239178653399","0.170368677720441","2"
"Min 1x per week","1997","(Married) couple without C. ","Male","218","0.110523024622048","0.0959736474648077","0.125072401779289","2"
"Min 1x per week","1997","(Married) couple without C. ","Female","223","0.117039574645206","0.102184682733233","0.131894466557178","2"
"Min 1x per week","1997","Single parent ","Male","29","","","","2"
"Min 1x per week","1997","Single parent ","Female","55","0.14580194689754","0.111600270998526","0.180003622796554","2"
"Min 1x per week","1997","Couple + C. LE 16 ","Male","150","0.0842526877186301","0.0696504168827731","0.0988549585544871","2"
"Min 1x per week","1997","Couple + C. LE 16 ","Female","143","0.101555337298909","0.0859701520604419","0.117140522537376","2"
"Min 1x per week","1997","Couple + C. GT 16 ","Male","144","0.114831080010575","0.0974735312762198","0.13218862874493","2"
"Min 1x per week","1997","Couple + C. GT 16 ","Female","109","0.106760156811925","0.0882570418561561","0.125263271767695","2"
"Min 1x per week","1997","Couple + C. LE and GT 16","Male","87","0.148193668548743","0.120159300832987","0.1762280362645","2"
"Min 1x per week","1997","Couple + C. LE and GT 16","Female","58","0.0969787374072893","0.0731001112561452","0.120857363558433","2"
"Never","1997","(Married) couple without C. ","Female","247","0.151606903109368","0.135034306452543","0.168179499766192","5"
"Never","1997","1-pers.-HH","Male","68","0.146907652500998","0.116937708684394","0.176877596317603","5"
"Never","1997","1-pers.-HH","Female","259","0.336331542428743","0.305584465418159","0.367078619439327","5"
"Never","1997","(Married) couple without C. ","Male","209","0.136355756799652","0.12043165862893","0.152279854970373","5"
"Never","1997","Single parent ","Male","25","","","","5"
"Never","1997","Single parent ","Female","63","0.160347849286621","0.124787361550274","0.195908337022968","5"
"Never","1997","Couple + C. LE 16 ","Male","84","0.0664445759320466","0.0533515354344721","0.0795376164296211","5"
"Never","1997","Couple + C. LE 16 ","Female","105","0.063517608031112","0.050933808213067","0.0761014078491571","5"
"Never","1997","Couple + C. GT 16 ","Male","104","0.0895099758536655","0.0739675463526105","0.105052405354721","5"
"Never","1997","Couple + C. GT 16 ","Female","113","0.105340051975426","0.0869458070902605","0.123734296860591","5"
"Never","1997","Couple + C. LE and GT 16","Male","34","0.0510296422107527","0.0336659094101501","0.0683933750113554","5"
"Never","1997","Couple + C. LE and GT 16","Female","42","0.0739309720702286","0.052817630524162","0.0950443136162953","5"
"Rarely","1997","1-pers.-HH","Male","218","0.426025484342236","0.3841625380276","0.467888430656872","4"
"Rarely","1997","1-pers.-HH","Female","308","0.344399733257363","0.313475751279509","0.375323715235218","4"
"Rarely","1997","(Married) couple without C. ","Male","800","0.45896708356295","0.435843599003849","0.482090568122051","4"
"Rarely","1997","(Married) couple without C. ","Female","869","0.487235986529487","0.464138700262936","0.510333272796037","4"
"Rarely","1997","Single parent ","Male","80","0.331659445510506","0.269866236124633","0.393452654896379","4"
"Rarely","1997","Single parent ","Female","196","0.464338342248882","0.416004759255606","0.512671925242157","4"
"Rarely","1997","Couple + C. LE 16 ","Male","625","0.470533518431096","0.44429403930424","0.496772997557952","4"
"Rarely","1997","Couple + C. LE 16 ","Female","748","0.532702883887406","0.506960189559931","0.55844557821488","4"
"Rarely","1997","Couple + C. GT 16 ","Male","611","0.466116867782887","0.438957722402517","0.493276013163258","4"
"Rarely","1997","Couple + C. GT 16 ","Female","559","0.514442813755034","0.484496391245882","0.544389236264186","4"
"Rarely","1997","Couple + C. LE and GT 16","Male","304","0.499438669155701","0.45998610455284","0.538891233758562","4"
"Rarely","1997","Couple + C. LE and GT 16","Female","319","0.561488048775892","0.521449063664833","0.601527033886951","4"
"Min 1x per month","1998","1-pers.-HH","Male","","","","","3"
"Min 1x per month","1998","Couple + C. LE 16 ","Female","","","","","3"
"Min 1x per month","1998","Single parent ","Female","","","","","3"
"Min 1x per month","1998","(Married) couple without C. ","Female","","","","","3"
"Min 1x per month","1998","1-pers.-HH","Female","","","","","3"
"Min 1x per month","1998","(Married) couple without C. ","Male","","","","","3"
"Min 1x per month","1998","Single parent ","Male","","","","","3"
"Min 1x per month","1998","Couple + C. LE 16 ","Male","","","","","3"
"Min 1x per month","1998","Couple + C. GT 16 ","Male","","","","","3"
"Min 1x per month","1998","Couple + C. GT 16 ","Female","","","","","3"
"Min 1x per month","1998","Couple + C. LE and GT 16","Male","","","","","3"
"Min 1x per month","1998","Couple + C. LE and GT 16","Female","","","","","3"
"Min 1x per week","1998","1-pers.-HH","Male","","","","","2"
