"pli0095_h","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1986","Full Time","(2a) intermediate vocational","35","0.0498275581479895","0.0336740178505403","0.0659810984454387"
"Min 1x per week","1986","Full Time","(2c_gen) general maturity certificate","3","","",""
"Min 1x per week","1986","Full Time","(2c_voc) vocational maturity certificate","31","0.128652977866508","0.0842077290945088","0.173098226638508"
"Min 1x per week","1986","Full Time","(3a) lower tertiary education","12","","",""
"Min 1x per week","1986","Full Time","(3b) higher tertiary education","27","","",""
"Min 1x per week","1986","Part Time","(0) in school","","","",""
"Min 1x per week","1986","Part Time","(1a) inadequately completed","12","","",""
"Min 1x per week","1986","Part Time","(1b) general elementary school","43","0.108353830740236","0.0789065894111902","0.137801072069281"
"Min 1x per week","1986","Part Time","(1c) basic vocational qualification","52","0.0869455541449108","0.0639956520695094","0.109895456220312"
"Min 1x per week","1986","Part Time","(2b) intermediate general qualification","7","","",""
"Min 1x per week","1986","Part Time","(2a) intermediate vocational","16","","",""
"Min 1x per week","1986","Part Time","(2c_gen) general maturity certificate","8","","",""
"Min 1x per week","1986","Part Time","(2c_voc) vocational maturity certificate","5","","",""
"Min 1x per week","1986","Part Time","(3a) lower tertiary education","5","","",""
"Min 1x per week","1986","Part Time","(3b) higher tertiary education","6","","",""
"Min 1x per week","1986","Not Working","(0) in school","13","","",""
"Min 1x per week","1986","Not Working","(1a) inadequately completed","56","0.105628240095748","0.0727146884845331","0.138541791706962"
"Min 1x per week","1986","Not Working","(1b) general elementary school","112","0.0922972981362007","0.0756978756887328","0.108896720583669"
"Min 1x per week","1986","Not Working","(1c) basic vocational qualification","107","0.0793034649481168","0.0635695255899851","0.0950374043062485"
"Min 1x per week","1986","Not Working","(2b) intermediate general qualification","20","","",""
"Min 1x per week","1986","Not Working","(2a) intermediate vocational","27","","",""
"Min 1x per week","1986","Not Working","(2c_gen) general maturity certificate","14","","",""
"Min 1x per week","1986","Not Working","(2c_voc) vocational maturity certificate","16","","",""
"Min 1x per week","1986","Not Working","(3a) lower tertiary education","4","","",""
"Min 1x per week","1986","Not Working","(3b) higher tertiary education","10","","",""
"Min 1x per month","1986","Full Time","(0) in school","","","",""
"Min 1x per month","1986","Full Time","(1a) inadequately completed","110","0.244099498190164","0.202161149323286","0.286037847057042"
"Min 1x per month","1986","Full Time","(1b) general elementary school","226","0.233584001695464","0.205484873766622","0.261683129624307"
"Min 1x per month","1986","Full Time","(1c) basic vocational qualification","533","0.26345414546972","0.243605085765081","0.283303205174358"
"Min 1x per month","1986","Full Time","(2b) intermediate general qualification","33","0.222658440080583","0.15447080989332","0.290846070267846"
"Min 1x per month","1986","Full Time","(2a) intermediate vocational","181","0.243832902566556","0.211955219802444","0.275710585330667"
"Min 1x per month","1986","Full Time","(2c_gen) general maturity certificate","19","","",""
"Min 1x per month","1986","Full Time","(2c_voc) vocational maturity certificate","57","0.280811131977791","0.221155907729633","0.340466356225948"
"Min 1x per month","1986","Full Time","(3a) lower tertiary education","31","0.204446826343737","0.13990707996176","0.268986572725715"
"Min 1x per month","1986","Full Time","(3b) higher tertiary education","52","0.171221604845563","0.130140196637011","0.212303013054116"
"Min 1x per month","1986","Part Time","(0) in school","1","","",""
"Min 1x per month","1986","Part Time","(1a) inadequately completed","23","","",""
"Min 1x per month","1986","Part Time","(1b) general elementary school","93","0.170817152222982","0.135162426491235","0.20647187795473"
"Min 1x per month","1986","Part Time","(1c) basic vocational qualification","130","0.211714710485357","0.178439099558237","0.244990321412476"
"Min 1x per month","1986","Part Time","(2b) intermediate general qualification","23","","",""
"Min 1x per month","1986","Part Time","(2a) intermediate vocational","49","0.202313534060319","0.150731470702944","0.253895597417693"
"Min 1x per month","1986","Part Time","(2c_gen) general maturity certificate","45","0.317295849619583","0.236029400181037","0.398562299058128"
"Min 1x per month","1986","Part Time","(2c_voc) vocational maturity certificate","22","","",""
"Min 1x per month","1986","Part Time","(3a) lower tertiary education","11","","",""
"Min 1x per month","1986","Part Time","(3b) higher tertiary education","21","","",""
"Min 1x per month","1986","Not Working","(0) in school","43","0.225754671239031","0.164847774388094","0.286661568089967"
"Min 1x per month","1986","Not Working","(1a) inadequately completed","74","0.200090080758399","0.157249139081745","0.242931022435053"
"Min 1x per month","1986","Not Working","(1b) general elementary school","192","0.135726312908233","0.116084374682506","0.155368251133959"
"Min 1x per month","1986","Not Working","(1c) basic vocational qualification","187","0.153671882142848","0.132672828342389","0.174670935943308"
"Min 1x per month","1986","Not Working","(2b) intermediate general qualification","57","0.216148050931246","0.160476781181981","0.271819320680512"
"Min 1x per month","1986","Not Working","(2a) intermediate vocational","76","0.17927365713644","0.140553702346011","0.217993611926869"
"Min 1x per month","1986","Not Working","(2c_gen) general maturity certificate","61","0.295256603970645","0.232506364198719","0.358006843742572"
"Min 1x per month","1986","Not Working","(2c_voc) vocational maturity certificate","23","","",""
"Min 1x per month","1986","Not Working","(3a) lower tertiary education","15","","",""
"Min 1x per month","1986","Not Working","(3b) higher tertiary education","16","","",""
"Rarely","1986","Full Time","(0) in school","","","",""
"Rarely","1986","Full Time","(1a) inadequately completed","154","0.403574028126658","0.355674035540089","0.451474020713227"
"Rarely","1986","Full Time","(1b) general elementary school","403","0.488126715816821","0.45493065633556","0.521322775298082"
"Rarely","1986","Full Time","(1c) basic vocational qualification","982","0.547851235253592","0.525424837426341","0.570277633080844"
"Rarely","1986","Full Time","(2b) intermediate general qualification","81","0.562316303194729","0.481005061186867","0.643627545202591"
"Rarely","1986","Full Time","(2a) intermediate vocational","414","0.60884637199202","0.572617130249484","0.645075613734557"
"Rarely","1986","Full Time","(2c_gen) general maturity certificate","42","0.579319236747822","0.46759361997287","0.691044853522774"
"Rarely","1986","Full Time","(2c_voc) vocational maturity certificate","101","0.472137336511891","0.405867715111983","0.5384069579118"
"Rarely","1986","Full Time","(3a) lower tertiary education","86","0.564713376727779","0.48537119111114","0.644055562344417"
"Rarely","1986","Full Time","(3b) higher tertiary education","183","0.557945585221418","0.503785340412032","0.612105830030805"
"Rarely","1986","Part Time","(0) in school","3","","",""
"Rarely","1986","Part Time","(1a) inadequately completed","43","0.431832833620233","0.339267654711595","0.524398012528871"
"Rarely","1986","Part Time","(1b) general elementary school","217","0.558937832703102","0.511898856218805","0.605976809187399"
"Rarely","1986","Part Time","(1c) basic vocational qualification","308","0.556314967860206","0.515847449672245","0.596782486048166"
"Rarely","1986","Part Time","(2b) intermediate general qualification","62","0.587065315547022","0.494634085015448","0.679496546078595"
"Rarely","1986","Part Time","(2a) intermediate vocational","134","0.568673039360374","0.505080707182015","0.632265371538734"
"Rarely","1986","Part Time","(2c_gen) general maturity certificate","61","0.548238192213563","0.461341705464857","0.63513467896227"
"Rarely","1986","Part Time","(2c_voc) vocational maturity certificate","40","0.512947323255512","0.40057337344966","0.625321273061363"
"Rarely","1986","Part Time","(3a) lower tertiary education","20","","",""
"Rarely","1986","Part Time","(3b) higher tertiary education","48","0.574817490500721","0.473244070037518","0.676390910963923"
"Rarely","1986","Not Working","(0) in school","96","0.522048420734403","0.44927778864943","0.594819052819377"
"Rarely","1986","Not Working","(1a) inadequately completed","114","0.328425363505762","0.278134258864889","0.378716468146635"
"Rarely","1986","Not Working","(1b) general elementary school","467","0.367546425178777","0.339896300304734","0.395196550052819"
"Rarely","1986","Not Working","(1c) basic vocational qualification","509","0.412413504134694","0.383749591077176","0.441077417192213"
"Rarely","1986","Not Working","(2b) intermediate general qualification","78","0.36543490984761","0.300304839351257","0.430564980343963"
"Rarely","1986","Not Working","(2a) intermediate vocational","166","0.394574944366975","0.345237986973388","0.443911901760563"
"Rarely","1986","Not Working","(2c_gen) general maturity certificate","93","0.472014242107788","0.403340814011982","0.540687670203595"
"Rarely","1986","Not Working","(2c_voc) vocational maturity certificate","44","0.375998530315312","0.286689628470979","0.465307432159646"
"Rarely","1986","Not Working","(3a) lower tertiary education","21","","",""
"Rarely","1986","Not Working","(3b) higher tertiary education","31","0.338670315746827","0.239224608807348","0.438116022686307"
"Never","1986","Full Time","(0) in school","","","",""
"Never","1986","Full Time","(1a) inadequately completed","97","0.264013149800256","0.220976012601623","0.307050286998888"
"Never","1986","Full Time","(1b) general elementary school","166","0.201623252913881","0.174978404005384","0.228268101822377"
"Never","1986","Full Time","(1c) basic vocational qualification","242","0.126714476593513","0.111725265617396","0.14170368756963"
"Never","1986","Full Time","(2b) intermediate general qualification","21","","",""
"Never","1986","Full Time","(2a) intermediate vocational","67","0.0974931672934344","0.0754718121422679","0.119514522444601"
"Never","1986","Full Time","(2c_gen) general maturity certificate","11","","",""
"Never","1986","Full Time","(2c_voc) vocational maturity certificate","29","","",""
"Never","1986","Full Time","(3a) lower tertiary education","21","","",""
"Never","1986","Full Time","(3b) higher tertiary education","61","0.192210914949624","0.149238986575229","0.235182843324018"
"Never","1986","Part Time","(0) in school","1","","",""
"Never","1986","Part Time","(1a) inadequately completed","32","0.324932399657488","0.237409461268907","0.412455338046069"
"Never","1986","Part Time","(1b) general elementary school","75","0.16189118433368","0.126994190956816","0.196788177710543"
"Never","1986","Part Time","(1c) basic vocational qualification","89","0.145024767509527","0.116342950207473","0.173706584811581"
"Never","1986","Part Time","(2b) intermediate general qualification","17","","",""
"Never","1986","Part Time","(2a) intermediate vocational","34","0.154989398124145","0.108521588083368","0.201457208164921"
"Never","1986","Part Time","(2c_gen) general maturity certificate","12","","",""
"Never","1986","Part Time","(2c_voc) vocational maturity certificate","9","","",""
"Never","1986","Part Time","(3a) lower tertiary education","4","","",""
"Never","1986","Part Time","(3b) higher tertiary education","16","","",""
"Never","1986","Not Working","(0) in school","29","","",""
"Never","1986","Not Working","(1a) inadequately completed","91","0.365856315640091","0.3142770919315","0.417435539348683"
"Never","1986","Not Working","(1b) general elementary school","397","0.40442996377679","0.376284088956791","0.432575838596789"
"Never","1986","Not Working","(1c) basic vocational qualification","330","0.35461114877434","0.326755065102759","0.382467232445922"
"Never","1986","Not Working","(2b) intermediate general qualification","55","0.303590727512232","0.241401527871055","0.365779927153408"
"Never","1986","Not Working","(2a) intermediate vocational","108","0.342332714527506","0.294436108809409","0.390229320245602"
"Never","1986","Not Working","(2c_gen) general maturity certificate","35","0.176841099179057","0.124356303097944","0.22932589526017"
"Never","1986","Not Working","(2c_voc) vocational maturity certificate","30","0.320842229317348","0.234774574586413","0.406909884048283"
"Never","1986","Not Working","(3a) lower tertiary education","17","","",""
"Never","1986","Not Working","(3b) higher tertiary education","30","0.433514501898395","0.329382389616614","0.537646614180176"
"Min 1x per week","1987","Full Time","(0) in school","","","",""
"Min 1x per week","1987","Full Time","(1a) inadequately completed","","","",""
"Min 1x per week","1987","Full Time","(1b) general elementary school","","","",""
"Min 1x per week","1987","Full Time","(1c) basic vocational qualification","","","",""
"Min 1x per week","1987","Full Time","(2b) intermediate general qualification","","","",""
"Min 1x per week","1987","Full Time","(2a) intermediate vocational","","","",""
"Min 1x per week","1987","Full Time","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1987","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1987","Full Time","(3a) lower tertiary education","","","",""
"Min 1x per week","1987","Full Time","(3b) higher tertiary education","","","",""
"Min 1x per week","1987","Part Time","(0) in school","","","",""
"Min 1x per week","1987","Part Time","(1a) inadequately completed","","","",""
"Min 1x per week","1987","Part Time","(1b) general elementary school","","","",""
"Min 1x per week","1987","Part Time","(1c) basic vocational qualification","","","",""
"Min 1x per week","1987","Part Time","(2b) intermediate general qualification","","","",""
"Min 1x per week","1987","Part Time","(2a) intermediate vocational","","","",""
"Min 1x per week","1987","Part Time","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1987","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1987","Part Time","(3a) lower tertiary education","","","",""
"Min 1x per week","1987","Part Time","(3b) higher tertiary education","","","",""
"Min 1x per week","1987","Not Working","(0) in school","","","",""
"Min 1x per week","1987","Not Working","(1a) inadequately completed","","","",""
"Min 1x per week","1987","Not Working","(1b) general elementary school","","","",""
"Min 1x per week","1987","Not Working","(1c) basic vocational qualification","","","",""
"Min 1x per week","1987","Not Working","(2b) intermediate general qualification","","","",""
"Min 1x per week","1987","Not Working","(2a) intermediate vocational","","","",""
"Min 1x per week","1987","Not Working","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1987","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1987","Not Working","(3a) lower tertiary education","","","",""
"Min 1x per week","1987","Not Working","(3b) higher tertiary education","","","",""
"Min 1x per month","1987","Full Time","(0) in school","","","",""
"Min 1x per month","1987","Full Time","(1a) inadequately completed","","","",""
"Min 1x per month","1987","Full Time","(1b) general elementary school","","","",""
"Min 1x per month","1987","Full Time","(1c) basic vocational qualification","","","",""
"Min 1x per month","1987","Full Time","(2b) intermediate general qualification","","","",""
"Min 1x per month","1987","Full Time","(2a) intermediate vocational","","","",""
"Min 1x per month","1987","Full Time","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1987","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1987","Full Time","(3a) lower tertiary education","","","",""
"Min 1x per month","1987","Full Time","(3b) higher tertiary education","","","",""
"Min 1x per month","1987","Part Time","(0) in school","","","",""
"Min 1x per month","1987","Part Time","(1a) inadequately completed","","","",""
"Min 1x per month","1987","Part Time","(1b) general elementary school","","","",""
"Min 1x per month","1987","Part Time","(1c) basic vocational qualification","","","",""
"Min 1x per month","1987","Part Time","(2b) intermediate general qualification","","","",""
"Min 1x per month","1987","Part Time","(2a) intermediate vocational","","","",""
"Min 1x per month","1987","Part Time","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1987","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1987","Part Time","(3a) lower tertiary education","","","",""
"Min 1x per month","1987","Part Time","(3b) higher tertiary education","","","",""
"Min 1x per month","1987","Not Working","(0) in school","","","",""
"Min 1x per month","1987","Not Working","(1a) inadequately completed","","","",""
"Min 1x per month","1987","Not Working","(1b) general elementary school","","","",""
"Min 1x per month","1987","Not Working","(1c) basic vocational qualification","","","",""
"Min 1x per month","1987","Not Working","(2b) intermediate general qualification","","","",""
"Min 1x per month","1987","Not Working","(2a) intermediate vocational","","","",""
"Min 1x per month","1987","Not Working","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1987","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1987","Not Working","(3a) lower tertiary education","","","",""
"Min 1x per month","1987","Not Working","(3b) higher tertiary education","","","",""
"Rarely","1987","Full Time","(0) in school","","","",""
"Rarely","1987","Full Time","(1a) inadequately completed","","","",""
"Rarely","1987","Full Time","(1b) general elementary school","","","",""
"Rarely","1987","Full Time","(1c) basic vocational qualification","","","",""
"Rarely","1987","Full Time","(2b) intermediate general qualification","","","",""
"Rarely","1987","Full Time","(2a) intermediate vocational","","","",""
"Rarely","1987","Full Time","(2c_gen) general maturity certificate","","","",""
"Rarely","1987","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1987","Full Time","(3a) lower tertiary education","","","",""
"Rarely","1987","Full Time","(3b) higher tertiary education","","","",""
"Rarely","1987","Part Time","(0) in school","","","",""
"Rarely","1987","Part Time","(1a) inadequately completed","","","",""
"Rarely","1987","Part Time","(1b) general elementary school","","","",""
"Rarely","1987","Part Time","(1c) basic vocational qualification","","","",""
"Rarely","1987","Part Time","(2b) intermediate general qualification","","","",""
"Rarely","1987","Part Time","(2a) intermediate vocational","","","",""
"Rarely","1987","Part Time","(2c_gen) general maturity certificate","","","",""
"Rarely","1987","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1987","Part Time","(3a) lower tertiary education","","","",""
"Rarely","1987","Part Time","(3b) higher tertiary education","","","",""
"Rarely","1987","Not Working","(0) in school","","","",""
"Rarely","1987","Not Working","(1a) inadequately completed","","","",""
"Rarely","1987","Not Working","(1b) general elementary school","","","",""
"Rarely","1987","Not Working","(1c) basic vocational qualification","","","",""
"Rarely","1987","Not Working","(2b) intermediate general qualification","","","",""
"Rarely","1987","Not Working","(2a) intermediate vocational","","","",""
"Rarely","1987","Not Working","(2c_gen) general maturity certificate","","","",""
"Rarely","1987","Not Working","(2c_voc) vocational maturity certificate","","","",""
