"pli0095_h","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Rarely","1985","Couple + C. LE 16 ","(1c) basic vocational qualification","475","0.484879579183113","0.454118579587212","0.515640578779013"
"Rarely","1985","Couple + C. LE 16 ","(2b) intermediate general qualification","19","","",""
"Rarely","1985","Couple + C. LE 16 ","(2a) intermediate vocational","192","0.540030799288495","0.488830672059715","0.591230926517275"
"Rarely","1985","Couple + C. LE 16 ","(2c_gen) general maturity certificate","17","","",""
"Rarely","1985","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","47","0.4254611207221","0.333067624840792","0.517854616603408"
"Rarely","1985","Couple + C. LE 16 ","(3a) lower tertiary education","42","0.579388225677771","0.466912766016486","0.691863685339056"
"Rarely","1985","Couple + C. LE 16 ","(3b) higher tertiary education","92","0.551808995090241","0.476831540132636","0.626786450047846"
"Rarely","1985","Couple + C. GT 16 ","(0) in school","46","0.591695107597521","0.484654919734859","0.698735295460183"
"Rarely","1985","Couple + C. GT 16 ","(1a) inadequately completed","51","0.371390917258502","0.2916383816231","0.451143452893905"
"Rarely","1985","Couple + C. GT 16 ","(1b) general elementary school","210","0.501637359482833","0.455594035839091","0.547680683126576"
"Rarely","1985","Couple + C. GT 16 ","(1c) basic vocational qualification","328","0.520332349224247","0.481896509722013","0.55876818872648"
"Rarely","1985","Couple + C. GT 16 ","(2b) intermediate general qualification","83","0.505622158391802","0.429335486860896","0.581908829922708"
"Rarely","1985","Couple + C. GT 16 ","(2a) intermediate vocational","128","0.583564483734992","0.519293909738405","0.647835057731579"
"Rarely","1985","Couple + C. GT 16 ","(2c_gen) general maturity certificate","49","0.431182167451488","0.340271957117488","0.522092377785488"
"Rarely","1985","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","23","","",""
"Rarely","1985","Couple + C. GT 16 ","(3a) lower tertiary education","20","","",""
"Rarely","1985","Couple + C. GT 16 ","(3b) higher tertiary education","40","0.561223572273304","0.446600659959893","0.675846484586715"
"Rarely","1985","Couple + C. LE and GT 16","(0) in school","47","0.582213463695776","0.473457548445454","0.690969378946098"
"Rarely","1985","Couple + C. LE and GT 16","(1a) inadequately completed","70","0.303787807372041","0.241288902785858","0.366286711958223"
"Rarely","1985","Couple + C. LE and GT 16","(1b) general elementary school","164","0.486468067494273","0.43692640135554","0.536009733633005"
"Rarely","1985","Couple + C. LE and GT 16","(1c) basic vocational qualification","219","0.529353600090589","0.482448100222757","0.576259099958421"
"Rarely","1985","Couple + C. LE and GT 16","(2b) intermediate general qualification","55","0.511291954369175","0.419931469735127","0.602652439003223"
"Rarely","1985","Couple + C. LE and GT 16","(2a) intermediate vocational","58","0.584926811816682","0.488352594759855","0.681501028873509"
"Rarely","1985","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","25","","",""
"Rarely","1985","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","7","","",""
"Rarely","1985","Couple + C. LE and GT 16","(3a) lower tertiary education","12","","",""
"Rarely","1985","Couple + C. LE and GT 16","(3b) higher tertiary education","19","","",""
"Never","1985","1-pers.-HH","(0) in school","","","",""
"Never","1985","1-pers.-HH","(1a) inadequately completed","16","","",""
"Never","1985","1-pers.-HH","(1b) general elementary school","130","0.487577423850737","0.430921096485672","0.544233751215802"
"Never","1985","1-pers.-HH","(1c) basic vocational qualification","115","0.365405693538552","0.314884788938324","0.41592659813878"
"Never","1985","1-pers.-HH","(2b) intermediate general qualification","7","","",""
"Never","1985","1-pers.-HH","(2a) intermediate vocational","41","0.252354981608256","0.189249648992724","0.315460314223787"
"Never","1985","1-pers.-HH","(2c_gen) general maturity certificate","7","","",""
"Never","1985","1-pers.-HH","(2c_voc) vocational maturity certificate","9","","",""
"Never","1985","1-pers.-HH","(3a) lower tertiary education","5","","",""
"Never","1985","1-pers.-HH","(3b) higher tertiary education","17","","",""
"Never","1985","(Married) couple without C. ","(0) in school","","","",""
"Never","1985","(Married) couple without C. ","(1a) inadequately completed","27","","",""
"Never","1985","(Married) couple without C. ","(1b) general elementary school","149","0.29536606495908","0.257513695746672","0.333218434171488"
"Never","1985","(Married) couple without C. ","(1c) basic vocational qualification","216","0.244060389060318","0.217438412786559","0.270682365334078"
"Never","1985","(Married) couple without C. ","(2b) intermediate general qualification","10","","",""
"Never","1985","(Married) couple without C. ","(2a) intermediate vocational","55","0.184223432810067","0.143077306970494","0.225369558649639"
"Never","1985","(Married) couple without C. ","(2c_gen) general maturity certificate","3","","",""
"Never","1985","(Married) couple without C. ","(2c_voc) vocational maturity certificate","24","","",""
"Never","1985","(Married) couple without C. ","(3a) lower tertiary education","14","","",""
"Never","1985","(Married) couple without C. ","(3b) higher tertiary education","23","","",""
"Never","1985","Single parent ","(0) in school","2","","",""
"Never","1985","Single parent ","(1a) inadequately completed","11","","",""
"Never","1985","Single parent ","(1b) general elementary school","48","0.306430414651758","0.233141675283533","0.379719154019984"
"Never","1985","Single parent ","(1c) basic vocational qualification","37","0.219014405138119","0.155909376107088","0.28211943416915"
"Never","1985","Single parent ","(2b) intermediate general qualification","9","","",""
"Never","1985","Single parent ","(2a) intermediate vocational","9","","",""
"Never","1985","Single parent ","(2c_gen) general maturity certificate","5","","",""
"Never","1985","Single parent ","(2c_voc) vocational maturity certificate","3","","",""
"Never","1985","Single parent ","(3a) lower tertiary education","","","",""
"Never","1985","Single parent ","(3b) higher tertiary education","1","","",""
"Never","1985","Couple + C. LE 16 ","(0) in school","","","",""
"Never","1985","Couple + C. LE 16 ","(1a) inadequately completed","53","0.163982238849582","0.12069089285701","0.207273584842154"
"Never","1985","Couple + C. LE 16 ","(1b) general elementary school","58","0.0961537667750332","0.0706927992004645","0.121614734349602"
"Never","1985","Couple + C. LE 16 ","(1c) basic vocational qualification","103","0.0927215978612652","0.0748694755620213","0.110573720160509"
"Never","1985","Couple + C. LE 16 ","(2b) intermediate general qualification","5","","",""
"Never","1985","Couple + C. LE 16 ","(2a) intermediate vocational","35","0.0942046522692293","0.0641958530703515","0.124213451468107"
"Never","1985","Couple + C. LE 16 ","(2c_gen) general maturity certificate","6","","",""
"Never","1985","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","13","","",""
"Never","1985","Couple + C. LE 16 ","(3a) lower tertiary education","6","","",""
"Never","1985","Couple + C. LE 16 ","(3b) higher tertiary education","21","","",""
"Never","1985","Couple + C. GT 16 ","(0) in school","15","","",""
"Never","1985","Couple + C. GT 16 ","(1a) inadequately completed","31","0.368346444544333","0.288729364038688","0.447963525049978"
"Never","1985","Couple + C. GT 16 ","(1b) general elementary school","77","0.183904393777171","0.148229263927209","0.219579523627134"
"Never","1985","Couple + C. GT 16 ","(1c) basic vocational qualification","94","0.139164010139035","0.112535343679354","0.165792676598716"
"Never","1985","Couple + C. GT 16 ","(2b) intermediate general qualification","25","","",""
"Never","1985","Couple + C. GT 16 ","(2a) intermediate vocational","26","","",""
"Never","1985","Couple + C. GT 16 ","(2c_gen) general maturity certificate","18","","",""
"Never","1985","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","6","","",""
"Never","1985","Couple + C. GT 16 ","(3a) lower tertiary education","7","","",""
"Never","1985","Couple + C. GT 16 ","(3b) higher tertiary education","8","","",""
"Never","1985","Couple + C. LE and GT 16","(0) in school","6","","",""
"Never","1985","Couple + C. LE and GT 16","(1a) inadequately completed","33","0.147794081079106","0.0995640860177986","0.196024076140414"
"Never","1985","Couple + C. LE and GT 16","(1b) general elementary school","68","0.165629024204091","0.128781566572752","0.202476481835431"
"Never","1985","Couple + C. LE and GT 16","(1c) basic vocational qualification","52","0.129156542818424","0.0976404975975809","0.160672588039267"
"Never","1985","Couple + C. LE and GT 16","(2b) intermediate general qualification","10","","",""
"Never","1985","Couple + C. LE and GT 16","(2a) intermediate vocational","11","","",""
"Never","1985","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","5","","",""
"Never","1985","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","3","","",""
"Never","1985","Couple + C. LE and GT 16","(3a) lower tertiary education","1","","",""
"Never","1985","Couple + C. LE and GT 16","(3b) higher tertiary education","4","","",""
"Min 1x per week","1986","1-pers.-HH","(0) in school","","","",""
"Min 1x per week","1986","1-pers.-HH","(1a) inadequately completed","7","","",""
"Min 1x per week","1986","1-pers.-HH","(1b) general elementary school","35","0.125522816550233","0.0859308084109677","0.165114824689498"
"Min 1x per week","1986","1-pers.-HH","(1c) basic vocational qualification","17","","",""
"Min 1x per week","1986","1-pers.-HH","(2b) intermediate general qualification","7","","",""
"Min 1x per week","1986","1-pers.-HH","(2a) intermediate vocational","20","","",""
"Min 1x per week","1986","1-pers.-HH","(2c_gen) general maturity certificate","7","","",""
"Min 1x per week","1986","1-pers.-HH","(2c_voc) vocational maturity certificate","11","","",""
"Min 1x per week","1986","1-pers.-HH","(3a) lower tertiary education","5","","",""
"Min 1x per week","1986","1-pers.-HH","(3b) higher tertiary education","9","","",""
"Min 1x per week","1986","(Married) couple without C. ","(0) in school","","","",""
"Min 1x per week","1986","(Married) couple without C. ","(1a) inadequately completed","8","","",""
"Min 1x per week","1986","(Married) couple without C. ","(1b) general elementary school","49","0.0972039432898412","0.0721720486825813","0.122235837897101"
"Min 1x per week","1986","(Married) couple without C. ","(1c) basic vocational qualification","76","0.0759866210371721","0.0592509687670243","0.09272227330732"
"Min 1x per week","1986","(Married) couple without C. ","(2b) intermediate general qualification","4","","",""
"Min 1x per week","1986","(Married) couple without C. ","(2a) intermediate vocational","19","","",""
"Min 1x per week","1986","(Married) couple without C. ","(2c_gen) general maturity certificate","4","","",""
"Min 1x per week","1986","(Married) couple without C. ","(2c_voc) vocational maturity certificate","15","","",""
"Min 1x per week","1986","(Married) couple without C. ","(3a) lower tertiary education","8","","",""
"Min 1x per week","1986","(Married) couple without C. ","(3b) higher tertiary education","15","","",""
"Min 1x per week","1986","Single parent ","(0) in school","2","","",""
"Min 1x per week","1986","Single parent ","(1a) inadequately completed","2","","",""
"Min 1x per week","1986","Single parent ","(1b) general elementary school","12","","",""
"Min 1x per week","1986","Single parent ","(1c) basic vocational qualification","14","","",""
"Min 1x per week","1986","Single parent ","(2b) intermediate general qualification","2","","",""
"Min 1x per week","1986","Single parent ","(2a) intermediate vocational","3","","",""
"Min 1x per week","1986","Single parent ","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1986","Single parent ","(2c_voc) vocational maturity certificate","2","","",""
"Min 1x per week","1986","Single parent ","(3a) lower tertiary education","","","",""
"Min 1x per week","1986","Single parent ","(3b) higher tertiary education","2","","",""
"Min 1x per week","1986","Couple + C. LE 16 ","(0) in school","","","",""
"Min 1x per week","1986","Couple + C. LE 16 ","(1a) inadequately completed","36","0.121904127597844","0.0806829322667109","0.163125322928977"
"Min 1x per week","1986","Couple + C. LE 16 ","(1b) general elementary school","53","0.106404356350463","0.0780088762517582","0.134799836449167"
"Min 1x per week","1986","Couple + C. LE 16 ","(1c) basic vocational qualification","81","0.0798352478750135","0.0621375885368676","0.0975329072131594"
"Min 1x per week","1986","Couple + C. LE 16 ","(2b) intermediate general qualification","4","","",""
"Min 1x per week","1986","Couple + C. LE 16 ","(2a) intermediate vocational","14","","",""
"Min 1x per week","1986","Couple + C. LE 16 ","(2c_gen) general maturity certificate","1","","",""
"Min 1x per week","1986","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","8","","",""
"Min 1x per week","1986","Couple + C. LE 16 ","(3a) lower tertiary education","6","","",""
"Min 1x per week","1986","Couple + C. LE 16 ","(3b) higher tertiary education","11","","",""
"Min 1x per week","1986","Couple + C. GT 16 ","(0) in school","4","","",""
"Min 1x per week","1986","Couple + C. GT 16 ","(1a) inadequately completed","17","","",""
"Min 1x per week","1986","Couple + C. GT 16 ","(1b) general elementary school","37","0.0608410249686116","0.0396760446712013","0.0820060052660218"
"Min 1x per week","1986","Couple + C. GT 16 ","(1c) basic vocational qualification","55","0.0774958928726509","0.0571588619623571","0.0978329237829448"
"Min 1x per week","1986","Couple + C. GT 16 ","(2b) intermediate general qualification","6","","",""
"Min 1x per week","1986","Couple + C. GT 16 ","(2a) intermediate vocational","13","","",""
"Min 1x per week","1986","Couple + C. GT 16 ","(2c_gen) general maturity certificate","5","","",""
"Min 1x per week","1986","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","7","","",""
"Min 1x per week","1986","Couple + C. GT 16 ","(3a) lower tertiary education","2","","",""
"Min 1x per week","1986","Couple + C. GT 16 ","(3b) higher tertiary education","3","","",""
"Min 1x per week","1986","Couple + C. LE and GT 16","(0) in school","5","","",""
"Min 1x per week","1986","Couple + C. LE and GT 16","(1a) inadequately completed","32","0.126152960968158","0.0796707808710305","0.172635141065285"
"Min 1x per week","1986","Couple + C. LE and GT 16","(1b) general elementary school","28","","",""
"Min 1x per week","1986","Couple + C. LE and GT 16","(1c) basic vocational qualification","42","0.0904653422371841","0.0621055818390714","0.118825102635297"
"Min 1x per week","1986","Couple + C. LE and GT 16","(2b) intermediate general qualification","9","","",""
"Min 1x per week","1986","Couple + C. LE and GT 16","(2a) intermediate vocational","8","","",""
"Min 1x per week","1986","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","5","","",""
"Min 1x per week","1986","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","4","","",""
"Min 1x per week","1986","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
