"pli0095_h","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Never","1987","Lower Saxony","Couple + C. GT 16 ","","","",""
"Never","1987","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Never","1987","Bremen","1-pers.-HH","","","",""
"Never","1987","Bremen","(Married) couple without C. ","","","",""
"Never","1987","Bremen","Single parent ","","","",""
"Never","1987","Bremen","Couple + C. LE 16 ","","","",""
"Never","1987","Bremen","Couple + C. GT 16 ","","","",""
"Never","1987","Bremen","Couple + C. LE and GT 16","","","",""
"Never","1987","North Rhine-Westphalia","1-pers.-HH","","","",""
"Never","1987","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Never","1987","North Rhine-Westphalia","Single parent ","","","",""
"Never","1987","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Never","1987","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"Never","1987","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"Never","1987","Hesse","1-pers.-HH","","","",""
"Never","1987","Hesse","(Married) couple without C. ","","","",""
"Never","1987","Hesse","Single parent ","","","",""
"Never","1987","Hesse","Couple + C. LE 16 ","","","",""
"Never","1987","Hesse","Couple + C. GT 16 ","","","",""
"Never","1987","Hesse","Couple + C. LE and GT 16","","","",""
"Never","1987","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Never","1987","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"Never","1987","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Never","1987","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Never","1987","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Never","1987","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Never","1987","Baden-Württemberg","1-pers.-HH","","","",""
"Never","1987","Baden-Württemberg","(Married) couple without C. ","","","",""
"Never","1987","Baden-Württemberg","Single parent ","","","",""
"Never","1987","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Never","1987","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"Never","1987","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"Never","1987","Bavaria","1-pers.-HH","","","",""
"Never","1987","Bavaria","(Married) couple without C. ","","","",""
"Never","1987","Bavaria","Single parent ","","","",""
"Never","1987","Bavaria","Couple + C. LE 16 ","","","",""
"Never","1987","Bavaria","Couple + C. GT 16 ","","","",""
"Never","1987","Bavaria","Couple + C. LE and GT 16","","","",""
"Never","1987","Berlin","1-pers.-HH","","","",""
"Never","1987","Berlin","(Married) couple without C. ","","","",""
"Never","1987","Berlin","Single parent ","","","",""
"Never","1987","Berlin","Couple + C. LE 16 ","","","",""
"Never","1987","Berlin","Couple + C. GT 16 ","","","",""
"Never","1987","Berlin","Couple + C. LE and GT 16","","","",""
"Never","1987","Brandenburg","1-pers.-HH","","","",""
"Never","1987","Brandenburg","(Married) couple without C. ","","","",""
"Never","1987","Brandenburg","Single parent ","","","",""
"Never","1987","Brandenburg","Couple + C. LE 16 ","","","",""
"Never","1987","Brandenburg","Couple + C. GT 16 ","","","",""
"Never","1987","Brandenburg","Couple + C. LE and GT 16","","","",""
"Never","1987","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Never","1987","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Never","1987","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Never","1987","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Never","1987","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Never","1987","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Never","1987","Saxony","1-pers.-HH","","","",""
"Never","1987","Saxony","(Married) couple without C. ","","","",""
"Never","1987","Saxony","Single parent ","","","",""
"Never","1987","Saxony","Couple + C. LE 16 ","","","",""
"Never","1987","Saxony","Couple + C. GT 16 ","","","",""
"Never","1987","Saxony","Couple + C. LE and GT 16","","","",""
"Never","1987","Saxony-Anhalt","1-pers.-HH","","","",""
"Never","1987","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Never","1987","Saxony-Anhalt","Single parent ","","","",""
"Never","1987","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Never","1987","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Never","1987","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Never","1987","Thuringia","1-pers.-HH","","","",""
"Never","1987","Thuringia","(Married) couple without C. ","","","",""
"Never","1987","Thuringia","Single parent ","","","",""
"Never","1987","Thuringia","Couple + C. LE 16 ","","","",""
"Never","1987","Thuringia","Couple + C. GT 16 ","","","",""
"Never","1987","Thuringia","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1988","Schleswig-Holstein","1-pers.-HH","5","","",""
"Min 1x per week","1988","Schleswig-Holstein","(Married) couple without C. ","6","","",""
"Min 1x per week","1988","Schleswig-Holstein","Single parent ","2","","",""
"Min 1x per week","1988","Schleswig-Holstein","Couple + C. LE 16 ","1","","",""
"Min 1x per week","1988","Schleswig-Holstein","Couple + C. GT 16 ","4","","",""
"Min 1x per week","1988","Schleswig-Holstein","Couple + C. LE and GT 16","5","","",""
"Min 1x per week","1988","Hamburg","1-pers.-HH","1","","",""
"Min 1x per week","1988","Hamburg","(Married) couple without C. ","3","","",""
"Min 1x per week","1988","Hamburg","Single parent ","1","","",""
"Min 1x per week","1988","Hamburg","Couple + C. LE 16 ","2","","",""
"Min 1x per week","1988","Hamburg","Couple + C. GT 16 ","","","",""
"Min 1x per week","1988","Hamburg","Couple + C. LE and GT 16","1","","",""
"Min 1x per week","1988","Lower Saxony","1-pers.-HH","8","","",""
"Min 1x per week","1988","Lower Saxony","(Married) couple without C. ","17","","",""
"Min 1x per week","1988","Lower Saxony","Single parent ","2","","",""
"Min 1x per week","1988","Lower Saxony","Couple + C. LE 16 ","6","","",""
"Min 1x per week","1988","Lower Saxony","Couple + C. GT 16 ","14","","",""
"Min 1x per week","1988","Lower Saxony","Couple + C. LE and GT 16","2","","",""
"Min 1x per week","1988","Bremen","1-pers.-HH","","","",""
"Min 1x per week","1988","Bremen","(Married) couple without C. ","","","",""
"Min 1x per week","1988","Bremen","Single parent ","","","",""
"Min 1x per week","1988","Bremen","Couple + C. LE 16 ","2","","",""
"Min 1x per week","1988","Bremen","Couple + C. GT 16 ","","","",""
"Min 1x per week","1988","Bremen","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1988","North Rhine-Westphalia","1-pers.-HH","18","","",""
"Min 1x per week","1988","North Rhine-Westphalia","(Married) couple without C. ","53","0.0727248778546166","0.0519288455113599","0.0935209101978733"
"Min 1x per week","1988","North Rhine-Westphalia","Single parent ","8","","",""
"Min 1x per week","1988","North Rhine-Westphalia","Couple + C. LE 16 ","42","0.0490586361578026","0.0320296631114806","0.0660876092041246"
"Min 1x per week","1988","North Rhine-Westphalia","Couple + C. GT 16 ","48","0.0682957710393163","0.0485824993286804","0.0880090427499522"
"Min 1x per week","1988","North Rhine-Westphalia","Couple + C. LE and GT 16","15","","",""
"Min 1x per week","1988","Hesse","1-pers.-HH","18","","",""
"Min 1x per week","1988","Hesse","(Married) couple without C. ","26","","",""
"Min 1x per week","1988","Hesse","Single parent ","5","","",""
"Min 1x per week","1988","Hesse","Couple + C. LE 16 ","39","0.0859396980841536","0.0510572797387498","0.120822116429557"
"Min 1x per week","1988","Hesse","Couple + C. GT 16 ","30","0.124815795474524","0.0783073593927809","0.171324231556267"
"Min 1x per week","1988","Hesse","Couple + C. LE and GT 16","22","","",""
"Min 1x per week","1988","Rhineland-Palatinate,Saarland","1-pers.-HH","5","","",""
"Min 1x per week","1988","Rhineland-Palatinate,Saarland","(Married) couple without C. ","17","","",""
"Min 1x per week","1988","Rhineland-Palatinate,Saarland","Single parent ","1","","",""
"Min 1x per week","1988","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","5","","",""
"Min 1x per week","1988","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","10","","",""
"Min 1x per week","1988","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","4","","",""
"Min 1x per week","1988","Baden-Württemberg","1-pers.-HH","22","","",""
"Min 1x per week","1988","Baden-Württemberg","(Married) couple without C. ","33","0.0608614919649557","0.0370422064602432","0.0846807774696683"
"Min 1x per week","1988","Baden-Württemberg","Single parent ","2","","",""
"Min 1x per week","1988","Baden-Württemberg","Couple + C. LE 16 ","33","0.0621936109234304","0.039953934211799","0.0844332876350618"
"Min 1x per week","1988","Baden-Württemberg","Couple + C. GT 16 ","62","0.0904166676585173","0.0647616116247291","0.116071723692305"
"Min 1x per week","1988","Baden-Württemberg","Couple + C. LE and GT 16","25","","",""
"Min 1x per week","1988","Bavaria","1-pers.-HH","21","","",""
"Min 1x per week","1988","Bavaria","(Married) couple without C. ","32","0.0909955631197181","0.0608218687164646","0.121169257522972"
"Min 1x per week","1988","Bavaria","Single parent ","6","","",""
"Min 1x per week","1988","Bavaria","Couple + C. LE 16 ","48","0.0923678662732705","0.0636683154511405","0.1210674170954"
"Min 1x per week","1988","Bavaria","Couple + C. GT 16 ","44","0.0869957099507287","0.0582791405273093","0.115712279374148"
"Min 1x per week","1988","Bavaria","Couple + C. LE and GT 16","15","","",""
"Min 1x per week","1988","Berlin","1-pers.-HH","4","","",""
"Min 1x per week","1988","Berlin","(Married) couple without C. ","4","","",""
"Min 1x per week","1988","Berlin","Single parent ","4","","",""
"Min 1x per week","1988","Berlin","Couple + C. LE 16 ","5","","",""
"Min 1x per week","1988","Berlin","Couple + C. GT 16 ","1","","",""
"Min 1x per week","1988","Berlin","Couple + C. LE and GT 16","5","","",""
"Min 1x per week","1988","Brandenburg","1-pers.-HH","","","",""
"Min 1x per week","1988","Brandenburg","(Married) couple without C. ","","","",""
"Min 1x per week","1988","Brandenburg","Single parent ","","","",""
"Min 1x per week","1988","Brandenburg","Couple + C. LE 16 ","","","",""
"Min 1x per week","1988","Brandenburg","Couple + C. GT 16 ","","","",""
"Min 1x per week","1988","Brandenburg","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1988","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Min 1x per week","1988","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Min 1x per week","1988","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Min 1x per week","1988","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Min 1x per week","1988","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Min 1x per week","1988","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1988","Saxony","1-pers.-HH","","","",""
"Min 1x per week","1988","Saxony","(Married) couple without C. ","","","",""
"Min 1x per week","1988","Saxony","Single parent ","","","",""
"Min 1x per week","1988","Saxony","Couple + C. LE 16 ","","","",""
"Min 1x per week","1988","Saxony","Couple + C. GT 16 ","","","",""
"Min 1x per week","1988","Saxony","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1988","Saxony-Anhalt","1-pers.-HH","","","",""
"Min 1x per week","1988","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Min 1x per week","1988","Saxony-Anhalt","Single parent ","","","",""
"Min 1x per week","1988","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Min 1x per week","1988","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Min 1x per week","1988","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1988","Thuringia","1-pers.-HH","","","",""
"Min 1x per week","1988","Thuringia","(Married) couple without C. ","","","",""
"Min 1x per week","1988","Thuringia","Single parent ","","","",""
"Min 1x per week","1988","Thuringia","Couple + C. LE 16 ","","","",""
"Min 1x per week","1988","Thuringia","Couple + C. GT 16 ","","","",""
"Min 1x per week","1988","Thuringia","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1988","Schleswig-Holstein","1-pers.-HH","2","","",""
"Min 1x per month","1988","Schleswig-Holstein","(Married) couple without C. ","16","","",""
"Min 1x per month","1988","Schleswig-Holstein","Single parent ","4","","",""
"Min 1x per month","1988","Schleswig-Holstein","Couple + C. LE 16 ","15","","",""
"Min 1x per month","1988","Schleswig-Holstein","Couple + C. GT 16 ","13","","",""
"Min 1x per month","1988","Schleswig-Holstein","Couple + C. LE and GT 16","4","","",""
"Min 1x per month","1988","Hamburg","1-pers.-HH","11","","",""
"Min 1x per month","1988","Hamburg","(Married) couple without C. ","11","","",""
"Min 1x per month","1988","Hamburg","Single parent ","1","","",""
"Min 1x per month","1988","Hamburg","Couple + C. LE 16 ","12","","",""
"Min 1x per month","1988","Hamburg","Couple + C. GT 16 ","17","","",""
"Min 1x per month","1988","Hamburg","Couple + C. LE and GT 16","5","","",""
"Min 1x per month","1988","Lower Saxony","1-pers.-HH","19","","",""
"Min 1x per month","1988","Lower Saxony","(Married) couple without C. ","64","0.215065838114807","0.165597481275416","0.264534194954197"
"Min 1x per month","1988","Lower Saxony","Single parent ","17","","",""
"Min 1x per month","1988","Lower Saxony","Couple + C. LE 16 ","51","0.244360639536428","0.182936076053523","0.305785203019334"
"Min 1x per month","1988","Lower Saxony","Couple + C. GT 16 ","38","0.175006517086816","0.12479664437496","0.225216389798672"
"Min 1x per month","1988","Lower Saxony","Couple + C. LE and GT 16","25","","",""
"Min 1x per month","1988","Bremen","1-pers.-HH","6","","",""
"Min 1x per month","1988","Bremen","(Married) couple without C. ","4","","",""
"Min 1x per month","1988","Bremen","Single parent ","2","","",""
"Min 1x per month","1988","Bremen","Couple + C. LE 16 ","5","","",""
"Min 1x per month","1988","Bremen","Couple + C. GT 16 ","1","","",""
"Min 1x per month","1988","Bremen","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1988","North Rhine-Westphalia","1-pers.-HH","43","0.149862110138525","0.107828294550877","0.191895925726174"
"Min 1x per month","1988","North Rhine-Westphalia","(Married) couple without C. ","110","0.175006039174435","0.144577116092289","0.20543496225658"
"Min 1x per month","1988","North Rhine-Westphalia","Single parent ","24","","",""
"Min 1x per month","1988","North Rhine-Westphalia","Couple + C. LE 16 ","145","0.239046207684864","0.205420307034892","0.272672108334836"
"Min 1x per month","1988","North Rhine-Westphalia","Couple + C. GT 16 ","113","0.177413058944159","0.147558788298888","0.20726732958943"
"Min 1x per month","1988","North Rhine-Westphalia","Couple + C. LE and GT 16","71","0.230458860561133","0.182564708079751","0.278353013042514"
"Min 1x per month","1988","Hesse","1-pers.-HH","21","","",""
"Min 1x per month","1988","Hesse","(Married) couple without C. ","50","0.225131531017356","0.169687857043844","0.280575204990868"
"Min 1x per month","1988","Hesse","Single parent ","13","","",""
"Min 1x per month","1988","Hesse","Couple + C. LE 16 ","68","0.238977639657799","0.185901467636259","0.29205381167934"
"Min 1x per month","1988","Hesse","Couple + C. GT 16 ","40","0.199421981607057","0.143196191052916","0.255647772161198"
"Min 1x per month","1988","Hesse","Couple + C. LE and GT 16","16","","",""
"Min 1x per month","1988","Rhineland-Palatinate,Saarland","1-pers.-HH","18","","",""
"Min 1x per month","1988","Rhineland-Palatinate,Saarland","(Married) couple without C. ","47","0.243709791908879","0.181337295712347","0.306082288105411"
"Min 1x per month","1988","Rhineland-Palatinate,Saarland","Single parent ","10","","",""
"Min 1x per month","1988","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","28","","",""
"Min 1x per month","1988","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","36","0.250626447439864","0.183475718787186","0.317777176092541"
"Min 1x per month","1988","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","16","","",""
"Min 1x per month","1988","Baden-Württemberg","1-pers.-HH","39","0.177745968878561","0.120108138524811","0.235383799232311"
"Min 1x per month","1988","Baden-Württemberg","(Married) couple without C. ","85","0.203148666488042","0.163063079425291","0.243234253550793"
"Min 1x per month","1988","Baden-Württemberg","Single parent ","17","","",""
"Min 1x per month","1988","Baden-Württemberg","Couple + C. LE 16 ","124","0.277494353641615","0.236261187107886","0.318727520175344"
"Min 1x per month","1988","Baden-Württemberg","Couple + C. GT 16 ","111","0.245427186124227","0.206929078392879","0.283925293855575"
"Min 1x per month","1988","Baden-Württemberg","Couple + C. LE and GT 16","60","0.202993363215331","0.152316199959947","0.253670526470716"
"Min 1x per month","1988","Bavaria","1-pers.-HH","46","0.226098796700778","0.166462718520795","0.285734874880761"
"Min 1x per month","1988","Bavaria","(Married) couple without C. ","83","0.199554746280873","0.157624035409703","0.241485457152043"
"Min 1x per month","1988","Bavaria","Single parent ","25","","",""
"Min 1x per month","1988","Bavaria","Couple + C. LE 16 ","120","0.297635893883149","0.252316559867649","0.342955227898648"
"Min 1x per month","1988","Bavaria","Couple + C. GT 16 ","77","0.205665479125993","0.164481372628684","0.246849585623303"
"Min 1x per month","1988","Bavaria","Couple + C. LE and GT 16","36","0.185775338113275","0.123741911162711","0.24780876506384"
"Min 1x per month","1988","Berlin","1-pers.-HH","13","","",""
"Min 1x per month","1988","Berlin","(Married) couple without C. ","15","","",""
"Min 1x per month","1988","Berlin","Single parent ","5","","",""
"Min 1x per month","1988","Berlin","Couple + C. LE 16 ","21","","",""
"Min 1x per month","1988","Berlin","Couple + C. GT 16 ","4","","",""
"Min 1x per month","1988","Berlin","Couple + C. LE and GT 16","14","","",""
"Min 1x per month","1988","Brandenburg","1-pers.-HH","","","",""
"Min 1x per month","1988","Brandenburg","(Married) couple without C. ","","","",""
"Min 1x per month","1988","Brandenburg","Single parent ","","","",""
"Min 1x per month","1988","Brandenburg","Couple + C. LE 16 ","","","",""
"Min 1x per month","1988","Brandenburg","Couple + C. GT 16 ","","","",""
"Min 1x per month","1988","Brandenburg","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1988","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Min 1x per month","1988","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Min 1x per month","1988","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Min 1x per month","1988","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Min 1x per month","1988","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Min 1x per month","1988","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1988","Saxony","1-pers.-HH","","","",""
"Min 1x per month","1988","Saxony","(Married) couple without C. ","","","",""
"Min 1x per month","1988","Saxony","Single parent ","","","",""
"Min 1x per month","1988","Saxony","Couple + C. LE 16 ","","","",""
"Min 1x per month","1988","Saxony","Couple + C. GT 16 ","","","",""
"Min 1x per month","1988","Saxony","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1988","Saxony-Anhalt","1-pers.-HH","","","",""
"Min 1x per month","1988","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Min 1x per month","1988","Saxony-Anhalt","Single parent ","","","",""
"Min 1x per month","1988","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Min 1x per month","1988","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Min 1x per month","1988","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1988","Thuringia","1-pers.-HH","","","",""
"Min 1x per month","1988","Thuringia","(Married) couple without C. ","","","",""
"Min 1x per month","1988","Thuringia","Single parent ","","","",""
"Min 1x per month","1988","Thuringia","Couple + C. LE 16 ","","","",""
"Min 1x per month","1988","Thuringia","Couple + C. GT 16 ","","","",""
"Min 1x per month","1988","Thuringia","Couple + C. LE and GT 16","","","",""
"Rarely","1988","Schleswig-Holstein","1-pers.-HH","11","","",""
"Rarely","1988","Schleswig-Holstein","(Married) couple without C. ","50","0.53299826162257","0.430492201911693","0.635504321333447"
"Rarely","1988","Schleswig-Holstein","Single parent ","8","","",""
"Rarely","1988","Schleswig-Holstein","Couple + C. LE 16 ","61","0.70772721193894","0.609882764884685","0.805571658993194"
"Rarely","1988","Schleswig-Holstein","Couple + C. GT 16 ","37","0.620893683452994","0.496033713712187","0.745753653193801"
"Rarely","1988","Schleswig-Holstein","Couple + C. LE and GT 16","20","","",""
"Rarely","1988","Hamburg","1-pers.-HH","22","","",""
"Rarely","1988","Hamburg","(Married) couple without C. ","36","0.641816548599082","0.527856703955838","0.755776393242325"
"Rarely","1988","Hamburg","Single parent ","3","","",""
"Rarely","1988","Hamburg","Couple + C. LE 16 ","14","","",""
"Rarely","1988","Hamburg","Couple + C. GT 16 ","12","","",""
"Rarely","1988","Hamburg","Couple + C. LE and GT 16","","","",""
"Rarely","1988","Lower Saxony","1-pers.-HH","47","0.447126064296085","0.349677343473184","0.544574785118986"
"Rarely","1988","Lower Saxony","(Married) couple without C. ","129","0.489167522590089","0.428981837006314","0.549353208173865"
"Rarely","1988","Lower Saxony","Single parent ","33","0.546294619621948","0.42135976957666","0.671229469667237"
"Rarely","1988","Lower Saxony","Couple + C. LE 16 ","112","0.619671393224362","0.550276200460544","0.689066585988181"
"Rarely","1988","Lower Saxony","Couple + C. GT 16 ","133","0.622088923817679","0.558018470692823","0.686159376942534"
"Rarely","1988","Lower Saxony","Couple + C. LE and GT 16","73","0.74695853766757","0.666442355862067","0.827474719473073"
"Rarely","1988","Bremen","1-pers.-HH","4","","",""
"Rarely","1988","Bremen","(Married) couple without C. ","23","","",""
"Rarely","1988","Bremen","Single parent ","","","",""
"Rarely","1988","Bremen","Couple + C. LE 16 ","9","","",""
"Rarely","1988","Bremen","Couple + C. GT 16 ","11","","",""
"Rarely","1988","Bremen","Couple + C. LE and GT 16","9","","",""
"Rarely","1988","North Rhine-Westphalia","1-pers.-HH","125","0.41078950035288","0.352852886032423","0.468726114673338"
"Rarely","1988","North Rhine-Westphalia","(Married) couple without C. ","274","0.461204312574244","0.421284047619056","0.501124577529433"
"Rarely","1988","North Rhine-Westphalia","Single parent ","69","0.578669904865424","0.491051596393235","0.666288213337612"
"Rarely","1988","North Rhine-Westphalia","Couple + C. LE 16 ","343","0.597762725131856","0.559102940938239","0.636422509325474"
"Rarely","1988","North Rhine-Westphalia","Couple + C. GT 16 ","345","0.551472760885741","0.512605922652277","0.590339599119205"
"Rarely","1988","North Rhine-Westphalia","Couple + C. LE and GT 16","155","0.577974070203669","0.52180546861209","0.634142671795248"
"Rarely","1988","Hesse","1-pers.-HH","35","0.385280429108199","0.285835836754289","0.484725021462109"
"Rarely","1988","Hesse","(Married) couple without C. ","86","0.42065455405286","0.355122853142628","0.486186254963091"
"Rarely","1988","Hesse","Single parent ","19","","",""
"Rarely","1988","Hesse","Couple + C. LE 16 ","103","0.500237156195788","0.438008244457582","0.562466067933995"
"Rarely","1988","Hesse","Couple + C. GT 16 ","82","0.460565806274768","0.390426364049926","0.53070524849961"
"Rarely","1988","Hesse","Couple + C. LE and GT 16","43","0.466294262361688","0.375118344816574","0.557470179906802"
"Rarely","1988","Rhineland-Palatinate,Saarland","1-pers.-HH","20","","",""
"Rarely","1988","Rhineland-Palatinate,Saarland","(Married) couple without C. ","75","0.401033873745754","0.329829928632848","0.472237818858659"
"Rarely","1988","Rhineland-Palatinate,Saarland","Single parent ","24","","",""
"Rarely","1988","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","72","0.549114974898641","0.462914897499969","0.635315052297313"
"Rarely","1988","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","82","0.498663860014244","0.421189757602046","0.576137962426441"
"Rarely","1988","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","54","0.585973678529876","0.478708536602809","0.693238820456943"
"Rarely","1988","Baden-Württemberg","1-pers.-HH","47","0.297290254830738","0.228380125732677","0.366200383928799"
"Rarely","1988","Baden-Württemberg","(Married) couple without C. ","163","0.432081258939151","0.382727705911914","0.481434811966388"
"Rarely","1988","Baden-Württemberg","Single parent ","32","0.381902562651687","0.276096552127021","0.487708573176353"
"Rarely","1988","Baden-Württemberg","Couple + C. LE 16 ","197","0.506966022967256","0.460926921231404","0.553005124703108"
"Rarely","1988","Baden-Württemberg","Couple + C. GT 16 ","192","0.458390989675195","0.413816287626728","0.502965691723663"
"Rarely","1988","Baden-Württemberg","Couple + C. LE and GT 16","106","0.566873318338615","0.504443670497382","0.629302966179847"
"Rarely","1988","Bavaria","1-pers.-HH","60","0.295839426180068","0.230769387151901","0.360909465208234"
"Rarely","1988","Bavaria","(Married) couple without C. ","139","0.413251271066284","0.361589587463649","0.46491295466892"
"Rarely","1988","Bavaria","Single parent ","43","0.458202077483798","0.357478449827097","0.558925705140498"
"Rarely","1988","Bavaria","Couple + C. LE 16 ","171","0.491555592673255","0.44200284162454","0.541108343721971"
"Rarely","1988","Bavaria","Couple + C. GT 16 ","187","0.54137791107916","0.490605828347322","0.592149993810998"
"Rarely","1988","Bavaria","Couple + C. LE and GT 16","80","0.564491577687513","0.485407941454133","0.643575213920893"
"Rarely","1988","Berlin","1-pers.-HH","16","","",""
"Rarely","1988","Berlin","(Married) couple without C. ","40","0.496533216831006","0.385574773681995","0.607491659980018"
"Rarely","1988","Berlin","Single parent ","11","","",""
"Rarely","1988","Berlin","Couple + C. LE 16 ","30","0.471203055029924","0.348908640710812","0.593497469349035"
"Rarely","1988","Berlin","Couple + C. GT 16 ","22","","",""
"Rarely","1988","Berlin","Couple + C. LE and GT 16","19","","",""
"Rarely","1988","Brandenburg","1-pers.-HH","","","",""
"Rarely","1988","Brandenburg","(Married) couple without C. ","","","",""
"Rarely","1988","Brandenburg","Single parent ","","","",""
"Rarely","1988","Brandenburg","Couple + C. LE 16 ","","","",""
"Rarely","1988","Brandenburg","Couple + C. GT 16 ","","","",""
"Rarely","1988","Brandenburg","Couple + C. LE and GT 16","","","",""
"Rarely","1988","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Rarely","1988","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Rarely","1988","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Rarely","1988","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Rarely","1988","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Rarely","1988","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Rarely","1988","Saxony","1-pers.-HH","","","",""
"Rarely","1988","Saxony","(Married) couple without C. ","","","",""
"Rarely","1988","Saxony","Single parent ","","","",""
"Rarely","1988","Saxony","Couple + C. LE 16 ","","","",""
"Rarely","1988","Saxony","Couple + C. GT 16 ","","","",""
"Rarely","1988","Saxony","Couple + C. LE and GT 16","","","",""
"Rarely","1988","Saxony-Anhalt","1-pers.-HH","","","",""
"Rarely","1988","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Rarely","1988","Saxony-Anhalt","Single parent ","","","",""
"Rarely","1988","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Rarely","1988","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Rarely","1988","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Rarely","1988","Thuringia","1-pers.-HH","","","",""
"Rarely","1988","Thuringia","(Married) couple without C. ","","","",""
"Rarely","1988","Thuringia","Single parent ","","","",""
"Rarely","1988","Thuringia","Couple + C. LE 16 ","","","",""
"Rarely","1988","Thuringia","Couple + C. GT 16 ","","","",""
"Rarely","1988","Thuringia","Couple + C. LE and GT 16","","","",""
"Never","1988","Schleswig-Holstein","1-pers.-HH","9","","",""
"Never","1988","Schleswig-Holstein","(Married) couple without C. ","19","","",""
"Never","1988","Schleswig-Holstein","Single parent ","5","","",""
"Never","1988","Schleswig-Holstein","Couple + C. LE 16 ","6","","",""
"Never","1988","Schleswig-Holstein","Couple + C. GT 16 ","4","","",""
"Never","1988","Schleswig-Holstein","Couple + C. LE and GT 16","4","","",""
"Never","1988","Hamburg","1-pers.-HH","13","","",""
