"pli0095_h","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Never","1985","higher vocational","East Germany","","","","","5"
"Never","1985","higher education","East Germany","","","","","5"
"Never","1985","general elemantary","East Germany","","","","","5"
"Never","1985","middle vocational","East Germany","","","","","5"
"Never","1985","vocational + Abi","West Germany","39","0.153999471789586","0.111261122676835","0.196737820902336","5"
"Never","1985","vocational + Abi","East Germany","","","","","5"
"Never","1985","higher vocational","West Germany","117","0.216775382104886","0.184209812554523","0.249340951655249","5"
"Rarely","1985","inadequately","East Germany","","","","","4"
"Rarely","1985","vocational + Abi","West Germany","104","0.390157473910354","0.33240087278727","0.447914075033438","4"
"Rarely","1985","in school","East Germany","","","","","4"
"Rarely","1985","inadequately","West Germany","295","0.382601132994016","0.349753344691857","0.415448921296174","4"
"Rarely","1985","vocational + Abi","East Germany","","","","","4"
"Rarely","1985","general elemantary","East Germany","","","","","4"
"Rarely","1985","general elemantary","West Germany","1251","0.413772999262933","0.396271209259779","0.431274789266086","4"
"Rarely","1985","in school","West Germany","104","0.567242289337236","0.496039283659868","0.638445295014605","4"
"Rarely","1985","middle vocational","West Germany","2371","0.460892582318607","0.447272086586532","0.474513078050682","4"
"Rarely","1985","middle vocational","East Germany","","","","","4"
"Rarely","1985","higher vocational","West Germany","288","0.451243538518878","0.411915176880413","0.490571900157343","4"
"Rarely","1985","higher vocational","East Germany","","","","","4"
"Rarely","1985","higher education","West Germany","395","0.514714154106984","0.478874017365743","0.550554290848225","4"
"Rarely","1985","higher education","East Germany","","","","","4"
"Min 1x per month","1986","general elemantary","West Germany","622","0.175610361644476","0.161764641235182","0.18945608205377","3"
"Min 1x per month","1986","inadequately","West Germany","187","0.196015947183614","0.168263183477017","0.223768710890211","3"
"Min 1x per month","1986","higher education","West Germany","146","0.194166019797787","0.165819046509001","0.222512993086573","3"
"Min 1x per month","1986","inadequately","East Germany","","","","","3"
"Min 1x per month","1986","higher vocational","East Germany","","","","","3"
"Min 1x per month","1986","higher vocational","West Germany","129","0.23497327316742","0.200318608091358","0.269627938243481","3"
"Min 1x per month","1986","in school","East Germany","","","","","3"
"Min 1x per month","1986","higher education","East Germany","","","","","3"
"Min 1x per month","1986","general elemantary","East Germany","","","","","3"
"Min 1x per month","1986","in school","West Germany","44","0.22644422979335","0.166134321080856","0.286754138505843","3"
"Min 1x per month","1986","vocational + Abi","West Germany","77","0.277629527836751","0.224700421177326","0.330558634496176","3"
"Min 1x per month","1986","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","1986","middle vocational","West Germany","1205","0.216134781684736","0.20470981395714","0.227559749412332","3"
"Min 1x per month","1986","middle vocational","East Germany","","","","","3"
"Min 1x per week","1986","in school","West Germany","13","","","","2"
"Min 1x per week","1986","in school","East Germany","","","","","2"
"Min 1x per week","1986","inadequately","West Germany","98","0.0883950541327836","0.0685499154855117","0.108240192780056","2"
"Min 1x per week","1986","inadequately","East Germany","","","","","2"
"Min 1x per week","1986","general elemantary","West Germany","264","0.0902277578790103","0.0798019276107662","0.100653588147254","2"
"Min 1x per week","1986","general elemantary","East Germany","","","","","2"
"Min 1x per week","1986","middle vocational","West Germany","384","0.0702064911406243","0.0631147341923211","0.0772982480889276","2"
"Min 1x per week","1986","middle vocational","East Germany","","","","","2"
"Min 1x per week","1986","vocational + Abi","West Germany","40","0.134550042857428","0.0942185177639639","0.174881567950892","2"
"Min 1x per week","1986","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","1986","higher vocational","West Germany","42","0.0775509131570633","0.0556894699341998","0.0994123563799269","2"
"Min 1x per week","1986","higher vocational","East Germany","","","","","2"
"Min 1x per week","1986","higher education","West Germany","64","0.0789912344990319","0.0596618233258496","0.0983206456722143","2"
"Min 1x per week","1986","higher education","East Germany","","","","","2"
"Never","1986","inadequately","West Germany","213","0.323351584043804","0.290650974417162","0.356052193670445","5"
"Never","1986","in school","East Germany","","","","","5"
"Never","1986","inadequately","East Germany","","","","","5"
"Never","1986","general elemantary","West Germany","723","0.300284840148755","0.283604627921192","0.316965052376318","5"
"Never","1986","higher education","West Germany","149","0.219434768352967","0.18977589744416","0.249093639261773","5"
"Never","1986","in school","West Germany","30","0.185591587818052","0.129569086439874","0.24161408919623","5"
"Never","1986","higher education","East Germany","","","","","5"
"Never","1986","general elemantary","East Germany","","","","","5"
"Never","1986","middle vocational","West Germany","868","0.204408430733318","0.193214916852385","0.215601944614252","5"
"Never","1986","higher vocational","East Germany","","","","","5"
"Never","1986","middle vocational","East Germany","","","","","5"
"Never","1986","vocational + Abi","West Germany","45","0.172570502165694","0.127909288044829","0.217231716286559","5"
"Never","1986","vocational + Abi","East Germany","","","","","5"
"Never","1986","higher vocational","West Germany","103","0.208870559746411","0.175644674785319","0.242096444707504","5"
"Rarely","1986","in school","East Germany","","","","","4"
"Rarely","1986","inadequately","West Germany","288","0.392237414639799","0.358104112324667","0.426370716954931","4"
"Rarely","1986","in school","West Germany","98","0.521987722599437","0.450007713599079","0.593967731599794","4"
"Rarely","1986","inadequately","East Germany","","","","","4"
"Rarely","1986","general elemantary","West Germany","1292","0.433877040327759","0.415842173268364","0.451911907387153","4"
"Rarely","1986","middle vocational","West Germany","2529","0.509250296441322","0.495374190014087","0.523126402868557","4"
"Rarely","1986","vocational + Abi","West Germany","113","0.415249927140127","0.357009886566289","0.473489967713966","4"
"Rarely","1986","vocational + Abi","East Germany","","","","","4"
"Rarely","1986","general elemantary","East Germany","","","","","4"
"Rarely","1986","higher vocational","West Germany","301","0.478605253929106","0.437774610398248","0.519435897459963","4"
"Rarely","1986","higher vocational","East Germany","","","","","4"
"Rarely","1986","higher education","West Germany","389","0.507407977350215","0.471580219963858","0.543235734736571","4"
"Rarely","1986","middle vocational","East Germany","","","","","4"
"Rarely","1986","higher education","East Germany","","","","","4"
"Min 1x per month","1987","inadequately","West Germany","","","","","3"
"Min 1x per month","1987","inadequately","East Germany","","","","","3"
"Min 1x per month","1987","general elemantary","West Germany","","","","","3"
"Min 1x per month","1987","higher vocational","East Germany","","","","","3"
"Min 1x per month","1987","in school","East Germany","","","","","3"
"Min 1x per month","1987","higher education","West Germany","","","","","3"
"Min 1x per month","1987","higher vocational","West Germany","","","","","3"
"Min 1x per month","1987","higher education","East Germany","","","","","3"
"Min 1x per month","1987","general elemantary","East Germany","","","","","3"
"Min 1x per month","1987","in school","West Germany","","","","","3"
"Min 1x per month","1987","middle vocational","East Germany","","","","","3"
"Min 1x per month","1987","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","1987","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","1987","middle vocational","West Germany","","","","","3"
"Min 1x per week","1987","in school","West Germany","","","","","2"
"Min 1x per week","1987","in school","East Germany","","","","","2"
"Min 1x per week","1987","inadequately","West Germany","","","","","2"
"Min 1x per week","1987","inadequately","East Germany","","","","","2"
"Min 1x per week","1987","general elemantary","West Germany","","","","","2"
"Min 1x per week","1987","general elemantary","East Germany","","","","","2"
"Min 1x per week","1987","middle vocational","West Germany","","","","","2"
"Min 1x per week","1987","middle vocational","East Germany","","","","","2"
"Min 1x per week","1987","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","1987","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","1987","higher vocational","West Germany","","","","","2"
"Min 1x per week","1987","higher vocational","East Germany","","","","","2"
"Min 1x per week","1987","higher education","West Germany","","","","","2"
"Min 1x per week","1987","higher education","East Germany","","","","","2"
"Never","1987","inadequately","East Germany","","","","","5"
"Never","1987","inadequately","West Germany","","","","","5"
"Never","1987","in school","East Germany","","","","","5"
"Never","1987","higher vocational","East Germany","","","","","5"
"Never","1987","general elemantary","West Germany","","","","","5"
"Never","1987","higher education","West Germany","","","","","5"
"Never","1987","in school","West Germany","","","","","5"
"Never","1987","higher vocational","West Germany","","","","","5"
"Never","1987","higher education","East Germany","","","","","5"
"Never","1987","general elemantary","East Germany","","","","","5"
"Never","1987","middle vocational","West Germany","","","","","5"
"Never","1987","middle vocational","East Germany","","","","","5"
"Never","1987","vocational + Abi","West Germany","","","","","5"
"Never","1987","vocational + Abi","East Germany","","","","","5"
"Rarely","1987","in school","West Germany","","","","","4"
"Rarely","1987","in school","East Germany","","","","","4"
"Rarely","1987","inadequately","West Germany","","","","","4"
"Rarely","1987","inadequately","East Germany","","","","","4"
"Rarely","1987","vocational + Abi","West Germany","","","","","4"
"Rarely","1987","vocational + Abi","East Germany","","","","","4"
"Rarely","1987","higher vocational","West Germany","","","","","4"
"Rarely","1987","higher vocational","East Germany","","","","","4"
"Rarely","1987","higher education","West Germany","","","","","4"
"Rarely","1987","higher education","East Germany","","","","","4"
"Rarely","1987","general elemantary","West Germany","","","","","4"
"Rarely","1987","general elemantary","East Germany","","","","","4"
"Rarely","1987","middle vocational","West Germany","","","","","4"
"Rarely","1987","middle vocational","East Germany","","","","","4"
"Min 1x per month","1988","inadequately","East Germany","","","","","3"
"Min 1x per month","1988","higher education","West Germany","160","0.22988658723196","0.198694555545352","0.261078618918569","3"
"Min 1x per month","1988","inadequately","West Germany","167","0.210996587674163","0.180770897409969","0.241222277938357","3"
"Min 1x per month","1988","higher vocational","East Germany","","","","","3"
"Min 1x per month","1988","higher education","East Germany","","","","","3"
"Min 1x per month","1988","general elemantary","West Germany","551","0.179032441086821","0.164632751339108","0.193432130834534","3"
"Min 1x per month","1988","in school","East Germany","","","","","3"
"Min 1x per month","1988","higher vocational","West Germany","116","0.200377945374956","0.166522518837403","0.234233371912509","3"
"Min 1x per month","1988","general elemantary","East Germany","","","","","3"
"Min 1x per month","1988","in school","West Germany","29","","","","3"
"Min 1x per month","1988","middle vocational","East Germany","","","","","3"
"Min 1x per month","1988","vocational + Abi","West Germany","72","0.276945527056718","0.223470053746859","0.330421000366578","3"
"Min 1x per month","1988","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","1988","middle vocational","West Germany","1103","0.217041346561025","0.205276078013114","0.228806615108935","3"
"Min 1x per week","1988","in school","West Germany","14","","","","2"
"Min 1x per week","1988","in school","East Germany","","","","","2"
"Min 1x per week","1988","inadequately","West Germany","95","0.115276636532719","0.0916188849446667","0.138934388120771","2"
"Min 1x per week","1988","inadequately","East Germany","","","","","2"
"Min 1x per week","1988","general elemantary","West Germany","277","0.091855957248551","0.0810078167008102","0.102704097796292","2"
"Min 1x per week","1988","general elemantary","East Germany","","","","","2"
"Min 1x per week","1988","middle vocational","West Germany","364","0.0640474051478671","0.0570596305325474","0.0710351797631869","2"
"Min 1x per week","1988","middle vocational","East Germany","","","","","2"
"Min 1x per week","1988","vocational + Abi","West Germany","29","","","","2"
"Min 1x per week","1988","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","1988","higher vocational","West Germany","35","0.0665046529780275","0.0454308438217414","0.0875784621343135","2"
"Min 1x per week","1988","higher vocational","East Germany","","","","","2"
"Min 1x per week","1988","higher education","West Germany","40","0.0616680390019796","0.0438353092935321","0.0795007687104272","2"
"Min 1x per week","1988","higher education","East Germany","","","","","2"
"Never","1988","inadequately","West Germany","197","0.306852115636911","0.272687496549806","0.341016734724016","5"
"Never","1988","inadequately","East Germany","","","","","5"
"Never","1988","higher vocational","East Germany","","","","","5"
"Never","1988","in school","East Germany","","","","","5"
"Never","1988","general elemantary","West Germany","737","0.313156807632784","0.29573737530268","0.330576239962887","5"
"Never","1988","general elemantary","East Germany","","","","","5"
"Never","1988","higher education","West Germany","130","0.199726046146524","0.170088230204423","0.229363862088626","5"
"Never","1988","in school","West Germany","31","0.20884326206771","0.146055261628681","0.271631262506738","5"
"Never","1988","higher education","East Germany","","","","","5"
"Never","1988","higher vocational","West Germany","88","0.197644637881642","0.163963492959868","0.231325782803416","5"
"Never","1988","middle vocational","West Germany","894","0.215938998935814","0.204195387828741","0.227682610042886","5"
"Never","1988","middle vocational","East Germany","","","","","5"
"Never","1988","vocational + Abi","West Germany","51","0.194290469815357","0.147009437459171","0.241571502171543","5"
"Never","1988","vocational + Abi","East Germany","","","","","5"
"Rarely","1988","vocational + Abi","West Germany","117","0.442677917499685","0.383321318928699","0.50203451607067","4"
"Rarely","1988","vocational + Abi","East Germany","","","","","4"
"Rarely","1988","higher vocational","West Germany","298","0.535472763765375","0.49328998041617","0.577655547114579","4"
"Rarely","1988","higher vocational","East Germany","","","","","4"
"Rarely","1988","higher education","West Germany","369","0.508719327619536","0.471658640972395","0.545780014266677","4"
"Rarely","1988","higher education","East Germany","","","","","4"
"Rarely","1988","in school","West Germany","87","0.533297234494366","0.456235282430348","0.610359186558384","4"
"Rarely","1988","in school","East Germany","","","","","4"
"Rarely","1988","inadequately","West Germany","241","0.366874660156207","0.331171819053233","0.402577501259181","4"
"Rarely","1988","inadequately","East Germany","","","","","4"
"Rarely","1988","general elemantary","West Germany","1158","0.415954794031844","0.397442059687175","0.434467528376513","4"
"Rarely","1988","general elemantary","East Germany","","","","","4"
"Rarely","1988","middle vocational","West Germany","2355","0.502972249355295","0.488702264123323","0.517242234587267","4"
"Rarely","1988","middle vocational","East Germany","","","","","4"
"Min 1x per month","1989","inadequately","East Germany","","","","","3"
"Min 1x per month","1989","higher vocational","East Germany","","","","","3"
"Min 1x per month","1989","inadequately","West Germany","","","","","3"
"Min 1x per month","1989","general elemantary","West Germany","","","","","3"
"Min 1x per month","1989","higher education","West Germany","","","","","3"
"Min 1x per month","1989","higher education","East Germany","","","","","3"
"Min 1x per month","1989","in school","East Germany","","","","","3"
"Min 1x per month","1989","general elemantary","East Germany","","","","","3"
"Min 1x per month","1989","higher vocational","West Germany","","","","","3"
"Min 1x per month","1989","in school","West Germany","","","","","3"
"Min 1x per month","1989","middle vocational","West Germany","","","","","3"
"Min 1x per month","1989","middle vocational","East Germany","","","","","3"
"Min 1x per month","1989","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","1989","vocational + Abi","East Germany","","","","","3"
"Min 1x per week","1989","in school","West Germany","","","","","2"
"Min 1x per week","1989","in school","East Germany","","","","","2"
"Min 1x per week","1989","inadequately","West Germany","","","","","2"
"Min 1x per week","1989","inadequately","East Germany","","","","","2"
"Min 1x per week","1989","general elemantary","West Germany","","","","","2"
"Min 1x per week","1989","general elemantary","East Germany","","","","","2"
"Min 1x per week","1989","middle vocational","West Germany","","","","","2"
"Min 1x per week","1989","middle vocational","East Germany","","","","","2"
"Min 1x per week","1989","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","1989","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","1989","higher vocational","West Germany","","","","","2"
"Min 1x per week","1989","higher vocational","East Germany","","","","","2"
"Min 1x per week","1989","higher education","West Germany","","","","","2"
"Min 1x per week","1989","higher education","East Germany","","","","","2"
"Never","1989","higher vocational","East Germany","","","","","5"
"Never","1989","inadequately","West Germany","","","","","5"
"Never","1989","inadequately","East Germany","","","","","5"
"Never","1989","in school","East Germany","","","","","5"
"Never","1989","higher vocational","West Germany","","","","","5"
"Never","1989","higher education","West Germany","","","","","5"
"Never","1989","general elemantary","West Germany","","","","","5"
"Never","1989","general elemantary","East Germany","","","","","5"
"Never","1989","higher education","East Germany","","","","","5"
"Never","1989","middle vocational","East Germany","","","","","5"
"Never","1989","vocational + Abi","West Germany","","","","","5"
"Never","1989","vocational + Abi","East Germany","","","","","5"
"Never","1989","in school","West Germany","","","","","5"
"Never","1989","middle vocational","West Germany","","","","","5"
"Rarely","1989","in school","West Germany","","","","","4"
"Rarely","1989","in school","East Germany","","","","","4"
"Rarely","1989","inadequately","West Germany","","","","","4"
"Rarely","1989","inadequately","East Germany","","","","","4"
"Rarely","1989","general elemantary","West Germany","","","","","4"
"Rarely","1989","general elemantary","East Germany","","","","","4"
"Rarely","1989","middle vocational","West Germany","","","","","4"
"Rarely","1989","middle vocational","East Germany","","","","","4"
"Rarely","1989","vocational + Abi","West Germany","","","","","4"
"Rarely","1989","vocational + Abi","East Germany","","","","","4"
"Rarely","1989","higher vocational","West Germany","","","","","4"
"Rarely","1989","higher vocational","East Germany","","","","","4"
"Rarely","1989","higher education","West Germany","","","","","4"
"Rarely","1989","higher education","East Germany","","","","","4"
"Min 1x per month","1990","higher vocational","East Germany","81","0.279692872161905","0.224817044325","0.334568699998809","3"
"Min 1x per month","1990","inadequately","West Germany","","","","","3"
"Min 1x per month","1990","inadequately","East Germany","1","","","","3"
"Min 1x per month","1990","general elemantary","West Germany","","","","","3"
"Min 1x per month","1990","higher education","West Germany","","","","","3"
"Min 1x per month","1990","higher education","East Germany","310","0.312877339494105","0.28400942206401","0.3417452569242","3"
"Min 1x per month","1990","in school","East Germany","7","","","","3"
"Min 1x per month","1990","general elemantary","East Germany","118","0.202760862986296","0.16783271402627","0.237689011946323","3"
"Min 1x per month","1990","higher vocational","West Germany","","","","","3"
"Min 1x per month","1990","in school","West Germany","","","","","3"
"Min 1x per month","1990","middle vocational","West Germany","","","","","3"
"Min 1x per month","1990","middle vocational","East Germany","734","0.289808023085087","0.272088039665379","0.307528006504795","3"
"Min 1x per month","1990","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","1990","vocational + Abi","East Germany","21","","","","3"
"Min 1x per week","1990","general elemantary","West Germany","","","","","2"
"Min 1x per week","1990","general elemantary","East Germany","75","0.142754550877603","0.112364125779515","0.173144975975691","2"
"Min 1x per week","1990","middle vocational","West Germany","","","","","2"
"Min 1x per week","1990","middle vocational","East Germany","441","0.173879274261389","0.15907572352446","0.188682824998319","2"
"Min 1x per week","1990","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","1990","in school","West Germany","","","","","2"
"Min 1x per week","1990","in school","East Germany","6","","","","2"
"Min 1x per week","1990","inadequately","West Germany","","","","","2"
"Min 1x per week","1990","inadequately","East Germany","","","","","2"
"Min 1x per week","1990","vocational + Abi","East Germany","18","","","","2"
"Min 1x per week","1990","higher vocational","West Germany","","","","","2"
"Min 1x per week","1990","higher vocational","East Germany","44","0.172257879380271","0.126092266526793","0.21842349223375","2"
"Min 1x per week","1990","higher education","West Germany","","","","","2"
"Min 1x per week","1990","higher education","East Germany","187","0.182092543723269","0.158064997087968","0.206120090358571","2"
"Never","1990","inadequately","East Germany","2","","","","5"
"Never","1990","general elemantary","West Germany","","","","","5"
"Never","1990","higher education","West Germany","","","","","5"
"Never","1990","inadequately","West Germany","","","","","5"
"Never","1990","higher vocational","East Germany","25","","","","5"
"Never","1990","higher vocational","West Germany","","","","","5"
"Never","1990","in school","East Germany","2","","","","5"
"Never","1990","higher education","East Germany","42","0.0520314799542931","0.0382040549701968","0.0658589049383894","5"
"Never","1990","general elemantary","East Germany","106","0.263244822162185","0.224986077403194","0.301503566921176","5"
"Never","1990","in school","West Germany","","","","","5"
"Never","1990","middle vocational","East Germany","217","0.105508150474725","0.0935089743769075","0.117507326572543","5"
"Never","1990","vocational + Abi","West Germany","","","","","5"
"Never","1990","vocational + Abi","East Germany","2","","","","5"
"Never","1990","middle vocational","West Germany","","","","","5"
"Rarely","1990","in school","West Germany","","","","","4"
"Rarely","1990","in school","East Germany","17","","","","4"
"Rarely","1990","inadequately","West Germany","","","","","4"
"Rarely","1990","inadequately","East Germany","8","","","","4"
"Rarely","1990","general elemantary","West Germany","","","","","4"
"Rarely","1990","general elemantary","East Germany","210","0.391239763973916","0.348842890373604","0.433636637574227","4"
"Rarely","1990","middle vocational","West Germany","","","","","4"
"Rarely","1990","middle vocational","East Germany","1126","0.430804552178798","0.411463010896024","0.450146093461572","4"
"Rarely","1990","vocational + Abi","West Germany","","","","","4"
"Rarely","1990","vocational + Abi","East Germany","38","0.489869460587806","0.379635505436517","0.600103415739095","4"
"Rarely","1990","higher vocational","West Germany","","","","","4"
"Rarely","1990","higher vocational","East Germany","107","0.396640297546166","0.336831083220584","0.456449511871748","4"
"Rarely","1990","higher education","West Germany","","","","","4"
"Rarely","1990","higher education","East Germany","452","0.452998636828332","0.42200632909493","0.483990944561734","4"
"Min 1x per month","1991","inadequately","West Germany","","","","","3"
"Min 1x per month","1991","inadequately","East Germany","","","","","3"
"Min 1x per month","1991","general elemantary","West Germany","","","","","3"
"Min 1x per month","1991","higher vocational","East Germany","","","","","3"
"Min 1x per month","1991","higher education","West Germany","","","","","3"
"Min 1x per month","1991","higher education","East Germany","","","","","3"
"Min 1x per month","1991","in school","East Germany","","","","","3"
"Min 1x per month","1991","general elemantary","East Germany","","","","","3"
"Min 1x per month","1991","higher vocational","West Germany","","","","","3"
"Min 1x per month","1991","middle vocational","West Germany","","","","","3"
"Min 1x per month","1991","middle vocational","East Germany","","","","","3"
"Min 1x per month","1991","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","1991","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","1991","in school","West Germany","","","","","3"
"Min 1x per week","1991","general elemantary","West Germany","","","","","2"
"Min 1x per week","1991","general elemantary","East Germany","","","","","2"
"Min 1x per week","1991","middle vocational","West Germany","","","","","2"
"Min 1x per week","1991","middle vocational","East Germany","","","","","2"
"Min 1x per week","1991","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","1991","in school","West Germany","","","","","2"
"Min 1x per week","1991","in school","East Germany","","","","","2"
"Min 1x per week","1991","inadequately","West Germany","","","","","2"
"Min 1x per week","1991","inadequately","East Germany","","","","","2"
"Min 1x per week","1991","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","1991","higher vocational","West Germany","","","","","2"
"Min 1x per week","1991","higher vocational","East Germany","","","","","2"
"Min 1x per week","1991","higher education","West Germany","","","","","2"
"Min 1x per week","1991","higher education","East Germany","","","","","2"
"Never","1991","inadequately","East Germany","","","","","5"
"Never","1991","higher vocational","East Germany","","","","","5"
"Never","1991","general elemantary","West Germany","","","","","5"
"Never","1991","higher education","East Germany","","","","","5"
"Never","1991","inadequately","West Germany","","","","","5"
"Never","1991","higher education","West Germany","","","","","5"
"Never","1991","in school","East Germany","","","","","5"
"Never","1991","higher vocational","West Germany","","","","","5"
"Never","1991","general elemantary","East Germany","","","","","5"
"Never","1991","in school","West Germany","","","","","5"
"Never","1991","middle vocational","West Germany","","","","","5"
"Never","1991","middle vocational","East Germany","","","","","5"
"Never","1991","vocational + Abi","West Germany","","","","","5"
"Never","1991","vocational + Abi","East Germany","","","","","5"
"Rarely","1991","in school","West Germany","","","","","4"
"Rarely","1991","in school","East Germany","","","","","4"
"Rarely","1991","inadequately","West Germany","","","","","4"
"Rarely","1991","inadequately","East Germany","","","","","4"
"Rarely","1991","general elemantary","West Germany","","","","","4"
"Rarely","1991","general elemantary","East Germany","","","","","4"
"Rarely","1991","middle vocational","West Germany","","","","","4"
"Rarely","1991","middle vocational","East Germany","","","","","4"
"Rarely","1991","vocational + Abi","West Germany","","","","","4"
"Rarely","1991","vocational + Abi","East Germany","","","","","4"
"Rarely","1991","higher vocational","West Germany","","","","","4"
"Rarely","1991","higher vocational","East Germany","","","","","4"
"Rarely","1991","higher education","West Germany","","","","","4"
"Rarely","1991","higher education","East Germany","","","","","4"
"Min 1x per month","1992","in school","East Germany","15","","","","3"
"Min 1x per month","1992","higher education","West Germany","186","0.246285495535487","0.215073940643681","0.277497050427294","3"
"Min 1x per month","1992","higher education","East Germany","250","0.275412593256315","0.246530569327248","0.304294617185381","3"
"Min 1x per month","1992","inadequately","West Germany","166","0.250213557078291","0.215728099794082","0.284699014362501","3"
"Min 1x per month","1992","inadequately","East Germany","6","","","","3"
"Min 1x per month","1992","general elemantary","West Germany","642","0.235666842529395","0.218411617762811","0.252922067295979","3"
"Min 1x per month","1992","general elemantary","East Germany","93","0.17264168466773","0.137838527663153","0.207444841672306","3"
"Min 1x per month","1992","higher vocational","East Germany","72","0.30286783140393","0.243867525122257","0.361868137685604","3"
"Min 1x per month","1992","in school","West Germany","43","0.313534633395112","0.236958997747603","0.390110269042621","3"
"Min 1x per month","1992","middle vocational","West Germany","1250","0.259742105099602","0.246883234774596","0.272600975424608","3"
"Min 1x per month","1992","higher vocational","West Germany","140","0.264012040236349","0.22644841695301","0.301575663519688","3"
"Min 1x per month","1992","middle vocational","East Germany","621","0.277897013756466","0.259216374081177","0.296577653431755","3"
"Min 1x per month","1992","vocational + Abi","West Germany","116","0.355530756731708","0.302837123233733","0.408224390229683","3"
"Min 1x per month","1992","vocational + Abi","East Germany","24","","","","3"
"Min 1x per week","1992","in school","West Germany","17","","","","2"
"Min 1x per week","1992","in school","East Germany","1","","","","2"
"Min 1x per week","1992","inadequately","West Germany","84","0.121533538659788","0.095518621740178","0.147548455579398","2"
"Min 1x per week","1992","inadequately","East Germany","","","","","2"
"Min 1x per week","1992","general elemantary","West Germany","293","0.1207523183024","0.107504834907167","0.133999801697633","2"
"Min 1x per week","1992","general elemantary","East Germany","30","0.0724582329450501","0.0485850900931025","0.0963313757969978","2"
"Min 1x per week","1992","middle vocational","West Germany","418","0.0858866180343359","0.0776698145746732","0.0941034214939986","2"
"Min 1x per week","1992","middle vocational","East Germany","195","0.0938896855981545","0.0817264333769596","0.106052937819349","2"
