"pli0095_h","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1985","Full Time","lower secondary degree","203","0.0847258996922187","0.0731498057927943","0.096301993591643"
"Min 1x per week","1985","Full Time","secondary school degree","61","0.0701263609719015","0.0532546403850149","0.0869980815587881"
"Min 1x per week","1985","Full Time","college entrance qualification","50","0.0945500182528758","0.0701414900549297","0.118958546450822"
"Min 1x per week","1985","Full Time","Other degree","140","0.179788796768415","0.152908489975597","0.206669103561233"
"Min 1x per week","1985","Full Time","no degree/no degree yet","67","0.143237779978848","0.110798737349435","0.175676822608261"
"Min 1x per week","1985","Part Time","lower secondary degree","94","0.0968885006160113","0.0777114507824772","0.116065550449545"
"Min 1x per week","1985","Part Time","secondary school degree","35","0.0950978303274955","0.0643211696324484","0.125874491022543"
"Min 1x per week","1985","Part Time","college entrance qualification","37","0.141433341780822","0.100247812163017","0.182618871398628"
"Min 1x per week","1985","Part Time","Other degree","32","0.21862728336442","0.156313224634839","0.280941342094001"
"Min 1x per week","1985","Part Time","no degree/no degree yet","22","","",""
"Min 1x per week","1985","Not Working","lower secondary degree","251","0.101224658251326","0.0888789844532863","0.113570332049365"
"Min 1x per week","1985","Not Working","secondary school degree","74","0.119557737449723","0.0942229595859627","0.144892515313483"
"Min 1x per week","1985","Not Working","college entrance qualification","50","0.117007293103256","0.0849831415101158","0.149031444696395"
"Min 1x per week","1985","Not Working","Other degree","46","0.126453295907592","0.0866619310895171","0.166244660725668"
"Min 1x per week","1985","Not Working","no degree/no degree yet","72","0.0990355401442643","0.0736526165749858","0.124418463713543"
"Min 1x per month","1985","Full Time","lower secondary degree","643","0.283337494715767","0.264605340430248","0.302069649001286"
"Min 1x per month","1985","Full Time","secondary school degree","252","0.27836338243301","0.248751085975981","0.307975678890038"
"Min 1x per month","1985","Full Time","college entrance qualification","128","0.246629669213461","0.210670846149625","0.282588492277296"
"Min 1x per month","1985","Full Time","Other degree","265","0.35354464880307","0.320080370668317","0.387008926937823"
"Min 1x per month","1985","Full Time","no degree/no degree yet","127","0.257706064869762","0.21720566046012","0.298206469279405"
"Min 1x per month","1985","Part Time","lower secondary degree","256","0.272333964057607","0.243474254953","0.301193673162215"
"Min 1x per month","1985","Part Time","secondary school degree","82","0.23094395576176","0.186729154972447","0.275158756551074"
"Min 1x per month","1985","Part Time","college entrance qualification","79","0.285525956115722","0.232143596169536","0.338908316061908"
"Min 1x per month","1985","Part Time","Other degree","47","0.253420197026088","0.187841396444742","0.318998997607434"
"Min 1x per month","1985","Part Time","no degree/no degree yet","32","0.24944280484425","0.169308870357246","0.329576739331254"
"Min 1x per month","1985","Not Working","lower secondary degree","436","0.178926929302087","0.163238667711132","0.194615190893042"
"Min 1x per month","1985","Not Working","secondary school degree","158","0.230906646601699","0.197999853361539","0.263813439841859"
"Min 1x per month","1985","Not Working","college entrance qualification","98","0.23055318897304","0.18859009733887","0.27251628060721"
"Min 1x per month","1985","Not Working","Other degree","78","0.243506316362821","0.192121067688984","0.294891565036658"
"Min 1x per month","1985","Not Working","no degree/no degree yet","134","0.219014555552755","0.183870632923891","0.25415847818162"
"Rarely","1985","Full Time","lower secondary degree","1108","0.511152842937645","0.490373093960839","0.531932591914451"
"Rarely","1985","Full Time","secondary school degree","480","0.5545371515177","0.521699066457637","0.587375236577762"
"Rarely","1985","Full Time","college entrance qualification","303","0.533449949150657","0.491832590637126","0.575067307664188"
"Rarely","1985","Full Time","Other degree","276","0.340230640756004","0.307066187469489","0.373395094042519"
"Rarely","1985","Full Time","no degree/no degree yet","153","0.355894886793031","0.311559721532097","0.400230052053965"
"Rarely","1985","Part Time","lower secondary degree","436","0.479689158172687","0.447300990252004","0.512077326093371"
"Rarely","1985","Part Time","secondary school degree","184","0.516754930768421","0.464327158068256","0.569182703468585"
"Rarely","1985","Part Time","college entrance qualification","134","0.485202666039008","0.426133413149511","0.544271918928505"
"Rarely","1985","Part Time","Other degree","59","0.411024677921915","0.336844608277796","0.485204747566034"
"Rarely","1985","Part Time","no degree/no degree yet","43","0.438361177229488","0.346467912289131","0.530254442169846"
"Rarely","1985","Not Working","lower secondary degree","900","0.364607291689518","0.344906673606625","0.38430790977241"
"Rarely","1985","Not Working","secondary school degree","257","0.388096019436669","0.35004300642026","0.426149032453078"
"Rarely","1985","Not Working","college entrance qualification","158","0.384008698894607","0.335552378821198","0.432465018968016"
"Rarely","1985","Not Working","Other degree","87","0.37091283662885","0.313080327164539","0.428745346093161"
"Rarely","1985","Not Working","no degree/no degree yet","218","0.477542379692996","0.435097650357283","0.519987109028709"
"Never","1985","Full Time","lower secondary degree","269","0.120783762654369","0.107237157048487","0.134330368260252"
"Never","1985","Full Time","secondary school degree","87","0.096973105077389","0.0774214850474364","0.116524725107342"
"Never","1985","Full Time","college entrance qualification","71","0.125370363383007","0.0977462664619816","0.152994460304031"
"Never","1985","Full Time","Other degree","103","0.126435913672511","0.103172541381317","0.149699285963705"
"Never","1985","Full Time","no degree/no degree yet","101","0.243161268358359","0.203436812348129","0.282885724368589"
"Never","1985","Part Time","lower secondary degree","128","0.151088377153694","0.127870539975535","0.174306214331853"
"Never","1985","Part Time","secondary school degree","48","0.157203283142323","0.119015222719028","0.195391343565619"
"Never","1985","Part Time","college entrance qualification","25","","",""
"Never","1985","Part Time","Other degree","31","0.116927841687576","0.0684814092285823","0.165374274146571"
"Never","1985","Part Time","no degree/no degree yet","15","","",""
"Never","1985","Not Working","lower secondary degree","706","0.355241120757069","0.335652387821836","0.374829853692303"
"Never","1985","Not Working","secondary school degree","141","0.261439596511909","0.227126768880005","0.295752424143813"
"Never","1985","Not Working","college entrance qualification","81","0.268430819029098","0.224280230457956","0.312581407600239"
"Never","1985","Not Working","Other degree","57","0.259127551100737","0.206669855124933","0.311585247076542"
"Never","1985","Not Working","no degree/no degree yet","108","0.204407524609984","0.170139738474195","0.238675310745773"
"Min 1x per week","1986","Full Time","lower secondary degree","141","0.0617048814554145","0.0515434537620841","0.071866309148745"
"Min 1x per week","1986","Full Time","secondary school degree","45","0.0506824587424483","0.0361735274633643","0.0651913900215323"
"Min 1x per week","1986","Full Time","college entrance qualification","48","0.0874084048588292","0.0644231711490603","0.110393638568598"
"Min 1x per week","1986","Full Time","Other degree","93","0.131809034675523","0.107679172797136","0.15593889655391"
"Min 1x per week","1986","Full Time","no degree/no degree yet","42","0.0882959446553903","0.060595107774486","0.115996781536295"
"Min 1x per week","1986","Part Time","lower secondary degree","85","0.0961553264022051","0.0766885647467661","0.115622088057644"
"Min 1x per week","1986","Part Time","secondary school degree","25","","",""
"Min 1x per week","1986","Part Time","college entrance qualification","19","","",""
"Min 1x per week","1986","Part Time","Other degree","13","","",""
"Min 1x per week","1986","Part Time","no degree/no degree yet","12","","",""
"Min 1x per week","1986","Not Working","lower secondary degree","188","0.0838352853242028","0.0720073210208864","0.0956632496275192"
"Min 1x per week","1986","Not Working","secondary school degree","52","0.0975915387162823","0.0738658669873333","0.121317210445231"
"Min 1x per week","1986","Not Working","college entrance qualification","33","0.0766769998635982","0.0500987053666091","0.103255294360587"
"Min 1x per week","1986","Not Working","Other degree","37","0.162715826329492","0.116961788614295","0.208469864044689"
"Min 1x per week","1986","Not Working","no degree/no degree yet","65","0.082720179635822","0.0588368817697204","0.106603477501923"
"Min 1x per month","1986","Full Time","lower secondary degree","581","0.255368906723055","0.236953562821239","0.273784250624871"
"Min 1x per month","1986","Full Time","secondary school degree","220","0.236296756697114","0.208197681216662","0.264395832177566"
"Min 1x per month","1986","Full Time","college entrance qualification","115","0.20850551326474","0.17544445029486","0.24156657623462"
"Min 1x per month","1986","Full Time","Other degree","216","0.280636934744703","0.248587446653671","0.312686422835735"
"Min 1x per month","1986","Full Time","no degree/no degree yet","110","0.244051461715792","0.202115907176375","0.285987016255208"
"Min 1x per month","1986","Part Time","lower secondary degree","191","0.194611773621107","0.168469260755199","0.220754286487015"
"Min 1x per month","1986","Part Time","secondary school degree","75","0.201507385397214","0.159780607489615","0.243234163304813"
"Min 1x per month","1986","Part Time","college entrance qualification","86","0.290517358562012","0.237715908256048","0.343318808867976"
"Min 1x per month","1986","Part Time","Other degree","42","0.242191166600689","0.176220698605382","0.308161634595996"
"Min 1x per month","1986","Part Time","no degree/no degree yet","24","","",""
"Min 1x per month","1986","Not Working","lower secondary degree","327","0.143154270911388","0.128206952913796","0.158101588908981"
"Min 1x per month","1986","Not Working","secondary school degree","136","0.191090283259934","0.159657692136947","0.222522874382921"
"Min 1x per month","1986","Not Working","college entrance qualification","94","0.22324654326574","0.181650531239184","0.264842555292296"
