"pli0095_h","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1985","(2a) intermediate vocational","general elemantary","","","",""
"Min 1x per week","1985","(2a) intermediate vocational","middle vocational","101","0.0933333325526932","0.0763648372951597","0.110301827810227"
"Min 1x per week","1985","(2a) intermediate vocational","vocational + Abi","","","",""
"Min 1x per week","1985","(2a) intermediate vocational","higher vocational","17","","",""
"Min 1x per week","1985","(2a) intermediate vocational","higher education","","","",""
"Min 1x per week","1985","(2c_gen) general maturity certificate","in school","","","",""
"Min 1x per week","1985","(2c_gen) general maturity certificate","inadequately","","","",""
"Min 1x per week","1985","(2c_gen) general maturity certificate","general elemantary","","","",""
"Min 1x per week","1985","(2c_gen) general maturity certificate","middle vocational","55","0.127518241330131","0.0938036031166859","0.161232879543576"
"Min 1x per week","1985","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Min 1x per week","1985","(2c_gen) general maturity certificate","higher vocational","","","",""
"Min 1x per week","1985","(2c_gen) general maturity certificate","higher education","","","",""
"Min 1x per week","1985","(2c_voc) vocational maturity certificate","in school","","","",""
"Min 1x per week","1985","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Min 1x per week","1985","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Min 1x per week","1985","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Min 1x per week","1985","(2c_voc) vocational maturity certificate","vocational + Abi","45","0.162353841255814","0.118688747757133","0.206018934754496"
"Min 1x per week","1985","(2c_voc) vocational maturity certificate","higher vocational","16","","",""
"Min 1x per week","1985","(2c_voc) vocational maturity certificate","higher education","","","",""
"Min 1x per week","1985","(3a) lower tertiary education","in school","","","",""
"Min 1x per week","1985","(3a) lower tertiary education","inadequately","","","",""
"Min 1x per week","1985","(3a) lower tertiary education","general elemantary","","","",""
"Min 1x per week","1985","(3a) lower tertiary education","middle vocational","","","",""
"Min 1x per week","1985","(3a) lower tertiary education","vocational + Abi","","","",""
"Min 1x per week","1985","(3a) lower tertiary education","higher vocational","","","",""
"Min 1x per week","1985","(3a) lower tertiary education","higher education","20","","",""
"Min 1x per week","1985","(3b) higher tertiary education","in school","","","",""
"Min 1x per week","1985","(3b) higher tertiary education","inadequately","","","",""
"Min 1x per week","1985","(3b) higher tertiary education","general elemantary","","","",""
"Min 1x per week","1985","(3b) higher tertiary education","middle vocational","","","",""
"Min 1x per week","1985","(3b) higher tertiary education","vocational + Abi","","","",""
"Min 1x per week","1985","(3b) higher tertiary education","higher vocational","","","",""
"Min 1x per week","1985","(3b) higher tertiary education","higher education","52","0.093821414595474","0.0683147237551485","0.1193281054358"
"Min 1x per month","1985","(0) in school","in school","46","0.223851008440279","0.163948681203181","0.283753335677376"
"Min 1x per month","1985","(0) in school","inadequately","","","",""
"Min 1x per month","1985","(0) in school","general elemantary","","","",""
"Min 1x per month","1985","(0) in school","middle vocational","","","",""
"Min 1x per month","1985","(0) in school","vocational + Abi","","","",""
"Min 1x per month","1985","(0) in school","higher vocational","","","",""
"Min 1x per month","1985","(0) in school","higher education","","","",""
"Min 1x per month","1985","(1a) inadequately completed","in school","","","",""
"Min 1x per month","1985","(1a) inadequately completed","inadequately","218","0.23625506416007","0.207056092724566","0.265454035595575"
"Min 1x per month","1985","(1a) inadequately completed","general elemantary","","","",""
"Min 1x per month","1985","(1a) inadequately completed","middle vocational","31","0.292271182550199","0.199335901733759","0.38520646336664"
"Min 1x per month","1985","(1a) inadequately completed","vocational + Abi","","","",""
"Min 1x per month","1985","(1a) inadequately completed","higher vocational","","","",""
"Min 1x per month","1985","(1a) inadequately completed","higher education","","","",""
"Min 1x per month","1985","(1b) general elementary school","in school","","","",""
"Min 1x per month","1985","(1b) general elementary school","inadequately","7","","",""
"Min 1x per month","1985","(1b) general elementary school","general elemantary","616","0.199400644248985","0.183959356874218","0.214841931623752"
"Min 1x per month","1985","(1b) general elementary school","middle vocational","","","",""
"Min 1x per month","1985","(1b) general elementary school","vocational + Abi","","","",""
"Min 1x per month","1985","(1b) general elementary school","higher vocational","","","",""
"Min 1x per month","1985","(1b) general elementary school","higher education","","","",""
"Min 1x per month","1985","(1c) basic vocational qualification","in school","","","",""
"Min 1x per month","1985","(1c) basic vocational qualification","inadequately","","","",""
"Min 1x per month","1985","(1c) basic vocational qualification","general elemantary","","","",""
"Min 1x per month","1985","(1c) basic vocational qualification","middle vocational","948","0.25589738564968","0.241486099058424","0.270308672240935"
"Min 1x per month","1985","(1c) basic vocational qualification","vocational + Abi","","","",""
"Min 1x per month","1985","(1c) basic vocational qualification","higher vocational","76","0.269104409595296","0.217157806498956","0.321051012691636"
"Min 1x per month","1985","(1c) basic vocational qualification","higher education","","","",""
"Min 1x per month","1985","(2b) intermediate general qualification","in school","","","",""
"Min 1x per month","1985","(2b) intermediate general qualification","inadequately","","","",""
"Min 1x per month","1985","(2b) intermediate general qualification","general elemantary","134","0.257636186671686","0.218098524137717","0.297173849205656"
"Min 1x per month","1985","(2b) intermediate general qualification","middle vocational","","","",""
"Min 1x per month","1985","(2b) intermediate general qualification","vocational + Abi","","","",""
"Min 1x per month","1985","(2b) intermediate general qualification","higher vocational","","","",""
"Min 1x per month","1985","(2b) intermediate general qualification","higher education","","","",""
"Min 1x per month","1985","(2a) intermediate vocational","in school","","","",""
"Min 1x per month","1985","(2a) intermediate vocational","inadequately","","","",""
"Min 1x per month","1985","(2a) intermediate vocational","general elemantary","","","",""
"Min 1x per month","1985","(2a) intermediate vocational","middle vocational","289","0.24896794939197","0.2237446394353","0.274191259348641"
"Min 1x per month","1985","(2a) intermediate vocational","vocational + Abi","","","",""
"Min 1x per month","1985","(2a) intermediate vocational","higher vocational","54","0.270522647915177","0.20848966012033","0.332555635710024"
"Min 1x per month","1985","(2a) intermediate vocational","higher education","","","",""
"Min 1x per month","1985","(2c_gen) general maturity certificate","in school","","","",""
"Min 1x per month","1985","(2c_gen) general maturity certificate","inadequately","","","",""
"Min 1x per month","1985","(2c_gen) general maturity certificate","general elemantary","","","",""
"Min 1x per month","1985","(2c_gen) general maturity certificate","middle vocational","117","0.306026887755062","0.259446265755553","0.352607509754571"
"Min 1x per month","1985","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Min 1x per month","1985","(2c_gen) general maturity certificate","higher vocational","","","",""
"Min 1x per month","1985","(2c_gen) general maturity certificate","higher education","","","",""
"Min 1x per month","1985","(2c_voc) vocational maturity certificate","in school","","","",""
"Min 1x per month","1985","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Min 1x per month","1985","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Min 1x per month","1985","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Min 1x per month","1985","(2c_voc) vocational maturity certificate","vocational + Abi","86","0.293489213044246","0.239571895173666","0.347406530914826"
"Min 1x per month","1985","(2c_voc) vocational maturity certificate","higher vocational","27","","",""
"Min 1x per month","1985","(2c_voc) vocational maturity certificate","higher education","","","",""
"Min 1x per month","1985","(3a) lower tertiary education","in school","","","",""
"Min 1x per month","1985","(3a) lower tertiary education","inadequately","","","",""
"Min 1x per month","1985","(3a) lower tertiary education","general elemantary","","","",""
"Min 1x per month","1985","(3a) lower tertiary education","middle vocational","","","",""
"Min 1x per month","1985","(3a) lower tertiary education","vocational + Abi","","","",""
"Min 1x per month","1985","(3a) lower tertiary education","higher vocational","","","",""
"Min 1x per month","1985","(3a) lower tertiary education","higher education","59","0.231880711859543","0.179034763420383","0.284726660298702"
"Min 1x per month","1985","(3b) higher tertiary education","in school","","","",""
"Min 1x per month","1985","(3b) higher tertiary education","inadequately","","","",""
"Min 1x per month","1985","(3b) higher tertiary education","general elemantary","","","",""
"Min 1x per month","1985","(3b) higher tertiary education","middle vocational","","","",""
"Min 1x per month","1985","(3b) higher tertiary education","vocational + Abi","","","",""
"Min 1x per month","1985","(3b) higher tertiary education","higher vocational","","","",""
"Min 1x per month","1985","(3b) higher tertiary education","higher education","110","0.224821287713296","0.188302540810385","0.261340034616206"
"Rarely","1985","(0) in school","in school","104","0.567242289337236","0.496039283659868","0.638445295014605"
"Rarely","1985","(0) in school","inadequately","","","",""
"Rarely","1985","(0) in school","general elemantary","","","",""
"Rarely","1985","(0) in school","middle vocational","","","",""
"Rarely","1985","(0) in school","vocational + Abi","","","",""
"Rarely","1985","(0) in school","higher vocational","","","",""
"Rarely","1985","(0) in school","higher education","","","",""
"Rarely","1985","(1a) inadequately completed","in school","","","",""
"Rarely","1985","(1a) inadequately completed","inadequately","281","0.362863077642846","0.329811621736861","0.395914533548831"
"Rarely","1985","(1a) inadequately completed","general elemantary","","","",""
"Rarely","1985","(1a) inadequately completed","middle vocational","28","","",""
"Rarely","1985","(1a) inadequately completed","vocational + Abi","","","",""
"Rarely","1985","(1a) inadequately completed","higher vocational","2","","",""
"Rarely","1985","(1a) inadequately completed","higher education","","","",""
"Rarely","1985","(1b) general elementary school","in school","","","",""
"Rarely","1985","(1b) general elementary school","inadequately","14","","",""
"Rarely","1985","(1b) general elementary school","general elemantary","1034","0.402677788899494","0.383724011380309","0.421631566418678"
"Rarely","1985","(1b) general elementary school","middle vocational","","","",""
"Rarely","1985","(1b) general elementary school","vocational + Abi","","","",""
"Rarely","1985","(1b) general elementary school","higher vocational","","","",""
"Rarely","1985","(1b) general elementary school","higher education","","","",""
"Rarely","1985","(1c) basic vocational qualification","in school","","","",""
"Rarely","1985","(1c) basic vocational qualification","inadequately","","","",""
"Rarely","1985","(1c) basic vocational qualification","general elemantary","","","",""
"Rarely","1985","(1c) basic vocational qualification","middle vocational","1596","0.452112390657012","0.435675398066265","0.468549383247759"
"Rarely","1985","(1c) basic vocational qualification","vocational + Abi","","","",""
"Rarely","1985","(1c) basic vocational qualification","higher vocational","131","0.45286622151097","0.394561892253036","0.511170550768903"
"Rarely","1985","(1c) basic vocational qualification","higher education","","","",""
"Rarely","1985","(2b) intermediate general qualification","in school","","","",""
"Rarely","1985","(2b) intermediate general qualification","inadequately","","","",""
"Rarely","1985","(2b) intermediate general qualification","general elemantary","217","0.465831336975564","0.420733811179448","0.510928862771679"
"Rarely","1985","(2b) intermediate general qualification","middle vocational","","","",""
"Rarely","1985","(2b) intermediate general qualification","vocational + Abi","","","",""
"Rarely","1985","(2b) intermediate general qualification","higher vocational","","","",""
"Rarely","1985","(2b) intermediate general qualification","higher education","","","",""
"Rarely","1985","(2a) intermediate vocational","in school","","","",""
"Rarely","1985","(2a) intermediate vocational","inadequately","","","",""
"Rarely","1985","(2a) intermediate vocational","general elemantary","","","",""
"Rarely","1985","(2a) intermediate vocational","middle vocational","583","0.50088746182013","0.471721893715359","0.530053029924901"
"Rarely","1985","(2a) intermediate vocational","vocational + Abi","","","",""
"Rarely","1985","(2a) intermediate vocational","higher vocational","87","0.425364375942814","0.356325802543398","0.49440294934223"
"Rarely","1985","(2a) intermediate vocational","higher education","","","",""
"Rarely","1985","(2c_gen) general maturity certificate","in school","","","",""
"Rarely","1985","(2c_gen) general maturity certificate","inadequately","","","",""
"Rarely","1985","(2c_gen) general maturity certificate","general elemantary","","","",""
"Rarely","1985","(2c_gen) general maturity certificate","middle vocational","156","0.419952266959649","0.370065426349296","0.469839107570002"
"Rarely","1985","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Rarely","1985","(2c_gen) general maturity certificate","higher vocational","","","",""
"Rarely","1985","(2c_gen) general maturity certificate","higher education","","","",""
"Rarely","1985","(2c_voc) vocational maturity certificate","in school","","","",""
"Rarely","1985","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Rarely","1985","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Rarely","1985","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Rarely","1985","(2c_voc) vocational maturity certificate","vocational + Abi","104","0.390157473910354","0.33240087278727","0.447914075033438"
"Rarely","1985","(2c_voc) vocational maturity certificate","higher vocational","66","0.480251952404126","0.395343040910788","0.565160863897464"
"Rarely","1985","(2c_voc) vocational maturity certificate","higher education","","","",""
"Rarely","1985","(3a) lower tertiary education","in school","","","",""
"Rarely","1985","(3a) lower tertiary education","inadequately","","","",""
"Rarely","1985","(3a) lower tertiary education","general elemantary","","","",""
"Rarely","1985","(3a) lower tertiary education","middle vocational","","","",""
"Rarely","1985","(3a) lower tertiary education","vocational + Abi","","","",""
"Rarely","1985","(3a) lower tertiary education","higher vocational","","","",""
"Rarely","1985","(3a) lower tertiary education","higher education","132","0.522800384653588","0.460256760895327","0.585344008411848"
"Rarely","1985","(3b) higher tertiary education","in school","","","",""
"Rarely","1985","(3b) higher tertiary education","inadequately","","","",""
"Rarely","1985","(3b) higher tertiary education","general elemantary","","","",""
"Rarely","1985","(3b) higher tertiary education","middle vocational","","","",""
"Rarely","1985","(3b) higher tertiary education","vocational + Abi","","","",""
"Rarely","1985","(3b) higher tertiary education","higher vocational","","","",""
"Rarely","1985","(3b) higher tertiary education","higher education","263","0.510299345040302","0.466569888471722","0.554028801608881"
"Never","1985","(0) in school","in school","24","","",""
"Never","1985","(0) in school","inadequately","","","",""
"Never","1985","(0) in school","general elemantary","","","",""
"Never","1985","(0) in school","middle vocational","","","",""
"Never","1985","(0) in school","vocational + Abi","","","",""
"Never","1985","(0) in school","higher vocational","","","",""
"Never","1985","(0) in school","higher education","","","",""
"Never","1985","(1a) inadequately completed","in school","","","",""
"Never","1985","(1a) inadequately completed","inadequately","182","0.248852396910659","0.219133247512318","0.278571546309001"
"Never","1985","(1a) inadequately completed","general elemantary","","","",""
"Never","1985","(1a) inadequately completed","middle vocational","17","","",""
"Never","1985","(1a) inadequately completed","vocational + Abi","","","",""
"Never","1985","(1a) inadequately completed","higher vocational","1","","",""
"Never","1985","(1a) inadequately completed","higher education","","","",""
"Never","1985","(1b) general elementary school","in school","","","",""
"Never","1985","(1b) general elementary school","inadequately","3","","",""
"Never","1985","(1b) general elementary school","general elemantary","601","0.292010936625906","0.274438764768962","0.309583108482849"
"Never","1985","(1b) general elementary school","middle vocational","","","",""
"Never","1985","(1b) general elementary school","vocational + Abi","","","",""
"Never","1985","(1b) general elementary school","higher vocational","","","",""
"Never","1985","(1b) general elementary school","higher education","","","",""
"Never","1985","(1c) basic vocational qualification","in school","","","",""
"Never","1985","(1c) basic vocational qualification","inadequately","","","",""
"Never","1985","(1c) basic vocational qualification","general elemantary","","","",""
"Never","1985","(1c) basic vocational qualification","middle vocational","601","0.198157048666186","0.184992595137181","0.211321502195191"
"Never","1985","(1c) basic vocational qualification","vocational + Abi","","","",""
"Never","1985","(1c) basic vocational qualification","higher vocational","53","0.21390883728952","0.165878028932114","0.261939645646926"
"Never","1985","(1c) basic vocational qualification","higher education","","","",""
"Never","1985","(2b) intermediate general qualification","in school","","","",""
"Never","1985","(2b) intermediate general qualification","inadequately","","","",""
"Never","1985","(2b) intermediate general qualification","general elemantary","72","0.178329504090119","0.143722850206258","0.21293615797398"
"Never","1985","(2b) intermediate general qualification","middle vocational","","","",""
"Never","1985","(2b) intermediate general qualification","vocational + Abi","","","",""
"Never","1985","(2b) intermediate general qualification","higher vocational","","","",""
"Never","1985","(2b) intermediate general qualification","higher education","","","",""
"Never","1985","(2a) intermediate vocational","in school","","","",""
"Never","1985","(2a) intermediate vocational","inadequately","","","",""
"Never","1985","(2a) intermediate vocational","general elemantary","","","",""
"Never","1985","(2a) intermediate vocational","middle vocational","156","0.156811256235207","0.135600696122594","0.17802181634782"
"Never","1985","(2a) intermediate vocational","vocational + Abi","","","",""
"Never","1985","(2a) intermediate vocational","higher vocational","39","0.224166699108642","0.165931611289364","0.282401786927919"
"Never","1985","(2a) intermediate vocational","higher education","","","",""
"Never","1985","(2c_gen) general maturity certificate","in school","","","",""
"Never","1985","(2c_gen) general maturity certificate","inadequately","","","",""
"Never","1985","(2c_gen) general maturity certificate","general elemantary","","","",""
"Never","1985","(2c_gen) general maturity certificate","middle vocational","48","0.146502603955158","0.110760678823997","0.18224452908632"
"Never","1985","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Never","1985","(2c_gen) general maturity certificate","higher vocational","","","",""
"Never","1985","(2c_gen) general maturity certificate","higher education","","","",""
"Never","1985","(2c_voc) vocational maturity certificate","in school","","","",""
"Never","1985","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Never","1985","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Never","1985","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Never","1985","(2c_voc) vocational maturity certificate","vocational + Abi","39","0.153999471789586","0.111261122676835","0.196737820902336"
"Never","1985","(2c_voc) vocational maturity certificate","higher vocational","24","","",""
"Never","1985","(2c_voc) vocational maturity certificate","higher education","","","",""
"Never","1985","(3a) lower tertiary education","in school","","","",""
"Never","1985","(3a) lower tertiary education","inadequately","","","",""
"Never","1985","(3a) lower tertiary education","general elemantary","","","",""
"Never","1985","(3a) lower tertiary education","middle vocational","","","",""
"Never","1985","(3a) lower tertiary education","vocational + Abi","","","",""
"Never","1985","(3a) lower tertiary education","higher vocational","","","",""
"Never","1985","(3a) lower tertiary education","higher education","34","0.155272866009931","0.109923517142369","0.200622214877492"
"Never","1985","(3b) higher tertiary education","in school","","","",""
"Never","1985","(3b) higher tertiary education","inadequately","","","",""
"Never","1985","(3b) higher tertiary education","general elemantary","","","",""
"Never","1985","(3b) higher tertiary education","middle vocational","","","",""
"Never","1985","(3b) higher tertiary education","vocational + Abi","","","",""
"Never","1985","(3b) higher tertiary education","higher vocational","","","",""
"Never","1985","(3b) higher tertiary education","higher education","77","0.171057952650928","0.138117470472308","0.203998434829549"
"Min 1x per week","1986","(0) in school","in school","13","","",""
"Min 1x per week","1986","(0) in school","inadequately","","","",""
"Min 1x per week","1986","(0) in school","general elemantary","","","",""
"Min 1x per week","1986","(0) in school","middle vocational","","","",""
"Min 1x per week","1986","(0) in school","vocational + Abi","","","",""
"Min 1x per week","1986","(0) in school","higher vocational","","","",""
"Min 1x per week","1986","(0) in school","higher education","","","",""
"Min 1x per week","1986","(1a) inadequately completed","in school","","","",""
"Min 1x per week","1986","(1a) inadequately completed","inadequately","96","0.0920424727049754","0.071462708540363","0.112622236869588"
"Min 1x per week","1986","(1a) inadequately completed","general elemantary","","","",""
"Min 1x per week","1986","(1a) inadequately completed","middle vocational","14","","",""
"Min 1x per week","1986","(1a) inadequately completed","vocational + Abi","","","",""
"Min 1x per week","1986","(1a) inadequately completed","higher vocational","","","",""
"Min 1x per week","1986","(1a) inadequately completed","higher education","","","",""
"Min 1x per week","1986","(1b) general elementary school","in school","","","",""
"Min 1x per week","1986","(1b) general elementary school","inadequately","2","","",""
"Min 1x per week","1986","(1b) general elementary school","general elemantary","229","0.0911433487393586","0.0797210799348343","0.102565617543883"
"Min 1x per week","1986","(1b) general elementary school","middle vocational","","","",""
"Min 1x per week","1986","(1b) general elementary school","vocational + Abi","","","",""
"Min 1x per week","1986","(1b) general elementary school","higher vocational","","","",""
"Min 1x per week","1986","(1b) general elementary school","higher education","","","",""
"Min 1x per week","1986","(1c) basic vocational qualification","in school","","","",""
"Min 1x per week","1986","(1c) basic vocational qualification","inadequately","","","",""
"Min 1x per week","1986","(1c) basic vocational qualification","general elemantary","","","",""
"Min 1x per week","1986","(1c) basic vocational qualification","middle vocational","275","0.0720915773462421","0.0633240985327116","0.0808590561597727"
"Min 1x per week","1986","(1c) basic vocational qualification","vocational + Abi","","","",""
"Min 1x per week","1986","(1c) basic vocational qualification","higher vocational","19","","",""
"Min 1x per week","1986","(1c) basic vocational qualification","higher education","","","",""
"Min 1x per week","1986","(2b) intermediate general qualification","in school","","","",""
"Min 1x per week","1986","(2b) intermediate general qualification","inadequately","","","",""
"Min 1x per week","1986","(2b) intermediate general qualification","general elemantary","35","0.0861000980084254","0.060521411366082","0.111678784650769"
"Min 1x per week","1986","(2b) intermediate general qualification","middle vocational","","","",""
"Min 1x per week","1986","(2b) intermediate general qualification","vocational + Abi","","","",""
"Min 1x per week","1986","(2b) intermediate general qualification","higher vocational","","","",""
"Min 1x per week","1986","(2b) intermediate general qualification","higher education","","","",""
"Min 1x per week","1986","(2a) intermediate vocational","in school","","","",""
"Min 1x per week","1986","(2a) intermediate vocational","inadequately","","","",""
"Min 1x per week","1986","(2a) intermediate vocational","general elemantary","","","",""
"Min 1x per week","1986","(2a) intermediate vocational","middle vocational","68","0.0661213913719119","0.0516199975572137","0.08062278518661"
"Min 1x per week","1986","(2a) intermediate vocational","vocational + Abi","","","",""
"Min 1x per week","1986","(2a) intermediate vocational","higher vocational","10","","",""
"Min 1x per week","1986","(2a) intermediate vocational","higher education","","","",""
"Min 1x per week","1986","(2c_gen) general maturity certificate","in school","","","",""
"Min 1x per week","1986","(2c_gen) general maturity certificate","inadequately","","","",""
"Min 1x per week","1986","(2c_gen) general maturity certificate","general elemantary","","","",""
"Min 1x per week","1986","(2c_gen) general maturity certificate","middle vocational","25","","",""
"Min 1x per week","1986","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Min 1x per week","1986","(2c_gen) general maturity certificate","higher vocational","","","",""
"Min 1x per week","1986","(2c_gen) general maturity certificate","higher education","","","",""
"Min 1x per week","1986","(2c_voc) vocational maturity certificate","in school","","","",""
"Min 1x per week","1986","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Min 1x per week","1986","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Min 1x per week","1986","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Min 1x per week","1986","(2c_voc) vocational maturity certificate","vocational + Abi","40","0.134550042857428","0.0942185177639639","0.174881567950892"
"Min 1x per week","1986","(2c_voc) vocational maturity certificate","higher vocational","12","","",""
"Min 1x per week","1986","(2c_voc) vocational maturity certificate","higher education","","","",""
"Min 1x per week","1986","(3a) lower tertiary education","in school","","","",""
"Min 1x per week","1986","(3a) lower tertiary education","inadequately","","","",""
"Min 1x per week","1986","(3a) lower tertiary education","general elemantary","","","",""
"Min 1x per week","1986","(3a) lower tertiary education","middle vocational","","","",""
"Min 1x per week","1986","(3a) lower tertiary education","vocational + Abi","","","",""
"Min 1x per week","1986","(3a) lower tertiary education","higher vocational","","","",""
"Min 1x per week","1986","(3a) lower tertiary education","higher education","21","","",""
"Min 1x per week","1986","(3b) higher tertiary education","in school","","","",""
"Min 1x per week","1986","(3b) higher tertiary education","inadequately","","","",""
"Min 1x per week","1986","(3b) higher tertiary education","general elemantary","","","",""
"Min 1x per week","1986","(3b) higher tertiary education","middle vocational","","","",""
"Min 1x per week","1986","(3b) higher tertiary education","vocational + Abi","","","",""
"Min 1x per week","1986","(3b) higher tertiary education","higher vocational","","","",""
"Min 1x per week","1986","(3b) higher tertiary education","higher education","43","0.0765207061035461","0.0532434227309509","0.0997979894761413"
"Min 1x per month","1986","(0) in school","in school","44","0.22644422979335","0.166134321080856","0.286754138505843"
"Min 1x per month","1986","(0) in school","inadequately","","","",""
"Min 1x per month","1986","(0) in school","general elemantary","","","",""
"Min 1x per month","1986","(0) in school","middle vocational","","","",""
"Min 1x per month","1986","(0) in school","vocational + Abi","","","",""
"Min 1x per month","1986","(0) in school","higher vocational","","","",""
"Min 1x per month","1986","(0) in school","higher education","","","",""
"Min 1x per month","1986","(1a) inadequately completed","in school","","","",""
"Min 1x per month","1986","(1a) inadequately completed","inadequately","185","0.216476441196664","0.187157732554561","0.245795149838767"
"Min 1x per month","1986","(1a) inadequately completed","general elemantary","","","",""
"Min 1x per month","1986","(1a) inadequately completed","middle vocational","22","","",""
"Min 1x per month","1986","(1a) inadequately completed","vocational + Abi","","","",""
"Min 1x per month","1986","(1a) inadequately completed","higher vocational","","","",""
"Min 1x per month","1986","(1a) inadequately completed","higher education","","","",""
"Min 1x per month","1986","(1b) general elementary school","in school","","","",""
"Min 1x per month","1986","(1b) general elementary school","inadequately","2","","",""
"Min 1x per month","1986","(1b) general elementary school","general elemantary","509","0.167155112277029","0.152347532374805","0.181962692179254"
"Min 1x per month","1986","(1b) general elementary school","middle vocational","","","",""
"Min 1x per month","1986","(1b) general elementary school","vocational + Abi","","","",""
"Min 1x per month","1986","(1b) general elementary school","higher vocational","","","",""
"Min 1x per month","1986","(1b) general elementary school","higher education","","","",""
"Min 1x per month","1986","(1c) basic vocational qualification","in school","","","",""
"Min 1x per month","1986","(1c) basic vocational qualification","inadequately","","","",""
"Min 1x per month","1986","(1c) basic vocational qualification","general elemantary","","","",""
"Min 1x per month","1986","(1c) basic vocational qualification","middle vocational","790","0.211250542023029","0.197413337645089","0.225087746400968"
"Min 1x per month","1986","(1c) basic vocational qualification","vocational + Abi","","","",""
"Min 1x per month","1986","(1c) basic vocational qualification","higher vocational","60","0.241610835758183","0.18967918823013","0.293542483286235"
"Min 1x per month","1986","(1c) basic vocational qualification","higher education","","","",""
"Min 1x per month","1986","(2b) intermediate general qualification","in school","","","",""
"Min 1x per month","1986","(2b) intermediate general qualification","inadequately","","","",""
"Min 1x per month","1986","(2b) intermediate general qualification","general elemantary","113","0.21372825362138","0.176347813810907","0.251108693431853"
"Min 1x per month","1986","(2b) intermediate general qualification","middle vocational","","","",""
