"pli0095_h","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Never","1988","Saxony","secondary school degree","","","",""
"Never","1988","Saxony","college entrance qualification","","","",""
"Never","1988","Saxony","Other degree","","","",""
"Never","1988","Saxony","no degree/no degree yet","","","",""
"Never","1988","Saxony-Anhalt","lower secondary degree","","","",""
"Never","1988","Saxony-Anhalt","secondary school degree","","","",""
"Never","1988","Saxony-Anhalt","college entrance qualification","","","",""
"Never","1988","Saxony-Anhalt","Other degree","","","",""
"Never","1988","Saxony-Anhalt","no degree/no degree yet","","","",""
"Never","1988","Thuringia","lower secondary degree","","","",""
"Never","1988","Thuringia","secondary school degree","","","",""
"Never","1988","Thuringia","college entrance qualification","","","",""
"Never","1988","Thuringia","Other degree","","","",""
"Never","1988","Thuringia","no degree/no degree yet","","","",""
"Min 1x per week","1989","Schleswig-Holstein","lower secondary degree","","","",""
"Min 1x per week","1989","Schleswig-Holstein","secondary school degree","","","",""
"Min 1x per week","1989","Schleswig-Holstein","college entrance qualification","","","",""
"Min 1x per week","1989","Schleswig-Holstein","Other degree","","","",""
"Min 1x per week","1989","Schleswig-Holstein","no degree/no degree yet","","","",""
"Min 1x per week","1989","Hamburg","lower secondary degree","","","",""
"Min 1x per week","1989","Hamburg","secondary school degree","","","",""
"Min 1x per week","1989","Hamburg","college entrance qualification","","","",""
"Min 1x per week","1989","Hamburg","Other degree","","","",""
"Min 1x per week","1989","Hamburg","no degree/no degree yet","","","",""
"Min 1x per week","1989","Lower Saxony","lower secondary degree","","","",""
"Min 1x per week","1989","Lower Saxony","secondary school degree","","","",""
"Min 1x per week","1989","Lower Saxony","college entrance qualification","","","",""
"Min 1x per week","1989","Lower Saxony","Other degree","","","",""
"Min 1x per week","1989","Lower Saxony","no degree/no degree yet","","","",""
"Min 1x per week","1989","Bremen","lower secondary degree","","","",""
"Min 1x per week","1989","Bremen","secondary school degree","","","",""
"Min 1x per week","1989","Bremen","college entrance qualification","","","",""
"Min 1x per week","1989","Bremen","Other degree","","","",""
"Min 1x per week","1989","Bremen","no degree/no degree yet","","","",""
"Min 1x per week","1989","North Rhine-Westphalia","lower secondary degree","","","",""
"Min 1x per week","1989","North Rhine-Westphalia","secondary school degree","","","",""
"Min 1x per week","1989","North Rhine-Westphalia","college entrance qualification","","","",""
"Min 1x per week","1989","North Rhine-Westphalia","Other degree","","","",""
"Min 1x per week","1989","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Min 1x per week","1989","Hesse","lower secondary degree","","","",""
"Min 1x per week","1989","Hesse","secondary school degree","","","",""
"Min 1x per week","1989","Hesse","college entrance qualification","","","",""
"Min 1x per week","1989","Hesse","Other degree","","","",""
"Min 1x per week","1989","Hesse","no degree/no degree yet","","","",""
"Min 1x per week","1989","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Min 1x per week","1989","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Min 1x per week","1989","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Min 1x per week","1989","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Min 1x per week","1989","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Min 1x per week","1989","Baden-Württemberg","lower secondary degree","","","",""
"Min 1x per week","1989","Baden-Württemberg","secondary school degree","","","",""
"Min 1x per week","1989","Baden-Württemberg","college entrance qualification","","","",""
"Min 1x per week","1989","Baden-Württemberg","Other degree","","","",""
"Min 1x per week","1989","Baden-Württemberg","no degree/no degree yet","","","",""
"Min 1x per week","1989","Bavaria","lower secondary degree","","","",""
"Min 1x per week","1989","Bavaria","secondary school degree","","","",""
"Min 1x per week","1989","Bavaria","college entrance qualification","","","",""
"Min 1x per week","1989","Bavaria","Other degree","","","",""
"Min 1x per week","1989","Bavaria","no degree/no degree yet","","","",""
"Min 1x per week","1989","Berlin","lower secondary degree","","","",""
"Min 1x per week","1989","Berlin","secondary school degree","","","",""
"Min 1x per week","1989","Berlin","college entrance qualification","","","",""
"Min 1x per week","1989","Berlin","Other degree","","","",""
"Min 1x per week","1989","Berlin","no degree/no degree yet","","","",""
"Min 1x per week","1989","Brandenburg","lower secondary degree","","","",""
"Min 1x per week","1989","Brandenburg","secondary school degree","","","",""
"Min 1x per week","1989","Brandenburg","college entrance qualification","","","",""
"Min 1x per week","1989","Brandenburg","Other degree","","","",""
"Min 1x per week","1989","Brandenburg","no degree/no degree yet","","","",""
"Min 1x per week","1989","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Min 1x per week","1989","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Min 1x per week","1989","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Min 1x per week","1989","Mecklenburg-Western Pomerania","Other degree","","","",""
"Min 1x per week","1989","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Min 1x per week","1989","Saxony","lower secondary degree","","","",""
"Min 1x per week","1989","Saxony","secondary school degree","","","",""
"Min 1x per week","1989","Saxony","college entrance qualification","","","",""
"Min 1x per week","1989","Saxony","Other degree","","","",""
"Min 1x per week","1989","Saxony","no degree/no degree yet","","","",""
"Min 1x per week","1989","Saxony-Anhalt","lower secondary degree","","","",""
"Min 1x per week","1989","Saxony-Anhalt","secondary school degree","","","",""
"Min 1x per week","1989","Saxony-Anhalt","college entrance qualification","","","",""
"Min 1x per week","1989","Saxony-Anhalt","Other degree","","","",""
"Min 1x per week","1989","Saxony-Anhalt","no degree/no degree yet","","","",""
"Min 1x per week","1989","Thuringia","lower secondary degree","","","",""
"Min 1x per week","1989","Thuringia","secondary school degree","","","",""
"Min 1x per week","1989","Thuringia","college entrance qualification","","","",""
"Min 1x per week","1989","Thuringia","Other degree","","","",""
"Min 1x per week","1989","Thuringia","no degree/no degree yet","","","",""
"Min 1x per month","1989","Schleswig-Holstein","lower secondary degree","","","",""
"Min 1x per month","1989","Schleswig-Holstein","secondary school degree","","","",""
"Min 1x per month","1989","Schleswig-Holstein","college entrance qualification","","","",""
"Min 1x per month","1989","Schleswig-Holstein","Other degree","","","",""
"Min 1x per month","1989","Schleswig-Holstein","no degree/no degree yet","","","",""
"Min 1x per month","1989","Hamburg","lower secondary degree","","","",""
"Min 1x per month","1989","Hamburg","secondary school degree","","","",""
"Min 1x per month","1989","Hamburg","college entrance qualification","","","",""
"Min 1x per month","1989","Hamburg","Other degree","","","",""
"Min 1x per month","1989","Hamburg","no degree/no degree yet","","","",""
"Min 1x per month","1989","Lower Saxony","lower secondary degree","","","",""
"Min 1x per month","1989","Lower Saxony","secondary school degree","","","",""
"Min 1x per month","1989","Lower Saxony","college entrance qualification","","","",""
"Min 1x per month","1989","Lower Saxony","Other degree","","","",""
"Min 1x per month","1989","Lower Saxony","no degree/no degree yet","","","",""
"Min 1x per month","1989","Bremen","lower secondary degree","","","",""
"Min 1x per month","1989","Bremen","secondary school degree","","","",""
"Min 1x per month","1989","Bremen","college entrance qualification","","","",""
"Min 1x per month","1989","Bremen","Other degree","","","",""
"Min 1x per month","1989","Bremen","no degree/no degree yet","","","",""
"Min 1x per month","1989","North Rhine-Westphalia","lower secondary degree","","","",""
"Min 1x per month","1989","North Rhine-Westphalia","secondary school degree","","","",""
"Min 1x per month","1989","North Rhine-Westphalia","college entrance qualification","","","",""
"Min 1x per month","1989","North Rhine-Westphalia","Other degree","","","",""
"Min 1x per month","1989","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Min 1x per month","1989","Hesse","lower secondary degree","","","",""
"Min 1x per month","1989","Hesse","secondary school degree","","","",""
"Min 1x per month","1989","Hesse","college entrance qualification","","","",""
"Min 1x per month","1989","Hesse","Other degree","","","",""
"Min 1x per month","1989","Hesse","no degree/no degree yet","","","",""
"Min 1x per month","1989","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Min 1x per month","1989","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Min 1x per month","1989","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Min 1x per month","1989","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Min 1x per month","1989","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Min 1x per month","1989","Baden-Württemberg","lower secondary degree","","","",""
"Min 1x per month","1989","Baden-Württemberg","secondary school degree","","","",""
"Min 1x per month","1989","Baden-Württemberg","college entrance qualification","","","",""
"Min 1x per month","1989","Baden-Württemberg","Other degree","","","",""
"Min 1x per month","1989","Baden-Württemberg","no degree/no degree yet","","","",""
"Min 1x per month","1989","Bavaria","lower secondary degree","","","",""
"Min 1x per month","1989","Bavaria","secondary school degree","","","",""
"Min 1x per month","1989","Bavaria","college entrance qualification","","","",""
"Min 1x per month","1989","Bavaria","Other degree","","","",""
"Min 1x per month","1989","Bavaria","no degree/no degree yet","","","",""
"Min 1x per month","1989","Berlin","lower secondary degree","","","",""
"Min 1x per month","1989","Berlin","secondary school degree","","","",""
"Min 1x per month","1989","Berlin","college entrance qualification","","","",""
"Min 1x per month","1989","Berlin","Other degree","","","",""
"Min 1x per month","1989","Berlin","no degree/no degree yet","","","",""
"Min 1x per month","1989","Brandenburg","lower secondary degree","","","",""
"Min 1x per month","1989","Brandenburg","secondary school degree","","","",""
"Min 1x per month","1989","Brandenburg","college entrance qualification","","","",""
"Min 1x per month","1989","Brandenburg","Other degree","","","",""
"Min 1x per month","1989","Brandenburg","no degree/no degree yet","","","",""
"Min 1x per month","1989","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Min 1x per month","1989","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Min 1x per month","1989","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Min 1x per month","1989","Mecklenburg-Western Pomerania","Other degree","","","",""
"Min 1x per month","1989","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Min 1x per month","1989","Saxony","lower secondary degree","","","",""
"Min 1x per month","1989","Saxony","secondary school degree","","","",""
"Min 1x per month","1989","Saxony","college entrance qualification","","","",""
"Min 1x per month","1989","Saxony","Other degree","","","",""
"Min 1x per month","1989","Saxony","no degree/no degree yet","","","",""
"Min 1x per month","1989","Saxony-Anhalt","lower secondary degree","","","",""
"Min 1x per month","1989","Saxony-Anhalt","secondary school degree","","","",""
"Min 1x per month","1989","Saxony-Anhalt","college entrance qualification","","","",""
"Min 1x per month","1989","Saxony-Anhalt","Other degree","","","",""
"Min 1x per month","1989","Saxony-Anhalt","no degree/no degree yet","","","",""
"Min 1x per month","1989","Thuringia","lower secondary degree","","","",""
"Min 1x per month","1989","Thuringia","secondary school degree","","","",""
"Min 1x per month","1989","Thuringia","college entrance qualification","","","",""
"Min 1x per month","1989","Thuringia","Other degree","","","",""
"Min 1x per month","1989","Thuringia","no degree/no degree yet","","","",""
"Rarely","1989","Schleswig-Holstein","lower secondary degree","","","",""
"Rarely","1989","Schleswig-Holstein","secondary school degree","","","",""
"Rarely","1989","Schleswig-Holstein","college entrance qualification","","","",""
"Rarely","1989","Schleswig-Holstein","Other degree","","","",""
"Rarely","1989","Schleswig-Holstein","no degree/no degree yet","","","",""
"Rarely","1989","Hamburg","lower secondary degree","","","",""
"Rarely","1989","Hamburg","secondary school degree","","","",""
"Rarely","1989","Hamburg","college entrance qualification","","","",""
"Rarely","1989","Hamburg","Other degree","","","",""
"Rarely","1989","Hamburg","no degree/no degree yet","","","",""
"Rarely","1989","Lower Saxony","lower secondary degree","","","",""
"Rarely","1989","Lower Saxony","secondary school degree","","","",""
"Rarely","1989","Lower Saxony","college entrance qualification","","","",""
"Rarely","1989","Lower Saxony","Other degree","","","",""
"Rarely","1989","Lower Saxony","no degree/no degree yet","","","",""
"Rarely","1989","Bremen","lower secondary degree","","","",""
"Rarely","1989","Bremen","secondary school degree","","","",""
"Rarely","1989","Bremen","college entrance qualification","","","",""
"Rarely","1989","Bremen","Other degree","","","",""
"Rarely","1989","Bremen","no degree/no degree yet","","","",""
"Rarely","1989","North Rhine-Westphalia","lower secondary degree","","","",""
"Rarely","1989","North Rhine-Westphalia","secondary school degree","","","",""
"Rarely","1989","North Rhine-Westphalia","college entrance qualification","","","",""
"Rarely","1989","North Rhine-Westphalia","Other degree","","","",""
"Rarely","1989","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Rarely","1989","Hesse","lower secondary degree","","","",""
"Rarely","1989","Hesse","secondary school degree","","","",""
"Rarely","1989","Hesse","college entrance qualification","","","",""
"Rarely","1989","Hesse","Other degree","","","",""
"Rarely","1989","Hesse","no degree/no degree yet","","","",""
"Rarely","1989","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Rarely","1989","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Rarely","1989","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Rarely","1989","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Rarely","1989","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Rarely","1989","Baden-Württemberg","lower secondary degree","","","",""
"Rarely","1989","Baden-Württemberg","secondary school degree","","","",""
"Rarely","1989","Baden-Württemberg","college entrance qualification","","","",""
"Rarely","1989","Baden-Württemberg","Other degree","","","",""
"Rarely","1989","Baden-Württemberg","no degree/no degree yet","","","",""
"Rarely","1989","Bavaria","lower secondary degree","","","",""
"Rarely","1989","Bavaria","secondary school degree","","","",""
"Rarely","1989","Bavaria","college entrance qualification","","","",""
"Rarely","1989","Bavaria","Other degree","","","",""
"Rarely","1989","Bavaria","no degree/no degree yet","","","",""
"Rarely","1989","Berlin","lower secondary degree","","","",""
"Rarely","1989","Berlin","secondary school degree","","","",""
"Rarely","1989","Berlin","college entrance qualification","","","",""
"Rarely","1989","Berlin","Other degree","","","",""
"Rarely","1989","Berlin","no degree/no degree yet","","","",""
"Rarely","1989","Brandenburg","lower secondary degree","","","",""
"Rarely","1989","Brandenburg","secondary school degree","","","",""
"Rarely","1989","Brandenburg","college entrance qualification","","","",""
"Rarely","1989","Brandenburg","Other degree","","","",""
"Rarely","1989","Brandenburg","no degree/no degree yet","","","",""
"Rarely","1989","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Rarely","1989","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Rarely","1989","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Rarely","1989","Mecklenburg-Western Pomerania","Other degree","","","",""
"Rarely","1989","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Rarely","1989","Saxony","lower secondary degree","","","",""
"Rarely","1989","Saxony","secondary school degree","","","",""
"Rarely","1989","Saxony","college entrance qualification","","","",""
"Rarely","1989","Saxony","Other degree","","","",""
"Rarely","1989","Saxony","no degree/no degree yet","","","",""
"Rarely","1989","Saxony-Anhalt","lower secondary degree","","","",""
"Rarely","1989","Saxony-Anhalt","secondary school degree","","","",""
"Rarely","1989","Saxony-Anhalt","college entrance qualification","","","",""
"Rarely","1989","Saxony-Anhalt","Other degree","","","",""
"Rarely","1989","Saxony-Anhalt","no degree/no degree yet","","","",""
"Rarely","1989","Thuringia","lower secondary degree","","","",""
"Rarely","1989","Thuringia","secondary school degree","","","",""
"Rarely","1989","Thuringia","college entrance qualification","","","",""
"Rarely","1989","Thuringia","Other degree","","","",""
"Rarely","1989","Thuringia","no degree/no degree yet","","","",""
"Never","1989","Schleswig-Holstein","lower secondary degree","","","",""
"Never","1989","Schleswig-Holstein","secondary school degree","","","",""
"Never","1989","Schleswig-Holstein","college entrance qualification","","","",""
"Never","1989","Schleswig-Holstein","Other degree","","","",""
"Never","1989","Schleswig-Holstein","no degree/no degree yet","","","",""
"Never","1989","Hamburg","lower secondary degree","","","",""
"Never","1989","Hamburg","secondary school degree","","","",""
"Never","1989","Hamburg","college entrance qualification","","","",""
"Never","1989","Hamburg","Other degree","","","",""
"Never","1989","Hamburg","no degree/no degree yet","","","",""
"Never","1989","Lower Saxony","lower secondary degree","","","",""
"Never","1989","Lower Saxony","secondary school degree","","","",""
"Never","1989","Lower Saxony","college entrance qualification","","","",""
"Never","1989","Lower Saxony","Other degree","","","",""
"Never","1989","Lower Saxony","no degree/no degree yet","","","",""
"Never","1989","Bremen","lower secondary degree","","","",""
"Never","1989","Bremen","secondary school degree","","","",""
"Never","1989","Bremen","college entrance qualification","","","",""
"Never","1989","Bremen","Other degree","","","",""
"Never","1989","Bremen","no degree/no degree yet","","","",""
"Never","1989","North Rhine-Westphalia","lower secondary degree","","","",""
"Never","1989","North Rhine-Westphalia","secondary school degree","","","",""
"Never","1989","North Rhine-Westphalia","college entrance qualification","","","",""
"Never","1989","North Rhine-Westphalia","Other degree","","","",""
"Never","1989","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Never","1989","Hesse","lower secondary degree","","","",""
"Never","1989","Hesse","secondary school degree","","","",""
"Never","1989","Hesse","college entrance qualification","","","",""
"Never","1989","Hesse","Other degree","","","",""
"Never","1989","Hesse","no degree/no degree yet","","","",""
"Never","1989","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Never","1989","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Never","1989","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Never","1989","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Never","1989","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Never","1989","Baden-Württemberg","lower secondary degree","","","",""
"Never","1989","Baden-Württemberg","secondary school degree","","","",""
"Never","1989","Baden-Württemberg","college entrance qualification","","","",""
"Never","1989","Baden-Württemberg","Other degree","","","",""
"Never","1989","Baden-Württemberg","no degree/no degree yet","","","",""
"Never","1989","Bavaria","lower secondary degree","","","",""
"Never","1989","Bavaria","secondary school degree","","","",""
"Never","1989","Bavaria","college entrance qualification","","","",""
"Never","1989","Bavaria","Other degree","","","",""
"Never","1989","Bavaria","no degree/no degree yet","","","",""
"Never","1989","Berlin","lower secondary degree","","","",""
"Never","1989","Berlin","secondary school degree","","","",""
"Never","1989","Berlin","college entrance qualification","","","",""
"Never","1989","Berlin","Other degree","","","",""
"Never","1989","Berlin","no degree/no degree yet","","","",""
"Never","1989","Brandenburg","lower secondary degree","","","",""
"Never","1989","Brandenburg","secondary school degree","","","",""
"Never","1989","Brandenburg","college entrance qualification","","","",""
"Never","1989","Brandenburg","Other degree","","","",""
"Never","1989","Brandenburg","no degree/no degree yet","","","",""
"Never","1989","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Never","1989","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Never","1989","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Never","1989","Mecklenburg-Western Pomerania","Other degree","","","",""
"Never","1989","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Never","1989","Saxony","lower secondary degree","","","",""
"Never","1989","Saxony","secondary school degree","","","",""
"Never","1989","Saxony","college entrance qualification","","","",""
"Never","1989","Saxony","Other degree","","","",""
"Never","1989","Saxony","no degree/no degree yet","","","",""
"Never","1989","Saxony-Anhalt","lower secondary degree","","","",""
"Never","1989","Saxony-Anhalt","secondary school degree","","","",""
"Never","1989","Saxony-Anhalt","college entrance qualification","","","",""
"Never","1989","Saxony-Anhalt","Other degree","","","",""
"Never","1989","Saxony-Anhalt","no degree/no degree yet","","","",""
"Never","1989","Thuringia","lower secondary degree","","","",""
"Never","1989","Thuringia","secondary school degree","","","",""
"Never","1989","Thuringia","college entrance qualification","","","",""
"Never","1989","Thuringia","Other degree","","","",""
"Never","1989","Thuringia","no degree/no degree yet","","","",""
"Min 1x per week","1990","Schleswig-Holstein","lower secondary degree","","","",""
"Min 1x per week","1990","Schleswig-Holstein","secondary school degree","","","",""
"Min 1x per week","1990","Schleswig-Holstein","college entrance qualification","","","",""
"Min 1x per week","1990","Schleswig-Holstein","Other degree","","","",""
"Min 1x per week","1990","Schleswig-Holstein","no degree/no degree yet","","","",""
"Min 1x per week","1990","Hamburg","lower secondary degree","","","",""
"Min 1x per week","1990","Hamburg","secondary school degree","","","",""
"Min 1x per week","1990","Hamburg","college entrance qualification","","","",""
"Min 1x per week","1990","Hamburg","Other degree","","","",""
"Min 1x per week","1990","Hamburg","no degree/no degree yet","","","",""
"Min 1x per week","1990","Lower Saxony","lower secondary degree","","","",""
"Min 1x per week","1990","Lower Saxony","secondary school degree","","","",""
"Min 1x per week","1990","Lower Saxony","college entrance qualification","","","",""
"Min 1x per week","1990","Lower Saxony","Other degree","","","",""
"Min 1x per week","1990","Lower Saxony","no degree/no degree yet","","","",""
"Min 1x per week","1990","Bremen","lower secondary degree","","","",""
"Min 1x per week","1990","Bremen","secondary school degree","","","",""
"Min 1x per week","1990","Bremen","college entrance qualification","","","",""
"Min 1x per week","1990","Bremen","Other degree","","","",""
"Min 1x per week","1990","Bremen","no degree/no degree yet","","","",""
"Min 1x per week","1990","North Rhine-Westphalia","lower secondary degree","","","",""
"Min 1x per week","1990","North Rhine-Westphalia","secondary school degree","","","",""
"Min 1x per week","1990","North Rhine-Westphalia","college entrance qualification","","","",""
"Min 1x per week","1990","North Rhine-Westphalia","Other degree","","","",""
"Min 1x per week","1990","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Min 1x per week","1990","Hesse","lower secondary degree","","","",""
"Min 1x per week","1990","Hesse","secondary school degree","","","",""
"Min 1x per week","1990","Hesse","college entrance qualification","","","",""
"Min 1x per week","1990","Hesse","Other degree","","","",""
"Min 1x per week","1990","Hesse","no degree/no degree yet","","","",""
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Min 1x per week","1990","Baden-Württemberg","lower secondary degree","","","",""
"Min 1x per week","1990","Baden-Württemberg","secondary school degree","","","",""
"Min 1x per week","1990","Baden-Württemberg","college entrance qualification","","","",""
"Min 1x per week","1990","Baden-Württemberg","Other degree","","","",""
"Min 1x per week","1990","Baden-Württemberg","no degree/no degree yet","","","",""
"Min 1x per week","1990","Bavaria","lower secondary degree","","","",""
"Min 1x per week","1990","Bavaria","secondary school degree","","","",""
"Min 1x per week","1990","Bavaria","college entrance qualification","","","",""
"Min 1x per week","1990","Bavaria","Other degree","","","",""
"Min 1x per week","1990","Bavaria","no degree/no degree yet","","","",""
"Min 1x per week","1990","Berlin","lower secondary degree","","","",""
"Min 1x per week","1990","Berlin","secondary school degree","","","",""
"Min 1x per week","1990","Berlin","college entrance qualification","","","",""
"Min 1x per week","1990","Berlin","Other degree","","","",""
"Min 1x per week","1990","Berlin","no degree/no degree yet","","","",""
"Min 1x per week","1990","Brandenburg","lower secondary degree","36","0.136725466728305","0.0960463062468226","0.177404627209788"
"Min 1x per week","1990","Brandenburg","secondary school degree","67","0.194864087045989","0.152637085533805","0.237091088558173"
"Min 1x per week","1990","Brandenburg","college entrance qualification","","","",""
"Min 1x per week","1990","Brandenburg","Other degree","","","",""
"Min 1x per week","1990","Brandenburg","no degree/no degree yet","","","",""
"Min 1x per week","1990","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Min 1x per week","1990","Mecklenburg-Western Pomerania","secondary school degree","34","0.146477397312161","0.101556085213542","0.191398709410781"
"Min 1x per week","1990","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Min 1x per week","1990","Mecklenburg-Western Pomerania","Other degree","","","",""
"Min 1x per week","1990","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Min 1x per week","1990","Saxony","lower secondary degree","89","0.157741195625584","0.127306593013884","0.188175798237284"
"Min 1x per week","1990","Saxony","secondary school degree","95","0.170295552162157","0.139730623501328","0.200860480822986"
"Min 1x per week","1990","Saxony","college entrance qualification","","","",""
"Min 1x per week","1990","Saxony","Other degree","","","",""
"Min 1x per week","1990","Saxony","no degree/no degree yet","","","",""
"Min 1x per week","1990","Saxony-Anhalt","lower secondary degree","58","0.149676278044957","0.111473554774145","0.187879001315769"
"Min 1x per week","1990","Saxony-Anhalt","secondary school degree","80","0.217273641137869","0.17536678106819","0.259180501207548"
"Min 1x per week","1990","Saxony-Anhalt","college entrance qualification","","","",""
"Min 1x per week","1990","Saxony-Anhalt","Other degree","","","",""
"Min 1x per week","1990","Saxony-Anhalt","no degree/no degree yet","","","",""
"Min 1x per week","1990","Thuringia","lower secondary degree","59","0.182041952110123","0.139959785959028","0.224124118261218"
"Min 1x per week","1990","Thuringia","secondary school degree","70","0.197681787189109","0.155718771011154","0.239644803367065"
"Min 1x per week","1990","Thuringia","college entrance qualification","","","",""
"Min 1x per week","1990","Thuringia","Other degree","","","",""
"Min 1x per week","1990","Thuringia","no degree/no degree yet","","","",""
"Min 1x per month","1990","Schleswig-Holstein","lower secondary degree","","","",""
"Min 1x per month","1990","Schleswig-Holstein","secondary school degree","","","",""
"Min 1x per month","1990","Schleswig-Holstein","college entrance qualification","","","",""
"Min 1x per month","1990","Schleswig-Holstein","Other degree","","","",""
"Min 1x per month","1990","Schleswig-Holstein","no degree/no degree yet","","","",""
"Min 1x per month","1990","Hamburg","lower secondary degree","","","",""
"Min 1x per month","1990","Hamburg","secondary school degree","","","",""
"Min 1x per month","1990","Hamburg","college entrance qualification","","","",""
"Min 1x per month","1990","Hamburg","Other degree","","","",""
"Min 1x per month","1990","Hamburg","no degree/no degree yet","","","",""
"Min 1x per month","1990","Lower Saxony","lower secondary degree","","","",""
"Min 1x per month","1990","Lower Saxony","secondary school degree","","","",""
"Min 1x per month","1990","Lower Saxony","college entrance qualification","","","",""
"Min 1x per month","1990","Lower Saxony","Other degree","","","",""
"Min 1x per month","1990","Lower Saxony","no degree/no degree yet","","","",""
"Min 1x per month","1990","Bremen","lower secondary degree","","","",""
"Min 1x per month","1990","Bremen","secondary school degree","","","",""
"Min 1x per month","1990","Bremen","college entrance qualification","","","",""
"Min 1x per month","1990","Bremen","Other degree","","","",""
"Min 1x per month","1990","Bremen","no degree/no degree yet","","","",""
"Min 1x per month","1990","North Rhine-Westphalia","lower secondary degree","","","",""
"Min 1x per month","1990","North Rhine-Westphalia","secondary school degree","","","",""
"Min 1x per month","1990","North Rhine-Westphalia","college entrance qualification","","","",""
"Min 1x per month","1990","North Rhine-Westphalia","Other degree","","","",""
"Min 1x per month","1990","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Min 1x per month","1990","Hesse","lower secondary degree","","","",""
"Min 1x per month","1990","Hesse","secondary school degree","","","",""
"Min 1x per month","1990","Hesse","college entrance qualification","","","",""
"Min 1x per month","1990","Hesse","Other degree","","","",""
"Min 1x per month","1990","Hesse","no degree/no degree yet","","","",""
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Min 1x per month","1990","Baden-Württemberg","lower secondary degree","","","",""
"Min 1x per month","1990","Baden-Württemberg","secondary school degree","","","",""
"Min 1x per month","1990","Baden-Württemberg","college entrance qualification","","","",""
"Min 1x per month","1990","Baden-Württemberg","Other degree","","","",""
"Min 1x per month","1990","Baden-Württemberg","no degree/no degree yet","","","",""
"Min 1x per month","1990","Bavaria","lower secondary degree","","","",""
"Min 1x per month","1990","Bavaria","secondary school degree","","","",""
"Min 1x per month","1990","Bavaria","college entrance qualification","","","",""
"Min 1x per month","1990","Bavaria","Other degree","","","",""
"Min 1x per month","1990","Bavaria","no degree/no degree yet","","","",""
