"ple0009","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Yes, somewhat limited","2011","Berlin","Male","72","0.203698866633186","0.161862297222299","0.245535436044074"
"Yes, somewhat limited","2011","Berlin","Female","101","0.27384436203638","0.231298372949657","0.316390351123102"
"Yes, somewhat limited","2011","Brandenburg","Male","104","0.268698574221916","0.226354959038053","0.311042189405779"
"Yes, somewhat limited","2011","Brandenburg","Female","125","0.284908109829532","0.243704908490781","0.326111311168282"
"Yes, somewhat limited","2011","Mecklenburg-Western Pomerania","Male","42","0.221665223563948","0.169115011919835","0.274215435208062"
"Yes, somewhat limited","2011","Mecklenburg-Western Pomerania","Female","65","0.301134413696955","0.246515825759145","0.355753001634764"
"Yes, somewhat limited","2011","Saxony","Male","159","0.247386519824688","0.215002562715951","0.279770476933424"
"Yes, somewhat limited","2011","Saxony","Female","167","0.273106426929872","0.240470725255393","0.305742128604351"
"Yes, somewhat limited","2011","Saxony-Anhalt","Male","80","0.173432295941592","0.136693728951821","0.210170862931363"
"Yes, somewhat limited","2011","Saxony-Anhalt","Female","133","0.314418420509125","0.271990403318254","0.356846437699996"
"Yes, somewhat limited","2011","Thuringia","Male","105","0.247895858095023","0.206402837542141","0.289388878647905"
"Yes, somewhat limited","2011","Thuringia","Female","101","0.221579048478917","0.18391202909249","0.259246067865344"
"No, not limited","2011","Schleswig-Holstein","Male","231","0.755409404484211","0.707248077039278","0.803570731929144"
"No, not limited","2011","Schleswig-Holstein","Female","228","0.670826544367104","0.621096533525069","0.720556555209139"
"No, not limited","2011","Hamburg","Male","122","0.743850880982919","0.674457879730368","0.81324388223547"
"No, not limited","2011","Hamburg","Female","121","0.722737628860908","0.654016531063081","0.791458726658735"
"No, not limited","2011","Lower Saxony","Male","654","0.723179776128553","0.693997023091421","0.752362529165685"
"No, not limited","2011","Lower Saxony","Female","668","0.625265099547591","0.595382939303138","0.655147259792044"
"No, not limited","2011","Bremen","Male","47","0.697627726114549","0.582371068057964","0.812884384171134"
"No, not limited","2011","Bremen","Female","45","0.573374001852757","0.454052480912404","0.69269552279311"
"No, not limited","2011","North Rhine-Westphalia","Male","1407","0.712070680014892","0.692024826473292","0.732116533556493"
"No, not limited","2011","North Rhine-Westphalia","Female","1478","0.632495010872219","0.612172357119308","0.652817664625131"
"No, not limited","2011","Hesse","Male","456","0.677567929976512","0.641827403708836","0.713308456244189"
"No, not limited","2011","Hesse","Female","519","0.647491471039982","0.613299880812701","0.681683061267263"
"No, not limited","2011","Rhineland-Palatinate,Saarland","Male","371","0.677968035139111","0.638846858200415","0.717089212077808"
"No, not limited","2011","Rhineland-Palatinate,Saarland","Female","428","0.647352977315316","0.610790395352956","0.683915559277677"
"No, not limited","2011","Baden-Württemberg","Male","867","0.756426175563743","0.731714342866481","0.781138008261006"
"No, not limited","2011","Baden-Württemberg","Female","907","0.664515564559113","0.639005655329468","0.690025473788757"
"No, not limited","2011","Bavaria","Male","1057","0.698337724615635","0.675071776904124","0.721603672327146"
"No, not limited","2011","Bavaria","Female","1138","0.64001808835765","0.616996975228074","0.663039201487227"
"No, not limited","2011","Berlin","Male","250","0.6563556648965","0.607021554021985","0.705689775771015"
"No, not limited","2011","Berlin","Female","281","0.62235105988444","0.576096588994519","0.668605530774361"
"No, not limited","2011","Brandenburg","Male","276","0.637810921916328","0.591899505229474","0.683722338603182"
"No, not limited","2011","Brandenburg","Female","271","0.591161962675447","0.546284683678845","0.636039241672048"
"No, not limited","2011","Mecklenburg-Western Pomerania","Male","170","0.656494236228796","0.596414925263052","0.716573547194539"
"No, not limited","2011","Mecklenburg-Western Pomerania","Female","168","0.542885785393734","0.483575495866745","0.602196074920723"
"No, not limited","2011","Saxony","Male","455","0.664463607121022","0.629026250495764","0.69990096374628"
"No, not limited","2011","Saxony","Female","478","0.6217492291253","0.586227907295392","0.657270550955208"
"No, not limited","2011","Saxony-Anhalt","Male","277","0.712969660340836","0.669074419462409","0.756864901219264"
"No, not limited","2011","Saxony-Anhalt","Female","280","0.57184161552215","0.526623830933362","0.617059400110939"
"No, not limited","2011","Thuringia","Male","270","0.652115986758094","0.606345968566139","0.697886004950049"
"No, not limited","2011","Thuringia","Female","309","0.626245354622897","0.582366507433449","0.670124201812345"
"Yes, strongly limited","2012","Schleswig-Holstein","Male","36","0.109853266008534","0.0806014307481143","0.139105101268953"
"Yes, strongly limited","2012","Schleswig-Holstein","Female","56","0.112620991763647","0.0857578673136913","0.139484116213603"
"Yes, strongly limited","2012","Hamburg","Male","10","","",""
"Yes, strongly limited","2012","Hamburg","Female","25","","",""
"Yes, strongly limited","2012","Lower Saxony","Male","90","0.0865743386685231","0.0703566748174462","0.1027920025196"
"Yes, strongly limited","2012","Lower Saxony","Female","129","0.123595859319405","0.10627521547747","0.14091650316134"
"Yes, strongly limited","2012","Bremen","Male","8","","",""
"Yes, strongly limited","2012","Bremen","Female","8","","",""
"Yes, strongly limited","2012","North Rhine-Westphalia","Male","217","0.091605949830479","0.0802019780671958","0.103009921593762"
"Yes, strongly limited","2012","North Rhine-Westphalia","Female","272","0.110729047970389","0.0994188484856885","0.12203924745509"
"Yes, strongly limited","2012","Hesse","Male","89","0.114094928272476","0.0926460970649416","0.135543759480009"
"Yes, strongly limited","2012","Hesse","Female","94","0.124301960761131","0.104221443713888","0.144382477808375"
"Yes, strongly limited","2012","Rhineland-Palatinate,Saarland","Male","61","0.0886588919656885","0.0675108586596427","0.109806925271734"
"Yes, strongly limited","2012","Rhineland-Palatinate,Saarland","Female","90","0.127632302684075","0.105239746854803","0.150024858513346"
"Yes, strongly limited","2012","Baden-Württemberg","Male","114","0.0793688752127771","0.065716646834452","0.0930211035911022"
"Yes, strongly limited","2012","Baden-Württemberg","Female","141","0.0979805190319387","0.084177564175674","0.111783473888203"
"Yes, strongly limited","2012","Bavaria","Male","167","0.10479251012681","0.0911101915170554","0.118474828736564"
"Yes, strongly limited","2012","Bavaria","Female","215","0.122133016277456","0.10885755457813","0.135408477976782"
"Yes, strongly limited","2012","Berlin","Male","44","0.134705022612816","0.103196081679543","0.166213963546088"
"Yes, strongly limited","2012","Berlin","Female","60","0.129163734168896","0.101631008174942","0.15669646016285"
"Yes, strongly limited","2012","Brandenburg","Male","61","0.117397635369806","0.0885710930831024","0.146224177656509"
"Yes, strongly limited","2012","Brandenburg","Female","76","0.142056117094532","0.113910306456335","0.170201927732729"
"Yes, strongly limited","2012","Mecklenburg-Western Pomerania","Male","25","","",""
"Yes, strongly limited","2012","Mecklenburg-Western Pomerania","Female","34","0.12369958769348","0.0892070853162441","0.158192090070715"
"Yes, strongly limited","2012","Saxony","Male","72","0.0897022217912711","0.0706151258423023","0.10878931774024"
"Yes, strongly limited","2012","Saxony","Female","101","0.14783069359555","0.125260694614618","0.170400692576481"
"Yes, strongly limited","2012","Saxony-Anhalt","Male","62","0.155422546085008","0.122058728238642","0.188786363931374"
"Yes, strongly limited","2012","Saxony-Anhalt","Female","70","0.164066834830529","0.133366835574745","0.194766834086313"
"Yes, strongly limited","2012","Thuringia","Male","57","0.123495585018522","0.0938771784679556","0.153113991569088"
"Yes, strongly limited","2012","Thuringia","Female","59","0.13155592858394","0.104071534667211","0.159040322500669"
"Yes, somewhat limited","2012","Schleswig-Holstein","Male","98","0.243823679059766","0.20365705719721","0.283990300922323"
"Yes, somewhat limited","2012","Schleswig-Holstein","Female","147","0.342356868492429","0.302036272602344","0.382677464382514"
"Yes, somewhat limited","2012","Hamburg","Male","31","0.22461490938611","0.165584541502471","0.283645277269748"
"Yes, somewhat limited","2012","Hamburg","Female","53","0.247851744128337","0.193897171912316","0.301806316344358"
"Yes, somewhat limited","2012","Lower Saxony","Male","309","0.276551292810356","0.25075550369425","0.302347081926462"
"Yes, somewhat limited","2012","Lower Saxony","Female","402","0.311827155774458","0.287448172312606","0.33620613923631"
"Yes, somewhat limited","2012","Bremen","Male","17","","",""
"Yes, somewhat limited","2012","Bremen","Female","23","","",""
"Yes, somewhat limited","2012","North Rhine-Westphalia","Male","527","0.232132595011282","0.215442134049495","0.248823055973068"
"Yes, somewhat limited","2012","North Rhine-Westphalia","Female","699","0.274657857647292","0.258570308073124","0.290745407221459"
"Yes, somewhat limited","2012","Hesse","Male","176","0.246649940061154","0.217568508021576","0.275731372100732"
"Yes, somewhat limited","2012","Hesse","Female","284","0.292476330721875","0.264789416051668","0.320163245392081"
"Yes, somewhat limited","2012","Rhineland-Palatinate,Saarland","Male","168","0.248881772343789","0.216714143300296","0.281049401387282"
"Yes, somewhat limited","2012","Rhineland-Palatinate,Saarland","Female","219","0.247389890582523","0.218433156791521","0.276346624373524"
"Yes, somewhat limited","2012","Baden-Württemberg","Male","311","0.205754577707256","0.185337775641211","0.2261713797733"
"Yes, somewhat limited","2012","Baden-Württemberg","Female","450","0.281669911771871","0.26078529555354","0.302554527990202"
"Yes, somewhat limited","2012","Bavaria","Male","410","0.24420783814373","0.2250161262473","0.263399550040161"
"Yes, somewhat limited","2012","Bavaria","Female","555","0.26541961464024","0.247517476424851","0.28332175285563"
"Yes, somewhat limited","2012","Berlin","Male","119","0.282120678442252","0.240586750824155","0.323654606060349"
"Yes, somewhat limited","2012","Berlin","Female","146","0.304990263663172","0.267193980394792","0.342786546931552"
"Yes, somewhat limited","2012","Brandenburg","Male","116","0.253010104510488","0.214078112022444","0.291942096998532"
"Yes, somewhat limited","2012","Brandenburg","Female","175","0.28272362703057","0.246417605141152","0.319029648919988"
"Yes, somewhat limited","2012","Mecklenburg-Western Pomerania","Male","81","0.320452748587702","0.265793846248612","0.375111650926792"
"Yes, somewhat limited","2012","Mecklenburg-Western Pomerania","Female","107","0.376112440194349","0.325363604725512","0.426861275663187"
"Yes, somewhat limited","2012","Saxony","Male","232","0.28240497244239","0.25233573633149","0.312474208553289"
"Yes, somewhat limited","2012","Saxony","Female","271","0.311786113851066","0.282329936334711","0.34124229136742"
"Yes, somewhat limited","2012","Saxony-Anhalt","Male","130","0.253809576328949","0.213734179848825","0.293884972809072"
"Yes, somewhat limited","2012","Saxony-Anhalt","Female","170","0.350871048651177","0.311308756645399","0.390433340656954"
"Yes, somewhat limited","2012","Thuringia","Male","113","0.251043536729184","0.212007858541172","0.290079214917195"
"Yes, somewhat limited","2012","Thuringia","Female","156","0.282750940685485","0.246132736017838","0.319369145353131"
"No, not limited","2012","Schleswig-Holstein","Male","305","0.6463230549317","0.601598705685765","0.691047404177635"
"No, not limited","2012","Schleswig-Holstein","Female","329","0.545022139743924","0.502707126704495","0.587337152783352"
"No, not limited","2012","Hamburg","Male","151","0.728561483846089","0.665659214056497","0.791463753635682"
"No, not limited","2012","Hamburg","Female","168","0.651621615905492","0.592082294716392","0.711160937094593"
"No, not limited","2012","Lower Saxony","Male","756","0.636874368521121","0.609140373275768","0.664608363766474"
"No, not limited","2012","Lower Saxony","Female","856","0.564576984906137","0.538483797353865","0.590670172458408"
"No, not limited","2012","Bremen","Male","57","0.614375686100971","0.509024269606644","0.719727102595298"
"No, not limited","2012","Bremen","Female","77","0.682963966346727","0.595205419853749","0.770722512839706"
"No, not limited","2012","North Rhine-Westphalia","Male","1714","0.67626145515824","0.657764013158637","0.694758897157842"
"No, not limited","2012","North Rhine-Westphalia","Female","1986","0.614613094382319","0.597071389093403","0.632154799671235"
"No, not limited","2012","Hesse","Male","579","0.63925513166637","0.606857440573015","0.671652822759726"
"No, not limited","2012","Hesse","Female","659","0.583221708516994","0.553214327120911","0.613229089913076"
"No, not limited","2012","Rhineland-Palatinate,Saarland","Male","465","0.662459335690523","0.627278105735123","0.697640565645922"
"No, not limited","2012","Rhineland-Palatinate,Saarland","Female","544","0.624977806733403","0.59248895531636","0.657466658150445"
"No, not limited","2012","Baden-Württemberg","Male","1081","0.714876547079967","0.692074827480439","0.737678266679495"
"No, not limited","2012","Baden-Württemberg","Female","1191","0.620349569196191","0.597817325889655","0.642881812502727"
"No, not limited","2012","Bavaria","Male","1348","0.65099965172946","0.62970669201695","0.67229261144197"
"No, not limited","2012","Bavaria","Female","1567","0.612447369082304","0.592695033008599","0.632199705156009"
"No, not limited","2012","Berlin","Male","288","0.583174298944933","0.537671694762121","0.628676903127744"
"No, not limited","2012","Berlin","Female","364","0.565846002167932","0.525156564176256","0.606535440159609"
"No, not limited","2012","Brandenburg","Male","302","0.629592260119706","0.586345851152882","0.67283866908653"
"No, not limited","2012","Brandenburg","Female","340","0.575220255874898","0.535367960958594","0.615072550791201"
"No, not limited","2012","Mecklenburg-Western Pomerania","Male","174","0.592398185089053","0.534841736396484","0.649954633781621"
"No, not limited","2012","Mecklenburg-Western Pomerania","Female","209","0.500187972112171","0.447805734952689","0.552570209271653"
"No, not limited","2012","Saxony","Male","557","0.627892805766339","0.595606132248664","0.660179479284014"
"No, not limited","2012","Saxony","Female","578","0.540383192553385","0.508692250039942","0.572074135066827"
"No, not limited","2012","Saxony-Anhalt","Male","261","0.590767877586043","0.545489351153086","0.636046404019001"
"No, not limited","2012","Saxony-Anhalt","Female","319","0.485062116518295","0.443631796529","0.526492436507589"
"No, not limited","2012","Thuringia","Male","304","0.625460878252295","0.58188886879325","0.66903288771134"
"No, not limited","2012","Thuringia","Female","366","0.585693130730576","0.545638184132246","0.625748077328906"
"Yes, strongly limited","2013","Schleswig-Holstein","Male","43","0.127168570161263","0.0975789975199682","0.156758142802558"
"Yes, strongly limited","2013","Schleswig-Holstein","Female","70","0.14259200641256","0.114401965599171","0.170782047225949"
"Yes, strongly limited","2013","Hamburg","Male","18","","",""
"Yes, strongly limited","2013","Hamburg","Female","27","","",""
"Yes, strongly limited","2013","Lower Saxony","Male","112","0.104915953569725","0.0884342640803415","0.121397643059109"
"Yes, strongly limited","2013","Lower Saxony","Female","144","0.133050343688146","0.116223763487595","0.149876923888697"
"Yes, strongly limited","2013","Bremen","Male","13","","",""
"Yes, strongly limited","2013","Bremen","Female","12","","",""
"Yes, strongly limited","2013","North Rhine-Westphalia","Male","217","0.0840959009531346","0.0740519525109769","0.0941398493952923"
"Yes, strongly limited","2013","North Rhine-Westphalia","Female","319","0.117430254523678","0.106687811412966","0.128172697634391"
"Yes, strongly limited","2013","Hesse","Male","84","0.0959860392070672","0.077701159137006","0.114270919277128"
"Yes, strongly limited","2013","Hesse","Female","114","0.132796261269518","0.113458365568019","0.152134156971018"
"Yes, strongly limited","2013","Rhineland-Palatinate,Saarland","Male","61","0.0762787735212488","0.0579420193246831","0.0946155277178145"
"Yes, strongly limited","2013","Rhineland-Palatinate,Saarland","Female","79","0.0997201128854039","0.0807664728140911","0.118673752956717"
"Yes, strongly limited","2013","Baden-Württemberg","Male","110","0.0809232210899615","0.0680870344902576","0.0937594076896654"
"Yes, strongly limited","2013","Baden-Württemberg","Female","141","0.104629212054618","0.0913277140186033","0.117930710090633"
"Yes, strongly limited","2013","Bavaria","Male","163","0.0910804252981218","0.0790162504298387","0.103144600166405"
"Yes, strongly limited","2013","Bavaria","Female","203","0.117726050119688","0.105471698755338","0.129980401484037"
"Yes, strongly limited","2013","Berlin","Male","40","0.11379259735866","0.0864720683689277","0.141113126348393"
"Yes, strongly limited","2013","Berlin","Female","57","0.107815430650069","0.0838617104586101","0.131769150841529"
"Yes, strongly limited","2013","Brandenburg","Male","56","0.102225175355209","0.0758553802785439","0.128594970431874"
"Yes, strongly limited","2013","Brandenburg","Female","75","0.14161135917824","0.113943586421177","0.169279131935304"
"Yes, strongly limited","2013","Mecklenburg-Western Pomerania","Male","29","","",""
"Yes, strongly limited","2013","Mecklenburg-Western Pomerania","Female","31","0.094124753726711","0.0627621509944176","0.125487356459004"
"Yes, strongly limited","2013","Saxony","Male","66","0.0874488299402462","0.0683224976649829","0.106575162215509"
"Yes, strongly limited","2013","Saxony","Female","86","0.131970739037301","0.110253066714135","0.153688411360468"
"Yes, strongly limited","2013","Saxony-Anhalt","Male","52","0.121251996288042","0.0920505678106076","0.150453424765477"
"Yes, strongly limited","2013","Saxony-Anhalt","Female","62","0.133759708201282","0.106199586593659","0.161319829808906"
"Yes, strongly limited","2013","Thuringia","Male","54","0.10616181798377","0.0781331328086841","0.134190503158856"
"Yes, strongly limited","2013","Thuringia","Female","71","0.139543853122893","0.111196541962335","0.167891164283452"
"Yes, somewhat limited","2013","Schleswig-Holstein","Male","85","0.196474989246471","0.161186184653904","0.231763793839039"
"Yes, somewhat limited","2013","Schleswig-Holstein","Female","128","0.261305304751499","0.225884293662958","0.29672631584004"
"Yes, somewhat limited","2013","Hamburg","Male","46","0.183577436240922","0.135683737293552","0.231471135188293"
"Yes, somewhat limited","2013","Hamburg","Female","66","0.208806600830235","0.16370580207969","0.25390739958078"
"Yes, somewhat limited","2013","Lower Saxony","Male","290","0.223658687846607","0.20124732389217","0.246070051801044"
"Yes, somewhat limited","2013","Lower Saxony","Female","430","0.288607969202916","0.266158835970443","0.311057102435388"
"Yes, somewhat limited","2013","Bremen","Male","22","","",""
"Yes, somewhat limited","2013","Bremen","Female","29","","",""
"Yes, somewhat limited","2013","North Rhine-Westphalia","Male","569","0.223887501898109","0.208801667938815","0.238973335857404"
"Yes, somewhat limited","2013","North Rhine-Westphalia","Female","706","0.23873868969795","0.224513213100354","0.252964166295546"
"Yes, somewhat limited","2013","Hesse","Male","199","0.195419079032896","0.170805834981801","0.220032323083992"
"Yes, somewhat limited","2013","Hesse","Female","260","0.262827407849949","0.237744629837766","0.287910185862131"
"Yes, somewhat limited","2013","Rhineland-Palatinate,Saarland","Male","160","0.225607140798063","0.196733121563805","0.254481160032321"
"Yes, somewhat limited","2013","Rhineland-Palatinate,Saarland","Female","241","0.292769920217669","0.263985594292285","0.321554246143053"
"Yes, somewhat limited","2013","Baden-Württemberg","Male","321","0.196899286244665","0.178182528409605","0.215616044079724"
"Yes, somewhat limited","2013","Baden-Württemberg","Female","468","0.278413925006493","0.25893512650566","0.297892723507326"
"Yes, somewhat limited","2013","Bavaria","Male","440","0.233493941374229","0.215755397176805","0.251232485571653"
"Yes, somewhat limited","2013","Bavaria","Female","552","0.212901602946748","0.197336346030821","0.228466859862675"
"Yes, somewhat limited","2013","Berlin","Male","123","0.23230182375936","0.195970102278065","0.268633545240654"
"Yes, somewhat limited","2013","Berlin","Female","168","0.290481851896398","0.255419066479714","0.325544637313083"
"Yes, somewhat limited","2013","Brandenburg","Male","118","0.245742244971436","0.208267048867551","0.28321744107532"
"Yes, somewhat limited","2013","Brandenburg","Female","161","0.283273792641192","0.247516632908505","0.319030952373878"
"Yes, somewhat limited","2013","Mecklenburg-Western Pomerania","Male","65","0.261055581711139","0.208471647948428","0.31363951547385"
"Yes, somewhat limited","2013","Mecklenburg-Western Pomerania","Female","87","0.294902232801259","0.245925515333273","0.343878950269246"
"Yes, somewhat limited","2013","Saxony","Male","208","0.242182757096673","0.213177285394128","0.271188228799219"
"Yes, somewhat limited","2013","Saxony","Female","241","0.259959724116742","0.231815584209765","0.288103864023719"
"Yes, somewhat limited","2013","Saxony-Anhalt","Male","127","0.259092451343877","0.219896892392491","0.298288010295263"
"Yes, somewhat limited","2013","Saxony-Anhalt","Female","164","0.312795176849283","0.275257066522964","0.350333287175603"
"Yes, somewhat limited","2013","Thuringia","Male","115","0.253569071886118","0.213983943826455","0.29315419994578"
"Yes, somewhat limited","2013","Thuringia","Female","149","0.298896523783122","0.261447229576879","0.336345817989364"
"No, not limited","2013","Schleswig-Holstein","Male","359","0.676356440592266","0.634803198922191","0.71790968226234"
"No, not limited","2013","Schleswig-Holstein","Female","393","0.596102688835941","0.556543227262545","0.635662150409337"
"No, not limited","2013","Hamburg","Male","187","0.729373250908311","0.674410114592958","0.784336387223664"
"No, not limited","2013","Hamburg","Female","219","0.627743656387141","0.574104367208981","0.681382945565301"
"No, not limited","2013","Lower Saxony","Male","926","0.671425358583668","0.646163520644955","0.696687196522381"
"No, not limited","2013","Lower Saxony","Female","991","0.578341687108939","0.55387565720409","0.602807717013788"
"No, not limited","2013","Bremen","Male","72","0.575624132629054","0.481975586730669","0.66927267852744"
"No, not limited","2013","Bremen","Female","95","0.637015568036506","0.556199510674341","0.71783162539867"
"No, not limited","2013","North Rhine-Westphalia","Male","2147","0.692016597148756","0.675309000911455","0.708724193386057"
"No, not limited","2013","North Rhine-Westphalia","Female","2425","0.643831055778372","0.627851947903926","0.659810163652818"
"No, not limited","2013","Hesse","Male","714","0.708594881760036","0.680388452877961","0.736801310642112"
"No, not limited","2013","Hesse","Female","809","0.604376330880533","0.576511874426128","0.632240787334938"
"No, not limited","2013","Rhineland-Palatinate,Saarland","Male","584","0.698114085680688","0.666401271991817","0.72982689936956"
"No, not limited","2013","Rhineland-Palatinate,Saarland","Female","640","0.607509966896927","0.576620992082226","0.638398941711628"
"No, not limited","2013","Baden-Württemberg","Male","1303","0.722177492665374","0.701094646869877","0.743260338460871"
"No, not limited","2013","Baden-Württemberg","Female","1425","0.616956862938889","0.595830542668731","0.638083183209047"
"No, not limited","2013","Bavaria","Male","1582","0.675425633327649","0.655793465912657","0.695057800742641"
"No, not limited","2013","Bavaria","Female","1902","0.669372346933564","0.651484594138231","0.687260099728897"
"No, not limited","2013","Berlin","Male","356","0.65390557888198","0.612977700454559","0.694833457309401"
"No, not limited","2013","Berlin","Female","419","0.601702717453532","0.56389331485038","0.639512120056684"
"No, not limited","2013","Brandenburg","Male","333","0.652032579673355","0.61057078932526","0.69349437002145"
"No, not limited","2013","Brandenburg","Female","374","0.575114848180568","0.535886841479215","0.614342854881921"
"No, not limited","2013","Mecklenburg-Western Pomerania","Male","174","0.640156817724744","0.58269484641488","0.697618789034608"
"No, not limited","2013","Mecklenburg-Western Pomerania","Female","215","0.61097301347203","0.558609732247449","0.66333629469661"
"No, not limited","2013","Saxony","Male","564","0.67036841296308","0.638541298669549","0.702195527256612"
"No, not limited","2013","Saxony","Female","606","0.608069536845957","0.576744729922528","0.639394343769385"
"No, not limited","2013","Saxony-Anhalt","Male","301","0.619655552368081","0.576225416759186","0.663085687976976"
"No, not limited","2013","Saxony-Anhalt","Female","360","0.553445114949434","0.513194364255209","0.593695865643659"
"No, not limited","2013","Thuringia","Male","295","0.640269110130112","0.596601518359786","0.683936701900438"
"No, not limited","2013","Thuringia","Female","354","0.561559623093985","0.520967164816428","0.602152081371541"
"Yes, strongly limited","2014","Schleswig-Holstein","Male","","","",""
"Yes, strongly limited","2014","Schleswig-Holstein","Female","","","",""
"Yes, strongly limited","2014","Hamburg","Male","","","",""
"Yes, strongly limited","2014","Hamburg","Female","","","",""
"Yes, strongly limited","2014","Lower Saxony","Male","","","",""
"Yes, strongly limited","2014","Lower Saxony","Female","","","",""
"Yes, strongly limited","2014","Bremen","Male","","","",""
"Yes, strongly limited","2014","Bremen","Female","","","",""
"Yes, strongly limited","2014","North Rhine-Westphalia","Male","","","",""
"Yes, strongly limited","2014","North Rhine-Westphalia","Female","","","",""
"Yes, strongly limited","2014","Hesse","Male","","","",""
"Yes, strongly limited","2014","Hesse","Female","","","",""
"Yes, strongly limited","2014","Rhineland-Palatinate,Saarland","Male","","","",""
