"ple0009","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes, somewhat limited","2011","16-34 y.","Couple + C. GT 16 ","86","0.0820965082329061","0.0656097928325771","0.098583223633235"
"Yes, somewhat limited","2011","16-34 y.","Couple + C. LE and GT 16","24","","",""
"Yes, somewhat limited","2011","35-65 y.","1-pers.-HH","344","0.228938890963793","0.207540813844122","0.250336968083464"
"Yes, somewhat limited","2011","35-65 y.","(Married) couple without C. ","887","0.224882481655143","0.211819413868337","0.237945549441948"
"Yes, somewhat limited","2011","35-65 y.","Single parent ","135","0.230963149350575","0.198234860711178","0.263691437989972"
"Yes, somewhat limited","2011","35-65 y.","Couple + C. LE 16 ","296","0.14376207842332","0.129373448528169","0.158150708318471"
"Yes, somewhat limited","2011","35-65 y.","Couple + C. GT 16 ","404","0.227691234044012","0.208865354288329","0.246517113799695"
"Yes, somewhat limited","2011","35-65 y.","Couple + C. LE and GT 16","134","0.155836695993989","0.131279759772472","0.180393632215505"
"Yes, somewhat limited","2011","66 and older","1-pers.-HH","503","0.347076459207613","0.322334047139432","0.371818871275795"
"Yes, somewhat limited","2011","66 and older","(Married) couple without C. ","1138","0.360110020625615","0.343810837001077","0.376409204250153"
"Yes, somewhat limited","2011","66 and older","Single parent ","31","0.36568501976725","0.260146945247602","0.471223094286899"
"Yes, somewhat limited","2011","66 and older","Couple + C. LE 16 ","3","","",""
"Yes, somewhat limited","2011","66 and older","Couple + C. GT 16 ","66","0.350026144682065","0.284572898039377","0.415479391324752"
"Yes, somewhat limited","2011","66 and older","Couple + C. LE and GT 16","","","",""
"No, not limited","2011","16-34 y.","1-pers.-HH","576","0.905735927867051","0.883044999176213","0.92842685655789"
"No, not limited","2011","16-34 y.","(Married) couple without C. ","736","0.894120239760563","0.873225833827076","0.915014645694049"
"No, not limited","2011","16-34 y.","Single parent ","386","0.855841057519458","0.823132335162413","0.888549779876503"
"No, not limited","2011","16-34 y.","Couple + C. LE 16 ","732","0.907090359163421","0.887085776460349","0.927094941866493"
"No, not limited","2011","16-34 y.","Couple + C. GT 16 ","960","0.902213676915421","0.884374818914437","0.920052534916405"
"No, not limited","2011","16-34 y.","Couple + C. LE and GT 16","355","0.913865582525749","0.885840477586237","0.941890687465262"
"No, not limited","2011","35-65 y.","1-pers.-HH","936","0.639759690465573","0.615309899426595","0.664209481504551"
"No, not limited","2011","35-65 y.","(Married) couple without C. ","2639","0.677619641160784","0.66299581985098","0.692243462470588"
"No, not limited","2011","35-65 y.","Single parent ","441","0.668289670325048","0.631726802962172","0.704852537687925"
"No, not limited","2011","35-65 y.","Couple + C. LE 16 ","1901","0.815538110085091","0.7996315782719","0.831444641898282"
"No, not limited","2011","35-65 y.","Couple + C. GT 16 ","1352","0.688809744935143","0.668024780846167","0.70959470902412"
"No, not limited","2011","35-65 y.","Couple + C. LE and GT 16","657","0.78627080945959","0.758515627522499","0.814025991396681"
"No, not limited","2011","66 and older","1-pers.-HH","569","0.391398997756396","0.366031684085945","0.416766311426848"
"No, not limited","2011","66 and older","(Married) couple without C. ","1596","0.449245253669224","0.432355766315714","0.466134741022734"
"No, not limited","2011","66 and older","Single parent ","31","0.390004030275867","0.283122877853464","0.496885182698269"
"No, not limited","2011","66 and older","Couple + C. LE 16 ","2","","",""
"No, not limited","2011","66 and older","Couple + C. GT 16 ","110","0.488334973662863","0.419741185465708","0.556928761860018"
"No, not limited","2011","66 and older","Couple + C. LE and GT 16","1","","",""
"Yes, strongly limited","2012","16-34 y.","1-pers.-HH","8","","",""
"Yes, strongly limited","2012","16-34 y.","(Married) couple without C. ","14","","",""
"Yes, strongly limited","2012","16-34 y.","Single parent ","32","0.0325248501400062","0.020811322726316","0.0442383775536964"
"Yes, strongly limited","2012","16-34 y.","Couple + C. LE 16 ","47","0.0189875071195902","0.0131585595160387","0.0248164547231417"
"Yes, strongly limited","2012","16-34 y.","Couple + C. GT 16 ","16","","",""
"Yes, strongly limited","2012","16-34 y.","Couple + C. LE and GT 16","4","","",""
"Yes, strongly limited","2012","35-65 y.","1-pers.-HH","229","0.131057007585511","0.114396211431057","0.147717803739965"
"Yes, strongly limited","2012","35-65 y.","(Married) couple without C. ","401","0.101750415418032","0.0921407416853002","0.111360089150764"
"Yes, strongly limited","2012","35-65 y.","Single parent ","173","0.115562405144135","0.100747979988991","0.130376830299278"
"Yes, strongly limited","2012","35-65 y.","Couple + C. LE 16 ","197","0.0357060739876111","0.0306144815852655","0.0407976663899567"
"Yes, strongly limited","2012","35-65 y.","Couple + C. GT 16 ","124","0.0669873408243131","0.0555581502409876","0.0784165314076386"
"Yes, strongly limited","2012","35-65 y.","Couple + C. LE and GT 16","91","0.0658891725788318","0.0528329937348784","0.0789453514227851"
"Yes, strongly limited","2012","66 and older","1-pers.-HH","383","0.272429401312446","0.249240454591307","0.295618348033586"
"Yes, strongly limited","2012","66 and older","(Married) couple without C. ","691","0.215333798797674","0.20148028749111","0.229187310104237"
"Yes, strongly limited","2012","66 and older","Single parent ","24","","",""
"Yes, strongly limited","2012","66 and older","Couple + C. LE 16 ","2","","",""
"Yes, strongly limited","2012","66 and older","Couple + C. GT 16 ","22","","",""
"Yes, strongly limited","2012","66 and older","Couple + C. LE and GT 16","","","",""
"Yes, somewhat limited","2012","16-34 y.","1-pers.-HH","90","0.134353138365428","0.10905347940415","0.159652797326705"
"Yes, somewhat limited","2012","16-34 y.","(Married) couple without C. ","103","0.127450499423448","0.104555792176861","0.150345206670035"
"Yes, somewhat limited","2012","16-34 y.","Single parent ","128","0.134734316042237","0.112188083193163","0.15728054889131"
"Yes, somewhat limited","2012","16-34 y.","Couple + C. LE 16 ","298","0.145668414678649","0.130601829336194","0.160735000021104"
"Yes, somewhat limited","2012","16-34 y.","Couple + C. GT 16 ","79","0.0817200555333436","0.0645866291334194","0.0988534819332678"
"Yes, somewhat limited","2012","16-34 y.","Couple + C. LE and GT 16","71","0.112997426642193","0.0876654439689406","0.138329409315445"
"Yes, somewhat limited","2012","35-65 y.","1-pers.-HH","471","0.314974845730404","0.292041829417482","0.337907862043327"
"Yes, somewhat limited","2012","35-65 y.","(Married) couple without C. ","1144","0.284569261722155","0.270226927916813","0.298911595527498"
"Yes, somewhat limited","2012","35-65 y.","Single parent ","469","0.25562608584061","0.235412606336121","0.2758395653451"
"Yes, somewhat limited","2012","35-65 y.","Couple + C. LE 16 ","866","0.172132173924971","0.161773852267677","0.182490495582264"
"Yes, somewhat limited","2012","35-65 y.","Couple + C. GT 16 ","527","0.304717622091618","0.283674763636874","0.325760480546362"
"Yes, somewhat limited","2012","35-65 y.","Couple + C. LE and GT 16","324","0.249261627419514","0.226495881692196","0.272027373146831"
"Yes, somewhat limited","2012","66 and older","1-pers.-HH","553","0.393844732808119","0.368395720788075","0.419293744828164"
"Yes, somewhat limited","2012","66 and older","(Married) couple without C. ","1340","0.405324268450483","0.388777899617304","0.421870637283663"
"Yes, somewhat limited","2012","66 and older","Single parent ","33","0.397642616605838","0.292982303782236","0.502302929429439"
"Yes, somewhat limited","2012","66 and older","Couple + C. LE 16 ","4","","",""
"Yes, somewhat limited","2012","66 and older","Couple + C. GT 16 ","67","0.454434438344392","0.378689583257682","0.530179293431102"
"Yes, somewhat limited","2012","66 and older","Couple + C. LE and GT 16","1","","",""
"No, not limited","2012","16-34 y.","1-pers.-HH","600","0.856143865242581","0.830108843313654","0.882178887171509"
"No, not limited","2012","16-34 y.","(Married) couple without C. ","698","0.858623252964669","0.834703339627504","0.882543166301834"
"No, not limited","2012","16-34 y.","Single parent ","721","0.832740833817757","0.808096900157983","0.857384767477531"
"No, not limited","2012","16-34 y.","Couple + C. LE 16 ","1761","0.835344078201761","0.819504621393243","0.851183535010279"
"No, not limited","2012","16-34 y.","Couple + C. GT 16 ","887","0.902927510467527","0.884410670479269","0.921444350455785"
"No, not limited","2012","16-34 y.","Couple + C. LE and GT 16","525","0.862061700138726","0.834469643328057","0.889653756949395"
"No, not limited","2012","35-65 y.","1-pers.-HH","876","0.553968146684085","0.529426973591417","0.578509319776752"
"No, not limited","2012","35-65 y.","(Married) couple without C. ","2257","0.613680322859813","0.59820333119915","0.629157314520475"
"No, not limited","2012","35-65 y.","Single parent ","1147","0.628811509015255","0.606424276353705","0.651198741676805"
"No, not limited","2012","35-65 y.","Couple + C. LE 16 ","4039","0.792161752087418","0.781027846482441","0.803295657692396"
"No, not limited","2012","35-65 y.","Couple + C. GT 16 ","1187","0.628295037084069","0.606201953685081","0.650388120483057"
"No, not limited","2012","35-65 y.","Couple + C. LE and GT 16","972","0.684849200001655","0.660399893565099","0.70929850643821"
"No, not limited","2012","66 and older","1-pers.-HH","480","0.333725865879435","0.309165327903454","0.358286403855415"
"No, not limited","2012","66 and older","(Married) couple without C. ","1351","0.379341932751843","0.362988726357354","0.395695139146333"
"No, not limited","2012","66 and older","Single parent ","27","","",""
"No, not limited","2012","66 and older","Couple + C. LE 16 ","7","","",""
"No, not limited","2012","66 and older","Couple + C. GT 16 ","77","0.400479628374964","0.325940169761892","0.475019086988036"
"No, not limited","2012","66 and older","Couple + C. LE and GT 16","","","",""
"Yes, strongly limited","2013","16-34 y.","1-pers.-HH","16","","",""
"Yes, strongly limited","2013","16-34 y.","(Married) couple without C. ","16","","",""
"Yes, strongly limited","2013","16-34 y.","Single parent ","37","0.0382076356201202","0.0263382025907916","0.0500770686494488"
"Yes, strongly limited","2013","16-34 y.","Couple + C. LE 16 ","53","0.019009664248837","0.0135688989028531","0.024450429594821"
"Yes, strongly limited","2013","16-34 y.","Couple + C. GT 16 ","17","","",""
"Yes, strongly limited","2013","16-34 y.","Couple + C. LE and GT 16","9","","",""
"Yes, strongly limited","2013","35-65 y.","1-pers.-HH","238","0.138456707021748","0.121872063363543","0.155041350679953"
"Yes, strongly limited","2013","35-65 y.","(Married) couple without C. ","414","0.0972263411801798","0.0880997362817257","0.106352946078634"
"Yes, strongly limited","2013","35-65 y.","Single parent ","170","0.102595974244646","0.0888506706861018","0.116341277803189"
"Yes, strongly limited","2013","35-65 y.","Couple + C. LE 16 ","239","0.042736338667686","0.037506148051853","0.0479665292835191"
"Yes, strongly limited","2013","35-65 y.","Couple + C. GT 16 ","182","0.0886192090285979","0.0764294052725907","0.100809012784605"
"Yes, strongly limited","2013","35-65 y.","Couple + C. LE and GT 16","119","0.077049035194774","0.0643763440436392","0.0897217263459087"
"Yes, strongly limited","2013","66 and older","1-pers.-HH","346","0.262301960320183","0.239143666553076","0.285460254087291"
"Yes, strongly limited","2013","66 and older","(Married) couple without C. ","593","0.187541330192638","0.174182749938656","0.200899910446621"
"Yes, strongly limited","2013","66 and older","Single parent ","18","","",""
"Yes, strongly limited","2013","66 and older","Couple + C. LE 16 ","2","","",""
"Yes, strongly limited","2013","66 and older","Couple + C. GT 16 ","18","","",""
"Yes, strongly limited","2013","66 and older","Couple + C. LE and GT 16","","","",""
"Yes, somewhat limited","2013","16-34 y.","1-pers.-HH","99","0.108620618337616","0.0876281118913683","0.129613124783864"
"Yes, somewhat limited","2013","16-34 y.","(Married) couple without C. ","104","0.0815201258684287","0.0652083033650861","0.0978319483717713"
"Yes, somewhat limited","2013","16-34 y.","Single parent ","155","0.138427675008108","0.117044530903456","0.159810819112761"
"Yes, somewhat limited","2013","16-34 y.","Couple + C. LE 16 ","300","0.115687464757169","0.102944031445929","0.128430898068409"
"Yes, somewhat limited","2013","16-34 y.","Couple + C. GT 16 ","94","0.0773155462289735","0.0618450101283592","0.0927860823295877"
"Yes, somewhat limited","2013","16-34 y.","Couple + C. LE and GT 16","77","0.100178496143197","0.079982760201654","0.12037423208474"
"Yes, somewhat limited","2013","35-65 y.","1-pers.-HH","439","0.263425511336437","0.242273686329298","0.284577336343576"
"Yes, somewhat limited","2013","35-65 y.","(Married) couple without C. ","1115","0.273307766689866","0.259579077115899","0.287036456263833"
"Yes, somewhat limited","2013","35-65 y.","Single parent ","466","0.247920083952506","0.228359445785584","0.267480722119427"
"Yes, somewhat limited","2013","35-65 y.","Couple + C. LE 16 ","929","0.15767417013936","0.148250427638523","0.167097912640197"
"Yes, somewhat limited","2013","35-65 y.","Couple + C. GT 16 ","502","0.245089800467104","0.226639939000548","0.26353966193366"
"Yes, somewhat limited","2013","35-65 y.","Couple + C. LE and GT 16","369","0.221344729945066","0.201615817703724","0.241073642186408"
"Yes, somewhat limited","2013","66 and older","1-pers.-HH","520","0.364130498450404","0.338797943036714","0.389463053864093"
"Yes, somewhat limited","2013","66 and older","(Married) couple without C. ","1268","0.395658850140009","0.378924351918733","0.412393348361284"
"Yes, somewhat limited","2013","66 and older","Single parent ","30","0.427864260740392","0.315135488844601","0.540593032636182"
"Yes, somewhat limited","2013","66 and older","Couple + C. LE 16 ","7","","",""
"Yes, somewhat limited","2013","66 and older","Couple + C. GT 16 ","57","0.384043382541272","0.307964614636252","0.460122150446292"
"Yes, somewhat limited","2013","66 and older","Couple + C. LE and GT 16","","","",""
"No, not limited","2013","16-34 y.","1-pers.-HH","729","0.869787892983295","0.847083534776135","0.892492251190456"
"No, not limited","2013","16-34 y.","(Married) couple without C. ","961","0.895680801918465","0.877458887742544","0.913902716094387"
"No, not limited","2013","16-34 y.","Single parent ","810","0.823364689371772","0.799751801084876","0.846977577658667"
"No, not limited","2013","16-34 y.","Couple + C. LE 16 ","2067","0.865302870993994","0.851700843451634","0.878904898536355"
"No, not limited","2013","16-34 y.","Couple + C. GT 16 ","1034","0.907515590511411","0.890735022436094","0.924296158586728"
"No, not limited","2013","16-34 y.","Couple + C. LE and GT 16","763","0.891251786958033","0.870310396357175","0.912193177558891"
"No, not limited","2013","35-65 y.","1-pers.-HH","989","0.598117781641816","0.574575240130449","0.621660323153182"
"No, not limited","2013","35-65 y.","(Married) couple without C. ","2519","0.629465892129954","0.614588458002152","0.644343326257756"
"No, not limited","2013","35-65 y.","Single parent ","1236","0.649483941802849","0.627870031875931","0.671097851729767"
"No, not limited","2013","35-65 y.","Couple + C. LE 16 ","4577","0.799589491192954","0.78923814439995","0.809940837985958"
"No, not limited","2013","35-65 y.","Couple + C. GT 16 ","1404","0.666290990504298","0.646065513160713","0.686516467847883"
"No, not limited","2013","35-65 y.","Couple + C. LE and GT 16","1213","0.70160623486016","0.679862330643122","0.723350139077198"
"No, not limited","2013","66 and older","1-pers.-HH","520","0.373567541229413","0.348099932485995","0.399035149972831"
"No, not limited","2013","66 and older","(Married) couple without C. ","1419","0.416799819667353","0.399927151897222","0.433672487437485"
"No, not limited","2013","66 and older","Single parent ","26","","",""
"No, not limited","2013","66 and older","Couple + C. LE 16 ","6","","",""
"No, not limited","2013","66 and older","Couple + C. GT 16 ","82","0.484277495915627","0.406105095082757","0.562449896748496"
"No, not limited","2013","66 and older","Couple + C. LE and GT 16","","","",""
"Yes, strongly limited","2014","16-34 y.","1-pers.-HH","","","",""
"Yes, strongly limited","2014","16-34 y.","(Married) couple without C. ","","","",""
"Yes, strongly limited","2014","16-34 y.","Single parent ","","","",""
"Yes, strongly limited","2014","16-34 y.","Couple + C. LE 16 ","","","",""
"Yes, strongly limited","2014","16-34 y.","Couple + C. GT 16 ","","","",""
"Yes, strongly limited","2014","16-34 y.","Couple + C. LE and GT 16","","","",""
"Yes, strongly limited","2014","35-65 y.","1-pers.-HH","","","",""
"Yes, strongly limited","2014","35-65 y.","(Married) couple without C. ","","","",""
"Yes, strongly limited","2014","35-65 y.","Single parent ","","","",""
"Yes, strongly limited","2014","35-65 y.","Couple + C. LE 16 ","","","",""
"Yes, strongly limited","2014","35-65 y.","Couple + C. GT 16 ","","","",""
"Yes, strongly limited","2014","35-65 y.","Couple + C. LE and GT 16","","","",""
"Yes, strongly limited","2014","66 and older","1-pers.-HH","","","",""
"Yes, strongly limited","2014","66 and older","(Married) couple without C. ","","","",""
"Yes, strongly limited","2014","66 and older","Single parent ","","","",""
"Yes, strongly limited","2014","66 and older","Couple + C. LE 16 ","","","",""
"Yes, strongly limited","2014","66 and older","Couple + C. GT 16 ","","","",""
"Yes, strongly limited","2014","66 and older","Couple + C. LE and GT 16","","","",""
"Yes, somewhat limited","2014","16-34 y.","1-pers.-HH","","","",""
"Yes, somewhat limited","2014","16-34 y.","(Married) couple without C. ","","","",""
"Yes, somewhat limited","2014","16-34 y.","Single parent ","","","",""
"Yes, somewhat limited","2014","16-34 y.","Couple + C. LE 16 ","","","",""
"Yes, somewhat limited","2014","16-34 y.","Couple + C. GT 16 ","","","",""
"Yes, somewhat limited","2014","16-34 y.","Couple + C. LE and GT 16","","","",""
"Yes, somewhat limited","2014","35-65 y.","1-pers.-HH","","","",""
"Yes, somewhat limited","2014","35-65 y.","(Married) couple without C. ","","","",""
"Yes, somewhat limited","2014","35-65 y.","Single parent ","","","",""
"Yes, somewhat limited","2014","35-65 y.","Couple + C. LE 16 ","","","",""
"Yes, somewhat limited","2014","35-65 y.","Couple + C. GT 16 ","","","",""
"Yes, somewhat limited","2014","35-65 y.","Couple + C. LE and GT 16","","","",""
"Yes, somewhat limited","2014","66 and older","1-pers.-HH","","","",""
"Yes, somewhat limited","2014","66 and older","(Married) couple without C. ","","","",""
"Yes, somewhat limited","2014","66 and older","Single parent ","","","",""
"Yes, somewhat limited","2014","66 and older","Couple + C. LE 16 ","","","",""
"Yes, somewhat limited","2014","66 and older","Couple + C. GT 16 ","","","",""
"Yes, somewhat limited","2014","66 and older","Couple + C. LE and GT 16","","","",""
"No, not limited","2014","16-34 y.","1-pers.-HH","","","",""
"No, not limited","2014","16-34 y.","(Married) couple without C. ","","","",""
"No, not limited","2014","16-34 y.","Single parent ","","","",""
"No, not limited","2014","16-34 y.","Couple + C. LE 16 ","","","",""
"No, not limited","2014","16-34 y.","Couple + C. GT 16 ","","","",""
"No, not limited","2014","16-34 y.","Couple + C. LE and GT 16","","","",""
"No, not limited","2014","35-65 y.","1-pers.-HH","","","",""
"No, not limited","2014","35-65 y.","(Married) couple without C. ","","","",""
"No, not limited","2014","35-65 y.","Single parent ","","","",""
"No, not limited","2014","35-65 y.","Couple + C. LE 16 ","","","",""
"No, not limited","2014","35-65 y.","Couple + C. GT 16 ","","","",""
"No, not limited","2014","35-65 y.","Couple + C. LE and GT 16","","","",""
"No, not limited","2014","66 and older","1-pers.-HH","","","",""
"No, not limited","2014","66 and older","(Married) couple without C. ","","","",""
"No, not limited","2014","66 and older","Single parent ","","","",""
"No, not limited","2014","66 and older","Couple + C. LE 16 ","","","",""
"No, not limited","2014","66 and older","Couple + C. GT 16 ","","","",""
"No, not limited","2014","66 and older","Couple + C. LE and GT 16","","","",""
"Yes, strongly limited","2015","16-34 y.","1-pers.-HH","22","","",""
"Yes, strongly limited","2015","16-34 y.","(Married) couple without C. ","13","","",""
"Yes, strongly limited","2015","16-34 y.","Single parent ","39","0.0439303109947039","0.030004729423314","0.0578558925660938"
"Yes, strongly limited","2015","16-34 y.","Couple + C. LE 16 ","42","0.0247232521278676","0.0176664432918802","0.031780060963855"
"Yes, strongly limited","2015","16-34 y.","Couple + C. GT 16 ","19","","",""
"Yes, strongly limited","2015","16-34 y.","Couple + C. LE and GT 16","13","","",""
"Yes, strongly limited","2015","35-65 y.","1-pers.-HH","215","0.141759693507435","0.124172493801789","0.159346893213081"
"Yes, strongly limited","2015","35-65 y.","(Married) couple without C. ","381","0.115026645348252","0.104559237611595","0.125494053084909"
"Yes, strongly limited","2015","35-65 y.","Single parent ","165","0.118950867019061","0.102424278303129","0.135477455734993"
"Yes, strongly limited","2015","35-65 y.","Couple + C. LE 16 ","170","0.0386509137692703","0.0332298504359111","0.0440719771026295"
"Yes, strongly limited","2015","35-65 y.","Couple + C. GT 16 ","147","0.0826907655968812","0.0697611448390502","0.0956203863547122"
"Yes, strongly limited","2015","35-65 y.","Couple + C. LE and GT 16","92","0.0681517437949975","0.0553258216248424","0.0809776659651526"
"Yes, strongly limited","2015","66 and older","1-pers.-HH","343","0.268747958235675","0.245161414839152","0.292334501632198"
"Yes, strongly limited","2015","66 and older","(Married) couple without C. ","547","0.188983193307375","0.175250422868813","0.202715963745937"
"Yes, strongly limited","2015","66 and older","Single parent ","20","","",""
"Yes, strongly limited","2015","66 and older","Couple + C. LE 16 ","4","","",""
"Yes, strongly limited","2015","66 and older","Couple + C. GT 16 ","23","","",""
"Yes, strongly limited","2015","66 and older","Couple + C. LE and GT 16","","","",""
"Yes, somewhat limited","2015","16-34 y.","1-pers.-HH","109","0.143816891647084","0.119470482170859","0.168163301123309"
"Yes, somewhat limited","2015","16-34 y.","(Married) couple without C. ","120","0.0942870097904471","0.0770099246062619","0.111564094974632"
"Yes, somewhat limited","2015","16-34 y.","Single parent ","99","0.123105312168459","0.100779948382523","0.145430675954395"
"Yes, somewhat limited","2015","16-34 y.","Couple + C. LE 16 ","220","0.118730180313779","0.104029865641748","0.13343049498581"
"Yes, somewhat limited","2015","16-34 y.","Couple + C. GT 16 ","110","0.118943792308977","0.0984765611075351","0.139411023510419"
"Yes, somewhat limited","2015","16-34 y.","Couple + C. LE and GT 16","71","0.0987106595770915","0.0770882770247007","0.120333042129482"
"Yes, somewhat limited","2015","35-65 y.","1-pers.-HH","411","0.278059445266303","0.255468447935212","0.300650442597395"
"Yes, somewhat limited","2015","35-65 y.","(Married) couple without C. ","977","0.272567714712316","0.257959124404662","0.287176305019971"
"Yes, somewhat limited","2015","35-65 y.","Single parent ","397","0.264324920671582","0.241813058201074","0.28683678314209"
"Yes, somewhat limited","2015","35-65 y.","Couple + C. LE 16 ","811","0.164560425834608","0.15413282826054","0.174988023408676"
"Yes, somewhat limited","2015","35-65 y.","Couple + C. GT 16 ","437","0.231500320371679","0.211698868203492","0.251301772539866"
"Yes, somewhat limited","2015","35-65 y.","Couple + C. LE and GT 16","326","0.221675069409546","0.200534513033393","0.242815625785699"
"Yes, somewhat limited","2015","66 and older","1-pers.-HH","526","0.375874195645131","0.350104131922803","0.401644259367459"
"Yes, somewhat limited","2015","66 and older","(Married) couple without C. ","1245","0.400870807071427","0.383680085848079","0.418061528294776"
"Yes, somewhat limited","2015","66 and older","Single parent ","30","0.436453999539952","0.323457196626065","0.549450802453839"
"Yes, somewhat limited","2015","66 and older","Couple + C. LE 16 ","1","","",""
"Yes, somewhat limited","2015","66 and older","Couple + C. GT 16 ","73","0.330618820998464","0.264758993278183","0.396478648718745"
"Yes, somewhat limited","2015","66 and older","Couple + C. LE and GT 16","","","",""
"No, not limited","2015","16-34 y.","1-pers.-HH","667","0.819902527583046","0.793241212534505","0.846563842631587"
"No, not limited","2015","16-34 y.","(Married) couple without C. ","966","0.897795226717512","0.879886138306092","0.915704315128933"
"No, not limited","2015","16-34 y.","Single parent ","694","0.832964376836837","0.807618682508885","0.858310071164789"
"No, not limited","2015","16-34 y.","Couple + C. LE 16 ","1598","0.856546567558353","0.840616317957667","0.87247681715904"
"No, not limited","2015","16-34 y.","Couple + C. GT 16 ","832","0.861222792622092","0.839365154739794","0.88308043050439"
"No, not limited","2015","16-34 y.","Couple + C. LE and GT 16","647","0.885622283175958","0.862550328934166","0.908694237417749"
"No, not limited","2015","35-65 y.","1-pers.-HH","885","0.580180861226261","0.555296375220851","0.605065347231672"
"No, not limited","2015","35-65 y.","(Married) couple without C. ","2211","0.612405639939432","0.596421726007703","0.628389553871161"
"No, not limited","2015","35-65 y.","Single parent ","912","0.616724212309357","0.591904282946519","0.641544141672195"
"No, not limited","2015","35-65 y.","Couple + C. LE 16 ","3876","0.796788660396122","0.785472226755997","0.808105094036247"
"No, not limited","2015","35-65 y.","Couple + C. GT 16 ","1159","0.68580891403144","0.664016873901143","0.707600954161736"
"No, not limited","2015","35-65 y.","Couple + C. LE and GT 16","1065","0.710173186795457","0.687082921017599","0.733263452573315"
"No, not limited","2015","66 and older","1-pers.-HH","488","0.355377846119194","0.329912126326884","0.380843565911504"
"No, not limited","2015","66 and older","(Married) couple without C. ","1330","0.410145999621198","0.392892660992871","0.427399338249525"
"No, not limited","2015","66 and older","Single parent ","24","","",""
"No, not limited","2015","66 and older","Couple + C. LE 16 ","6","","",""
"No, not limited","2015","66 and older","Couple + C. GT 16 ","100","0.563149357989218","0.493711176092772","0.632587539885665"
"No, not limited","2015","66 and older","Couple + C. LE and GT 16","3","","",""
"Yes, strongly limited","2016","16-34 y.","1-pers.-HH","30","0.0392139116443199","0.0258467556091652","0.0525810676794746"
"Yes, strongly limited","2016","16-34 y.","(Married) couple without C. ","2","","",""
"Yes, strongly limited","2016","16-34 y.","Single parent ","7","","",""
"Yes, strongly limited","2016","16-34 y.","Couple + C. LE 16 ","46","0.0403967086002647","0.0280000381058954","0.0527933790946341"
"Yes, strongly limited","2016","16-34 y.","Couple + C. GT 16 ","1","","",""
"Yes, strongly limited","2016","16-34 y.","Couple + C. LE and GT 16","1","","",""
"Yes, strongly limited","2016","35-65 y.","1-pers.-HH","12","","",""
"Yes, strongly limited","2016","35-65 y.","(Married) couple without C. ","10","","",""
"Yes, strongly limited","2016","35-65 y.","Single parent ","23","","",""
"Yes, strongly limited","2016","35-65 y.","Couple + C. LE 16 ","51","0.060513592527219","0.0448311636370038","0.0761960214174342"
"Yes, strongly limited","2016","35-65 y.","Couple + C. GT 16 ","5","","",""
"Yes, strongly limited","2016","35-65 y.","Couple + C. LE and GT 16","20","","",""
"Yes, strongly limited","2016","66 and older","1-pers.-HH","","","",""
"Yes, strongly limited","2016","66 and older","(Married) couple without C. ","2","","",""
"Yes, strongly limited","2016","66 and older","Single parent ","4","","",""
