"ple0009","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes, strongly limited","2011","Not Employed","(0) in school","2","","",""
"Yes, strongly limited","2011","Not Employed","(1a) inadequately completed","36","0.284199999456652","0.211779279094966","0.356620719818338"
"Yes, strongly limited","2011","Not Employed","(1b) general elementary school","279","0.278370296794807","0.251652300161223","0.305088293428391"
"Yes, strongly limited","2011","Not Employed","(1c) basic vocational qualification","673","0.246802640689724","0.231075347083528","0.262529934295919"
"Yes, strongly limited","2011","Not Employed","(2b) intermediate general qualification","28","","",""
"Yes, strongly limited","2011","Not Employed","(2a) intermediate vocational","252","0.208822376036481","0.186546318379357","0.231098433693605"
"Yes, strongly limited","2011","Not Employed","(2c_gen) general maturity certificate","16","","",""
"Yes, strongly limited","2011","Not Employed","(2c_voc) vocational maturity certificate","63","0.205808224372588","0.164389034146777","0.247227414598399"
"Yes, strongly limited","2011","Not Employed","(3a) lower tertiary education","81","0.173787318751212","0.141466221243026","0.206108416259398"
"Yes, strongly limited","2011","Not Employed","(3b) higher tertiary education","85","0.117171798110834","0.0948288126159123","0.139514783605756"
"Yes, strongly limited","2011","Employed","(0) in school","","","",""
"Yes, strongly limited","2011","Employed","(1a) inadequately completed","8","","",""
"Yes, strongly limited","2011","Employed","(1b) general elementary school","39","0.0762842828940876","0.054773468220879","0.0977950975672961"
"Yes, strongly limited","2011","Employed","(1c) basic vocational qualification","168","0.0666540012520058","0.0570184122469797","0.0762895902570319"
"Yes, strongly limited","2011","Employed","(2b) intermediate general qualification","8","","",""
"Yes, strongly limited","2011","Employed","(2a) intermediate vocational","152","0.0458593994596653","0.0391064920455722","0.0526123068737584"
"Yes, strongly limited","2011","Employed","(2c_gen) general maturity certificate","8","","",""
"Yes, strongly limited","2011","Employed","(2c_voc) vocational maturity certificate","44","0.0380609892634002","0.0272663468384131","0.0488556316883872"
"Yes, strongly limited","2011","Employed","(3a) lower tertiary education","47","0.037197982726997","0.0265480741271174","0.0478478913268767"
"Yes, strongly limited","2011","Employed","(3b) higher tertiary education","59","0.0309138650403515","0.0233770785238839","0.0384506515568191"
"Yes, somewhat limited","2011","Not Employed","(0) in school","16","","",""
"Yes, somewhat limited","2011","Not Employed","(1a) inadequately completed","56","0.38383907614543","0.305752455962202","0.461925696328659"
"Yes, somewhat limited","2011","Not Employed","(1b) general elementary school","369","0.345659263842123","0.317308724619625","0.374009803064621"
"Yes, somewhat limited","2011","Not Employed","(1c) basic vocational qualification","936","0.339276789195387","0.322006024961285","0.356547553429489"
"Yes, somewhat limited","2011","Not Employed","(2b) intermediate general qualification","43","0.20478127085133","0.148430041510607","0.261132500192054"
"Yes, somewhat limited","2011","Not Employed","(2a) intermediate vocational","373","0.314939946134248","0.289483896130191","0.340395996138306"
"Yes, somewhat limited","2011","Not Employed","(2c_gen) general maturity certificate","46","0.101643479638356","0.0707277726057046","0.132559186671007"
"Yes, somewhat limited","2011","Not Employed","(2c_voc) vocational maturity certificate","93","0.282632793630517","0.236502142604768","0.328763444656265"
"Yes, somewhat limited","2011","Not Employed","(3a) lower tertiary education","176","0.383421475502113","0.341948657691009","0.424894293313217"
"Yes, somewhat limited","2011","Not Employed","(3b) higher tertiary education","222","0.298722676475407","0.266926818315711","0.330518534635103"
"Yes, somewhat limited","2011","Employed","(0) in school","2","","",""
