"ple0009","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"Yes, strongly limited","2011","(0) in school","West Germany","1","","",""
"Yes, strongly limited","2011","(0) in school","East Germany","1","","",""
"Yes, strongly limited","2011","(1a) inadequately completed","West Germany","41","0.226283923208915","0.170612043580855","0.281955802836975"
"Yes, strongly limited","2011","(1a) inadequately completed","East Germany","3","","",""
"Yes, strongly limited","2011","(1b) general elementary school","West Germany","269","0.204698900647995","0.184016642656879","0.225381158639112"
"Yes, strongly limited","2011","(1b) general elementary school","East Germany","49","0.234437928903415","0.176302999466629","0.292572858340201"
"Yes, strongly limited","2011","(1c) basic vocational qualification","West Germany","646","0.154515708513596","0.143905665383437","0.165125751643755"
"Yes, strongly limited","2011","(1c) basic vocational qualification","East Germany","195","0.194485734681244","0.169990696631716","0.218980772730773"
"Yes, strongly limited","2011","(2b) intermediate general qualification","West Germany","30","0.0685386706532958","0.0448219248149619","0.0922554164916297"
"Yes, strongly limited","2011","(2b) intermediate general qualification","East Germany","6","","",""
"Yes, strongly limited","2011","(2a) intermediate vocational","West Germany","248","0.0880430640280506","0.0782544243536044","0.0978317037024967"
"Yes, strongly limited","2011","(2a) intermediate vocational","East Germany","156","0.0833491557139016","0.0703839758744911","0.0963143355533121"
"Yes, strongly limited","2011","(2c_gen) general maturity certificate","West Germany","22","","",""
"Yes, strongly limited","2011","(2c_gen) general maturity certificate","East Germany","2","","",""
"Yes, strongly limited","2011","(2c_voc) vocational maturity certificate","West Germany","92","0.0769393579212959","0.0626492911639416","0.0912294246786503"
"Yes, strongly limited","2011","(2c_voc) vocational maturity certificate","East Germany","15","","",""
"Yes, strongly limited","2011","(3a) lower tertiary education","West Germany","62","0.0631086238959548","0.0488297331227136","0.0773875146691961"
"Yes, strongly limited","2011","(3a) lower tertiary education","East Germany","66","0.108555013846854","0.0842057106532544","0.132904317040453"
"Yes, strongly limited","2011","(3b) higher tertiary education","West Germany","100","0.0470812021174362","0.0381651998401662","0.0559972043947062"
"Yes, strongly limited","2011","(3b) higher tertiary education","East Germany","44","0.0900666047645641","0.0681261353655789","0.112007074163549"
"Yes, somewhat limited","2011","(0) in school","West Germany","18","","",""
"Yes, somewhat limited","2011","(0) in school","East Germany","","","",""
"Yes, somewhat limited","2011","(1a) inadequately completed","West Germany","69","0.30397750732256","0.242777625145399","0.365177389499722"
"Yes, somewhat limited","2011","(1a) inadequately completed","East Germany","11","","",""
"Yes, somewhat limited","2011","(1b) general elementary school","West Germany","421","0.294658830230929","0.271290173357952","0.318027487103906"
"Yes, somewhat limited","2011","(1b) general elementary school","East Germany","66","0.299070008907634","0.236241498888191","0.361898518927077"
"Yes, somewhat limited","2011","(1c) basic vocational qualification","West Germany","1084","0.257455648327146","0.244620807989483","0.270290488664808"
"Yes, somewhat limited","2011","(1c) basic vocational qualification","East Germany","329","0.33245853474804","0.303304041869563","0.361613027626517"
"Yes, somewhat limited","2011","(2b) intermediate general qualification","West Germany","67","0.137867219473567","0.105506182177815","0.170228256769319"
"Yes, somewhat limited","2011","(2b) intermediate general qualification","East Germany","17","","",""
"Yes, somewhat limited","2011","(2a) intermediate vocational","West Germany","614","0.199619603101696","0.185811391993281","0.213427814210111"
"Yes, somewhat limited","2011","(2a) intermediate vocational","East Germany","355","0.229079649134007","0.209367953658136","0.248791344609878"
"Yes, somewhat limited","2011","(2c_gen) general maturity certificate","West Germany","86","0.114085468288026","0.0906843802288086","0.137486556347244"
"Yes, somewhat limited","2011","(2c_gen) general maturity certificate","East Germany","17","","",""
"Yes, somewhat limited","2011","(2c_voc) vocational maturity certificate","West Germany","238","0.184580910288543","0.163777779910444","0.205384040666643"
"Yes, somewhat limited","2011","(2c_voc) vocational maturity certificate","East Germany","40","0.16437795084585","0.11719331098807","0.211562590703631"
"Yes, somewhat limited","2011","(3a) lower tertiary education","West Germany","192","0.190575206644454","0.167511614637737","0.213638798651171"
"Yes, somewhat limited","2011","(3a) lower tertiary education","East Germany","175","0.321848379564221","0.285280196200512","0.35841656292793"
"Yes, somewhat limited","2011","(3b) higher tertiary education","West Germany","381","0.175882139668829","0.159856182216098","0.191908097121559"
"Yes, somewhat limited","2011","(3b) higher tertiary education","East Germany","143","0.232419900549165","0.200048780554214","0.264791020544116"
"No, not limited","2011","(0) in school","West Germany","260","0.921905566538522","0.890420889168681","0.953390243908363"
"No, not limited","2011","(0) in school","East Germany","34","0.983664605070582","0.941669138521938","1.02566007161923"
"No, not limited","2011","(1a) inadequately completed","West Germany","107","0.469738569468525","0.403335010863312","0.536142128073737"
