"ple0009","year","education","n","percent","lower_confidence","upper_confidence"
"Yes, strongly limited","2011","lower secondary degree","1088","0.173093575647975","0.164012202495178","0.182174948800772"
"Yes, strongly limited","2011","secondary school degree","496","0.0852707066052401","0.0782901175979926","0.0922512956124877"
"Yes, strongly limited","2011","college entrance qualification","281","0.0538491336131294","0.0479540994839623","0.0597441677422966"
"Yes, strongly limited","2011","Other degree","136","0.111594450147125","0.0932522339807181","0.129936666313533"
"Yes, strongly limited","2011","no degree/no degree yet","46","0.116768686984557","0.0903350459057849","0.14320232806333"
"Yes, somewhat limited","2011","lower secondary degree","1803","0.275639134636406","0.264913307538218","0.286364961734594"
"Yes, somewhat limited","2011","secondary school degree","1221","0.209298629172471","0.199130635148393","0.219466623196548"
"Yes, somewhat limited","2011","college entrance qualification","929","0.167260974230967","0.157514028724336","0.177007919737598"
"Yes, somewhat limited","2011","Other degree","259","0.240484677243126","0.215588260070062","0.26538109441619"
"Yes, somewhat limited","2011","no degree/no degree yet","100","0.204865742159341","0.171644836735005","0.238086647583678"
"No, not limited","2011","lower secondary degree","3776","0.551267289715619","0.539328567714314","0.563206011716925"
"No, not limited","2011","secondary school degree","4432","0.705430664222289","0.694036911776408","0.716824416668171"
"No, not limited","2011","college entrance qualification","4422","0.778889892155903","0.768051643760718","0.789728140551089"
"No, not limited","2011","Other degree","737","0.647920872609749","0.620097741477445","0.675744003742052"
"No, not limited","2011","no degree/no degree yet","421","0.678365570856101","0.639917927382459","0.716813214329744"
"Yes, strongly limited","2012","lower secondary degree","1267","0.178331151424596","0.169806053075747","0.186856249773445"
"Yes, strongly limited","2012","secondary school degree","625","0.0825633382537676","0.0766320265433824","0.0884946499641528"
"Yes, strongly limited","2012","college entrance qualification","348","0.0509739177702581","0.0460717613237765","0.0558760742167397"
"Yes, strongly limited","2012","Other degree","178","0.110079228894875","0.0957077233830737","0.124450734406677"
"Yes, strongly limited","2012","no degree/no degree yet","86","0.140195643167327","0.117373086717625","0.163018199617029"
"Yes, somewhat limited","2012","lower secondary degree","2407","0.333680231249859","0.323178909426723","0.344181553072995"
"Yes, somewhat limited","2012","secondary school degree","2060","0.269426402420361","0.259865009994473","0.27898779484625"
"Yes, somewhat limited","2012","college entrance qualification","1546","0.205471930761447","0.196466490301527","0.214477371221366"
"Yes, somewhat limited","2012","Other degree","413","0.259001404718765","0.238885773882848","0.279117035554682"
"Yes, somewhat limited","2012","no degree/no degree yet","170","0.221663415570961","0.194359310714376","0.248967520427546"
"No, not limited","2012","lower secondary degree","4071","0.487988617325545","0.476856390828749","0.499120843822341"
"No, not limited","2012","secondary school degree","5586","0.648010259325871","0.637717661008646","0.658302857643097"
"No, not limited","2012","college entrance qualification","5839","0.743554151468295","0.73382156605561","0.753286736880981"
"No, not limited","2012","Other degree","1231","0.63091936638636","0.608761830431429","0.65307690234129"
"No, not limited","2012","no degree/no degree yet","633","0.638140941261712","0.606552715052594","0.669729167470831"
"Yes, strongly limited","2013","lower secondary degree","1165","0.17598080480353","0.167477431055959","0.184484178551101"
"Yes, strongly limited","2013","secondary school degree","630","0.0896365258524482","0.0835313241979021","0.0957417275069943"
"Yes, strongly limited","2013","college entrance qualification","333","0.0487226585572869","0.0440191366391849","0.0534261804753889"
"Yes, strongly limited","2013","Other degree","317","0.101415114671869","0.0922028371600064","0.110627392183732"
"Yes, strongly limited","2013","no degree/no degree yet","115","0.11573491891859","0.0984967309317119","0.132973106905468"
"Yes, somewhat limited","2013","lower secondary degree","2216","0.312572266132351","0.302221352153443","0.32292318011126"
"Yes, somewhat limited","2013","secondary school degree","1961","0.242730340646107","0.233567346603395","0.25189333468882"
"Yes, somewhat limited","2013","college entrance qualification","1411","0.177681858743384","0.169330722148927","0.186032995337841"
"Yes, somewhat limited","2013","Other degree","780","0.229156061287101","0.21633024485027","0.241981877723931"
"Yes, somewhat limited","2013","no degree/no degree yet","238","0.197087925592598","0.175652496941836","0.21852335424336"
"No, not limited","2013","lower secondary degree","4323","0.511446929064118","0.500284823760374","0.522609034367863"
"No, not limited","2013","secondary school degree","5819","0.667633133501444","0.65756548845312","0.677700778549768"
"No, not limited","2013","college entrance qualification","6304","0.773595482699329","0.764452169140967","0.78273879625769"
"No, not limited","2013","Other degree","3028","0.66942882404103","0.655073241850287","0.683784406231773"
"No, not limited","2013","no degree/no degree yet","970","0.687177155488812","0.662193743141031","0.712160567836593"
"Yes, strongly limited","2014","lower secondary degree","","","",""
"Yes, strongly limited","2014","secondary school degree","","","",""
"Yes, strongly limited","2014","college entrance qualification","","","",""
"Yes, strongly limited","2014","Other degree","","","",""
"Yes, strongly limited","2014","no degree/no degree yet","","","",""
"Yes, somewhat limited","2014","lower secondary degree","","","",""
"Yes, somewhat limited","2014","secondary school degree","","","",""
"Yes, somewhat limited","2014","college entrance qualification","","","",""
"Yes, somewhat limited","2014","Other degree","","","",""
"Yes, somewhat limited","2014","no degree/no degree yet","","","",""
"No, not limited","2014","lower secondary degree","","","",""
"No, not limited","2014","secondary school degree","","","",""
"No, not limited","2014","college entrance qualification","","","",""
"No, not limited","2014","Other degree","","","",""
"No, not limited","2014","no degree/no degree yet","","","",""
"Yes, strongly limited","2015","lower secondary degree","1026","0.18727856028543","0.177620309313181","0.196936811257679"
"Yes, strongly limited","2015","secondary school degree","555","0.0890772405511848","0.0824387335749267","0.0957157475274429"
"Yes, strongly limited","2015","college entrance qualification","319","0.0558075449335293","0.0504834560634319","0.0611316338036268"
"Yes, strongly limited","2015","Other degree","282","0.105763831311508","0.0963572173428043","0.115170445280212"
"Yes, strongly limited","2015","no degree/no degree yet","104","0.151953896068465","0.129304841095804","0.174602951041125"
"Yes, somewhat limited","2015","lower secondary degree","1939","0.317337969872754","0.305815449341949","0.32886049040356"
"Yes, somewhat limited","2015","secondary school degree","1796","0.260991720412862","0.25075680449644","0.271226636329283"
"Yes, somewhat limited","2015","college entrance qualification","1336","0.18861098381024","0.179537655476337","0.197684312144144"
"Yes, somewhat limited","2015","Other degree","728","0.239240418245461","0.226191346753844","0.252289489737077"
"Yes, somewhat limited","2015","no degree/no degree yet","187","0.2202036773642","0.194058757837387","0.246348596891013"
