"ple0009","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes, strongly limited","2013","1-pers.-HH","(0) in school","","","",""
"Yes, strongly limited","2013","1-pers.-HH","(1a) inadequately completed","22","","",""
"Yes, strongly limited","2013","1-pers.-HH","(1b) general elementary school","115","0.247609869179376","0.207095380064305","0.288124358294446"
"Yes, strongly limited","2013","1-pers.-HH","(1c) basic vocational qualification","218","0.230571246584801","0.20422740374602","0.256915089423582"
"Yes, strongly limited","2013","1-pers.-HH","(2b) intermediate general qualification","12","","",""
"Yes, strongly limited","2013","1-pers.-HH","(2a) intermediate vocational","113","0.149069490856161","0.124186524265703","0.173952457446619"
"Yes, strongly limited","2013","1-pers.-HH","(2c_gen) general maturity certificate","14","","",""
"Yes, strongly limited","2013","1-pers.-HH","(2c_voc) vocational maturity certificate","24","","",""
"Yes, strongly limited","2013","1-pers.-HH","(3a) lower tertiary education","34","0.113037537076439","0.0785597368192807","0.147515337333598"
"Yes, strongly limited","2013","1-pers.-HH","(3b) higher tertiary education","39","0.0676522660700261","0.0471777188826725","0.0881268132573797"
"Yes, strongly limited","2013","(Married) couple without C. ","(0) in school","1","","",""
"Yes, strongly limited","2013","(Married) couple without C. ","(1a) inadequately completed","22","","",""
"Yes, strongly limited","2013","(Married) couple without C. ","(1b) general elementary school","125","0.222695196464883","0.190536850358045","0.254853542571721"
"Yes, strongly limited","2013","(Married) couple without C. ","(1c) basic vocational qualification","432","0.168077335599296","0.153342533784912","0.18281213741368"
"Yes, strongly limited","2013","(Married) couple without C. ","(2b) intermediate general qualification","18","","",""
"Yes, strongly limited","2013","(Married) couple without C. ","(2a) intermediate vocational","185","0.100454059243738","0.0866700918592067","0.11423802662827"
"Yes, strongly limited","2013","(Married) couple without C. ","(2c_gen) general maturity certificate","13","","",""
"Yes, strongly limited","2013","(Married) couple without C. ","(2c_voc) vocational maturity certificate","63","0.0719495054077517","0.0518984396456447","0.0920005711698586"
"Yes, strongly limited","2013","(Married) couple without C. ","(3a) lower tertiary education","68","0.0825996504605944","0.063281330933789","0.1019179699874"
"Yes, strongly limited","2013","(Married) couple without C. ","(3b) higher tertiary education","87","0.055856286833282","0.0441526971438031","0.0675598765227609"
"Yes, strongly limited","2013","Single parent ","(0) in school","3","","",""
"Yes, strongly limited","2013","Single parent ","(1a) inadequately completed","12","","",""
"Yes, strongly limited","2013","Single parent ","(1b) general elementary school","41","0.168424780072063","0.126764612909711","0.210084947234415"
"Yes, strongly limited","2013","Single parent ","(1c) basic vocational qualification","43","0.100013212806755","0.0719483717459489","0.12807805386756"
"Yes, strongly limited","2013","Single parent ","(2b) intermediate general qualification","10","","",""
"Yes, strongly limited","2013","Single parent ","(2a) intermediate vocational","52","0.0556728647569023","0.0395921409274686","0.0717535885863359"
"Yes, strongly limited","2013","Single parent ","(2c_gen) general maturity certificate","9","","",""
"Yes, strongly limited","2013","Single parent ","(2c_voc) vocational maturity certificate","25","","",""
"Yes, strongly limited","2013","Single parent ","(3a) lower tertiary education","11","","",""
"Yes, strongly limited","2013","Single parent ","(3b) higher tertiary education","15","","",""
"Yes, strongly limited","2013","Couple + C. LE 16 ","(0) in school","","","",""
"Yes, strongly limited","2013","Couple + C. LE 16 ","(1a) inadequately completed","15","","",""
"Yes, strongly limited","2013","Couple + C. LE 16 ","(1b) general elementary school","34","0.050559554240256","0.0339198171975994","0.0671992912829126"
"Yes, strongly limited","2013","Couple + C. LE 16 ","(1c) basic vocational qualification","81","0.0668149061045855","0.053445372118882","0.0801844400902889"
"Yes, strongly limited","2013","Couple + C. LE 16 ","(2b) intermediate general qualification","12","","",""
"Yes, strongly limited","2013","Couple + C. LE 16 ","(2a) intermediate vocational","67","0.036762251918589","0.0286927510759622","0.0448317527612159"
"Yes, strongly limited","2013","Couple + C. LE 16 ","(2c_gen) general maturity certificate","15","","",""
"Yes, strongly limited","2013","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","30","0.0313033739794529","0.0208401205258252","0.0417666274330807"
"Yes, strongly limited","2013","Couple + C. LE 16 ","(3a) lower tertiary education","9","","",""
"Yes, strongly limited","2013","Couple + C. LE 16 ","(3b) higher tertiary education","27","","",""
"Yes, strongly limited","2013","Couple + C. GT 16 ","(0) in school","1","","",""
"Yes, strongly limited","2013","Couple + C. GT 16 ","(1a) inadequately completed","6","","",""
"Yes, strongly limited","2013","Couple + C. GT 16 ","(1b) general elementary school","25","","",""
"Yes, strongly limited","2013","Couple + C. GT 16 ","(1c) basic vocational qualification","83","0.121724911046714","0.0977082234167489","0.145741598676679"
"Yes, strongly limited","2013","Couple + C. GT 16 ","(2b) intermediate general qualification","4","","",""
"Yes, strongly limited","2013","Couple + C. GT 16 ","(2a) intermediate vocational","35","0.049145354756785","0.033233409467293","0.0650573000462769"
"Yes, strongly limited","2013","Couple + C. GT 16 ","(2c_gen) general maturity certificate","13","","",""
"Yes, strongly limited","2013","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","14","","",""
"Yes, strongly limited","2013","Couple + C. GT 16 ","(3a) lower tertiary education","10","","",""
"Yes, strongly limited","2013","Couple + C. GT 16 ","(3b) higher tertiary education","18","","",""
"Yes, strongly limited","2013","Couple + C. LE and GT 16","(0) in school","1","","",""
"Yes, strongly limited","2013","Couple + C. LE and GT 16","(1a) inadequately completed","13","","",""
"Yes, strongly limited","2013","Couple + C. LE and GT 16","(1b) general elementary school","22","","",""
"Yes, strongly limited","2013","Couple + C. LE and GT 16","(1c) basic vocational qualification","26","","",""
"Yes, strongly limited","2013","Couple + C. LE and GT 16","(2b) intermediate general qualification","4","","",""
"Yes, strongly limited","2013","Couple + C. LE and GT 16","(2a) intermediate vocational","30","0.0856001589278022","0.0592484066452012","0.111951911210403"
"Yes, strongly limited","2013","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","7","","",""
"Yes, strongly limited","2013","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","7","","",""
"Yes, strongly limited","2013","Couple + C. LE and GT 16","(3a) lower tertiary education","6","","",""
"Yes, strongly limited","2013","Couple + C. LE and GT 16","(3b) higher tertiary education","5","","",""
"Yes, somewhat limited","2013","1-pers.-HH","(0) in school","1","","",""
"Yes, somewhat limited","2013","1-pers.-HH","(1a) inadequately completed","25","","",""
"Yes, somewhat limited","2013","1-pers.-HH","(1b) general elementary school","155","0.361591794644884","0.316493163525821","0.406690425763948"
"Yes, somewhat limited","2013","1-pers.-HH","(1c) basic vocational qualification","323","0.321144496847609","0.291941241842114","0.350347751853105"
"Yes, somewhat limited","2013","1-pers.-HH","(2b) intermediate general qualification","15","","",""
"Yes, somewhat limited","2013","1-pers.-HH","(2a) intermediate vocational","224","0.272346565549945","0.24124487699988","0.30344825410001"
"Yes, somewhat limited","2013","1-pers.-HH","(2c_gen) general maturity certificate","26","","",""
"Yes, somewhat limited","2013","1-pers.-HH","(2c_voc) vocational maturity certificate","69","0.215135171472377","0.16939261988439","0.260877723060363"
"Yes, somewhat limited","2013","1-pers.-HH","(3a) lower tertiary education","89","0.248276222910938","0.201235683361769","0.295316762460108"
"Yes, somewhat limited","2013","1-pers.-HH","(3b) higher tertiary education","119","0.216754485763411","0.183163930961745","0.250345040565076"
"Yes, somewhat limited","2013","(Married) couple without C. ","(0) in school","","","",""
"Yes, somewhat limited","2013","(Married) couple without C. ","(1a) inadequately completed","43","0.332847996273095","0.243560309216944","0.422135683329246"
"Yes, somewhat limited","2013","(Married) couple without C. ","(1b) general elementary school","218","0.335631362629027","0.29913257541104","0.372130149847014"
"Yes, somewhat limited","2013","(Married) couple without C. ","(1c) basic vocational qualification","861","0.356911337560365","0.338032995892635","0.375789679228095"
"Yes, somewhat limited","2013","(Married) couple without C. ","(2b) intermediate general qualification","32","0.260680867629791","0.182780639918203","0.33858109534138"
"Yes, somewhat limited","2013","(Married) couple without C. ","(2a) intermediate vocational","548","0.287455952616962","0.266703457100154","0.308208448133771"
"Yes, somewhat limited","2013","(Married) couple without C. ","(2c_gen) general maturity certificate","42","0.19684178407037","0.14705383366037","0.24662973448037"
"Yes, somewhat limited","2013","(Married) couple without C. ","(2c_voc) vocational maturity certificate","145","0.205466250463773","0.174114328158555","0.236818172768991"
"Yes, somewhat limited","2013","(Married) couple without C. ","(3a) lower tertiary education","221","0.29158623361437","0.259690852648847","0.323481614579893"
"Yes, somewhat limited","2013","(Married) couple without C. ","(3b) higher tertiary education","359","0.233252438151281","0.211699657853521","0.254805218449041"
"Yes, somewhat limited","2013","Single parent ","(0) in school","23","","",""
"Yes, somewhat limited","2013","Single parent ","(1a) inadequately completed","17","","",""
"Yes, somewhat limited","2013","Single parent ","(1b) general elementary school","81","0.243819733055603","0.196021225142953","0.291618240968254"
"Yes, somewhat limited","2013","Single parent ","(1c) basic vocational qualification","112","0.251741765590076","0.211142402531366","0.292341128648787"
"Yes, somewhat limited","2013","Single parent ","(2b) intermediate general qualification","38","0.189879192447524","0.133665661022629","0.24609272387242"
"Yes, somewhat limited","2013","Single parent ","(2a) intermediate vocational","195","0.249806266628934","0.219445624370301","0.280166908887566"
"Yes, somewhat limited","2013","Single parent ","(2c_gen) general maturity certificate","25","","",""
"Yes, somewhat limited","2013","Single parent ","(2c_voc) vocational maturity certificate","56","0.20197761923758","0.154783829515007","0.249171408960154"
"Yes, somewhat limited","2013","Single parent ","(3a) lower tertiary education","34","0.201747542916144","0.135508691406918","0.26798639442537"
"Yes, somewhat limited","2013","Single parent ","(3b) higher tertiary education","50","0.180844302627623","0.135922292590877","0.22576631266437"
"Yes, somewhat limited","2013","Couple + C. LE 16 ","(0) in school","","","",""
"Yes, somewhat limited","2013","Couple + C. LE 16 ","(1a) inadequately completed","43","0.199196853782378","0.144389715027714","0.254003992537042"
"Yes, somewhat limited","2013","Couple + C. LE 16 ","(1b) general elementary school","105","0.146242211830533","0.119406403021061","0.173078020640006"
"Yes, somewhat limited","2013","Couple + C. LE 16 ","(1c) basic vocational qualification","225","0.169155171401358","0.149082818119664","0.189227524683052"
"Yes, somewhat limited","2013","Couple + C. LE 16 ","(2b) intermediate general qualification","40","0.222670391823926","0.157798974099163","0.287541809548689"
"Yes, somewhat limited","2013","Couple + C. LE 16 ","(2a) intermediate vocational","331","0.155841747437005","0.140288083504895","0.171395411369115"
"Yes, somewhat limited","2013","Couple + C. LE 16 ","(2c_gen) general maturity certificate","38","0.0860603153473966","0.0569274416286843","0.115193189066109"
"Yes, somewhat limited","2013","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","159","0.125428944605123","0.105527999075394","0.145329890134852"
"Yes, somewhat limited","2013","Couple + C. LE 16 ","(3a) lower tertiary education","71","0.169660898067657","0.13952781374379","0.199793982391525"
"Yes, somewhat limited","2013","Couple + C. LE 16 ","(3b) higher tertiary education","205","0.107305744178111","0.0921309587432815","0.122480529612941"
"Yes, somewhat limited","2013","Couple + C. GT 16 ","(0) in school","9","","",""
"Yes, somewhat limited","2013","Couple + C. GT 16 ","(1a) inadequately completed","18","","",""
"Yes, somewhat limited","2013","Couple + C. GT 16 ","(1b) general elementary school","71","0.26571772201664","0.212535443801931","0.31890000023135"
"Yes, somewhat limited","2013","Couple + C. GT 16 ","(1c) basic vocational qualification","180","0.260416362206617","0.228180753503887","0.292651970909347"
"Yes, somewhat limited","2013","Couple + C. GT 16 ","(2b) intermediate general qualification","20","","",""
"Yes, somewhat limited","2013","Couple + C. GT 16 ","(2a) intermediate vocational","171","0.214773078881892","0.184544865078245","0.245001292685539"
"Yes, somewhat limited","2013","Couple + C. GT 16 ","(2c_gen) general maturity certificate","31","0.0837920641000223","0.0529484178793824","0.114635710320662"
"Yes, somewhat limited","2013","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","45","0.172470427811536","0.125640103193759","0.219300752429312"
"Yes, somewhat limited","2013","Couple + C. GT 16 ","(3a) lower tertiary education","30","0.165041570554727","0.114101199043588","0.215981942065866"
"Yes, somewhat limited","2013","Couple + C. GT 16 ","(3b) higher tertiary education","55","0.133144681841457","0.0988055437963082","0.167483819886606"
"Yes, somewhat limited","2013","Couple + C. LE and GT 16","(0) in school","15","","",""
"Yes, somewhat limited","2013","Couple + C. LE and GT 16","(1a) inadequately completed","24","","",""
"Yes, somewhat limited","2013","Couple + C. LE and GT 16","(1b) general elementary school","51","0.219263313253446","0.170973134089672","0.26755349241722"
"Yes, somewhat limited","2013","Couple + C. LE and GT 16","(1c) basic vocational qualification","91","0.19478132769552","0.156678726763175","0.232883928627864"
"Yes, somewhat limited","2013","Couple + C. LE and GT 16","(2b) intermediate general qualification","17","","",""
"Yes, somewhat limited","2013","Couple + C. LE and GT 16","(2a) intermediate vocational","94","0.236517268423639","0.196491914626715","0.276542622220564"
"Yes, somewhat limited","2013","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","20","","",""
"Yes, somewhat limited","2013","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","51","0.183550286046624","0.133079958312317","0.23402061378093"
"Yes, somewhat limited","2013","Couple + C. LE and GT 16","(3a) lower tertiary education","21","","",""
"Yes, somewhat limited","2013","Couple + C. LE and GT 16","(3b) higher tertiary education","39","0.178807127235024","0.129498933105852","0.228115321364195"
"No, not limited","2013","1-pers.-HH","(0) in school","5","","",""
"No, not limited","2013","1-pers.-HH","(1a) inadequately completed","36","0.455887751859832","0.348740198649479","0.563035305070186"
"No, not limited","2013","1-pers.-HH","(1b) general elementary school","166","0.39079833617574","0.344998730398797","0.436597941952683"
"No, not limited","2013","1-pers.-HH","(1c) basic vocational qualification","441","0.44828425656759","0.417179501985826","0.479389011149353"
"No, not limited","2013","1-pers.-HH","(2b) intermediate general qualification","54","0.709609914468306","0.610753168406795","0.808466660529817"
"No, not limited","2013","1-pers.-HH","(2a) intermediate vocational","450","0.578583943593894","0.544085503923327","0.613082383264461"
"No, not limited","2013","1-pers.-HH","(2c_gen) general maturity certificate","178","0.779305063819239","0.724253485129645","0.834356642508833"
"No, not limited","2013","1-pers.-HH","(2c_voc) vocational maturity certificate","217","0.686479093082973","0.634835772957825","0.738122413208121"
"No, not limited","2013","1-pers.-HH","(3a) lower tertiary education","201","0.638686240012622","0.586379022731147","0.690993457294097"
"No, not limited","2013","1-pers.-HH","(3b) higher tertiary education","420","0.715593248166563","0.678815321703671","0.752371174629455"
"No, not limited","2013","(Married) couple without C. ","(0) in school","10","","",""
"No, not limited","2013","(Married) couple without C. ","(1a) inadequately completed","42","0.435293819881166","0.341352053238748","0.529235586523583"
"No, not limited","2013","(Married) couple without C. ","(1b) general elementary school","300","0.44167344090609","0.403290575725093","0.480056306087087"
"No, not limited","2013","(Married) couple without C. ","(1c) basic vocational qualification","1181","0.475011326840339","0.455333587975572","0.494689065705105"
"No, not limited","2013","(Married) couple without C. ","(2b) intermediate general qualification","72","0.623781165481094","0.537819549473711","0.709742781488478"
"No, not limited","2013","(Married) couple without C. ","(2a) intermediate vocational","1094","0.612089988139299","0.589746449787375","0.634433526491223"
"No, not limited","2013","(Married) couple without C. ","(2c_gen) general maturity certificate","190","0.761206993452181","0.707821011481244","0.814592975423119"
"No, not limited","2013","(Married) couple without C. ","(2c_voc) vocational maturity certificate","430","0.722584244128475","0.687842824806904","0.757325663450047"
"No, not limited","2013","(Married) couple without C. ","(3a) lower tertiary education","491","0.625814115925036","0.591854156152635","0.659774075697436"
"No, not limited","2013","(Married) couple without C. ","(3b) higher tertiary education","1033","0.710891275015437","0.687786795190796","0.733995754840078"
"No, not limited","2013","Single parent ","(0) in school","134","0.853857278505866","0.799121747281805","0.908592809729928"
"No, not limited","2013","Single parent ","(1a) inadequately completed","47","0.562427097426389","0.450895063276178","0.6739591315766"
"No, not limited","2013","Single parent ","(1b) general elementary school","188","0.587755486872334","0.532960221803476","0.642550751941192"
"No, not limited","2013","Single parent ","(1c) basic vocational qualification","284","0.648245021603169","0.603576091311008","0.692913951895331"
"No, not limited","2013","Single parent ","(2b) intermediate general qualification","139","0.759697958056336","0.698459182595949","0.820936733516723"
"No, not limited","2013","Single parent ","(2a) intermediate vocational","534","0.694520868614164","0.662216891236381","0.726824845991947"
"No, not limited","2013","Single parent ","(2c_gen) general maturity certificate","127","0.817039986730417","0.757317910091901","0.876762063368934"
"No, not limited","2013","Single parent ","(2c_voc) vocational maturity certificate","197","0.719939135879138","0.667155439931042","0.772722831827234"
"No, not limited","2013","Single parent ","(3a) lower tertiary education","96","0.689555494036597","0.613186840175788","0.765924147897407"
"No, not limited","2013","Single parent ","(3b) higher tertiary education","217","0.774843022522181","0.726093192568601","0.823592852475761"
"No, not limited","2013","Couple + C. LE 16 ","(0) in school","2","","",""
"No, not limited","2013","Couple + C. LE 16 ","(1a) inadequately completed","146","0.744664920856202","0.684828074357033","0.804501767355371"
"No, not limited","2013","Couple + C. LE 16 ","(1b) general elementary school","527","0.803198233929211","0.773003108041852","0.833393359816569"
"No, not limited","2013","Couple + C. LE 16 ","(1c) basic vocational qualification","1034","0.764029922494056","0.741295739928737","0.786764105059376"
"No, not limited","2013","Couple + C. LE 16 ","(2b) intermediate general qualification","106","0.725128296153825","0.655515033142032","0.794741559165618"
"No, not limited","2013","Couple + C. LE 16 ","(2a) intermediate vocational","1691","0.807396000644406","0.790485564127704","0.824306437161108"
"No, not limited","2013","Couple + C. LE 16 ","(2c_gen) general maturity certificate","303","0.88106476774862","0.84743822085311","0.91469131464413"
"No, not limited","2013","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","875","0.843267681415424","0.821423323475093","0.865112039355755"
"No, not limited","2013","Couple + C. LE 16 ","(3a) lower tertiary education","516","0.823935307908902","0.793357408058651","0.854513207759152"
"No, not limited","2013","Couple + C. LE 16 ","(3b) higher tertiary education","1366","0.879291929780267","0.863318638895342","0.895265220665191"
"No, not limited","2013","Couple + C. GT 16 ","(0) in school","163","0.938844212404521","0.90313826277863","0.974550162030413"
"No, not limited","2013","Couple + C. GT 16 ","(1a) inadequately completed","30","0.422193093213599","0.290459014761636","0.553927171665561"
"No, not limited","2013","Couple + C. GT 16 ","(1b) general elementary school","169","0.612719632476355","0.554069527613329","0.671369737339381"
"No, not limited","2013","Couple + C. GT 16 ","(1c) basic vocational qualification","449","0.617858726746669","0.582167238289195","0.653550215204143"
"No, not limited","2013","Couple + C. GT 16 ","(2b) intermediate general qualification","137","0.85268654051197","0.797940707147901","0.907432373876039"
"No, not limited","2013","Couple + C. GT 16 ","(2a) intermediate vocational","503","0.736081566361323","0.703638431873034","0.768524700849612"
"No, not limited","2013","Couple + C. GT 16 ","(2c_gen) general maturity certificate","266","0.88889399900752","0.853910681684044","0.923877316330995"
"No, not limited","2013","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","191","0.79524409747447","0.745223770203215","0.845264424745726"
"No, not limited","2013","Couple + C. GT 16 ","(3a) lower tertiary education","164","0.803283985733217","0.748734907036356","0.857833064430077"
"No, not limited","2013","Couple + C. GT 16 ","(3b) higher tertiary education","303","0.812172772017186","0.772694543557452","0.851651000476919"
"No, not limited","2013","Couple + C. LE and GT 16","(0) in school","222","0.927558405536474","0.894625940036877","0.960490871036071"
"No, not limited","2013","Couple + C. LE and GT 16","(1a) inadequately completed","53","0.600048011834324","0.498837932131284","0.701258091537364"
"No, not limited","2013","Couple + C. LE and GT 16","(1b) general elementary school","209","0.687492929617251","0.633394136237348","0.741591722997154"
"No, not limited","2013","Couple + C. LE and GT 16","(1c) basic vocational qualification","298","0.732511003913567","0.689923314355683","0.77509869347145"
"No, not limited","2013","Couple + C. LE and GT 16","(2b) intermediate general qualification","146","0.905229308892433","0.860806482938685","0.949652134846181"
"No, not limited","2013","Couple + C. LE and GT 16","(2a) intermediate vocational","309","0.677882572648559","0.633868810896636","0.721896334400482"
"No, not limited","2013","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","183","0.821323627175572","0.769511769284952","0.873135485066191"
"No, not limited","2013","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","168","0.786598379747177","0.733182639485229","0.840014120009125"
"No, not limited","2013","Couple + C. LE and GT 16","(3a) lower tertiary education","90","0.745238480770025","0.666285285444466","0.824191676095585"
"No, not limited","2013","Couple + C. LE and GT 16","(3b) higher tertiary education","188","0.806405992217165","0.755563488735159","0.857248495699171"
"Yes, strongly limited","2014","1-pers.-HH","(0) in school","","","",""
"Yes, strongly limited","2014","1-pers.-HH","(1a) inadequately completed","","","",""
"Yes, strongly limited","2014","1-pers.-HH","(1b) general elementary school","","","",""
"Yes, strongly limited","2014","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Yes, strongly limited","2014","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Yes, strongly limited","2014","1-pers.-HH","(2a) intermediate vocational","","","",""
"Yes, strongly limited","2014","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Yes, strongly limited","2014","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Yes, strongly limited","2014","1-pers.-HH","(3a) lower tertiary education","","","",""
"Yes, strongly limited","2014","1-pers.-HH","(3b) higher tertiary education","","","",""
"Yes, strongly limited","2014","(Married) couple without C. ","(0) in school","","","",""
"Yes, strongly limited","2014","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Yes, strongly limited","2014","(Married) couple without C. ","(1b) general elementary school","","","",""
"Yes, strongly limited","2014","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Yes, strongly limited","2014","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Yes, strongly limited","2014","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Yes, strongly limited","2014","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Yes, strongly limited","2014","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Yes, strongly limited","2014","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Yes, strongly limited","2014","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Yes, strongly limited","2014","Single parent ","(0) in school","","","",""
"Yes, strongly limited","2014","Single parent ","(1a) inadequately completed","","","",""
"Yes, strongly limited","2014","Single parent ","(1b) general elementary school","","","",""
"Yes, strongly limited","2014","Single parent ","(1c) basic vocational qualification","","","",""
"Yes, strongly limited","2014","Single parent ","(2b) intermediate general qualification","","","",""
"Yes, strongly limited","2014","Single parent ","(2a) intermediate vocational","","","",""
"Yes, strongly limited","2014","Single parent ","(2c_gen) general maturity certificate","","","",""
"Yes, strongly limited","2014","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Yes, strongly limited","2014","Single parent ","(3a) lower tertiary education","","","",""
"Yes, strongly limited","2014","Single parent ","(3b) higher tertiary education","","","",""
"Yes, strongly limited","2014","Couple + C. LE 16 ","(0) in school","","","",""
"Yes, strongly limited","2014","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Yes, strongly limited","2014","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Yes, strongly limited","2014","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Yes, strongly limited","2014","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Yes, strongly limited","2014","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Yes, strongly limited","2014","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Yes, strongly limited","2014","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes, strongly limited","2014","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Yes, strongly limited","2014","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Yes, strongly limited","2014","Couple + C. GT 16 ","(0) in school","","","",""
"Yes, strongly limited","2014","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Yes, strongly limited","2014","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Yes, strongly limited","2014","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Yes, strongly limited","2014","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Yes, strongly limited","2014","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Yes, strongly limited","2014","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Yes, strongly limited","2014","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes, strongly limited","2014","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Yes, strongly limited","2014","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Yes, strongly limited","2014","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes, strongly limited","2014","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Yes, strongly limited","2014","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Yes, strongly limited","2014","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Yes, strongly limited","2014","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Yes, strongly limited","2014","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Yes, strongly limited","2014","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Yes, strongly limited","2014","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Yes, strongly limited","2014","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Yes, strongly limited","2014","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Yes, somewhat limited","2014","1-pers.-HH","(0) in school","","","",""
"Yes, somewhat limited","2014","1-pers.-HH","(1a) inadequately completed","","","",""
"Yes, somewhat limited","2014","1-pers.-HH","(1b) general elementary school","","","",""
"Yes, somewhat limited","2014","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Yes, somewhat limited","2014","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Yes, somewhat limited","2014","1-pers.-HH","(2a) intermediate vocational","","","",""
"Yes, somewhat limited","2014","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Yes, somewhat limited","2014","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Yes, somewhat limited","2014","1-pers.-HH","(3a) lower tertiary education","","","",""
"Yes, somewhat limited","2014","1-pers.-HH","(3b) higher tertiary education","","","",""
"Yes, somewhat limited","2014","(Married) couple without C. ","(0) in school","","","",""
"Yes, somewhat limited","2014","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Yes, somewhat limited","2014","(Married) couple without C. ","(1b) general elementary school","","","",""
"Yes, somewhat limited","2014","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Yes, somewhat limited","2014","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Yes, somewhat limited","2014","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Yes, somewhat limited","2014","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Yes, somewhat limited","2014","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Yes, somewhat limited","2014","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Yes, somewhat limited","2014","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Yes, somewhat limited","2014","Single parent ","(0) in school","","","",""
"Yes, somewhat limited","2014","Single parent ","(1a) inadequately completed","","","",""
"Yes, somewhat limited","2014","Single parent ","(1b) general elementary school","","","",""
"Yes, somewhat limited","2014","Single parent ","(1c) basic vocational qualification","","","",""
"Yes, somewhat limited","2014","Single parent ","(2b) intermediate general qualification","","","",""
"Yes, somewhat limited","2014","Single parent ","(2a) intermediate vocational","","","",""
"Yes, somewhat limited","2014","Single parent ","(2c_gen) general maturity certificate","","","",""
"Yes, somewhat limited","2014","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Yes, somewhat limited","2014","Single parent ","(3a) lower tertiary education","","","",""
"Yes, somewhat limited","2014","Single parent ","(3b) higher tertiary education","","","",""
"Yes, somewhat limited","2014","Couple + C. LE 16 ","(0) in school","","","",""
