"ple0009","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes, somewhat limited","2011","Not Working","Couple + C. GT 16 ","185","0.234967070860165","0.206312516477031","0.263621625243299"
"Yes, somewhat limited","2011","Not Working","Couple + C. LE and GT 16","32","0.0996993299270348","0.0656835944633725","0.133715065390697"
"No, not limited","2011","Full Time","1-pers.-HH","903","0.793232423566251","0.769681910506665","0.816782936625837"
"No, not limited","2011","Full Time","(Married) couple without C. ","2023","0.7972518724432","0.78172917896375","0.812774565922649"
"No, not limited","2011","Full Time","Single parent ","329","0.805585951585948","0.767325777294398","0.843846125877499"
"No, not limited","2011","Full Time","Couple + C. LE 16 ","1325","0.84836826299582","0.830419989737788","0.866316536253853"
"No, not limited","2011","Full Time","Couple + C. GT 16 ","1170","0.816604531639708","0.796644340889105","0.836564722390311"
"No, not limited","2011","Full Time","Couple + C. LE and GT 16","434","0.871297522002371","0.842291390981255","0.900303653023488"
"No, not limited","2011","Part Time","1-pers.-HH","407","0.701844220443708","0.664290528163365","0.739397912724052"
"No, not limited","2011","Part Time","(Married) couple without C. ","988","0.706139149956969","0.682251914058806","0.730026385855131"
"No, not limited","2011","Part Time","Single parent ","299","0.768869408549462","0.726650819969031","0.811087997129892"
"No, not limited","2011","Part Time","Couple + C. LE 16 ","972","0.838263925352429","0.816766820703922","0.859761030000937"
"No, not limited","2011","Part Time","Couple + C. GT 16 ","698","0.774950573848504","0.747514052625642","0.802387095071366"
"No, not limited","2011","Part Time","Couple + C. LE and GT 16","335","0.809124899724398","0.771269281536556","0.846980517912241"
"No, not limited","2011","Not Working","1-pers.-HH","771","0.42245139643106","0.399845014043381","0.445057778818739"
"No, not limited","2011","Not Working","(Married) couple without C. ","1960","0.447422284862625","0.432230155141754","0.462614414583495"
"No, not limited","2011","Not Working","Single parent ","230","0.6193177967486","0.569573234267294","0.669062359229907"
"No, not limited","2011","Not Working","Couple + C. LE 16 ","338","0.751344098789404","0.710911220728471","0.791776976850338"
"No, not limited","2011","Not Working","Couple + C. GT 16 ","554","0.640744782068815","0.60831872262295","0.673170841514681"
"No, not limited","2011","Not Working","Couple + C. LE and GT 16","244","0.777772391043432","0.730569866458383","0.824974915628481"
"Yes, strongly limited","2012","Full Time","1-pers.-HH","46","0.0303010201328638","0.0206306844395095","0.039971355826218"
"Yes, strongly limited","2012","Full Time","(Married) couple without C. ","77","0.0316438263042234","0.0247571564848918","0.038530496123555"
"Yes, strongly limited","2012","Full Time","Single parent ","31","0.0373764529730879","0.0243936505622986","0.0503592553838772"
"Yes, strongly limited","2012","Full Time","Couple + C. LE 16 ","73","0.0218987434715201","0.0169346335686976","0.0268628533743426"
"Yes, strongly limited","2012","Full Time","Couple + C. GT 16 ","34","0.02495219966494","0.0166562601312754","0.0332481391986046"
"Yes, strongly limited","2012","Full Time","Couple + C. LE and GT 16","24","","",""
"Yes, strongly limited","2012","Part Time","1-pers.-HH","59","0.0952837065554933","0.0723750860068753","0.118192327104111"
"Yes, strongly limited","2012","Part Time","(Married) couple without C. ","116","0.0792685659280615","0.0649525547716192","0.0935845770845037"
"Yes, strongly limited","2012","Part Time","Single parent ","79","0.0690922466885942","0.0545416553257359","0.0836428380514526"
"Yes, strongly limited","2012","Part Time","Couple + C. LE 16 ","69","0.0237311864795437","0.0177895496585629","0.0296728233005245"
"Yes, strongly limited","2012","Part Time","Couple + C. GT 16 ","36","0.0353405718986793","0.0229931780179076","0.0476879657794509"
"Yes, strongly limited","2012","Part Time","Couple + C. LE and GT 16","28","","",""
"Yes, strongly limited","2012","Not Working","1-pers.-HH","515","0.27634901777384","0.255982295538201","0.296715740009479"
"Yes, strongly limited","2012","Not Working","(Married) couple without C. ","913","0.231237138879002","0.218407886036854","0.24406639172115"
"Yes, strongly limited","2012","Not Working","Single parent ","119","0.176656487873055","0.149666310488243","0.203646665257866"
"Yes, strongly limited","2012","Not Working","Couple + C. LE 16 ","104","0.0779924067706067","0.063745767154302","0.0922390463869115"
"Yes, strongly limited","2012","Not Working","Couple + C. GT 16 ","92","0.116517155261575","0.0938405041668858","0.139193806356265"
"Yes, strongly limited","2012","Not Working","Couple + C. LE and GT 16","43","0.111133766161585","0.0844011137922624","0.137866418530908"
"Yes, somewhat limited","2012","Full Time","1-pers.-HH","239","0.2042719693773","0.181527219126345","0.227016719628255"
"Yes, somewhat limited","2012","Full Time","(Married) couple without C. ","562","0.211984071745663","0.195904802210023","0.228063341281302"
"Yes, somewhat limited","2012","Full Time","Single parent ","159","0.173269317648599","0.147364292078531","0.199174343218666"
"Yes, somewhat limited","2012","Full Time","Couple + C. LE 16 ","502","0.145847722401747","0.133875980127333","0.157819464676161"
"Yes, somewhat limited","2012","Full Time","Couple + C. GT 16 ","277","0.202500204153085","0.181126675436778","0.223873732869392"
"Yes, somewhat limited","2012","Full Time","Couple + C. LE and GT 16","157","0.204513024293775","0.176753329549389","0.232272719038161"
"Yes, somewhat limited","2012","Part Time","1-pers.-HH","161","0.263361115088375","0.22899451591204","0.297727714264709"
"Yes, somewhat limited","2012","Part Time","(Married) couple without C. ","416","0.299275959045263","0.275009049749306","0.32354286834122"
"Yes, somewhat limited","2012","Part Time","Single parent ","273","0.198836198109472","0.175936959225636","0.221735436993308"
"Yes, somewhat limited","2012","Part Time","Couple + C. LE 16 ","420","0.173495608492278","0.158713768593972","0.188277448390585"
"Yes, somewhat limited","2012","Part Time","Couple + C. GT 16 ","202","0.240815894588035","0.21222237364406","0.269409415532009"
"Yes, somewhat limited","2012","Part Time","Couple + C. LE and GT 16","134","0.232672171591932","0.20008891202814","0.265255431155723"
"Yes, somewhat limited","2012","Not Working","1-pers.-HH","714","0.399741666494158","0.37743234262547","0.422050990362846"
"Yes, somewhat limited","2012","Not Working","(Married) couple without C. ","1609","0.390373704234121","0.375529787918405","0.405217620549838"
"Yes, somewhat limited","2012","Not Working","Single parent ","198","0.266839926596331","0.235537700911955","0.298142152280707"
"Yes, somewhat limited","2012","Not Working","Couple + C. LE 16 ","246","0.210288607565237","0.188638447941887","0.231938767188587"
"Yes, somewhat limited","2012","Not Working","Couple + C. GT 16 ","194","0.251598261053034","0.220928800823132","0.282267721282935"
"Yes, somewhat limited","2012","Not Working","Couple + C. LE and GT 16","105","0.168432261976179","0.136600382121968","0.20026414183039"
"No, not limited","2012","Full Time","1-pers.-HH","922","0.765427010489837","0.741522197575202","0.789331823404471"
"No, not limited","2012","Full Time","(Married) couple without C. ","1843","0.756372101950114","0.739484092530404","0.773260111369823"
"No, not limited","2012","Full Time","Single parent ","630","0.789354229378314","0.761444636152287","0.81726382260434"
"No, not limited","2012","Full Time","Couple + C. LE 16 ","2764","0.832253534126733","0.819580097570715","0.844926970682751"
"No, not limited","2012","Full Time","Couple + C. GT 16 ","1047","0.772547596181975","0.750252667147173","0.794842525216777"
"No, not limited","2012","Full Time","Couple + C. LE and GT 16","630","0.77332815169309","0.744513168740379","0.802143134645802"
"No, not limited","2012","Part Time","1-pers.-HH","411","0.641355178356132","0.603934212172179","0.678776144540085"
"No, not limited","2012","Part Time","(Married) couple without C. ","836","0.621455475026676","0.595753379334693","0.647157570718659"
"No, not limited","2012","Part Time","Single parent ","815","0.732071555201934","0.706661895963532","0.757481214440336"
"No, not limited","2012","Part Time","Couple + C. LE 16 ","2032","0.802773205028178","0.787240715806757","0.818305694249599"
"No, not limited","2012","Part Time","Couple + C. GT 16 ","621","0.723843533513286","0.693944891231824","0.753742175794748"
"No, not limited","2012","Part Time","Couple + C. LE and GT 16","484","0.719455691893041","0.684811168639277","0.754100215146806"
"No, not limited","2012","Not Working","1-pers.-HH","623","0.323909315732002","0.302596452642175","0.345222178821829"
"No, not limited","2012","Not Working","(Married) couple without C. ","1627","0.378389156886877","0.363631921460933","0.39314639231282"
"No, not limited","2012","Not Working","Single parent ","450","0.556503585530614","0.521345157508447","0.591662013552782"
"No, not limited","2012","Not Working","Couple + C. LE 16 ","1011","0.711718985664156","0.687654237303409","0.735783734024903"
"No, not limited","2012","Not Working","Couple + C. GT 16 ","483","0.631884583685391","0.597797032437624","0.665972134933159"
"No, not limited","2012","Not Working","Couple + C. LE and GT 16","383","0.720433971862236","0.68226239328291","0.758605550441561"
"Yes, strongly limited","2013","Full Time","1-pers.-HH","42","0.0375234344216798","0.026698666038592","0.0483482028047675"
"Yes, strongly limited","2013","Full Time","(Married) couple without C. ","69","0.0284295065666918","0.0217271124193843","0.0351319007139992"
"Yes, strongly limited","2013","Full Time","Single parent ","26","","",""
"Yes, strongly limited","2013","Full Time","Couple + C. LE 16 ","59","0.0203991164175071","0.0153839414547682","0.025414291380246"
"Yes, strongly limited","2013","Full Time","Couple + C. GT 16 ","38","0.0305735705168093","0.0209170477851597","0.040230093248459"
"Yes, strongly limited","2013","Full Time","Couple + C. LE and GT 16","27","","",""
"Yes, strongly limited","2013","Part Time","1-pers.-HH","64","0.117281947174158","0.0916007051857434","0.142963189162572"
"Yes, strongly limited","2013","Part Time","(Married) couple without C. ","116","0.0828058151820464","0.068094069469329","0.0975175608947638"
"Yes, strongly limited","2013","Part Time","Single parent ","68","0.06649942458797","0.0516468588674471","0.0813519903084929"
"Yes, strongly limited","2013","Part Time","Couple + C. LE 16 ","79","0.0306671417473684","0.0237505044999228","0.037583778994814"
"Yes, strongly limited","2013","Part Time","Couple + C. GT 16 ","39","0.0498470028027546","0.0354681892820369","0.0642258163234724"
"Yes, strongly limited","2013","Part Time","Couple + C. LE and GT 16","32","0.0536595451606687","0.0370489351944218","0.0702701551269157"
"Yes, strongly limited","2013","Not Working","1-pers.-HH","494","0.258936860153374","0.240241478044563","0.277632242262184"
"Yes, strongly limited","2013","Not Working","(Married) couple without C. ","838","0.195842076261548","0.184495390078341","0.207188762444754"
"Yes, strongly limited","2013","Not Working","Single parent ","131","0.137210542370866","0.116105735834517","0.158315348907215"
"Yes, strongly limited","2013","Not Working","Couple + C. LE 16 ","156","0.0652324769981488","0.0559881070791137","0.0744768469171838"
"Yes, strongly limited","2013","Not Working","Couple + C. GT 16 ","140","0.126273875929988","0.108141026784062","0.144406725075914"
"Yes, strongly limited","2013","Not Working","Couple + C. LE and GT 16","69","0.0782299907306142","0.0619017932784765","0.0945581881827518"
"Yes, somewhat limited","2013","Full Time","1-pers.-HH","232","0.187596658279444","0.165359942796322","0.209833373762566"
"Yes, somewhat limited","2013","Full Time","(Married) couple without C. ","468","0.183597660598721","0.16798439181463","0.199210929382813"
"Yes, somewhat limited","2013","Full Time","Single parent ","171","0.181411714750833","0.155444322615292","0.207379106886374"
"Yes, somewhat limited","2013","Full Time","Couple + C. LE 16 ","446","0.139530135791369","0.12723714185923","0.151823129723509"
"Yes, somewhat limited","2013","Full Time","Couple + C. GT 16 ","225","0.186708102401884","0.164850875315686","0.208565329488082"
"Yes, somewhat limited","2013","Full Time","Couple + C. LE and GT 16","147","0.188806048542985","0.161754609682692","0.215857487403278"
"Yes, somewhat limited","2013","Part Time","1-pers.-HH","145","0.237706556678784","0.203730645890593","0.271682467466975"
"Yes, somewhat limited","2013","Part Time","(Married) couple without C. ","378","0.282420905644496","0.258389097154727","0.306452714134266"
"Yes, somewhat limited","2013","Part Time","Single parent ","255","0.241751349624835","0.21622871397736","0.26727398527231"
"Yes, somewhat limited","2013","Part Time","Couple + C. LE 16 ","410","0.167433116444872","0.152455175011479","0.182411057878265"
"Yes, somewhat limited","2013","Part Time","Couple + C. GT 16 ","173","0.18090500367754","0.155471910578186","0.206338096776895"
"Yes, somewhat limited","2013","Part Time","Couple + C. LE and GT 16","137","0.179505374774404","0.151216544972172","0.207794204576637"
"Yes, somewhat limited","2013","Not Working","1-pers.-HH","681","0.336513927039832","0.31634758039634","0.356680273683323"
"Yes, somewhat limited","2013","Not Working","(Married) couple without C. ","1641","0.372125797437743","0.358305207627838","0.385946387247648"
"Yes, somewhat limited","2013","Not Working","Single parent ","225","0.211540883350611","0.186490062202095","0.236591704499126"
"Yes, somewhat limited","2013","Not Working","Couple + C. LE 16 ","380","0.132163871773842","0.119485344398803","0.144842399148882"
"Yes, somewhat limited","2013","Not Working","Couple + C. GT 16 ","255","0.202180403520119","0.180255206149173","0.224105600891064"
"Yes, somewhat limited","2013","Not Working","Couple + C. LE and GT 16","162","0.174318693041071","0.151250237231859","0.197387148850283"
"No, not limited","2013","Full Time","1-pers.-HH","910","0.774879907298876","0.751089790777816","0.798670023819936"
"No, not limited","2013","Full Time","(Married) couple without C. ","1825","0.787972832834587","0.771488949882099","0.804456715787074"
"No, not limited","2013","Full Time","Single parent ","649","0.781823367468868","0.753992845610901","0.809653889326835"
"No, not limited","2013","Full Time","Couple + C. LE 16 ","2547","0.840070747791123","0.827066725333238","0.853074770249009"
"No, not limited","2013","Full Time","Couple + C. GT 16 ","958","0.782718327081306","0.759586786473336","0.805849867689276"
"No, not limited","2013","Full Time","Couple + C. LE and GT 16","630","0.777576596607891","0.748830300294049","0.806322892921734"
"No, not limited","2013","Part Time","1-pers.-HH","394","0.645011496147058","0.606818800944803","0.683204191349313"
"No, not limited","2013","Part Time","(Married) couple without C. ","854","0.634773279173457","0.609069692121074","0.660476866225841"
"No, not limited","2013","Part Time","Single parent ","758","0.691749225787195","0.664222048942107","0.719276402632283"
"No, not limited","2013","Part Time","Couple + C. LE 16 ","1898","0.80189974180776","0.785910626329857","0.817888857285663"
"No, not limited","2013","Part Time","Couple + C. GT 16 ","668","0.769247993519705","0.741411618164056","0.797084368875354"
"No, not limited","2013","Part Time","Couple + C. LE and GT 16","538","0.766835080064927","0.73566621595596","0.798003944173895"
"No, not limited","2013","Not Working","1-pers.-HH","934","0.404549212806795","0.383602377493746","0.425496048119844"
"No, not limited","2013","Not Working","(Married) couple without C. ","2220","0.432032126300709","0.417868799522826","0.446195453078593"
"No, not limited","2013","Not Working","Single parent ","665","0.651248574278523","0.622016030509786","0.680481118047261"
"No, not limited","2013","Not Working","Couple + C. LE 16 ","2205","0.802603651228009","0.787702710183003","0.817504592273015"
"No, not limited","2013","Not Working","Couple + C. GT 16 ","894","0.671545720549893","0.645906968188167","0.69718447291162"
"No, not limited","2013","Not Working","Couple + C. LE and GT 16","808","0.747451316228315","0.721033049087161","0.773869583369468"
"Yes, strongly limited","2014","Full Time","1-pers.-HH","","","",""
"Yes, strongly limited","2014","Full Time","(Married) couple without C. ","","","",""
"Yes, strongly limited","2014","Full Time","Single parent ","","","",""
"Yes, strongly limited","2014","Full Time","Couple + C. LE 16 ","","","",""
"Yes, strongly limited","2014","Full Time","Couple + C. GT 16 ","","","",""
"Yes, strongly limited","2014","Full Time","Couple + C. LE and GT 16","","","",""
"Yes, strongly limited","2014","Part Time","1-pers.-HH","","","",""
"Yes, strongly limited","2014","Part Time","(Married) couple without C. ","","","",""
"Yes, strongly limited","2014","Part Time","Single parent ","","","",""
"Yes, strongly limited","2014","Part Time","Couple + C. LE 16 ","","","",""
"Yes, strongly limited","2014","Part Time","Couple + C. GT 16 ","","","",""
"Yes, strongly limited","2014","Part Time","Couple + C. LE and GT 16","","","",""
"Yes, strongly limited","2014","Not Working","1-pers.-HH","","","",""
"Yes, strongly limited","2014","Not Working","(Married) couple without C. ","","","",""
"Yes, strongly limited","2014","Not Working","Single parent ","","","",""
"Yes, strongly limited","2014","Not Working","Couple + C. LE 16 ","","","",""
"Yes, strongly limited","2014","Not Working","Couple + C. GT 16 ","","","",""
"Yes, strongly limited","2014","Not Working","Couple + C. LE and GT 16","","","",""
"Yes, somewhat limited","2014","Full Time","1-pers.-HH","","","",""
"Yes, somewhat limited","2014","Full Time","(Married) couple without C. ","","","",""
"Yes, somewhat limited","2014","Full Time","Single parent ","","","",""
"Yes, somewhat limited","2014","Full Time","Couple + C. LE 16 ","","","",""
"Yes, somewhat limited","2014","Full Time","Couple + C. GT 16 ","","","",""
"Yes, somewhat limited","2014","Full Time","Couple + C. LE and GT 16","","","",""
"Yes, somewhat limited","2014","Part Time","1-pers.-HH","","","",""
"Yes, somewhat limited","2014","Part Time","(Married) couple without C. ","","","",""
"Yes, somewhat limited","2014","Part Time","Single parent ","","","",""
"Yes, somewhat limited","2014","Part Time","Couple + C. LE 16 ","","","",""
"Yes, somewhat limited","2014","Part Time","Couple + C. GT 16 ","","","",""
"Yes, somewhat limited","2014","Part Time","Couple + C. LE and GT 16","","","",""
"Yes, somewhat limited","2014","Not Working","1-pers.-HH","","","",""
"Yes, somewhat limited","2014","Not Working","(Married) couple without C. ","","","",""
"Yes, somewhat limited","2014","Not Working","Single parent ","","","",""
"Yes, somewhat limited","2014","Not Working","Couple + C. LE 16 ","","","",""
"Yes, somewhat limited","2014","Not Working","Couple + C. GT 16 ","","","",""
"Yes, somewhat limited","2014","Not Working","Couple + C. LE and GT 16","","","",""
"No, not limited","2014","Full Time","1-pers.-HH","","","",""
"No, not limited","2014","Full Time","(Married) couple without C. ","","","",""
"No, not limited","2014","Full Time","Single parent ","","","",""
"No, not limited","2014","Full Time","Couple + C. LE 16 ","","","",""
"No, not limited","2014","Full Time","Couple + C. GT 16 ","","","",""
"No, not limited","2014","Full Time","Couple + C. LE and GT 16","","","",""
"No, not limited","2014","Part Time","1-pers.-HH","","","",""
"No, not limited","2014","Part Time","(Married) couple without C. ","","","",""
"No, not limited","2014","Part Time","Single parent ","","","",""
"No, not limited","2014","Part Time","Couple + C. LE 16 ","","","",""
"No, not limited","2014","Part Time","Couple + C. GT 16 ","","","",""
"No, not limited","2014","Part Time","Couple + C. LE and GT 16","","","",""
"No, not limited","2014","Not Working","1-pers.-HH","","","",""
"No, not limited","2014","Not Working","(Married) couple without C. ","","","",""
"No, not limited","2014","Not Working","Single parent ","","","",""
"No, not limited","2014","Not Working","Couple + C. LE 16 ","","","",""
"No, not limited","2014","Not Working","Couple + C. GT 16 ","","","",""
"No, not limited","2014","Not Working","Couple + C. LE and GT 16","","","",""
"Yes, strongly limited","2015","Full Time","1-pers.-HH","46","0.0435500264082276","0.0315813301506559","0.0555187226657992"
"Yes, strongly limited","2015","Full Time","(Married) couple without C. ","71","0.0216901714709778","0.0157472513931771","0.0276330915487784"
"Yes, strongly limited","2015","Full Time","Single parent ","32","0.0479987009547567","0.0325025829510931","0.0634948189584202"
"Yes, strongly limited","2015","Full Time","Couple + C. LE 16 ","49","0.023840858466552","0.0182789936716483","0.0294027232614557"
"Yes, strongly limited","2015","Full Time","Couple + C. GT 16 ","38","0.0270139303669515","0.0179091044589032","0.0361187562749999"
"Yes, strongly limited","2015","Full Time","Couple + C. LE and GT 16","20","","",""
"Yes, strongly limited","2015","Part Time","1-pers.-HH","71","0.119134053069447","0.0944570755504069","0.143811030588486"
"Yes, strongly limited","2015","Part Time","(Married) couple without C. ","107","0.09043671825971","0.0755088142845975","0.105364622234822"
"Yes, strongly limited","2015","Part Time","Single parent ","59","0.0585929814258228","0.0431107529222154","0.0740752099294301"
"Yes, strongly limited","2015","Part Time","Couple + C. LE 16 ","59","0.0274550514293305","0.0206699480385659","0.0342401548200952"
"Yes, strongly limited","2015","Part Time","Couple + C. GT 16 ","48","0.0540191219521068","0.0392912926958389","0.0687469512083747"
"Yes, strongly limited","2015","Part Time","Couple + C. LE and GT 16","36","0.0512980295702672","0.0356551516928908","0.0669409074476436"
"Yes, strongly limited","2015","Not Working","1-pers.-HH","463","0.276885628841841","0.256696580639897","0.297074677043786"
"Yes, strongly limited","2015","Not Working","(Married) couple without C. ","763","0.220436205180607","0.207691243474676","0.233181166886539"
"Yes, strongly limited","2015","Not Working","Single parent ","133","0.184117668890675","0.156652715185506","0.211582622595844"
"Yes, strongly limited","2015","Not Working","Couple + C. LE 16 ","108","0.0824553713816872","0.0690197354351551","0.0958910073282193"
"Yes, strongly limited","2015","Not Working","Couple + C. GT 16 ","103","0.132527347267127","0.108686689672048","0.156368004862206"
"Yes, strongly limited","2015","Not Working","Couple + C. LE and GT 16","49","0.096073907320309","0.072572232653004","0.119575581987614"
"Yes, somewhat limited","2015","Full Time","1-pers.-HH","229","0.209346543809463","0.185487804660999","0.233205282957928"
"Yes, somewhat limited","2015","Full Time","(Married) couple without C. ","467","0.197608944509491","0.181363689710974","0.213854199308009"
"Yes, somewhat limited","2015","Full Time","Single parent ","146","0.179637411566054","0.151808852461738","0.207465970670371"
"Yes, somewhat limited","2015","Full Time","Couple + C. LE 16 ","427","0.129621620075927","0.117375685367813","0.141867554784041"
"Yes, somewhat limited","2015","Full Time","Couple + C. GT 16 ","217","0.171508023376347","0.150338512622504","0.192677534130189"
"Yes, somewhat limited","2015","Full Time","Couple + C. LE and GT 16","152","0.174375296317472","0.14885251115929","0.199898081475654"
"Yes, somewhat limited","2015","Part Time","1-pers.-HH","172","0.255572673067709","0.222345954151879","0.288799391983539"
"Yes, somewhat limited","2015","Part Time","(Married) couple without C. ","436","0.296014591007027","0.272254485551244","0.31977469646281"
"Yes, somewhat limited","2015","Part Time","Single parent ","224","0.272884305425288","0.243520455403845","0.302248155446732"
"Yes, somewhat limited","2015","Part Time","Couple + C. LE 16 ","380","0.171423137884357","0.155773956699218","0.187072319069496"
"Yes, somewhat limited","2015","Part Time","Couple + C. GT 16 ","207","0.194717449743906","0.168918597687105","0.220516301800707"
"Yes, somewhat limited","2015","Part Time","Couple + C. LE and GT 16","143","0.187881638940476","0.16018333054205","0.215579947338902"
"Yes, somewhat limited","2015","Not Working","1-pers.-HH","645","0.358611936950938","0.336973048494208","0.380250825407668"
"Yes, somewhat limited","2015","Not Working","(Married) couple without C. ","1439","0.36837063233858","0.353540504376689","0.383200760300471"
"Yes, somewhat limited","2015","Not Working","Single parent ","156","0.191015910433424","0.163159693557599","0.218872127309249"
"Yes, somewhat limited","2015","Not Working","Couple + C. LE 16 ","225","0.175401185493558","0.156824305814455","0.193978065172661"
"Yes, somewhat limited","2015","Not Working","Couple + C. GT 16 ","196","0.240725749353426","0.210665111528082","0.270786387178769"
"Yes, somewhat limited","2015","Not Working","Couple + C. LE and GT 16","102","0.182513617657027","0.151708879478456","0.213318355835599"
"No, not limited","2015","Full Time","1-pers.-HH","842","0.747103429782309","0.72161263719196","0.772594222372658"
"No, not limited","2015","Full Time","(Married) couple without C. ","1770","0.780700884019531","0.763820164076391","0.797581603962672"
"No, not limited","2015","Full Time","Single parent ","553","0.772363887479189","0.741967570653951","0.802760204304427"
"No, not limited","2015","Full Time","Couple + C. LE 16 ","2414","0.846537521457521","0.833396673820414","0.859678369094628"
"No, not limited","2015","Full Time","Couple + C. GT 16 ","963","0.801478046256702","0.779076678664112","0.823879413849292"
"No, not limited","2015","Full Time","Couple + C. LE and GT 16","677","0.802902039537832","0.77614324212365","0.829660836952014"
"No, not limited","2015","Part Time","1-pers.-HH","419","0.625293273862844","0.588420422789586","0.662166124936102"
"No, not limited","2015","Part Time","(Married) couple without C. ","875","0.613548690733263","0.588204298337917","0.638893083128608"
"No, not limited","2015","Part Time","Single parent ","601","0.668522713148889","0.637490915849087","0.699554510448691"
"No, not limited","2015","Part Time","Couple + C. LE 16 ","1789","0.801121810686313","0.784547580953713","0.817696040418912"
"No, not limited","2015","Part Time","Couple + C. GT 16 ","650","0.751263428303987","0.723099725849188","0.779427130758786"
"No, not limited","2015","Part Time","Couple + C. LE and GT 16","585","0.760820331489257","0.730571779025112","0.791068883953401"
"No, not limited","2015","Not Working","1-pers.-HH","779","0.364502434207221","0.342786960725894","0.386217907688548"
"No, not limited","2015","Not Working","(Married) couple without C. ","1862","0.411193162480813","0.396065194177846","0.426321130783779"
"No, not limited","2015","Not Working","Single parent ","476","0.6248664206759","0.590557746351657","0.659175095000144"
"No, not limited","2015","Not Working","Couple + C. LE 16 ","1277","0.742143443124754","0.720775231801178","0.76351165444833"
"No, not limited","2015","Not Working","Couple + C. GT 16 ","478","0.626746903379447","0.59273856683086","0.660755239928034"
"No, not limited","2015","Not Working","Couple + C. LE and GT 16","453","0.721412475022664","0.685660315597003","0.757164634448324"
"Yes, strongly limited","2016","Full Time","1-pers.-HH","","","",""
"Yes, strongly limited","2016","Full Time","(Married) couple without C. ","","","",""
