"ple0009","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes, strongly limited","2012","Single parent ","229","0.0905178360199878","0.0798018954166038","0.101233776623372"
"Yes, strongly limited","2012","Couple + C. LE 16 ","246","0.031007148843328","0.0270091687990252","0.0350051288876308"
"Yes, strongly limited","2012","Couple + C. GT 16 ","162","0.0508367037810247","0.0429578625498853","0.0587155450121641"
"Yes, strongly limited","2012","Couple + C. LE and GT 16","95","0.0521741193161247","0.0423987821444724","0.0619494564877771"
"Yes, somewhat limited","2012","1-pers.-HH","1114","0.307323989369431","0.292437297045791","0.322210681693071"
"Yes, somewhat limited","2012","(Married) couple without C. ","2587","0.312746052434854","0.302586261237393","0.322905843632314"
"Yes, somewhat limited","2012","Single parent ","630","0.21055893707779","0.195331990673011","0.225785883482568"
"Yes, somewhat limited","2012","Couple + C. LE 16 ","1168","0.165205957460652","0.156640472809235","0.173771442112069"
"Yes, somewhat limited","2012","Couple + C. GT 16 ","673","0.226031070017253","0.211029074781121","0.241033065253385"
"Yes, somewhat limited","2012","Couple + C. LE and GT 16","396","0.204271176983684","0.186548635918704","0.221993718048665"
"No, not limited","2012","1-pers.-HH","1956","0.53427726738796","0.518182601168083","0.550371933607838"
"No, not limited","2012","(Married) couple without C. ","4306","0.551337519762599","0.540438212570756","0.562236826954442"
"No, not limited","2012","Single parent ","1895","0.698923226902223","0.681790776387411","0.716055677417034"
"No, not limited","2012","Couple + C. LE 16 ","5807","0.80378689369602","0.794627138109306","0.812946649282733"
"No, not limited","2012","Couple + C. GT 16 ","2151","0.723132226201722","0.707083216049701","0.739181236353744"
"No, not limited","2012","Couple + C. LE and GT 16","1497","0.743554703700191","0.724359455480808","0.762749951919574"
"Yes, strongly limited","2013","1-pers.-HH","600","0.162121449001535","0.150548357369013","0.173694540634057"
"Yes, strongly limited","2013","(Married) couple without C. ","1023","0.12284676207135","0.115830666322126","0.129862857820574"
"Yes, strongly limited","2013","Single parent ","225","0.0834673321412477","0.0734830558134098","0.0934516084690856"
"Yes, strongly limited","2013","Couple + C. LE 16 ","294","0.0359231685458284","0.0318902952261316","0.0399560418655253"
"Yes, strongly limited","2013","Couple + C. GT 16 ","217","0.0633836476504256","0.0551816861919099","0.0715856091089413"
"Yes, strongly limited","2013","Couple + C. LE and GT 16","128","0.0543701490091016","0.0455694159349579","0.0631708820832453"
"Yes, somewhat limited","2013","1-pers.-HH","1058","0.270872666895048","0.256917889974543","0.284827443815552"
"Yes, somewhat limited","2013","(Married) couple without C. ","2487","0.296058356420503","0.286300983458711","0.305815729382295"
"Yes, somewhat limited","2013","Single parent ","651","0.21119030052075","0.19645674864285","0.225923852398651"
"Yes, somewhat limited","2013","Couple + C. LE 16 ","1236","0.145965966515976","0.138314673542441","0.153617259489511"
"Yes, somewhat limited","2013","Couple + C. GT 16 ","653","0.189388635350699","0.176199037827448","0.202578232873951"
"Yes, somewhat limited","2013","Couple + C. LE and GT 16","446","0.181217063748665","0.166266349634034","0.196167777863297"
"No, not limited","2013","1-pers.-HH","2238","0.567005884103417","0.551447180870713","0.582564587336121"
"No, not limited","2013","(Married) couple without C. ","4899","0.581094881508147","0.570549621963447","0.591640141052846"
"No, not limited","2013","Single parent ","2072","0.705342367338002","0.688885650950411","0.721799083725594"
"No, not limited","2013","Couple + C. LE 16 ","6650","0.818110864938196","0.809751353463616","0.826470376412775"
"No, not limited","2013","Couple + C. GT 16 ","2520","0.747227716998875","0.73259788113057","0.76185755286718"
"No, not limited","2013","Couple + C. LE and GT 16","1976","0.764412787242233","0.747941868314742","0.780883706169725"
"Yes, strongly limited","2014","1-pers.-HH","","","",""
"Yes, strongly limited","2014","(Married) couple without C. ","","","",""
"Yes, strongly limited","2014","Single parent ","","","",""
"Yes, strongly limited","2014","Couple + C. LE 16 ","","","",""
"Yes, strongly limited","2014","Couple + C. GT 16 ","","","",""
"Yes, strongly limited","2014","Couple + C. LE and GT 16","","","",""
"Yes, somewhat limited","2014","1-pers.-HH","","","",""
"Yes, somewhat limited","2014","(Married) couple without C. ","","","",""
"Yes, somewhat limited","2014","Single parent ","","","",""
"Yes, somewhat limited","2014","Couple + C. LE 16 ","","","",""
"Yes, somewhat limited","2014","Couple + C. GT 16 ","","","",""
"Yes, somewhat limited","2014","Couple + C. LE and GT 16","","","",""
"No, not limited","2014","1-pers.-HH","","","",""
"No, not limited","2014","(Married) couple without C. ","","","",""
"No, not limited","2014","Single parent ","","","",""
"No, not limited","2014","Couple + C. LE 16 ","","","",""
"No, not limited","2014","Couple + C. GT 16 ","","","",""
"No, not limited","2014","Couple + C. LE and GT 16","","","",""
"Yes, strongly limited","2015","1-pers.-HH","580","0.171173662464612","0.158980900261364","0.183366424667861"
"Yes, strongly limited","2015","(Married) couple without C. ","941","0.128180578160984","0.120757163075392","0.135603993246577"
"Yes, strongly limited","2015","Single parent ","224","0.0972091329312356","0.0853074952316415","0.10911077063083"
"Yes, strongly limited","2015","Couple + C. LE 16 ","216","0.0352371542770782","0.0308314453766315","0.0396428631775248"
"Yes, strongly limited","2015","Couple + C. GT 16 ","189","0.060456396579201","0.0517822113636695","0.0691305817947325"
"Yes, strongly limited","2015","Couple + C. LE and GT 16","105","0.0508527236050441","0.0417076089136661","0.059997838296422"
"Yes, somewhat limited","2015","1-pers.-HH","1046","0.290607637167571","0.275909962613314","0.305305311721827"
"Yes, somewhat limited","2015","(Married) couple without C. ","2342","0.296466924627057","0.286325248291164","0.306608600962951"
"Yes, somewhat limited","2015","Single parent ","526","0.217318187208431","0.200749035651507","0.233887338765356"
"Yes, somewhat limited","2015","Couple + C. LE 16 ","1032","0.15215515111393","0.143572793194212","0.160737509033647"
"Yes, somewhat limited","2015","Couple + C. GT 16 ","620","0.195109686126842","0.180686644473452","0.209532727780232"
"Yes, somewhat limited","2015","Couple + C. LE and GT 16","397","0.181059012688128","0.16503019009175","0.197087835284507"
"No, not limited","2015","1-pers.-HH","2040","0.538218700367817","0.522080711068682","0.554356689666953"
"No, not limited","2015","(Married) couple without C. ","4507","0.575352497211958","0.564376078875619","0.586328915548297"
"No, not limited","2015","Single parent ","1630","0.685472679860333","0.666818168611146","0.70412719110952"
"No, not limited","2015","Couple + C. LE 16 ","5480","0.812607694608992","0.803283282882563","0.821932106335422"
"No, not limited","2015","Couple + C. GT 16 ","2091","0.744433917293957","0.728558915753523","0.760308918834391"
"No, not limited","2015","Couple + C. LE and GT 16","1715","0.768088263706828","0.750519865251998","0.785656662161657"
"Yes, strongly limited","2016","1-pers.-HH","42","0.0456923460847034","0.0326913329786027","0.0586933591908042"
"Yes, strongly limited","2016","(Married) couple without C. ","14","","",""
"Yes, strongly limited","2016","Single parent ","34","0.0830902945788138","0.0542556107679745","0.111924978389653"
"Yes, strongly limited","2016","Couple + C. LE 16 ","97","0.0481636853758308","0.0384280068134281","0.0578993639382335"
"Yes, strongly limited","2016","Couple + C. GT 16 ","7","","",""
"Yes, strongly limited","2016","Couple + C. LE and GT 16","22","","",""
"Yes, somewhat limited","2016","1-pers.-HH","111","0.114973964565492","0.0951135165693989","0.134834412561586"
"Yes, somewhat limited","2016","(Married) couple without C. ","31","0.236259803862563","0.166392873526109","0.306126734199016"
"Yes, somewhat limited","2016","Single parent ","74","0.204263716593047","0.162146762566874","0.24638067061922"
"Yes, somewhat limited","2016","Couple + C. LE 16 ","288","0.150269701656602","0.134021642176871","0.166517761136333"
"Yes, somewhat limited","2016","Couple + C. GT 16 ","11","","",""
"Yes, somewhat limited","2016","Couple + C. LE and GT 16","98","0.224581038734351","0.183939014469316","0.265223062999386"
"No, not limited","2016","1-pers.-HH","838","0.839333689349804","0.816470279478209","0.862197099221399"
"No, not limited","2016","(Married) couple without C. ","97","0.664336724955333","0.586667322627215","0.742006127283451"
"No, not limited","2016","Single parent ","244","0.712645988828139","0.665371992872587","0.75991998478369"
"No, not limited","2016","Couple + C. LE 16 ","1473","0.801566612967567","0.783432245215961","0.819700980719173"
"No, not limited","2016","Couple + C. GT 16 ","50","0.726634674129085","0.6207035923869","0.832565755871269"
"No, not limited","2016","Couple + C. LE and GT 16","285","0.72011921804229","0.676396281825461","0.763842154259118"
"Yes, strongly limited","2017","1-pers.-HH","616","0.159772017074451","0.149082345707484","0.170461688441417"
"Yes, strongly limited","2017","(Married) couple without C. ","944","0.116522842853914","0.109619002432144","0.123426683275685"
"Yes, strongly limited","2017","Single parent ","217","0.0992614897815696","0.0873235514866577","0.111199428076482"
"Yes, strongly limited","2017","Couple + C. LE 16 ","204","0.0262671278335226","0.0225152681364521","0.0300189875305931"
"Yes, strongly limited","2017","Couple + C. GT 16 ","216","0.0596563974199856","0.0515582419487437","0.0677545528912275"
"Yes, strongly limited","2017","Couple + C. LE and GT 16","144","0.0485780334825294","0.0402042294638666","0.0569518375011921"
"Yes, somewhat limited","2017","1-pers.-HH","1192","0.293621774730137","0.280334735858162","0.306908813602111"
"Yes, somewhat limited","2017","(Married) couple without C. ","2473","0.301191500075882","0.291319890032901","0.311063110118863"
"Yes, somewhat limited","2017","Single parent ","542","0.252666014522172","0.23531717814831","0.270014850896034"
"Yes, somewhat limited","2017","Couple + C. LE 16 ","1061","0.148242666383992","0.139906527733419","0.156578805034564"
"Yes, somewhat limited","2017","Couple + C. GT 16 ","730","0.218570545143513","0.204440126860546","0.232700963426481"
"Yes, somewhat limited","2017","Couple + C. LE and GT 16","444","0.16480714901255","0.150356157439672","0.179258140585428"
"No, not limited","2017","1-pers.-HH","2705","0.546606208195413","0.532082066110341","0.561130350280484"
"No, not limited","2017","(Married) couple without C. ","4880","0.582285657070204","0.571673704843851","0.592897609296556"
"No, not limited","2017","Single parent ","1651","0.648072495696259","0.629005688730526","0.667139302661992"
"No, not limited","2017","Couple + C. LE 16 ","5715","0.825490205782486","0.816586183352992","0.83439422821198"
"No, not limited","2017","Couple + C. GT 16 ","2340","0.721773057436501","0.706451100534803","0.737095014338199"
"No, not limited","2017","Couple + C. LE and GT 16","1944","0.78661481750492","0.770656781846963","0.802572853162878"
"Yes, strongly limited","2018","1-pers.-HH","1","","",""
"Yes, strongly limited","2018","(Married) couple without C. ","","","",""
"Yes, strongly limited","2018","Single parent ","2","","",""
"Yes, strongly limited","2018","Couple + C. LE 16 ","5","","",""
"Yes, strongly limited","2018","Couple + C. GT 16 ","2","","",""
"Yes, strongly limited","2018","Couple + C. LE and GT 16","7","","",""
"Yes, somewhat limited","2018","1-pers.-HH","","","",""
"Yes, somewhat limited","2018","(Married) couple without C. ","2","","",""
"Yes, somewhat limited","2018","Single parent ","3","","",""
"Yes, somewhat limited","2018","Couple + C. LE 16 ","24","","",""
"Yes, somewhat limited","2018","Couple + C. GT 16 ","3","","",""
"Yes, somewhat limited","2018","Couple + C. LE and GT 16","17","","",""
"No, not limited","2018","1-pers.-HH","7","","",""
"No, not limited","2018","(Married) couple without C. ","19","","",""
"No, not limited","2018","Single parent ","20","","",""
"No, not limited","2018","Couple + C. LE 16 ","121","0.822901437723497","0.761809501487368","0.883993373959626"
"No, not limited","2018","Couple + C. GT 16 ","14","","",""
"No, not limited","2018","Couple + C. LE and GT 16","84","0.783919309716154","0.706298195298409","0.861540424133898"
"Yes, strongly limited","2019","1-pers.-HH","664","0.160785858831193","0.150532056219219","0.171039661443167"
"Yes, strongly limited","2019","(Married) couple without C. ","966","0.121724604534848","0.114824623319381","0.128624585750316"
"Yes, strongly limited","2019","Single parent ","213","0.109294643431168","0.0966771509834123","0.121912135878923"
"Yes, strongly limited","2019","Couple + C. LE 16 ","242","0.0255404093458141","0.0217948989666686","0.0292859197249595"
"Yes, strongly limited","2019","Couple + C. GT 16 ","205","0.0647406250415641","0.0560391683204918","0.0734420817626364"
"Yes, strongly limited","2019","Couple + C. LE and GT 16","150","0.0462497054481215","0.0384897742157871","0.0540096366804558"
"Yes, somewhat limited","2019","1-pers.-HH","1324","0.307571694345689","0.294689637228275","0.320453751463104"
"Yes, somewhat limited","2019","(Married) couple without C. ","2640","0.309198097508329","0.299445090571281","0.318951104445378"
"Yes, somewhat limited","2019","Single parent ","546","0.219277069337023","0.202544922802122","0.236009215871923"
"Yes, somewhat limited","2019","Couple + C. LE 16 ","1081","0.145759106655595","0.137381437824493","0.154136775486698"
"Yes, somewhat limited","2019","Couple + C. GT 16 ","710","0.237724526638496","0.22267127040553","0.252777782871462"
"Yes, somewhat limited","2019","Couple + C. LE and GT 16","543","0.185034460366876","0.170686770650953","0.1993821500828"
"No, not limited","2019","1-pers.-HH","2942","0.531642446823118","0.517713341582795","0.54557155206344"
"No, not limited","2019","(Married) couple without C. ","5020","0.569077297956822","0.558626999794518","0.579527596119127"
"No, not limited","2019","Single parent ","1590","0.67142828723181","0.65243406628703","0.690422508176589"
"No, not limited","2019","Couple + C. LE 16 ","5492","0.828700483998591","0.819755243422227","0.837645724574954"
"No, not limited","2019","Couple + C. GT 16 ","2157","0.69753484831994","0.681292152451761","0.713777544188119"
"No, not limited","2019","Couple + C. LE and GT 16","2121","0.768715834185002","0.753136750562285","0.784294917807719"
