"ple0009","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No, not limited","2012","35-65 y.","higher vocational","857","0.698915840356567","0.673269314367442","0.724562366345691","3"
"No, not limited","2012","35-65 y.","higher education","3054","0.738404043202725","0.724874947606341","0.751933138799108","3"
"No, not limited","2012","66 and older","in school","","","","","3"
"No, not limited","2012","66 and older","general elemantary","234","0.284779802135729","0.253622844246395","0.315936760025063","3"
"No, not limited","2012","66 and older","middle vocational","1013","0.370792152128439","0.35238801318631","0.389196291070567","3"
"No, not limited","2012","66 and older","vocational + Abi","52","0.348974197300513","0.263693012104957","0.434255382496069","3"
"No, not limited","2012","66 and older","higher vocational","139","0.37421062181217","0.325035123430941","0.423386120193399","3"
"No, not limited","2012","66 and older","higher education","516","0.422474682599471","0.39375069151611","0.451198673682833","3"
"No, not limited","2012","16-34 y.","higher vocational","142","0.91793084871413","0.876177722261958","0.959683975166303","3"
"No, not limited","2012","16-34 y.","higher education","779","0.903603773768384","0.883958523020878","0.923249024515891","3"
"No, not limited","2012","35-65 y.","in school","","","","","3"
"No, not limited","2012","35-65 y.","inadequately","93","0.386907259025062","0.315756692167464","0.458057825882659","3"
"No, not limited","2012","35-65 y.","general elemantary","602","0.544592151196113","0.514904817876411","0.574279484515816","3"
"No, not limited","2012","16-34 y.","in school","413","0.890982022295011","0.862745663234353","0.919218381355669","3"
"No, not limited","2012","16-34 y.","inadequately","103","0.715646425120147","0.641450079052138","0.789842771188156","3"
"No, not limited","2012","16-34 y.","general elemantary","776","0.834334535959522","0.810680726944889","0.857988344974155","3"
"No, not limited","2012","16-34 y.","middle vocational","2352","0.850604775665703","0.837293503747243","0.863916047584163","3"
"No, not limited","2012","16-34 y.","vocational + Abi","459","0.882968661217593","0.855601239302083","0.910336083133103","3"
"Yes, somewhat limited","2012","66 and older","vocational + Abi","36","0.382039034926103","0.295104595301018","0.468973474551188","2"
"Yes, somewhat limited","2012","66 and older","inadequately","21","","","","2"
"Yes, somewhat limited","2012","66 and older","general elemantary","333","0.41007499442663","0.376119456373641","0.444030532479619","2"
"Yes, somewhat limited","2012","66 and older","middle vocational","1017","0.395287080485102","0.376658313741435","0.413915847228768","2"
"Yes, somewhat limited","2012","66 and older","higher vocational","150","0.41923966619949","0.369097132224759","0.469382200174221","2"
"Yes, somewhat limited","2012","35-65 y.","middle vocational","2078","0.287316702460662","0.277323056396454","0.297310348524869","2"
"Yes, somewhat limited","2012","35-65 y.","vocational + Abi","294","0.267519966114651","0.243429006538266","0.291610925691035","2"
"Yes, somewhat limited","2012","35-65 y.","higher vocational","297","0.239040161356009","0.215195648485401","0.262884674226616","2"
"Yes, somewhat limited","2012","35-65 y.","higher education","829","0.214873959527766","0.202230445253915","0.227517473801616","2"
"Yes, somewhat limited","2012","66 and older","in school","","","","","2"
"Yes, somewhat limited","2012","66 and older","higher education","464","0.408385296904201","0.379801925423375","0.436968668385027","2"
"Yes, somewhat limited","2012","16-34 y.","higher vocational","18","","","","2"
"Yes, somewhat limited","2012","35-65 y.","inadequately","54","0.396376426891603","0.324918758142399","0.467834095640807","2"
"Yes, somewhat limited","2012","35-65 y.","general elemantary","317","0.321341259118867","0.293502862816472","0.349179655421262","2"
"Yes, somewhat limited","2012","16-34 y.","middle vocational","345","0.132794179181965","0.120122391110345","0.145465967253586","2"
"Yes, somewhat limited","2012","16-34 y.","vocational + Abi","64","0.10666029895014","0.0803806310910741","0.132939966809206","2"
"Yes, somewhat limited","2012","16-34 y.","higher education","84","0.0941246693056019","0.0746878816354892","0.113561456975715","2"
"Yes, somewhat limited","2012","35-65 y.","in school","","","","","2"
"Yes, somewhat limited","2012","16-34 y.","inadequately","27","","","","2"
"Yes, somewhat limited","2012","16-34 y.","in school","51","0.0972108512144164","0.0703712720065273","0.124050430422305","2"
"Yes, somewhat limited","2012","16-34 y.","general elemantary","148","0.14323164892751","0.120943900946634","0.165519396908386","2"
"Yes, strongly limited","2012","66 and older","vocational + Abi","32","0.268986767773384","0.189647982784416","0.348325552762351","1"
"Yes, strongly limited","2012","66 and older","higher vocational","83","0.20654971198834","0.165411181042708","0.247688242933973","1"
"Yes, strongly limited","2012","66 and older","higher education","156","0.169140020496327","0.147340545470921","0.190939495521733","1"
"Yes, strongly limited","2012","16-34 y.","in school","4","","","","1"
"Yes, strongly limited","2012","16-34 y.","inadequately","12","","","","1"
"Yes, strongly limited","2012","16-34 y.","general elemantary","25","","","","1"
"Yes, strongly limited","2012","16-34 y.","middle vocational","58","0.0166010451523314","0.0118299302472099","0.0213721600574528","1"
"Yes, strongly limited","2012","16-34 y.","vocational + Abi","7","","","","1"
"Yes, strongly limited","2012","16-34 y.","higher vocational","6","","","","1"
"Yes, strongly limited","2012","16-34 y.","higher education","4","","","","1"
"Yes, strongly limited","2012","35-65 y.","in school","","","","","1"
"Yes, strongly limited","2012","35-65 y.","inadequately","33","0.216716314083335","0.156527306597881","0.27690532156879","1"
"Yes, strongly limited","2012","35-65 y.","general elemantary","162","0.134066589685019","0.113755287228708","0.15437789214133","1"
"Yes, strongly limited","2012","35-65 y.","middle vocational","744","0.106541087295237","0.0997272604597046","0.11335491413077","1"
"Yes, strongly limited","2012","35-65 y.","vocational + Abi","70","0.0557840996365249","0.0432939117410192","0.0682742875320306","1"
"Yes, strongly limited","2012","35-65 y.","higher vocational","75","0.0620439982874246","0.0485570630679021","0.0755309335069471","1"
"Yes, strongly limited","2012","35-65 y.","higher education","171","0.0467219972695096","0.0402255382306774","0.0532184563083417","1"
"Yes, strongly limited","2012","66 and older","in school","","","","","1"
"Yes, strongly limited","2012","66 and older","inadequately","24","","","","1"
"Yes, strongly limited","2012","66 and older","general elemantary","239","0.305145203437641","0.273355910098971","0.336934496776311","1"
"Yes, strongly limited","2012","66 and older","middle vocational","616","0.23392076738646","0.217791137363613","0.250050397409306","1"
"No, not limited","2013","66 and older","inadequately","17","","","","3"
"No, not limited","2013","66 and older","higher education","595","0.489035673355892","0.460219604414471","0.517851742297312","3"
"No, not limited","2013","35-65 y.","middle vocational","5477","0.627067382681999","0.616645615408052","0.637489149955946","3"
"No, not limited","2013","35-65 y.","vocational + Abi","1206","0.736330974621857","0.714881202854126","0.757780746389587","3"
"No, not limited","2013","35-65 y.","higher vocational","844","0.690510799338352","0.664409474307337","0.716612124369366","3"
"No, not limited","2013","35-65 y.","higher education","3548","0.75907170798693","0.746644446805797","0.771498969168063","3"
"No, not limited","2013","66 and older","in school","","","","","3"
"No, not limited","2013","66 and older","general elemantary","253","0.324211742508214","0.290867577838634","0.357555907177794","3"
"No, not limited","2013","66 and older","middle vocational","1023","0.391675194314737","0.372725859468575","0.410624529160898","3"
"No, not limited","2013","66 and older","vocational + Abi","55","0.437852092032688","0.351567103748133","0.524137080317242","3"
"No, not limited","2013","66 and older","higher vocational","137","0.40688423739727","0.355046777866413","0.458721696928127","3"
"No, not limited","2013","16-34 y.","higher vocational","138","0.936899028365576","0.898986393771038","0.974811662960115","3"
"No, not limited","2013","16-34 y.","higher education","1032","0.924572057499384","0.909085388465297","0.940058726533471","3"
"No, not limited","2013","35-65 y.","in school","1","","","","3"
"No, not limited","2013","35-65 y.","inadequately","195","0.508977663041757","0.457479256436318","0.560476069647196","3"
"No, not limited","2013","35-65 y.","general elemantary","896","0.573413574998433","0.548300929994025","0.59852622000284","3"
"No, not limited","2013","16-34 y.","in school","565","0.903377735454106","0.880196899503036","0.926558571405176","3"
"No, not limited","2013","16-34 y.","inadequately","160","0.772289668526604","0.715436270316111","0.829143066737096","3"
"No, not limited","2013","16-34 y.","general elemantary","1208","0.83979438405076","0.820914929583377","0.858673838518143","3"
"No, not limited","2013","16-34 y.","middle vocational","2816","0.872446790312275","0.860984946475427","0.883908634149122","3"
"No, not limited","2013","16-34 y.","vocational + Abi","531","0.915006420866837","0.89283970108497","0.937173140648705","3"
"Yes, somewhat limited","2013","66 and older","general elemantary","309","0.400689221147908","0.365780814573763","0.435597627722053","2"
"Yes, somewhat limited","2013","66 and older","middle vocational","975","0.38221632753321","0.363352231269046","0.401080423797374","2"
"Yes, somewhat limited","2013","66 and older","vocational + Abi","45","0.357358833116494","0.274013216785919","0.440704449447069","2"
"Yes, somewhat limited","2013","66 and older","higher vocational","140","0.400446080614906","0.348742015441696","0.452150145788117","2"
"Yes, somewhat limited","2013","35-65 y.","higher vocational","292","0.244377279169079","0.220114671017816","0.268639887320342","2"
"Yes, somewhat limited","2013","66 and older","inadequately","23","","","","2"
"Yes, somewhat limited","2013","66 and older","higher education","419","0.374022986593053","0.346129839715126","0.40191613347098","2"
"Yes, somewhat limited","2013","35-65 y.","middle vocational","2007","0.261805043731024","0.252330820312704","0.271279267149345","2"
"Yes, somewhat limited","2013","35-65 y.","vocational + Abi","313","0.203711729168774","0.184105243306364","0.223318215031183","2"
"Yes, somewhat limited","2013","35-65 y.","higher education","810","0.194492749702245","0.182990665099777","0.205994834304713","2"
"Yes, somewhat limited","2013","66 and older","in school","","","","","2"
"Yes, somewhat limited","2013","16-34 y.","higher vocational","18","","","","2"
"Yes, somewhat limited","2013","35-65 y.","in school","","","","","2"
"Yes, somewhat limited","2013","35-65 y.","inadequately","103","0.278124313353477","0.231966578174393","0.324282048532561","2"
"Yes, somewhat limited","2013","35-65 y.","general elemantary","385","0.26716135005592","0.244694305089635","0.289628395022206","2"
"Yes, somewhat limited","2013","16-34 y.","higher education","79","0.0717932001071448","0.0566546064054903","0.0869317938087994","2"
"Yes, somewhat limited","2013","16-34 y.","general elemantary","193","0.126896583797964","0.109764038098879","0.14402912949705","2"
"Yes, somewhat limited","2013","16-34 y.","middle vocational","375","0.104534068959021","0.09402188921496","0.115046248703082","2"
"Yes, somewhat limited","2013","16-34 y.","vocational + Abi","66","0.0694916727077723","0.0492790431709882","0.0897043022445564","2"
"Yes, somewhat limited","2013","16-34 y.","inadequately","35","0.123800175822581","0.0791485620476015","0.16845178959756","2"
"Yes, somewhat limited","2013","16-34 y.","in school","53","0.08675249066374","0.0646678152571193","0.108837166070361","2"
"Yes, strongly limited","2013","66 and older","general elemantary","195","0.275099036343878","0.243287545384058","0.306910527303698","1"
"Yes, strongly limited","2013","66 and older","middle vocational","551","0.226108478152053","0.209869389930293","0.242347566373814","1"
"Yes, strongly limited","2013","66 and older","vocational + Abi","27","","","","1"
"Yes, strongly limited","2013","66 and older","higher vocational","68","0.192669681987824","0.151052672952083","0.234286691023564","1"
"Yes, strongly limited","2013","66 and older","higher education","142","0.136941340051056","0.11712348635292","0.156759193749191","1"
"Yes, strongly limited","2013","35-65 y.","higher education","191","0.046435542310825","0.0403206274988744","0.0525504571227756","1"
"Yes, strongly limited","2013","66 and older","in school","","","","","1"
"Yes, strongly limited","2013","66 and older","inadequately","21","","","","1"
"Yes, strongly limited","2013","16-34 y.","in school","6","","","","1"
"Yes, strongly limited","2013","16-34 y.","inadequately","14","","","","1"
"Yes, strongly limited","2013","16-34 y.","general elemantary","49","0.0333090321512754","0.0240729257546869","0.042545138547864","1"
"Yes, strongly limited","2013","16-34 y.","middle vocational","63","0.0230191407287044","0.0178665351624573","0.0281717462949514","1"
"Yes, strongly limited","2013","16-34 y.","vocational + Abi","11","","","","1"
"Yes, strongly limited","2013","16-34 y.","higher vocational","2","","","","1"
"Yes, strongly limited","2013","16-34 y.","higher education","6","","","","1"
"Yes, strongly limited","2013","35-65 y.","in school","","","","","1"
"Yes, strongly limited","2013","35-65 y.","inadequately","64","0.212898023604767","0.170728846900379","0.255067200309154","1"
"Yes, strongly limited","2013","35-65 y.","general elemantary","209","0.159425074945647","0.140837553311884","0.17801259657941","1"
"Yes, strongly limited","2013","35-65 y.","middle vocational","787","0.111127573586976","0.104354282912896","0.117900864261057","1"
"Yes, strongly limited","2013","35-65 y.","vocational + Abi","102","0.0599572962093699","0.0484001290434913","0.0715144633752485","1"
"Yes, strongly limited","2013","35-65 y.","higher vocational","69","0.0651119214925691","0.0511814878974556","0.0790423550876826","1"
"No, not limited","2014","66 and older","higher vocational","","","","","3"
"No, not limited","2014","66 and older","higher education","","","","","3"
"No, not limited","2014","66 and older","inadequately","","","","","3"
"No, not limited","2014","66 and older","general elemantary","","","","","3"
"No, not limited","2014","66 and older","middle vocational","","","","","3"
"No, not limited","2014","66 and older","vocational + Abi","","","","","3"
"No, not limited","2014","16-34 y.","higher vocational","","","","","3"
"No, not limited","2014","16-34 y.","higher education","","","","","3"
"No, not limited","2014","35-65 y.","in school","","","","","3"
"No, not limited","2014","35-65 y.","inadequately","","","","","3"
"No, not limited","2014","35-65 y.","middle vocational","","","","","3"
"No, not limited","2014","35-65 y.","vocational + Abi","","","","","3"
"No, not limited","2014","35-65 y.","higher vocational","","","","","3"
"No, not limited","2014","35-65 y.","higher education","","","","","3"
"No, not limited","2014","66 and older","in school","","","","","3"
"No, not limited","2014","35-65 y.","general elemantary","","","","","3"
"No, not limited","2014","16-34 y.","in school","","","","","3"
"No, not limited","2014","16-34 y.","inadequately","","","","","3"
"No, not limited","2014","16-34 y.","general elemantary","","","","","3"
"No, not limited","2014","16-34 y.","middle vocational","","","","","3"
"No, not limited","2014","16-34 y.","vocational + Abi","","","","","3"
"Yes, somewhat limited","2014","35-65 y.","higher vocational","","","","","2"
"Yes, somewhat limited","2014","66 and older","general elemantary","","","","","2"
"Yes, somewhat limited","2014","66 and older","middle vocational","","","","","2"
"Yes, somewhat limited","2014","66 and older","vocational + Abi","","","","","2"
"Yes, somewhat limited","2014","66 and older","higher vocational","","","","","2"
"Yes, somewhat limited","2014","66 and older","higher education","","","","","2"
"Yes, somewhat limited","2014","35-65 y.","middle vocational","","","","","2"
"Yes, somewhat limited","2014","35-65 y.","vocational + Abi","","","","","2"
"Yes, somewhat limited","2014","35-65 y.","higher education","","","","","2"
"Yes, somewhat limited","2014","66 and older","inadequately","","","","","2"
"Yes, somewhat limited","2014","16-34 y.","higher vocational","","","","","2"
"Yes, somewhat limited","2014","16-34 y.","higher education","","","","","2"
"Yes, somewhat limited","2014","35-65 y.","in school","","","","","2"
"Yes, somewhat limited","2014","35-65 y.","inadequately","","","","","2"
"Yes, somewhat limited","2014","35-65 y.","general elemantary","","","","","2"
"Yes, somewhat limited","2014","66 and older","in school","","","","","2"
"Yes, somewhat limited","2014","16-34 y.","general elemantary","","","","","2"
"Yes, somewhat limited","2014","16-34 y.","middle vocational","","","","","2"
"Yes, somewhat limited","2014","16-34 y.","vocational + Abi","","","","","2"
"Yes, somewhat limited","2014","16-34 y.","inadequately","","","","","2"
"Yes, somewhat limited","2014","16-34 y.","in school","","","","","2"
"Yes, strongly limited","2014","66 and older","general elemantary","","","","","1"
"Yes, strongly limited","2014","66 and older","middle vocational","","","","","1"
"Yes, strongly limited","2014","66 and older","vocational + Abi","","","","","1"
"Yes, strongly limited","2014","66 and older","higher vocational","","","","","1"
"Yes, strongly limited","2014","66 and older","higher education","","","","","1"
"Yes, strongly limited","2014","35-65 y.","higher vocational","","","","","1"
"Yes, strongly limited","2014","35-65 y.","higher education","","","","","1"
"Yes, strongly limited","2014","66 and older","in school","","","","","1"
"Yes, strongly limited","2014","66 and older","inadequately","","","","","1"
"Yes, strongly limited","2014","35-65 y.","inadequately","","","","","1"
"Yes, strongly limited","2014","35-65 y.","general elemantary","","","","","1"
"Yes, strongly limited","2014","35-65 y.","middle vocational","","","","","1"
"Yes, strongly limited","2014","35-65 y.","vocational + Abi","","","","","1"
"Yes, strongly limited","2014","16-34 y.","in school","","","","","1"
"Yes, strongly limited","2014","16-34 y.","inadequately","","","","","1"
"Yes, strongly limited","2014","16-34 y.","general elemantary","","","","","1"
"Yes, strongly limited","2014","16-34 y.","middle vocational","","","","","1"
"Yes, strongly limited","2014","16-34 y.","vocational + Abi","","","","","1"
"Yes, strongly limited","2014","16-34 y.","higher vocational","","","","","1"
"Yes, strongly limited","2014","16-34 y.","higher education","","","","","1"
"Yes, strongly limited","2014","35-65 y.","in school","","","","","1"
"No, not limited","2015","66 and older","vocational + Abi","50","0.315312352164959","0.237507882625659","0.393116821704259","3"
"No, not limited","2015","66 and older","higher vocational","139","0.449077655999065","0.396284598063444","0.501870713934685","3"
"No, not limited","2015","66 and older","higher education","601","0.483258770228015","0.454661438422836","0.511856102033193","3"
"No, not limited","2015","66 and older","in school","","","","","3"
"No, not limited","2015","66 and older","inadequately","9","","","","3"
"No, not limited","2015","66 and older","general elemantary","210","0.326577746197892","0.290691073227019","0.362464419168764","3"
"No, not limited","2015","66 and older","middle vocational","964","0.374339656504027","0.355304258384541","0.393375054623513","3"
"No, not limited","2015","16-34 y.","higher vocational","112","0.910140178239377","0.860402770067172","0.959877586411581","3"
"No, not limited","2015","16-34 y.","higher education","1083","0.917928052616564","0.902274070525583","0.933582034707545","3"
"No, not limited","2015","35-65 y.","in school","","","","","3"
"No, not limited","2015","35-65 y.","inadequately","174","0.496011752899035","0.439899932383211","0.552123573414858","3"
"No, not limited","2015","35-65 y.","middle vocational","4461","0.617135156609781","0.605678315576127","0.628591997643436","3"
"No, not limited","2015","35-65 y.","vocational + Abi","1093","0.718876582596384","0.695911401940265","0.741841763252504","3"
"No, not limited","2015","35-65 y.","higher vocational","712","0.667465171704037","0.638721574647974","0.6962087687601","3"
"No, not limited","2015","35-65 y.","higher education","3143","0.765851939044179","0.752755026427109","0.778948851661249","3"
"No, not limited","2015","35-65 y.","general elemantary","689","0.558599312164235","0.530183126213799","0.587015498114671","3"
"No, not limited","2015","16-34 y.","in school","324","0.901054170731219","0.870588614980423","0.931519726482014","3"
"No, not limited","2015","16-34 y.","inadequately","141","0.649706217249324","0.580961876294623","0.718450558204025","3"
"No, not limited","2015","16-34 y.","general elemantary","949","0.839413717708493","0.817911595159633","0.860915840257353","3"
"No, not limited","2015","16-34 y.","middle vocational","2201","0.843111818754464","0.829134765568397","0.857088871940531","3"
"No, not limited","2015","16-34 y.","vocational + Abi","483","0.886270132543387","0.859615655677563","0.912924609409211","3"
"Yes, somewhat limited","2015","66 and older","higher education","429","0.360933887766955","0.333449516333058","0.388418259200853","2"
"Yes, somewhat limited","2015","66 and older","general elemantary","267","0.411955790825395","0.374291788657989","0.449619792992802","2"
"Yes, somewhat limited","2015","66 and older","middle vocational","998","0.40055032046633","0.381276640685848","0.419824000246813","2"
"Yes, somewhat limited","2015","66 and older","vocational + Abi","60","0.450376305935517","0.367064164422252","0.533688447448782","2"
"Yes, somewhat limited","2015","66 and older","higher vocational","135","0.347327957203827","0.296793421766664","0.397862492640991","2"
"Yes, somewhat limited","2015","35-65 y.","vocational + Abi","292","0.218397750244225","0.197291495939119","0.23950400454933","2"
"Yes, somewhat limited","2015","35-65 y.","higher vocational","249","0.246857314934734","0.220550402816602","0.273164227052867","2"
"Yes, somewhat limited","2015","35-65 y.","higher education","717","0.190116526090597","0.177980613423694","0.202252438757501","2"
"Yes, somewhat limited","2015","66 and older","inadequately","13","","","","2"
"Yes, somewhat limited","2015","16-34 y.","higher education","83","0.0699923776875557","0.0554414135701651","0.0845433418049462","2"
"Yes, somewhat limited","2015","35-65 y.","middle vocational","1774","0.266813113719676","0.256388429013173","0.27723779842618","2"
"Yes, somewhat limited","2015","66 and older","in school","","","","","2"
"Yes, somewhat limited","2015","16-34 y.","higher vocational","14","","","","2"
"Yes, somewhat limited","2015","35-65 y.","in school","","","","","2"
"Yes, somewhat limited","2015","35-65 y.","inadequately","75","0.25822967842026","0.209112209942525","0.307347146897996","2"
"Yes, somewhat limited","2015","35-65 y.","general elemantary","322","0.272903927210037","0.247412163917046","0.298395690503028","2"
"Yes, somewhat limited","2015","16-34 y.","inadequately","31","0.199971736530963","0.142335024109436","0.257608448952491","2"
"Yes, somewhat limited","2015","16-34 y.","general elemantary","136","0.126886627576132","0.107393464008659","0.146379791143605","2"
"Yes, somewhat limited","2015","16-34 y.","middle vocational","346","0.135522169670193","0.122368103627054","0.148676235713331","2"
"Yes, somewhat limited","2015","16-34 y.","vocational + Abi","52","0.100928791220781","0.0756384656019835","0.126219116839578","2"
"Yes, somewhat limited","2015","16-34 y.","in school","40","0.0915899367658429","0.0621592934145448","0.121020580117141","2"
"Yes, strongly limited","2015","66 and older","general elemantary","179","0.261466462976713","0.227839373608821","0.295093552344606","1"
"Yes, strongly limited","2015","66 and older","middle vocational","521","0.225110023029643","0.20868230767524","0.241537738384045","1"
"Yes, strongly limited","2015","66 and older","vocational + Abi","27","","","","1"
"Yes, strongly limited","2015","66 and older","higher vocational","67","0.203594386797108","0.160855721257218","0.246333052336999","1"
"Yes, strongly limited","2015","66 and older","higher education","143","0.15580734200503","0.135052767714719","0.176561916295341","1"
"Yes, strongly limited","2015","35-65 y.","vocational + Abi","87","0.0627256671593906","0.0503391219339702","0.075112212384811","1"
"Yes, strongly limited","2015","35-65 y.","in school","","","","","1"
"Yes, strongly limited","2015","35-65 y.","inadequately","56","0.245758568680705","0.197440707876928","0.294076429484481","1"
"Yes, strongly limited","2015","35-65 y.","general elemantary","162","0.168496760625728","0.147076397165246","0.18991712408621","1"
"Yes, strongly limited","2015","35-65 y.","middle vocational","680","0.116051729670543","0.108502698253047","0.123600761088038","1"
"Yes, strongly limited","2015","35-65 y.","higher vocational","71","0.0856775133612291","0.068601307983412","0.102753718739046","1"
"Yes, strongly limited","2015","35-65 y.","higher education","156","0.0440315348652236","0.0376861943297291","0.050376875400718","1"
"Yes, strongly limited","2015","66 and older","in school","","","","","1"
"Yes, strongly limited","2015","66 and older","inadequately","21","","","","1"
