"ple0009","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence"
"Yes, strongly limited","2011","Full Time","West Germany","206","0.0347154044425986","0.0300111872853824","0.0394196215998149"
"Yes, strongly limited","2011","Full Time","East Germany","62","0.0328211717070027","0.024888825954238","0.0407535174597675"
"Yes, strongly limited","2011","Part Time","West Germany","204","0.0636311334551253","0.055986976114779","0.0712752907954716"
"Yes, strongly limited","2011","Part Time","East Germany","72","0.0771000902142841","0.0602085177221903","0.093991662706378"
"Yes, strongly limited","2011","Not Working","West Germany","1128","0.212230171005486","0.201940532395541","0.222519809615432"
"Yes, strongly limited","2011","Not Working","East Germany","410","0.20887814390127","0.191058054225358","0.226698233577182"
"Yes, somewhat limited","2011","Full Time","West Germany","869","0.150237732148011","0.141055742679378","0.159419721616643"
"Yes, somewhat limited","2011","Full Time","East Germany","323","0.173427537194529","0.156570909321907","0.190284165067151"
"Yes, somewhat limited","2011","Part Time","West Germany","659","0.177643845692965","0.165674335969175","0.189613355416754"
"Yes, somewhat limited","2011","Part Time","East Germany","172","0.212117400832042","0.186230250879182","0.238004550784902"
"Yes, somewhat limited","2011","Not Working","West Germany","1693","0.300707511366984","0.289167706691701","0.312247316042267"
"Yes, somewhat limited","2011","Not Working","East Germany","668","0.350471386676531","0.329555941095205","0.371386832257857"
"No, not limited","2011","Full Time","West Germany","4742","0.815046863409391","0.805069387226397","0.825024339592384"
"No, not limited","2011","Full Time","East Germany","1553","0.793751291098468","0.775737337226731","0.811765244970206"
"No, not limited","2011","Part Time","West Germany","3054","0.75872502085191","0.745326105244221","0.772123936459599"
"No, not limited","2011","Part Time","East Germany","714","0.710782508953674","0.682071663616603","0.739493354290744"
"No, not limited","2011","Not Working","West Germany","3245","0.487062317627529","0.47448403189431","0.499640603360749"
"No, not limited","2011","Not Working","East Germany","921","0.440650469422199","0.418886883643386","0.462414055201012"
"Yes, strongly limited","2012","Full Time","West Germany","243","0.0297773564579882","0.0260142028976204","0.033540510018356"
"Yes, strongly limited","2012","Full Time","East Germany","50","0.0230578006985621","0.016957096225404","0.0291585051717203"
"Yes, strongly limited","2012","Part Time","West Germany","316","0.0568225387652504","0.0509515823340027","0.0626934951964982"
"Yes, strongly limited","2012","Part Time","East Germany","77","0.0685960069525093","0.0551076024414301","0.0820844114635885"
"Yes, strongly limited","2012","Not Working","West Germany","1320","0.214410433307681","0.204986024342803","0.223834842272559"
"Yes, strongly limited","2012","Not Working","East Germany","537","0.253881314304528","0.236336705781436","0.27142592282762"
"Yes, somewhat limited","2012","Full Time","West Germany","1433","0.19053997522522","0.181845088613574","0.199234861836866"
"Yes, somewhat limited","2012","Full Time","East Germany","492","0.216508313808521","0.199766939851567","0.233249687765475"
"Yes, somewhat limited","2012","Part Time","West Germany","1319","0.237624654577375","0.226830664748457","0.248418644406292"
"Yes, somewhat limited","2012","Part Time","East Germany","324","0.274954351815945","0.251128134961518","0.298780568670372"
"Yes, somewhat limited","2012","Not Working","West Germany","2281","0.351562681802265","0.340598690109597","0.362526673494933"
"Yes, somewhat limited","2012","Not Working","East Germany","846","0.373400270133557","0.353901520160776","0.392899020106338"
"No, not limited","2012","Full Time","West Germany","6161","0.779682668316792","0.770506604202968","0.788858732430617"
"No, not limited","2012","Full Time","East Germany","1783","0.760433885492917","0.743084662163984","0.77778310882185"
"No, not limited","2012","Part Time","West Germany","4338","0.705552806657375","0.693993805557714","0.717111807757035"
"No, not limited","2012","Part Time","East Germany","948","0.656449641231546","0.631107808091055","0.681791474372037"
"No, not limited","2012","Not Working","West Germany","3684","0.434026884890054","0.422645646247037","0.445408123533071"
"No, not limited","2012","Not Working","East Germany","981","0.372718415561915","0.353226880231228","0.392209950892602"
"Yes, strongly limited","2013","Full Time","West Germany","218","0.0329446904837793","0.0288877674065951","0.0370016135609635"
"Yes, strongly limited","2013","Full Time","East Germany","51","0.0223419988016669","0.0161493147400651","0.0285346828632688"
"Yes, strongly limited","2013","Part Time","West Germany","320","0.0679811645327134","0.061482405624024","0.0744799234414028"
"Yes, strongly limited","2013","Part Time","East Germany","91","0.077197134440361","0.0630276117781564","0.0913666571025656"
"Yes, strongly limited","2013","Not Working","West Germany","1451","0.180228002287151","0.173112225267871","0.187343779306431"
"Yes, strongly limited","2013","Not Working","East Germany","478","0.22370977053114","0.207413327990719","0.240006213071562"
"Yes, somewhat limited","2013","Full Time","West Germany","1287","0.175923684964018","0.167269537857615","0.184577832070421"
"Yes, somewhat limited","2013","Full Time","East Germany","428","0.185453643699724","0.169168184077292","0.201739103322156"
"Yes, somewhat limited","2013","Part Time","West Germany","1223","0.221250213007687","0.210533425973848","0.231967000041527"
"Yes, somewhat limited","2013","Part Time","East Germany","296","0.223655058201885","0.201533440164955","0.245776676238815"
"Yes, somewhat limited","2013","Not Working","West Germany","2670","0.293142715002284","0.284715771572664","0.301569658431904"
"Yes, somewhat limited","2013","Not Working","East Germany","834","0.362084116655183","0.343289878817327","0.38087835449304"
"No, not limited","2013","Full Time","West Germany","5931","0.791131624552202","0.781892323516996","0.800370925587409"
"No, not limited","2013","Full Time","East Germany","1709","0.792204357498609","0.775203874364757","0.80920484063246"
"No, not limited","2013","Part Time","West Germany","4220","0.710768622459599","0.699062566177318","0.722474678741881"
"No, not limited","2013","Part Time","East Germany","976","0.699147807357754","0.674799921697603","0.723495693017905"
"No, not limited","2013","Not Working","West Germany","7088","0.526629282710565","0.51738617842709","0.535872386994041"
"No, not limited","2013","Not Working","East Germany","1200","0.414206112813677","0.394943333764237","0.433468891863117"
"Yes, strongly limited","2014","Full Time","West Germany","","","",""
"Yes, strongly limited","2014","Full Time","East Germany","","","",""
"Yes, strongly limited","2014","Part Time","West Germany","","","",""
"Yes, strongly limited","2014","Part Time","East Germany","","","",""
"Yes, strongly limited","2014","Not Working","West Germany","","","",""
"Yes, strongly limited","2014","Not Working","East Germany","","","",""
"Yes, somewhat limited","2014","Full Time","West Germany","","","",""
"Yes, somewhat limited","2014","Full Time","East Germany","","","",""
"Yes, somewhat limited","2014","Part Time","West Germany","","","",""
"Yes, somewhat limited","2014","Part Time","East Germany","","","",""
"Yes, somewhat limited","2014","Not Working","West Germany","","","",""
"Yes, somewhat limited","2014","Not Working","East Germany","","","",""
"No, not limited","2014","Full Time","West Germany","","","",""
"No, not limited","2014","Full Time","East Germany","","","",""
"No, not limited","2014","Part Time","West Germany","","","",""
"No, not limited","2014","Part Time","East Germany","","","",""
"No, not limited","2014","Not Working","West Germany","","","",""
"No, not limited","2014","Not Working","East Germany","","","",""
"Yes, strongly limited","2015","Full Time","West Germany","216","0.0313287072251776","0.0273574632985957","0.0352999511517596"
"Yes, strongly limited","2015","Full Time","East Germany","43","0.017436710879283","0.0116226755636844","0.0232507461948816"
"Yes, strongly limited","2015","Part Time","West Germany","323","0.0711092613455657","0.0645012914858024","0.077717231205329"
"Yes, strongly limited","2015","Part Time","East Germany","71","0.0695471008082514","0.0553251601730668","0.0837690414434361"
"Yes, strongly limited","2015","Not Working","West Germany","1235","0.208843898413425","0.199924904960898","0.217762891865953"
"Yes, strongly limited","2015","Not Working","East Germany","457","0.245975588258409","0.22780533092279","0.264145845594028"
"Yes, somewhat limited","2015","Full Time","West Germany","1294","0.175074266596822","0.166410919882944","0.183737613310701"
"Yes, somewhat limited","2015","Full Time","East Germany","385","0.20794393090278","0.189917232074789","0.225970629730771"
"Yes, somewhat limited","2015","Part Time","West Germany","1274","0.228919339948968","0.218117100471323","0.239721579426612"
"Yes, somewhat limited","2015","Part Time","East Germany","322","0.27641908865266","0.251415651408438","0.301422525896882"
"Yes, somewhat limited","2015","Not Working","West Germany","2124","0.317554635698408","0.307340137621306","0.327769133775509"
"Yes, somewhat limited","2015","Not Working","East Germany","732","0.357403744670073","0.337184216577433","0.377623272762713"
"No, not limited","2015","Full Time","West Germany","5882","0.793597026178","0.784370778630263","0.802823273725738"
"No, not limited","2015","Full Time","East Germany","1519","0.774619358217937","0.756059801725386","0.793178914710488"
"No, not limited","2015","Part Time","West Germany","4214","0.699971398705466","0.68818871744829","0.711754079962643"
"No, not limited","2015","Part Time","East Germany","836","0.654033810539088","0.627439478997634","0.680628142080543"
"No, not limited","2015","Not Working","West Germany","4620","0.473601465888167","0.46264582689556","0.484557104880775"
"No, not limited","2015","Not Working","East Germany","969","0.396620667071518","0.375980877917448","0.417260456225588"
"Yes, strongly limited","2016","Full Time","West Germany","","","",""
"Yes, strongly limited","2016","Full Time","East Germany","","","",""
"Yes, strongly limited","2016","Part Time","West Germany","","","",""
"Yes, strongly limited","2016","Part Time","East Germany","","","",""
"Yes, strongly limited","2016","Not Working","West Germany","186","0.0504734314647362","0.043289180207075","0.0576576827223974"
"Yes, strongly limited","2016","Not Working","East Germany","56","0.0615251601288868","0.0445418392791398","0.0785084809786337"
"Yes, somewhat limited","2016","Full Time","West Germany","","","",""
"Yes, somewhat limited","2016","Full Time","East Germany","","","",""
"Yes, somewhat limited","2016","Part Time","West Germany","","","",""
"Yes, somewhat limited","2016","Part Time","East Germany","","","",""
"Yes, somewhat limited","2016","Not Working","West Germany","559","0.139161657930941","0.127803258563861","0.150520057298021"
"Yes, somewhat limited","2016","Not Working","East Germany","136","0.15190519593565","0.126536774902037","0.177273616969264"
"No, not limited","2016","Full Time","West Germany","","","",""
"No, not limited","2016","Full Time","East Germany","","","",""
"No, not limited","2016","Part Time","West Germany","","","",""
"No, not limited","2016","Part Time","East Germany","","","",""
"No, not limited","2016","Not Working","West Germany","2822","0.810364910604322","0.797500313173856","0.823229508034789"
"No, not limited","2016","Not Working","East Germany","577","0.786569643935463","0.757610774261983","0.815528513608942"
"Yes, strongly limited","2017","Full Time","West Germany","246","0.026556753527232","0.0230561640374893","0.0300573430169748"
"Yes, strongly limited","2017","Full Time","East Germany","66","0.0327086898023065","0.0253914821547118","0.0400258974499011"
"Yes, strongly limited","2017","Part Time","West Germany","345","0.0626413371044095","0.0566662851130422","0.0686163890957768"
"Yes, strongly limited","2017","Part Time","East Germany","86","0.0592707850100191","0.0465516741142111","0.0719898959058271"
"Yes, strongly limited","2017","Not Working","West Germany","1314","0.212034480587269","0.203618264491064","0.220450696683474"
"Yes, strongly limited","2017","Not Working","East Germany","418","0.222707941998794","0.205622304073557","0.23979357992403"
"Yes, somewhat limited","2017","Full Time","West Germany","1430","0.183977289282912","0.175541385735218","0.192413192830605"
"Yes, somewhat limited","2017","Full Time","East Germany","469","0.202808362340363","0.186267450051979","0.219349274628747"
"Yes, somewhat limited","2017","Part Time","West Germany","1365","0.237605003329042","0.22711015685647","0.248099849801614"
"Yes, somewhat limited","2017","Part Time","East Germany","312","0.253839031095153","0.230396766529645","0.277281295660661"
"Yes, somewhat limited","2017","Not Working","West Germany","2351","0.337306307927282","0.327571471116347","0.347041144738216"
"Yes, somewhat limited","2017","Not Working","East Germany","754","0.363160999621616","0.343412429400644","0.382909569842587"
"No, not limited","2017","Full Time","West Germany","6428","0.789465957189856","0.780589774269014","0.798342140110698"
"No, not limited","2017","Full Time","East Germany","1735","0.764482947857331","0.747027530299656","0.781938365415005"
"No, not limited","2017","Part Time","West Germany","4608","0.699753659566548","0.688451284093235","0.711056035039862"
"No, not limited","2017","Part Time","East Germany","926","0.686890183894828","0.661909973316988","0.711870394472667"
"No, not limited","2017","Not Working","West Germany","5396","0.45065921148545","0.440414373957852","0.460904049013047"
"No, not limited","2017","Not Working","East Germany","1106","0.41413105837959","0.393903644067286","0.434358472691895"
"Yes, strongly limited","2018","Full Time","West Germany","","","",""
"Yes, strongly limited","2018","Full Time","East Germany","","","",""
"Yes, strongly limited","2018","Part Time","West Germany","","","",""
"Yes, strongly limited","2018","Part Time","East Germany","","","",""
