"ple0009","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Yes, strongly limited","2011","1-pers.-HH","no migration background","518","0.163976979215033","0.151160554493975","0.176793403936091"
"Yes, strongly limited","2011","1-pers.-HH","direct migration background","35","0.113445163992659","0.0736528703234952","0.153237457661824"
"Yes, strongly limited","2011","1-pers.-HH","indirect migration background","3","","",""
"Yes, strongly limited","2011","(Married) couple without C. ","no migration background","919","0.125827498665714","0.118227778612496","0.133427218718932"
"Yes, strongly limited","2011","(Married) couple without C. ","direct migration background","95","0.145387149937705","0.118120718780061","0.172653581095348"
"Yes, strongly limited","2011","(Married) couple without C. ","indirect migration background","3","","",""
"Yes, strongly limited","2011","Single parent ","no migration background","76","0.075270250080438","0.058475907160573","0.0920645930003031"
"Yes, strongly limited","2011","Single parent ","direct migration background","10","","",""
"Yes, strongly limited","2011","Single parent ","indirect migration background","2","","",""
"Yes, strongly limited","2011","Couple + C. LE 16 ","no migration background","85","0.0361666427266158","0.0288900385612838","0.0434432468919479"
"Yes, strongly limited","2011","Couple + C. LE 16 ","direct migration background","12","","",""
"Yes, strongly limited","2011","Couple + C. LE 16 ","indirect migration background","1","","",""
"Yes, strongly limited","2011","Couple + C. GT 16 ","no migration background","175","0.0678402198382638","0.0583425139271005","0.0773379257494272"
"Yes, strongly limited","2011","Couple + C. GT 16 ","direct migration background","17","","",""
"Yes, strongly limited","2011","Couple + C. GT 16 ","indirect migration background","5","","",""
"Yes, strongly limited","2011","Couple + C. LE and GT 16","no migration background","39","0.0435203638724845","0.0303078797880472","0.0567328479569218"
"Yes, strongly limited","2011","Couple + C. LE and GT 16","direct migration background","11","","",""
"Yes, strongly limited","2011","Couple + C. LE and GT 16","indirect migration background","3","","",""
"Yes, somewhat limited","2011","1-pers.-HH","no migration background","815","0.244922118274691","0.230036180136458","0.259808056412925"
"Yes, somewhat limited","2011","1-pers.-HH","direct migration background","73","0.296227680278365","0.23893724955088","0.353518111005851"
"Yes, somewhat limited","2011","1-pers.-HH","indirect migration background","15","","",""
"Yes, somewhat limited","2011","(Married) couple without C. ","no migration background","1927","0.264700332165913","0.254591041804007","0.274809622527819"
"Yes, somewhat limited","2011","(Married) couple without C. ","direct migration background","157","0.245019773543843","0.211750069872772","0.278289477214914"
"Yes, somewhat limited","2011","(Married) couple without C. ","indirect migration background","17","","",""
"Yes, somewhat limited","2011","Single parent ","no migration background","175","0.190627272205943","0.165623201271139","0.215631343140748"
"Yes, somewhat limited","2011","Single parent ","direct migration background","28","","",""
"Yes, somewhat limited","2011","Single parent ","indirect migration background","11","","",""
"Yes, somewhat limited","2011","Couple + C. LE 16 ","no migration background","313","0.143927315198783","0.13024685810208","0.157607772295487"
"Yes, somewhat limited","2011","Couple + C. LE 16 ","direct migration background","39","0.101487691663751","0.0710055049773142","0.131969878350187"
"Yes, somewhat limited","2011","Couple + C. LE 16 ","indirect migration background","15","","",""
"Yes, somewhat limited","2011","Couple + C. GT 16 ","no migration background","470","0.180029112828876","0.165518007262587","0.194540218395166"
"Yes, somewhat limited","2011","Couple + C. GT 16 ","direct migration background","68","0.201721922378978","0.157336851523257","0.246106993234699"
"Yes, somewhat limited","2011","Couple + C. GT 16 ","indirect migration background","18","","",""
