"ple0009","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No, not limited","2011","Not Working","(1b) general elementary school","433","0.37597043936307","0.347095925873821","0.404844952852319"
"No, not limited","2011","Not Working","(1c) basic vocational qualification","1278","0.413920570114889","0.395954154444541","0.431886985785236"
"No, not limited","2011","Not Working","(2b) intermediate general qualification","126","0.638913427402668","0.571841365860047","0.705985488945288"
"No, not limited","2011","Not Working","(2a) intermediate vocational","654","0.47623767782927","0.448866604924046","0.503608750734495"
"No, not limited","2011","Not Working","(2c_gen) general maturity certificate","305","0.86601024136161","0.83115947157387","0.90086101114935"
"No, not limited","2011","Not Working","(2c_voc) vocational maturity certificate","210","0.511558981996895","0.460348192715442","0.562769771278348"
"No, not limited","2011","Not Working","(3a) lower tertiary education","271","0.442791205746675","0.40042304567699","0.48515936581636"
"No, not limited","2011","Not Working","(3b) higher tertiary education","489","0.584105525413759","0.549865916959352","0.618345133868166"
"Yes, strongly limited","2012","Full Time","(0) in school","","","",""
"Yes, strongly limited","2012","Full Time","(1a) inadequately completed","3","","",""
"Yes, strongly limited","2012","Full Time","(1b) general elementary school","18","","",""
"Yes, strongly limited","2012","Full Time","(1c) basic vocational qualification","82","0.0445912315275894","0.0354088640715281","0.0537735989836507"
"Yes, strongly limited","2012","Full Time","(2b) intermediate general qualification","8","","",""
"Yes, strongly limited","2012","Full Time","(2a) intermediate vocational","89","0.0323162381742475","0.0259787521974061","0.0386537241510889"
"Yes, strongly limited","2012","Full Time","(2c_gen) general maturity certificate","5","","",""
"Yes, strongly limited","2012","Full Time","(2c_voc) vocational maturity certificate","23","","",""
"Yes, strongly limited","2012","Full Time","(3a) lower tertiary education","26","","",""
"Yes, strongly limited","2012","Full Time","(3b) higher tertiary education","34","0.0152259807404675","0.00968934910112968","0.0207626123798053"
"Yes, strongly limited","2012","Part Time","(0) in school","1","","",""
"Yes, strongly limited","2012","Part Time","(1a) inadequately completed","14","","",""
"Yes, strongly limited","2012","Part Time","(1b) general elementary school","37","0.0745029177937313","0.050763321470162","0.0982425141173005"
"Yes, strongly limited","2012","Part Time","(1c) basic vocational qualification","113","0.0975796610805656","0.0815713610409679","0.113587961120163"
"Yes, strongly limited","2012","Part Time","(2b) intermediate general qualification","10","","",""
"Yes, strongly limited","2012","Part Time","(2a) intermediate vocational","110","0.0594037820205262","0.0493934837111737","0.0694140803298788"
"Yes, strongly limited","2012","Part Time","(2c_gen) general maturity certificate","9","","",""
"Yes, strongly limited","2012","Part Time","(2c_voc) vocational maturity certificate","34","0.0449995608105088","0.0308451952307391","0.0591539263902786"
"Yes, strongly limited","2012","Part Time","(3a) lower tertiary education","28","","",""
"Yes, strongly limited","2012","Part Time","(3b) higher tertiary education","32","0.0278821887180989","0.0178424869622424","0.0379218904739554"
"Yes, strongly limited","2012","Not Working","(0) in school","4","","",""
"Yes, strongly limited","2012","Not Working","(1a) inadequately completed","64","0.351121441020661","0.288752665306298","0.413490216735024"
"Yes, strongly limited","2012","Not Working","(1b) general elementary school","325","0.281234297788841","0.256330032086116","0.306138563491567"
"Yes, strongly limited","2012","Not Working","(1c) basic vocational qualification","767","0.261244809411554","0.245709797407704","0.276779821415404"
"Yes, strongly limited","2012","Not Working","(2b) intermediate general qualification","37","0.135088970824712","0.0956800235530447","0.17449791809638"
"Yes, strongly limited","2012","Not Working","(2a) intermediate vocational","315","0.198295687073827","0.179353415562135","0.217237958585519"
"Yes, strongly limited","2012","Not Working","(2c_gen) general maturity certificate","28","","",""
"Yes, strongly limited","2012","Not Working","(2c_voc) vocational maturity certificate","79","0.196999087225949","0.163359467743212","0.230638706708686"
"Yes, strongly limited","2012","Not Working","(3a) lower tertiary education","101","0.204018539548292","0.171719932523473","0.236317146573112"
"Yes, strongly limited","2012","Not Working","(3b) higher tertiary education","110","0.155454585858228","0.132449973804576","0.178459197911881"
"Yes, somewhat limited","2012","Full Time","(0) in school","","","",""
"Yes, somewhat limited","2012","Full Time","(1a) inadequately completed","19","","",""
"Yes, somewhat limited","2012","Full Time","(1b) general elementary school","81","0.22955429099161","0.189897282926703","0.269211299056517"
"Yes, somewhat limited","2012","Full Time","(1c) basic vocational qualification","433","0.238779347503643","0.219812769340733","0.257745925666553"
"Yes, somewhat limited","2012","Full Time","(2b) intermediate general qualification","32","0.0961534377261516","0.0578034768098475","0.134503398642456"
"Yes, somewhat limited","2012","Full Time","(2a) intermediate vocational","599","0.202170829296852","0.187777737794394","0.21656392079931"
"Yes, somewhat limited","2012","Full Time","(2c_gen) general maturity certificate","35","0.220502783821335","0.167269353442105","0.273736214200566"
"Yes, somewhat limited","2012","Full Time","(2c_voc) vocational maturity certificate","199","0.170343109560289","0.147963886884878","0.1927223322357"
"Yes, somewhat limited","2012","Full Time","(3a) lower tertiary education","197","0.194633467604318","0.170999085110919","0.218267850097717"
"Yes, somewhat limited","2012","Full Time","(3b) higher tertiary education","300","0.150622035573561","0.134449450209784","0.166794620937338"
"Yes, somewhat limited","2012","Part Time","(0) in school","14","","",""
"Yes, somewhat limited","2012","Part Time","(1a) inadequately completed","33","0.379338351771899","0.28072233692237","0.477954366621428"
"Yes, somewhat limited","2012","Part Time","(1b) general elementary school","123","0.265105803332881","0.225201366284308","0.305010240381454"
"Yes, somewhat limited","2012","Part Time","(1c) basic vocational qualification","348","0.297436763872181","0.272776304678963","0.322097223065398"
"Yes, somewhat limited","2012","Part Time","(2b) intermediate general qualification","49","0.19859917988184","0.147040974801754","0.250157384961927"
"Yes, somewhat limited","2012","Part Time","(2a) intermediate vocational","505","0.28630399329092","0.267161050832209","0.305446935749631"
"Yes, somewhat limited","2012","Part Time","(2c_gen) general maturity certificate","48","0.096183673954024","0.0676441362079556","0.124723211700092"
"Yes, somewhat limited","2012","Part Time","(2c_voc) vocational maturity certificate","187","0.253163859567612","0.223474693283852","0.282853025851372"
"Yes, somewhat limited","2012","Part Time","(3a) lower tertiary education","108","0.203665651533616","0.168917647763089","0.238413655304142"
"Yes, somewhat limited","2012","Part Time","(3b) higher tertiary education","210","0.212809544235246","0.187850187344711","0.237768901125781"
"Yes, somewhat limited","2012","Not Working","(0) in school","38","0.0798526922969445","0.0522328820540445","0.107472502539844"
"Yes, somewhat limited","2012","Not Working","(1a) inadequately completed","65","0.333132473343402","0.271546033195621","0.394718913491183"
"Yes, somewhat limited","2012","Not Working","(1b) general elementary school","452","0.390042059494175","0.363024159381046","0.417059959607305"
"Yes, somewhat limited","2012","Not Working","(1c) basic vocational qualification","1112","0.380720634380242","0.363550092630896","0.397891176129588"
"Yes, somewhat limited","2012","Not Working","(2b) intermediate general qualification","76","0.310592473196028","0.257242691895652","0.363942254496405"
"Yes, somewhat limited","2012","Not Working","(2a) intermediate vocational","572","0.391476277914972","0.368288464617387","0.414664091212558"
"Yes, somewhat limited","2012","Not Working","(2c_gen) general maturity certificate","68","0.165190143017894","0.130252864262019","0.200127421773769"
"Yes, somewhat limited","2012","Not Working","(2c_voc) vocational maturity certificate","137","0.313134192505886","0.273909265569686","0.352359119442085"
"Yes, somewhat limited","2012","Not Working","(3a) lower tertiary education","234","0.40436013874489","0.365025646864045","0.443694630625735"
"Yes, somewhat limited","2012","Not Working","(3b) higher tertiary education","328","0.354658006788675","0.324284041783991","0.385031971793359"
"No, not limited","2012","Full Time","(0) in school","","","",""
"No, not limited","2012","Full Time","(1a) inadequately completed","69","0.67973570744811","0.583872557056196","0.775598857840025"
"No, not limited","2012","Full Time","(1b) general elementary school","333","0.735342179529493","0.693742180314423","0.776942178744562"
"No, not limited","2012","Full Time","(1c) basic vocational qualification","1426","0.716629420968768","0.696581930340434","0.736676911597102"
"No, not limited","2012","Full Time","(2b) intermediate general qualification","187","0.85869556948122","0.813381542069187","0.904009596893252"
"No, not limited","2012","Full Time","(2a) intermediate vocational","2303","0.765512932528901","0.750329303017921","0.78069656203988"
"No, not limited","2012","Full Time","(2c_gen) general maturity certificate","193","0.750271933731267","0.694692622820876","0.805851244641658"
"No, not limited","2012","Full Time","(2c_voc) vocational maturity certificate","862","0.818633981320736","0.795695941953212","0.84157202068826"
"No, not limited","2012","Full Time","(3a) lower tertiary education","855","0.786213137465122","0.76173945247698","0.810686822453263"
"No, not limited","2012","Full Time","(3b) higher tertiary education","1545","0.834151983685971","0.817334445010564","0.850969522361379"
"No, not limited","2012","Part Time","(0) in school","88","0.842466017631955","0.772111368657311","0.912820666606599"
"No, not limited","2012","Part Time","(1a) inadequately completed","46","0.466042942930754","0.364658165955773","0.567427719905735"
"No, not limited","2012","Part Time","(1b) general elementary school","310","0.660391278873388","0.617576939828191","0.703205617918584"
"No, not limited","2012","Part Time","(1c) basic vocational qualification","859","0.604983575047254","0.578611731264354","0.631355418830153"
"No, not limited","2012","Part Time","(2b) intermediate general qualification","171","0.761987110959798","0.706949671137222","0.817024550782373"
"No, not limited","2012","Part Time","(2a) intermediate vocational","1527","0.654292224688554","0.634151327565862","0.674433121811245"
"No, not limited","2012","Part Time","(2c_gen) general maturity certificate","353","0.884738423043693","0.853827933340807","0.915648912746579"
"No, not limited","2012","Part Time","(2c_voc) vocational maturity certificate","603","0.701836579621879","0.670602431467329","0.73307072777643"
"No, not limited","2012","Part Time","(3a) lower tertiary education","380","0.736018033800989","0.697985558002534","0.774050509599444"
"No, not limited","2012","Part Time","(3b) higher tertiary education","791","0.759308267046655","0.733238474134242","0.785378059959068"
"No, not limited","2012","Not Working","(0) in school","328","0.904762603387774","0.874852472926556","0.934672733848993"
"No, not limited","2012","Not Working","(1a) inadequately completed","96","0.315746085635937","0.255011724872854","0.37648044639902"
"No, not limited","2012","Not Working","(1b) general elementary school","475","0.328723642716983","0.30270335630149","0.354743929132476"
"No, not limited","2012","Not Working","(1c) basic vocational qualification","1193","0.358034556208204","0.341081196236128","0.37498791618028"
"No, not limited","2012","Not Working","(2b) intermediate general qualification","176","0.55431855597926","0.49701373575337","0.611623376205149"
"No, not limited","2012","Not Working","(2a) intermediate vocational","815","0.410228035011201","0.386859954314532","0.43359611570787"
"No, not limited","2012","Not Working","(2c_gen) general maturity certificate","338","0.770074287610682","0.730486310724955","0.80966226449641"
"No, not limited","2012","Not Working","(2c_voc) vocational maturity certificate","321","0.489866720268165","0.447586061578628","0.532147378957702"
"No, not limited","2012","Not Working","(3a) lower tertiary education","263","0.391621321706818","0.352499627334675","0.43074301607896"
"No, not limited","2012","Not Working","(3b) higher tertiary education","515","0.489887407353097","0.458149170193505","0.521625644512688"
"Yes, strongly limited","2013","Full Time","(0) in school","","","",""
"Yes, strongly limited","2013","Full Time","(1a) inadequately completed","2","","",""
"Yes, strongly limited","2013","Full Time","(1b) general elementary school","20","","",""
"Yes, strongly limited","2013","Full Time","(1c) basic vocational qualification","74","0.0408149536840939","0.0316463378846248","0.049983569483563"
"Yes, strongly limited","2013","Full Time","(2b) intermediate general qualification","5","","",""
"Yes, strongly limited","2013","Full Time","(2a) intermediate vocational","90","0.0382580340990566","0.0311670211788097","0.0453490470193035"
"Yes, strongly limited","2013","Full Time","(2c_gen) general maturity certificate","6","","",""
"Yes, strongly limited","2013","Full Time","(2c_voc) vocational maturity certificate","19","","",""
"Yes, strongly limited","2013","Full Time","(3a) lower tertiary education","21","","",""
"Yes, strongly limited","2013","Full Time","(3b) higher tertiary education","29","","",""
"Yes, strongly limited","2013","Part Time","(0) in school","","","",""
"Yes, strongly limited","2013","Part Time","(1a) inadequately completed","11","","",""
"Yes, strongly limited","2013","Part Time","(1b) general elementary school","30","0.0900083957931523","0.0631447439812389","0.116872047605066"
"Yes, strongly limited","2013","Part Time","(1c) basic vocational qualification","121","0.107680136614415","0.0905916881377337","0.124768585091097"
"Yes, strongly limited","2013","Part Time","(2b) intermediate general qualification","10","","",""
"Yes, strongly limited","2013","Part Time","(2a) intermediate vocational","117","0.066595358775335","0.0559013680439751","0.0772893495066949"
"Yes, strongly limited","2013","Part Time","(2c_gen) general maturity certificate","11","","",""
"Yes, strongly limited","2013","Part Time","(2c_voc) vocational maturity certificate","34","0.0481055783538116","0.033049587528207","0.0631615691794161"
"Yes, strongly limited","2013","Part Time","(3a) lower tertiary education","31","0.0703191324394659","0.0481503756062943","0.0924878892726375"
"Yes, strongly limited","2013","Part Time","(3b) higher tertiary education","40","0.0501987915400753","0.0367056806132137","0.0636919024669369"
"Yes, strongly limited","2013","Not Working","(0) in school","6","","",""
"Yes, strongly limited","2013","Not Working","(1a) inadequately completed","94","0.242243111081753","0.204838642653991","0.279647579509515"
"Yes, strongly limited","2013","Not Working","(1b) general elementary school","344","0.236711732182421","0.218087484786525","0.255335979578316"
"Yes, strongly limited","2013","Not Working","(1c) basic vocational qualification","716","0.243093233453119","0.228884359400995","0.257302107505243"
"Yes, strongly limited","2013","Not Working","(2b) intermediate general qualification","52","0.134100372196","0.103928739009838","0.164272005382163"
"Yes, strongly limited","2013","Not Working","(2a) intermediate vocational","291","0.197359309504563","0.179358597153336","0.21536002185579"
"Yes, strongly limited","2013","Not Working","(2c_gen) general maturity certificate","56","0.0604348298592781","0.0453296378110436","0.0755400219075126"
"Yes, strongly limited","2013","Not Working","(2c_voc) vocational maturity certificate","114","0.131111411958355","0.110783049072684","0.151439774844026"
"Yes, strongly limited","2013","Not Working","(3a) lower tertiary education","87","0.155607175745625","0.128015479263981","0.183198872227269"
"Yes, strongly limited","2013","Not Working","(3b) higher tertiary education","131","0.0955033621442623","0.0819370115421233","0.109069712746401"
"Yes, somewhat limited","2013","Full Time","(0) in school","","","",""
"Yes, somewhat limited","2013","Full Time","(1a) inadequately completed","18","","",""
"Yes, somewhat limited","2013","Full Time","(1b) general elementary school","71","0.235462876735958","0.192859294731343","0.278066458740574"
"Yes, somewhat limited","2013","Full Time","(1c) basic vocational qualification","389","0.232317032365367","0.212747772563518","0.251886292167216"
"Yes, somewhat limited","2013","Full Time","(2b) intermediate general qualification","38","0.134218305440374","0.0904479366525583","0.17798867422819"
"Yes, somewhat limited","2013","Full Time","(2a) intermediate vocational","548","0.187394400648402","0.172968734454868","0.201820066841936"
"Yes, somewhat limited","2013","Full Time","(2c_gen) general maturity certificate","23","","",""
"Yes, somewhat limited","2013","Full Time","(2c_voc) vocational maturity certificate","174","0.139835737126172","0.118520635868487","0.161150838383857"
"Yes, somewhat limited","2013","Full Time","(3a) lower tertiary education","151","0.163547857530934","0.140714971782237","0.18638074327963"
"Yes, somewhat limited","2013","Full Time","(3b) higher tertiary education","274","0.138304559346038","0.12249211299497","0.154117005697106"
"Yes, somewhat limited","2013","Part Time","(0) in school","11","","",""
"Yes, somewhat limited","2013","Part Time","(1a) inadequately completed","31","0.373412225093828","0.274029106726657","0.472795343460999"
"Yes, somewhat limited","2013","Part Time","(1b) general elementary school","117","0.277109300675208","0.23509794306359","0.319120658286825"
"Yes, somewhat limited","2013","Part Time","(1c) basic vocational qualification","314","0.264405876395881","0.240093398089091","0.288718354702672"
"Yes, somewhat limited","2013","Part Time","(2b) intermediate general qualification","40","0.138452119751653","0.0934240442912671","0.183480195212039"
"Yes, somewhat limited","2013","Part Time","(2a) intermediate vocational","480","0.25220936604311","0.233581913751277","0.270836818334944"
"Yes, somewhat limited","2013","Part Time","(2c_gen) general maturity certificate","56","0.112120931354545","0.0820533728579512","0.142188489851139"
"Yes, somewhat limited","2013","Part Time","(2c_voc) vocational maturity certificate","159","0.179486116656396","0.152485379075619","0.206486854237173"
"Yes, somewhat limited","2013","Part Time","(3a) lower tertiary education","100","0.216461937520968","0.180754518426701","0.252169356615234"
"Yes, somewhat limited","2013","Part Time","(3b) higher tertiary education","185","0.200249653109719","0.175520331343045","0.224978974876394"
"Yes, somewhat limited","2013","Not Working","(0) in school","43","0.0744930365684445","0.0521809616694417","0.0968051114674473"
"Yes, somewhat limited","2013","Not Working","(1a) inadequately completed","134","0.285471474931851","0.24604172998496","0.324901219878742"
"Yes, somewhat limited","2013","Not Working","(1b) general elementary school","543","0.321787476711326","0.30131869388093","0.342256259541721"
"Yes, somewhat limited","2013","Not Working","(1c) basic vocational qualification","1128","0.357386810907347","0.341512454979797","0.373261166834897"
"Yes, somewhat limited","2013","Not Working","(2b) intermediate general qualification","95","0.210863128319776","0.174744891470948","0.246981365168604"
"Yes, somewhat limited","2013","Not Working","(2a) intermediate vocational","565","0.3357811232988","0.314421969507402","0.357140277090197"
"Yes, somewhat limited","2013","Not Working","(2c_gen) general maturity certificate","116","0.128511269558564","0.107297363584631","0.149725175532497"
"Yes, somewhat limited","2013","Not Working","(2c_voc) vocational maturity certificate","215","0.271998692121932","0.24519777852541","0.298799605718455"
"Yes, somewhat limited","2013","Not Working","(3a) lower tertiary education","219","0.376515146195979","0.339634756075499","0.413395536316459"
"Yes, somewhat limited","2013","Not Working","(3b) higher tertiary education","379","0.257015326569905","0.236844687123683","0.277185966016128"
"No, not limited","2013","Full Time","(0) in school","4","","",""
"No, not limited","2013","Full Time","(1a) inadequately completed","60","0.750109709436449","0.655237245010347","0.844982173862551"
"No, not limited","2013","Full Time","(1b) general elementary school","290","0.704734700603119","0.658930570830573","0.750538830375665"
"No, not limited","2013","Full Time","(1c) basic vocational qualification","1326","0.726868013950539","0.706221012843321","0.747515015057757"
"No, not limited","2013","Full Time","(2b) intermediate general qualification","190","0.83987460271049","0.792786904104017","0.886962301316963"
"No, not limited","2013","Full Time","(2a) intermediate vocational","2173","0.774347565252542","0.758894819870124","0.789800310634959"
"No, not limited","2013","Full Time","(2c_gen) general maturity certificate","205","0.83879992839448","0.791685712265202","0.885914144523757"
"No, not limited","2013","Full Time","(2c_voc) vocational maturity certificate","824","0.838476721045289","0.815858904324972","0.861094537765605"
"No, not limited","2013","Full Time","(3a) lower tertiary education","836","0.81618035931206","0.792268857639813","0.840091860984308"
"No, not limited","2013","Full Time","(3b) higher tertiary education","1528","0.84753781391532","0.831072707872188","0.864002919958452"
"No, not limited","2013","Part Time","(0) in school","89","0.871549555039583","0.805970985336799","0.937128124742366"
"No, not limited","2013","Part Time","(1a) inadequately completed","49","0.535366258872157","0.432893538566784","0.63783897917753"
"No, not limited","2013","Part Time","(1b) general elementary school","289","0.63288230353164","0.587637471284966","0.678127135778314"
"No, not limited","2013","Part Time","(1c) basic vocational qualification","829","0.627913986989703","0.601267110736151","0.654560863243255"
"No, not limited","2013","Part Time","(2b) intermediate general qualification","176","0.796443061604207","0.743948514507441","0.848937608700972"
"No, not limited","2013","Part Time","(2a) intermediate vocational","1491","0.681195275181555","0.661206737098404","0.701183813264706"
"No, not limited","2013","Part Time","(2c_gen) general maturity certificate","356","0.848776553329079","0.81463493048318","0.882918176174978"
"No, not limited","2013","Part Time","(2c_voc) vocational maturity certificate","583","0.772408304989792","0.742908516449998","0.801908093529586"
"No, not limited","2013","Part Time","(3a) lower tertiary education","380","0.713218930039567","0.67400644986732","0.752431410211814"
"No, not limited","2013","Part Time","(3b) higher tertiary education","781","0.749551555350205","0.722777816377305","0.776325294323106"
"No, not limited","2013","Not Working","(0) in school","483","0.912996748412421","0.889047348707997","0.936946148116845"
"No, not limited","2013","Not Working","(1a) inadequately completed","276","0.472285413986395","0.428700656036704","0.515870171936087"
"No, not limited","2013","Not Working","(1b) general elementary school","1114","0.441500791106254","0.419743662898958","0.46325791931355"
"No, not limited","2013","Not Working","(1c) basic vocational qualification","1657","0.399519955639535","0.38329548396316","0.415744427315909"
"No, not limited","2013","Not Working","(2b) intermediate general qualification","343","0.655036499484223","0.612947425173672","0.697125573794775"
