"ple0009","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence","value"
"No, not limited","2011","Saxony","Rural Area","450","0.626305992869446","0.589782736395275","0.662829249343618","3"
"No, not limited","2011","Thuringia","Urban Area","183","0.740653893782567","0.687984927599349","0.793322859965784","3"
"No, not limited","2011","Thuringia","Rural Area","396","0.591335447548304","0.552546682742508","0.6301242123541","3"
"No, not limited","2011","Schleswig-Holstein","Urban Area","144","0.706732681682633","0.64441223148724","0.769053131878025","3"
"No, not limited","2011","Saxony-Anhalt","Urban Area","173","0.590989482358037","0.534207707797184","0.647771256918891","3"
"No, not limited","2011","Hamburg","Rural Area","","","","","3"
"No, not limited","2011","Lower Saxony","Urban Area","648","0.648212492786689","0.617669316445051","0.678755669128328","3"
"No, not limited","2011","Bremen","Rural Area","","","","","3"
"No, not limited","2011","North Rhine-Westphalia","Urban Area","2802","0.674714929136776","0.660171337573965","0.689258520699587","3"
"No, not limited","2011","Schleswig-Holstein","Rural Area","315","0.714281692040994","0.672261270959435","0.756302113122552","3"
"No, not limited","2011","Hesse","Urban Area","808","0.672661690062839","0.64560006554574","0.699723314579938","3"
"No, not limited","2011","Hesse","Rural Area","167","0.620040781636152","0.560113242946643","0.679968320325662","3"
"No, not limited","2011","Rhineland-Palatinate,Saarland","Urban Area","577","0.645935463594687","0.614302738119578","0.677568189069797","3"
"No, not limited","2011","Rhineland-Palatinate,Saarland","Rural Area","222","0.698043883956133","0.648206806168106","0.74788096174416","3"
"No, not limited","2011","Baden-Württemberg","Urban Area","1601","0.703942821597663","0.684982553555859","0.722903089639467","3"
"No, not limited","2011","Hamburg","Urban Area","243","0.732778169028735","0.683911240482733","0.781645097574737","3"
"No, not limited","2011","Bavaria","Urban Area","1025","0.671289212445642","0.64742162964139","0.695156795249894","3"
"No, not limited","2011","Bavaria","Rural Area","1170","0.664731393530948","0.642136978636867","0.68732580842503","3"
"No, not limited","2011","Lower Saxony","Rural Area","674","0.697909242906078","0.669043472540667","0.726775013271489","3"
"No, not limited","2011","Berlin","Rural Area","","","","","3"
"No, not limited","2011","Brandenburg","Urban Area","42","0.624790778488379","0.510548303589474","0.739033253387285","3"
"No, not limited","2011","Brandenburg","Rural Area","505","0.613914378533976","0.580448784776902","0.647379972291051","3"
"No, not limited","2011","Mecklenburg-Western Pomerania","Urban Area","38","0.785171247772818","0.665174291303417","0.905168204242219","3"
"No, not limited","2011","Mecklenburg-Western Pomerania","Rural Area","300","0.583121033438862","0.538355941797565","0.62788612508016","3"
"No, not limited","2011","Saxony","Urban Area","483","0.664395489425306","0.629999639910932","0.698791338939679","3"
"No, not limited","2011","Saxony-Anhalt","Rural Area","384","0.668454862784319","0.630142276585872","0.706767448982765","3"
"No, not limited","2011","Bremen","Urban Area","92","0.640555159223411","0.557102414597034","0.724007903849788","3"
"No, not limited","2011","North Rhine-Westphalia","Rural Area","83","0.594662601870444","0.512149618880926","0.677175584859962","3"
"No, not limited","2011","Baden-Württemberg","Rural Area","173","0.746924767849055","0.692813774957008","0.801035760741103","3"
"No, not limited","2011","Berlin","Urban Area","531","0.638504674140093","0.604745510708297","0.672263837571888","3"
"Yes, somewhat limited","2011","Thuringia","Urban Area","54","0.17016374709977","0.125005508402848","0.215321985796693","2"
