"ple0009","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes, somewhat limited","2012","(1a) inadequately completed","117","0.326089295410995","0.280657919937455","0.371520670884535"
"Yes, somewhat limited","2012","(1b) general elementary school","656","0.335272469561076","0.315336102496091","0.355208836626061"
"Yes, somewhat limited","2012","(1c) basic vocational qualification","1893","0.322503641500595","0.310991287354549","0.334015995646641"
"Yes, somewhat limited","2012","(2b) intermediate general qualification","157","0.200306786098853","0.171586536228269","0.229027035969437"
"Yes, somewhat limited","2012","(2a) intermediate vocational","1676","0.27225732134586","0.261704768451613","0.282809874240107"
"Yes, somewhat limited","2012","(2c_gen) general maturity certificate","151","0.149231382508438","0.127951165552217","0.170511599464659"
"Yes, somewhat limited","2012","(2c_voc) vocational maturity certificate","523","0.224299561409793","0.207765867623517","0.240833255196069"
"Yes, somewhat limited","2012","(3a) lower tertiary education","539","0.255970807897963","0.237701671281965","0.274239944513961"
"Yes, somewhat limited","2012","(3b) higher tertiary education","838","0.219350499416754","0.206304699941602","0.232396298891907"
"No, not limited","2012","(0) in school","416","0.889760101452472","0.861535787995321","0.917984414909622"
"No, not limited","2012","(1a) inadequately completed","211","0.424570482118614","0.376668067707455","0.472472896529774"
"No, not limited","2012","(1b) general elementary school","1118","0.470420588154121","0.44934236741516","0.491498808893082"
"No, not limited","2012","(1c) basic vocational qualification","3478","0.511834587537447","0.499523634775656","0.524145540299238"
"No, not limited","2012","(2b) intermediate general qualification","534","0.725010522805138","0.692969315639744","0.757051729970533"
"No, not limited","2012","(2a) intermediate vocational","4645","0.645570057815612","0.634229988136252","0.656910127494972"
"No, not limited","2012","(2c_gen) general maturity certificate","884","0.812834257794437","0.78953970274734","0.836128812841533"
"No, not limited","2012","(2c_voc) vocational maturity certificate","1786","0.713679909271974","0.695762042364317","0.731597776179631"
"No, not limited","2012","(3a) lower tertiary education","1498","0.663939289653346","0.644165000912195","0.683713578394498"
"No, not limited","2012","(3b) higher tertiary education","2851","0.725528242608507","0.711459692724181","0.739596792492834"
"Yes, strongly limited","2013","(0) in school","6","","",""
"Yes, strongly limited","2013","(1a) inadequately completed","107","0.197336517243508","0.167312646151383","0.227360388335632"
"Yes, strongly limited","2013","(1b) general elementary school","394","0.188562619646063","0.174120434662586","0.20300480462954"
"Yes, strongly limited","2013","(1c) basic vocational qualification","911","0.163586651932182","0.154631369608118","0.172541934256246"
"Yes, strongly limited","2013","(2b) intermediate general qualification","67","0.0835712037342147","0.0659639072498444","0.101178500218585"
"Yes, strongly limited","2013","(2a) intermediate vocational","498","0.0903540067243845","0.0835284314324912","0.0971795820162777"
"Yes, strongly limited","2013","(2c_gen) general maturity certificate","73","0.0469810692815716","0.0366548077631925","0.0573073307999506"
"Yes, strongly limited","2013","(2c_voc) vocational maturity certificate","167","0.0623219628064124","0.0534499785236856","0.0711939470891393"
"Yes, strongly limited","2013","(3a) lower tertiary education","139","0.0723051014815345","0.0614381488980113","0.0831720540650577"
"Yes, strongly limited","2013","(3b) higher tertiary education","200","0.0492445202522475","0.0430186154647107","0.0554704250397844"
"Yes, somewhat limited","2013","(0) in school","54","0.0858117241584504","0.06404411801362","0.107579330303281"
"Yes, somewhat limited","2013","(1a) inadequately completed","183","0.285008353379824","0.250953776937282","0.319062929822367"
"Yes, somewhat limited","2013","(1b) general elementary school","731","0.302452219158677","0.285493503247997","0.319410935069356"
"Yes, somewhat limited","2013","(1c) basic vocational qualification","1831","0.306563847871062","0.295401422158026","0.317726273584098"
"Yes, somewhat limited","2013","(2b) intermediate general qualification","173","0.169988740217308","0.146090437693532","0.193887042741084"
"Yes, somewhat limited","2013","(2a) intermediate vocational","1593","0.245581895937374","0.235334026750762","0.255829765123987"
"Yes, somewhat limited","2013","(2c_gen) general maturity certificate","195","0.124407840334962","0.108301172037323","0.1405145086326"
"Yes, somewhat limited","2013","(2c_voc) vocational maturity certificate","548","0.190752256058506","0.176332798580656","0.205171713536355"
"Yes, somewhat limited","2013","(3a) lower tertiary education","470","0.240194055415188","0.222269302045561","0.258118808784815"
"Yes, somewhat limited","2013","(3b) higher tertiary education","838","0.191311566790673","0.179994071285875","0.202629062295472"
"No, not limited","2013","(0) in school","576","0.904513101672149","0.881672956634582","0.927353246709717"
"No, not limited","2013","(1a) inadequately completed","385","0.517655129376668","0.479959126864257","0.555351131889078"
"No, not limited","2013","(1b) general elementary school","1693","0.50898516119526","0.49052746617671","0.527442856213811"
"No, not limited","2013","(1c) basic vocational qualification","3812","0.529849500196756","0.517766088072118","0.541932912321394"
"No, not limited","2013","(2b) intermediate general qualification","709","0.746440056048477","0.718760904293346","0.774119207803608"
"No, not limited","2013","(2a) intermediate vocational","4686","0.664064097338241","0.652819017090542","0.67530917758594"
"No, not limited","2013","(2c_gen) general maturity certificate","1345","0.828611090383467","0.810220416802987","0.847001763963946"
"No, not limited","2013","(2c_voc) vocational maturity certificate","2137","0.746925781135082","0.730969340972791","0.762882221297373"
"No, not limited","2013","(3a) lower tertiary education","1573","0.687500843103278","0.668052537938702","0.706949148267853"
"No, not limited","2013","(3b) higher tertiary education","3602","0.759443912957079","0.747145611653041","0.771742214261117"
"Yes, strongly limited","2014","(0) in school","","","",""
"Yes, strongly limited","2014","(1a) inadequately completed","","","",""
"Yes, strongly limited","2014","(1b) general elementary school","","","",""
"Yes, strongly limited","2014","(1c) basic vocational qualification","","","",""
"Yes, strongly limited","2014","(2b) intermediate general qualification","","","",""
"Yes, strongly limited","2014","(2a) intermediate vocational","","","",""
"Yes, strongly limited","2014","(2c_gen) general maturity certificate","","","",""
"Yes, strongly limited","2014","(2c_voc) vocational maturity certificate","","","",""
"Yes, strongly limited","2014","(3a) lower tertiary education","","","",""
"Yes, strongly limited","2014","(3b) higher tertiary education","","","",""
"Yes, somewhat limited","2014","(0) in school","","","",""
"Yes, somewhat limited","2014","(1a) inadequately completed","","","",""
"Yes, somewhat limited","2014","(1b) general elementary school","","","",""
"Yes, somewhat limited","2014","(1c) basic vocational qualification","","","",""
"Yes, somewhat limited","2014","(2b) intermediate general qualification","","","",""
"Yes, somewhat limited","2014","(2a) intermediate vocational","","","",""
"Yes, somewhat limited","2014","(2c_gen) general maturity certificate","","","",""
"Yes, somewhat limited","2014","(2c_voc) vocational maturity certificate","","","",""
"Yes, somewhat limited","2014","(3a) lower tertiary education","","","",""
"Yes, somewhat limited","2014","(3b) higher tertiary education","","","",""
"No, not limited","2014","(0) in school","","","",""
"No, not limited","2014","(1a) inadequately completed","","","",""
"No, not limited","2014","(1b) general elementary school","","","",""
"No, not limited","2014","(1c) basic vocational qualification","","","",""
"No, not limited","2014","(2b) intermediate general qualification","","","",""
"No, not limited","2014","(2a) intermediate vocational","","","",""
"No, not limited","2014","(2c_gen) general maturity certificate","","","",""
"No, not limited","2014","(2c_voc) vocational maturity certificate","","","",""
"No, not limited","2014","(3a) lower tertiary education","","","",""
"No, not limited","2014","(3b) higher tertiary education","","","",""
"Yes, strongly limited","2015","(0) in school","5","","",""
"Yes, strongly limited","2015","(1a) inadequately completed","99","0.230119715596801","0.196011525772477","0.264227905421125"
"Yes, strongly limited","2015","(1b) general elementary school","325","0.187390396418017","0.171291468652311","0.203489324183723"
"Yes, strongly limited","2015","(1c) basic vocational qualification","833","0.179480818704854","0.169309266602863","0.189652370806846"
"Yes, strongly limited","2015","(2b) intermediate general qualification","56","0.073177305601725","0.0546009227859445","0.0917536884175054"
"Yes, strongly limited","2015","(2a) intermediate vocational","447","0.0917395190745241","0.0842438842559756","0.0992351538930726"
"Yes, strongly limited","2015","(2c_gen) general maturity certificate","60","0.0476857132348194","0.0371211172500159","0.0582503092196229"
"Yes, strongly limited","2015","(2c_voc) vocational maturity certificate","153","0.0706751016587013","0.0608051456647392","0.0805450576526635"
"Yes, strongly limited","2015","(3a) lower tertiary education","130","0.0750341525131496","0.0632686010106345","0.0867997040156648"
"Yes, strongly limited","2015","(3b) higher tertiary education","184","0.0543901088281715","0.0477223937581795","0.0610578238981636"
"Yes, somewhat limited","2015","(0) in school","40","0.0911367397559257","0.0619295553080383","0.120343924203813"
"Yes, somewhat limited","2015","(1a) inadequately completed","146","0.288653417480778","0.251933716623133","0.325373118338423"
"Yes, somewhat limited","2015","(1b) general elementary school","599","0.311644023125087","0.292535890084373","0.330752156165801"
"Yes, somewhat limited","2015","(1c) basic vocational qualification","1633","0.312849850449306","0.300560536570189","0.325139164328424"
"Yes, somewhat limited","2015","(2b) intermediate general qualification","138","0.16980756059423","0.143025590934762","0.196589530253697"
"Yes, somewhat limited","2015","(2a) intermediate vocational","1478","0.272005571505646","0.260450359739219","0.283560783272074"
"Yes, somewhat limited","2015","(2c_gen) general maturity certificate","212","0.134835023979568","0.117902588661178","0.151767459297959"
"Yes, somewhat limited","2015","(2c_voc) vocational maturity certificate","513","0.212457851372678","0.19670455278843","0.228211149956927"
"Yes, somewhat limited","2015","(3a) lower tertiary education","437","0.234712055395956","0.215784257766453","0.253639853025459"
"Yes, somewhat limited","2015","(3b) higher tertiary education","792","0.183418059716827","0.172039638712396","0.194796480721259"
"No, not limited","2015","(0) in school","328","0.901543765500599","0.871308854586292","0.931778676414905"
"No, not limited","2015","(1a) inadequately completed","340","0.481226866922421","0.440738167268116","0.521715566576727"
"No, not limited","2015","(1b) general elementary school","1333","0.500965580456896","0.480337847237736","0.521593313676057"
"No, not limited","2015","(1c) basic vocational qualification","3002","0.507669330845839","0.494418205955308","0.520920455736371"
"No, not limited","2015","(2b) intermediate general qualification","561","0.757015133804045","0.726422525321344","0.787607742286747"
"No, not limited","2015","(2a) intermediate vocational","3772","0.636254909419829","0.623762703780585","0.648747115059074"
"No, not limited","2015","(2c_gen) general maturity certificate","1291","0.817479262785612","0.798329513984387","0.836629011586837"
"No, not limited","2015","(2c_voc) vocational maturity certificate","1924","0.71686704696862","0.699516517716041","0.7342175762212"
"No, not limited","2015","(3a) lower tertiary education","1359","0.690253792090895","0.66960344530113","0.71090413888066"
"No, not limited","2015","(3b) higher tertiary education","3468","0.762191831455001","0.749674648644779","0.774709014265223"
"Yes, strongly limited","2016","(0) in school","","","",""
"Yes, strongly limited","2016","(1a) inadequately completed","125","0.0834827118178242","0.0698907668973234","0.097074656738325"
"Yes, strongly limited","2016","(1b) general elementary school","42","0.0404024449710139","0.0269337690698544","0.0538711208721734"
"Yes, strongly limited","2016","(1c) basic vocational qualification","5","","",""
"Yes, strongly limited","2016","(2b) intermediate general qualification","","","",""
"Yes, strongly limited","2016","(2a) intermediate vocational","","","",""
"Yes, strongly limited","2016","(2c_gen) general maturity certificate","29","","",""
"Yes, strongly limited","2016","(2c_voc) vocational maturity certificate","4","","",""
"Yes, strongly limited","2016","(3a) lower tertiary education","","","",""
"Yes, strongly limited","2016","(3b) higher tertiary education","27","","",""
"Yes, somewhat limited","2016","(0) in school","4","","",""
"Yes, somewhat limited","2016","(1a) inadequately completed","294","0.169204825730991","0.150781571027631","0.187628080434351"
"Yes, somewhat limited","2016","(1b) general elementary school","129","0.14148520603757","0.117645224215507","0.165325187859633"
"Yes, somewhat limited","2016","(1c) basic vocational qualification","20","","",""
"Yes, somewhat limited","2016","(2b) intermediate general qualification","1","","",""
"Yes, somewhat limited","2016","(2a) intermediate vocational","","","",""
"Yes, somewhat limited","2016","(2c_gen) general maturity certificate","87","0.119414511139628","0.094032347753067","0.144796674526189"
"Yes, somewhat limited","2016","(2c_voc) vocational maturity certificate","18","","",""
"Yes, somewhat limited","2016","(3a) lower tertiary education","","","",""
"Yes, somewhat limited","2016","(3b) higher tertiary education","88","0.105840808306441","0.0838680489426726","0.127813567670209"
"No, not limited","2016","(0) in school","23","","",""
"No, not limited","2016","(1a) inadequately completed","1172","0.747312462451185","0.725959603799868","0.768665321102501"
"No, not limited","2016","(1b) general elementary school","650","0.818112348991416","0.791725678504796","0.844499019478036"
"No, not limited","2016","(1c) basic vocational qualification","76","0.838628193118813","0.766884130723025","0.910372255514601"
"No, not limited","2016","(2b) intermediate general qualification","11","","",""
"No, not limited","2016","(2a) intermediate vocational","","","",""
"No, not limited","2016","(2c_gen) general maturity certificate","511","0.835925045169175","0.806936986210548","0.864913104127802"
"No, not limited","2016","(2c_voc) vocational maturity certificate","87","0.883123285001879","0.822810482594131","0.943436087409627"
"No, not limited","2016","(3a) lower tertiary education","","","",""
"No, not limited","2016","(3b) higher tertiary education","638","0.858917566666321","0.834054035028737","0.883781098303905"
"Yes, strongly limited","2017","(0) in school","8","","",""
"Yes, strongly limited","2017","(1a) inadequately completed","186","0.151829673648606","0.135011723812871","0.16864762348434"
"Yes, strongly limited","2017","(1b) general elementary school","331","0.182186042413474","0.167174820584012","0.197197264242936"
"Yes, strongly limited","2017","(1c) basic vocational qualification","745","0.155472865903184","0.145629806296139","0.165315925510229"
"Yes, strongly limited","2017","(2b) intermediate general qualification","63","0.0856501395067907","0.0663304203507223","0.104969858662859"
"Yes, strongly limited","2017","(2a) intermediate vocational","493","0.0914195227313929","0.0841882762557447","0.0986507692070411"
"Yes, strongly limited","2017","(2c_gen) general maturity certificate","71","0.0499365367802787","0.0400590791997524","0.0598139943608049"
"Yes, strongly limited","2017","(2c_voc) vocational maturity certificate","169","0.0765965925054989","0.0666093636727036","0.0865838213382943"
"Yes, strongly limited","2017","(3a) lower tertiary education","136","0.0863113915368838","0.0741342018244202","0.0984885812493473"
"Yes, strongly limited","2017","(3b) higher tertiary education","220","0.0536621722395634","0.0473685278795134","0.0599558165996134"
"Yes, somewhat limited","2017","(0) in school","44","0.146151631087878","0.112407422035673","0.179895840140083"
"Yes, somewhat limited","2017","(1a) inadequately completed","326","0.320437277831297","0.298567746465567","0.342306809197026"
"Yes, somewhat limited","2017","(1b) general elementary school","630","0.309619352471561","0.291639356661895","0.327599348281226"
"Yes, somewhat limited","2017","(1c) basic vocational qualification","1602","0.332898994260254","0.320097871913158","0.345700116607351"
"Yes, somewhat limited","2017","(2b) intermediate general qualification","178","0.216465526226893","0.188033749794783","0.244897302659004"
"Yes, somewhat limited","2017","(2a) intermediate vocational","1571","0.269396909628755","0.258265528662429","0.28052829059508"
"Yes, somewhat limited","2017","(2c_gen) general maturity certificate","268","0.158519088197843","0.141956714771565","0.17508146162412"
"Yes, somewhat limited","2017","(2c_voc) vocational maturity certificate","562","0.216134543090735","0.200677465256368","0.231591620925102"
"Yes, somewhat limited","2017","(3a) lower tertiary education","457","0.233720413579023","0.215369577372798","0.252071249785248"
"Yes, somewhat limited","2017","(3b) higher tertiary education","890","0.190225142974249","0.179263867882505","0.201186418065993"
"No, not limited","2017","(0) in school","369","0.831426597098465","0.795665278265158","0.867187915931771"
"No, not limited","2017","(1a) inadequately completed","1237","0.527733048520098","0.504336375263562","0.551129721776633"
"No, not limited","2017","(1b) general elementary school","1579","0.508194605114966","0.488752517223135","0.527636693006797"
"No, not limited","2017","(1c) basic vocational qualification","2859","0.511628139836562","0.498049741762124","0.525206537910999"
"No, not limited","2017","(2b) intermediate general qualification","565","0.697884334266316","0.666184359414184","0.729584309118448"
"No, not limited","2017","(2a) intermediate vocational","4038","0.639183567639852","0.627134097657453","0.651233037622251"
"No, not limited","2017","(2c_gen) general maturity certificate","1529","0.791544375021879","0.773123761200216","0.809964988843541"
"No, not limited","2017","(2c_voc) vocational maturity certificate","1993","0.707268864403766","0.690181650029051","0.724356078778482"
"No, not limited","2017","(3a) lower tertiary education","1450","0.679968194884093","0.659740109510488","0.700196280257699"
"No, not limited","2017","(3b) higher tertiary education","3815","0.756112684786188","0.744119546480192","0.768105823092183"
"Yes, strongly limited","2018","(0) in school","1","","",""
"Yes, strongly limited","2018","(1a) inadequately completed","12","","",""
"Yes, strongly limited","2018","(1b) general elementary school","5","","",""
"Yes, strongly limited","2018","(1c) basic vocational qualification","","","",""
"Yes, strongly limited","2018","(2b) intermediate general qualification","","","",""
"Yes, strongly limited","2018","(2a) intermediate vocational","","","",""
"Yes, strongly limited","2018","(2c_gen) general maturity certificate","2","","",""
"Yes, strongly limited","2018","(2c_voc) vocational maturity certificate","","","",""
"Yes, strongly limited","2018","(3a) lower tertiary education","","","",""
"Yes, strongly limited","2018","(3b) higher tertiary education","","","",""
"Yes, somewhat limited","2018","(0) in school","","","",""
"Yes, somewhat limited","2018","(1a) inadequately completed","31","0.217804363294766","0.155390016091978","0.280218710497554"
"Yes, somewhat limited","2018","(1b) general elementary school","14","","",""
"Yes, somewhat limited","2018","(1c) basic vocational qualification","","","",""
"Yes, somewhat limited","2018","(2b) intermediate general qualification","","","",""
"Yes, somewhat limited","2018","(2a) intermediate vocational","","","",""
"Yes, somewhat limited","2018","(2c_gen) general maturity certificate","9","","",""
"Yes, somewhat limited","2018","(2c_voc) vocational maturity certificate","1","","",""
"Yes, somewhat limited","2018","(3a) lower tertiary education","","","",""
"Yes, somewhat limited","2018","(3b) higher tertiary education","8","","",""
"No, not limited","2018","(0) in school","8","","",""
"No, not limited","2018","(1a) inadequately completed","125","0.71685602075373","0.648729990296591","0.78498205121087"
"No, not limited","2018","(1b) general elementary school","76","0.770826986682914","0.686309517987844","0.855344455377984"
"No, not limited","2018","(1c) basic vocational qualification","1","","",""
"No, not limited","2018","(2b) intermediate general qualification","3","","",""
"No, not limited","2018","(2a) intermediate vocational","1","","",""
"No, not limited","2018","(2c_gen) general maturity certificate","44","0.813361876922074","0.710392322885515","0.916331430958633"
"No, not limited","2018","(2c_voc) vocational maturity certificate","6","","",""
"No, not limited","2018","(3a) lower tertiary education","","","",""
"No, not limited","2018","(3b) higher tertiary education","40","0.872462535869912","0.778095621492987","0.966829450246836"
"Yes, strongly limited","2019","(0) in school","8","","",""
"Yes, strongly limited","2019","(1a) inadequately completed","199","0.153831274303351","0.137846611401773","0.169815937204929"
"Yes, strongly limited","2019","(1b) general elementary school","306","0.188843687020646","0.17315917486391","0.204528199177382"
"Yes, strongly limited","2019","(1c) basic vocational qualification","682","0.164583412314379","0.153809164237512","0.175357660391246"
"Yes, strongly limited","2019","(2b) intermediate general qualification","73","0.101466721931909","0.0808752702346859","0.122058173629132"
"Yes, strongly limited","2019","(2a) intermediate vocational","513","0.0943174271378447","0.0868597073158889","0.1017751469598"
"Yes, strongly limited","2019","(2c_gen) general maturity certificate","97","0.0557440738313486","0.0456051905676725","0.0658829570950248"
"Yes, strongly limited","2019","(2c_voc) vocational maturity certificate","180","0.0901054889500245","0.0793901396291147","0.100820838270934"
"Yes, strongly limited","2019","(3a) lower tertiary education","140","0.0741372337659106","0.0631719399402945","0.0851025275915267"
"Yes, strongly limited","2019","(3b) higher tertiary education","244","0.0497381609564975","0.0439498077799089","0.0555265141330861"
"Yes, somewhat limited","2019","(0) in school","33","0.0971256074776675","0.0654148782413608","0.128836336713974"
"Yes, somewhat limited","2019","(1a) inadequately completed","375","0.320526705298042","0.299850492935925","0.34120291766016"
"Yes, somewhat limited","2019","(1b) general elementary school","582","0.305848930832303","0.287383987245661","0.324313874418946"
"Yes, somewhat limited","2019","(1c) basic vocational qualification","1496","0.33925370799874","0.325496761079437","0.353010654918043"
"Yes, somewhat limited","2019","(2b) intermediate general qualification","172","0.207863754432475","0.180191318298271","0.235536190566679"
"Yes, somewhat limited","2019","(2a) intermediate vocational","1658","0.296066910499592","0.284418069664438","0.307715751334746"
"Yes, somewhat limited","2019","(2c_gen) general maturity certificate","332","0.177757904200346","0.16086282525948","0.194652983141211"
"Yes, somewhat limited","2019","(2c_voc) vocational maturity certificate","606","0.225240795881662","0.20960780458827","0.240873787175054"
"Yes, somewhat limited","2019","(3a) lower tertiary education","535","0.264285406791625","0.24583015171983","0.28274066186342"
"Yes, somewhat limited","2019","(3b) higher tertiary education","1041","0.183606337383746","0.173298153395788","0.193914521371705"
"No, not limited","2019","(0) in school","294","0.858092627098025","0.820725023021911","0.895460231174138"
"No, not limited","2019","(1a) inadequately completed","1383","0.525642020398607","0.503518673894795","0.547765366902419"
"No, not limited","2019","(1b) general elementary school","1504","0.505307382147051","0.485271289110752","0.525343475183349"
"No, not limited","2019","(1c) basic vocational qualification","2372","0.496162879686881","0.481635087863234","0.510690671510529"
"No, not limited","2019","(2b) intermediate general qualification","581","0.690669523635616","0.65914819107419","0.722190856197043"
"No, not limited","2019","(2a) intermediate vocational","3729","0.609615662362563","0.597167755331449","0.622063569393677"
"No, not limited","2019","(2c_gen) general maturity certificate","1538","0.766498021968306","0.747802107513315","0.785193936423297"
"No, not limited","2019","(2c_voc) vocational maturity certificate","1957","0.684653715168314","0.667265118614298","0.702042311722329"
"No, not limited","2019","(3a) lower tertiary education","1518","0.661577359442464","0.64177354733514","0.681381171549788"
"No, not limited","2019","(3b) higher tertiary education","4134","0.766655501659756","0.755394230221157","0.777916773098356"
