"ple0009","year","e11102","migback","n","percent","lower_confidence","upper_confidence"
"Yes, strongly limited","2011","Not Employed","no migration background","1364","0.218191246781416","0.208511718272907","0.227870775289925"
"Yes, strongly limited","2011","Not Employed","direct migration background","162","0.194884210611841","0.168192254102702","0.22157616712098"
"Yes, strongly limited","2011","Not Employed","indirect migration background","12","","",""
"Yes, strongly limited","2011","Employed","no migration background","500","0.0496638166597635","0.0455876250485928","0.0537400082709341"
"Yes, strongly limited","2011","Employed","direct migration background","36","0.0323666289147115","0.0221649106168983","0.0425683472125247"
"Yes, strongly limited","2011","Employed","indirect migration background","8","","",""
"Yes, somewhat limited","2011","Not Employed","no migration background","2107","0.31747684313253","0.306567464903088","0.328386221361973"
"Yes, somewhat limited","2011","Not Employed","direct migration background","228","0.297796307847658","0.2669818792908","0.328610736404516"
"Yes, somewhat limited","2011","Not Employed","indirect migration background","26","","",""
"Yes, somewhat limited","2011","Employed","no migration background","1778","0.169375053803343","0.162337477436736","0.17641263016995"
"Yes, somewhat limited","2011","Employed","direct migration background","187","0.163333608866199","0.142023625299068","0.18464359243333"
"Yes, somewhat limited","2011","Employed","indirect migration background","58","0.0875503688161778","0.0641828084552389","0.110917929177117"
"No, not limited","2011","Not Employed","no migration background","3523","0.464331910086053","0.452643715577684","0.476020104594422"
"No, not limited","2011","Not Employed","direct migration background","456","0.507319481540501","0.473630616943876","0.541008346137125"
"No, not limited","2011","Not Employed","indirect migration background","187","0.810369274430869","0.759147730087479","0.861590818774259"
"No, not limited","2011","Employed","no migration background","8634","0.780961129536894","0.773200959860884","0.788721299212904"
"No, not limited","2011","Employed","direct migration background","933","0.804299762219089","0.781429359039414","0.827170165398765"
"No, not limited","2011","Employed","indirect migration background","496","0.90488452383351","0.880629477603428","0.929139570063592"
"Yes, strongly limited","2012","Not Employed","no migration background","1639","0.228958173861353","0.219851324828561","0.238065022894144"
"Yes, strongly limited","2012","Not Employed","direct migration background","193","0.202949484495247","0.179571624229515","0.226327344760978"
"Yes, strongly limited","2012","Not Employed","indirect migration background","25","","",""
"Yes, strongly limited","2012","Employed","no migration background","589","0.0422398933066785","0.038990747411736","0.045489039201621"
"Yes, strongly limited","2012","Employed","direct migration background","62","0.0313411802487565","0.0233950123833465","0.0392873481141665"
"Yes, strongly limited","2012","Employed","indirect migration background","35","0.0239592438989999","0.0140561502770156","0.0338623375209842"
"Yes, somewhat limited","2012","Not Employed","no migration background","2763","0.364691822857293","0.354258892038042","0.375124753676544"
"Yes, somewhat limited","2012","Not Employed","direct migration background","311","0.336530043365839","0.309064359918625","0.363995726813053"
"Yes, somewhat limited","2012","Not Employed","indirect migration background","53","0.176144899909503","0.135351853323357","0.216937946495649"
"Yes, somewhat limited","2012","Employed","no migration background","3061","0.220183511384658","0.21348978373239","0.226877239036926"
"Yes, somewhat limited","2012","Employed","direct migration background","349","0.184233532996653","0.166553547347609","0.201913518645696"
"Yes, somewhat limited","2012","Employed","indirect migration background","158","0.179519693982614","0.154666026455424","0.204373361509803"
"No, not limited","2012","Not Employed","no migration background","3775","0.406350003281354","0.395704493561621","0.416995513001087"
"No, not limited","2012","Not Employed","direct migration background","633","0.460520472138914","0.431548382937316","0.489492561340512"
"No, not limited","2012","Not Employed","indirect migration background","257","0.718624354710004","0.670471736580657","0.766776972839351"
"No, not limited","2012","Employed","no migration background","11071","0.737576595308664","0.730469628598139","0.744683562019188"
"No, not limited","2012","Employed","direct migration background","1436","0.784425286754591","0.765671483979947","0.803179089529234"
"No, not limited","2012","Employed","indirect migration background","723","0.796521062118386","0.77045000042699","0.822592123809783"
"Yes, strongly limited","2013","Not Employed","no migration background","1483","0.220569216601031","0.211381768526779","0.229756664675282"
"Yes, strongly limited","2013","Not Employed","direct migration background","400","0.11211012188013","0.10304479372614","0.121175450034121"
"Yes, strongly limited","2013","Not Employed","indirect migration background","46","0.0514350265972642","0.0391606080812408","0.0637094451132877"
"Yes, strongly limited","2013","Employed","no migration background","585","0.0454341449596794","0.0420021966147557","0.0488660933046031"
"Yes, strongly limited","2013","Employed","direct migration background","69","0.0496883406217883","0.0394189625452604","0.0599577186983163"
"Yes, strongly limited","2013","Employed","indirect migration background","26","","",""
"Yes, somewhat limited","2013","Not Employed","no migration background","2501","0.341989035305674","0.331477737844499","0.352500332766849"
"Yes, somewhat limited","2013","Not Employed","direct migration background","840","0.230180291598544","0.218085172603869","0.242275410593219"
"Yes, somewhat limited","2013","Not Employed","indirect migration background","163","0.116793957841776","0.0989463874104915","0.134641528273061"
"Yes, somewhat limited","2013","Employed","no migration background","2785","0.196438078556746","0.189890674726386","0.202985482387107"
"Yes, somewhat limited","2013","Employed","direct migration background","324","0.19727070193999","0.178464559568239","0.216076844311741"
"Yes, somewhat limited","2013","Employed","indirect migration background","125","0.133954231373501","0.111514115450095","0.156394347296907"
"No, not limited","2013","Not Employed","no migration background","3840","0.437441748093295","0.426449727481173","0.448433768705418"
"No, not limited","2013","Not Employed","direct migration background","3413","0.657709586521326","0.644076442621526","0.671342730421126"
"No, not limited","2013","Not Employed","indirect migration background","1035","0.83177101556096","0.810984092732731","0.852557938389188"
"No, not limited","2013","Employed","no migration background","10775","0.758127776483574","0.751070927591325","0.765184625375824"
"No, not limited","2013","Employed","direct migration background","1327","0.753040957438221","0.732660889244176","0.773421025632267"
"No, not limited","2013","Employed","indirect migration background","734","0.832727930599905","0.808138994611173","0.857316866588638"
"Yes, strongly limited","2014","Not Employed","no migration background","","","",""
"Yes, strongly limited","2014","Not Employed","direct migration background","","","",""
"Yes, strongly limited","2014","Not Employed","indirect migration background","","","",""
"Yes, strongly limited","2014","Employed","no migration background","","","",""
"Yes, strongly limited","2014","Employed","direct migration background","","","",""
"Yes, strongly limited","2014","Employed","indirect migration background","","","",""
"Yes, somewhat limited","2014","Not Employed","no migration background","","","",""
"Yes, somewhat limited","2014","Not Employed","direct migration background","","","",""
"Yes, somewhat limited","2014","Not Employed","indirect migration background","","","",""
"Yes, somewhat limited","2014","Employed","no migration background","","","",""
"Yes, somewhat limited","2014","Employed","direct migration background","","","",""
"Yes, somewhat limited","2014","Employed","indirect migration background","","","",""
"No, not limited","2014","Not Employed","no migration background","","","",""
"No, not limited","2014","Not Employed","direct migration background","","","",""
"No, not limited","2014","Not Employed","indirect migration background","","","",""
"No, not limited","2014","Employed","no migration background","","","",""
"No, not limited","2014","Employed","direct migration background","","","",""
"No, not limited","2014","Employed","indirect migration background","","","",""
"Yes, strongly limited","2015","Not Employed","no migration background","1359","0.232178598651297","0.222077623182094","0.242279574120501"
"Yes, strongly limited","2015","Not Employed","direct migration background","299","0.166707573482696","0.153214323567028","0.180200823398365"
"Yes, strongly limited","2015","Not Employed","indirect migration background","34","0.0752857864811673","0.0520185459799384","0.0985530269823962"
"Yes, strongly limited","2015","Employed","no migration background","511","0.0461099569197024","0.0423936603118397","0.049826253527565"
"Yes, strongly limited","2015","Employed","direct migration background","110","0.0428407995942991","0.0355544468722701","0.0501271523163281"
"Yes, strongly limited","2015","Employed","indirect migration background","32","0.0395636694865985","0.028432058564106","0.0506952804090911"
"Yes, somewhat limited","2015","Not Employed","no migration background","2275","0.349966525598724","0.338556063546049","0.361376987651399"
"Yes, somewhat limited","2015","Not Employed","direct migration background","506","0.245289517564311","0.229713017996697","0.260866017131924"
"Yes, somewhat limited","2015","Not Employed","indirect migration background","75","0.137490509349754","0.107123437412842","0.167857581286666"
"Yes, somewhat limited","2015","Employed","no migration background","2574","0.210540110634375","0.20331580167447","0.21776441959428"
"Yes, somewhat limited","2015","Employed","direct migration background","534","0.191255767416607","0.177104276844992","0.205407257988222"
"Yes, somewhat limited","2015","Employed","indirect migration background","167","0.123612671511878","0.104817123756061","0.142408219267695"
"No, not limited","2015","Not Employed","no migration background","3078","0.417854875749979","0.406055732159022","0.429654019340936"
"No, not limited","2015","Not Employed","direct migration background","2126","0.588002908952993","0.570184168829445","0.605821649076541"
"No, not limited","2015","Not Employed","indirect migration background","385","0.787223704169079","0.751133002970386","0.823314405367772"
"No, not limited","2015","Employed","no migration background","9149","0.743349932445923","0.735610106442748","0.751089758449097"
"No, not limited","2015","Employed","direct migration background","2323","0.765903432989094","0.750667331797975","0.781139534180213"
"No, not limited","2015","Employed","indirect migration background","979","0.836823659001523","0.815721785457288","0.857925532545759"
"Yes, strongly limited","2016","Not Employed","no migration background","","","",""
"Yes, strongly limited","2016","Not Employed","direct migration background","242","0.052472954140986","0.0458360274699387","0.0591098808120334"
"Yes, strongly limited","2016","Not Employed","indirect migration background","","","",""
"Yes, strongly limited","2016","Employed","no migration background","","","",""
"Yes, strongly limited","2016","Employed","direct migration background","","","",""
"Yes, strongly limited","2016","Employed","indirect migration background","","","",""
"Yes, somewhat limited","2016","Not Employed","no migration background","","","",""
"Yes, somewhat limited","2016","Not Employed","direct migration background","695","0.141467269477371","0.13109413834249","0.151840400612251"
"Yes, somewhat limited","2016","Not Employed","indirect migration background","","","",""
"Yes, somewhat limited","2016","Employed","no migration background","","","",""
"Yes, somewhat limited","2016","Employed","direct migration background","","","",""
"Yes, somewhat limited","2016","Employed","indirect migration background","","","",""
"No, not limited","2016","Not Employed","no migration background","","","",""
"No, not limited","2016","Not Employed","direct migration background","3399","0.806059776381643","0.794291278726724","0.817828274036562"
"No, not limited","2016","Not Employed","indirect migration background","","","",""
"No, not limited","2016","Employed","no migration background","","","",""
"No, not limited","2016","Employed","direct migration background","","","",""
"No, not limited","2016","Employed","indirect migration background","","","",""
"Yes, strongly limited","2017","Not Employed","no migration background","1293","0.224782442671428","0.214769011424704","0.234795873918153"
"Yes, strongly limited","2017","Not Employed","direct migration background","402","0.189182627022127","0.177393889140613","0.200971364903641"
"Yes, strongly limited","2017","Not Employed","indirect migration background","37","0.0840812298235312","0.0576354782092087","0.110526981437854"
"Yes, strongly limited","2017","Employed","no migration background","584","0.0426483767834322","0.0392433676129827","0.0460533859538817"
"Yes, strongly limited","2017","Employed","direct migration background","117","0.0375821326929541","0.0310244233830421","0.0441398420028662"
"Yes, strongly limited","2017","Employed","indirect migration background","42","0.0313239993303981","0.0216943976077718","0.0409536010530243"
"Yes, somewhat limited","2017","Not Employed","no migration background","2253","0.353206688608896","0.341741343102646","0.364672034115146"
"Yes, somewhat limited","2017","Not Employed","direct migration background","782","0.335353340837914","0.321142757876258","0.34956392379957"
"Yes, somewhat limited","2017","Not Employed","indirect migration background","70","0.134303119675586","0.101809066713548","0.166797172637624"
"Yes, somewhat limited","2017","Employed","no migration background","2823","0.21426816116505","0.207353875941219","0.22118244638888"
"Yes, somewhat limited","2017","Employed","direct migration background","541","0.192468370273694","0.178874626883615","0.206062113663774"
"Yes, somewhat limited","2017","Employed","indirect migration background","212","0.169349430624649","0.148615506441369","0.190083354807929"
"No, not limited","2017","Not Employed","no migration background","3130","0.422010868719676","0.410163781629704","0.433857955809647"
"No, not limited","2017","Not Employed","direct migration background","3056","0.475464032139959","0.460432209808344","0.490495854471574"
"No, not limited","2017","Not Employed","indirect migration background","316","0.781615650500883","0.742243849037693","0.820987451964073"
"No, not limited","2017","Employed","no migration background","10121","0.743083462051518","0.735720609181264","0.750446314921773"
"No, not limited","2017","Employed","direct migration background","2573","0.769949497033351","0.75543766224811","0.784461331818593"
"No, not limited","2017","Employed","indirect migration background","1003","0.799326570044953","0.777186065486134","0.821467074603772"
"Yes, strongly limited","2018","Not Employed","no migration background","","","",""
"Yes, strongly limited","2018","Not Employed","direct migration background","23","","",""
"Yes, strongly limited","2018","Not Employed","indirect migration background","","","",""
"Yes, strongly limited","2018","Employed","no migration background","","","",""
"Yes, strongly limited","2018","Employed","direct migration background","","","",""
"Yes, strongly limited","2018","Employed","indirect migration background","","","",""
"Yes, somewhat limited","2018","Not Employed","no migration background","","","",""
"Yes, somewhat limited","2018","Not Employed","direct migration background","67","0.168613944530115","0.132975948520081","0.204251940540148"
"Yes, somewhat limited","2018","Not Employed","indirect migration background","","","",""
"Yes, somewhat limited","2018","Employed","no migration background","","","",""
"Yes, somewhat limited","2018","Employed","direct migration background","","","",""
"Yes, somewhat limited","2018","Employed","indirect migration background","","","",""
"No, not limited","2018","Not Employed","no migration background","","","",""
"No, not limited","2018","Not Employed","direct migration background","334","0.787889982451178","0.748978431445282","0.826801533457074"
"No, not limited","2018","Not Employed","indirect migration background","","","",""
"No, not limited","2018","Employed","no migration background","","","",""
"No, not limited","2018","Employed","direct migration background","","","",""
"No, not limited","2018","Employed","indirect migration background","","","",""
"Yes, strongly limited","2019","Not Employed","no migration background","1314","0.227334080298577","0.217179672567791","0.237488488029362"
"Yes, strongly limited","2019","Not Employed","direct migration background","424","0.190125340535916","0.178102441885742","0.202148239186091"
"Yes, strongly limited","2019","Not Employed","indirect migration background","46","0.129893276351043","0.0963988760425243","0.163387676659561"
"Yes, strongly limited","2019","Employed","no migration background","593","0.0474461887374693","0.0438800734698035","0.0510123040051351"
"Yes, strongly limited","2019","Employed","direct migration background","105","0.0314348776616665","0.0257246594731227","0.0371450958502102"
"Yes, strongly limited","2019","Employed","indirect migration background","45","0.0322652246435","0.0226927596204993","0.0418376896665007"
"Yes, somewhat limited","2019","Not Employed","no migration background","2305","0.36468197257591","0.353019807547733","0.376344137604088"
"Yes, somewhat limited","2019","Not Employed","direct migration background","814","0.318060929167537","0.303791446544771","0.332330411790303"
"Yes, somewhat limited","2019","Not Employed","indirect migration background","65","0.16917785402192","0.131825463927238","0.206530244116601"
"Yes, somewhat limited","2019","Employed","no migration background","3032","0.222571416149599","0.215593674303076","0.229549157996122"
"Yes, somewhat limited","2019","Employed","direct migration background","608","0.212566951069848","0.199178291668491","0.225955610471206"
"Yes, somewhat limited","2019","Employed","indirect migration background","221","0.162126017279876","0.142159883469504","0.182092151090247"
"No, not limited","2019","Not Employed","no migration background","2925","0.407983947125513","0.396076607939874","0.419891286311152"
"No, not limited","2019","Not Employed","direct migration background","2854","0.491813730296547","0.476496082955011","0.507131377638082"
"No, not limited","2019","Not Employed","indirect migration background","276","0.700928869627037","0.655312908636584","0.746544830617491"
"No, not limited","2019","Employed","no migration background","10027","0.729982395112932","0.722535037909306","0.737429752316557"
"No, not limited","2019","Employed","direct migration background","2874","0.755998171268485","0.741942897286678","0.770053445250292"
"No, not limited","2019","Employed","indirect migration background","1043","0.805608758076624","0.784171032639405","0.827046483513844"
