"ple0009","year","bula_h","n","percent","lower_confidence","upper_confidence"
"Yes, strongly limited","2011","Schleswig-Holstein","64","0.103731508128563","0.0802730127456356","0.127190003511491"
"Yes, strongly limited","2011","Hamburg","21","","",""
"Yes, strongly limited","2011","Lower Saxony","174","0.109101114202092","0.0951230655315846","0.1230791628726"
"Yes, strongly limited","2011","Bremen","15","","",""
"Yes, strongly limited","2011","North Rhine-Westphalia","403","0.106909752613173","0.0974767396115864","0.11634276561476"
"Yes, strongly limited","2011","Hesse","154","0.121468848750394","0.10439969136829","0.138538006132497"
"Yes, strongly limited","2011","Rhineland-Palatinate,Saarland","134","0.114988817669081","0.0969695543859153","0.133008080952246"
"Yes, strongly limited","2011","Baden-Württemberg","222","0.0979913310060057","0.0862785594365047","0.109704102575507"
"Yes, strongly limited","2011","Bavaria","314","0.113921394876004","0.102852608494575","0.124990181257432"
"Yes, strongly limited","2011","Berlin","74","0.120973017531047","0.0980588727637384","0.143887162298355"
"Yes, strongly limited","2011","Brandenburg","106","0.108577545848017","0.088045813519853","0.129109278176182"
"Yes, strongly limited","2011","Mecklenburg-Western Pomerania","66","0.139716722300492","0.109657165304763","0.169776279296221"
"Yes, strongly limited","2011","Saxony","139","0.0962534062032372","0.0807928221695918","0.111713990236883"
"Yes, strongly limited","2011","Saxony-Anhalt","98","0.11366776380332","0.0925520795629835","0.134783448043656"
"Yes, strongly limited","2011","Thuringia","98","0.127080594295215","0.105112396409274","0.149048792181156"
"Yes, somewhat limited","2011","Schleswig-Holstein","126","0.184226485536516","0.154401064941882","0.21405190613115"
"Yes, somewhat limited","2011","Hamburg","51","0.172235971259508","0.130538663197905","0.21393327932111"
"Yes, somewhat limited","2011","Lower Saxony","415","0.218512585892667","0.199985079584888","0.237040092200447"
"Yes, somewhat limited","2011","Bremen","20","","",""
"Yes, somewhat limited","2011","North Rhine-Westphalia","834","0.220937587535884","0.208272300790893","0.233602874280875"
"Yes, somewhat limited","2011","Hesse","278","0.215773166526883","0.194279000017001","0.237267333036764"
"Yes, somewhat limited","2011","Rhineland-Palatinate,Saarland","271","0.223629254161533","0.20009319557183","0.247165312751236"
"Yes, somewhat limited","2011","Baden-Württemberg","479","0.193436164604777","0.177874763456226","0.208997565753327"
"Yes, somewhat limited","2011","Bavaria","656","0.218131242142524","0.203743683725869","0.232518800559179"
"Yes, somewhat limited","2011","Berlin","173","0.240522308328861","0.210489670076074","0.270554946581647"
"Yes, somewhat limited","2011","Brandenburg","229","0.276732692976472","0.24720745202854","0.306257933924404"
"Yes, somewhat limited","2011","Mecklenburg-Western Pomerania","107","0.263277305501449","0.225091990514713","0.301462620488186"
"Yes, somewhat limited","2011","Saxony","326","0.259650633321198","0.236667589080954","0.282633677561443"
"Yes, somewhat limited","2011","Saxony-Anhalt","213","0.242693480404516","0.21417324333667","0.271213717472362"
"Yes, somewhat limited","2011","Thuringia","206","0.234233824870626","0.20629934213803","0.262168307603221"
"No, not limited","2011","Schleswig-Holstein","459","0.712042006334921","0.677204816128465","0.746879196541376"
"No, not limited","2011","Hamburg","243","0.732778169028735","0.683911240482733","0.781645097574737"
"No, not limited","2011","Lower Saxony","1322","0.67238629990524","0.651343273369798","0.693429326440683"
"No, not limited","2011","Bremen","92","0.640555159223411","0.557102414597034","0.724007903849788"
"No, not limited","2011","North Rhine-Westphalia","2885","0.672152659850943","0.657822075810342","0.686483243891544"
"No, not limited","2011","Hesse","975","0.662757984722724","0.638055003708694","0.687460965736753"
"No, not limited","2011","Rhineland-Palatinate,Saarland","799","0.661381928169386","0.634650874631582","0.688112981707191"
"No, not limited","2011","Baden-Württemberg","1774","0.708572504389217","0.690669830554423","0.726475178224011"
"No, not limited","2011","Bavaria","2195","0.667947362981472","0.651540112041706","0.684354613921238"
"No, not limited","2011","Berlin","531","0.638504674140093","0.604745510708297","0.672263837571888"
"No, not limited","2011","Brandenburg","547","0.61468976117551","0.58257186699663","0.646807655354391"
"No, not limited","2011","Mecklenburg-Western Pomerania","338","0.597005972198059","0.554477842489082","0.639534101907035"
"No, not limited","2011","Saxony","933","0.644095960475565","0.618998125945127","0.669193795006002"
"No, not limited","2011","Saxony-Anhalt","557","0.643638755792164","0.611778111419634","0.675499400164695"
"No, not limited","2011","Thuringia","579","0.638685580834159","0.607000564033004","0.670370597635314"
"Yes, strongly limited","2012","Schleswig-Holstein","92","0.111274813673045","0.0914950700557064","0.131054557290384"
"Yes, strongly limited","2012","Hamburg","35","0.076334545988868","0.0514672278987874","0.101201864078949"
"Yes, strongly limited","2012","Lower Saxony","219","0.105666782447939","0.0937164705464767","0.117617094349401"
"Yes, strongly limited","2012","Bremen","16","","",""
"Yes, strongly limited","2012","North Rhine-Westphalia","489","0.101260397002822","0.0932254019616126","0.109295392044032"
"Yes, strongly limited","2012","Hesse","183","0.11938539213233","0.104732537838752","0.134038246425908"
"Yes, strongly limited","2012","Rhineland-Palatinate,Saarland","151","0.109685584241777","0.094113404306389","0.125257764177166"
"Yes, strongly limited","2012","Baden-Württemberg","255","0.0889787253825651","0.0792470069242971","0.0987104438408331"
"Yes, strongly limited","2012","Bavaria","382","0.113851809938237","0.10431584786116","0.123387772015314"
"Yes, strongly limited","2012","Berlin","104","0.131774687252593","0.111027107687845","0.152522266817341"
"Yes, strongly limited","2012","Brandenburg","137","0.130209534818591","0.110045152777849","0.150373916859333"
"Yes, strongly limited","2012","Mecklenburg-Western Pomerania","59","0.106615862040436","0.0825163723566295","0.130715351724243"
"Yes, strongly limited","2012","Saxony","173","0.11744045435998","0.102612892807897","0.132268015912062"
"Yes, strongly limited","2012","Saxony-Anhalt","132","0.159734672666625","0.137162900683781","0.18230644464947"
"Yes, strongly limited","2012","Thuringia","116","0.127792103265529","0.107646332987488","0.147937873543569"
"Yes, somewhat limited","2012","Schleswig-Holstein","245","0.294431881500386","0.265763685333277","0.323100077667495"
"Yes, somewhat limited","2012","Hamburg","84","0.237384035763661","0.197537576482998","0.277230495044325"
"Yes, somewhat limited","2012","Lower Saxony","711","0.294743479910495","0.277019715189743","0.312467244631247"
"Yes, somewhat limited","2012","Bremen","40","0.279884417530289","0.216048992428677","0.343719842631902"
"Yes, somewhat limited","2012","North Rhine-Westphalia","1226","0.253601809811395","0.242013760792568","0.265189858830223"
"Yes, somewhat limited","2012","Hesse","460","0.270402471846232","0.25033000732835","0.290474936364114"
"Yes, somewhat limited","2012","Rhineland-Palatinate,Saarland","387","0.248076881570099","0.226554872997935","0.269598890142263"
"Yes, somewhat limited","2012","Baden-Württemberg","761","0.244952350512217","0.230252592949831","0.259652108074603"
"Yes, somewhat limited","2012","Bavaria","965","0.255289627864598","0.242199265921674","0.268379989807521"
"Yes, somewhat limited","2012","Berlin","265","0.294214536201996","0.266263131536887","0.322165940867104"
"Yes, somewhat limited","2012","Brandenburg","291","0.26844847038582","0.241895743381642","0.295001197389997"
"Yes, somewhat limited","2012","Mecklenburg-Western Pomerania","188","0.350097082117533","0.312849652748698","0.387344511486369"
"Yes, somewhat limited","2012","Saxony","503","0.296425312358981","0.275392293452132","0.317458331265829"
"Yes, somewhat limited","2012","Saxony-Anhalt","300","0.302227828792864","0.273934640962018","0.33052101662371"
"Yes, somewhat limited","2012","Thuringia","269","0.267944980018518","0.241220052550242","0.294669907486795"
"No, not limited","2012","Schleswig-Holstein","634","0.594293304826568","0.563408491393035","0.625178118260101"
"No, not limited","2012","Hamburg","319","0.68628141824747","0.642827166375355","0.729735670119586"
"No, not limited","2012","Lower Saxony","1612","0.599589737641566","0.580542148562697","0.618637326720435"
"No, not limited","2012","Bremen","134","0.648580396152359","0.580696588881235","0.716464203423483"
"No, not limited","2012","North Rhine-Westphalia","3700","0.645137793185782","0.63239381623864","0.657881770132924"
"No, not limited","2012","Hesse","1238","0.610212136021438","0.58817230450439","0.632251967538486"
"No, not limited","2012","Rhineland-Palatinate,Saarland","1009","0.642237534188124","0.618351273737511","0.666123794638737"
"No, not limited","2012","Baden-Württemberg","2272","0.666068924105218","0.649948732822042","0.682189115388394"
"No, not limited","2012","Bavaria","2915","0.630858562197165","0.616370717931504","0.645346406462826"
"No, not limited","2012","Berlin","652","0.574010776545411","0.543679230379364","0.604342322711457"
"No, not limited","2012","Brandenburg","642","0.601341994795589","0.572004892594563","0.630679096996616"
"No, not limited","2012","Mecklenburg-Western Pomerania","383","0.543287055842031","0.504390230616809","0.582183881067252"
"No, not limited","2012","Saxony","1135","0.586134233281039","0.563450362645935","0.608818103916144"
"No, not limited","2012","Saxony-Anhalt","580","0.538037498540511","0.507321299766931","0.568753697314091"
"No, not limited","2012","Thuringia","670","0.604262916715953","0.5747550232518","0.633770810180107"
"Yes, strongly limited","2013","Schleswig-Holstein","113","0.135322545970426","0.114902775400168","0.155742316540683"
"Yes, strongly limited","2013","Hamburg","45","0.12826359138418","0.100642668581369","0.155884514186992"
"Yes, strongly limited","2013","Lower Saxony","256","0.119478018729646","0.107658821459641","0.13129721599965"
"Yes, strongly limited","2013","Bremen","25","","",""
"Yes, strongly limited","2013","North Rhine-Westphalia","536","0.101005154789225","0.0936127449086869","0.108397564669764"
"Yes, strongly limited","2013","Hesse","198","0.114494989554591","0.101128769816175","0.127861209293006"
"Yes, strongly limited","2013","Rhineland-Palatinate,Saarland","140","0.0887116897363131","0.0754470926862029","0.101976286786423"
"Yes, strongly limited","2013","Baden-Württemberg","251","0.0930425862346667","0.0837673073126681","0.102317865156665"
"Yes, strongly limited","2013","Bavaria","366","0.105150602867831","0.0965105468768077","0.113790658858854"
"Yes, strongly limited","2013","Berlin","97","0.110719362556215","0.0926854715627625","0.128753253549668"
"Yes, strongly limited","2013","Brandenburg","131","0.122465956245428","0.10324118502277","0.141690727468085"
"Yes, strongly limited","2013","Mecklenburg-Western Pomerania","60","0.0963477403174909","0.0727575040161025","0.119937976618879"
"Yes, strongly limited","2013","Saxony","152","0.10916324800292","0.0946395871886092","0.12368690881723"
"Yes, strongly limited","2013","Saxony-Anhalt","114","0.12749375153936","0.107472177758844","0.147515325319876"
"Yes, strongly limited","2013","Thuringia","125","0.12399917864142","0.103949331073669","0.144049026209172"
"Yes, somewhat limited","2013","Schleswig-Holstein","213","0.230749116990471","0.205598842100918","0.255899391880023"
