"year","e11102","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Employed","2.26","2","12827","1","1","3","5","7","2.23","2.29","1","7","2","2"
"2005","Not Employed","2.24","2","7828","1","1","3","5","7","2.2","2.28","1","7","2","2"
"2006","Employed","","","","","","","","","","","","","",""
"2006","Not Employed","","","","","","","","","","","","","",""
"2007","Employed","","","","","","","","","","","","","",""
"2007","Not Employed","","","","","","","","","","","","","",""
"2008","Employed","","","","","","","","","","","","","",""
"2008","Not Employed","","","","","","","","","","","","","",""
"2009","Employed","2.54","2","11196","1","1","4","5","7","2.51","2.57","1","7","2","2"
"2009","Not Employed","2.4","2","6760","1","1","3","5","7","2.36","2.44","1","7","2","2"
"2010","Employed","","","","","","","","","","","","","",""
"2010","Not Employed","","","","","","","","","","","","","",""
"2011","Employed","","","","","","","","","","","","","",""
"2011","Not Employed","","","","","","","","","","","","","",""
"2012","Employed","2.36","2","5379","1","1","3","5","7","2.32","2.4","1","7","2","2"
"2012","Not Employed","2.73","2","1745","1","1","4","5","7","2.65","2.81","1","7","2","2"
"2013","Employed","2.56","2","11546","1","1","4","5","7","2.53","2.59","1","7","2","2"
"2013","Not Employed","2.38","2","7274","1","1","3","5","7","2.34","2.42","1","7","2","2"
"2014","Employed","","","","","","","","","","","","","",""
"2014","Not Employed","","","","","","","","","","","","","",""
"2015","Employed","","","","","","","","","","","","","",""
"2015","Not Employed","","","","","","","","","","","","","",""
"2016","Employed","","","","","","","","","","","","","",""
"2016","Not Employed","","","","","","","","","","","","","",""
"2017","Employed","2.69","2","18295","1","1","4","5","7","2.67","2.71","1","7","2","2"
"2017","Not Employed","2.64","2","10965","1","1","4","5","7","2.61","2.67","1","7","2","2"
"2018","Employed","","","","","","","","","","","","","",""
"2018","Not Employed","","","","","","","","","","","","","",""
"2019","Employed","2.56","2","17688","1","1","4","5","7","2.54","2.58","1","7","2","2"
"2019","Not Employed","2.54","2","8030","1","1","4","5","7","2.5","2.58","1","7","2","2"
