"plh0214","year","e11103","migback","n","percent","lower_confidence","upper_confidence","value"
"5 on scale 1-7","2005","Full Time","indirect migration background","51","0.137828200776738","0.100579074338584","0.175077327214891","5"
"5 on scale 1-7","2005","Part Time","direct migration background","53","0.0983067554683687","0.0735814547233553","0.123032056213382","5"
"5 on scale 1-7","2005","Not Working","direct migration background","108","0.111278016807469","0.091786944123818","0.13076908949112","5"
"5 on scale 1-7","2005","Not Working","indirect migration background","39","0.17240125726793","0.12847046390301","0.21633205063285","5"
"5 on scale 1-7","2005","Full Time","no migration background","1055","0.150040865287287","0.141608026429158","0.158473704145416","5"
"6 on scale 1-7","2005","Not Working","no migration background","329","0.0431961174496691","0.038278388965565","0.0481138459337731","6"
"6 on scale 1-7","2005","Not Working","direct migration background","32","0.0324947670222172","0.0215051776273942","0.0434843564170402","6"
"6 on scale 1-7","2005","Full Time","no migration background","480","0.0715111393144242","0.0654263548930539","0.0775959237357945","6"
"6 on scale 1-7","2005","Full Time","direct migration background","44","0.0448263331295432","0.0305321965172281","0.0591204697418583","6"
"6 on scale 1-7","2005","Part Time","no migration background","231","0.059251167019276","0.0519664678799889","0.0665358661585631","6"
"6 on scale 1-7","2005","Part Time","indirect migration background","13","","","","6"
"6 on scale 1-7","2005","Not Working","indirect migration background","14","","","","6"
"6 on scale 1-7","2005","Full Time","indirect migration background","18","","","","6"
"6 on scale 1-7","2005","Part Time","direct migration background","17","","","","6"
"7 Strongly agree","2005","Part Time","indirect migration background","1","","","","7"
"7 Strongly agree","2005","Not Working","direct migration background","17","","","","7"
"7 Strongly agree","2005","Not Working","indirect migration background","7","","","","7"
"7 Strongly agree","2005","Not Working","no migration background","165","0.0250062323098307","0.0212291558502291","0.0287833087694322","7"
"7 Strongly agree","2005","Full Time","no migration background","149","0.0234768252836313","0.0199013732200947","0.0270522773471678","7"
"7 Strongly agree","2005","Full Time","direct migration background","19","","","","7"
"7 Strongly agree","2005","Full Time","indirect migration background","13","","","","7"
"7 Strongly agree","2005","Part Time","no migration background","76","0.0231491856141448","0.0185092890235606","0.027789082204729","7"
"7 Strongly agree","2005","Part Time","direct migration background","17","","","","7"
"1 Strongly disagree","2006","Full Time","no migration background","","","","","1"
"1 Strongly disagree","2006","Full Time","direct migration background","","","","","1"
"1 Strongly disagree","2006","Full Time","indirect migration background","","","","","1"
"1 Strongly disagree","2006","Part Time","no migration background","","","","","1"
"1 Strongly disagree","2006","Part Time","direct migration background","","","","","1"
"1 Strongly disagree","2006","Part Time","indirect migration background","","","","","1"
"1 Strongly disagree","2006","Not Working","no migration background","","","","","1"
"1 Strongly disagree","2006","Not Working","direct migration background","","","","","1"
"1 Strongly disagree","2006","Not Working","indirect migration background","","","","","1"
"2 on scale 1-7 ","2006","Full Time","no migration background","","","","","2"
"2 on scale 1-7 ","2006","Part Time","indirect migration background","","","","","2"
"2 on scale 1-7 ","2006","Not Working","no migration background","","","","","2"
"2 on scale 1-7 ","2006","Full Time","direct migration background","","","","","2"
"2 on scale 1-7 ","2006","Full Time","indirect migration background","","","","","2"
"2 on scale 1-7 ","2006","Part Time","no migration background","","","","","2"
"2 on scale 1-7 ","2006","Part Time","direct migration background","","","","","2"
"2 on scale 1-7 ","2006","Not Working","direct migration background","","","","","2"
"2 on scale 1-7 ","2006","Not Working","indirect migration background","","","","","2"
"3 on scale 1-7 ","2006","Full Time","no migration background","","","","","3"
"3 on scale 1-7 ","2006","Full Time","direct migration background","","","","","3"
"3 on scale 1-7 ","2006","Not Working","no migration background","","","","","3"
"3 on scale 1-7 ","2006","Part Time","indirect migration background","","","","","3"
"3 on scale 1-7 ","2006","Full Time","indirect migration background","","","","","3"
"3 on scale 1-7 ","2006","Part Time","no migration background","","","","","3"
"3 on scale 1-7 ","2006","Not Working","direct migration background","","","","","3"
"3 on scale 1-7 ","2006","Not Working","indirect migration background","","","","","3"
"3 on scale 1-7 ","2006","Part Time","direct migration background","","","","","3"
"4 on scale 1-7","2006","Not Working","indirect migration background","","","","","4"
"4 on scale 1-7","2006","Full Time","no migration background","","","","","4"
"4 on scale 1-7","2006","Full Time","direct migration background","","","","","4"
"4 on scale 1-7","2006","Full Time","indirect migration background","","","","","4"
"4 on scale 1-7","2006","Part Time","indirect migration background","","","","","4"
"4 on scale 1-7","2006","Not Working","no migration background","","","","","4"
"4 on scale 1-7","2006","Not Working","direct migration background","","","","","4"
"4 on scale 1-7","2006","Part Time","no migration background","","","","","4"
"4 on scale 1-7","2006","Part Time","direct migration background","","","","","4"
"5 on scale 1-7","2006","Part Time","indirect migration background","","","","","5"
"5 on scale 1-7","2006","Full Time","no migration background","","","","","5"
"5 on scale 1-7","2006","Full Time","direct migration background","","","","","5"
"5 on scale 1-7","2006","Part Time","direct migration background","","","","","5"
"5 on scale 1-7","2006","Not Working","no migration background","","","","","5"
"5 on scale 1-7","2006","Not Working","direct migration background","","","","","5"
"5 on scale 1-7","2006","Not Working","indirect migration background","","","","","5"
"5 on scale 1-7","2006","Full Time","indirect migration background","","","","","5"
"5 on scale 1-7","2006","Part Time","no migration background","","","","","5"
"6 on scale 1-7","2006","Full Time","direct migration background","","","","","6"
"6 on scale 1-7","2006","Part Time","indirect migration background","","","","","6"
"6 on scale 1-7","2006","Not Working","no migration background","","","","","6"
"6 on scale 1-7","2006","Not Working","direct migration background","","","","","6"
"6 on scale 1-7","2006","Not Working","indirect migration background","","","","","6"
"6 on scale 1-7","2006","Part Time","direct migration background","","","","","6"
"6 on scale 1-7","2006","Full Time","no migration background","","","","","6"
"6 on scale 1-7","2006","Full Time","indirect migration background","","","","","6"
"6 on scale 1-7","2006","Part Time","no migration background","","","","","6"
"7 Strongly agree","2006","Not Working","indirect migration background","","","","","7"
"7 Strongly agree","2006","Part Time","indirect migration background","","","","","7"
"7 Strongly agree","2006","Not Working","no migration background","","","","","7"
"7 Strongly agree","2006","Not Working","direct migration background","","","","","7"
"7 Strongly agree","2006","Full Time","no migration background","","","","","7"
"7 Strongly agree","2006","Full Time","direct migration background","","","","","7"
"7 Strongly agree","2006","Full Time","indirect migration background","","","","","7"
"7 Strongly agree","2006","Part Time","no migration background","","","","","7"
"7 Strongly agree","2006","Part Time","direct migration background","","","","","7"
"1 Strongly disagree","2007","Part Time","direct migration background","","","","","1"
"1 Strongly disagree","2007","Part Time","indirect migration background","","","","","1"
"1 Strongly disagree","2007","Not Working","no migration background","","","","","1"
"1 Strongly disagree","2007","Not Working","direct migration background","","","","","1"
"1 Strongly disagree","2007","Not Working","indirect migration background","","","","","1"
"1 Strongly disagree","2007","Full Time","no migration background","","","","","1"
"1 Strongly disagree","2007","Full Time","direct migration background","","","","","1"
"1 Strongly disagree","2007","Full Time","indirect migration background","","","","","1"
"1 Strongly disagree","2007","Part Time","no migration background","","","","","1"
"2 on scale 1-7 ","2007","Part Time","indirect migration background","","","","","2"
"2 on scale 1-7 ","2007","Full Time","no migration background","","","","","2"
"2 on scale 1-7 ","2007","Part Time","direct migration background","","","","","2"
"2 on scale 1-7 ","2007","Not Working","no migration background","","","","","2"
"2 on scale 1-7 ","2007","Not Working","direct migration background","","","","","2"
"2 on scale 1-7 ","2007","Not Working","indirect migration background","","","","","2"
"2 on scale 1-7 ","2007","Full Time","direct migration background","","","","","2"
"2 on scale 1-7 ","2007","Full Time","indirect migration background","","","","","2"
"2 on scale 1-7 ","2007","Part Time","no migration background","","","","","2"
"3 on scale 1-7 ","2007","Not Working","no migration background","","","","","3"
"3 on scale 1-7 ","2007","Full Time","direct migration background","","","","","3"
"3 on scale 1-7 ","2007","Part Time","indirect migration background","","","","","3"
"3 on scale 1-7 ","2007","Not Working","direct migration background","","","","","3"
"3 on scale 1-7 ","2007","Not Working","indirect migration background","","","","","3"
"3 on scale 1-7 ","2007","Full Time","no migration background","","","","","3"
"3 on scale 1-7 ","2007","Part Time","direct migration background","","","","","3"
"3 on scale 1-7 ","2007","Part Time","no migration background","","","","","3"
"3 on scale 1-7 ","2007","Full Time","indirect migration background","","","","","3"
"4 on scale 1-7","2007","Not Working","indirect migration background","","","","","4"
"4 on scale 1-7","2007","Part Time","indirect migration background","","","","","4"
"4 on scale 1-7","2007","Not Working","no migration background","","","","","4"
"4 on scale 1-7","2007","Not Working","direct migration background","","","","","4"
"4 on scale 1-7","2007","Part Time","direct migration background","","","","","4"
"4 on scale 1-7","2007","Full Time","no migration background","","","","","4"
"4 on scale 1-7","2007","Full Time","direct migration background","","","","","4"
"4 on scale 1-7","2007","Full Time","indirect migration background","","","","","4"
"4 on scale 1-7","2007","Part Time","no migration background","","","","","4"
"5 on scale 1-7","2007","Part Time","indirect migration background","","","","","5"
"5 on scale 1-7","2007","Not Working","no migration background","","","","","5"
"5 on scale 1-7","2007","Part Time","direct migration background","","","","","5"
"5 on scale 1-7","2007","Not Working","direct migration background","","","","","5"
"5 on scale 1-7","2007","Full Time","no migration background","","","","","5"
"5 on scale 1-7","2007","Part Time","no migration background","","","","","5"
"5 on scale 1-7","2007","Not Working","indirect migration background","","","","","5"
"5 on scale 1-7","2007","Full Time","direct migration background","","","","","5"
"5 on scale 1-7","2007","Full Time","indirect migration background","","","","","5"
"6 on scale 1-7","2007","Part Time","indirect migration background","","","","","6"
"6 on scale 1-7","2007","Not Working","no migration background","","","","","6"
"6 on scale 1-7","2007","Not Working","direct migration background","","","","","6"
"6 on scale 1-7","2007","Not Working","indirect migration background","","","","","6"
"6 on scale 1-7","2007","Full Time","no migration background","","","","","6"
"6 on scale 1-7","2007","Full Time","direct migration background","","","","","6"
"6 on scale 1-7","2007","Part Time","direct migration background","","","","","6"
"6 on scale 1-7","2007","Full Time","indirect migration background","","","","","6"
"6 on scale 1-7","2007","Part Time","no migration background","","","","","6"
"7 Strongly agree","2007","Part Time","indirect migration background","","","","","7"
"7 Strongly agree","2007","Not Working","direct migration background","","","","","7"
"7 Strongly agree","2007","Not Working","indirect migration background","","","","","7"
"7 Strongly agree","2007","Not Working","no migration background","","","","","7"
"7 Strongly agree","2007","Full Time","no migration background","","","","","7"
"7 Strongly agree","2007","Full Time","direct migration background","","","","","7"
"7 Strongly agree","2007","Full Time","indirect migration background","","","","","7"
"7 Strongly agree","2007","Part Time","no migration background","","","","","7"
"7 Strongly agree","2007","Part Time","direct migration background","","","","","7"
"1 Strongly disagree","2008","Part Time","direct migration background","","","","","1"
"1 Strongly disagree","2008","Part Time","indirect migration background","","","","","1"
"1 Strongly disagree","2008","Not Working","no migration background","","","","","1"
"1 Strongly disagree","2008","Not Working","direct migration background","","","","","1"
"1 Strongly disagree","2008","Not Working","indirect migration background","","","","","1"
"1 Strongly disagree","2008","Full Time","direct migration background","","","","","1"
"1 Strongly disagree","2008","Full Time","indirect migration background","","","","","1"
"1 Strongly disagree","2008","Part Time","no migration background","","","","","1"
"1 Strongly disagree","2008","Full Time","no migration background","","","","","1"
"2 on scale 1-7 ","2008","Part Time","indirect migration background","","","","","2"
"2 on scale 1-7 ","2008","Not Working","no migration background","","","","","2"
"2 on scale 1-7 ","2008","Full Time","no migration background","","","","","2"
"2 on scale 1-7 ","2008","Part Time","direct migration background","","","","","2"
"2 on scale 1-7 ","2008","Not Working","direct migration background","","","","","2"
"2 on scale 1-7 ","2008","Not Working","indirect migration background","","","","","2"
"2 on scale 1-7 ","2008","Full Time","direct migration background","","","","","2"
"2 on scale 1-7 ","2008","Part Time","no migration background","","","","","2"
"2 on scale 1-7 ","2008","Full Time","indirect migration background","","","","","2"
"3 on scale 1-7 ","2008","Part Time","indirect migration background","","","","","3"
"3 on scale 1-7 ","2008","Not Working","no migration background","","","","","3"
"3 on scale 1-7 ","2008","Full Time","no migration background","","","","","3"
"3 on scale 1-7 ","2008","Full Time","direct migration background","","","","","3"
"3 on scale 1-7 ","2008","Part Time","direct migration background","","","","","3"
"3 on scale 1-7 ","2008","Not Working","direct migration background","","","","","3"
"3 on scale 1-7 ","2008","Not Working","indirect migration background","","","","","3"
"3 on scale 1-7 ","2008","Part Time","no migration background","","","","","3"
"3 on scale 1-7 ","2008","Full Time","indirect migration background","","","","","3"
"4 on scale 1-7","2008","Part Time","indirect migration background","","","","","4"
"4 on scale 1-7","2008","Part Time","direct migration background","","","","","4"
"4 on scale 1-7","2008","Full Time","indirect migration background","","","","","4"
"4 on scale 1-7","2008","Not Working","no migration background","","","","","4"
"4 on scale 1-7","2008","Not Working","direct migration background","","","","","4"
"4 on scale 1-7","2008","Not Working","indirect migration background","","","","","4"
"4 on scale 1-7","2008","Part Time","no migration background","","","","","4"
"4 on scale 1-7","2008","Full Time","direct migration background","","","","","4"
"4 on scale 1-7","2008","Full Time","no migration background","","","","","4"
"5 on scale 1-7","2008","Not Working","no migration background","","","","","5"
"5 on scale 1-7","2008","Not Working","direct migration background","","","","","5"
"5 on scale 1-7","2008","Part Time","indirect migration background","","","","","5"
"5 on scale 1-7","2008","Not Working","indirect migration background","","","","","5"
"5 on scale 1-7","2008","Full Time","no migration background","","","","","5"
"5 on scale 1-7","2008","Full Time","direct migration background","","","","","5"
"5 on scale 1-7","2008","Part Time","no migration background","","","","","5"
"5 on scale 1-7","2008","Full Time","indirect migration background","","","","","5"
"5 on scale 1-7","2008","Part Time","direct migration background","","","","","5"
"6 on scale 1-7","2008","Part Time","indirect migration background","","","","","6"
"6 on scale 1-7","2008","Not Working","no migration background","","","","","6"
"6 on scale 1-7","2008","Not Working","direct migration background","","","","","6"
"6 on scale 1-7","2008","Not Working","indirect migration background","","","","","6"
"6 on scale 1-7","2008","Full Time","direct migration background","","","","","6"
"6 on scale 1-7","2008","Full Time","indirect migration background","","","","","6"
"6 on scale 1-7","2008","Full Time","no migration background","","","","","6"
"6 on scale 1-7","2008","Part Time","direct migration background","","","","","6"
"6 on scale 1-7","2008","Part Time","no migration background","","","","","6"
"7 Strongly agree","2008","Not Working","indirect migration background","","","","","7"
"7 Strongly agree","2008","Part Time","indirect migration background","","","","","7"
"7 Strongly agree","2008","Not Working","no migration background","","","","","7"
"7 Strongly agree","2008","Not Working","direct migration background","","","","","7"
"7 Strongly agree","2008","Full Time","no migration background","","","","","7"
"7 Strongly agree","2008","Full Time","direct migration background","","","","","7"
"7 Strongly agree","2008","Full Time","indirect migration background","","","","","7"
"7 Strongly agree","2008","Part Time","no migration background","","","","","7"
"7 Strongly agree","2008","Part Time","direct migration background","","","","","7"
"1 Strongly disagree","2009","Part Time","direct migration background","130","0.264267054243949","0.223526826919788","0.30500728156811","1"
"1 Strongly disagree","2009","Part Time","indirect migration background","42","0.176769487111486","0.124927599763894","0.228611374459077","1"
"1 Strongly disagree","2009","Not Working","no migration background","1460","0.258547030824668","0.247395731556574","0.269698330092762","1"
"1 Strongly disagree","2009","Not Working","direct migration background","198","0.324415823160335","0.288914003904052","0.359917642416618","1"
"1 Strongly disagree","2009","Not Working","indirect migration background","41","0.218611682295887","0.160302147488673","0.2769212171031","1"
"1 Strongly disagree","2009","Full Time","no migration background","862","0.135364477496417","0.126816994654046","0.143911960338789","1"
"1 Strongly disagree","2009","Full Time","direct migration background","109","0.210698772852403","0.176012852493651","0.245384693211154","1"
"1 Strongly disagree","2009","Full Time","indirect migration background","61","0.141347549339211","0.102566452091403","0.180128646587018","1"
"1 Strongly disagree","2009","Part Time","no migration background","670","0.184199296160637","0.171456512513428","0.196942079807846","1"
"2 on scale 1-7 ","2009","Part Time","indirect migration background","48","0.218149395477209","0.162024529285546","0.274274261668871","2"
"2 on scale 1-7 ","2009","Full Time","no migration background","1429","0.239558187734781","0.2288944894538","0.250221886015762","2"
"2 on scale 1-7 ","2009","Not Working","no migration background","1474","0.236719946530292","0.225893815648696","0.247546077411888","2"
"2 on scale 1-7 ","2009","Not Working","direct migration background","166","0.225262578358071","0.19358283518513","0.256942321531011","2"
"2 on scale 1-7 ","2009","Part Time","direct migration background","117","0.247623790021468","0.207743753741073","0.287503826301863","2"
"2 on scale 1-7 ","2009","Not Working","indirect migration background","45","0.190178369426914","0.13481217383578","0.245544565018048","2"
"2 on scale 1-7 ","2009","Full Time","direct migration background","124","0.18151210493858","0.148728269770732","0.214295940106427","2"
"2 on scale 1-7 ","2009","Part Time","no migration background","949","0.253855868181986","0.239549372902147","0.268162363461824","2"
"2 on scale 1-7 ","2009","Full Time","indirect migration background","62","0.223005986640559","0.176668300738992","0.269343672542126","2"
"3 on scale 1-7 ","2009","Part Time","indirect migration background","41","0.195719320938601","0.141800909096604","0.249637732780598","3"
"3 on scale 1-7 ","2009","Not Working","no migration background","997","0.167306764132149","0.157800428188739","0.176813100075558","3"
"3 on scale 1-7 ","2009","Not Working","indirect migration background","36","0.177723579809605","0.123791038971374","0.231656120647835","3"
"3 on scale 1-7 ","2009","Full Time","no migration background","1168","0.187331148169822","0.177582797356854","0.197079498982789","3"
"3 on scale 1-7 ","2009","Full Time","direct migration background","100","0.18663237040825","0.153493495576243","0.219771245240257","3"
"3 on scale 1-7 ","2009","Part Time","direct migration background","56","0.114362693560509","0.0849583171791423","0.143767069941876","3"
"3 on scale 1-7 ","2009","Not Working","direct migration background","97","0.12988577367559","0.10439231338747","0.155379233963711","3"
"3 on scale 1-7 ","2009","Part Time","no migration background","666","0.179637081338577","0.167017954826242","0.192256207850912","3"
"3 on scale 1-7 ","2009","Full Time","indirect migration background","67","0.233998844340837","0.1868697805362","0.281127908145474","3"
"4 on scale 1-7","2009","Part Time","indirect migration background","35","0.19970132432078","0.145372169977168","0.254030478664392","4"
"4 on scale 1-7","2009","Part Time","direct migration background","57","0.157399163280966","0.123751571468268","0.191046755093664","4"
"4 on scale 1-7","2009","Full Time","indirect migration background","46","0.173917828544177","0.13172380693664","0.216111850151713","4"
"4 on scale 1-7","2009","Part Time","no migration background","523","0.151019627928651","0.139249157750657","0.162790098106644","4"
"4 on scale 1-7","2009","Not Working","no migration background","843","0.141337932394341","0.132465261042565","0.150210603746117","4"
"4 on scale 1-7","2009","Not Working","direct migration background","86","0.12324051884399","0.0983131262141158","0.148167911473864","4"
"4 on scale 1-7","2009","Not Working","indirect migration background","38","0.228294871298587","0.169078306865478","0.287511435731696","4"
"4 on scale 1-7","2009","Full Time","no migration background","1082","0.175346018739684","0.165845371786835","0.184846665692534","4"
"4 on scale 1-7","2009","Full Time","direct migration background","89","0.222021030365076","0.18667164914363","0.257370411586523","4"
"5 on scale 1-7","2009","Not Working","no migration background","718","0.117591485133899","0.109387276947888","0.125795693319911","5"
"5 on scale 1-7","2009","Not Working","direct migration background","78","0.109739144900884","0.0860363649552267","0.133441924846542","5"
"5 on scale 1-7","2009","Not Working","indirect migration background","16","","","","5"
"5 on scale 1-7","2009","Full Time","no migration background","1002","0.157566484848732","0.148463808812754","0.166669160884709","5"
"5 on scale 1-7","2009","Part Time","indirect migration background","22","","","","5"
"5 on scale 1-7","2009","Full Time","direct migration background","74","0.134892201236758","0.105836633561897","0.163947768911618","5"
"5 on scale 1-7","2009","Part Time","direct migration background","52","0.121306115120595","0.0911412086289512","0.151471021612239","5"
"5 on scale 1-7","2009","Part Time","no migration background","468","0.141996255063092","0.130522348060941","0.153470162065244","5"
"5 on scale 1-7","2009","Full Time","indirect migration background","42","0.128076850479676","0.0908769594288469","0.165276741530505","5"
"6 on scale 1-7","2009","Not Working","direct migration background","31","0.065171288100041","0.0464535212431889","0.0838890549568931","6"
"6 on scale 1-7","2009","Part Time","indirect migration background","16","","","","6"
"6 on scale 1-7","2009","Not Working","no migration background","314","0.0539391285078333","0.0481857175986328","0.0596925394170338","6"
"6 on scale 1-7","2009","Part Time","direct migration background","30","0.0638474419485398","0.0412589675946216","0.086435916302458","6"
"6 on scale 1-7","2009","Not Working","indirect migration background","13","","","","6"
"6 on scale 1-7","2009","Full Time","direct migration background","20","","","","6"
"6 on scale 1-7","2009","Full Time","indirect migration background","21","","","","6"
"6 on scale 1-7","2009","Part Time","no migration background","209","0.0621712635041986","0.0542337422114498","0.0701087847969473","6"
"6 on scale 1-7","2009","Full Time","no migration background","440","0.0769835124695046","0.0703235323057263","0.0836434926332829","6"
"7 Strongly agree","2009","Part Time","indirect migration background","4","","","","7"
"7 Strongly agree","2009","Not Working","no migration background","116","0.0245577124768175","0.0206157849603261","0.028499639993309","7"
"7 Strongly agree","2009","Not Working","direct migration background","12","","","","7"
"7 Strongly agree","2009","Not Working","indirect migration background","4","","","","7"
"7 Strongly agree","2009","Full Time","no migration background","171","0.0278501705410598","0.0237391478236296","0.0319611932584901","7"
"7 Strongly agree","2009","Full Time","direct migration background","15","","","","7"
"7 Strongly agree","2009","Full Time","indirect migration background","11","","","","7"
"7 Strongly agree","2009","Part Time","no migration background","70","0.0271206078228588","0.021781022878064","0.0324601927676536","7"
"7 Strongly agree","2009","Part Time","direct migration background","8","","","","7"
"1 Strongly disagree","2010","Part Time","direct migration background","","","","","1"
"1 Strongly disagree","2010","Part Time","indirect migration background","","","","","1"
"1 Strongly disagree","2010","Not Working","no migration background","","","","","1"
"1 Strongly disagree","2010","Not Working","direct migration background","","","","","1"
"1 Strongly disagree","2010","Not Working","indirect migration background","","","","","1"
"1 Strongly disagree","2010","Full Time","direct migration background","","","","","1"
"1 Strongly disagree","2010","Full Time","no migration background","","","","","1"
"1 Strongly disagree","2010","Full Time","indirect migration background","","","","","1"
"1 Strongly disagree","2010","Part Time","no migration background","","","","","1"
"2 on scale 1-7 ","2010","Part Time","indirect migration background","","","","","2"
"2 on scale 1-7 ","2010","Not Working","no migration background","","","","","2"
"2 on scale 1-7 ","2010","Not Working","direct migration background","","","","","2"
"2 on scale 1-7 ","2010","Full Time","no migration background","","","","","2"
"2 on scale 1-7 ","2010","Part Time","direct migration background","","","","","2"
"2 on scale 1-7 ","2010","Not Working","indirect migration background","","","","","2"
"2 on scale 1-7 ","2010","Full Time","indirect migration background","","","","","2"
"2 on scale 1-7 ","2010","Part Time","no migration background","","","","","2"
"2 on scale 1-7 ","2010","Full Time","direct migration background","","","","","2"
"3 on scale 1-7 ","2010","Not Working","indirect migration background","","","","","3"
"3 on scale 1-7 ","2010","Part Time","indirect migration background","","","","","3"
"3 on scale 1-7 ","2010","Not Working","no migration background","","","","","3"
"3 on scale 1-7 ","2010","Not Working","direct migration background","","","","","3"
"3 on scale 1-7 ","2010","Full Time","no migration background","","","","","3"
"3 on scale 1-7 ","2010","Full Time","direct migration background","","","","","3"
"3 on scale 1-7 ","2010","Part Time","direct migration background","","","","","3"
"3 on scale 1-7 ","2010","Full Time","indirect migration background","","","","","3"
"3 on scale 1-7 ","2010","Part Time","no migration background","","","","","3"
"4 on scale 1-7","2010","Part Time","indirect migration background","","","","","4"
"4 on scale 1-7","2010","Not Working","no migration background","","","","","4"
"4 on scale 1-7","2010","Part Time","direct migration background","","","","","4"
"4 on scale 1-7","2010","Part Time","no migration background","","","","","4"
"4 on scale 1-7","2010","Not Working","direct migration background","","","","","4"
"4 on scale 1-7","2010","Not Working","indirect migration background","","","","","4"
"4 on scale 1-7","2010","Full Time","no migration background","","","","","4"
"4 on scale 1-7","2010","Full Time","indirect migration background","","","","","4"
"4 on scale 1-7","2010","Full Time","direct migration background","","","","","4"
"5 on scale 1-7","2010","Part Time","indirect migration background","","","","","5"
"5 on scale 1-7","2010","Not Working","no migration background","","","","","5"
"5 on scale 1-7","2010","Not Working","direct migration background","","","","","5"
"5 on scale 1-7","2010","Not Working","indirect migration background","","","","","5"
"5 on scale 1-7","2010","Full Time","no migration background","","","","","5"
