"year","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2019","(0) in school","5.33","5","332","3","5","7","7","5.17","5.49","5","6"
"2019","(1a) inadequately completed","5.67","6","441","4","5","7","7","5.53","5.81","6","6"
"2019","(1b) general elementary school","5.35","6","1667","3","4","7","7","5.28","5.42","6","6"
"2019","(1c) basic vocational qualification","5.45","6","4483","4","5","7","7","5.41","5.49","6","6"
"2019","(2a) intermediate vocational","5.63","6","5915","4","5","7","7","5.6","5.66","6","6"
"2019","(2b) intermediate general qualification","5.39","6","791","3","4","7","7","5.29","5.49","6","6"
"2019","(2c_gen) general maturity certificate","5.43","6","1473","4","5","6","7","5.36","5.5","6","6"
"2019","(2c_voc) vocational maturity certificate","5.52","6","2655","4","5","7","7","5.47","5.57","6","6"
"2019","(3a) lower tertiary education","5.45","6","2199","4","5","6","7","5.4","5.5","6","6"
"2019","(3b) higher tertiary education","5.52","6","4807","4","5","7","7","5.48","5.56","6","6"
