"year","e11103","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Full Time","Rural Area","5.47","6","2633","4","5","7","7","7","5.42","5.52","1","7","6","6"
"2005","Full Time","Urban Area","5.5","6","5395","4","5","7","7","7","5.47","5.53","1","7","6","6"
"2005","Not Working","Rural Area","5.34","5","2653","3","4","7","7","7","5.29","5.39","1","7","5","6"
"2005","Not Working","Urban Area","5.41","6","5202","3","5","7","7","7","5.37","5.45","1","7","6","6"
"2005","Part Time","Rural Area","5.61","6","1555","4","5","7","7","7","5.55","5.67","1","7","6","6"
"2005","Part Time","Urban Area","5.66","6","3262","4","5","7","7","7","5.62","5.7","1","7","6","6"
"2006","Full Time","Rural Area","","","","","","","","","","","","","",""
"2006","Full Time","Urban Area","","","","","","","","","","","","","",""
"2006","Not Working","Rural Area","","","","","","","","","","","","","",""
"2006","Not Working","Urban Area","","","","","","","","","","","","","",""
"2006","Part Time","Rural Area","","","","","","","","","","","","","",""
"2006","Part Time","Urban Area","","","","","","","","","","","","","",""
"2007","Full Time","Rural Area","","","","","","","","","","","","","",""
"2007","Full Time","Urban Area","","","","","","","","","","","","","",""
"2007","Not Working","Rural Area","","","","","","","","","","","","","",""
"2007","Not Working","Urban Area","","","","","","","","","","","","","",""
"2007","Part Time","Rural Area","","","","","","","","","","","","","",""
"2007","Part Time","Urban Area","","","","","","","","","","","","","",""
"2008","Full Time","Rural Area","","","","","","","","","","","","","",""
"2008","Full Time","Urban Area","","","","","","","","","","","","","",""
"2008","Not Working","Rural Area","","","","","","","","","","","","","",""
"2008","Not Working","Urban Area","","","","","","","","","","","","","",""
"2008","Part Time","Rural Area","","","","","","","","","","","","","",""
"2008","Part Time","Urban Area","","","","","","","","","","","","","",""
"2009","Full Time","Rural Area","5.31","5","2446","4","4","6","7","7","5.26","5.36","1","7","5","6"
"2009","Full Time","Urban Area","5.37","6","4551","3","5","7","7","7","5.33","5.41","1","7","6","6"
"2009","Not Working","Rural Area","5.25","5","2372","3","4","6","7","7","5.19","5.31","1","7","5","6"
"2009","Not Working","Urban Area","5.33","6","4415","3","4","7","7","7","5.29","5.37","1","7","6","6"
"2009","Part Time","Rural Area","5.4","6","1399","3","5","7","7","7","5.33","5.47","1","7","6","6"
"2009","Part Time","Urban Area","5.54","6","2815","4","5","7","7","7","5.49","5.59","1","7","6","6"
