"year","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1998","Female","15836.08","14193.27","7411","7991","10862","18980","25154.45","43336","15663.67","16008.49","0","131763.81","14078.400390625","14381.5390625"
"1998","Male","16998","15237.46","6916","8992.68","11825","20416.8","26608.67","43887","16818.35","17177.65","0","131763.81","14718","15056"
"1999","Female","16508.84","14663.77","7123","8433.33","11303","19894","26001.33","45712.67","16326.38","16691.3","102","122128.66","14450","14742"
"1999","Male","17498.65","15574.12","6645","9349","12004.8","21068.67","27625.2","47650","17304.83","17692.47","108","122128.66","14962","15356.19140625"
"2000","Female","16928.43","15121.27","12610","8444.78","11409","20235.33","26970.67","49947.91","16769.03","17087.83","0","222456","15065","15307"
"2000","Male","18098.74","16067.98","11656","9474.4","12403.81","21485.33","28627.6","53917.33","17929.64","18267.84","0","181406","15746.400390625","16030"
"2001","Female","17386.04","15641.37","11481","8629","11697","20750.67","27707.6","49640","17223.61","17548.47","0","183460","15607.3330078125","15900"
"2001","Male","18591.42","16618.85","10582","9687.22","12741.33","22008","29033.33","51716","18410.17","18772.67","0","212321","16356.0712890625","16632.5"
"2002","Female","17715.89","15622.92","11979","8481.67","11598","20999","28454","55334.67","17462.56","17969.22","0","387826.66","16794","17147.599609375"
"2002","Male","19031.79","16688.14","11178","9423.33","12688.4","22311","30095","59253","18752.78","19310.8","0","387826.66","17853.599609375","18227.333984375"
"2003","Female","18298.36","16187.93","11566","8763.33","11872.67","21942","28998","55402","18052.76","18543.96","0","403917.34","17262.22265625","17689.333984375"
"2003","Male","19549.41","17235.38","10731","9485.33","12936.79","23188","30870","59165","19277.48","19821.34","0","403917.34","18318.888671875","18781"
"2004","Female","18143.95","15991.77","11304","8784","11849.33","21723.46","28956","53779.33","17809.06","18478.84","0","1364491.38","17220.5","17627.19921875"
"2004","Male","19559.82","17408.26","10429","9433.33","12948.89","22956","30518.67","58717.33","19137.59","19982.05","0","1364491.38","18300","18657.333984375"
"2005","Female","18685.37","16396.67","10865","8897.33","12121","22249.33","29984","56239.33","18287.81","19082.93","0","1659708","17548","17934"
"2005","Male","19886.4","17649.68","9947","9557.14","12858.67","23553","31775.5","58794","19435.86","20336.94","0","1659708","18660","19047"
"2006","Female","18838.23","16302.05","11705","8622","11904.67","22499.45","30472.22","60593.33","18537.27","19139.19","0","593626","17425","17829.130859375"
"2006","Male","20492.03","17655.21","10676","9212.4","12917.5","24061","32807","68469.45","20142.56","20841.5","0","593626","18598.666015625","19017"
"2007","Female","19203.35","16680.48","10968","8936","12282.67","22953","30914","57480.67","18914.12","19492.58","0","362992","17726.072265625","18149"
"2007","Male","20814.11","18062.48","9997","9480.48","13215.5","24372","33440","67242.23","20478.09","21150.13","0","613426","18815.333984375","19312"
"2008","Female","19723.96","17225.1","10301","9125","12372","23589.5","31718.21","64506.67","19384.05","20063.87","0","886350.69","18239.5","18647.333984375"
"2008","Male","21594.92","18589.64","9385","9891.33","13689.33","25178.67","34455.33","70107.34","21183.18","22006.66","170","886350.69","19320.666015625","19842.666015625"
"2009","Female","19819.6","17329.5","9588","9221","12740","23732.67","32181.33","61868.4","19512.57","20126.63","0","452544.66","18409.5","18881"
"2009","Male","22082.75","19021.37","8775","10080.67","13997.33","25984.67","35249","73714","21703.52","22461.98","0","624596","19832.400390625","20375.599609375"
"2010","Female","20258.37","17771.25","13300","9321.18","12806","24580.48","32790.71","61874","20031.27","20485.47","0","280380.66","17012","17408.80078125"
"2010","Male","22150.69","19423.2","11132","10112.78","14066.67","26554","35340.4","70228","21860.43","22440.95","203","664511","18796.66796875","19222"
"2011","Female","20917.57","18261.5","15835","9722.69","13153.6","25139.33","34183.34","66843.34","20699.9","21135.24","0","483833.34","17632.666015625","17968"
"2011","Male","22610.46","19761.77","13180","10312.17","14261","26886.54","36713","75596.66","22345.67","22875.25","0","483833.34","19165.333984375","19543.810546875"
"2012","Female","21291.76","18355.76","15416","10008","13563","25576.67","34164","66212.78","21025.85","21557.67","0","999041.31","17753","18110.666015625"
"2012","Male","23054.47","19788.8","12860","10520.67","14334.76","27376","37489.5","78094","22727.82","23381.12","0","999041.31","19157.916015625","19559.333984375"
"2013","Female","21684.16","18762.96","17007","9985","13731.11","26180","35484.8","67632.66","21454.35","21913.97","0","737262","17718.5","18054.783203125"
"2013","Male","23395.21","20142.93","14309","10509.36","14714","27914.67","38553.5","78574.66","23126.98","23663.44","0","737262","18836.060546875","19167"
"2014","Female","22155.36","19147.23","15004","10091.33","13870.5","26734","36042","69776","21892.98","22417.74","0","863947.31","18363","18705.625"
"2014","Male","24006.15","20551.67","12782","10846","14801.3","28696.8","38730","80811","23699.55","24312.75","0","832555","19499.333984375","19943.5"
"2015","Female","22470.71","19726.95","14844","10371.33","14300","27497","37017.33","65484.67","22238.67","22702.75","0","689394.69","18726","19102.666015625"
"2015","Male","24135.29","21017.68","12668","10581.33","15114.67","29381","39880.67","70750.66","23855.77","24414.81","0","702467","19780","20212"
"2016","Female","23100.96","20335.8","13507","10567","14684","27978.67","37586","70454.35","22812.07","23389.85","0","1061920","19465.23828125","19887.05859375"
"2016","Male","25006.48","21796.76","11450","10833","15613.33","29781","40527.62","79906.11","24665.87","25347.09","0","777658","20745.5","21176.80078125"
"2017","Female","23915.77","20969.97","15455","10915","15308","28758","38826","72161.5","23652.65","24178.89","0","543325.31","19813","20240.5"
"2017","Male","25456.88","22276.13","13997","10629.33","15743.33","30648.67","41338.67","80337.34","25135.56","25778.2","0","694486","20325.333984375","20807.333984375"
"2018","Female","24411.51","21669.88","15506","11059.33","15706.67","29385","39048","75781.5","24142.89","24680.13","0","656863.31","19790.666015625","20195.21875"
"2018","Male","26143.93","22794","14384","11042.08","16482.78","31171.33","42156.67","83747.34","25822.94","26464.92","0","755578","19827.333984375","20284"
"2019","Female","25202.64","22628.74","15020","11659.33","16215","30281.5","40694","73648","24813.42","25591.86","0","711595.31","21418.666015625","21946"
"2019","Male","27783.96","24034.79","14638","11941","16804.76","32593.6","44709.33","89935","27006.55","28561.37","0","3103392","22347","22896.78515625"
