"year","e11103","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","Female","12516.85","11896.5","1649","7356.15","9245.5","14725.33","18352","27984.67","12271.01","12762.69","1545.5","75777.34","11146","11686"
"1984","Full Time","Male","11813.93","10738.41","4029","6818.33","8407.88","13700.67","17520","32816.5","11641.03","11986.83","2027.62","94603","10174.7998046875","10500.5"
"1984","Not Working","Female","8973.69","8158.81","3342","4648.85","6136","10639.33","13703.33","25890","8799.86","9147.52","0","113745.34","7771.33349609375","8019"
"1984","Not Working","Male","9277.26","8590","1321","4560.5","6346.67","11126","14199.5","24020","8984.88","9569.64","0","113745.34","8043.33349609375","8502.7783203125"
"1984","Part Time","Female","11193.47","10136.53","1241","6242.78","8038.4","13040","16756.67","32854.5","10882.25","11504.69","1033","74208.66","9626.5","10144.2861328125"
"1984","Part Time","Male","10313.14","9319.24","649","4960","7034.78","11889.6","16603.33","30064","9868.44","10757.84","477.33","75777.34","8348.7998046875","9194.6669921875"
"1985","Full Time","Female","13160.17","12306.64","1445","7648","9547","15326.8","18711.07","33269.33","12870.21","13450.13","1618","80112","11580.5712890625","12119.5"
"1985","Full Time","Male","12327.68","11211.97","3541","6902","8821","14287.33","17835.5","35905.5","12116.03","12539.33","2214","169250","10561.4287109375","10881.7392578125"
"1985","Not Working","Female","9336.57","8523.33","2995","4831","6352","11136","14490","26076","9165.78","9507.36","0","79317.78","8132.66650390625","8351.3330078125"
"1985","Not Working","Male","9673.23","8983.62","1238","4863.33","6642","11787","15128","24546","9408.97","9937.49","0","51862.67","8306","8871.3330078125"
"1985","Part Time","Female","11138.07","10416.12","1192","5980.44","8029","13290.33","16381.5","30848.67","10858.22","11417.92","501","51862.67","9885.71484375","10521"
"1985","Part Time","Male","10510.91","9584.9","676","5502.5","7313","12752","16098.33","27945.5","10128.07","10893.75","1306.67","51736.4","8805.5","9583.3330078125"
"1986","Full Time","Female","13372.47","12683.32","1414","7669.33","9779.05","15530","19362.5","30640","13065.33","13679.61","2113","123372","11972.173828125","12497"
"1986","Full Time","Male","12513.45","11704.51","3451","7200.56","9111.43","14683.11","18308.29","30236.8","12332.91","12693.99","1848.5","123372","10929.5244140625","11261.154296875"
"1986","Not Working","Female","9403.86","8530.3","2761","4908.67","6425.5","11319.5","14667.33","25308","9226.48","9581.24","0","86342","8279","8650"
"1986","Not Working","Male","9691.48","8727.44","1184","4999.33","6680","11715","15092.5","25308","9420.77","9962.19","0","48771","8340","8787.22265625"
"1986","Part Time","Female","11467.33","10710.52","1202","6202.17","8404.8","13801","17160","27877.33","11196.25","11738.41","393","48518","10233.2001953125","10708.8896484375"
"1986","Part Time","Male","10816.18","9869.45","631","5955.65","7609.71","13031.33","16512.5","29938","10451.62","11180.74","1644","48518","9416.95703125","10062.5"
"1987","Full Time","Female","13973.96","13100.47","1427","8096.4","10245","16362","19937","33056","13665.6","14282.32","1379","87875","12514.6669921875","13006.111328125"
"1987","Full Time","Male","13295.54","12262.04","3472","7841.11","9627.33","15521.33","19526","32023.33","13112.59","13478.49","2306","80892.66","11543.8896484375","11927.22265625"
"1987","Not Working","Female","9898.12","8989.47","2663","5372","6868","11766.67","15479.33","26136.11","9717.73","10078.51","0","61574","8804.6669921875","9143.8095703125"
"1987","Not Working","Male","10178.62","9330.62","1136","5170","6950.67","12504.67","16252","25532","9882.57","10474.67","0","54622.67","8834.6669921875","9331"
"1987","Part Time","Female","11916.53","11238.8","1217","6852.22","8694","14077.5","17625.71","31704.55","11622.73","12210.33","825","72272.66","10560","11190"
"1987","Part Time","Male","10772.69","10018.53","598","5840.67","7721","13081.33","16199.33","28350.44","10407.67","11137.71","1219","36914","9408","10350.7998046875"
"1988","Full Time","Female","14545.16","13551.55","1333","8630","10658","17144.4","21484.5","34601.11","14220.48","14869.84","1993.48","83248","12789","13323"
"1988","Full Time","Male","13732.06","12598.91","3269","8064.4","10119.44","16069.05","20476.96","33162.67","13543.32","13920.8","2137","83425","11803.599609375","12198.6669921875"
"1988","Not Working","Female","10142.12","9241.6","2487","5521.85","7059.33","12053","15461.11","30038.67","9948.11","10336.13","0","58397","8985.599609375","9372"
"1988","Not Working","Male","10423.64","9616.81","1085","5353.91","7103.33","12913","15993.6","25977.6","10106.68","10740.6","0","83248","9103.3330078125","9754.6669921875"
"1988","Part Time","Female","12467.96","11414.5","1248","6814.67","9050.48","14668.33","19030","30610","12152.75","12783.17","1172","101558.66","10970.6669921875","11414.6669921875"
"1988","Part Time","Male","11547.91","10699.37","600","5936","8322.92","14088","17089","27636.67","11151.79","11944.03","744","47710.5","9869.3330078125","10572.5"
"1989","Full Time","Female","15238.98","14112.07","1367","8688","11158","17420","21594.67","41958","14878.92","15599.04","2361.11","113948","13328","13955.3330078125"
"1989","Full Time","Male","14534.92","13214.01","3189","8476.19","10569","16783.6","20857.6","40244.8","14312.24","14757.6","2700","135049","12342","12688.5"
"1989","Not Working","Female","10620.43","9617.76","2373","5716","7290.4","12690","16409.5","30906","10414.79","10826.07","0","54648.57","9370","9772.400390625"
"1989","Not Working","Male","11184.42","10244.8","1066","5648","7485","13608","17078","32108","10804.94","11563.9","200","113948","9555.5","10272"
"1989","Part Time","Female","13134.91","12023.89","1188","7374.67","9312.38","15432","19604.4","36412.5","12792.2","13477.62","666","83511.67","11303.5","11855.599609375"
"1989","Part Time","Male","12482.98","11350.31","526","6105.33","8427","15360","18700","36138.8","11943.52","13022.44","727","67805.34","10682","11435"
"1990","Full Time","Female","15685.16","14552.3","1324","9147","11633.48","18089.33","22638.67","38325.55","15262.45","16107.87","1928","147922","13869.5","14477.3330078125"
"1990","Full Time","Male","15160.64","13797.02","3115","8745.24","10930.67","17430","22289","39710","14898.82","15422.46","1865.33","148122","12851.3046875","13247.3330078125"
"1990","Not Working","Female","11092.49","9974.46","2278","5969","7689.7","13020","17120","33697","10852.13","11332.85","0","123478","9668","10038"
"1990","Not Working","Male","11576.7","10453.73","1067","5787","7711.43","14318","17888.67","35355.33","11225.48","11927.92","0","72879.5","9777.3330078125","10604"
"1990","Part Time","Female","13654.14","12523.09","1225","7560","9778.8","15958","20250.48","38120.67","13312","13996.28","1508","69506.09","11629.6669921875","12355.3330078125"
"1990","Part Time","Male","12162.75","11239.34","508","6262.67","8094.8","14744.67","18238","35966.11","11633.29","12692.21","693","72879.5","10272.609375","11459.5"
"1991","Full Time","Female","16997.77","15542.96","1352","9430","11982","20010","24666","43291.33","16559.47","17436.07","1784","130243","14773.3330078125","15516.6669921875"
"1991","Full Time","Male","16307.87","14875.6","3084","9502","11650.67","19021","24224.5","43291.33","16059.86","16555.88","2941","119264.66","13714.34765625","14210.244140625"
"1991","Not Working","Female","11757.43","10487.64","2227","5919.33","8040.67","14043","18961","35789.2","11511.17","12003.69","6.67","85482.78","10399","10738"
"1991","Not Working","Male","12293.22","11271.12","1042","6218","8173.21","15425.33","19171.5","31482","11943.09","12643.35","6.67","58598","10497","11278.8896484375"
"1991","Part Time","Female","14828.79","13404.84","1228","7955","10365.52","17446.8","22423.5","42076","14459.38","15198.2","1457","75161.67","12596.6669921875","13287.857421875"
"1991","Part Time","Male","13519.02","12183.39","533","6689","9512","16556","21114","35789.2","12969.3","14068.74","2452","77944","11458","12733.947265625"
"1992","Full Time","Female","15904.04","14030.07","2263","8367","10735.65","19471.33","24028.67","40680","15580.73","16227.35","2304.67","170548.67","12908.5","13417.3916015625"
"1992","Full Time","Male","15854.79","14386.72","4342","8679.44","11056.5","19150","24134.29","40259.33","15647.26","16062.32","3342.5","170548.67","13037","13459.0478515625"
"1992","Not Working","Female","11608.49","10478.9","2902","5542","7444","13958.57","18954.67","33876","11394.87","11822.11","0","92274","10018","10479"
"1992","Not Working","Male","12030.59","10827.41","1374","6134","7725.33","14883.33","19893","31458","11729.22","12331.96","0","65653.34","9888.6669921875","10614.2861328125"
"1992","Part Time","Female","14431.39","13202.83","1736","7362.22","9812.17","17427.39","22291.43","36315","14117.42","14745.36","763","115850","11799.5830078125","12465"
"1992","Part Time","Male","13041.93","11496.58","774","6235.33","8198","15729.33","21800","36068","12564.74","13519.12","874","75272.66","10656","11482.5"
"1993","Full Time","Female","17371.81","15772.43","2119","9508.33","12087.14","20579.33","25750","44792.67","17050.95","17692.67","3399.33","121420","14362","14949.5654296875"
"1993","Full Time","Male","17153.07","15430.27","4150","9407.22","11947.33","20258.67","25810","46665","16931.11","17375.03","3725","122986.12","14183.333984375","14533.8896484375"
"1993","Not Working","Female","12035.87","10772.08","2974","6287.69","8091","14282","18913.33","35770","11818.76","12252.98","0","81682","10324","10677.7783203125"
"1993","Not Working","Male","12439.09","11139.3","1471","6378.67","8148","15109","20095.6","33970.36","12129.12","12749.06","86","66037.5","10362.6669921875","10929.3330078125"
"1993","Part Time","Female","15521.45","14159.24","1692","8068.67","10718","18700.56","24538.67","42384.67","15181.11","15861.79","848","122986.12","12952","13636.19140625"
"1993","Part Time","Male","14632.67","13071.82","772","7421.11","9482.8","17540","24466","44792.67","14157.6","15107.74","2168.67","53238","11900.6669921875","12966.6669921875"
"1994","Full Time","Female","18218.66","16659.68","2015","10371.2","13187.39","21483.33","27886","43923","17879.62","18557.7","1654.29","126533","15333.3330078125","15964"
"1994","Full Time","Male","18012.43","16421.63","3970","10030.56","12541.11","21317.14","27424","45303","17776.28","18248.58","3323","103276.67","14995.71484375","15436.400390625"
"1994","Not Working","Female","12665.4","11518.86","3048","6567","8713.91","15066","19955.33","35729.33","12452.36","12878.44","0","71178","11045","11525"
"1994","Not Working","Male","13292.64","12085.53","1541","6850","9022.67","15935.33","20520","39208","12971.01","13614.27","0","102068.5","11505.599609375","12014"
"1994","Part Time","Female","16677.88","14676.41","1641","8599","11315.2","19423","25720","44731.33","16289.98","17065.78","1527.33","128759","13471","14216.6669921875"
"1994","Part Time","Male","14816.87","13005.23","729","7366.67","9637.5","18097.62","25894.67","37844","14308.18","15325.56","1527.33","49665.33","12235.3330078125","13267"
"1995","Full Time","Female","18696.68","17220.3","1974","10477","13400.67","22042.67","28173.5","43772","18371.94","19021.42","2878","80679.34","15811.3330078125","16488.666015625"
