"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","35-65 y.","no migration background","14450.62","13179.6","3219","7662","10021.43","17156.67","22378.67","38314","14193.7","14707.54","0","148122","13057","13493.9130859375"
"1990","66 and older","direct migration background","11760.96","10228","82","5451.33","7766.67","12572","20583.33","34973.33","10197.4","13324.52","2434.67","44384","9145.3330078125","11812"
"1990","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1990","66 and older","no migration background","11479.73","10126.94","974","6191.33","7774","13365.33","17335","35355.33","11024.64","11934.82","305","123478","10082","10970"
"1991","16-34 y.","direct migration background","11651.51","10624.55","876","6701.91","8312.78","14510.5","18182","24989.33","11375.81","11927.21","2761","30159.67","10036.4287109375","10738"
"1991","16-34 y.","indirect migration background","11354.31","10892.89","318","5781.33","8192.5","13751","18231.33","23593.2","10843.51","11865.11","199.52","33739.52","10648","11738.5712890625"
"1991","16-34 y.","no migration background","14468.73","13189.05","2429","7542.08","10135","17446.8","21948.1","38395","14185.38","14752.08","6.67","119264.66","13161.9052734375","13755"
"1991","35-65 y.","direct migration background","13660.89","12247.8","1527","7241.25","9523.46","15790.67","20078.67","43291.33","13355.92","13965.86","278.67","119264.66","11448.8466796875","11968.400390625"
"1991","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1991","35-65 y.","no migration background","15780.92","14362.31","3214","8319.5","11009","18854.67","24286.67","42076","15513.61","16048.23","1278","130243","14067","14621.6669921875"
"1991","66 and older","direct migration background","11980.44","10152.27","98","6218","8073","13748","20223.33","33740","10613.65","13347.23","2122","44906.67","9459.3330078125","11137.3330078125"
"1991","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1991","66 and older","no migration background","11800.9","10435.33","973","6009","7974.67","14679","18564","36287.33","11415.18","12186.62","849","58598","10542","11547.3330078125"
"1992","16-34 y.","direct migration background","12364.53","11645","845","7153.33","9036.15","14834.58","18580.67","27923.57","12060.9","12668.16","1936.67","32065","11098.8896484375","11726.6669921875"
"1992","16-34 y.","indirect migration background","11935.36","11410.53","380","6576","8860","14346","17936","26075.2","11458.28","12412.44","0","36777.14","11161.2001953125","12034.783203125"
"1992","16-34 y.","no migration background","13742.48","12653.78","3775","7130","9425.71","16982.5","21618","33797","13554.66","13930.3","874","75272.66","11749.599609375","12179.0908203125"
"1992","35-65 y.","direct migration background","13614.19","12462.02","1587","7111.91","9445","16161.2","20618","35984.67","13324.33","13904.05","0","115850","11682.7998046875","12298.6669921875"
"1992","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1992","35-65 y.","no migration background","15339.7","13597.6","5297","7481.07","10096","18836","24328.5","40738","15119.17","15560.23","812.5","170548.67","12411.3330078125","12789.3330078125"
"1992","66 and older","direct migration background","11595.64","10165.36","139","5606","6915","14352","21354","33876","10506.75","12684.53","2700","42286","9253.3330078125","11473"
"1992","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1992","66 and older","no migration background","11504.44","10101.5","1337","5578","7299","14118.67","19206","34642.67","11176.41","11832.47","153","65653.34","9511.3330078125","10343"
"1993","16-34 y.","direct migration background","12693.65","12086.99","815","7027.08","9125.24","15375.56","19828.8","24514.67","12369.6","13017.7","536.88","33970.36","11207.1435546875","12153.611328125"
"1993","16-34 y.","indirect migration background","12344.49","11517.11","444","6299.55","8864.19","14644.8","18910.4","32308","11874.38","12814.6","188","39199.53","11153.599609375","12358.703125"
"1993","16-34 y.","no migration background","14558.94","13606.27","3661","7564.44","10167.2","17834","22792.67","34614.67","14356.64","14761.24","86","66037.5","12866.6669921875","13382"
"1993","35-65 y.","direct migration background","14947.39","13496.05","1525","7403.81","9777.33","17233.6","23801.5","44792.67","14614.57","15280.21","1028.67","122986.12","12166.5","12962.1435546875"
"1993","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1993","35-65 y.","no migration background","16477.17","14689.41","5205","8054","10812.4","19680.4","26087.33","48213","16253.29","16701.05","0","122986.12","13666.95703125","14002.7783203125"
"1993","66 and older","direct migration background","12832.34","10654.66","158","6048.67","8312","14224","23031.33","45326","11623.36","14041.32","2029","46981.33","10206.6669921875","11782.6669921875"
"1993","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1993","66 and older","no migration background","12112.84","10845.59","1338","6685","8221.33","14405.33","19069.33","30674","11794.76","12430.92","44","81682","10494","11138.6669921875"
"1994","16-34 y.","direct migration background","13795.87","12034.67","760","7520.74","9080.48","16758","21629.53","36820","13385.95","14205.79","0","65307.14","11279.4443359375","12009.34765625"
"1994","16-34 y.","indirect migration background","13030.31","12385.03","464","7078.57","9830","15840.4","19509.13","30405.5","12498.43","13562.19","0","67954","12029.5","13112.400390625"
"1994","16-34 y.","no migration background","15445.25","14343.72","3594","7999","11006","18863.33","23462.67","38245.55","15228.55","15661.95","0","102068.5","13866","14311"
"1994","35-65 y.","direct migration background","15356.08","13628.56","1440","7475.33","9974.67","18077.33","24060","44731.33","14996.87","15715.29","0","103276.67","12624","13298.572265625"
"1994","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1994","35-65 y.","no migration background","17114.82","15164.59","5137","8689.5","11481","20428","27574","44950.67","16883.47","17346.17","0","128759","14263.3330078125","14738.3876953125"
"1994","66 and older","direct migration background","13158.87","10816","174","6181.33","7971.33","14877","23240","43722","12164.1","14153.64","3681","43722","10306.6669921875","11561.3330078125"
"1994","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1994","66 and older","no migration background","12977.32","11621.79","1343","6998","8852","15466","20564","35593.33","12650.65","13303.99","44","54034","11565","11996"
"1995","16-34 y.","direct migration background","12545.17","11627.58","945","5696","8520","15241","19836.96","31887.33","12167.63","12922.71","1101.67","87886.25","11040.6455078125","11657.2001953125"
"1995","16-34 y.","indirect migration background","13344.93","12333.61","479","7417.2","9461","16395","20137.33","30378.67","12799.16","13890.7","344.62","67761.5","11799.2861328125","12848.5712890625"
"1995","16-34 y.","no migration background","15246.96","14405.77","3538","7742.67","10752","18784.67","23441","36350","15026.66","15467.26","167","87886.25","13950.0009765625","14459.5"
"1995","35-65 y.","direct migration background","14493.1","13197.33","1655","6299.33","9461","17215.33","22180","47732.67","14153.11","14833.09","0","118529.45","12068","12693.2001953125"
"1995","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1995","35-65 y.","no migration background","17355.55","15363.33","5171","8654","11482.67","20730.4","27904","46403.33","17121.21","17589.89","0","125661","14575.71484375","15033.5"
"1995","66 and older","direct migration background","13156.33","11999.39","214","6436","9191","15564","22070","33776","12309.09","14003.57","1197","35917.33","10918","12197.3330078125"
"1995","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1995","66 and older","no migration background","13662.21","12336.22","1334","7483","9682.67","15757","20875","39391","13322.82","14001.6","0","57429","12197.3330078125","12838.6669921875"
"1996","16-34 y.","direct migration background","12697.03","11900.49","845","6381.91","9068.11","15640","18726","36849.33","12339.3","13054.76","0","43257.33","11255.8330078125","11975.806640625"
"1996","16-34 y.","indirect migration background","14772.84","12894.79","512","7032.5","9507.5","17168.33","21184.5","32683.5","13939.63","15606.05","102","193088","11927.1435546875","13161.6669921875"
"1996","16-34 y.","no migration background","15660.53","14494.67","3424","7950","11024.44","19334.4","23802.67","38462","15433.59","15887.47","495","118062.5","14315","14748.095703125"
"1996","35-65 y.","direct migration background","14845.71","13451.07","1545","6801.33","9544.67","17552.61","23544.35","51066","14526.54","15164.88","814.41","86679.45","12239.5","12900"
"1996","35-65 y.","indirect migration background","13792.47","14040.78","31","9143.53","11542","15055","18195.33","23913","12030.13","15554.81","3785.33","26362.14","11542","16032.6669921875"
"1996","35-65 y.","no migration background","17700.65","15616.74","5189","9135.33","11955.2","20933.33","28329.13","47445.33","17456.46","17944.84","0","174217.33","14872.5","15321.2490234375"
"1996","66 and older","direct migration background","13119.24","11913","231","6022","9616","16877","19932.5","35189.33","12359.45","13879.03","1231.33","45358","11362","12591"
"1996","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1996","66 and older","no migration background","13983.78","12709","1342","7492.67","9818","16427","21582","38219.33","13632.33","14335.23","0","64020.67","12650.6669921875","13163"
"1997","16-34 y.","direct migration background","12591.57","11887.29","783","6260","8832.08","15515.56","20649.33","31481.6","12209.56","12973.58","0","42156.43","11507.1435546875","12192.3818359375"
"1997","16-34 y.","indirect migration background","14062.86","12895","535","6809.29","9811.21","16956.33","19741.33","31121","13487.46","14638.26","486","110923","12533.21484375","13356.7998046875"
"1997","16-34 y.","no migration background","15963.13","14988.94","3318","8364.76","11559","19258.67","24486","38463.33","15734.78","16191.48","660","96119.5","14782","15230.6669921875"
"1997","35-65 y.","direct migration background","15217.23","13504","1471","7232.69","10034.64","17578.67","23470","50005.33","14875.07","15559.39","427","96508.89","12554","13177.2216796875"
"1997","35-65 y.","indirect migration background","14757.1","14741.52","33","9210.67","11806","15888","23872","28652","12895.57","16618.63","6232","28652","12571.9052734375","15981.5"
"1997","35-65 y.","no migration background","17865.51","15994.86","5162","9241.5","12254.67","21096.67","28430.48","48332.38","17640.36","18090.66","211","97731.34","15383.810546875","15780.8701171875"
"1997","66 and older","direct migration background","13865.85","12396.44","238","7342.67","9737","16874","22475","41041","13057.97","14673.73","3068","46362","11654.5","12604.6669921875"
"1997","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1997","66 and older","no migration background","14408.44","12817.54","1368","7855.33","10137","16446","23558","38764","14056.11","14760.77","223","67279.34","12842","13364"
"1998","16-34 y.","direct migration background","12905.07","11494.84","722","7132.86","8835","14857.67","20346","39117.2","12430.04","13380.1","0","67745.34","11424","12150.2939453125"
"1998","16-34 y.","indirect migration background","14167.62","13031.83","554","6841","9607.22","16945","21077","31943.33","13534.94","14800.3","152","126770","12630","13556.7998046875"
"1998","16-34 y.","no migration background","15769.2","14826.33","3609","8357.22","11522","19169.64","23835","36750.5","15555.4","15983","0","67273","14758.8896484375","15179"
"1998","35-65 y.","direct migration background","15401.75","13810.25","1445","7590.5","10432","18439","24465","49979.33","15041.46","15762.04","1289.13","110450","12915.3330078125","13458"
"1998","35-65 y.","indirect migration background","16230.32","14470.75","44","9678","11428.67","21369","23387.22","35862.67","14115.69","18344.95","6839.05","35862.67","12458","16941.90625"
"1998","35-65 y.","no migration background","18103.62","16071","6062","9545.33","12426","21931.74","28701.33","49762.67","17891.3","18315.94","0","131763.81","15489.4453125","15873"
"1998","66 and older","direct migration background","13671.91","12772.98","254","6776","9814.67","15579","21250.67","33981.33","12930.92","14412.9","3782.5","38046","11439.3330078125","13065.3330078125"
"1998","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1998","66 and older","no migration background","14637.43","13329.5","1631","7988","10451","17088","22874.4","40728.67","14325.26","14949.6","0","45147.33","13086","13716"
"1999","16-34 y.","direct migration background","13453.72","11958.05","639","7358.33","9890.67","15008","22352","36837.78","12957.56","13949.88","890","77801.34","11702.857421875","12311.599609375"
"1999","16-34 y.","indirect migration background","13955.18","12897.51","553","7481.67","9962.86","16592.5","21402","34849.2","13468.67","14441.69","245","42762","12311.3330078125","13725.5556640625"
"1999","16-34 y.","no migration background","16269.67","15004.45","3425","8346.67","11735.56","20018","25251.5","38738.89","16033.26","16506.08","108","121408","14910.4765625","15521"
"1999","35-65 y.","direct migration background","16059.89","14026.47","1332","7954.5","10785","19046","24996.67","50947.33","15650.77","16469.01","208","94794.66","13033.333984375","13616.666015625"
"1999","35-65 y.","indirect migration background","16232.18","14992.75","52","10245.71","12395.24","19420","25297.33","30581.33","14564.36","17900","2553.75","30581.33","13384.5","17963.9140625"
"1999","35-65 y.","no migration background","18762.3","16749.29","5932","9873.33","12622.4","22424","29496.67","51827.33","18536.71","18987.89","102","122128.66","15956.6669921875","16427"
"1999","66 and older","direct migration background","14033","12647.36","252","7240","10524","16124","20119","41002","13297","14769","2830","42124","11830.6669921875","13033.599609375"
"1999","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1999","66 and older","no migration background","15215.71","13690.67","1576","8485","10723.33","18136.67","24071.33","40144.67","14890.7","15540.72","2394","58434.67","13584.6669921875","14152.6669921875"
"2000","16-34 y.","direct migration background","13505.2","12168.57","992","6371.54","9624.76","16952","20773.5","38923.89","13110.03","13900.37","0","54015","11817.3330078125","12446.0869140625"
"2000","16-34 y.","indirect migration background","15143","13876.21","716","8005","10795","18264.8","23749","37995.5","14664.93","15621.07","0","48412.67","13395","14413.4619140625"
"2000","16-34 y.","no migration background","16935.6","15670.97","5437","8694","12083.6","20523.33","25993.5","41759.33","16717.18","17154.02","0","158300","15536","15948"
"2000","35-65 y.","direct migration background","16122.25","14240.15","1991","7448","10500.42","18988.5","25880.5","53953.89","15759.03","16485.47","540","86549.34","13482.7998046875","14128.333984375"
"2000","35-65 y.","indirect migration background","19169.74","14805.13","97","10767.62","12352.86","21663","27291.33","84414.66","16862.7","21476.78","6922.31","84414.66","14161.3330078125","17854.666015625"
"2000","35-65 y.","no migration background","19347.91","17126.07","11391","10113.33","13224.44","22880","30529.2","56519.33","19165.55","19530.27","0","181406","16711.4296875","17039.677734375"
"2000","66 and older","direct migration background","13108.17","11877.33","361","6896","9039","15794","20141.5","31394","12472.45","13743.89","3596","55202","11451","12360"
"2000","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2000","66 and older","no migration background","15520.63","13673.56","3261","8156","10709.33","17789.33","24370","45505.33","15209.6","15831.66","0","222456","13532.6669921875","13941.3330078125"
"2001","16-34 y.","direct migration background","13160.01","12079.03","835","6781.36","9407.22","16072.5","20218","32766","12743.69","13576.33","7.22","74313.34","12156.6669921875","12936.6669921875"
"2001","16-34 y.","indirect migration background","15374.35","14559.75","655","7612","10814","18600","23525.33","35320.95","14841.33","15907.37","2743","72014","13956.1298828125","14901"
"2001","16-34 y.","no migration background","17193.44","15995.76","4810","8726","12391","20684","26285.33","41938.4","16970.26","17416.62","0","146777.5","15820","16277.599609375"
"2001","35-65 y.","direct migration background","16469.13","14548.43","1769","7579","10462.69","19040.67","25832","61790","16002.61","16935.65","2147.5","164234","14051.3330078125","14619.3330078125"
"2001","35-65 y.","indirect migration background","21067.99","16658.42","104","10810.67","13671.91","23597.62","39744","75647.34","18880.02","23255.96","3317.78","75647.34","15249","18444.287109375"
"2001","35-65 y.","no migration background","19908.8","17829.17","10445","10358.67","13665.2","23418.67","31401.67","56198.67","19720.11","20097.49","0","212321","17380.4765625","17690.5"
"2001","66 and older","direct migration background","13367.48","12333.48","341","6860","9069.33","15879","20294","41775","12607.88","14127.08","3272","65418","11669","13080"
"2001","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2001","66 and older","no migration background","16166.26","14336.82","3086","8810.67","11226","18929.33","25039","46654","15870.91","16461.61","665","174416","14274","14802.400390625"
"2002","16-34 y.","direct migration background","14038.75","13058.51","745","7450.67","10072.86","16299","20972","38937.39","13427.76","14649.74","0","85229.34","13090.4765625","13845.71484375"
"2002","16-34 y.","indirect migration background","16503.64","14096.8","638","7790","10972.86","19060","24248","59553.21","15337.82","17669.46","1609","231124.41","14382.7783203125","15858"
"2002","16-34 y.","no migration background","17403.56","16133.5","4803","8406","12133.33","21171.33","27348.67","45106","17109.42","17697.7","0","234613","16991","17582.857421875"
"2002","35-65 y.","direct migration background","16335.87","13995.58","1722","7542.86","10239.26","19302.4","25687.6","65451","15660.35","17011.39","1734.24","289262.66","14422.6669921875","15252.5"
"2002","35-65 y.","indirect migration background","20803.78","17076.67","130","9720","13466","23901.67","33168","80530.66","18145.38","23462.18","6674.23","96842.66","17281.666015625","21899.130859375"
"2002","35-65 y.","no migration background","20598.58","17940.82","11478","10014","13601.11","24056.67","33228","65084","20301.37","20895.79","0","387826.66","19402.4140625","19864.28515625"
"2002","66 and older","direct migration background","14393.19","12556.5","353","6703.33","9276.67","16106","21796.67","42720","12908.36","15878.02","2322.5","231124.41","12133.3330078125","13003.3330078125"
"2002","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2002","66 and older","no migration background","16021.8","14170.62","3272","8679","11144","18748","24397","46002.67","15575.93","16467.67","100","308295.34","14692.6669921875","15226"
"2003","16-34 y.","direct migration background","14317.61","13623.89","680","7130","10092.59","17030.56","22143.33","36872.67","13646.13","14989.09","3066.88","98639.34","13451.8330078125","14488"
"2003","16-34 y.","indirect migration background","17233.29","14871.78","638","7949.47","10800","20309","26374","49044.35","15927.96","18538.62","2076.92","252016.41","15277.22265625","16658.6953125"
"2003","16-34 y.","no migration background","17834.27","16663.6","4568","8726.5","12374.38","21920","27681","45769.2","17562.42","18106.12","0","109706.5","17476","18086.400390625"
"2003","35-65 y.","direct migration background","16822.2","14658","1604","7949.47","10735.65","19902.4","25970.67","59556.11","16139.95","17504.45","600","252016.41","15035","15850.0009765625"
"2003","35-65 y.","indirect migration background","20749.96","16876.97","138","8579","14201.67","26510","35180.5","60450.67","18404.36","23095.56","4438","75397.34","17414.4453125","22728.666015625"
"2003","35-65 y.","no migration background","21095.82","18588.06","10965","10306.67","13839.17","24945","33684","63137.33","20806.59","21385.05","0","403917.34","20040","20461.111328125"
"2003","66 and older","direct migration background","14147.59","12222","361","6408.67","8742.67","16847.33","22446.67","39697.33","12620.64","15674.54","2000","252016.41","11978","13268"
"2003","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2003","66 and older","no migration background","17057.35","15063.8","3329","9048","11498.67","19903.33","26569.33","52123.33","16645.21","17469.49","1145","274111.34","15371","15904"
"2004","16-34 y.","direct migration background","14346.12","13078.4","628","7262.17","10050.5","17194.67","21476.4","37522.18","13441.6","15250.64","600","226523.33","13382.962890625","14474.2861328125"
"2004","16-34 y.","indirect migration background","15967.17","15015.57","647","8246.13","11282.4","18800","24510","45730","15281.55","16652.79","143","70917.5","15240","16417.22265625"
"2004","16-34 y.","no migration background","17617.48","16478.84","4371","8382.8","11925.2","21504.45","27785.33","43513.04","17334.98","17899.98","0","114816","17365.666015625","17895.19921875"
"2004","35-65 y.","direct migration background","17080.19","14507.39","1558","7744","10873.79","19901.94","25238.1","52463","15307.36","18853.02","0","1364491.38","14950.435546875","15654"
"2004","35-65 y.","indirect migration background","19205.62","17901.87","152","8698.75","12905","22935.71","29827.22","66769","16972.3","21438.94","2676","83952","17760","21095.333984375"
"2004","35-65 y.","no migration background","21124.18","18464.31","10560","10420","13792.67","24758.67","32911.91","62143","20686.95","21561.41","70","1364491.38","19984.5","20553.333984375"
"2004","66 and older","direct migration background","13710.93","12446.81","366","6984","9238.67","16227","21663.33","37522.18","12903.95","14517.91","1240","66497.2","12212","13248"
"2004","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2004","66 and older","no migration background","17123.71","15152","3439","9204","11829.33","20022","26292.5","50222","16719.67","17527.75","0","185841.33","15680.5","16257"
"2005","16-34 y.","direct migration background","14130.76","13236","534","6773.33","9505.71","17189.6","22983.33","42063.48","13394.45","14867.07","0","79952.4","13404.2421875","14748.6669921875"
"2005","16-34 y.","indirect migration background","15966.25","14470","667","7690.3","10525","19250","25877.5","40886","15260","16672.5","666.67","82912.4","14482","16000.7998046875"
"2005","16-34 y.","no migration background","17905.12","16619.67","4143","8495","12080","22039.33","28869.33","44800.95","17605.81","18204.43","0","145301.5","17286.666015625","17981.333984375"
"2005","35-65 y.","direct migration background","17487.88","14277.62","1479","8014","10621.74","19783.33","25744.5","55960.67","15244.21","19731.55","0","1659708","14992","16142.6669921875"
"2005","35-65 y.","indirect migration background","21400.16","18260.09","156","10727.31","14818","25566","32572.67","60592","19316.34","23483.98","6852.67","88031","18000","21938.333984375"
