"year","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1999","West Germany","17538.18","15697.6","9965","8798.93","11835.33","21371","27979.33","48659","17371.67","17704.69","102","121408","15273.8896484375","15614"
"2000","East Germany","14941.51","13832.5","5878","8667","11042","17178.67","22098","39358.1","14753.11","15129.91","0","158300","13950.6669921875","14197.3330078125"
"2000","West Germany","18090.33","16122.67","18388","8955","12112.67","21705.5","28986","53764.67","17950.8","18229.86","0","222456","16027.3330078125","16242"
"2001","East Germany","15229.14","14250.66","5465","8811","11288","17741.5","22626.11","37145.5","15064.9","15393.38","0","62307.33","14440","14726"
"2001","West Germany","18604.87","16720","16598","9192.31","12508.33","22162","29532","52751.33","18454.53","18755.21","0","212321","16647.22265625","16882.400390625"
"2002","East Germany","15356.92","14293.92","5458","8531","11215.33","18148.67","22738.5","39935.33","15131.83","15582.01","0","170440","14963.3330078125","15430.0009765625"
"2002","West Germany","19048.43","16682.67","17699","9063","12439.05","22529","30487","60284","18815.24","19281.62","0","387826.66","18246.80078125","18585.19921875"
"2003","East Germany","15974.11","14790.67","5372","8808.33","11472","18781","23844.67","42228.34","15731.07","16217.15","696","124754.66","15403.5","15863.2001953125"
"2003","West Germany","19579.97","17291","16925","9110.77","12722.22","23392","31325.33","60220.67","19354.69","19805.25","0","403917.34","18962","19286.087890625"
"2004","East Germany","15790.7","14750.77","5255","8672","11304.44","18808.67","23447.33","40218.34","15558.78","16022.62","1","155340.67","15567.3916015625","15935.5"
"2004","West Germany","19525.28","17222.33","16478","9204","12681.67","23201.33","30749","58732","19182.59","19867.97","0","1364491.38","18726.453125","19146.666015625"
"2005","East Germany","15982.58","14676.03","5064","8539.33","11291.33","19109.6","24316.67","42070","15725.24","16239.92","0","185610.67","15484.3330078125","15955.599609375"
"2005","West Germany","20014.81","17623.75","15748","9402.67","12797.5","23852.67","32036.67","59678","19630.29","20399.33","0","1659708","19158.666015625","19509.5"
"2006","East Germany","15907.01","14658","5393","8022","10942.78","19246","24420","43056","15647.65","16166.37","0","178176","15555","15980"
"2006","West Germany","20509.64","17594.68","16988","9066.67","12766.67","24349.14","33067.33","68469.45","20221.6","20797.68","0","593626","19139.333984375","19479.232421875"
"2007","East Germany","16302.29","15211.93","5114","8245.33","11413","19516","24585.33","41197","16024.31","16580.27","0","189835.33","15986","16383.3330078125"
"2007","West Germany","20842.61","17951.95","15851","9441.33","13131.33","24828","33743","67242.23","20568.26","21116.96","0","613426","19472","19902"
"2008","East Germany","16869.62","15544","4833","8679","11816.92","20309","26279.53","42397","16548.57","17190.67","170","351931.34","16155.5","16627"
"2008","West Germany","21480.81","18521.09","14853","9603","13414.58","25278","34738","70375.34","21148.44","21813.18","0","886350.69","20035.333984375","20442.22265625"
"2009","East Germany","17367.62","15899.5","4592","8728.89","12102","20739.33","27207","43452","17051.85","17683.39","156","251952.67","16342","16912"
"2009","West Germany","21734.08","18734.78","13771","9782.8","13715","25868.67","35320.55","70827.34","21432.08","22036.08","0","624596","20443","20850"
"2010","East Germany","17781.2","16172.52","5537","8699","12131","21504","27370.95","46764","17497.15","18065.25","0","280380.66","15638.3330078125","16085.71484375"
"2010","West Germany","21935.18","19313.6","18895","9837","13742.5","26557.33","35451","68502.38","21717.84","22152.52","0","664511","18769.333984375","19130.556640625"
"2011","East Germany","17981.76","16348.19","6413","9096","12236.92","21983.5","27958.67","49498","17746.8","18216.72","55.33","99310","16012.857421875","16357.1435546875"
"2011","West Germany","22569.15","19752","22602","10281.29","14088","26841.2","36713","75733","22364.07","22774.23","0","483833.34","19186.666015625","19491.515625"
"2012","East Germany","18171.24","16646.84","6280","9045","12444","21714","28582.67","51145.22","17918.98","18423.5","0","206842","16199.2314453125","16647.77734375"
"2012","West Germany","23006.8","19895.15","21996","10613","14336.4","27403.89","37307","75949.34","22751.19","23262.41","0","999041.31","19274.814453125","19593.888671875"
"2013","East Germany","18653.07","16965.83","6240","9002","12672.67","22545.5","29515","52422","18403.44","18902.7","600","154196","16398","16762"
"2013","West Germany","23361.1","20045.71","25076","10446.67","14529.45","28000","38545","76730","23152.48","23569.72","0","737262","18836.060546875","19076.80078125"
"2014","East Germany","19071.13","17231.27","5704","9351.33","13061.6","22954","30910","47022","18802.03","19340.23","800","209220","16786.333984375","17262"
"2014","West Germany","23920.52","20577.17","22082","10747.33","14734","28629.45","38628.67","80237.5","23679.85","24161.19","0","863947.31","19614.763671875","19966.666015625"
"2015","East Germany","19256","17542.15","5541","9525.33","13219","23310","30557","53290.5","18997.77","19514.23","0","121022","17065.71484375","17530"
"2015","West Germany","24152.05","21054.67","21971","10718","15134","29554","39751","70272","23937.8","24366.3","0","702467","19837","20212.857421875"
"2016","East Germany","20051.14","18290.11","5168","9516","13561.33","24028","30967","57288.89","19702.81","20399.47","21","228543.59","17961.333984375","18395.333984375"
"2016","West Germany","24884.58","21750","19789","10957","15562.67","29842","40331.67","77324","24621.99","25147.17","0","1061920","20829.333984375","21166"
"2017","East Germany","20434.89","18659.52","6096","9707.33","14007.5","24689","32209.33","57384.67","20153.56","20716.22","0","201358","17984","18382.173828125"
"2017","West Germany","25557.59","22380.09","23356","11040","15924.67","30796.67","41600","78320","25309.61","25805.57","0","694486","20807.333984375","21183.333984375"
"2018","East Germany","21071.31","19124.72","6153","10032","14364","25257.14","33157.83","59610","20753.67","21388.95","0","334026.66","18212.77734375","18675.625"
"2018","West Germany","26137.84","22862.97","23737","11385.56","16552","31288.67","42073.33","81541.91","25889.9","26385.78","0","755578","20424.4453125","20751.111328125"
"2019","East Germany","22414.16","20588.69","6135","10526.4","15155.33","27119","34213.33","71248","21736.96","23091.36","0","581500.69","19954.666015625","20613.599609375"
"2019","West Germany","27312.85","23914.46","23453","12050.67","16866","32583.33","44288.67","82791","26796.57","27829.13","0","3103392","22544.666015625","22975.333984375"
