"year","hgtyp1hh","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","Female","11811.41","10609.52","1352","5827.33","8039.33","14198.67","18485.33","31282.67","11451.77","12171.05","0","113745.34","10692.6669921875","11248.6669921875"
"1984","(Married) couple without C.","Male","11791.09","10583.72","1353","5827.33","8017.33","14192.67","18406.67","31273.33","11431.48","12150.7","0","113745.34","10692.6669921875","11251.3330078125"
"1984","1-pers.-HH","Female","8550.84","7835.15","794","3829","5589","10751","14076","23149","8232.15","8869.53","0","39555","7622","8202"
"1984","1-pers.-HH","Male","11771.96","10801.45","541","4344","7556","14247","18293","37252","11126.04","12417.88","0","94603","10553","11238"
"1984","Couple + C. GT 16 ","Female","11657.21","10743.25","908","7016.5","8649.5","13568","16293.43","32816.5","11341.14","11973.28","3063.2","64628","10431","10975"
"1984","Couple + C. GT 16 ","Male","11778.81","10794","1085","7117.2","8891.67","13757.2","16827","26393.5","11493.79","12063.83","3063.2","64628","10526","11091"
"1984","Couple + C. LE 16","Female","10124.9","9225.25","1540","5675.5","7099.23","11946.67","14881.91","28942.86","9873.63","10376.17","0","62500","8529.5830078125","8957.7783203125"
"1984","Couple + C. LE 16","Male","10143.42","9227.77","1542","5682.17","7103.33","11960.56","14935.71","28942.86","9892.44","10394.4","0","62500","8529.5830078125","8957.7783203125"
"1984","Couple + C. LE and GT 16","Female","9368.59","8616","794","5984.8","7197.9","10884.35","13085.46","24001.79","9120.16","9617.02","2176.4","41323.6","7936.0869140625","8356"
"1984","Couple + C. LE and GT 16","Male","9356.24","8722.72","926","5737.83","7239.43","10898.4","13316","21418.71","9126.13","9586.35","2176.4","41323.6","8103.33349609375","8549.642578125"
"1984","Single parent","Female","8007.41","7378.25","381","3468.89","5266","10244","13143.33","19557.69","7590.52","8424.3","236.15","34391","6858","7693.33349609375"
"1984","Single parent","Male","9947.73","9386.26","198","5310","7331","11866.5","14819.33","34391","9329.4","10566.06","1585.6","34391","8874","10299.3330078125"
"1985","(Married) couple without C.","Female","12150.95","11189.37","1218","6263.33","8246","14736","19067.33","33269.33","11831.11","12470.79","0","51862.67","11230.6669921875","11927.3330078125"
"1985","(Married) couple without C.","Male","12165.37","11182.65","1217","6258","8214.67","14820","19067.33","33269.33","11845.07","12485.67","0","51862.67","11230.6669921875","11938.6669921875"
"1985","1-pers.-HH","Female","9176.99","8146.85","709","4090","6037","11104","14793","27084","8703.87","9650.11","0","80112","7890","8590"
"1985","1-pers.-HH","Male","12516.93","11059.72","472","4978","7476","14250","18080","44570","11432.13","13601.73","0","169250","10755","11641"
"1985","Couple + C. GT 16 ","Female","11772.05","11309.5","918","7288.5","9124","13995.5","16622","24546","11488.6","12055.5","1907.2","68799.5","10843.2001953125","11498.5"
"1985","Couple + C. GT 16 ","Male","11941.56","11361.6","1111","7370","9177.5","14016","16448.67","24979.6","11669.69","12213.43","1907.2","68799.5","10989.3330078125","11520"
"1985","Couple + C. LE 16","Female","10386.01","9255.05","1339","5749.13","7124.29","12207.22","15284.76","32927.5","10114.24","10657.78","1306.67","79317.78","8609.5830078125","9102.916015625"
"1985","Couple + C. LE 16","Male","10345.85","9306.51","1343","5760","7160.48","12207.22","15245","31853.89","10074.34","10617.36","1306.67","79317.78","8612.22265625","9123.0439453125"
"1985","Couple + C. LE and GT 16","Female","9772.51","9233.05","683","5575.22","7145.53","11242.58","14683.2","25529.2","9483.5","10061.52","2783.95","51736.4","8205.75","8936"
"1985","Couple + C. LE and GT 16","Male","9828.96","9440.58","810","5847.86","7253.2","11203.08","14020.8","22772","9558.2","10099.72","2783.95","51736.4","8353.2001953125","8979.5654296875"
"1985","Single parent","Female","8365.06","7968","358","3758.7","5618","10328.5","13205.2","21269","7945.21","8784.91","0","28120.67","7198.66650390625","8184"
"1985","Single parent","Male","9998.16","9898.51","188","4655","7073","12612","15551.5","21884","9373.19","10623.13","858.93","28120.67","8884.6669921875","10102.6669921875"
"1986","(Married) couple without C.","Female","12515.4","11429.55","1197","6288","8343.33","15194.67","19507.33","30810.67","12145.13","12885.67","1728.67","123372","11549.3330078125","12413.3330078125"
"1986","(Married) couple without C.","Male","12502.38","11454.47","1191","6366","8304.67","15317.33","19502.67","30640","12134.15","12870.61","1728.67","123372","11492.6669921875","12393.3330078125"
"1986","1-pers.-HH","Female","9046.42","8166.22","666","4242","5848","11066","14636","24732","8659.09","9433.75","0","56464","7772","8663"
"1986","1-pers.-HH","Male","11679.73","11348.19","456","5176","8311","13645","17926","34043","11158.48","12200.98","0","50748","11019","11901"
"1986","Couple + C. GT 16 ","Female","12202.74","11404.89","945","7229.5","9076.8","14101","17632.33","25308","11855.61","12549.87","2684.8","86342","11199.5","11696.6669921875"
"1986","Couple + C. GT 16 ","Male","12330.23","11553.5","1162","7315","9072.89","14296.4","17827.5","27444.5","12019.62","12640.84","2684.8","86342","11299.3330078125","11772.7998046875"
"1986","Couple + C. LE 16","Female","10419.31","9628.5","1206","6105.56","7357.5","12446.19","15302.78","27010","10185.33","10653.29","2684.44","38702.38","8961.111328125","9485.71484375"
"1986","Couple + C. LE 16","Male","10378.14","9627.21","1205","6129.44","7357.5","12425","15203.33","26066.67","10143.98","10612.3","2883.81","38702.38","8903.8095703125","9485.71484375"
"1986","Couple + C. LE and GT 16","Female","10202.33","9500.85","649","6235.83","7625.65","11729.2","14683.11","22945.71","9914.86","10489.8","3172.86","36795.15","8550.833984375","9035.65234375"
"1986","Couple + C. LE and GT 16","Male","10135.91","9468.36","754","6398","7561.94","11724.23","14282.79","24505.2","9880.3","10391.52","3172.86","36795.15","8551.0712890625","9041.3330078125"
"1986","Single parent","Female","8691.88","7848.39","331","3971.5","5602.31","11016","14412.67","19942","8213.16","9170.6","236.15","39696.67","7296.92333984375","8394.544921875"
"1986","Single parent","Male","10377.72","10238.87","180","4497.83","7094","13194.67","16619.33","23324","9683.57","11071.87","1226.67","39696.67","9365","10669.3330078125"
"1987","(Married) couple without C.","Female","13087.61","12012.72","1177","6762","8856.67","15899.33","20132","33334.67","12709.56","13465.66","753.33","80892.66","12080","12889.3330078125"
"1987","(Married) couple without C.","Male","13150.65","12046.19","1180","6736","8853.33","16080","20326.67","33525.33","12764.81","13536.49","753.33","80892.66","12126","12937.3330078125"
"1987","1-pers.-HH","Female","9612.4","8637.9","670","4609","6263","11670","15776","28764","9158.14","10066.66","0","87875","8123","9044"
"1987","1-pers.-HH","Male","12275.58","11763.54","450","4804","8384","14841","19806","33202","11688.89","12862.27","0","55436","11518","12331"
"1987","Couple + C. GT 16 ","Female","12842.71","12353","958","8070","9638","14824.5","18391.67","28851.5","12570.1","13115.32","153.5","38276","11955.5","12464.6669921875"
"1987","Couple + C. GT 16 ","Male","13010.46","12458.67","1201","8166.33","9638.5","15253.2","18391.67","28851.5","12759.42","13261.5","153.5","38276","12018.5","12487"
"1987","Couple + C. LE 16","Female","10931.57","9958.19","1184","6587","8006.67","12662.22","15829.45","27867.62","10676.36","11186.78","2660.56","53436","9448.333984375","9898.572265625"
"1987","Couple + C. LE 16","Male","10955.93","9979.86","1184","6612","8007.22","12766.67","15829.45","27867.62","10701.41","11210.45","2660.56","53436","9440.4345703125","9898.2607421875"
"1987","Couple + C. LE and GT 16","Female","10717.62","10016.92","590","6207.67","8041.3","11727.2","14991.2","31704.55","10369.22","11066.02","1314.64","49928","8922.3330078125","9560.3330078125"
"1987","Couple + C. LE and GT 16","Male","10530.01","9820.33","672","6289","7980","11755.22","14626.92","31148.8","10216.42","10843.6","1314.64","49928","8921.4287109375","9482.400390625"
"1987","Single parent","Female","9217.66","8312.83","329","4205.5","5984","11185.5","15056","23824.67","8649.68","9785.64","236.15","61574","7700.5556640625","8879"
"1987","Single parent","Male","11111.93","10981.93","194","5696","8048","13992.67","17068.12","22465.33","10301.34","11922.52","2135.5","61574","9382","11227.5"
"1988","(Married) couple without C.","Female","13560.38","12264.03","1148","6799.33","8871.33","16629.33","21205.33","33764.67","13142.47","13978.29","1997.33","101558.66","12201.3330078125","12991.3330078125"
"1988","(Married) couple without C.","Male","13477.23","12177.14","1142","6848","8920","16766.67","21135.33","33764.67","13084.33","13870.13","1997.33","83248","12140.6669921875","12986"
"1988","1-pers.-HH","Female","9898.72","8912.96","639","4761","6770","11791","15630","29897","9446.51","10350.93","0","58397","8630","9374"
"1988","1-pers.-HH","Male","12458.93","12183.13","434","4908","8670","15219","20264","28533","11839.78","13078.08","0","83425","11866","12751"
