"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1999","direct migration background","Urban Area","15108.69","13009.49","1867","7682.78","10432.17","17886","23362","50947.33","14772.67","15444.71","208","94794.66","12442.6669921875","12976.5224609375"
"1999","indirect migration background","Rural Area","14540.32","13292.87","87","7934","9826.19","17654.5","24757.5","30581.33","13332.82","15747.82","2553.75","30581.33","11571.5","14840"
"1999","indirect migration background","Urban Area","14386.92","13350.56","525","7874.4","10247.86","17676.4","23066","34849.2","13877.21","14896.63","245","42762","12608.7880859375","14000.6669921875"
"1999","no migration background","Rural Area","15605.96","14205.35","4285","8607","11201.67","18404.67","24125.33","41517.33","15394.03","15817.89","341","121408","14225.65234375","14577.7783203125"
"1999","no migration background","Urban Area","18245.65","16552.15","6648","9466.67","12390.67","22035.33","28772.4","49202","18039.72","18451.58","102","122128.66","16268.333984375","16715.71484375"
"2000","direct migration background","Rural Area","13818.36","12012.36","573","7043","9573.67","16346.67","21993.81","53953.89","13322.5","14314.22","1668","53953.89","11665.23828125","13106.4521484375"
"2000","direct migration background","Urban Area","15166.7","13419.5","2771","7147.33","10140.33","18175","23919.33","49284.67","14873.77","15459.63","0","86549.34","13002.22265625","13461.599609375"
"2000","indirect migration background","Rural Area","15908.81","13668.14","110","9123","11157.62","18238.5","24857.5","41007.6","14568.43","17249.19","4935.56","43157.6","12720.5","15082.857421875"
"2000","indirect migration background","Urban Area","15789.84","14370.86","721","8543.89","10901.54","18812","25300.95","48412.67","15248.35","16331.33","0","84414.66","13588.5","14644.5"
"2000","no migration background","Rural Area","16240.76","14656.7","7624","8773.06","11474","19058","24898.57","44818.67","16059.31","16422.21","0","157194.5","14701.6669921875","15009"
"2000","no migration background","Urban Area","18810.96","16810","12467","9494","12734.76","22450","30048.67","53994","18634.16","18987.76","0","222456","16766.666015625","17053.572265625"
"2001","direct migration background","Rural Area","14079.84","13321.19","512","7004.35","9817.67","17198.67","22448.7","32545.5","13515.41","14644.27","2250","72014","12472.609375","13927.5"
"2001","direct migration background","Urban Area","15297.76","13399.8","2433","7328.67","9990.71","17874","23469.33","51386.67","14930.6","15664.92","7.22","164234","13318","13839.599609375"
"2001","indirect migration background","Rural Area","15349.22","12887.61","100","7547","10062","16984.45","23074","72014","13379.56","17318.88","4134.67","72014","12234.3330078125","14832"
"2001","indirect migration background","Urban Area","16493.29","14935","677","8078","11407.6","19532.4","25855.33","42816","15930.06","17056.52","2743","75647.34","14450.953125","15432.22265625"
"2001","no migration background","Rural Area","16710.79","15325.49","6921","9263.6","11973.2","19892","25343.89","43752.67","16529.49","16892.09","0","146777.5","15280.5556640625","15540.5"
"2001","no migration background","Urban Area","19333.51","17278.71","11420","9780","13186.67","23019.33","30840","54156.67","19151.79","19515.23","0","212321","17265","17563.888671875"
"2002","direct migration background","Rural Area","14101.22","12909.57","484","7061.61","9348.33","17361.6","22391.3","41270.67","13242.54","14959.9","920","110736.66","12629","13778"
"2002","direct migration background","Urban Area","15657.08","13600.69","2336","7474.67","10244","18246.8","24424.5","58002.67","15102.71","16211.45","0","289262.66","14068","14531.3046875"
"2002","indirect migration background","Rural Area","14678.41","12947.64","97","7442.5","9501.6","18452.67","21535.71","48164.5","12412.2","16944.62","3960","75644.8","12943.599609375","18022"
"2002","indirect migration background","Urban Area","17827.34","15334.72","687","8153","11428","20577.33","26357","69362.5","16656.37","18998.31","1609","231124.41","15222.7783203125","16480.80078125"
"2002","no migration background","Rural Area","17038.88","15365.24","7089","9060","11867.5","20100","26542","47953.33","16802.44","17275.32","0","152559","16241.3330078125","16535"
"2002","no migration background","Urban Area","19762.04","17378","12464","9491","13084.67","23370.67","31560.67","61696.67","19472.36","20051.72","0","387826.66","19157","19641.4296875"
"2003","direct migration background","Rural Area","15767.58","14209.52","462","7849.33","10268.89","19249.33","23833.33","49720.67","14642.51","16892.65","2000","144566","13606.6669921875","14881.3330078125"
"2003","direct migration background","Urban Area","15720.61","14066.65","2183","7385","10123.55","18285","24117.14","54052.78","15167.17","16274.05","600","252016.41","14389.0478515625","15003.8896484375"
"2003","indirect migration background","Rural Area","16285.32","14131.87","101","7260","11174","20647.33","24757.5","56994.8","13055.28","19515.36","2602.67","144566","14834","18451"
"2003","indirect migration background","Urban Area","18181.63","15806.58","689","8398","11519.03","21601.33","29108","56813.81","16961.24","19402.02","2076.92","252016.41","15956.400390625","16863"
"2003","no migration background","Rural Area","17612.9","15860.5","6787","9149","12082.67","21218.5","27618","50572.67","17380.85","17844.95","0","115288.66","16601.19921875","16999"
"2003","no migration background","Urban Area","20355.96","18031.55","12075","9724","13373.2","24246","32504","61582.5","20080.17","20631.75","0","403917.34","19696.666015625","20168.666015625"
"2004","direct migration background","Rural Area","16968.02","13268.65","446","6825","10036","17574","22890.48","40684","10979.15","22956.89","3980","1364491.38","13382.962890625","14927.3330078125"
"2004","direct migration background","Urban Area","15606.36","13740.65","2106","7696.33","10354.67","18520","24184.78","49485.33","15139.61","16073.11","0","226523.33","14352","14923.3330078125"
"2004","indirect migration background","Rural Area","13997.48","14269.89","116","5718.8","10338.46","16063.5","24234.35","36306","12209.81","15785.15","4436.92","83952","14408.5712890625","16431.19921875"
"2004","indirect migration background","Urban Area","17251.52","16188.8","695","8694.8","11694.29","20340.56","26890","52540","16481.99","18021.05","143","82017.34","16222.7998046875","17238.5"
"2004","no migration background","Rural Area","17715.67","16100.27","6632","9309","12098.89","21196.67","26891.33","47696.4","17237.61","18193.73","86","1364491.38","16751.599609375","17191.333984375"
"2004","no migration background","Urban Area","20237.42","17873.87","11738","9660","13318.57","24040","32232","60996.67","19908.85","20565.99","0","880481","19560.556640625","19926.111328125"
"2005","direct migration background","Rural Area","18831.83","13428.26","411","6816.29","10048","18136","24235.56","43702.8","10927.6","26736.06","4087.33","1659708","13448","15762.3818359375"
"2005","direct migration background","Urban Area","15639.63","13491.68","1973","7690.3","10137","18857.14","24697.33","53650.48","15184.19","16095.07","0","103260","14172.173828125","15064.6669921875"
"2005","indirect migration background","Rural Area","14881.25","14131.7","107","9584.67","10727.31","17582.5","22015.33","35440","13299.39","16463.11","666.67","52120","14338.400390625","17630.80078125"
"2005","indirect migration background","Urban Area","17321.56","15823.72","728","8263.85","11247.22","21189.2","29349.33","52955.71","16546.32","18096.8","2526","88031","15617.22265625","17257.392578125"
"2005","no migration background","Rural Area","18029.24","16291","6362","9146.86","12372.5","21510","28581.92","46956","17466.29","18592.19","0","1659708","16964.80078125","17394.76171875"
"2005","no migration background","Urban Area","20807.53","18309.67","11231","9979.05","13622.67","24761.33","33551.5","63369.33","20476.49","21138.57","0","626611","19830","20405.333984375"
"2006","direct migration background","Rural Area","16110.1","12693.77","434","6778.67","9430.67","18004.45","23929.5","49332","13398.61","18821.59","0","587142.69","12847.3330078125","14868"
"2006","direct migration background","Urban Area","16274.03","14134.11","1965","7880.8","10376.67","19264","26056","54740.67","15782.32","16765.74","0","139258.41","14612.3818359375","15224"
"2006","indirect migration background","Rural Area","14275.99","13720.57","126","8148","10277.6","17276.33","22057.5","28979","13183.17","15368.81","2376","34704.67","14164.6669921875","16672"
"2006","indirect migration background","Urban Area","17183.38","15553.92","737","8114.64","10522","21718.33","28005.56","52681.33","16292.23","18074.53","0","139258.41","15739.5244140625","16877"
"2006","no migration background","Rural Area","18345.53","16280","6980","8830.48","12168.67","21644.67","28942.67","56513.33","18041.44","18649.62","0","587142.69","16856.666015625","17291"
"2006","no migration background","Urban Area","21373.91","18319.33","12139","9673.2","13468.85","25159.5","34633","71892","21019.78","21728.04","0","593626","19868.666015625","20322.693359375"
"2007","direct migration background","Rural Area","15517.18","13377.96","399","6678.67","10313.68","18214.67","25530.95","55023.33","14547.01","16487.35","924","72752.66","13442.173828125","15350.6669921875"
"2007","direct migration background","Urban Area","16919.39","14417.78","1750","8206.09","10790","19621.6","26252.78","55440","16252.99","17585.79","81","276086.66","14805.3330078125","15573.0439453125"
"2007","indirect migration background","Rural Area","15608.9","14984.58","121","7680","10770","18278.5","22770","41007","13947.05","17270.75","4248","63042.67","14314.6669921875","16993.19921875"
"2007","indirect migration background","Urban Area","17947.12","15887.52","724","8720","11512.33","21051.6","29094.67","64918.8","16912.65","18981.59","4","170489.2","16235.2001953125","17702"
"2007","no migration background","Rural Area","18640.88","16819.56","6584","9176","12605.71","22576.11","28958","54648.67","18379.5","18902.26","920","150136","17164.666015625","17476.19140625"
"2007","no migration background","Urban Area","21681.46","18672.13","11387","9807","13652","25725.5","35170","72751","21333.35","22029.57","0","613426","20277.826171875","20685.416015625"
"2008","direct migration background","Rural Area","18055.24","13345.38","350","6173","7980.67","19079.5","24580","59115.24","13056.28","23054.2","2280","886350.69","13661.3330078125","16166.5"
"2008","direct migration background","Urban Area","16838.37","14350","1570","8256.67","10848","19879.45","25928.67","54855.5","16228.4","17448.34","40","257135.33","15079.5","15826.6669921875"
"2008","indirect migration background","Rural Area","17074.21","15367.07","124","9068","12402.67","21367.22","25092","39402","15322.05","18826.37","1848","84556.66","12977.5","16516.521484375"
"2008","indirect migration background","Urban Area","17968.28","15475.11","706","8997.14","11707.5","21265","29518.67","58002","17073.19","18863.37","590","103940.66","16336.19140625","17905.5"
"2008","no migration background","Rural Area","19207.76","17205.43","6185","9338.89","12744.67","23444","29518.21","56528","18812.09","19603.43","0","886350.69","17436.80078125","17929"
"2008","no migration background","Urban Area","22461.27","19426","10751","10410.67","14196","26481","36164.5","72759.34","22085.77","22836.77","0","785072","20716.521484375","21165.333984375"
"2009","direct migration background","Rural Area","16031.87","14083.53","318","6953.33","10178","19878.4","24403.81","59202","15008.61","17055.13","360","59202","13886","15800"
"2009","direct migration background","Urban Area","17430.66","14741.66","1358","8470","11042.57","20540.77","29437.78","57151.74","16816.07","18045.25","0","139299.33","15147.22265625","16262"
"2009","indirect migration background","Rural Area","16783.66","16468.25","127","8769.6","12417.5","20211.91","25126.09","35661.33","14543.15","19024.17","2413","133222.67","14485","16657.14453125"
"2009","indirect migration background","Urban Area","18763.48","16118.4","630","9388.5","12542.67","21676.19","31575.33","60025.5","17639.02","19887.94","2133","138615.5","16234.3486328125","18017"
"2009","no migration background","Rural Area","19823.85","17610.57","5878","9513","13321.54","23780.33","30221.33","61481.2","19462.92","20184.78","0","452544.66","17758.666015625","18333.5"
"2009","no migration background","Urban Area","22583.54","19603.13","10052","10030","14150","26850.67","36150.67","72525","22218.9","22948.18","0","624596","20994.642578125","21504.572265625"
"2010","direct migration background","Rural Area","15889.45","13707.72","620","7516.67","10164","20593.2","24930","52625.5","15249.89","16529.01","0","55848.67","12307.7421875","13329"
"2010","direct migration background","Urban Area","18040.82","15508.25","2301","8268","11249.33","21267.5","30280","68502.38","17576.74","18504.9","0","145863","13450","14244"
"2010","indirect migration background","Rural Area","17713.44","17235.66","214","8168.67","12520.4","20187","26276","49580","16659.54","18767.34","3813.89","55848.67","13423","15312"
"2010","indirect migration background","Urban Area","19779.48","17017.1","1014","8323.94","12622.67","24626.67","34183","58147","18969.82","20589.14","897.22","209221","15641.666015625","16743.478515625"
"2010","no migration background","Rural Area","19570.58","17738.81","7540","9941","13294.67","23845.33","30153.33","57724","19338.25","19802.91","0","105822.34","16818.666015625","17186.66796875"
"2010","no migration background","Urban Area","23019.59","20193.66","12743","10277.78","14239","28064.76","36514","70228","22727.77","23311.41","0","664511","20008.333984375","20488.857421875"
"2011","direct migration background","Rural Area","16657.34","14929.88","786","7922","11430","19752","25979","47850.5","16114.19","17200.49","96","59372.38","13824.9990234375","14602"
"2011","direct migration background","Urban Area","18679.19","15790","2494","8628","11690.71","22012.4","31398.67","69059.34","18204.91","19153.47","1260.56","164936","14319.6435546875","15041.9052734375"
"2011","indirect migration background","Rural Area","18543.27","16700.71","266","9974","12857.2","21498","29621.5","57314","16954.55","20131.99","1813","183608.67","14788.3330078125","16876.66796875"
"2011","indirect migration background","Urban Area","20837.26","18313.58","1144","9308.89","13119.13","25561.33","36187.2","63278.67","20013.88","21660.64","0","154635.2","16277.6201171875","17716"
"2011","no migration background","Rural Area","20450.52","18133.2","9206","9954.67","13452.67","24516","31528","67368","20219.74","20681.3","55.33","183608.67","17316.5","17727.666015625"
"2011","no migration background","Urban Area","23337.19","20562.67","15119","10674","14670","27891.67","37753.89","76259","23070.01","23604.37","0","483833.34","20235","20626"
"2012","direct migration background","Rural Area","17494.41","15155.67","777","8978","12587.78","21195","26072","55938.1","16890.46","18098.36","3596","97004","14293.333984375","15072.916015625"
"2012","direct migration background","Urban Area","18855.98","15744.94","2294","8948","11890.43","22310.5","31338.89","66188.66","18386.81","19325.15","67","128053.89","14644.4453125","15331.3330078125"
"2012","indirect migration background","Rural Area","20083.19","16982.29","261","11020","14175","22221.91","29585.24","97004","18473.97","21692.41","3596","161070","15626.111328125","17135.71484375"
"2012","indirect migration background","Urban Area","22179.12","19001.82","1113","9605.33","13880","27085.56","35958","66406.8","20902.72","23455.52","0","602786","15913","17368.095703125"
"2012","no migration background","Rural Area","20277.21","18097.33","9121","9986.67","13566.67","24403","31394","59246.67","20051.69","20502.73","0","161070","17348","17723"
"2012","no migration background","Urban Area","24052.18","20706.98","14710","10900.5","14857.5","28634","39032","80866","23705.23","24399.13","0","999041.31","20254.763671875","20683"
"2013","direct migration background","Rural Area","17467.57","14982.3","1558","7808.5","11406","21622.78","28896","50281.33","17077.4","17857.74","2800","68696.5","14226.400390625","14670.400390625"
"2013","direct migration background","Urban Area","18532.73","15608.51","4871","8542.22","11417","21813.33","31456.67","68342.23","18219.96","18845.5","0","226003.33","14730.857421875","15217.916015625"
"2013","indirect migration background","Rural Area","19234.15","17191.91","382","9230.4","12938.67","23037","30766.67","55436.67","18336.19","20132.11","2456","71192","15766","17532"
"2013","indirect migration background","Urban Area","20651.22","17591.09","1855","8400","11836","25376.67","35484.8","74048.1","19826.44","21476","0","570729","16152","16927.392578125"
"2013","no migration background","Rural Area","20813.62","18766.67","8620","10356","14122","25072.67","32192.22","58527.5","20569.76","21057.48","600","350802","17988.888671875","18380.5"
"2013","no migration background","Urban Area","24729.65","21285.51","14030","11190","15352","29499.05","40156","82065.5","24416.04","25043.26","0","737262","20768.666015625","21184.4453125"
