"year","age_gr","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1997","16-34 y.","15390.33","14446.67","4636","7839","11042.8","18710","23597.2","37812","15198.69","15581.97","0","110923","13958.333984375","14401.111328125"
"1997","35-65 y.","17441.15","15600.56","6666","8841","11806","20488","27870","49090","17248.23","17634.07","211","97731.34","14766","15148.5"
"1997","66 and older","14372.37","12782.31","1613","7710","10118","16493.33","23504","38764","14049.32","14695.42","223","67279.34","12711.3330078125","13186.6669921875"
"1998","16-34 y.","15265.74","14256.44","4885","7966.15","10762.86","18654","23407.33","36750.5","15076.09","15455.39","0","126770","13983.6669921875","14418.6962890625"
"1998","35-65 y.","17688.94","15722.06","7551","9216","12036.84","21356.67","27846","49762.67","17502.53","17875.35","0","131763.81","14979","15328"
"1998","66 and older","14550.63","13272.12","1891","7903.33","10395","16877","22874.67","38994.67","14261.98","14839.28","0","45147.33","13008.6669921875","13466"
"1999","16-34 y.","15722.09","14471.86","4617","8105","11166.09","19186.67","24634","38394","15521.67","15922.51","108","121408","14192.7998046875","14627.1435546875"
"1999","35-65 y.","18348.25","16321","7316","9547","12287.14","21913","28780","51827.33","18148.28","18548.22","102","122128.66","15419.0478515625","15795"
"1999","66 and older","15101.42","13599.33","1835","8237","10674","17831.33","23931.33","40144.67","14802.53","15400.31","2394","58434.67","13290.6669921875","13857"
"2000","16-34 y.","16301.3","15117.01","7145","8290","11517.2","19820","25465","41344","16117.34","16485.26","0","158300","14935","15230.5712890625"
"2000","35-65 y.","18901.23","16750.29","13479","9676","12800.48","22426.19","30070","55871","18735.85","19066.61","0","181406","16218.7490234375","16512.666015625"
"2000","66 and older","15307.95","13475.95","3640","7971","10590","17613.5","24120.67","44818.67","15020.69","15595.21","0","222456","13340.6669921875","13766.6669921875"
"2001","16-34 y.","16469.12","15375.93","6300","8130","11544.29","19906","25447.33","41803.34","16278.98","16659.26","0","146777.5","15243.333984375","15561.9052734375"
"2001","35-65 y.","19455.84","17294.67","12318","9871.33","13183","22957.33","30793.33","56373","19280.09","19631.59","0","212321","16877.5","17168.6953125"
"2001","66 and older","15924.47","14100.02","3445","8568","11012","18678","24695.33","46654","15647.6","16201.34","665","174416","14041","14462.3330078125"
"2002","16-34 y.","16836.02","15443","6186","8018","11616","20258","26458.4","45205","16565.74","17106.3","0","234613","16281","16655.71484375"
"2002","35-65 y.","20021.19","17457.62","13330","9524","13136.09","23427.5","32368","65339.23","19747.81","20294.57","0","387826.66","18749","19151.5"
"2002","66 and older","15887.06","13999.03","3641","8369","11084","18657","24323","45524.67","15459.79","16314.33","100","308295.34","14407","14919.3330078125"
"2003","16-34 y.","17271.49","15929.18","5886","8299.05","11788","21252","26891.54","45065","17004.48","17538.5","0","252016.41","16667.693359375","17157.666015625"
"2003","35-65 y.","20500.57","17998.07","12707","9802","13377.39","24364","32919","62778","20233.57","20767.57","0","403917.34","19336.111328125","19757"
"2003","66 and older","16795.43","14790.67","3704","8845","11234","19607","26278","51572","16394.56","17196.3","1145","274111.34","15064","15580"
"2004","16-34 y.","16981.58","15725.6","5646","8130","11389.33","20840","26782","43045.2","16726.72","17236.44","0","226523.33","16650.400390625","17149.56640625"
"2004","35-65 y.","20521.25","17939.24","12270","9846","13262.14","24094","31927.33","61738","20080.91","20961.59","0","1364491.38","19269.333984375","19695.333984375"
"2004","66 and older","16822.5","14919.99","3817","8834","11531","19746.67","25884","49171","16447.7","17197.3","0","185841.33","15329","15857.3330078125"
"2005","16-34 y.","17174.07","15811","5344","8020","11342.22","21189.2","27665","44404","16913.11","17435.03","0","145301.5","16695","17190"
"2005","35-65 y.","21009.13","18299.25","11649","9893.33","13457.5","24726.92","33597.5","64451","20523.8","21494.46","0","1659708","19626","20127"
"2005","66 and older","17512.46","15329.33","3819","9221","11938.67","20513.33","27484","51566.67","16962.41","18062.51","23","626611","15736","16292"
"2006","16-34 y.","17310.34","15753.15","5450","7701","11268.33","21309.2","28049","47154.67","17028.16","17592.52","0","175299","16556.666015625","17048"
"2006","35-65 y.","21654.66","18565.84","12439","9584","13477.08","25328","34990","73258.89","21301.34","22007.98","0","593626","19852.400390625","20313.333984375"
"2006","66 and older","17536.07","15214.49","4492","9000","11668.67","20234","28033.33","50778","17083.71","17988.43","1377","457736","15653","16101"
"2007","16-34 y.","17705.58","16127.84","5071","8221","11514.67","21685","28497.6","50271.5","17371.84","18039.32","0","312269","16763.19921875","17262.22265625"
"2007","35-65 y.","21981.61","18964.31","11489","9901","13997.22","26136","35636","72129","21656.68","22306.54","81","613426","20304","20740.333984375"
"2007","66 and older","17903.62","15481.63","4405","9226","11964","20654","28256","54269.33","17444.95","18362.29","1609","362992","16026.6669921875","16427.333984375"
"2008","16-34 y.","18298.77","16758.12","4632","8398.67","11935","22262.67","28582.78","52387","17908.23","18689.31","0","351931.34","17262","17813.333984375"
"2008","35-65 y.","22819.27","19749.78","10694","10197.04","14202.8","26812.86","36342.38","72759.34","22409.95","23228.59","0","886350.69","20807.5","21223.333984375"
"2008","66 and older","18227.55","15542","4360","9469.33","12031","21224","28978.67","56754.67","17750.54","18704.56","2018","346442","16144","16640"
"2009","16-34 y.","18674.58","17023.65","4243","8600.67","12497.69","22722","29509.5","50567.6","18319.98","19029.18","0","181931.59","17728","18282"
"2009","35-65 y.","23237.61","20087.3","9901","10528","14637.14","27558","37461.33","77294.45","22860.08","23615.14","0","624596","21171.19921875","21632"
"2009","66 and older","18269.95","15791.33","4219","9221","12056","21482","29198","59936","17853.4","18686.5","212","218082","16314","16760"
"2010","16-34 y.","19116.19","17624.69","6950","8580","12376","23858","31586.5","53586","18873.36","19359.02","0","209221","15641.666015625","16110"
"2010","35-65 y.","23426.03","20593.2","13406","10424.35","14668.5","28208","37405.55","73200","23149.01","23703.05","0","664511","19542","19972.77734375"
"2010","66 and older","18485.21","16140.23","4076","9475","12423","21889.33","29233.33","59486","18095.36","18875.06","765","128713.34","16672","17176.666015625"
"2011","16-34 y.","19786.7","17991.07","7348","8983.06","12776.67","24361.33","32386","58383","19538.94","20034.46","0","183434.33","16240","16710.28515625"
"2011","35-65 y.","23901.28","21062.87","16455","10855.5","15160.67","28413.33","38474","79791.34","23658.32","24144.24","55.33","483833.34","19839.048828125","20230.4765625"
"2011","66 and older","19115.14","16352","5212","9847","12512.67","22354.67","30682.67","59908","18712.79","19517.49","1172","483833.34","16946","17438.666015625"
"2012","16-34 y.","20206.74","18196.28","6893","9290","13327.5","24841.2","32274.67","54684","19925.91","20487.57","0","241969.67","16440","16867.333984375"
"2012","35-65 y.","24421.59","21160.99","16121","10928.8","15098","29057","39530","81858","24098.73","24744.45","0","999041.31","19843","20275"
"2012","66 and older","19241.39","16592.67","5262","10289","12971.33","22223","30603.33","59780.67","18899.87","19582.91","30","204246.67","17024","17492"
"2013","16-34 y.","20473.47","18281.21","8440","8990.62","13039","25245.56","32889","67197.34","20232.2","20714.74","0","225682.33","16174.2861328125","16617.599609375"
"2013","35-65 y.","24732.95","21464.5","17766","10714","15350","29521.11","40327.33","81113.34","24466.74","24999.16","0","737262","19530","19857"
"2013","66 and older","19849.16","17399.39","5110","10436","13378.5","23046.67","31401","57508","19505.55","20192.77","0","173399.33","17640","18194.666015625"
"2014","16-34 y.","20937.22","18749","7161","9164.76","13058.33","26028.7","34721.33","57863","20668.58","21205.86","0","362987","16712.380859375","17219.525390625"
"2014","35-65 y.","25455.54","21881.99","15615","11173","15624.67","30200","40424.67","87633.34","25144.83","25766.25","0","863947.31","20371.5","20796.521484375"
"2014","66 and older","20157.68","17621.33","5010","10525","13648.67","23733.33","31729","60230.67","19801.37","20513.99","1800","316420","18001.333984375","18431.333984375"
"2015","16-34 y.","21142.22","19186","7281","8853","13008.79","26192","35781","60165.56","20892.34","21392.1","0","181056.5","16852","17346"
"2015","35-65 y.","25449.01","22134.5","15262","11200.67","16006.4","30959.33","41702","71894.4","25176.92","25721.1","0","702467","20670.435546875","21071.333984375"
"2015","66 and older","20879","18358.83","4969","10770","14062","24093.33","33787","60718","20505.82","21252.18","2374","273650","18652.666015625","19181.072265625"
"2016","16-34 y.","21260.92","19234.58","6214","8821","13180","26381.43","34627.2","71285","20952.9","21568.94","0","228543.59","17604","18150.666015625"
"2016","35-65 y.","26570.91","23403.77","13960","11549","16647.33","31553.81","42328","85539","26231.49","26910.33","0","1061920","21540","21990"
"2016","66 and older","21446.63","18811.07","4783","10949","14437.33","25271.33","34212","62078","21031.77","21861.49","1580","279251.34","19296.666015625","19850"
"2017","16-34 y.","21483.87","19615.3","7976","8720","13433","26959","35212.8","57028.89","21180.88","21786.86","0","543325.31","16520.5","17055.599609375"
"2017","35-65 y.","27376.6","23861.61","16433","11673.33","16810","32612.61","44644","89529.34","27072.34","27680.86","0","694486","21686","22065.333984375"
"2017","66 and older","22222.7","19307.88","5043","11458","15060.67","26119","35622","62996","21775.93","22669.47","0","403821.34","19960","20598"
"2018","16-34 y.","22210.56","20468","8522","8881.25","13901.3","27736.67","36381","65104.5","21931.07","22490.05","0","377195","15937.693359375","16431.4296875"
"2018","35-65 y.","27928.31","24440.4","16277","12075","17640.67","32933.33","44459.45","88272.66","27608.23","28248.39","0","755578","21575.71484375","21991.4296875"
"2018","66 and older","22777.52","19927.18","5091","11728","15478","26978.67","36584","71687","22346.18","23208.86","0","402495.34","20291","20906"
"2019","16-34 y.","22786.6","21085.33","7578","9557","14813.33","28577.22","37573.33","62446.8","22432.1","23141.1","0","504619.59","16764","17473"
"2019","35-65 y.","29455.64","25514.95","16812","12834","18391.43","34435.33","47055.33","92430.66","28750.47","30160.81","0","3103392","24210.83203125","24665.71484375"
"2019","66 and older","23789.77","20818.69","5277","12141","15689.33","27989.33","38033","68629","23097.91","24481.63","0","492917.34","22092","22786"
