"year","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1986","secondary school degree","12580.64","11794.2","1842","6928","9025.33","14980","18495.33","33486.4","12279.24","12882.04","0","123372","11601","12111.3330078125"
"1987","college entrance qualification","14563.31","13290.4","1232","6879.05","9942","17959.2","23474.67","41171.33","14144.85","14981.77","0","70812","12981.3330078125","13716.6669921875"
"1987","lower secondary degree","10771.02","9976.5","5122","5940","7729.5","13002","16181.33","26525","10638.68","10903.36","0","87875","10073.3330078125","10332.857421875"
"1987","no degree/no degree yet","10160.58","9660.31","1008","5311","7185.28","12464.67","15350.5","23238.1","9923.25","10397.91","825","31148.8","9136.666015625","9694.3583984375"
"1987","Other degree","9854.26","9136.57","1154","5392","7072","12054","14945.33","25819.33","9619.38","10089.14","8","43535.33","9196.6669921875","9600.416015625"
"1987","secondary school degree","13108.56","12195.5","1832","7506","9519.44","15826.4","19305.67","30240.67","12843.6","13373.52","1068","80892.66","12052.5","12488.6669921875"
"1988","college entrance qualification","15037.55","13858.81","1181","6834.67","10274.67","18585.33","24220","40956","14603.92","15471.18","0","64705.33","13472","14250.6669921875"
"1988","lower secondary degree","11114.08","10380.56","4895","6200","7912.67","13432","16860","26197","10980.84","11247.32","0","83248","10392.5","10668"
"1988","no degree/no degree yet","10214.25","9786.02","912","5361.5","7045.71","12697.22","15573.33","22676.4","9946.73","10481.77","1930","40395","9316.95703125","9911.2001953125"
"1988","Other degree","9994.77","9580.29","1076","5598.5","7159.2","11693.67","14617","26072.67","9750.8","10238.74","8","41312.5","9451.6669921875","9987"
"1988","secondary school degree","13690.14","12679.76","1767","7625","9977.5","16168.67","20592","34557.33","13392.18","13988.1","1262","101558.66","12432.3818359375","12969.5244140625"
"1989","college entrance qualification","16514.53","14642.66","1204","7586.57","10986.67","19613","26178","49973","15980.88","17048.18","54","135049","14210","14843.3330078125"
"1989","lower secondary degree","11603.66","10977.6","4677","6408","8293.91","13930","17221.2","27758.67","11460.32","11747","0","113948","10933.8095703125","11208"
"1989","no degree/no degree yet","10777.72","10118.07","889","5440.36","7515","13001","16325.6","36412.5","10494.49","11060.95","666","39989.5","9402.3818359375","10057.3330078125"
"1989","Other degree","10478.14","9677.66","1034","5626.19","7516.18","12900.4","15963","24424.67","10225.5","10730.78","8","40414","9681.599609375","10182.6669921875"
"1989","secondary school degree","14439.03","13384.8","1713","7959","10090","17023.04","21154.5","43034","14101.42","14776.64","507","113948","12948.5","13593.8896484375"
"1990","college entrance qualification","16828.86","15250.04","1208","8752.38","11621.91","20109","26017.33","44447","16297.19","17360.53","10","148122","14884","15730.6669921875"
"1990","lower secondary degree","12090.49","11332.73","4553","6665.24","8550","14502","17895.5","31734","11924.98","12256","0","147922","11291","11581.6669921875"
"1990","no degree/no degree yet","11178.39","10294.37","845","5474","7539.67","13519.5","17071.33","36897.86","10860.3","11496.48","0","44838.5","9640","10272.3818359375"
"1990","Other degree","10760.92","9995.36","1014","6112.26","7818","12909","16300.5","24308.67","10498.2","11023.64","2040","40523.33","10149.4443359375","10710"
"1990","secondary school degree","15065.55","13808.35","1687","8320.56","10459","17628.67","22507","40083.2","14666.99","15464.11","10","147922","13389.3330078125","14004.5"
"1991","college entrance qualification","18026.68","16254.91","1242","9143.2","12012.92","21817","28394.67","48579","17521.51","18531.85","6.67","119264.66","15787.1435546875","16536.521484375"
"1991","lower secondary degree","13026.45","11970.8","4473","6920.67","9188","15869.57","19942.67","33262","12853.97","13198.93","199.52","130243","12083.3330078125","12442.6669921875"
"1991","no degree/no degree yet","12301.31","10999.57","826","6100.65","8306.43","14954.8","19722","42076","11937.43","12665.19","2056","77944","10406.25","11039.642578125"
"1991","Other degree","11829.44","11023.35","998","6521.6","8488.89","14405","17862.5","25441","11518.75","12140.13","278.67","62306.67","10973.9287109375","11738.5712890625"
"1991","secondary school degree","15974.53","14666.17","1703","8837.14","11149.52","19063.33","24159","43291.33","15596.5","16352.56","1457","119264.66","14257.22265625","14995"
"1992","college entrance qualification","17919.85","16564.34","1747","8342","11677.33","22295.5","28275.77","46925.33","17516.49","18323.21","0","115850","14795.0009765625","15751.111328125"
"1992","lower secondary degree","12873.2","11832.83","5874","6474.67","8726","15744","20079.33","32744","12719.97","13026.43","153","150568","11482.5","11780.7998046875"
"1992","no degree/no degree yet","12506.36","11420.4","862","6282","8308.1","14831.5","21120.5","35984.67","12148.92","12863.8","0","75272.66","11068.6201171875","11613.8896484375"
"1992","Other degree","11801","11127.07","1016","6576","8213.04","14667.33","18182.78","27095","11501.3","12100.7","0","45703.33","11415.2001953125","11996.6669921875"
"1992","secondary school degree","14337.59","12679.75","3617","7328","9431.3","17476","22834","36681.33","14104.77","14570.41","1465","170548.67","11374.34765625","11803.5"
"1993","college entrance qualification","19374.6","17444.98","1776","9182.67","12726.96","23739","30414.67","53238","18922.3","19826.9","188","122986.12","15880.953125","16809.048828125"
"1993","lower secondary degree","13543.93","12445.55","5707","7062.67","9273.33","16496","21088.67","35856.67","13387.1","13700.76","0","121420","12153.3330078125","12565"
"1993","no degree/no degree yet","12685.44","11266.81","840","6388.89","8380","15360.8","20182","33221.16","12294.64","13076.24","536.88","63468.5","10830.7998046875","11547.5"
"1993","Other degree","12631.83","12020.13","982","6368.67","8835.24","15539.45","18913.87","30364.5","12303.11","12960.55","1028.67","43288","11855.384765625","12676"
"1993","secondary school degree","15513.34","13929.66","3585","8116.67","10594","18686.5","24760.67","41172","15281.33","15745.35","86","122986.12","12717.2001953125","13170.953125"
"1994","college entrance qualification","20022.89","18090.96","1824","9383.85","13438.8","25026","31947","53308.67","19592.77","20453.01","0","103276.67","16914.5","17694.666015625"
"1994","lower secondary degree","14114.8","12819.11","5526","7501","9735.38","17106.8","21583.5","36870","13948.01","14281.59","0","128759","12742","13068.6669921875"
"1994","no degree/no degree yet","13507.97","11885.47","834","6571.33","9050","15852.8","21305.2","40591.2","13054.69","13961.25","0","102068.5","11240.6669921875","12022.400390625"
"1994","Other degree","13109.39","12209.99","905","6928.1","9232.31","15693.33","19860.67","34532.8","12734.54","13484.24","0","67954","12222.173828125","12968.095703125"
"1994","secondary school degree","16523.31","14846.91","3521","8954","11414","19684.45","25448.67","42362","16275.31","16771.31","235","126533","13647.3330078125","14189.599609375"
"1995","college entrance qualification","19813.46","17815.03","1918","9029","13032.67","25390.5","32033.5","52261.91","19364.81","20262.11","0","118529.45","16795.71484375","17600"
"1995","lower secondary degree","14249.04","13103.74","5431","7476","9941.33","17084.45","21666.54","39498.67","14077.85","14420.23","0","125661","12972","13325.3330078125"
"1995","no degree/no degree yet","13262.98","11748","866","6592.86","8791.11","16053.33","21364.64","43242.4","12849.4","13676.56","0","74048","11229.599609375","11806.5"
"1995","Other degree","12202.38","11353.75","1181","5696.77","8191","14818.67","19420","33639.5","11863.2","12541.56","1145.33","56842","11412.22265625","12088"
"1995","secondary school degree","16729.61","15113.56","3593","8840","11566","19960","25999.33","43336.67","16484.46","16974.76","0","118529.45","14026.5","14491.7861328125"
"1996","college entrance qualification","20196.48","18103.39","1917","9406.67","13249","24678.67","33703.81","51066","19748.26","20644.7","102","193088","17364.5","18347.333984375"
"1996","lower secondary degree","14614.83","13386.97","5298","7653.33","10386","17550.4","22115.33","40024.5","14437.77","14791.89","0","118062.5","13372.6669921875","13708.333984375"
"1996","no degree/no degree yet","13512.14","12498.27","829","6002","8799.52","16303.5","21450.67","39492.8","13045.98","13978.3","814.41","118062.5","11656.400390625","12620.4345703125"
"1996","Other degree","12556.9","11604.08","1101","6199.5","8760.56","15604.45","19306.8","32408.33","12239.44","12874.36","814.41","46008.89","11458","12172.6669921875"
"1996","secondary school degree","17038.02","15102.22","3594","9311","11821.43","20304","26602.67","44575.33","16780.24","17295.8","628","174217.33","14236","14710"
"1997","college entrance qualification","20724.55","18409.46","1943","9834","14049.44","25323","33650.67","55056.67","20288.51","21160.59","660","110923","17832.666015625","18681"
"1997","lower secondary degree","14733.28","13475.9","5177","8117","10571.11","17598","22198.67","38964.67","14564.07","14902.49","143","93462","13625","13945.23828125"
"1997","no degree/no degree yet","13576.9","12367.26","821","6809.29","9378","16535","22772.8","39847.5","13177.82","13975.98","622.67","43993.2","11884.5458984375","12572.5"
"1997","Other degree","12934.67","12130.77","1027","6720","9011.33","15876.41","19994","32134.17","12576.16","13293.18","102","51076","11929.130859375","12624.7998046875"
"1997","secondary school degree","17298.57","15566.94","3551","9585.33","12088.1","20415","27089.6","43993.2","17055.59","17541.55","1281.33","97731.34","14634","15086.5"
"1998","college entrance qualification","20835.59","19042.38","2217","10272","14073.33","25497.33","33632","50770.8","20438.78","21232.4","0","126770","18342.857421875","19042.380859375"
"1998","lower secondary degree","14864.48","13800","5655","8071","10747","17550.67","22812","36675","14697.31","15031.65","0","131763.81","13701.111328125","13995.5"
"1998","no degree/no degree yet","13586.55","12612.99","812","6810","9535","16583","21537.33","32985","13188.77","13984.33","229","46278.5","12150.2939453125","12800.6669921875"
"1998","Other degree","13887.6","12665.4","1002","7190.86","9565","16576.4","21250","37340.67","13479.84","14295.36","1289.13","67745.34","12232.5","13093.810546875"
"1998","secondary school degree","17182.16","15452.67","3889","9440.4","12110","20603.33","26629.5","43213.33","16944.95","17419.37","0","131763.81","14782.3818359375","15184"
"1999","college entrance qualification","21275.6","19473.67","2234","9803.33","14192","25929.33","34129.33","56482","20858.3","21692.9","108","121408","18701.333984375","19485"
"1999","lower secondary degree","15407.02","14020","5529","8551","11257.33","18444.5","23670.67","37726","15227.77","15586.27","102","122128.66","13902","14202"
"1999","no degree/no degree yet","14155.59","12544.45","781","7031","9921.67","17362","23518","34849.2","13739.54","14571.64","2721.2","41198.57","12204","13037.2001953125"
"1999","Other degree","14221.15","12672.12","935","7246.43","10156.5","17321.3","22690","36837.78","13799.78","14642.52","1511","77801.34","12338.333984375","13118.6669921875"
"1999","secondary school degree","17843.62","15915.41","3865","9691.6","12484.76","21322.67","27971","45183","17598.71","18088.53","419","121408","15188.572265625","15632.22265625"
"2000","college entrance qualification","22239.41","20107.74","4751","10189","14896.67","27113.6","35588","62405.33","21906.31","22572.51","0","158300","19553","20278.333984375"
"2000","lower secondary degree","15528.58","14227.31","9989","8520","11120.42","18334.67","23170.5","41689.53","15378.21","15678.95","0","222456","14179.4443359375","14421.3330078125"
"2000","no degree/no degree yet","14023.91","13170.5","926","6997","9704.29","16611.2","21960.36","38322","13581.46","14466.36","0","60136.8","12779.599609375","13522.4248046875"
"2000","Other degree","14463.43","12547.6","1544","6731.15","9611.33","17142","23366","47468","14060.23","14866.63","540","86549.34","12381.9052734375","13069.5830078125"
"2000","secondary school degree","18297.31","16367.93","7000","10228.46","13019","21702.5","27817","50217.33","18094.36","18500.26","9","158300","16017.6201171875","16338.3330078125"
"2001","college entrance qualification","22621.88","20673.08","4460","10340.56","15022.67","27842","36401.67","64652","22290.42","22953.34","186","174416","20185","20752.5"
"2001","lower secondary degree","16013.29","14722.54","8788","8806.52","11399.33","18967.5","23720","42034.67","15852.27","16174.31","0","183460","14639","14981.7392578125"
"2001","no degree/no degree yet","14950.91","13543.72","876","7555.36","10058.33","17851.2","24152.42","39950.4","14463.07","15438.75","0","51892.86","13481.7646484375","14318"
"2001","Other degree","14799.36","12988.62","1376","7072","9632.59","16934.5","22305.2","51386.67","14294.66","15304.06","2147.5","164234","12750.0009765625","13588.9189453125"
"2001","secondary school degree","18638.29","16940.96","6449","10265","13376.19","21935.33","28004","48279.6","18432.93","18843.65","829.33","212321","16526","16843.333984375"
"2002","college entrance qualification","23951.71","21086.72","5616","10351","15322.67","28615","39162.8","79784.5","23432.28","24471.14","0","387826.66","23901.66796875","24696"
"2002","lower secondary degree","16056.24","14574","8380","8695.33","11338.33","18941","24250.67","45215.24","15854.88","16257.6","0","207151.33","14925.3330078125","15294"
"2002","no degree/no degree yet","14624.43","13572.18","916","6940","9903.33","17452.5","23103","40557.83","14042.36","15206.5","1168","69206.66","14545.5556640625","15599.2001953125"
"2002","Other degree","15361.03","13304.36","1329","7350","9850.67","17682.17","23931.43","62726.67","14531.84","16190.22","1246.67","289262.66","13788.6962890625","14422.6669921875"
"2002","secondary school degree","19079.74","17278.5","6714","10000","13428","22326.67","29031","56818.5","18772.38","19387.1","0","387826.66","17834.666015625","18201.666015625"
"2003","college entrance qualification","24508.58","21824.34","5447","10605.33","16034.67","29048","38975.33","76399.34","24037.8","24979.36","0","403917.34","24411","25191.4296875"
"2003","lower secondary degree","16601.14","15163.5","7952","8774.67","11557","19902.4","25326.67","46591.33","16392.31","16809.97","0","274111.34","15463","15777.4287109375"
"2003","no degree/no degree yet","15408.01","13965.53","901","6797","9996","18785","25806","41856.09","14769.42","16046.6","696","79602.4","15322","16527.142578125"
"2003","Other degree","15503.59","13806.89","1251","7441.67","9913.7","17690.67","23155","62371.33","14686.6","16320.58","1184.62","252016.41","14159.5244140625","14772.5"
"2003","secondary school degree","19555.13","17551.88","6471","10339","13530.3","23090.67","29639.33","54804.67","19235.43","19874.83","0","403917.34","18230.5","18654.666015625"
"2004","college entrance qualification","24724.15","21793.61","5392","10480","15701.33","29140.5","39533.33","82017.34","23950.88","25497.42","70","1364491.38","24284","25018"
"2004","lower secondary degree","16382.53","15044","7596","8650","11578.67","19462","24823.5","41978","16147.97","16617.09","0","385034","15442.6669921875","15785.5"
"2004","no degree/no degree yet","15583.71","14145.37","911","7735.71","10409.67","18947.6","24407.33","42520.3","14900.87","16266.55","1421.54","114816","15241.6669921875","16257.2001953125"
"2004","Other degree","16075.06","13288.56","1200","7262.17","10066","17842.38","23675.71","49485.33","13790.1","18360.02","0","1364491.38","13827.3525390625","14802"
"2004","secondary school degree","19347.66","17834.66","6305","10294.67","13648.5","22712.67","29428.89","53120","19046.41","19648.91","1","347141.34","18282.5","18708"
"2005","college entrance qualification","25276.6","22243.86","5208","11086.67","16089.58","30425.56","39845.24","75286","24443.11","26110.09","153","1659708","24783.21484375","25717.62109375"
"2005","lower secondary degree","16681.26","15331.16","7128","9040.67","11820.95","19866.5","25321.33","43292.67","16436.54","16925.98","0","383349.34","15653","16032"
"2005","no degree/no degree yet","15303.45","13695.72","908","7293.33","9473.04","18932","24695.65","44666.36","14562.97","16043.93","666.67","145301.5","14783.0439453125","16056.400390625"
"2005","Other degree","16568.91","13084.54","1135","7632.57","10094.8","17994.67","24327.62","55960.67","13661.73","19476.09","0","1659708","13592.5","14784"
"2005","secondary school degree","19827.37","18024","6041","10118.5","13667.33","23266.67","30596.8","56291.33","19500.78","20153.96","0","466162","18494.80078125","19041.19921875"
"2006","college entrance qualification","26247.41","22705","5632","10837.33","16263","31324","42998","90238.58","25659.35","26835.47","0","587142.69","24672.666015625","25500"
"2006","lower secondary degree","16839.01","15119.49","7671","8732","11668.67","19914.5","25682.67","49296.67","16564.66","17113.36","0","457736","15487.3330078125","15836.6669921875"
"2006","no degree/no degree yet","15641.95","13814.09","900","7122.9","9166","19145.56","24875","48601.05","14824.73","16459.17","1500","124819.5","15518.21484375","16782.400390625"
"2006","Other degree","15901.9","13312.11","1204","7387.33","9657.14","18131.5","24903","58503","14781.62","17022.18","0","587142.69","14046.0869140625","14812.609375"
"2006","secondary school degree","20135","18126.5","6520","9728","13483.33","24012","30999","59298","19738.32","20531.68","0","593626","18541.333984375","19012.333984375"
"2007","college entrance qualification","26363.1","23037","5452","10770","16427.33","31265.33","42984.5","84861.5","25766.74","26959.46","0","613426","24750.556640625","25577"
"2007","lower secondary degree","17202.75","15695.92","6989","8980.8","11906.21","20543","26542.67","46697.33","16959.24","17446.26","200","250142.67","15870.6669921875","16220"
"2007","no degree/no degree yet","15522.98","13972.54","849","6832.67","10178","18652.5","24197.33","48206.32","14712.49","16333.47","4","124519.6","15348","16905.333984375"
"2007","Other degree","16281.62","13786.14","1078","7934","10100","18437.33","24910.4","51851","15442.13","17121.11","81","276086.66","14086.6669921875","15252"
"2007","secondary school degree","20309.25","17973.73","6107","10436","13727.5","24050.67","31265.33","58030","19956.97","20661.53","28","362992","18475","18971.5"
"2008","college entrance qualification","27172.8","23431.84","5154","10978.4","16580","32267.33","43891.33","90021.34","26435.21","27910.39","170","886350.69","25365","26182.666015625"
"2008","lower secondary degree","17682.27","15853.33","6525","9228.5","12118","21060.67","27057.33","51557","17404.67","17959.87","40","316196.41","16003","16424"
"2008","no degree/no degree yet","16250.41","14341.19","752","7670.77","10199.68","19506","27023.33","48513.75","15418.21","17082.61","1848","161348.5","15639","17194"
"2008","Other degree","16962.91","13866.18","951","7773.33","10124.67","19079.5","25012","64182.67","15029.69","18896.13","2959","886350.69","14591.4287109375","15516.6669921875"
"2008","secondary school degree","20852.59","18626.84","5799","10669","14138.4","24871","32338","60724","20518.07","21187.11","0","346442","19029.333984375","19568.400390625"
"2009","college entrance qualification","27516.32","23823.83","4911","11758","17256.67","32411.33","44308.67","96009","26873.8","28158.84","50","624596","25724","26796.111328125"
"2009","lower secondary degree","17758.11","16168.29","5992","9165.33","12253.33","21062.8","26763.33","54925.33","17463.93","18052.29","0","452544.66","16115.71484375","16514"
"2009","no degree/no degree yet","16829.38","14828.4","684","7871.74","10727.83","20009","27112.61","51898","15854.05","17804.71","2869.6","138905","15762.400390625","17402"
"2009","Other degree","16810.48","14394.91","812","7937.5","10508.33","19878.4","26979.05","63772","15990.24","17630.72","3106.67","124830.5","14669","16115.71484375"
"2009","secondary school degree","21157.83","19042.84","5454","10662","14312","25365","32848","60234.67","20795.12","21520.54","1282","375331.34","19528","20203.333984375"
"2010","college entrance qualification","27780.78","24494.34","6819","12177","17572","33228","44685","89007.34","27317.41","28244.15","0","664511","23903.810546875","24731.5"
"2010","lower secondary degree","17809.93","16100.79","6919","9172","12344.67","21356","27868","50449.5","17593.8","18026.06","0","209221","15232.173828125","15672"
"2010","no degree/no degree yet","16976.22","14924.65","1074","8004","10780","20769.6","28575.33","53258.5","16351.52","17600.92","0","105822.34","13273.5","14505.455078125"
"2010","Other degree","17248.08","14273.2","1591","8000","10180.67","20593.2","27603.91","81702.66","16699.43","17796.73","0","110498.89","12806","13450"
"2010","secondary school degree","21410.78","19688.93","7506","10800","14621.25","25659","32734.67","57760.67","21143.49","21678.07","1268.89","204614","17921.4296875","18409.4453125"
"2011","college entrance qualification","28001.59","24768.06","7974","11841","17546","34181","45102.67","88780","27572.41","28430.77","0","483833.34","24173.19921875","24734.666015625"
"2011","lower secondary degree","18259.06","16423.1","8242","9642","12446","22089","28329.33","49724.67","18049.49","18468.63","0","183608.67","15768","16108.6669921875"
"2011","no degree/no degree yet","18035.54","15987.13","1328","8292.4","11400","22053.5","28393.33","53436.5","17449.71","18621.37","0","117150","14568","15534.5"
"2011","Other degree","18298.62","15390.4","1887","8605.67","11410","21520.67","29481.2","68245.34","17750.37","18846.87","96","164936","14060.4765625","14732.857421875"
"2011","secondary school degree","21906.36","19895.97","8739","11122.08","15006.8","26038","34021","61840","21642.63","22170.09","55.33","483833.34","18429.23046875","18926.923828125"
"2012","college entrance qualification","29202.17","25414.7","7850","12163","18177.62","34343","46995.33","89454","28602.05","29802.29","0","999041.31","24530.333984375","25210.435546875"
"2012","lower secondary degree","18142.44","16424.26","7988","9704.5","12799","22065.2","27797.5","48506","17948.11","18336.77","0","161070","15875","16169.3330078125"
"2012","no degree/no degree yet","18544.06","15686.03","1342","8257.33","11354.29","21279.6","29212.5","77743.08","17778.13","19309.99","69.33","241969.67","14585.3330078125","15429.2861328125"
"2012","Other degree","18815.24","15457.52","1863","8790","11811.33","21936.67","30439.5","90939.34","18242.89","19387.59","1200","241969.67","14314","14973.9130859375"
"2012","secondary school degree","22027.17","19855.19","8534","11117","14948","26424.45","34164","63407.33","21763.66","22290.68","0","204246.67","18340","18758.572265625"
"2013","college entrance qualification","29711.26","25799.85","8112","12951","18529.33","35573.34","48807.33","91806.66","29206.43","30216.09","0","737262","24497.779296875","25187.22265625"
"2013","lower secondary degree","18611.71","17019.33","7838","9872","13096.67","22468.67","28264.67","48574.67","18414.7","18808.72","0","164438","16224","16568.572265625"
"2013","no degree/no degree yet","18146.15","15185.2","1778","7954.29","10759","21610.8","29496","77183","17601.16","18691.14","1800","225682.33","13800.0009765625","14535.23828125"
"2013","Other degree","18702.55","15536.75","4150","8388","11271.11","21783.33","31238","82451","18349.4","19055.7","0","226003.33","14681","15200.416015625"
"2013","secondary school degree","22362.43","20199.6","8568","11452.67","15354.45","26922.67","34811","60538.67","22104.86","22620","0","350802","18773.5","19181.111328125"
"2014","college entrance qualification","30108.8","26259.58","7465","12842.67","18766.19","35825.33","47842.67","92472.66","29541.66","30675.94","0","863947.31","25213.142578125","25961.3046875"
"2014","lower secondary degree","18886.67","17311.63","6990","9822","13177.33","22611.33","28894","49279.33","18671.43","19101.91","0","140194.67","16688","17063"
"2014","no degree/no degree yet","18281.05","15080.64","1446","8200","11101","21334.64","31285.5","65801.3","17582.85","18979.25","1333.33","362987","14093","14789.7138671875"
"2014","Other degree","19128.39","15907.33","3311","9047.33","11915","22005","31910.95","70320.5","18705.54","19551.24","0","215030","14989.5","15624.4453125"
"2014","secondary school degree","22992.65","20907.13","7634","11574","15464.5","27607.33","34981.33","64258.4","22701.25","23284.05","0","347168","19459","19886.66796875"
"2015","college entrance qualification","30275.89","26756.79","7245","13379.33","19472","36664.5","49084.79","94263","29773.74","30778.04","0","702467","25486.666015625","26191.90625"
"2015","lower secondary degree","19168","17752.7","6475","10015","13458","23031.5","29627.33","47892.67","18950.49","19385.51","14","164206","16967.5","17437.333984375"
"2015","no degree/no degree yet","17019.39","14820.99","1380","8068","10668.89","21593.33","30109.2","47074","16510.72","17528.06","0","142028.67","13700.416015625","14701.599609375"
"2015","Other degree","18516.02","16058.43","4128","8716.67","11423.85","22037","32210.67","58277","18179.11","18852.93","0","211597.33","15146.6669921875","15696.6669921875"
"2015","secondary school degree","23429.84","21247.3","7301","11603.33","15989.03","27970.67","36141.91","66322.66","23161.86","23697.82","14","181056.5","19987.619140625","20661.3046875"
"2016","college entrance qualification","31114.96","27235.5","6834","13086.19","19678.57","36787","49720.4","103323","30487.6","31742.32","0","1061920","26437","27375"
"2016","lower secondary degree","19740.86","18191.76","5921","10153","13730.67","24014","29836","50129.33","19491.96","19989.76","0","183993","17487.333984375","17970.384765625"
"2016","no degree/no degree yet","18371.99","16286.54","1216","8371","11652","22411.79","30468.7","53494.67","17751.06","18992.92","0","164679.33","15121.3330078125","16125.3330078125"
"2016","Other degree","19928.27","17106.97","3323","9182.67","12187","23906","34187","57414","19520.54","20336","0","228543.59","15831.3330078125","16427.77734375"
"2016","secondary school degree","23869.76","21793.33","6737","11928","16399","28614","36515.33","64939","23558.98","24180.54","1918","258900.67","20565","21068"
"2017","college entrance qualification","31657.45","27916.67","7963","13601.67","20064","37228.89","49638","105956.5","31102","32212.9","0","694486","27213.333984375","27974.763671875"
"2017","lower secondary degree","20448.15","18738.8","6159","10483","14162","24440","31215","54523.33","20189.37","20706.93","0","199174.67","18211.599609375","18675.333984375"
"2017","no degree/no degree yet","17980.95","16160.62","2127","7533","10519.05","22505.33","30974","60325.5","17531.67","18430.23","0","140543.89","11735.5","12744"
"2017","Other degree","20694.46","17451.13","4344","9181","12642","24526","35630.5","66771.91","20249.74","21139.18","0","403821.34","13920.8330078125","14566"
"2017","secondary school degree","24803.22","22626.19","7694","12311","16863.33","29562","38449.5","66850.66","24503.32","25103.12","0","302321.5","21473.666015625","21929"
"2018","college entrance qualification","32528.8","28138.99","7709","14389.33","20643","37860.67","50949","99662","31949.7","33107.9","0","755578","27191.5","27839"
"2018","lower secondary degree","20775.24","19244.84","5814","10686","14601","24942.67","31931.33","50576","20488","21062.48","0","513082.66","18416","18912"
"2018","no degree/no degree yet","17989.88","15965.11","2591","7576","10818","22280","30447.33","57494.5","17591.15","18388.61","0","209113","10526.6669921875","11235"
"2018","Other degree","20683.78","17892.78","4847","8800","12887.83","24617.62","34647.33","74800","20315.4","21052.16","0","303295.56","13133.5","13686.923828125"
"2018","secondary school degree","25044.43","23175.6","7359","12822.67","17338","30066","38649","66072.66","24722.6","25366.26","0","384482.66","21828","22342"
"2019","college entrance qualification","33460.98","29034.72","8594","14726.88","21085.33","38998.67","52768","104646","32293.69","34628.27","0","3103392","30451.787109375","31164.642578125"
"2019","lower secondary degree","21694.5","19840.04","5433","11232","15129","26284.67","33507","55077","21303.14","22085.86","13","287724.66","19415","19999.333984375"
"2019","no degree/no degree yet","18870.72","16152.11","2343","7954","11220","23354.8","32593.6","69846.8","18414.89","19326.55","0","138759","11120","11822.2216796875"
"2019","Other degree","22953.58","18920.42","4246","9600","13877","26731.33","39880.67","79875","22271.26","23635.9","0","754144","13701.4287109375","14386"
"2019","secondary school degree","26253.83","24036","7548","13453","17962.38","30979.33","39903","74234","25462.35","27045.31","0","1823118.62","23646.5390625","24305"
