"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","indirect migration background","Male","10891.94","9699.65","145","6595.61","8299.43","13776.4","16410.5","20249.71","10156.51","11627.37","3814","32201.11","9721.2001953125","11939.4287109375"
"1990","no migration background","Female","13018.25","11867.54","3468","6678","8800","15577.5","19844","36897.86","12773.1","13263.4","0","147922","12024","12410"
"1990","no migration background","Male","14140.94","12950.43","3202","7559","9790.67","16732","21525","38314","13878.27","14403.61","0","148122","12801.4287109375","13219.4443359375"
"1991","direct migration background","Female","12309.71","11187.09","1186","6772.5","8573.67","14729.5","18370.8","32984.35","12026.94","12592.48","278.67","62306.67","10652.6669921875","11163.4482421875"
"1991","direct migration background","Male","13489.43","11938.71","1315","7152.22","9351.33","16060.8","20404.45","43291.33","13163.94","13814.92","2760.67","119264.66","11092.6669921875","11732.6669921875"
"1991","indirect migration background","Female","11239.11","11047.4","175","6058.48","8636","12684.29","16789.6","22423.5","10612.11","11866.11","199.52","24932.08","10505.65234375","11918.8896484375"
"1991","indirect migration background","Male","11295.4","10649.6","174","5781.33","8092","13910","18231.33","21146.67","10552.65","12038.15","199.52","33739.52","10648","12112.7783203125"
"1991","no migration background","Female","14007.02","12521.07","3446","6806","9327","16916","21991.33","40785","13750.99","14263.05","6.67","130243","12786.5","13287.857421875"
"1991","no migration background","Male","15199.84","13933.84","3170","8081.33","10595.33","18082.17","23122","39619","14953.93","15445.75","6.67","85482.78","13764.7998046875","14316"
"1992","direct migration background","Female","12494.88","11507.1","1237","6218.67","8672","15066","20001","31428.67","12214.14","12775.62","0","45703.33","11178.6962890625","11670.6669921875"
"1992","direct migration background","Male","13579.15","12216.33","1334","7153.33","9309.58","16149.13","20392","36529","13261.44","13896.86","664.67","115850","11695.71484375","12298.6669921875"
"1992","indirect migration background","Female","12421.52","11825.75","203","6224","9254.67","15177.41","19654","26075.2","11780.55","13062.49","149","30134.23","11058.6669921875","12221.6669921875"
"1992","indirect migration background","Male","12016.12","11392.38","208","7228.8","8981.67","14501","17738","30613.33","11349.64","12682.6","0","36777.14","11160.400390625","12473.599609375"
"1992","no migration background","Female","13562.74","11988.19","5461","6398","8720.87","16509.33","21978.67","39602","13367.82","13757.66","153","170548.67","11471.5","11801.6669921875"
"1992","no migration background","Male","14706.32","13397.86","4948","7337.22","9779.5","18214","23359.6","38734.62","14508.43","14904.21","874","170548.67","12278.5","12715.23828125"
"1993","direct migration background","Female","13233.73","11770.11","1202","6715","9082","15871.33","20816","36742.67","12921.49","13545.97","536.88","46981.33","11359.5","12096.4287109375"
"1993","direct migration background","Male","14866.99","13117.69","1296","7403.81","9777.33","16975.5","23596.67","44792.67","14501.98","15232","2029","122986.12","12153.611328125","12860.4345703125"
"1993","indirect migration background","Female","12482.64","11248.3","236","6453.81","9332.22","15353.33","19051","32308","11844.97","13120.31","188","33221.16","10966.7861328125","12185.71484375"
"1993","indirect migration background","Male","12646.38","12472.58","240","6453.81","9014.8","15353.33","18667","28040.5","11992.78","13299.98","1028.67","39199.53","11172","13053.478515625"
"1993","no migration background","Female","14412.49","12819.03","5347","7029","9487","17329.33","23173.2","42192.67","14213.62","14611.36","0","122986.12","12478.6962890625","12862"
"1993","no migration background","Male","15730.83","14283.4","4857","7936","10508.75","19090.8","24656","42936","15525.43","15936.23","86","111489","13495.2001953125","13871.5"
"1994","direct migration background","Female","13904.55","12214.32","1157","6875","9118.33","17014.5","23004.67","43722","13563.79","14245.31","0","64694","11713.8896484375","12333.333984375"
"1994","direct migration background","Male","15350.55","13558.86","1217","7654.76","9957.33","17895.61","24337","43722","14948.05","15753.05","0","103276.67","12275.5556640625","13012"
"1994","indirect migration background","Female","12387.15","12011.46","248","6486.67","9472.78","15482","19241","23348.8","11760.72","13013.58","0","36820","11738","12920.0009765625"
"1994","indirect migration background","Male","13655.71","13263.08","248","7714.67","10481.43","15970.5","19617","33212","12852.99","14458.43","0","67954","12107.857421875","13692.5"
"1994","no migration background","Female","15183.18","13486.1","5299","7560.8","10160","18164","24262.08","42114","14975.76","15390.6","0","128759","13313.599609375","13631.3330078125"
"1994","no migration background","Male","16470.67","14841.6","4775","8577.14","11325.33","19912","25871.33","43730.67","16257.37","16683.97","0","102068.5","14256.6669921875","14676.19140625"
"1995","direct migration background","Female","13430.37","12141.87","1391","6135.59","8860.95","16240.4","22042.67","38059","13109.04","13751.7","0","67761.5","11423.3330078125","11996.111328125"
"1995","direct migration background","Male","14028.98","12727.6","1423","6253.89","9167.62","16710.67","21316","42282","13657.29","14400.67","0","118529.45","11862.22265625","12530.9677734375"
"1995","indirect migration background","Female","13160.06","12571.15","257","6889.5","9588","16325","20183.2","25048","12504.01","13816.11","344.62","40706.11","11675.5556640625","12986.400390625"
"1995","indirect migration background","Male","14256.74","13591.03","256","8345","9713.93","16972.5","20183.2","38059","13451.29","15062.19","1090","67761.5","12088","13838.5712890625"
"1995","no migration background","Female","15481.95","13789.7","5282","7520","10345","18650","25145.6","43603.33","15270.25","15693.65","0","125661","13710","14070"
"1995","no migration background","Male","16579.92","15004.78","4761","8710.67","11336.67","19874.8","26126","43921.33","16363.66","16796.18","136.67","109342.66","14498.5","14903.333984375"
"1996","direct migration background","Female","13667.6","12425.08","1304","6098","9374.62","16642.4","21843.33","39709.33","13353.06","13982.14","0","55741.33","11624","12271.3330078125"
"1996","direct migration background","Male","14312.79","12887.97","1317","6855","9519","17159","21982","48608.67","13974.01","14651.57","814.41","86679.45","12041.3330078125","12772.7275390625"
"1996","indirect migration background","Female","12808.68","12106.17","280","7032.5","8817","15983.89","19418","25893","12242.79","13374.57","1231.33","29274.5","11638","12924"
"1996","indirect migration background","Male","16788.47","13880.49","269","7496.07","10358","17894.8","23544.35","193088","15303.05","18273.89","102","193088","12050.357421875","14112.3330078125"
"1996","no migration background","Female","15686.72","13969.5","5226","7676","10627.14","18876","24794.5","43157.62","15470.79","15902.65","0","174217.33","13946","14311.7392578125"
"1996","no migration background","Male","17115.96","15172.74","4729","9240","11828","20430","26892.5","44960","16885.74","17346.18","0","174217.33","14779.599609375","15173.75"
"1997","direct migration background","Female","13711.77","12464.54","1233","6555.83","9592.9","16490.8","21758","42616","13373.52","14050.02","0","52855.33","11923.5","12491.3330078125"
"1997","direct migration background","Male","14880.29","13124.4","1259","7188.4","9717.5","17606.3","22844.5","46362","14518.19","15242.39","143","96508.89","12351.111328125","12996.7861328125"
"1997","indirect migration background","Female","13548.95","12564.16","282","6809.29","10262.31","15593.89","20044.67","31991","12933.35","14164.55","818","40548.34","12250.7998046875","13186.5"
"1997","indirect migration background","Male","15112.57","13742.44","293","7188.4","10047.33","18289","19977.86","110923","14210.85","16014.29","486","110923","12708","13904"
"1997","no migration background","Female","15977.94","14325.51","5163","8117","10963.53","19058.67","25123.33","44387.5","15770.71","16185.17","211","97731.34","14419","14763.8896484375"
"1997","no migration background","Male","17332.76","15595.58","4685","9443","12183","20535.33","27314.67","44934.67","17115.22","17550.3","258.67","97731.34","15243.333984375","15610"
"1998","direct migration background","Female","13893.05","12769.42","1199","6810","9830.56","16762.5","22321.67","36552.67","13537.42","14248.68","1289.13","67745.34","12150.2939453125","12882.6669921875"
"1998","direct migration background","Male","15031.11","12985.51","1222","7602.86","9859.33","17399.33","23416.67","49979.33","14626.6","15435.62","0","110450","12448.6962890625","13047.7783203125"
"1998","indirect migration background","Female","13612.56","12993.57","294","7190.86","10209.5","16444","21936.67","26215","12974.72","14250.4","152","36838.67","12094.783203125","13317.22265625"
"1998","indirect migration background","Male","15368.32","13893.82","310","7353.89","10165","17567.14","21750","42889","14356.31","16380.33","1289.13","126770","12769","14279"
"1998","no migration background","Female","16201.68","14487.38","5918","8145.33","11219.33","19324.67","25557","43756","16002.92","16400.44","0","131763.81","14502.6669921875","14871.2001953125"
"1998","no migration background","Male","17389.49","15666.67","5384","9540.67","12312.5","20899","27157.33","43756","17188.86","17590.12","0","131763.81","15298.6669921875","15630"
"1999","direct migration background","Female","14905.29","12987.95","1106","7414","10307","17676.4","23891.5","42909.45","14505.74","15304.84","208","94794.66","12290","12976.5224609375"
"1999","direct migration background","Male","15237.58","13129.78","1117","7806","10437.31","17696.67","22886.67","50947.33","14798.05","15677.11","2454","94794.66","12523","13136"
"1999","indirect migration background","Female","13990.43","13212.43","301","7874.4","9962.86","16592.5","22183.2","27693","13368.88","14611.98","245","37033.81","12311.3330078125","13974"
"1999","indirect migration background","Male","14800.23","13383.68","311","7874.4","10432.5","18126.8","24757.5","34849.2","14100.65","15499.81","1790","42762","12560.6669921875","14350.6669921875"
"1999","no migration background","Female","16833.87","14948.32","5716","8614","11531","20270.5","26555.71","47568.67","16625.13","17042.61","102","122128.66","14874.6669921875","15286.6669921875"
"1999","no migration background","Male","17973.33","16093.39","5217","9756","12417.06","21678","28095.24","47319.05","17752.31","18194.35","108","122128.66","15644","16088.3330078125"
"2000","direct migration background","Female","14986.53","13135.32","1702","6966","9922.8","18107.2","23926.67","53917.33","14616.21","15356.85","540","86549.34","12720.5","13361.4287109375"
"2000","direct migration background","Male","14886.46","13317.65","1642","7415.71","10118","17770.67","23239.33","47468","14528.22","15244.7","0","82014","12910","13463.2001953125"
"2000","indirect migration background","Female","15694.38","13875.7","420","9048.18","10947.33","18128.67","23098","54073.33","14967.95","16420.81","2044","84414.66","13136.6669921875","14413.4619140625"
"2000","indirect migration background","Male","15913.35","14644.06","411","8405.38","10853.48","18873.48","25717","41007.6","15221.46","16605.24","0","48412.67","13678.5","15362.6669921875"
"2000","no migration background","Female","17260.65","15384.63","10488","8623.91","11658","20663.46","27379","49284.67","17082.28","17439.02","0","222456","15419.5","15687.3330078125"
"2000","no migration background","Male","18675.59","16560.95","9603","9998.4","12887.33","22073.5","29227.22","54095.33","18484.36","18866.82","0","181406","16223.3330078125","16600.666015625"
"2001","direct migration background","Female","15175.16","13589.32","1502","7137","9892.97","17870.5","23578.67","48148","14733.85","15616.47","7.22","164234","13307.05859375","13877.7783203125"
"2001","direct migration background","Male","14987.37","13256.74","1443","7343","10091.3","17588","22697.33","45863","14525.35","15449.39","1182","164234","13163.3330078125","13842"
"2001","indirect migration background","Female","15645.31","14463.91","397","7612","10822.5","18031","23074","55643.33","14915.38","16375.24","2743","75647.34","13754.2861328125","14970.5556640625"
"2001","indirect migration background","Male","17125.47","15156.93","380","8642","11789.44","20507.5","26987","41560.67","16300.15","17950.79","3068","72014","14558.8896484375","15967"
"2001","no migration background","Female","17767.67","16003.15","9582","9040.56","12058","21277","28237.2","49640","17589.74","17945.6","0","183460","16058.21484375","16381"
"2001","no migration background","Male","19189.08","17160","8759","10240","13373.33","22629","29825","53046.67","18989.2","19388.96","0","212321","16850.556640625","17204.666015625"
"2002","direct migration background","Female","15339.42","13393.27","1451","6928","9956.09","18125","23994.67","60406","14699.27","15979.57","0","231124.41","13734.2861328125","14370.6669921875"
"2002","direct migration background","Male","15453.35","13526.07","1369","7627.14","10355","18227.5","24250.67","48961","14725.43","16181.27","920","289262.66","13838","14417.3330078125"
"2002","indirect migration background","Female","16943.35","14124.72","411","7754","10627.08","19850.5","25320","69362.5","15503.33","18383.37","1609","231124.41","14368.5712890625","16350"
"2002","indirect migration background","Male","17978.47","15431.97","373","8736.07","11933.81","20054.4","26706.67","75644.8","16404.73","19552.21","2009.2","231124.41","15284","16879.5"
"2002","no migration background","Female","18103.9","16008.28","10117","8900.67","11940","21437","28951.33","54020","17825.9","18381.9","0","387826.66","17389.642578125","17748.21484375"
"2002","no migration background","Male","19617.35","17287.3","9436","9894","13221.67","22932.67","30816.67","60151.5","19312.77","19921.93","0","387826.66","18504","18948.333984375"
"2003","direct migration background","Female","15698.56","14224.8","1372","7368","10092.59","18318.8","24039.33","52677.22","14994.35","16402.77","600","252016.41","14302.3818359375","14952.3818359375"
"2003","direct migration background","Male","15760.91","13884.59","1273","7441.67","10192.22","18630.67","24117.14","49720.67","15059.38","16462.44","2000","252016.41","14192.0830078125","15015.3330078125"
"2003","indirect migration background","Female","17859.41","15801.5","415","8111.67","11482.71","22063.81","28174.45","56813.81","16356","19362.82","2076.92","252016.41","15855","16913.478515625"
"2003","indirect migration background","Male","18054.26","15233.4","375","8260","11806.67","20865.5","29038","49044.35","16318.67","19789.85","2602.67","252016.41","15715.3330078125","17113"
"2003","no migration background","Female","18715.82","16521.24","9779","9079","12192.92","22408","29949.33","55402","18451.58","18980.06","0","403917.34","17839.599609375","18222.5"
"2003","no migration background","Male","20189.9","17944.01","9083","10187.33","13544.76","23907.22","31723","60449.33","19895.04","20484.76","0","403917.34","19086.666015625","19548.095703125"
"2004","direct migration background","Female","16278.39","13576.05","1328","7354.67","10198","18406.4","23934.67","49485.33","14198.27","18358.51","600","1364491.38","14078","14850"
"2004","direct migration background","Male","15375.87","13740.49","1224","7354.67","10345.33","18446","23675.71","48786","14837.13","15914.61","0","90274.66","14206.6669921875","15038.21484375"
"2004","indirect migration background","Female","16388.25","15233.96","421","8694.8","11403.33","18620.5","25397","48890","15402.96","17373.54","143","83952","15216","16746.19140625"
"2004","indirect migration background","Male","17017.51","15974.53","390","7262.78","11681.67","20487.39","26259","47186.5","16003.32","18031.7","1700","68410","16063.5","17988"
"2004","no migration background","Female","18507.57","16421.24","9555","9131.5","12205","22205","29502","54119","18240.97","18774.17","0","347141.34","17791.740234375","18230.400390625"
"2004","no migration background","Male","20317.37","17991.26","8815","10137.14","13576.67","23663.33","31378.67","60302.67","19827.58","20807.16","0","1364491.38","18981.5","19388"
"2005","direct migration background","Female","16874.15","13797.14","1260","7696.15","10221.33","18847","24462.38","56800.67","14257.24","19491.06","0","1659708","14166.5224609375","15208"
"2005","direct migration background","Male","15433.25","13224.41","1124","7314","10064.67","18764.62","24809.5","49085.33","14843.82","16022.68","0","103260","13953.3330078125","15154.6669921875"
"2005","indirect migration background","Female","16770.34","15243.68","429","8023.21","10826.8","19986.4","29349.33","42670.95","15821.1","17719.58","666.67","88031","14628","16392.666015625"
"2005","indirect migration background","Male","17202.98","15794.8","406","8815","11100","19986.4","29068","51599","16157.57","18248.39","2933.33","82912.4","15827.599609375","18037"
"2005","no migration background","Female","19065.63","16838.05","9176","9248","12544","22800","30706","56291.33","18765.56","19365.7","0","466162","18082.666015625","18471.3046875"
"2005","no migration background","Male","20698.58","18260.5","8417","10248","13713.33","24330","32859.33","60096.11","20176.52","21220.64","0","1659708","19284","19713.2265625"
"2006","direct migration background","Female","16244.31","14025.94","1287","7488","10094.67","18720.95","24872.67","58503","15199.37","17289.25","0","587142.69","14359.599609375","15261"
"2006","direct migration background","Male","16246.26","13909.35","1112","7548","10301.33","19588","26544","54740.67","15607.88","16884.64","800","128142.66","14257.3330078125","15163.810546875"
"2006","indirect migration background","Female","16302.23","14611.3","450","8176","10581.33","20479.33","27130.67","43467.22","15228.58","17375.88","624","139258.41","15008","16319.599609375"
"2006","indirect migration background","Male","17136.14","15854.03","413","7885.56","10238.33","21585.5","28351.5","52681.33","16000.17","18272.11","0","139258.41","16010","17567.22265625"
"2006","no migration background","Female","19382.33","16805.03","9968","8877","12359.14","23402","31235","62456.67","19060.77","19703.89","130","593626","17990.666015625","18431"
"2006","no migration background","Male","21323.3","18270.4","9151","10006.11","13650","24861","33874","72482.66","20928.61","21717.99","0","593626","19242","19702"
"2007","direct migration background","Female","16221.57","14137.22","1158","7930","10547.5","18647.2","25048","51578.1","15458.47","16984.67","924","276086.66","14460.6669921875","15316.0869140625"
"2007","direct migration background","Male","17131.36","14366.91","991","8196","10790","20208.67","27934.4","56938.1","16268.37","17994.35","81","276086.66","14697","15752"
"2007","indirect migration background","Female","17101.86","15804.68","441","8542.06","11044.67","20417.14","27288","55180.67","15829.67","18374.05","4","170489.2","15813.8896484375","17325"
"2007","indirect migration background","Male","18079.52","15750.01","404","9158.1","11512.33","21051.6","29094.67","65881","16744.75","19414.29","2717.33","170489.2","15879.4453125","17977.71484375"
"2007","no migration background","Female","19786.02","17184.81","9369","9282.31","12672","23781.33","31936","58900","19467.96","20104.08","0","362992","18212","18658.80078125"
"2007","no migration background","Male","21519.46","18753.97","8602","10120.48","13885.33","25277.33","34176","70110","21149.04","21889.88","0","613426","19480.556640625","20052"
"2008","direct migration background","Female","16815.53","14109.19","1033","7537.14","10290.38","19479.23","25170","53218","15053.97","18577.09","40","886350.69","14811.5390625","15787.826171875"
"2008","direct migration background","Male","17353.77","14425.75","887","8143.23","10576","20146","26795.5","62569","16444.43","18263.11","2082.31","257135.33","14918.6669921875","16063.8896484375"
"2008","indirect migration background","Female","17248.63","14990.96","430","9068","11823.93","21126.4","28582.78","43372","16147.37","18349.89","590","103940.66","15181","17324.400390625"
"2008","indirect migration background","Male","18336.66","16017.99","400","8896.11","11935","21367.22","29512.67","70392","17151.24","19522.08","675.33","93027.6","15874.2861328125","17905.5"
"2008","no migration background","Female","20316.55","17839.62","8838","9551","12960","24468.67","32639.33","66443.89","19983.65","20649.45","0","351931.34","18695.65234375","19203.333984375"
"2008","no migration background","Male","22435.95","19440.61","8098","10674.44","14400","26106.8","35533","70544","21974.91","22896.99","170","886350.69","20033.333984375","20534.80078125"
"2009","direct migration background","Female","16656.84","14622.91","909","7842","10800","19898.67","26568.57","47330","15964.02","17349.66","360","124830.5","14904","15928.095703125"
"2009","direct migration background","Male","17713.48","14739.54","767","8026","11026.43","20633","29570","60777","16880.19","18546.77","0","139299.33","14931.599609375","16314.2861328125"
"2009","indirect migration background","Female","18187.84","15388.95","396","9170","11982","21536.67","30156.67","51092.86","16707.3","19668.38","2133","138615.5","15399.5","17617.619140625"
"2009","indirect migration background","Male","18588.64","16653.57","361","9638.93","12750.48","21502","29460.77","60740","17224.02","19953.26","2413","138615.5","15868.095703125","18017"
"2009","no migration background","Female","20403.38","17766.77","8283","9439","13070.87","24563.33","32769.5","62863.33","20065.08","20741.68","0","452544.66","18837.22265625","19412.333984375"
"2009","no migration background","Male","22922.46","19852","7647","10573.2","14675.56","26841","35832","74794","22502.43","23342.49","0","624596","20427.333984375","20972"
"2010","direct migration background","Female","17369.2","15119.12","1616","7983.5","10663.7","21016","28468","57978.89","16860.64","17877.76","0","110498.89","13117.916015625","13982.4990234375"
"2010","direct migration background","Male","17857.24","14916.25","1305","8268","11220","21178.67","28805.33","79768","17249.47","18465.01","210","145863","13117.916015625","14122.3818359375"
"2010","indirect migration background","Female","18617.43","16295.21","679","7560","11804","22447.33","32097.33","49580","17806.83","19428.03","897.22","119742","14550.0009765625","15895.25"
"2010","indirect migration background","Male","20238.35","17877.51","549","8960","13637","24331.2","34183","61571","19050.99","21425.71","897.22","209221","15641.666015625","17428.400390625"
"2010","no migration background","Female","20839.08","18368.11","11005","9752","13280","25339.33","33235.65","62853.33","20582.03","21096.13","0","280380.66","17680.4765625","18180"
"2010","no migration background","Male","22920.45","20222.64","9278","10769.05","14780","27650","36078","70228","22593.68","23247.22","203","664511","19612.857421875","20114.5"
"2011","direct migration background","Female","17963.16","15527.2","1832","8616.67","11690.71","21450","29267","56778.67","17468.49","18457.83","96","164936","14183.8896484375","14889.35546875"
"2011","direct migration background","Male","18519.19","15524.01","1448","8506.67","11462.67","21443.33","30358","73129.52","17914.07","19124.31","96","164936","14196.154296875","14977.1435546875"
"2011","indirect migration background","Female","19810.59","17663.99","778","8780.56","12866.54","24088.89","32902.8","53835.33","18769.85","20851.33","0","183608.67","15349.4453125","16842.5"
"2011","indirect migration background","Male","20981.42","18141.06","632","9973.33","13220.5","25227.5","36535.71","74178","19965.24","21997.6","0","154635.2","16357.3330078125","18335.71484375"
"2011","no migration background","Female","21458.9","18874.72","13225","10070","13489","25675.5","34789.33","68300","21216.5","21701.3","10","483833.34","18205.384765625","18645"
"2011","no migration background","Male","23304.63","20490.29","11100","10804","14964","27658","37334","76222.66","23008.27","23600.99","0","483833.34","19905.65234375","20352"
"2012","direct migration background","Female","18229.68","15745.18","1706","8943.5","12335.65","21778","29108.67","60980.67","17754.82","18704.54","67","106526.66","14502","15187.3330078125"
"2012","direct migration background","Male","18878.45","15610.46","1365","8948.26","11798.4","22152","31338.89","66294","18254.47","19502.43","1200","128053.89","14585.3330078125","15344.400390625"
"2012","indirect migration background","Female","21498.92","17497.76","757","9619","13721.5","24934","35030.8","54370.67","19720.72","23277.12","3168","602786","15426.154296875","16618"
"2012","indirect migration background","Male","22089.32","19633.68","617","9961.39","14353","27085.56","35958","75513.5","21082.78","23095.86","0","120927.23","16558","18363.810546875"
"2012","no migration background","Female","21801.99","19031.78","12953","10313.85","13871.74","26155.2","34721.2","68306.66","21510.74","22093.24","0","999041.31","18297.30859375","18706.923828125"
"2012","no migration background","Male","23775.89","20507.2","10878","10995.33","14937","28116","38386.67","78746","23403.74","24148.04","0","999041.31","19754.666015625","20187.5"
"2013","direct migration background","Female","18105.39","15500.85","3537","8278.67","11202.68","21621.2","30064.67","66510","17750.72","18460.06","0","226003.33","14510.46484375","15043.810546875"
"2013","direct migration background","Male","18531.11","15542.47","2892","8388","11539.5","21931.67","31711.5","68342.23","18163.57","18898.65","0","138591.11","14543.2001953125","15089.0478515625"
"2013","indirect migration background","Female","20119.24","17391.52","1173","8226.67","11745.24","23948.1","33032","68696.5","18992.84","21245.64","0","570729","15766","16783.333984375"
"2013","indirect migration background","Male","20634.13","17847.03","1064","8741.33","12835.6","25506","34860","74908","19838.88","21429.38","0","226003.33","16384.34765625","17678.80078125"
"2013","no migration background","Female","22393.23","19431.1","12297","10572","14310","26927.33","36651.33","68749.34","22115.59","22670.87","0","737262","18848","19218.33203125"
