"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1994","East Germany","Female","12110.92","11123.04","1989","7061.67","8788","14089","17946","29220.44","11875.35","12346.49","235","65958.5","11400.0009765625","11918.5"
"1994","East Germany","Male","12971.21","12006.63","1799","7560.8","9462","15254.5","19269","31040","12717.77","13224.65","0","65958.5","12090","12554.6669921875"
"1994","West Germany","Female","15686.65","14045.41","4715","7582","10488.33","18996.67","25140","43722","15460.81","15912.49","0","128759","13908.7998046875","14295.71484375"
"1994","West Germany","Male","17092.69","15469.08","4441","8786.52","11687.2","20618","26787.22","44616.67","16859.43","17325.95","0","103276.67","14799.4453125","15219.3330078125"
"1995","East Germany","Female","12647.23","11635.35","1951","7208.12","9185","14894.67","18515.33","33238","12404.45","12890.01","136.67","80679.34","11880.6669921875","12371.5390625"
"1995","East Germany","Male","13504.01","12521.82","1754","7971.91","9914.4","15881.33","19548.5","35102","13244.29","13763.73","136.67","80679.34","12479.654296875","12926"
"1995","West Germany","Female","15766.05","14128.95","4979","7356.15","10396.09","19271.67","25696","43772","15541.23","15990.87","0","125661","13773","14149.5"
"1995","West Germany","Male","16784.64","15176.01","4686","8378.67","11416","20163","26623","44852","16552.95","17016.33","0","118529.45","14465.5556640625","14893"
"1996","East Germany","Female","13121.96","12103.92","1938","7728","9577","15287","19244","32638","12876.08","13367.84","628","85119.34","12426.5","12831.3330078125"
"1996","East Germany","Male","13820.68","12941.74","1758","8463.85","10435.33","16260","20079.33","31560.67","13575.84","14065.52","915","59628.67","12934.7626953125","13394.400390625"
"1996","West Germany","Female","15882.38","14210.38","4872","7411","10666.36","19192.22","25256.11","44087.33","15652.89","16111.87","0","174217.33","13969.5","14332"
"1996","West Germany","Male","17375.29","15534.87","4557","8799.52","11811.92","20722","27286.4","47426.5","17118.44","17632.14","0","193088","14773.3330078125","15196.6669921875"
"1997","East Germany","Female","13577.16","12497.88","1900","8026","9983.81","15812.67","19802.67","33548","13292.26","13862.06","1281.33","97731.34","12826.5224609375","13323"
"1997","East Germany","Male","14379.08","13310.44","1751","8663.89","10910.67","16796","20693.33","35094.67","14089.28","14668.88","427","97731.34","13343.599609375","13849.5654296875"
"1997","West Germany","Female","16092.88","14522.26","4778","7733.48","10893.67","19489.6","25545","45322","15876.17","16309.59","0","96508.89","14327.646484375","14746.111328125"
"1997","West Germany","Male","17523.97","15803.12","4486","8973","12087.62","20823.5","27766","46362","17292.84","17755.1","143","110923","15158.6669921875","15598.6669921875"
"1998","East Germany","Female","13691","12768.26","2008","7968","10300","15710","19887.22","33899.33","13433.08","13948.92","340.67","82283.34","12961","13478"
"1998","East Germany","Male","14227.16","13194.85","1877","8674","10894.5","16536","20869","34050.67","13980.37","14473.95","340.67","60535.24","13324.400390625","13841"
"1998","West Germany","Female","16337.48","14697.31","5403","7994","11150","19790","25906","43992.18","16123.08","16551.88","0","131763.81","14483","14922.3330078125"
"1998","West Germany","Male","17664.15","15865.12","5039","9125.33","12270.8","21341.6","27613.5","45091.33","17438.36","17889.94","0","131763.81","15296","15723"
"1999","East Germany","Female","14291.13","13300.28","1978","8420","10720","16500","20662.67","32279.5","14026.51","14555.75","596","122128.66","13425.23828125","13885.599609375"
"1999","East Germany","Male","14925.1","13958.46","1825","8841.11","11221","17323.5","21666","36234.67","14643.06","15207.14","2779","122128.66","13790","14295"
"1999","West Germany","Female","17015.82","15188.57","5145","8460","11445","20699","26997.5","47650","16786.93","17244.71","102","121408","14879.0478515625","15356.19140625"
"1999","West Germany","Male","18099.11","16192.24","4820","9495.56","12198.5","21959","28564.67","49912","17856.98","18341.24","108","121408","15558.6962890625","16054.2861328125"
"2000","East Germany","Female","14562.55","13453.21","3067","8295","10656","16741","21600","37818.67","14302.1","14823","0","157194.5","13642","14020"
"2000","East Germany","Male","15352.1","14151.59","2811","9144","11447.33","17622.78","22556.5","40864","15079.74","15624.46","895","158300","14152.6669921875","14572.3330078125"
"2000","West Germany","Female","17485.53","15629.19","9543","8474.38","11602","21120.67","28171.2","50919","17294.05","17677.01","0","222456","15594","15943.3330078125"
"2000","West Germany","Male","18735.63","16754","8845","9595.2","12786.09","22333.33","29909.33","54710.67","18532.47","18938.79","0","181406","16364.6669921875","16778.095703125"
"2001","East Germany","Female","14892.61","13856.23","2830","8540.77","11034.38","17242","22255.5","37114.67","14665.65","15119.57","1338","62307.33","14104.6669921875","14520"
"2001","East Germany","Male","15583.65","14554.12","2635","9221","11542.67","18236","23170","37435.33","15346.13","15821.17","0","62307.33","14597.599609375","15143.333984375"
"2001","West Germany","Female","17960.1","16154.81","8651","8643","11982","21563.2","28637.33","51386.67","17759.8","18160.4","0","183460","16176","16526"
"2001","West Germany","Male","19293.13","17274.6","7947","9803.21","13170","22770","30473.6","55643.33","19067.77","19518.49","0","212321","17060.953125","17452.400390625"
"2002","East Germany","Female","14975.45","13908.2","2813","8329","10907.22","17642.67","22246.5","39016","14676.02","15274.88","0","81530","14544","15077.3916015625"
"2002","East Germany","Male","15753.79","14714.24","2645","8814","11574","18662.5","23234","40777","15416.24","16091.34","0","170440","15352","15866"
"2002","West Germany","Female","18342.99","16189.82","9166","8508","11868.67","21874.5","29410.67","58999.33","18028.62","18657.36","100","387826.66","17659","18095.71484375"
"2002","West Germany","Male","19804.37","17352.84","8533","9633.33","13084.67","23285.33","31527","61696.67","19458.65","20150.09","0","387826.66","18796.060546875","19350.5"
"2003","East Germany","Female","15602.32","14349.29","2776","8643.85","11196","18181.33","23467.33","42302.14","15268.26","15936.38","696","124754.66","14958","15507.3330078125"
"2003","East Germany","Male","16355.56","15281.36","2596","9114","11759.6","19254.67","24280.44","42228.34","16001.9","16709.22","1683","124754.66","15830","16308"
"2003","West Germany","Female","18906.42","16679.88","8790","8795","12119.58","22784","30309.5","57263.89","18604.53","19208.31","0","403917.34","18213.333984375","18719.4453125"
"2003","West Germany","Male","20301.15","17960","8135","9600","13291.6","24161","32098.67","60936.67","19965.21","20637.09","0","403917.34","19545.333984375","20032"
"2004","East Germany","Female","15384.12","14256.99","2743","8453","11085","18125.5","23293.33","40218.34","15064.45","15703.79","1","155340.67","15125","15643.2001953125"
"2004","East Germany","Male","16213.01","15313.12","2512","8869.05","11640","19422.67","23806.67","40218.34","15876.38","16549.64","70","155340.67","15889","16512.666015625"
"2004","West Germany","Female","18766.26","16464.5","8561","8834","12073","22458.8","29948","55864.67","18338.71","19193.81","0","1364491.38","18166.666015625","18603.33203125"
"2004","West Germany","Male","20333.52","17960","7917","9624","13402.67","23898.67","31602.86","61023.33","19790.96","20876.08","0","1364491.38","19274","19827"
"2005","East Germany","Female","15633.08","14319.76","2633","8536.32","10952.78","18406.5","23891","39575.93","15277.15","15989.01","1606.96","185610.67","15084","15595.3330078125"
"2005","East Germany","Male","16343.51","15209","2431","8555","11649","19669.13","24803.33","42484","15971.22","16715.8","0","185610.67","15826.5","16467"
"2005","West Germany","Female","19367.77","16944.54","8232","9113.91","12388","22899.29","31107","58376","18858.09","19877.45","0","1659708","18472","18967.333984375"
"2005","West Germany","Male","20707.42","18279.58","7516","9869.62","13292.38","24575","33172","61415","20126.86","21287.98","0","1659708","19705","20250.400390625"
"2006","East Germany","Female","15617.33","14396.82","2803","8117","10860","18697.33","24170.67","41908","15260.24","15974.42","0","178176","15204","15734.5"
"2006","East Germany","Male","16204.05","15090.12","2590","7928","11060.67","19779.5","24772","43142.67","15826.8","16581.3","0","178176","15793.333984375","16374"
"2006","West Germany","Female","19572.66","16893.54","8902","8739","12200","23544.5","31914","64180","19196.47","19948.85","0","593626","18384.783203125","18898.80078125"
"2006","West Germany","Male","21506.14","18350.02","8086","9657.14","13483","25194.76","34298","74319.34","21065.69","21946.59","0","593626","19774","20330"
"2007","East Germany","Female","16107.84","14988.98","2653","8288.33","11208.67","19188.33","24550","39887.5","15723.95","16491.73","0","189835.33","15600","16222"
"2007","East Germany","Male","16502.01","15539.2","2461","8245.33","11634.67","19845","24708.5","41464","16098.96","16905.06","1723","189835.33","16144","16746.5"
"2007","West Germany","Female","19910.38","17153.69","8315","9154","12583.33","23901.33","32433.33","61268.67","19552.85","20267.91","4","362992","18651.66796875","19199.333984375"
"2007","West Germany","Male","21837.63","18828.14","7536","9861","13781.43","25633","34974","72129","21417.21","22258.05","0","613426","20208.333984375","20703"
"2008","East Germany","Female","16621.2","15217.39","2497","8674","11557","19841.11","26279.53","41943.5","16179.03","17063.37","1000","351931.34","15842","16520.666015625"
"2008","East Germany","Male","17118.7","15845.22","2336","8679","12120","20413","26279.53","43630.5","16651.83","17585.57","170","351931.34","16262","16932.400390625"
"2008","West Germany","Female","20400.64","17828.47","7804","9218.67","12734.67","24312.67","33201.33","66972.66","19978.35","20822.93","0","886350.69","19216.5","19773.333984375"
"2008","West Germany","Male","22637.88","19505.31","7049","10248.67","14124.33","26311.91","36193.33","72759.34","22117.25","23158.51","611","886350.69","20762","21256"
"2009","East Germany","Female","16978.89","15296.71","2383","8794","11704.67","20344","26657.33","44009.33","16545.02","17412.76","156","251952.67","15900.5","16628"
"2009","East Germany","Male","17767.55","16142.66","2209","8494","12488.67","21314","27525.56","43452","17307.51","18227.59","1282","251952.67","16620","17370"
"2009","West Germany","Female","20459.45","17801.8","7205","9350.5","13039","24760","33279.33","63417","20080.89","20838.01","0","452544.66","19524","20134.666015625"
"2009","West Germany","Male","23081.32","19895.68","6566","10464.75","14493","27155","37114","77652","22604.42","23558.22","0","624596","21154","21737.240234375"
"2010","East Germany","Female","17588.37","15771.42","2996","8708","11949.33","21286.11","27450","48347","17207.26","17969.48","0","280380.66","15154","15697.693359375"
"2010","East Germany","Male","17973.12","16552.4","2541","8628","12242.5","21810.5","27345","45459.5","17548","18398.24","1986.5","280380.66","16020","16712.666015625"
"2010","West Germany","Female","20831.48","18361.05","10304","9422.78","13011.33","25385.83","33870","64298","20562.26","21100.7","0","225928","17680.416015625","18189.048828125"
"2010","West Germany","Male","23108.46","20278.9","8591","10657.33","14611","27950.67","36667.33","73384","22757.48","23459.44","203","664511","19750.666015625","20259.333984375"
"2011","East Germany","Female","17681.08","16053.94","3477","9137.5","12099","21536.67","27781.33","50082","17366.15","17996.01","55.33","99310","15479","16096.6669921875"
"2011","East Germany","Male","18286.84","16997.5","2936","9065","12433.89","22547.92","28166","48569","17934.86","18638.82","55.33","99310","16336.4287109375","17091.5"
"2011","West Germany","Female","21613.87","18989.29","12358","9878","13442.67","25831.33","35522","70375.34","21351.45","21876.29","0","483833.34","18352.666015625","18796.666015625"
"2011","West Germany","Male","23593.83","20542.42","10244","10728","14851.2","28109","38308","79674","23271.68","23915.98","0","483833.34","19989.333984375","20469.166015625"
"2012","East Germany","Female","17843.56","16204.79","3404","9186.67","12180.77","21326","28342.67","49644","17505.54","18181.58","0","206842","15696.6669921875","16278.6669921875"
"2012","East Germany","Male","18504.87","17090","2876","9000","12694.8","22201.67","28718","51158.67","18126.69","18883.05","181","206842","16592.666015625","17168.333984375"
"2012","West Germany","Female","22019.33","19158.42","12012","10284.67","13988","26356.11","35374","68685","21693.61","22345.05","0","999041.31","18468","18924.58203125"
"2012","West Germany","Male","24061.5","20622.47","9984","10947","14848","28645.33","39142.5","83294.66","23657.94","24465.06","0","999041.31","20026","20557.5"
"2013","East Germany","Female","18201.55","16565.1","3393","9153.6","12484.4","21978.67","28602","47361","17874.23","18528.87","2042","154196","15924","16513.333984375"
"2013","East Germany","Male","19119.92","17524.43","2847","8760","12947.33","23157.33","29935.5","54889.33","18737.02","19502.82","600","154196","16712.30859375","17327.22265625"
"2013","West Germany","Female","22436.15","19348.49","13614","10126.5","14075.33","27152.67","37007.33","70355.34","22162.15","22710.15","0","737262","18247.333984375","18602.30859375"
"2013","West Germany","Male","24344.07","20917.11","11462","10923","15157.33","28901.33","39954","82451","24024.74","24663.4","0","737262","19450","19870.666015625"
"2014","East Germany","Female","18550.68","16795.8","3098","9338","12872","22399.5","29448.67","45789.6","18198.25","18903.11","800","209220","16375.0009765625","17050.666015625"
"2014","East Germany","Male","19616.11","17529.95","2606","9370","13283","23948.89","32360.5","49075.33","19202.7","20029.52","899","209220","17127.333984375","17643.599609375"
"2014","West Germany","Female","22933.65","19784.85","11906","10273.85","14163","27576","37298","72122","22617.56","23249.74","0","863947.31","19003.333984375","19402.857421875"
"2014","West Germany","Male","24955.11","21278","10176","11214","15419.52","29599.2","39904","84364.66","24587.05","25323.17","0","832555","20270.556640625","20782"
"2015","East Germany","Female","19070.63","17467.23","3007","9824","13214","22940.95","30010","52682.8","18731.94","19409.32","0","121022","16728.666015625","17323.333984375"
"2015","East Germany","Male","19449.42","17617.25","2534","9129","13219","23474.67","31350","55321.6","19053.23","19845.61","2","121022","17323.333984375","17941.072265625"
"2015","West Germany","Female","23202.09","20417.08","11837","10505","14602","28650.5","38059.53","67242","22925.51","23478.67","0","689394.69","19256.95703125","19664.400390625"
"2015","West Germany","Male","25146.49","21807.66","10134","10906.5","15804.67","30402.67","41452","75044.66","24813.38","25479.6","0","702467","20454.666015625","20978.666015625"
"2016","East Germany","Female","19610.67","17950.67","2818","9631","13565","23562.86","30664.5","54561","19178.27","20043.07","21","228543.59","17414.544921875","18170.4765625"
"2016","East Germany","Male","20516.9","18662.07","2350","9232.67","13560","24625.33","31652.5","59184.5","19953.58","21080.22","1500","228543.59","18188.572265625","18832.666015625"
"2016","West Germany","Female","23852.93","20971.83","10689","10801","15011","28833","38704.67","71743","23507.58","24198.28","0","1061920","20111.19921875","20606"
"2016","West Germany","Male","25960.43","22705.36","9100","11194.67","16111.6","30873.33","41703.33","86798","25559.2","26361.66","0","777658","21491.90625","22035.333984375"
"2017","East Germany","Female","20302.75","18618.77","3231","10228","14216.67","24068","31568","54026.11","19926.62","20678.88","0","201358","17813","18422.666015625"
"2017","East Germany","Male","20570.32","18765","2865","9335.33","13904","25101","32820","59155.2","20147.74","20992.9","0","201358","17968.666015625","18623"
"2017","West Germany","Female","24665.54","21580.9","12224","11080.67","15620.56","29757.33","40290.48","73938.66","24349.45","24981.63","0","543325.31","20451.740234375","20931.333984375"
"2017","West Germany","Male","26481.27","23158.42","11132","10998.57","16235.22","31636.19","43370","86989.34","26093.77","26868.77","0","694486","21082.80078125","21547.392578125"
"2018","East Germany","Female","20679.95","18964.75","3239","10077.14","14383.33","24530.67","32072","54655.33","20257.94","21101.96","0","334026.66","18146.875","18795.333984375"
"2018","East Germany","Male","21476.68","19179","2914","9940","14350.4","25743.33","33750.67","72526","20997.03","21956.33","0","334026.66","17970","18762"
"2018","West Germany","Female","25190.85","22182","12267","11339.33","16005.71","30438.67","40315.71","78078","24871.17","25510.53","0","656863.31","20312.3828125","20752.173828125"
"2018","West Germany","Male","27115.34","23603.2","11470","11412","17129.53","32276","43746","85588.66","26732.7","27497.98","0","755578","20382.3828125","20906"
"2019","East Germany","Female","21784.31","20349.98","3157","10671","15172","26351.33","32862","60101.33","21089.04","22479.58","0","321293.34","19560","20456.521484375"
"2019","East Germany","Male","23073.58","20859.09","2977","10320","15101","27760","35638","75590.66","21892.93","24254.23","0","581500.69","20122.666015625","21253.333984375"
"2019","West Germany","Female","25921.67","23228.09","11826","11931.25","16494","31329.33","42246","74164.35","25464.44","26378.9","0","711595.31","21996","22629"
"2019","West Germany","Male","28743.73","24581.3","11623","12338.67","17428.1","33613.34","46575.33","90484","27813.16","29674.3","0","3103392","22907.22265625","23534"
