"year","e11102","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","general elemantary","10085.48","9486.86","1709","6009.64","7521","12064","14524.67","24001.79","9882.7","10288.26","477.33","59460","9089.0478515625","9573"
"1984","Employed","higher education","15562.47","14117.01","633","8592.14","10808","18622.67","23195","43898","14926.5","16198.44","596.67","75831.34","13134.400390625","14619.0478515625"
"1984","Employed","higher vocational","13101.3","12162.59","474","7529.23","9379","15046.19","18941","33233.89","12522.75","13679.85","3595","94603","11818.8896484375","12616.6669921875"
"1984","Employed","in school","","","","","","","","","","","","","",""
"1984","Employed","inadequately","9345.59","9047.5","639","5504.72","7156","11084","13288","19073.6","9050.61","9640.57","2352","41323.6","8940","9573"
"1984","Employed","middle vocational","11480.31","10683.51","3835","6730.44","8348.8","13477.33","16764","29609.33","11319.39","11641.23","1411","74208.66","10368.333984375","10686.7998046875"
"1984","Employed","vocational + Abi","12562.68","10940.82","231","6576.67","8963","15072","18352","35516.67","11619.72","13505.64","1863","80046","9906.6669921875","10916.7998046875"
"1984","Not Employed","general elemantary","8346.37","7653.33","1759","4426","5829","9768","12368.67","25643.33","8110.31","8582.43","0","113745.34","7397.7421875","7760"
"1984","Not Employed","higher education","12063.98","10676.94","160","4175","6639.33","15229","19395.33","42766.11","10669.01","13458.95","51","75831.34","9224.400390625","11173.599609375"
"1984","Not Employed","higher vocational","10000.68","9258.2","186","4986","6749","12483.33","16620.29","23069.33","9358.33","10643.03","2383","26393.5","8630.6669921875","10430"
"1984","Not Employed","in school","9818.92","8744.49","178","5522","7041.2","11866","14265.5","24020","9197.11","10440.73","0","35615.6","8309","9555.599609375"
"1984","Not Employed","inadequately","6910.5","6537.54","380","3998.71","5187.6","8211.43","10881.11","13538.5","6575.14","7245.86","0","41323.6","6303","6617.33349609375"
"1984","Not Employed","middle vocational","9357.46","8591.57","1890","4908.67","6626.67","11232.67","14289","23148.67","9122.79","9592.13","0","113745.34","8283","8678"
"1984","Not Employed","vocational + Abi","10608.76","9788.8","81","3574.5","7362.67","12552","18690.67","30678","9411.59","11805.93","744","30678","7512","9985.599609375"
"1985","Employed","general elemantary","10474.36","9815.93","1541","6000.3","7753.81","12395.33","15244.8","24812.5","10257.17","10691.55","501","68799.5","9434.7626953125","9839"
"1985","Employed","higher education","15438.01","14297.4","608","8425","11097.2","18415","23637","42300","14894.98","15981.04","3338.89","49713.91","13302.7783203125","14647.3330078125"
"1985","Employed","higher vocational","13332.02","12589.72","452","7504.58","9810","15450.44","20051.33","35905.5","12781.32","13882.72","3147","64303","12189","13022.6669921875"
"1985","Employed","in school","","","","","","","","","","","","","",""
"1985","Employed","inadequately","9581.31","9606.8","507","5255","7115.24","11635.6","13813","23628.08","9288.23","9874.39","2510.3","24979.6","9144.400390625","9847.5"
"1985","Employed","middle vocational","11968.12","11061","3473","6789.33","8635","13998","17072.17","31853.89","11755.94","12180.3","614","169250","10609","10973.2001953125"
"1985","Employed","vocational + Abi","12447.14","11827.03","201","7030.77","8976","15216.8","18548","28348.67","11787.36","13106.92","4293.08","31134","9855.23828125","11786.6669921875"
"1985","Not Employed","general elemantary","8439.33","7925.33","1538","4518","6056.52","10121","12941.67","21130","8253.16","8625.5","46","36020","7535.33349609375","7968"
"1985","Not Employed","higher education","13354.54","13230.15","150","5806.11","9343.33","15952","21039.33","31477.22","12382.29","14326.79","782.67","37871.33","11493.599609375","13498"
