"year","hgtyp1hh","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","general elemantary","9548.33","8627.25","699","5022","6851.33","10953.33","14258","25643.33","9123.69","9972.97","477.33","113745.34","8758","9315.3330078125"
"1984","(Married) couple without C.","higher education","17374.43","16216.66","204","8058","10888","21594","25890","75777.34","15820.84","18928.02","596.67","75831.34","15701.3330078125","17956"
"1984","(Married) couple without C.","higher vocational","13486.76","12551.99","161","6394.67","8682.67","16996.67","22496","33186.67","12521.42","14452.1","3330.67","34232","12041.3330078125","13755.3330078125"
"1984","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","inadequately","9672.31","9674.05","128","5481.33","6556.67","12203.33","14742.67","17100","9065.42","10279.2","2863.33","17100","9668.6669921875","11407.3330078125"
"1984","(Married) couple without C.","middle vocational","11895.44","11079.22","1417","6401.33","8271.33","14214","17790","29609.33","11579.15","12211.73","0","113745.34","11146","11776"
"1984","(Married) couple without C.","vocational + Abi","13392.01","11175.3","85","6689.33","9624","17642.67","19976.67","28431.33","12174.88","14609.14","3408.67","35516.67","10984.6669921875","14484.6669921875"
"1984","1-pers.-HH","general elemantary","7424.46","6890.11","393","3681","5220","9159","11860","19909","7036.98","7811.94","0","36813","6800","7792"
"1984","1-pers.-HH","higher education","14870.6","15041.42","117","4908","9401","18436","23259","39555","13529.07","16212.13","51","43898","12835","15401"
"1984","1-pers.-HH","higher vocational","11625.21","10426.33","82","4651","6749","13498","16645","94603","9197.49","14052.93","2383","94603","9219","11955"
"1984","1-pers.-HH","in school","","","","","","","","","","","","","",""
"1984","1-pers.-HH","inadequately","9035.8","8698.59","70","4397","7363","11004","13288","28469","8014.69","10056.91","0","28469","8687","10863"
"1984","1-pers.-HH","middle vocational","9705.08","9203","623","4288","6361","12209","15339","25409","9296.63","10113.53","0","60934","9141","10124"
