"year","pgisced97","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","general elemantary","Female","8954.65","8189","2314","4712.94","6240","10549.33","13416.11","24467.2","8752.3","9157","0","113745.34","8180.66650390625","8490.6669921875"
"1984","general elemantary","Male","9241.79","8640.35","1154","4907","6787.5","11020.67","13591.2","21206.67","8993.23","9490.35","205","59460","8287","8752.400390625"
"1984","higher education","Female","14792.59","13569.49","256","6357.33","9296.67","17789.33","23604.45","48872","13651.2","15933.98","2045.33","75831.34","12516","14619.0478515625"
"1984","higher education","Male","14750.89","13134.2","537","7979.33","10070.28","18050.67","22724","42766.11","14071.82","15429.96","51","75831.34","12604","13664"
"1984","higher vocational","Female","11606.74","11148.32","276","5587.33","7976","14228","17384","32854.5","10990.82","12222.66","2730","34232","10812.857421875","11896.5"
"1984","higher vocational","Male","12485.71","11689.31","384","6900.5","8725.71","14247","18665.6","33186.67","11821.52","13149.9","2383","94603","11088.095703125","12311.9052734375"
"1984","in school","Female","9493.71","8506.69","92","6042.17","6989","11452.67","14147.2","35615.6","8601.28","10386.14","0","35615.6","7810","9430.7998046875"
"1984","in school","Male","10346.63","9761.54","95","5387.39","7458.8","13080.71","15237.67","24020","9522.09","11171.17","2094.33","24020","8592.142578125","10687"
"1984","inadequately","Female","7771.24","7361.78","593","4397.5","5700.94","9668.67","11802.22","15209.33","7485.38","8057.1","0","41323.6","7300.5","7791.78564453125"
"1984","inadequately","Male","8862.51","8529.42","426","4747.83","6161.67","10830.67","12880.5","19073.6","8460.52","9264.5","438.1","41323.6","8104","9047.5"
"1984","middle vocational","Female","10732.56","10037.12","2551","5590","7598","12932.67","16374","25757.33","10530.35","10934.77","0","74208.66","9837.7783203125","10234"
"1984","middle vocational","Male","10622.18","9823.38","3174","5965.71","7593.81","12526","15772","27067","10441.12","10803.24","0","113745.34","9556.1904296875","9855"
"1984","vocational + Abi","Female","12316.11","10908.58","117","5844.76","8287","15371","19420.8","30678","11242.61","13389.61","1612.31","35516.67","9469.4443359375","11650.400390625"
"1984","vocational + Abi","Male","11707.05","10552.67","195","6179.05","8530","14040","17930","59460","10655.95","12758.15","744","80046","9342.7275390625","10639.3330078125"
"1985","general elemantary","Female","9193.1","8609","2043","4807","6447.6","11011","14067.2","22512.67","9007.05","9379.15","67","68799.5","8470.5","8911.3330078125"
"1985","general elemantary","Male","9425.59","8955.48","1036","5309.33","6824.85","11425.5","13896.29","22952","9191.62","9659.56","46","51736.4","8586.060546875","9023.21484375"
"1985","higher education","Female","14576.02","14011.04","247","7421.03","11138","17056","22273.33","33209.05","13766.62","15385.42","2803","49713.91","12986.400390625","14545.5556640625"
