"year","e11102","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","(Married) couple without C.","14167.78","13340.13","1494","8158.67","10430.67","16720","20950","33186.67","13847.58","14487.98","477.33","75831.34","13054.6669921875","13534"
"1984","Employed","1-pers.-HH","12079.53","10911","678","6022","8610","14053","18444","36512","11562.78","12596.28","1033","94603","10676","11228"
"1984","Employed","Couple + C. GT 16 ","12080.35","11465.02","1301","7470.8","9224.4","14065.6","16827","27067","11842.68","12318.02","3063.2","64628","11059.2001953125","11650.400390625"
"1984","Employed","Couple + C. LE 16","10820.93","9791.99","2191","6251.91","7667.5","12545","15808.33","32267.31","10607.14","11034.72","733.46","62500","9350.5556640625","9652.3818359375"
"1984","Employed","Couple + C. LE and GT 16","9617.91","8960.48","1115","6328.4","7423.55","11019.13","13591.2","24001.79","9413.48","9822.34","2176.4","41323.6","8407.87890625","8760"
"1984","Employed","Single parent","9603.04","8945.05","350","4880.67","6720.8","11822","14574","34391","9135.77","10070.31","1545.5","34391","8334.6669921875","9537.3330078125"
"1984","Not Employed","(Married) couple without C.","9613.11","8630.31","1211","5104","6851.33","11044","14111.33","27466.67","9247.85","9978.37","0","113745.34","8385.3330078125","8863.3330078125"
"1984","Not Employed","1-pers.-HH","7922.57","7096.7","657","3424","5215","9817","12981","22088","7571.8","8273.34","0","39555","6595","7363"
"1984","Not Employed","Couple + C. GT 16 ","11104.69","10007.56","692","6485.2","7885","12624","16242","35615.6","10696.25","11513.13","3063.2","64628","9444","10020"
"1984","Not Employed","Couple + C. LE 16","8417.28","7500.71","891","4694","6029.13","9690.95","12690.56","23125","8129.17","8705.39","0","62500","6889.13037109375","7240"
"1984","Not Employed","Couple + C. LE and GT 16","8877.87","8237.41","605","5074.35","6730.44","10306.96","13048.7","20148","8588.34","9167.4","2176.4","41323.6","7247.857421875","7762"
"1984","Not Employed","Single parent","7411.24","7042.21","229","3149.33","4634.62","9358","12650.67","17186","6924.68","7897.8","236.15","25077.33","6271.6669921875","7331"
"1985","Employed","(Married) couple without C.","14457.73","13640","1344","8224.67","10737.33","17064.67","21426.67","35652.67","14161.75","14753.71","782.67","51862.67","13262.6669921875","13785.3330078125"
"1985","Employed","1-pers.-HH","12723.62","11271.17","608","5737","8822","14344","17854","44570","11840.78","13606.46","501","169250","10875","11604"
"1985","Employed","Couple + C. GT 16 ","12408.45","11856.8","1336","8074.5","9480","14308.5","16782.8","24979.6","12160.27","12656.63","1907.2","68799.5","11528.5","11957.599609375"
"1985","Employed","Couple + C. LE 16","10945.76","9905.56","1906","6205","7659.05","12642.38","15987.22","32927.5","10717.25","11174.27","1306.67","79317.78","9400.416015625","9787.1435546875"
"1985","Employed","Couple + C. LE and GT 16","10223.49","9629.64","960","6468.26","7793.43","11490.4","14730.4","25529.2","9965.71","10481.27","2783.95","51736.4","8938","9374.400390625"
"1985","Employed","Single parent","9726.9","9130.87","333","5132.5","6675","12130.67","15296","21884","9284.06","10169.74","1766.11","28120.67","8536.6669921875","9471.3330078125"
"1985","Not Employed","(Married) couple without C.","10014.45","9011.33","1091","5346","7192","11939.33","15319.33","28214","9716.99","10311.91","0","51862.67","8846","9261.3330078125"
"1985","Not Employed","1-pers.-HH","8552.08","7417.66","573","3911","5568","10357","13641","27084","8066.31","9037.85","0","70914","6841","7537"
"1985","Not Employed","Couple + C. GT 16 ","10906.89","10205.24","693","6330","8314","12939.5","15856.33","24546","10602.49","11211.29","1907.2","27060.5","9751","10333.5"
"1985","Not Employed","Couple + C. LE 16","8929.58","7818.38","776","5179.58","6236.92","10333.33","12781.91","29251.91","8599.71","9259.45","1306.67","79317.78","7124.2861328125","7523.33349609375"
"1985","Not Employed","Couple + C. LE and GT 16","9007.71","8351.67","533","5240","6629.2","10844.35","13613.2","20055.2","8722.85","9292.57","2783.95","26939.57","7106.39990234375","7751.154296875"
"1985","Not Employed","Single parent","7779.61","7466.04","213","3146","4992.8","10093.33","12957.5","19494","7234.71","8324.51","0","21884","6324.61572265625","7556"
"1986","Employed","(Married) couple without C.","14973.7","14106.06","1380","8704","10940","17430","21880.67","31748.67","14614.5","15332.9","1728.67","123372","13674","14188.6669921875"
"1986","Employed","1-pers.-HH","11964.87","11786.82","582","6020","9074","14030","17528","34043","11544.47","12385.27","393","50748","11167","11938"
"1986","Employed","Couple + C. GT 16 ","12875.44","12287.2","1413","8018","9820.67","14814.5","17862","27444.5","12594.76","13156.12","3349","86342","11893.5","12388"
"1986","Employed","Couple + C. LE 16","10903.67","10096.11","1735","6512.78","7850.42","12988.1","15724.45","27010","10707.51","11099.83","2883.81","38702.38","9673.333984375","10008.095703125"
"1986","Employed","Couple + C. LE and GT 16","10502.28","9706.54","904","6770","7929.21","11882.14","14666.4","22945.71","10269.24","10735.32","3529.29","36795.15","8924.7998046875","9457.826171875"
"1986","Employed","Single parent","10298.56","9967.33","314","5278.5","7052.67","12904.8","15268.5","23324","9806.02","10791.1","1848.5","39696.67","9363.478515625","10288.400390625"
"1986","Not Employed","(Married) couple without C.","10064.57","8929.33","1008","5586.67","6987.33","11954.67","15524","28142","9755.37","10373.77","1728.67","44618.67","8713.3330078125","9406.6669921875"
"1986","Not Employed","1-pers.-HH","8485.27","7466.01","540","4114","5670","10245","13136","26253","8040.28","8930.26","0","56464","6976","7772"
"1986","Not Employed","Couple + C. GT 16 ","11108.77","10538.33","694","6229","7965.5","12899","16696","24068.8","10714.18","11503.36","2684.8","86342","9918.857421875","10642"
"1986","Not Employed","Couple + C. LE 16","9115.12","8115.79","676","5353.33","6574.76","10950.48","14065.56","23828.33","8833.06","9397.18","2684.44","33157.5","7347.037109375","7880.95263671875"
"1986","Not Employed","Couple + C. LE and GT 16","9506.43","8806.95","499","5589.09","6932.31","11317.83","14105.2","24505.2","9182.41","9830.45","3172.86","36795.15","7712.94091796875","8505"
"1986","Not Employed","Single parent","7794.18","7167.49","197","3074.21","4683.85","10084","14800.5","22342.67","7162.3","8426.06","236.15","23324","6336","7670"
"1987","Employed","(Married) couple without C.","15616.77","14471.33","1367","9350","11601.33","17732.67","22956","37572.67","15251.7","15981.84","3310","80892.66","14241.3330078125","14758"
"1987","Employed","1-pers.-HH","12876.12","11926.38","585","6010","9256","15175","19806","35183","12321.37","13430.87","825","87875","11603","12273"
"1987","Employed","Couple + C. GT 16 ","13500.95","12977.1","1452","8883","10485","15513.5","18484","29226.8","13289.19","13712.71","4459.5","38276","12549.6669921875","13022.5"
"1987","Employed","Couple + C. LE 16","11433.35","10450","1731","6950","8416.19","13155","16762.86","28282.86","11222.24","11644.46","2660.56","53436","10047.7783203125","10360.4765625"
"1987","Employed","Couple + C. LE and GT 16","11010.2","10245.89","836","7034.57","8452","11891.6","14991.2","31704.55","10727.69","11292.71","1343.04","49928","9418.21484375","10018.400390625"
"1987","Employed","Single parent","10376.53","9445.27","336","5387.22","7286","12609","16362","23824.67","9831.47","10921.59","2187.5","61574","9059.3330078125","10163.3330078125"
"1987","Not Employed","(Married) couple without C.","10578.18","9431.86","990","5863.33","7301.33","12449.33","16673.33","28158","10248.75","10907.61","753.33","54622.67","9306.6669921875","9747.3330078125"
"1987","Not Employed","1-pers.-HH","8769.23","7912.98","535","4474","5898","10537","14239","23525","8370.05","9168.41","0","43562","7416","8066"
"1987","Not Employed","Couple + C. GT 16 ","11788.08","11132","707","6692.5","8667.5","13802.5","17959.2","26525","11443.71","12132.45","153.5","38276","10485","11258"
"1987","Not Employed","Couple + C. LE 16","9622.47","8791.46","637","5744.17","7010.31","11250","14357.14","26136.11","9303.83","9941.11","2660.56","53436","7958.33349609375","8506.95703125"
"1987","Not Employed","Couple + C. LE and GT 16","9709.8","9107","426","5223.04","7185.28","11541.07","14625.6","22184.8","9311.75","10107.85","1314.64","49928","7872.14306640625","8722.400390625"
"1987","Not Employed","Single parent","9051.96","7735.71","187","3921.43","5696","11443.33","15101.5","22465.33","8179.88","9924.04","236.15","61574","6729.5","8551.3330078125"
"1988","Employed","(Married) couple without C.","16058.69","14920.82","1342","9156","11725.33","18900.67","23772.67","37392.67","15680.08","16437.3","2073.33","101558.66","14206","14956.6669921875"
"1988","Employed","1-pers.-HH","13182.71","12379.29","543","6994","9760","15533","20511","29190","12642.01","13723.41","744","83425","11916","12751"
"1988","Employed","Couple + C. GT 16 ","14054.66","13540","1488","9415.2","10868.67","15827.2","19273.5","31868.8","13816.85","14292.47","1235.5","41312.5","12764.5","13339.599609375"
"1988","Employed","Couple + C. LE 16","11868.54","10860.93","1658","7225.71","8696.67","13786.67","17565","30163.89","11647.16","12089.92","2514.44","55441.5","10344.5830078125","10752.3818359375"
"1988","Employed","Couple + C. LE and GT 16","10956.42","10178.13","724","6796.06","8440","12226.8","15458.8","23930","10675.58","11237.26","3280.86","39428","9585","9986.7861328125"
"1988","Employed","Single parent","11269.47","10970.67","338","5729.23","8080","14527.33","17361.33","24220","10764.84","11774.1","1993.48","32756.67","9948.4619140625","11290.6669921875"
"1988","Not Employed","(Married) couple without C.","10820.69","9646","948","5974.67","7547.33","12682","16470.67","31848","10451.23","11190.15","1997.33","83248","9372","10161.3330078125"
"1988","Not Employed","1-pers.-HH","9058.05","8161.72","530","4295","6171","10785","14847","24962","8599.95","9516.15","0","58397","7620","8395"
"1988","Not Employed","Couple + C. GT 16 ","11920.28","11131.25","721","6814.67","8840","14100","16938.8","31868.8","11575.55","12265.01","1235.5","41312.5","10818","11554"
