"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1993","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1993","indirect migration background","(1b) general elementary school","11286.26","10621.69","126","5548.33","8032.5","14128","16527.78","25181.6","10367.87","12204.65","3403.08","39199.53","9989.3330078125","12185.71484375"
"1993","indirect migration background","(1c) basic vocational qualification","12421.89","11529.94","81","8099.03","9604.67","14730.56","18910.4","24440.8","11370.65","13473.13","4289","25201.33","11999.0478515625","14533.8896484375"
"1993","indirect migration background","(2a) intermediate vocational","15469.47","14402.18","36","9861","12402","19051","23431.33","30179.33","13720.86","17218.08","6712.67","30179.33","12402","15947.5"
"1993","indirect migration background","(2b) intermediate general qualification","13645.89","12917.51","75","8243.48","10066","15536.5","18966.4","32308","12563.82","14727.96","4912.12","32308","11051","13716.7861328125"
"1993","indirect migration background","(2c_gen) general maturity certificate","10335.98","9735.12","35","6034","8058","13105.5","15637.14","16975.5","8839.59","11832.37","188","20754.78","9225.599609375","12743"
"1993","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1993","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1993","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1993","no migration background","(0) in school","17499.83","14924.83","73","8741.5","11396","21378","30006","61573.2","15230.06","19769.6","6768.5","61573.2","12804.1943359375","17012"
"1993","no migration background","(1a) inadequately completed","11922.62","10623.29","139","6463.33","7504.5","13838.89","18935.5","27094.45","10893.26","12951.98","3979.63","63468.5","9891.5","11610"
"1993","no migration background","(1b) general elementary school","11759.21","11014.56","1337","5990.67","8062.38","14603.33","18518","25103.89","11478.83","12039.59","0","39716.67","10862.0830078125","11624"
"1993","no migration background","(1c) basic vocational qualification","14361.63","13218.26","3489","7560","9845.56","17327","21911","37308.5","14147.8","14575.46","0","121420","12645.5","13204"
"1993","no migration background","(2a) intermediate vocational","15741.46","14328.88","2449","8158.89","10702.31","19143.6","25006.67","41172","15469.4","16013.52","86","81983.34","12778.7998046875","13395.23828125"
"1993","no migration background","(2b) intermediate general qualification","13907.52","12593.97","399","7547.5","9847","17023","21409","32308","13325.41","14489.63","2310","44849.6","11566.6669921875","12741.5"
"1993","no migration background","(2c_gen) general maturity certificate","15550.77","14411.97","277","6326.67","10406","19090.8","25399.2","49438","14578.84","16522.7","570","66037.5","13440.5","14994"
"1993","no migration background","(2c_voc) vocational maturity certificate","17652.13","16644.09","393","8843.89","12054.5","21851.67","26735.33","46981.33","16729.75","18574.51","1483","122986.12","15278.400390625","17098.888671875"
"1993","no migration background","(3a) lower tertiary education","16714.21","14503.46","803","8320","10889","20254","26792.67","61573.2","16164.69","17263.73","251","93832","13200.6669921875","13967.826171875"
"1993","no migration background","(3b) higher tertiary education","21676.49","18649.77","700","10001.33","13904.67","26656.67","34893.89","71872","20887.96","22465.02","2812","111489","16819.5","17934.666015625"
"1994","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1994","direct migration background","(1a) inadequately completed","11967.75","10758.93","525","6571.33","8355","14219.44","18204","32828","11499.69","12435.81","2947.5","64694","10758.9287109375","11635.5"
"1994","direct migration background","(1b) general elementary school","12042.54","11195.14","679","6588.67","8870.5","14475.1","18075","29855.33","11652.19","12432.89","0","48754.67","11391.6328125","12275.5556640625"
"1994","direct migration background","(1c) basic vocational qualification","14530.47","13077.09","593","7912.67","9974.67","17463.2","22262.4","39801.33","14073.29","14987.65","2173.85","44731.33","12488","13528.8466796875"
"1994","direct migration background","(2a) intermediate vocational","16362.93","15860","103","8946.15","11574.55","19695.33","24617.6","35841","15105.13","17620.73","4602","35841","13076","17316"
"1994","direct migration background","(2b) intermediate general qualification","16343.32","16486.73","37","8743.95","11207.33","19157.69","25894.67","39805.36","13980.86","18705.78","5215","39805.36","11812","17094"
"1994","direct migration background","(2c_gen) general maturity certificate","13231.94","12215.24","91","6007","7118.57","18016","20402","29763.33","11963.43","14500.45","3980","39934.67","10162.0830078125","14423.478515625"
"1994","direct migration background","(2c_voc) vocational maturity certificate","16185.23","14366.63","103","7721.54","9780.37","20984.5","27886","33109","14996.06","17374.4","5639","36774.67","11103.5712890625","14366.6669921875"
"1994","direct migration background","(3a) lower tertiary education","22073.61","14514.58","46","9224.44","11390","24240","39801.33","103276.67","17447.66","26699.56","5654","103276.67","12920.0009765625","19306.19140625"
"1994","direct migration background","(3b) higher tertiary education","24928.84","22529.11","79","12920.42","16017","28968","43722","53308.67","22634.47","27223.21","9058","65307.14","16308.7998046875","19700.5"
"1994","indirect migration background","(0) in school","12338.25","12304.13","58","6673.61","9845.48","13995.22","19509.13","23348.8","11251.1","13425.4","2947.5","23348.8","10477.857421875","13335.2001953125"
"1994","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1994","indirect migration background","(1b) general elementary school","12302.45","12309.53","116","6928.1","9347.5","14417.67","16257.41","33212","11058.93","13545.97","4471","67954","11068","13163"
"1994","indirect migration background","(1c) basic vocational qualification","13665.63","12021.62","84","9591.33","10530","16928.67","21002.4","30238.8","12422.86","14908.4","1720.77","30238.8","12399.4443359375","15855"
"1994","indirect migration background","(2a) intermediate vocational","15075.25","13792.31","42","10654.52","11794.76","19241","19241","34088","13543.56","16606.94","7144","34088","13259.6435546875","16644"
"1994","indirect migration background","(2b) intermediate general qualification","13019.24","12180.37","70","5830","9466.96","16284","20112.8","23076.96","11749.3","14289.18","1527.33","32515","11206.521484375","14150.357421875"
"1994","indirect migration background","(2c_gen) general maturity certificate","11654.22","12138.42","34","7791.67","8810","13706","16665.2","19578.8","10100.91","13207.53","0","19578.8","8598.6669921875","12932.6669921875"
"1994","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1994","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1994","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1994","no migration background","(0) in school","17149.74","14535.66","133","8756.4","11644.78","19383.2","25752","102068.5","15402.45","18897.03","4366.96","102068.5","12446.7998046875","14566.5224609375"
"1994","no migration background","(1a) inadequately completed","12576.37","10644.27","107","5785.42","8654","15485.5","20981.5","30044","11326.21","13826.53","2487.33","56027.5","10600.5","13175"
"1994","no migration background","(1b) general elementary school","12108.72","11507.58","1274","6340","8482.67","14762","19292","26712","11817.83","12399.61","44","40971.33","11529","12028.400390625"
"1994","no migration background","(1c) basic vocational qualification","14993.77","13663.77","3399","8226","10381.67","17939","22717.5","39122","14768.63","15218.91","0","128759","13372","13799.3330078125"
"1994","no migration background","(2a) intermediate vocational","16756.01","15209.03","2444","9166.52","11689","20076.67","25805","42362","16473.49","17038.53","1654.29","89503.34","13710.9091796875","14298.8896484375"
"1994","no migration background","(2b) intermediate general qualification","14408.67","13285.6","363","7322","10097","17814.4","21721","36253.33","13724.71","15092.63","235","42828.34","12383.333984375","13809.2001953125"
"1994","no migration background","(2c_gen) general maturity certificate","15908.66","14887.8","282","6892","10734","19070","25487.5","49607.33","15031.95","16785.37","2045","59803.5","13938.5","15932"
"1994","no migration background","(2c_voc) vocational maturity certificate","17774.6","16260.11","406","9338","12349.33","21530","26787.22","42328.67","16925.16","18624.04","0","103276.67","15705.5556640625","17564"
"1994","no migration background","(3a) lower tertiary education","18368.24","16286.66","802","9893","12361.3","21615.5","29655.56","53016","17752.85","18983.63","4716.92","126533","14441","15426.6669921875"
"1994","no migration background","(3b) higher tertiary education","22375.32","20523.57","720","10689.33","14576.8","27805.6","37250.67","58965.33","21631.06","23119.58","2822.27","71178","18182.80078125","19984"
"1995","direct migration background","(0) in school","14454.36","13194.03","37","7967.5","10476.33","16240.4","20073.5","33614.8","12447.33","16461.39","4462","33614.8","10476.3330078125","14158.7998046875"
"1995","direct migration background","(1a) inadequately completed","11154.57","10234.12","521","5543.5","7908","13305.33","17304","26577.78","10688.96","11620.18","0","56842","10712.609375","11558.857421875"
"1995","direct migration background","(1b) general elementary school","11517.71","11053.97","745","5726.96","8166.59","13879.33","17794.67","28568.5","11127.64","11907.78","1101.67","43914.67","11040.6455078125","12005"
"1995","direct migration background","(1c) basic vocational qualification","13989.11","12662.57","688","7036.67","9659","16925.33","20907.2","42282","13550.34","14427.88","1145.33","56842","11830.6669921875","12643.810546875"
"1995","direct migration background","(2a) intermediate vocational","15896.49","14278.81","120","9191","11485.33","19208.5","25536.92","34574.67","14801.78","16991.2","4250","34667.33","13090.400390625","15658.572265625"
"1995","direct migration background","(2b) intermediate general qualification","13937.24","14188","42","6757.5","10263.33","16972.5","18332.8","25261.33","12532.32","15342.16","6120.67","25261.33","10603.5712890625","15666.7998046875"
"1995","direct migration background","(2c_gen) general maturity certificate","13175.51","11317.69","145","6253.89","7952","15813.21","20583.33","32300.67","12155.03","14195.99","3667.67","33808","10115.416015625","12404.4443359375"
"1995","direct migration background","(2c_voc) vocational maturity certificate","14131.93","12348.54","179","4665.83","8580.43","17299","30390","39232","13240.7","15023.16","0","39232","11060.6669921875","12776.6669921875"
"1995","direct migration background","(3a) lower tertiary education","22845.53","17412.36","47","10880","14378","22047.39","26578.67","118529.45","18123.5","27567.56","6498","118529.45","14797.6923828125","19240"
"1995","direct migration background","(3b) higher tertiary education","17010.81","15491.09","152","4617","8847.22","22059.33","31887.33","48634.67","15113.12","18908.5","0","87886.25","12800.400390625","15547.3330078125"
"1995","indirect migration background","(0) in school","13118.9","12816.07","53","6487.33","8684.39","17588.85","21364.64","22047.39","11628.05","14609.75","1090","32682.5","9190","12986.400390625"
"1995","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1995","indirect migration background","(1b) general elementary school","12191.25","11785.88","106","7792.42","8585","16104.5","18192.5","23636.5","11244.99","13137.51","3497","28873.5","9980.71484375","12693.2001953125"
"1995","indirect migration background","(1c) basic vocational qualification","13688.46","13027.33","92","9064.44","10841.33","15590","19516.4","25075.6","12407.39","14969.53","344.62","40706.11","12579.5244140625","15044.400390625"
"1995","indirect migration background","(2a) intermediate vocational","16879.94","16210.3","51","11997.62","12728.1","20137.33","25048","30378.67","15567.92","18191.96","6094.69","30378.67","13278.6669921875","16325"
"1995","indirect migration background","(2b) intermediate general qualification","12659.72","12048.1","67","6315","9153.04","16552","19590.5","19818","11631.1","13688.34","5364","22351","10802.400390625","12748"
"1995","indirect migration background","(2c_gen) general maturity certificate","15957.78","13447.76","44","5723.5","10263.33","16395","23302.4","67761.5","12807.16","19108.4","2060","67761.5","10263.3330078125","14939"
"1995","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1995","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1995","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1995","no migration background","(0) in school","16331.18","14500.47","175","8557","10462.67","20299.5","25240","46779.2","15116.02","17546.34","5021.33","74048","12942.3818359375","14517.2001953125"
"1995","no migration background","(1a) inadequately completed","12009.56","10985.63","84","5161.5","8025.2","15804.8","18966.67","26590.36","10912.74","13106.38","533","26590.36","10300.384765625","12431.2001953125"
"1995","no migration background","(1b) general elementary school","12398","11550.42","1212","6520","8486.67","15048.67","19633.33","27762.67","12090.63","12705.37","385","43974","11634.6669921875","12443.5"
"1995","no migration background","(1c) basic vocational qualification","15093.38","13764.77","3328","8245","10608.57","17935.33","22975.33","41666","14860.3","15326.46","0","125661","13612.6669921875","14040.0009765625"
"1995","no migration background","(2a) intermediate vocational","16936.76","15321.59","2478","9003","11700.67","20510","26377.39","42282","16649.83","17223.69","0","109342.66","14048","14668"
"1995","no migration background","(2b) intermediate general qualification","14691.77","13753.97","368","7111","10310.48","18624","22468","33238","14036.59","15346.95","1350","45316","12715.2001953125","14319.2001953125"
"1995","no migration background","(2c_gen) general maturity certificate","16335.21","14990.89","282","7635.33","10592","20008.8","26736.67","41300.67","15473.73","17196.69","241","46779.2","14115","15675.1845703125"
"1995","no migration background","(2c_voc) vocational maturity certificate","17277.2","15202.79","414","8932","11990","20015","27996.67","44706.67","16407.77","18146.63","1227","118529.45","15065.65234375","16617.392578125"
"1995","no migration background","(3a) lower tertiary education","18878.1","17388.73","812","10051.2","12776","22506","28925.33","47776","18304.65","19451.55","4106.15","103096","15190","16548.666015625"
"1995","no migration background","(3b) higher tertiary education","22473.81","20452.91","739","10458","14989.13","27586.5","35600","53883.5","21676.33","23271.29","3304.62","109342.66","18479.599609375","20239.599609375"
"1996","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1996","direct migration background","(1a) inadequately completed","11055.18","10828.49","476","5574.8","7577.5","13963.33","17182.67","24588","10626.4","11483.96","814.41","29274.5","10984","11821"
"1996","direct migration background","(1b) general elementary school","11965.73","11239.32","693","5563.33","7971.21","14835.33","18726","28622.67","11598.04","12333.42","814.41","39709.33","11034.2861328125","11792"
"1996","direct migration background","(1c) basic vocational qualification","14306.57","12707.57","663","7535.33","10070","16701.6","20946","48608.67","13874.31","14738.83","1231.33","55741.33","11929.3330078125","12978.572265625"
"1996","direct migration background","(2a) intermediate vocational","16124.1","14833.3","108","9374.62","11502","20723.33","24227","38510","15035.42","17212.78","4840.67","38510","13386.9697265625","15804"
"1996","direct migration background","(2b) intermediate general qualification","14165.64","13490.18","42","8618.67","11300.67","18247.86","19290","30076.11","12450.22","15881.06","1922","30076.11","11489.3330078125","15684.6669921875"
"1996","direct migration background","(2c_gen) general maturity certificate","13638.64","12582.02","133","5887.14","8797.39","16818.33","22376.67","43257.33","12552.48","14724.8","1018","43257.33","10601.2197265625","13113.63671875"
"1996","direct migration background","(2c_voc) vocational maturity certificate","13841.56","12239.36","165","7250","8862.8","16391","24479.45","37236.67","12912.16","14770.96","2516.92","37236.67","11012.6669921875","13118.8896484375"
"1996","direct migration background","(3a) lower tertiary education","22674.28","18533.86","47","11043.33","14133.33","23265","38600.67","86679.45","18982.65","26365.91","4890","86679.45","14674.6669921875","19811.4296875"
"1996","direct migration background","(3b) higher tertiary education","17477.12","16181.87","140","7180","11107.33","21409.33","29425","51066","15904.38","19049.86","1046","57573.33","13964.6669921875","16179.6669921875"
"1996","indirect migration background","(0) in school","11922.41","12150.06","53","1231.33","8075.5","17172.5","19310","26508.5","10595.46","13249.36","1231.33","26508.5","9791.5","13227.5"
"1996","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1996","indirect migration background","(1b) general elementary school","12385.15","11554.74","111","7467.2","9049","14789.5","20131","21316.8","11566.99","13203.31","2147","27456.8","10543.2001953125","12510.6669921875"
"1996","indirect migration background","(1c) basic vocational qualification","13745.79","13451.09","97","9609","11050","16090","18941.79","27775.33","12714.14","14777.44","6948","42421","12280.357421875","15255.71484375"
"1996","indirect migration background","(2a) intermediate vocational","16387.75","15592.48","62","9143.53","13501.33","19418","25893","31270.67","15210.95","17564.55","6136","31270.67","13883","17096.400390625"
"1996","indirect migration background","(2b) intermediate general qualification","13330.2","12574.36","67","6690.71","8055.33","16972.8","24477.5","24477.5","12136.58","14523.82","2695.38","24477.5","9948","13207.1435546875"
"1996","indirect migration background","(2c_gen) general maturity certificate","27295.86","14398.19","49","7185","11428","22736.8","23544.35","193088","19714.91","34876.81","102","193088","10409","14227.826171875"
"1996","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1996","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1996","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1996","no migration background","(0) in school","16869.99","14569.79","205","7664","11291.84","19881.2","25731","50974.8","15491.93","18248.05","2780","118062.5","13117.1435546875","14934"
"1996","no migration background","(1a) inadequately completed","12048.76","11719.42","71","5724.62","7646","14301.6","19215.71","32687.78","10750.56","13346.96","2099","32687.78","10294.4443359375","13114.4443359375"
"1996","no migration background","(1b) general elementary school","12619.49","12030.59","1160","6409.33","9104","15338.46","19452.78","29342.5","12299","12939.98","0","51092","12041.3330078125","12730"
"1996","no migration background","(1c) basic vocational qualification","15448.11","14166.25","3263","8480","10954","18385","23597.14","40024.5","15208","15688.22","0","118062.5","14001.4296875","14413.8896484375"
"1996","no migration background","(2a) intermediate vocational","17253.94","15278.53","2484","9610","12028.7","20667.22","27287.33","44575.33","16943.8","17564.08","628","174217.33","14232.857421875","14750.6669921875"
"1996","no migration background","(2b) intermediate general qualification","14793.71","13351.42","363","7298","10464","18876","23802.67","32538","14142.35","15445.07","2298","41642.67","12758.400390625","14116.111328125"
"1996","no migration background","(2c_gen) general maturity certificate","15790.69","14289.81","258","6749","10534","20232.67","24683.5","45393.33","14894.93","16686.45","495","50974.8","13972.6669921875","16019.2001953125"
"1996","no migration background","(2c_voc) vocational maturity certificate","17135.25","15901.92","426","8620.67","11758.33","20540.4","26657.33","38462","16413.95","17856.55","2467.22","86679.45","15971","17086.111328125"
"1996","no migration background","(3a) lower tertiary education","19739.3","18147.83","819","10548.5","13367.78","23785.33","29852","51066","19120.08","20358.52","915","118062.5","15826.6669921875","17100.400390625"
"1996","no migration background","(3b) higher tertiary education","23087.79","21030.98","747","11871.33","15804","28184","37486","54168.89","22385","23790.58","807","91315.34","19249","20729.599609375"
"1997","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1997","direct migration background","(1a) inadequately completed","11333.42","11235.19","444","5826.67","8188.57","13328.68","17255.5","23846","10881.02","11785.82","622.67","40548.34","11418.333984375","12030"
"1997","direct migration background","(1b) general elementary school","12061.3","11456.56","654","6446","8698.75","14525.2","17286.5","27314.67","11646.55","12476.05","2158.67","51076","11290.3447265625","12105"
"1997","direct migration background","(1c) basic vocational qualification","14576.76","13188.85","639","8221.33","10316.67","17270","21335","43721.33","14146.52","15007","143","52855.33","12447","13370"
"1997","direct migration background","(2a) intermediate vocational","16334.71","14356.06","106","9689.05","11380.67","21117","25482.67","36055","15144.54","17524.88","3037","36055","12996.111328125","16471.333984375"
"1997","direct migration background","(2b) intermediate general qualification","14505.3","13411.05","47","5046.11","11052.67","19495.6","22630","26572","12802.23","16208.37","4777","26572","11587.22265625","16318"
"1997","direct migration background","(2c_gen) general maturity certificate","13107.41","12427.92","122","5745.15","9058.57","16772","20420","42156.43","11973.56","14241.26","1589.33","42156.43","11061.9052734375","13498.6669921875"
"1997","direct migration background","(2c_voc) vocational maturity certificate","14198.59","12420.08","150","6857.14","9663.33","16113.04","25848.33","42616","13149.62","15247.56","1825","42616","11574.400390625","13038.6669921875"
"1997","direct migration background","(3a) lower tertiary education","23617.92","17762.75","50","12312","13788","22925","39138","96508.89","19912.43","27323.41","3357","96508.89","16370","19907.619140625"
"1997","direct migration background","(3b) higher tertiary education","19406.53","16745.8","132","6904","10987.08","25900.67","34710.67","50005.33","17684.02","21129.04","102","50005.33","14383.810546875","17091.3046875"
"1997","indirect migration background","(0) in school","11681.21","11052.67","65","6792.22","7933.5","14028.21","17437","22263.2","10548.6","12813.82","4158.21","24751.6","9827.599609375","13177.2216796875"
"1997","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1997","indirect migration background","(1b) general elementary school","13031.5","12526.02","127","7626.19","9367.25","16049.67","19542","25329.2","12148.54","13914.46","818","40548.34","11168","12880.3330078125"
"1997","indirect migration background","(1c) basic vocational qualification","14001.7","12623.09","92","10437","11806","15965","19308.93","29005.33","12989.14","15014.26","7424.29","31121","13504","15965"
"1997","indirect migration background","(2a) intermediate vocational","18070.65","15475.34","52","11188","12500.56","20677","31991","31991","16636.88","19504.42","9393.89","31991","13498","17316.666015625"
"1997","indirect migration background","(2b) intermediate general qualification","12324.99","12060.75","77","6232","7914.62","15347.6","18342","28657","11299.77","13350.21","1589.33","28657","10980","12721.515625"
"1997","indirect migration background","(2c_gen) general maturity certificate","20193.84","14873.15","45","3909.33","11530.8","17397","19767.6","110923","15586.64","24801.04","3119","110923","11654","13904"
"1997","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1997","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1997","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1997","no migration background","(0) in school","16835.3","14987.36","220","8960.36","11649.2","20371.15","25021.5","42475.2","15936.84","17733.76","5558","43993.2","13823","15719.5654296875"
"1997","no migration background","(1a) inadequately completed","12710.34","11736.58","70","5987","9071","15425.5","23039.53","42070.32","11215.44","14205.24","2454","42070.32","11345.23828125","13343.599609375"
"1997","no migration background","(1b) general elementary school","12840.31","12038.73","1120","6856","9264.4","15529","19944","28530.8","12510.05","13170.57","211","51670","12356","12991.7861328125"
"1997","no migration background","(1c) basic vocational qualification","15525.1","14273.33","3186","8743","11293.33","18250","23150.67","39860.67","15300.32","15749.88","258.67","93462","14292.6669921875","14725.3330078125"
"1997","no migration background","(2a) intermediate vocational","17419.62","15669.33","2456","9772","12359.44","20720.48","27420","43993.2","17139.16","17700.08","1281.33","68714.66","14636.5","15176.111328125"
"1997","no migration background","(2b) intermediate general qualification","15463.03","13958.35","354","8465.6","11280.69","18858.57","24762","34678","14793.2","16132.86","3347","42676","13072.1435546875","14316.7998046875"
"1997","no migration background","(2c_gen) general maturity certificate","16967.41","15604.5","268","7756","11232.8","20277","26828","46896","15909.43","18025.39","1657","96119.5","15282.7783203125","16457"
"1997","no migration background","(2c_voc) vocational maturity certificate","18216.73","16500.37","429","8890","13215.33","21746.67","26828","45809.33","17483.05","18950.41","3136.67","96508.89","16867.5","17944.287109375"
"1997","no migration background","(3a) lower tertiary education","19714.97","18211.69","817","10440.67","13625","23716","30319","55660.67","19100.09","20329.85","1705","97731.34","16580","17565.556640625"
"1997","no migration background","(3b) higher tertiary education","23814.36","21367.41","757","12498","16306.07","29425.33","38119","59652.22","23076.49","24552.23","660","97731.34","19540.869140625","20892.22265625"
"1998","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1998","direct migration background","(1a) inadequately completed","12019.1","11518.79","407","6724.19","9366","14076.33","18285.33","28589.2","11542.24","12495.96","2779","39788","11294.6669921875","12345.2177734375"
"1998","direct migration background","(1b) general elementary school","12256.31","11753.09","626","6568.67","8781.91","14541.33","18683.89","27600","11800.82","12711.8","1289.13","67745.34","11460.4345703125","12216.25"
"1998","direct migration background","(1c) basic vocational qualification","14150.81","12980.24","608","8186","10525.33","16315.33","21250.67","40716.67","13682.92","14618.7","0","62002","12435.5","13300.5"
"1998","direct migration background","(2a) intermediate vocational","16511.88","14993.68","101","9055.81","11353","21353.2","26364.67","36332","15170.87","17852.89","3386.67","36332","13330.0009765625","16054.6669921875"
"1998","direct migration background","(2b) intermediate general qualification","15075.13","13178.5","41","8468.33","11297.86","19466","23263.48","31912","13005.53","17144.73","4618.89","31912","11400","15599"
"1998","direct migration background","(2c_gen) general maturity certificate","13056.53","11308.12","113","5988.5","8566","15397.78","21868","31571.2","11839.44","14273.62","2270","44163.2","10822","13330.0009765625"
"1998","direct migration background","(2c_voc) vocational maturity certificate","15070.77","13553.83","154","7429","9438","18648","24495.33","56421.43","13943.43","16198.11","3129","56421.43","12061.25","14556.6669921875"
"1998","direct migration background","(3a) lower tertiary education","24050.94","17124.85","53","12838.67","13926","21245.56","38007.33","110450","19710.16","28391.72","3504","110450","14372.609375","19634.400390625"
"1998","direct migration background","(3b) higher tertiary education","20245.89","17459.56","139","8458.89","11752.86","26791.43","31204.67","49979.33","18658.31","21833.47","3136","49979.33","14871.3330078125","17846"
"1998","indirect migration background","(0) in school","12064.68","11725.11","68","7353.89","8496.8","14474.8","17736.96","22074.8","11077.28","13052.08","2840.5","22074.8","10834.642578125","12630"
"1998","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1998","indirect migration background","(1b) general elementary school","12652.04","12629.36","128","6419.52","9112","15102.38","18860","32663","11674.84","13629.24","1289.13","35862.67","11221.3330078125","12687.7783203125"
"1998","indirect migration background","(1c) basic vocational qualification","14630.5","12806.46","94","10216","10719.67","16145","22070","35862.67","13311.27","15949.73","6046.25","42889","14076.3330078125","16348.6962890625"
"1998","indirect migration background","(2a) intermediate vocational","16885.14","16677.33","63","8898","13758","21917.5","24640","31222.67","15569.3","18200.98","4018.46","31222.67","14455.5","17194"
"1998","indirect migration background","(2b) intermediate general qualification","13281.13","12407.03","76","7190.86","8395","16444","21369","28234.5","12157.5","14404.76","5599","28589.2","10693","13810.400390625"
"1998","indirect migration background","(2c_gen) general maturity certificate","18379.41","14452.47","50","5369","10900.67","16945","23695","126770","13570.42","23188.4","152","126770","11411.599609375","14520"
"1998","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1998","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1998","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1998","no migration background","(0) in school","16280.81","15359.21","235","8413.33","11989","20151.6","26032","39117.2","15408","17153.62","229","46278.5","13672","15464.6669921875"
"1998","no migration background","(1a) inadequately completed","12913.9","12195.97","77","6720","8357.22","14994.76","20047","28865.56","11541.32","14286.48","4472","35104","11001.599609375","13842"
"1998","no migration background","(1b) general elementary school","13130.1","12463.5","1302","7225","9648","15932","19893.33","29562.67","12828.61","13431.59","0","61954","12610.4765625","13103.0439453125"
"1998","no migration background","(1c) basic vocational qualification","15732.32","14511.52","3490","8686","11430","18587","23695.2","37226.5","15509.73","15954.91","72","131763.81","14360","14741"
"1998","no migration background","(2a) intermediate vocational","17279","15477.75","2699","9672.67","12271","20742","27236","42004","17004.77","17553.23","0","131763.81","14678","15191.9052734375"
"1998","no migration background","(2b) intermediate general qualification","15288.99","14475.71","422","8128.67","11015.29","18202","23143.33","36814.67","14676.37","15901.61","1910","56421.43","13204.7998046875","14808.095703125"
"1998","no migration background","(2c_gen) general maturity certificate","16560.94","15124.51","324","6953.33","10533","20550.5","28737.33","50770.8","15560.05","17561.83","0","67273","14472","16714"
"1998","no migration background","(2c_voc) vocational maturity certificate","18759.71","17242.1","498","10387","13837.78","21910","27780.67","43616.67","18030.11","19489.31","1841","110450","16867.77734375","18190"
"1998","no migration background","(3a) lower tertiary education","20024.25","18390.98","904","10680.43","13989.33","24095","31483","49979.33","19455.43","20593.07","1638","108113","16624.287109375","17945"
"1998","no migration background","(3b) higher tertiary education","23740.53","22126.73","859","12389.05","16821.6","29047.67","36947","60535.24","23116.72","24364.34","3807","72047","20339.4453125","22000.666015625"
"1999","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1999","direct migration background","(1a) inadequately completed","12362.13","11654.9","386","6764.67","9705.33","14590","19213.33","25984.8","11892.78","12831.48","2830","39234","11581.7861328125","12511.470703125"
"1999","direct migration background","(1b) general elementary school","12746.11","11973.6","575","7240","9464","15083.85","19018","27451.33","12259.22","13233","208","77801.34","11824.6669921875","12614.6669921875"
"1999","direct migration background","(1c) basic vocational qualification","14670.24","13043.04","574","8568.67","11107","17278","22303","39698.67","14144.76","15195.72","3069.33","94794.66","12462.7783203125","13317.599609375"
"1999","direct migration background","(2a) intermediate vocational","17596.51","16094.51","90","10911","12516","20985.5","24757.5","36621","16276.26","18916.76","6055.33","36621","13593.333984375","17277.619140625"
"1999","direct migration background","(2b) intermediate general qualification","13337.83","12502.5","43","6922.78","9122.67","15257.2","21598","27521.11","11421.83","15253.83","1511","27521.11","10283.75","14312.6669921875"
"1999","direct migration background","(2c_gen) general maturity certificate","12714.68","11982.21","100","5136.67","8826.52","16286","22662","28299","11522.15","13907.21","890","30596.8","10871.5390625","12548.2607421875"
"1999","direct migration background","(2c_voc) vocational maturity certificate","16585.77","14556.67","142","8519.52","10828.28","20096","25928.67","53788","15353.5","17818.04","2727.69","53788","11989.5","14938.095703125"
