"year","regtyp","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1998","Rural Area","East Germany","13681.45","12779.68","2568","8308.57","10437","15614","20018.67","33376","13469.19","13893.71","340.67","82283.34","12999.3330078125","13408.400390625"
"1998","Rural Area","West Germany","15923.97","14764.45","2317","7998.67","11204.67","19005.6","24934","40728.67","15630.06","16217.88","0","65637.5","14666","15226.5"
"1998","Urban Area","East Germany","14430.8","13473.07","1317","8411","10894.5","17039.33","20869","34236.67","14104.85","14756.75","1638","60535.24","13477.2001953125","14361"
"1998","Urban Area","West Germany","17272.92","15487.97","8125","8623","11780.67","20927.14","27242","45408.5","17091.36","17454.48","0","131763.81","14975.71484375","15362.6669921875"
"1999","Rural Area","East Germany","14202.26","13280","2505","8600.87","10958.75","16446","20385","32107.33","13999.11","14405.41","596","50605.33","13368.400390625","13818"
"1999","Rural Area","West Germany","16431.65","14684","2223","8520.67","11368.5","19894","25500.95","42909.45","16082.53","16780.77","341","121408","14726.0712890625","15286.6669921875"
"1999","Urban Area","East Germany","15303.53","14124.46","1298","8585","10994.67","17763","22136.96","36234.67","14897.68","15709.38","2459","122128.66","13913","14522"
"1999","Urban Area","West Germany","17853.72","16111.6","7742","8958","11972.61","21722.5","28590","49202","17664.39","18043.05","102","106502","15410.4765625","15780"
"2000","Rural Area","East Germany","14706.56","13691.5","3948","8840.56","11042","16666.8","21574","37263.33","14493.55","14919.57","0","157194.5","13798.5","14101.7861328125"
"2000","Rural Area","West Germany","16990.93","15389.57","4359","8500","11506","20475.33","26709.33","48084.67","16730.36","17251.5","0","145695","15389.3330078125","15769"
"2000","Urban Area","East Germany","15405.37","14153.58","1930","8371.67","11066","17851.33","23120","42474.67","15032.92","15777.82","0","158300","14132.6669921875","14770"
"2000","Urban Area","West Germany","18414.28","16461.7","14029","9114","12275","22049","29726.8","53978","18250.58","18577.98","0","222456","16203.8232421875","16522"
"2001","Rural Area","East Germany","15047.86","14034.8","3645","9115","11388.5","17268.67","22177","37114.67","14859.97","15235.75","0","55486","14300.6669921875","14623.8466796875"
"2001","Rural Area","West Germany","17478.42","16072.92","3888","8847.33","12138.08","20978.67","26610","46417.33","17196.54","17760.3","741","146777.5","16017.3330078125","16493.333984375"
"2001","Urban Area","East Germany","15574.2","14474.76","1820","8482","11048.4","18432","23628.89","40100","15256.08","15892.32","1338","62307.33","14524.2861328125","15115.599609375"
"2001","Urban Area","West Germany","18938.34","16904.54","12710","9280","12640","22573","30530","54157.78","18762.22","19114.46","0","212321","16794.666015625","17077.333984375"
"2002","Rural Area","East Germany","15094.52","14102.51","3611","8731.33","11283.33","17807.78","21759.33","39016","14847.06","15341.98","0","72285.34","14728","15252.6669921875"
"2002","Rural Area","West Germany","17933.95","16097.38","4059","8929","11909.17","21288","28660","50607.33","17572.63","18295.27","82","152559","17165","17888"
"2002","Urban Area","East Germany","15857.58","14690.83","1847","8254","10917.33","18744","24336","41744","15403.5","16311.66","0","170440","15370","15944.6669921875"
"2002","Urban Area","West Germany","19384.8","16851.18","13640","9103.6","12568","22863.6","31009.33","63556","19102.67","19666.93","0","387826.66","18504","18887.19921875"
"2003","Rural Area","East Germany","15768.06","14487.68","3534","8978","11408.5","18444.5","23467.33","42302.14","15498.02","16038.1","696","115288.66","15030","15546.400390625"
"2003","Rural Area","West Germany","18593.82","16963.42","3816","9005","12510.67","22670","28882","55402","18236.1","18951.54","0","144566","17946.666015625","18535"
"2003","Urban Area","East Germany","16378.28","15517.5","1838","8521.33","11659.66","19282.67","24619.05","41189.33","15895.54","16861.02","1184.62","124754.66","15926","16500"
"2003","Urban Area","West Germany","19871.71","17451.86","13109","9149.64","12760.56","23742.67","31991","62371.33","19600.73","20142.69","0","403917.34","19182","19597.22265625"
"2004","Rural Area","East Germany","15678.29","14603.33","3420","9066","11322.67","18506","23179","39932","15421.48","15935.1","86","66174","15350.8330078125","15762"
"2004","Rural Area","West Germany","18799.13","16616.82","3774","8853.33","12270","22521.67","28573","50523.33","17729.54","19868.72","663","1364491.38","17875.599609375","18379.23046875"
"2004","Urban Area","East Germany","15996.12","15159.22","1835","8088.67","11278.57","19388.67","24426.5","40218.34","15536.77","16455.47","1","155340.67","15844.400390625","16434.80078125"
"2004","Urban Area","West Germany","19746.81","17408.7","12704","9260.67","12835.36","23424","31533.33","61023.33","19436.14","20057.48","0","880481","19064.287109375","19462.80078125"
"2005","Rural Area","East Germany","15711.59","14408.73","3294","8616","11364","18589.33","23456","38514.67","15431.97","15991.21","0","80094","15312.6669921875","15867.22265625"
"2005","Rural Area","West Germany","19467.71","17180.11","3586","9299","12783.57","22582.67","30581.33","51748.34","18149.25","20786.17","23","1659708","18204.80078125","18957.333984375"
"2005","Urban Area","East Germany","16466.47","15172.5","1770","8184.33","11086.67","20088.33","25423.33","44567","15947.27","16985.67","1606.96","185610.67","15628","16400"
"2005","Urban Area","West Germany","20184.28","17800.34","12162","9447","12798","24180.67","32675.33","62964","19873.24","20495.32","0","626611","19346.666015625","19767"
"2006","Rural Area","East Germany","15684.18","14518.8","3540","8280","11042","18645","24052","40382.38","15405.39","15962.97","0","94650","15332.6669921875","15855"
"2006","Rural Area","West Germany","19617.36","17231","4000","8807.83","12473.68","23434.4","30392","68469.45","19067.98","20166.74","0","587142.69","18004.4453125","18659"
"2006","Urban Area","East Germany","16314.28","14862.33","1853","7928","10907.33","20064.35","24856","47430","15780.92","16847.64","885","178176","15665.5","16412.5"
"2006","Urban Area","West Germany","20788.9","17753","12988","9130","12891.11","24704","33945.65","69761.3","20452.93","21124.87","0","593626","19471.5","19914.5"
"2007","Rural Area","East Germany","15981.31","14968.66","3351","8406.67","11561.33","18924","24010","38770.5","15698.75","16263.87","920","83103","15542.6669921875","16166.5"
"2007","Rural Area","West Germany","19814.53","17777.33","3753","9224","13143.75","24004","30966.67","57290","19422.43","20206.63","924","150136","18187.14453125","18943.810546875"
"2007","Urban Area","East Germany","16894.43","15816.43","1763","8066.67","11229","20957.33","25550","44293.6","16296.22","17492.64","0","189835.33","16279.3330078125","17139.5"
"2007","Urban Area","West Germany","21168.03","18011.28","12098","9471.11","13112","25123.33","34640.67","72129","20830.66","21505.4","0","613426","19825","20323.478515625"
"2008","Rural Area","East Germany","16748.15","15322.67","3140","8823","11829","19781.33","26188","42503.5","16439.72","17056.58","170","96115","15764","16262"
"2008","Rural Area","West Germany","20435.67","18057","3519","8966","12960","24408.67","31168","61924.45","19630.51","21240.83","0","886350.69","18690.666015625","19557"
"2008","Urban Area","East Germany","17087.5","16236.55","1693","8386","11699","20810.4","26835","42397","16372.46","17802.54","1848","351931.34","16618","17216"
"2008","Urban Area","West Germany","21815.5","18677","11334","9737.22","13588.67","25767.33","35704","72759.34","21459.46","22171.54","0","785072","20346.66796875","20850.4765625"
"2009","Rural Area","East Germany","17064.83","15700.84","2989","8773.33","12176","20521","26592.4","43127","16723.75","17405.91","1282","117026","16107.4990234375","16666.666015625"
"2009","Rural Area","West Germany","20854.85","18515.85","3334","9814.67","13884.67","25176","31528","65910.95","20286.99","21422.71","0","452544.66","18890","19784"
"2009","Urban Area","East Germany","17901.15","16470.67","1603","8641","11852.07","21333.81","27827.2","49177.33","17258.49","18543.81","156","251952.67","16643.333984375","17467.22265625"
"2009","Urban Area","West Germany","22019.02","18936.2","10437","9781.33","13607","26315","36003.33","73149","21665.1","22372.94","0","624596","20838.666015625","21284.400390625"
"2010","Rural Area","East Germany","17371.52","16034.4","3569","8988.12","12131","21136.67","26851.33","42854.67","17069.92","17673.12","0","100236.66","15376.6669921875","15922"
"2010","Rural Area","West Germany","20260.34","18665.33","4805","9783","13585","24396.5","31041.33","59310.67","19957.32","20563.36","0","105822.34","17277.14453125","17921.4296875"
"2010","Urban Area","East Germany","18476.93","16538.67","1968","8400","12055.33","22144","28137.22","53688","17895.33","19058.53","1242","280380.66","15823.8896484375","16675.333984375"
"2010","Urban Area","West Germany","22465.95","19592","14090","9842","13807","27488.57","36344","70660.66","22194.7","22737.2","0","664511","19305.599609375","19706.66796875"
"2011","Rural Area","East Germany","17848.92","16204.54","4112","9192","12326.67","21660.67","27687.22","50082","17556.34","18141.5","55.33","98004.66","15629.3330078125","16231.2490234375"
"2011","Rural Area","West Germany","21294.17","18910.47","6146","10246","13865","25169.13","33370","67899.34","20993.79","21594.55","1101","183608.67","17718","18180.76953125"
"2011","Urban Area","East Germany","18211.2","16895.72","2301","8952","12081.33","22563","28331.11","48141","17817.11","18605.29","59","99310","16256.6669921875","16997.5"
"2011","Urban Area","West Germany","22990.18","20088.24","16456","10296","14193.57","27608.67","37600.8","76668","22732.77","23247.59","0","483833.34","19676.875","20101.072265625"
"2012","Rural Area","East Germany","17754","16437.48","4041","8965","12434","21326","27978","48146","17462.06","18045.94","0","85591.34","15996","16498"
"2012","Rural Area","West Germany","21207.9","19101.35","6118","10453.5","14030.67","25267.69","32801.33","65231","20915.65","21500.15","0","161070","17960","18467.19921875"
"2012","Urban Area","East Germany","18890.21","17054.67","2239","9361.74","12508","22330","29411","52391","18418.63","19361.79","0","206842","16322","17168.333984375"
"2012","Urban Area","West Germany","23614.61","20165.05","15878","10655","14473.33","28195","38454.67","80823","23279.89","23949.33","0","999041.31","19854","20229.4453125"
"2013","Rural Area","East Germany","18381.66","16764","3978","9365.5","12857.33","22091","28852.67","51280","18078.95","18684.37","1515","91806.66","16091","16612.666015625"
"2013","Rural Area","West Germany","21629.57","19514","6582","10469","14420.87","25934.67","33505.33","63648.8","21344.2","21914.94","600","350802","18113.333984375","18583.9140625"
"2013","Urban Area","East Germany","19136.82","17614.56","2262","8801.33","12578","23542.78","30520.67","52422","18700.07","19573.57","600","154196","16649.333984375","17369.333984375"
"2013","Urban Area","West Germany","23939.01","20368.96","18494","10423.33","14600","28746.5","39537","81113.34","23675.64","24202.38","0","737262","19030.357421875","19434"
"2014","Rural Area","East Germany","18745.94","16957.41","3636","9424.67","13186.11","22373.89","30002","46432","18425.57","19066.31","800","111407","16467","17092.666015625"
"2014","Rural Area","West Germany","22165.91","19781.87","5872","10759.53","14544.67","26262.73","34492.67","71851.2","21849.01","22482.81","0","347168","18759.333984375","19293.572265625"
"2014","Urban Area","East Germany","19625.61","17648.68","2068","9317.2","12840.67","24146","32160.67","49107.33","19142.32","20108.9","842","209220","17142.380859375","17864.666015625"
"2014","Urban Area","West Germany","24504.58","20880.67","16210","10746","14783","29501.33","39624","82650.66","24198.26","24810.9","0","863947.31","19961","20346.66796875"
"2015","Rural Area","East Germany","18894.17","17368.59","3484","9690.33","13221.33","22543","29595.33","52682.8","18564.31","19224.03","2","121022","16804","17390"
"2015","Rural Area","West Germany","22689.92","20550.48","5897","10793.33","15237","27289","36137.14","69661.34","22404.6","22975.24","0","126053.5","19050.953125","19559.333984375"
"2015","Urban Area","East Germany","19847.93","17921.61","2057","9370","13180","23876.67","32337.5","55240","19433.45","20262.41","0","69117.62","17268.5","17928.666015625"
"2015","Urban Area","West Germany","24633.73","21248","16074","10658","15092.5","30211","40826.67","72519.34","24360.92","24906.54","0","702467","20194.642578125","20606.521484375"
"2016","Rural Area","East Germany","19750.64","18052.78","3276","9825","13615.33","23545","30902","52141.33","19316.64","20184.64","21","228543.59","17745.333984375","18314.666015625"
"2016","Rural Area","West Germany","23643.42","21215.33","5322","11040","15474","27983.81","36542","76235.5","23288.42","23998.42","10","199569.06","19738","20308.80078125"
"2016","Urban Area","East Germany","20549.23","18864.39","1892","8933","13399.05","24854.67","32062","59184.5","19965.62","21132.84","1500","204236","18042.666015625","18802"
"2016","Urban Area","West Germany","25287.76","21988.62","14467","10941","15600","30413","41421","77358","24953.9","25621.62","0","1061920","21182","21612"
"2017","Rural Area","East Germany","19923.41","18428.77","3954","9648.39","13795","24030","31182","53510","19595.66","20251.16","0","118644.66","17721.333984375","18227"
"2017","Rural Area","West Germany","24753.79","22187.87","6324","11395.33","16088","28872.5","37288.89","87271.67","24365.24","25142.34","0","396580.97","20072","20873.333984375"
"2017","Urban Area","East Germany","21319.82","19289.01","2142","10228","14458","26314","33474.5","63960","20796.28","21843.36","0","201358","18228.888671875","19170"
"2017","Urban Area","West Germany","25820.22","22468.64","17032","10912.22","15869.5","31505","43094.5","76375.34","25512.68","26127.76","0","694486","20929.048828125","21355"
"2018","Rural Area","East Germany","20359.23","18904.92","3911","9920","14028","24560","32102.78","51210","20013.68","20704.78","0","172482.23","18003.078125","18580"
"2018","Rural Area","West Germany","25040.36","22581","6245","11710","16791.43","29968.5","39548.67","87302.38","24694.02","25386.7","0","303295.56","20142.400390625","20843.5"
"2018","Urban Area","East Germany","22278.44","19654.53","2242","10165","14779","26035.5","34348.67","75564.66","21648.83","22908.05","0","334026.66","18293.333984375","19110"
"2018","Urban Area","West Germany","26498.25","23025.57","17492","11304","16481.33","31736.67","42928.67","81028","26185.55","26810.95","0","755578","20416.4296875","20810"
"2019","Rural Area","East Germany","21657.02","20032","3888","10336","14852","26589","32702","62938","20775.29","22538.75","0","581500.69","19746","20520.435546875"
"2019","Rural Area","West Germany","26083.51","23298","6022","12938.33","17262","30758.1","40813.6","78950.8","25491.37","26675.65","0","435596.66","21618.400390625","22361.333984375"
"2019","Urban Area","East Germany","23089.78","21793.63","1740","11640","15921.11","27105.56","34734.16","57585.33","21950.66","24228.9","0","501203.34","19959","21271.333984375"
"2019","Urban Area","West Germany","27825.1","24153.2","16351","11985.5","16802.67","33464.8","45522.5","84048.66","27134.83","28515.37","0","3103392","22887.333984375","23414.80078125"
