"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","35-65 y.","direct migration background","95.83","86","4323","54","68","120","150","250","94.66","97","8","425","85","86"
"2016","35-65 y.","indirect migration background","100.68","90","656","53","70","125","160","220","97.22","104.14","13","360","95","102"
"2016","35-65 y.","no migration background","109.36","103","10163","58","75","135","164","250","108.42","110.3","12","400","111","116"
"2016","66 and older","direct migration background","83.81","75","427","47","56","100","136","209","79.8","87.82","12","320","70","76"
"2016","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2016","66 and older","no migration background","100.78","92","4369","56","70","121","150","250","99.39","102.17","11","470","95","100"
"2017","16-34 y.","direct migration background","78.13","72","3242","40","55","92","120","190","76.97","79.29","9","400","71","75"
"2017","16-34 y.","indirect migration background","94.85","85","1093","50","65","115","150","250","92.17","97.53","15","410","89","94"
"2017","16-34 y.","no migration background","99.14","90","4434","48","65","125","160","240","97.67","100.61","8","450","100","100"
"2017","35-65 y.","direct migration background","96.38","86","4680","54","68","120","150","250","95.26","97.5","10","450","85","89"
"2017","35-65 y.","indirect migration background","99.2","90","724","54","70","121","150","210","96","102.4","9","360","95","104"
"2017","35-65 y.","no migration background","109.71","104","11631","58","75","135","165","250","108.83","110.59","9","450","113","116"
"2017","66 and older","direct migration background","85.73","75","464","47","58","102","140","200","82.03","89.43","15","290","70","78"
"2017","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2017","66 and older","no migration background","101.22","92.87","4573","56","70","120","155","250","99.85","102.59","10","470","96","100"
"2018","16-34 y.","direct migration background","78.36","72","2798","40","55","94","120","200","77.17","79.55","14","330","72","75"
"2018","16-34 y.","indirect migration background","96.7","87","1085","49","65","120","150","250","94.04","99.36","12","410","89","93"
"2018","16-34 y.","no migration background","99.68","90","4313","48","65","125","160","250","98.16","101.2","9","400","95","100"
"2018","35-65 y.","direct migration background","96.55","87","4480","53","68","120","150","230","95.47","97.63","14","410","85","88"
"2018","35-65 y.","indirect migration background","101.13","93.55","711","50","70","125","160","248","97.87","104.39","13","350","93","100"
"2018","35-65 y.","no migration background","110.6","105","11023","57","75","135","168","265","109.68","111.52","12","420","110","115"
"2018","66 and older","direct migration background","87.82","76","470","50","58","110","136","240","84.11","91.53","15","420","70","75"
"2018","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2018","66 and older","no migration background","101.94","95","4577","57","70","123","156","240","100.6","103.28","10","400","96","100"
"2019","16-34 y.","direct migration background","78.4","72","2453","40","56","94","125","190","77.08","79.72","8","340","72","75"
"2019","16-34 y.","indirect migration background","99.54","90","949","49","66","125","160","250","96.54","102.54","12","410","90","94"
"2019","16-34 y.","no migration background","98.99","90","4045","49","65","125","160","240","97.37","100.61","9","600","95","100"
"2019","35-65 y.","direct migration background","99.39","90","4290","54","70","123","150","250","98.12","100.66","12","600","90","90"
"2019","35-65 y.","indirect migration background","102.18","95","791","45","70","130","160","220","98.11","106.25","14","698","100","115"
"2019","35-65 y.","no migration background","111.25","107","11737","57","76","138","170","270","110.22","112.28","11","600","120","120"
"2019","66 and older","direct migration background","89.77","78","461","49","56","110","150","240","85.83","93.71","15","300","72","80"
"2019","66 and older","indirect migration background","112.76","104.09","36","35","90","135","150","250","93.88","131.64","35","250","99","140"
"2019","66 and older","no migration background","103.24","96","4768","56","70","125","160","250","101.74","104.74","10","500","100","100"
