"year","e11102","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1994","Not Employed","Full Time","","","","","","","","","","","","","",""
"1994","Not Employed","Not Working","79.75","70","316","24","47","105","160","196","75.19","84.31","10","250","71","78"
"1994","Not Employed","Part Time","","","","","","","","","","","","","",""
"1995","Employed","Full Time","90.79","80","873","47","60","115","150","232","87.78","93.8","10","400","80","86"
"1995","Employed","Not Working","","","","","","","","","","","","","",""
"1995","Employed","Part Time","89.9","81","464","46","60","120","140","200","86.4","93.4","12","230","80","88"
"1995","Not Employed","Full Time","","","","","","","","","","","","","",""
"1995","Not Employed","Not Working","76.87","70","525","30","53","96","120","230","73.44","80.3","13","300","72","76"
"1995","Not Employed","Part Time","","","","","","","","","","","","","",""
"1996","Employed","Full Time","89.38","80","824","45","60","107","145","210","86.78","91.98","12","320","80","85"
"1996","Employed","Not Working","","","","","","","","","","","","","",""
"1996","Employed","Part Time","90.12","80","395","45","60","120","140","270","85.78","94.46","10","400","75","80"
"1996","Not Employed","Full Time","","","","","","","","","","","","","",""
"1996","Not Employed","Not Working","83.19","72.22","385","40","54","100","150","260","78.85","87.53","12","270","75","80"
"1996","Not Employed","Part Time","","","","","","","","","","","","","",""
"1997","Employed","Full Time","88.29","80","764","44","60","110","140","220","85.39","91.19","10","365","80","85"
"1997","Employed","Not Working","","","","","","","","","","","","","",""
"1997","Employed","Part Time","83.77","75","323","42","58","100","140","200","79.67","87.87","16","230","75","84"
"1997","Not Employed","Full Time","","","","","","","","","","","","","",""
"1997","Not Employed","Not Working","85.6","75","409","44","58","107","143","200","81.7","89.5","10","230","73","79"
"1997","Not Employed","Part Time","","","","","","","","","","","","","",""
"1998","Employed","Full Time","97.67","90","5961","54","68","120","150","230","96.68","98.66","8","420","90","90"
"1998","Employed","Not Working","","","","","","","","","","","","","",""
"1998","Employed","Part Time","99.27","90","2865","53","70","120","150","240","97.79","100.75","10","420","88","90"
"1998","Not Employed","Full Time","","","","","","","","","","","","","",""
"1998","Not Employed","Not Working","90.11","80","5372","50","62","110","141","210","89.07","91.15","6","350","80","84"
"1998","Not Employed","Part Time","","","","","","","","","","","","","",""
"1999","Employed","Full Time","96.53","85","824","50","62","116","158","330","93.18","99.88","18","450","80","85"
"1999","Employed","Not Working","","","","","","","","","","","","","",""
"1999","Employed","Part Time","91.59","80","392","40","58","105","150","350","86.59","96.59","10","385","79","85"
"1999","Not Employed","Full Time","","","","","","","","","","","","","",""
"1999","Not Employed","Not Working","81.03","70","384","35","54","98","130","240","76.2","85.86","10","385","74","80"
"1999","Not Employed","Part Time","","","","","","","","","","","","","",""
"2000","Employed","Full Time","100.19","92","5038","54","69","124","150","240","98.98","101.4","12","450","96","100"
"2000","Employed","Not Working","","","","","","","","","","","","","",""
"2000","Employed","Part Time","98.56","90","2534","50","68","120","154","240","96.77","100.35","10","450","94","100"
"2000","Not Employed","Full Time","","","","","","","","","","","","","",""
"2000","Not Employed","Not Working","94.98","86","4639","51","65","120","150","240","93.75","96.21","10","450","90","90"
"2000","Not Employed","Part Time","","","","","","","","","","","","","",""
"2001","Employed","Full Time","95.42","90","1087","50","65","120","145","240","92.89","97.95","14","320","87","90"
"2001","Employed","Not Working","","","","","","","","","","","","","",""
"2001","Employed","Part Time","88.99","80","563","46","60","110","150","240","85.34","92.64","12","320","80","87"
"2001","Not Employed","Full Time","","","","","","","","","","","","","",""
"2001","Not Employed","Not Working","89","78","533","42","60","114","150","230","85.16","92.84","8","320","78","85"
"2001","Not Employed","Part Time","","","","","","","","","","","","","",""
"2002","Employed","Full Time","99.64","90","9458","55","70","120","150","240","98.71","100.57","9","450","100","100"
"2002","Employed","Not Working","","","","","","","","","","","","","",""
"2002","Employed","Part Time","100.23","94","5189","54","70","120","150","240","98.92","101.54","11","450","100","100"
"2002","Not Employed","Full Time","","","","","","","","","","","","","",""
"2002","Not Employed","Not Working","91.52","83","8168","50","63","115","145","210","90.55","92.49","10","450","90","90"
"2002","Not Employed","Part Time","","","","","","","","","","","","","",""
"2003","Employed","Full Time","99.46","90","8900","54","70","120","150","240","98.5","100.42","10","450","100","100"
"2003","Employed","Not Working","","","","","","","","","","","","","",""
"2003","Employed","Part Time","101.4","95","5127","55","70","120","150","244","100.09","102.71","11","450","100","100"
"2003","Not Employed","Full Time","","","","","","","","","","","","","",""
"2003","Not Employed","Not Working","91.2","83","8197","50","62","111","140","220","90.24","92.16","10","450","90","90"
"2003","Not Employed","Part Time","","","","","","","","","","","","","",""
"2004","Employed","Full Time","100.41","92","8454","55","70","120","150","250","99.42","101.4","12","450","100","100"
"2004","Employed","Not Working","","","","","","","","","","","","","",""
"2004","Employed","Part Time","102.23","96","5017","55","70","124","156","250","100.88","103.58","11","450","100","104"
"2004","Not Employed","Full Time","","","","","","","","","","","","","",""
"2004","Not Employed","Not Working","91.92","83","8199","50","63","113","141","240","90.93","92.91","9","450","90","90"
"2004","Not Employed","Part Time","","","","","","","","","","","","","",""
"2005","Employed","Full Time","100.26","92","8040","55","70","120","150","250","99.23","101.29","7","450","100","100"
"2005","Employed","Not Working","","","","","","","","","","","","","",""
"2005","Employed","Part Time","101.54","95","4826","55","70","120","156","250","100.2","102.88","6","450","100","103"
"2005","Not Employed","Full Time","","","","","","","","","","","","","",""
"2005","Not Employed","Not Working","92.23","83","7916","50","63","115","140","230","91.23","93.23","9","450","90","90"
"2005","Not Employed","Part Time","","","","","","","","","","","","","",""
"2006","Employed","Full Time","100.76","90","8431","55","70","124","154","240","99.76","101.76","9","500","100","100"
"2006","Employed","Not Working","","","","","","","","","","","","","",""
"2006","Employed","Part Time","100.98","93","5023","55","70","120","156","240","99.62","102.34","12","838","100","100"
"2006","Not Employed","Full Time","","","","","","","","","","","","","",""
"2006","Not Employed","Not Working","92.44","83","8874","50","63","116","145","230","91.45","93.43","9","838","90","91"
"2006","Not Employed","Part Time","","","","","","","","","","","","","",""
"2007","Employed","Full Time","101.75","94","7859","55","70","125","156","250","100.71","102.79","9","500","100","101"
"2007","Employed","Not Working","","","","","","","","","","","","","",""
"2007","Employed","Part Time","101.25","94.3","4714","55","70","120","154","250","99.88","102.62","12","470","100","102"
"2007","Not Employed","Full Time","","","","","","","","","","","","","",""
"2007","Not Employed","Not Working","94.01","85","8337","51","64","120","150","240","92.97","95.05","10","838","90","95"
"2007","Not Employed","Part Time","","","","","","","","","","","","","",""
"2008","Employed","Full Time","102.33","93","7484","55","70","125","160","270","101.27","103.39","10","470","100","103"
"2008","Employed","Not Working","","","","","","","","","","","","","",""
"2008","Employed","Part Time","103.19","96","4417","54","70","130","160","270","101.74","104.64","12","470","100","105"
"2008","Not Employed","Full Time","","","","","","","","","","","","","",""
"2008","Not Employed","Not Working","94.55","85","7738","52","64","120","150","235","93.47","95.63","10","938","90","95"
"2008","Not Employed","Part Time","","","","","","","","","","","","","",""
"2009","Employed","Full Time","102.32","94","6994","56","70","125","160","250","101.19","103.45","13","500","100","104"
"2009","Employed","Not Working","","","","","","","","","","","","","",""
"2009","Employed","Part Time","104.5","98","4216","55","72","130","160","260","103.04","105.96","10","470","100","105"
"2009","Not Employed","Full Time","","","","","","","","","","","","","",""
"2009","Not Employed","Not Working","95.13","85","7099","52","65","120","150","240","94.02","96.24","10","550","92","96"
"2009","Not Employed","Part Time","","","","","","","","","","","","","",""
"2010","Employed","Full Time","103.08","95","9223","56","71","125","160","260","102.11","104.05","14","500","103","107"
"2010","Employed","Not Working","","","","","","","","","","","","","",""
"2010","Employed","Part Time","104.48","96","6342","55","72","130","160","270","103.31","105.65","10","470","100","100"
"2010","Not Employed","Full Time","","","","","","","","","","","","","",""
"2010","Not Employed","Not Working","96.54","85","8785","52","65","120","150","250","95.54","97.54","8","550","92","95"
"2010","Not Employed","Part Time","","","","","","","","","","","","","",""
"2011","Employed","Full Time","104.19","96","10629","56","72","130","160","250","103.28","105.1","15","500","106","110"
"2011","Employed","Not Working","","","","","","","","","","","","","",""
"2011","Employed","Part Time","105.08","96","7665","55","72","130","160","250","103.99","106.17","11","470","100","105"
"2011","Not Employed","Full Time","","","","","","","","","","","","","",""
"2011","Not Employed","Not Working","96.3","86","10672","52","65","120","150","240","95.4","97.2","9","500","94","96"
"2011","Not Employed","Part Time","","","","","","","","","","","","","",""
"2012","Employed","Full Time","104.48","98","10431","56","72","127","160","250","103.56","105.4","15","470","105","110"
"2012","Employed","Not Working","","","","","","","","","","","","","",""
"2012","Employed","Part Time","105.46","98","7466","55","72","130","160","250","104.34","106.58","12","540","101","105"
"2012","Not Employed","Full Time","","","","","","","","","","","","","",""
"2012","Not Employed","Not Working","97.29","87","10347","52","65","120","150","250","96.37","98.21","9","500","94","97"
"2012","Not Employed","Part Time","","","","","","","","","","","","","",""
"2013","Employed","Full Time","105.74","100","9714","56","72","130","160","250","104.77","106.71","10","540","106","110"
"2013","Employed","Not Working","","","","","","","","","","","","","",""
"2013","Employed","Part Time","107.55","100","7176","55","74","133","165","250","106.43","108.67","10","540","104","107"
"2013","Not Employed","Full Time","","","","","","","","","","","","","",""
"2013","Not Employed","Not Working","95.55","85","14339","52","65","120","150","245","94.82","96.28","10","450","89","90"
"2013","Not Employed","Part Time","","","","","","","","","","","","","",""
"2014","Employed","Full Time","105.56","100","10216","56","73","130","160","250","104.64","106.48","10","470","102","106"
"2014","Employed","Not Working","","","","","","","","","","","","","",""
"2014","Employed","Part Time","103.14","95","7549","50","70","130","160","250","102.06","104.22","10","470","100","100"
"2014","Not Employed","Full Time","","","","","","","","","","","","","",""
"2014","Not Employed","Not Working","98.11","90","9943","53","67","120","150","250","97.19","99.03","10","450","90","95"
"2014","Not Employed","Part Time","","","","","","","","","","","","","",""
"2015","Employed","Full Time","105.72","100","9496","55","72","130","160","250","104.75","106.69","11","470","103","107"
"2015","Employed","Not Working","","","","","","","","","","","","","",""
"2015","Employed","Part Time","105.13","98","7101","54","70","130","160","250","103.98","106.28","11","470","100","105"
"2015","Not Employed","Full Time","","","","","","","","","","","","","",""
"2015","Not Employed","Not Working","96.71","87","10789","51","65","120","150","240","95.85","97.57","10","430","87","90"
"2015","Not Employed","Part Time","","","","","","","","","","","","","",""
"2016","Employed","Full Time","105.09","99","9165","56","72","130","160","250","104.12","106.06","11","400","100","105"
"2016","Employed","Not Working","","","","","","","","","","","","","",""
"2016","Employed","Part Time","103.02","96","6951","52","70","130","160","245","101.9","104.14","9","470","100","102"
"2016","Not Employed","Full Time","","","","","","","","","","","","","",""
"2016","Not Employed","Not Working","98.26","90","11426","52","66","120","150","250","97.43","99.09","6","430","86","89"
"2016","Not Employed","Part Time","","","","","","","","","","","","","",""
"2017","Employed","Full Time","104.95","100","10439","56","72","130","160","240","104.04","105.86","12","450","103","107"
"2017","Employed","Not Working","","","","","","","","","","","","","",""
"2017","Employed","Part Time","104.08","98","7777","51","70","130","160","250","103.02","105.14","9","470","100","104"
"2017","Not Employed","Full Time","","","","","","","","","","","","","",""
"2017","Not Employed","Not Working","98.28","90","12641","52","65","120","150","250","97.49","99.07","8","410","86","90"
"2017","Not Employed","Part Time","","","","","","","","","","","","","",""
"2018","Employed","Full Time","105.31","100","10034","55","72","130","160","245","104.39","106.23","12","410","100","104"
"2018","Employed","Not Working","","","","","","","","","","","","","",""
"2018","Employed","Part Time","106.01","100","7792","52","70","130","165","270","104.91","107.11","9","410","100","100"
"2018","Not Employed","Full Time","","","","","","","","","","","","","",""
"2018","Not Employed","Not Working","98.39","90","11651","52","65","120","150","240","97.58","99.2","10","420","87","90"
"2018","Not Employed","Part Time","","","","","","","","","","","","","",""
"2019","Employed","Full Time","105.36","100","10792","55","72","130","160","250","104.29","106.43","10","698","110","110"
"2019","Employed","Not Working","","","","","","","","","","","","","",""
"2019","Employed","Part Time","106.71","100","7642","54","70","133","165","250","105.49","107.93","8","600","101","107"
"2019","Not Employed","Full Time","","","","","","","","","","","","","",""
"2019","Not Employed","Not Working","100.47","90","11096","52","67","124","160","250","99.57","101.37","10","500","90","90"
"2019","Not Employed","Part Time","","","","","","","","","","","","","",""
