"year","e11102","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","college entrance qualification","104.23","100","858","52","75","130","156","240","101.4","107.06","24","300","95","100"
"1984","Employed","lower secondary degree","94.98","90","3465","60","70","115","140","200","93.82","96.14","16","442","88","90"
"1984","Employed","no degree/no degree yet","73.46","70","723","32","55","90","110","220","71.41","75.51","6","260","69","70"
"1984","Employed","Other degree","69.4","65","1130","36","52","82","100","200","67.87","70.93","8","250","66","70"
"1984","Employed","secondary school degree","100.02","92.25","1283","56","72","120","150","250","97.8","102.24","8","442","90","97"
"1984","Not Employed","college entrance qualification","97.12","89","432","50","67","124","155","260","92.8","101.44","13","300","84","92"
"1984","Not Employed","lower secondary degree","84.31","77","2609","50","60","100","130","200","82.99","85.63","14","300","80","80"
"1984","Not Employed","no degree/no degree yet","98.07","95.75","572","54","68","120","150","230","95.29","100.85","16","270","75","80"
"1984","Not Employed","Other degree","71.89","69.8","321","44","55","84","112","140","69.13","74.65","12","215","67","72"
"1984","Not Employed","secondary school degree","97.56","90","664","55","70","120","150","230","94.42","100.7","30","442","90","99"
"1985","Employed","college entrance qualification","103.35","100","813","50","70","130","152","230","100.35","106.35","18","300","100","104"
"1985","Employed","lower secondary degree","94.92","90","3075","58","70","115","140","214","93.69","96.15","14","340","88","90"
"1985","Employed","no degree/no degree yet","72.6","70","524","34","53","88","110","151","69.7","75.5","6","550","70","70"
"1985","Employed","Other degree","72.37","65","892","35","50","85","120","200","70.49","74.25","9","245","65","70"
"1985","Employed","secondary school degree","99.07","95","1215","55","72","120","150","240","96.92","101.22","15","270","92","100"
"1985","Not Employed","college entrance qualification","96.35","88.79","388","50","70","120","150","250","91.89","100.81","10","260","85","97"
"1985","Not Employed","lower secondary degree","82.23","75","2251","49","60","100","120","200","80.83","83.63","10","340","80","80"
"1985","Not Employed","no degree/no degree yet","101.83","98","505","57","70","130","150","220","98.62","105.04","12","240","80","85"
"1985","Not Employed","Other degree","76.17","69.52","249","45","55","90","116","160","71.06","81.28","19","550","67","74"
"1985","Not Employed","secondary school degree","96.17","90","628","54","65","120","145","250","92.86","99.48","25","564","90","96"
"1986","Employed","college entrance qualification","90.13","80","137","40","60","117","140","240","82.6","97.66","12","250","80","94"
"1986","Employed","lower secondary degree","88.35","80","395","45","65","107","149","200","84.76","91.94","10","270","80","86"
"1986","Employed","no degree/no degree yet","80.08","72","61","36","60","82","127","200","69.99","90.17","12","200","64","75"
"1986","Employed","Other degree","72.09","67.61","132","40","57","84","100","176","67.29","76.89","15","176","67","75"
"1986","Employed","secondary school degree","83.86","75","176","40","56","102","145","200","78.03","89.69","20","270","73","84"
