"year","e11103","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","Female","92.14","84","1641","50","65","110","140","250","90.28","94","10","442","80","81"
"1984","Full Time","Male","97.94","90","3999","58","72","120","149","215","96.8","99.08","6","442","85","86"
"1984","Not Working","Female","87.84","80","3321","50","61","105","136","200","86.61","89.07","15","442","80","80"
"1984","Not Working","Male","89.73","80","1316","50","63","110","140","220","87.67","91.79","12","300","80","82"
"1984","Part Time","Female","95.73","90","1231","59","70","115","140","210","93.81","97.65","16","280","85","90"
"1984","Part Time","Male","91.79","85.86","641","50","65","110","135","220","88.88","94.7","8","280","79","85"
"1985","Full Time","Female","90.81","84","1389","50","64","110","140","240","88.87","92.75","14","260","80","83"
"1985","Full Time","Male","97.53","92","3403","56","70","120","150","220","96.26","98.8","6","550","85","90"
"1985","Not Working","Female","86.9","80","2880","50","60","105","132","200","85.54","88.26","15","550","80","84"
"1985","Not Working","Male","88.22","80","1205","50","61","105","135","220","86","90.44","10","564","80","84"
"1985","Part Time","Female","96.89","90","1153","59","70","120","149","220","94.79","98.99","15","340","86","90"
"1985","Part Time","Male","95.25","90","649","50","67","120","150","220","92.19","98.31","9","340","80","88"
"1986","Full Time","Female","76.01","69","218","37","55","91","120","230","71.26","80.76","18","270","68","75"
"1986","Full Time","Male","91.55","83.5","434","50","65","110","150","240","88.03","95.07","12","270","78","85"
"1986","Not Working","Female","85.94","76","248","38","56","110","150","240","80.83","91.05","10","250","75","84"
"1986","Not Working","Male","66.13","65","88","20","43","80","116","150","59.18","73.08","8","150","60","78"
"1986","Part Time","Female","88.26","80","170","35","60","110","149","225","82.56","93.96","12","225","76","90"
"1986","Part Time","Male","85.62","78","100","35","51","100","153","215","76.84","94.4","10","215","68","84"
"1987","Full Time","Female","78.09","73.77","192","45","60","100","120","150","74.1","82.08","20","200","70","80"
"1987","Full Time","Male","87.18","83","361","46","60","110","130","200","83.67","90.69","16","220","78","85"
"1987","Not Working","Female","84.88","80","187","47","60","100","136","180","79.75","90.01","10","220","80","90"
"1987","Not Working","Male","77.81","70.69","72","25","50","108","130","175","69.1","86.52","8","175","66","84"
"1987","Part Time","Female","85.02","80","150","40","60","103","130","200","79.21","90.83","18","220","75","85"
"1987","Part Time","Male","73.29","74.69","95","27","58","86","120","150","66.92","79.66","15","150","70","80"
"1988","Full Time","Female","80.75","70","189","40","55","93","125","250","74.23","87.27","10","312","70","80"
"1988","Full Time","Male","90.42","80","343","48","63","106","145","260","85.51","95.33","20","312","77","85"
"1988","Not Working","Female","74.16","68","174","30","50","90","130","220","67.73","80.59","12","260","68","80"
"1988","Not Working","Male","61.17","60","70","20","30","80","120","160","51.24","71.1","10","200","60","72"
"1988","Part Time","Female","93.6","81.79","155","54","65","110","145","312","86.34","100.86","10","312","80","90"
"1988","Part Time","Male","82.75","76.9","81","25","60","98","135","250","73.14","92.36","20","250","70","86"
"1989","Full Time","Female","79.4","75","178","42","56","95","120","200","74.05","84.75","12","250","70","80"
"1989","Full Time","Male","91.39","82.31","345","46","64","120","140","250","87.08","95.7","12","270","80","86"
"1989","Not Working","Female","84.42","70","148","42","60","110","130","215","77.75","91.09","12","250","70","80"
"1989","Not Working","Male","72.02","66","63","32","45","90","125","160","63.63","80.41","14","160","60","80"
"1989","Part Time","Female","87.36","76.28","145","40","52","114","145","200","80.1","94.62","12","270","70","88"
"1989","Part Time","Male","92.17","80","73","50","60","120","160","200","82.07","102.27","25","200","70","90"
"1990","Full Time","Female","87.99","80","179","45","56","100","160","240","81.33","94.65","16","300","75","85"
"1990","Full Time","Male","91.1","80","315","45","60","120","150","250","86.33","95.87","10","300","79","85"
"1990","Not Working","Female","88.58","78.88","147","34","52","120","150","240","81.29","95.87","10","260","73","98"
"1990","Not Working","Male","58.65","50","51","11","28","80","110","196","47.27","70.03","0","196","50","70"
"1990","Part Time","Female","85.25","76","117","40","57","100","140","260","77.89","92.61","12","260","72","86"
"1990","Part Time","Male","70.87","62.35","74","25","40","95","129","260","60.47","81.27","10","260","60","80"
"1991","Full Time","Female","75.72","65","176","40","55","93","120","200","70.29","81.15","12","204","65","77"
"1991","Full Time","Male","95.02","92.06","283","50","65","120","150","200","90.54","99.5","9","204","80","95"
"1991","Not Working","Female","85.61","80","130","40","55","109","143","200","78.95","92.27","15","204","70","92"
"1991","Not Working","Male","88.83","75.81","60","28","58","120","150","250","75.93","101.73","9","250","60","100"
"1991","Part Time","Female","94.38","90","122","42","62","120","160","190","86.81","101.95","15","199","78","102"
"1991","Part Time","Male","85.34","68.5","55","47","55","112","145","200","73.96","96.72","25","200","62","94"
"1992","Full Time","Female","79.23","64","242","40","50","95","138","240","73.96","84.5","15","250","64","73"
"1992","Full Time","Male","89.91","80","417","48","60","112","150","200","86.04","93.78","15","240","78","85"
"1992","Not Working","Female","78.18","71.17","161","23","46","105","140","200","71.36","85","14","200","70","90"
"1992","Not Working","Male","78.94","70","53","30","47","102","126","250","67.56","90.32","28","250","64","88"
"1992","Part Time","Female","88.64","80","201","45","60","115","140","200","83.32","93.96","9","210","70","81"
"1992","Part Time","Male","80.36","70","87","30","50","100","140","210","71.54","89.18","12","250","64","76"
"1993","Full Time","Female","85.69","72","265","40","56","102","140","300","80.58","90.8","16","350","70","80"
"1993","Full Time","Male","96.44","90","429","50","67","120","150","240","92.22","100.66","14","350","80","90"
