"year","age_gr","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","Full Time","91.49","85","2208","50","67","110","140","220","89.98","93","12","442","80","80"
"1984","16-34 y.","Not Working","97.32","90.61","1475","50","70","120","150","220","95.41","99.23","12","300","82","86"
"1984","16-34 y.","Part Time","91.42","85","887","50","68","110","140","220","89.05","93.79","8","280","80","85"
"1984","35-65 y.","Full Time","99.19","93","3411","60","73","120","150","220","97.93","100.45","6","442","85","89"
"1984","35-65 y.","Not Working","94.18","86","1952","56","70","115","140","204","92.56","95.8","14","442","80","85"
"1984","35-65 y.","Part Time","97.94","91.74","944","60","72","120","140","210","95.7","100.18","15","280","86","90"
"1984","66 and older","Full Time","","","","","","","","","","","","","",""
"1984","66 and older","Not Working","77.09","70","1210","46","56","90","120","200","75.11","79.07","18","300","70","71"
"1984","66 and older","Part Time","81.31","77.51","41","45","60","100","120","210","70.85","91.77","40","210","65","98"
"1985","16-34 y.","Full Time","89.16","83","1873","50","64","110","135","200","87.58","90.74","14","260","80","84"
"1985","16-34 y.","Not Working","98.57","92","1305","56","70","120","150","220","96.55","100.59","10","280","85","90"
"1985","16-34 y.","Part Time","93.83","88","851","50","65","120","150","210","91.35","96.31","9","250","80","88"
"1985","35-65 y.","Full Time","99.8","95","2902","59","72","120","150","230","98.39","101.21","6","550","86","90"
"1985","35-65 y.","Not Working","92","86","1737","55","68","110","140","200","90.27","93.73","10","550","83","87"
"1985","35-65 y.","Part Time","98.78","91.66","924","60","72","120","150","220","96.38","101.18","16","340","87","92"
"1985","66 and older","Full Time","","","","","","","","","","","","","",""
"1985","66 and older","Not Working","75.9","68","1043","45","55","90","120","200","73.57","78.23","16","564","70","71"
"1985","66 and older","Part Time","","","","","","","","","","","","","",""
"1986","16-34 y.","Full Time","79.47","75","406","44","60","100","120","180","76.47","82.47","20","240","72","80"
"1986","16-34 y.","Not Working","82.17","76","185","30","60","100","137","240","76.75","87.59","8","240","70","80"
"1986","16-34 y.","Part Time","84.02","76","192","34","50","100","150","225","78.16","89.88","10","225","70","85"
"1986","35-65 y.","Full Time","97.31","88.6","246","47","65","120","157","270","91.72","102.9","12","270","78","90"
"1986","35-65 y.","Not Working","95.65","84.33","117","50","65","120","150","215","87.97","103.33","14","250","80","95"
"1986","35-65 y.","Part Time","97.91","86.2","77","60","68","120","150","215","89.44","106.38","15","215","80","93"
"1986","66 and older","Full Time","","","","","","","","","","","","","",""
"1986","66 and older","Not Working","52.57","51.44","34","20","38","65","80","150","40.48","64.66","10","150","50","76"
"1986","66 and older","Part Time","","","","","","","","","","","","","",""
"1987","16-34 y.","Full Time","78.51","74.56","338","45","58","100","120","150","75.42","81.6","22","200","70","78"
"1987","16-34 y.","Not Working","81.83","80","132","35","58","103","136","175","75.76","87.9","8","175","75","85"
"1987","16-34 y.","Part Time","75.88","74.22","176","34","55","95","130","150","71.09","80.67","15","180","70","83"
"1987","35-65 y.","Full Time","92.79","88.73","214","48","70","118","137","200","88.17","97.41","16","220","82","92"
"1987","35-65 y.","Not Working","90.39","84","94","55","66","108","130","180","83.41","97.37","20","220","80","96"
"1987","35-65 y.","Part Time","89.71","80","69","56","72","100","135","200","80.43","98.99","20","220","75","88"
"1987","66 and older","Full Time","","","","","","","","","","","","","",""
"1987","66 and older","Not Working","75.58","67.22","33","45","48","90","130","175","60.27","90.89","20","220","59","90"
"1987","66 and older","Part Time","","","","","","","","","","","","","",""
"1988","16-34 y.","Full Time","82.38","75","362","40","57","95","135","210","77.84","86.92","10","312","73","80"
"1988","16-34 y.","Not Working","76.13","70","126","25","50","95","125","200","69.01","83.25","10","220","68","80"
"1988","16-34 y.","Part Time","85.6","76.67","157","45","63","100","135","250","79.09","92.11","10","312","70","85"
"1988","35-65 y.","Full Time","95.88","87","169","50","65","110","150","312","88.42","103.34","20","312","80","90"
"1988","35-65 y.","Not Working","79.45","68","83","30","55","92","135","260","69.09","89.81","18","260","65","85"
"1988","35-65 y.","Part Time","98.02","85.09","77","55","68","120","156","312","86.68","109.36","25","312","80","94"
"1988","66 and older","Full Time","","","","","","","","","","","","","",""
"1988","66 and older","Not Working","53.68","53.86","35","20","25","66","90","120","42.01","65.35","12","150","50","68"
"1988","66 and older","Part Time","","","","","","","","","","","","","",""
"1989","16-34 y.","Full Time","79.18","77","341","41","57","98","120","180","75.64","82.72","12","250","73","80"
"1989","16-34 y.","Not Working","85.49","78.96","114","41","55","114","135","250","78.03","92.95","12","250","69","80"
"1989","16-34 y.","Part Time","85.84","72.47","164","40","52","110","145","200","79.1","92.58","12","270","68","80"
"1989","35-65 y.","Full Time","103","90.54","182","50","70","130","170","250","96.23","109.77","18","270","80","97"
"1989","35-65 y.","Not Working","83.74","70","80","35","62","110","130","200","75.09","92.39","12","200","68","90"
"1989","35-65 y.","Part Time","99.05","89.91","53","42","66","120","164","200","87.56","110.54","40","200","83","120"
"1989","66 and older","Full Time","","","","","","","","","","","","","",""
"1989","66 and older","Not Working","","","","","","","","","","","","","",""
"1989","66 and older","Part Time","","","","","","","","","","","","","",""
"1990","16-34 y.","Full Time","83.43","75","322","40","56","100","135","260","78.69","88.17","10","300","73","80"
"1990","16-34 y.","Not Working","86.52","77.53","103","30","56","120","135","240","78.1","94.94","6","240","68","80"
"1990","16-34 y.","Part Time","74.91","70","139","27","50","100","130","160","68.91","80.91","10","260","68","80"
