"year","e11102","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","Female","93.78","87","2872","55","68","110","140","226","92.43","95.13","10","442","80","85"
"1984","Employed","Male","97.03","90","4640","56","70","120","145","220","95.97","98.09","6","442","84","86"
"1984","Not Employed","Female","87.84","80","3321","50","61","105","136","200","86.61","89.07","15","442","80","80"
"1984","Not Employed","Male","89.73","80","1316","50","63","110","140","220","87.67","91.79","12","300","80","82"
"1985","Employed","Female","93.71","87","2542","54","67","115","140","220","92.28","95.14","14","340","82","85"
"1985","Employed","Male","97.15","90","4052","55","70","120","150","220","95.98","98.32","6","550","85","89"
"1985","Not Employed","Female","86.9","80","2880","50","60","105","132","200","85.54","88.26","15","550","80","84"
"1985","Not Employed","Male","88.22","80","1205","50","61","105","135","220","86","90.44","10","564","80","84"
"1986","Employed","Female","81.54","75","388","36","58","100","130","225","77.88","85.2","12","270","73","80"
"1986","Employed","Male","90.37","80","534","47","64","110","150","230","87.08","93.66","10","270","78","84"
"1986","Not Employed","Female","85.94","76","248","38","56","110","150","240","80.83","91.05","10","250","75","84"
"1986","Not Employed","Male","66.13","65","88","20","43","80","116","150","59.18","73.08","8","150","60","78"
"1987","Employed","Female","81.22","75","342","44","60","100","125","200","77.83","84.61","18","220","74","80"
"1987","Employed","Male","83.65","80","456","43","60","103","130","180","80.57","86.73","15","220","75","84"
"1987","Not Employed","Female","84.88","80","187","47","60","100","136","180","79.75","90.01","10","220","80","90"
"1987","Not Employed","Male","77.81","70.69","72","25","50","108","130","175","69.1","86.52","8","175","66","84"
"1988","Employed","Female","86.82","79.72","344","48","60","100","140","312","81.97","91.67","10","312","76","83"
"1988","Employed","Male","88.96","80","424","40","60","105","145","250","84.59","93.33","20","312","77","84"
"1988","Not Employed","Female","74.16","68","174","30","50","90","130","220","67.73","80.59","12","260","68","80"
"1988","Not Employed","Male","61.17","60","70","20","30","80","120","160","51.24","71.1","10","200","60","72"
"1989","Employed","Female","82.88","76","323","41","55","100","130","200","78.49","87.27","12","270","73","81"
"1989","Employed","Male","91.52","82","418","46","64","120","140","215","87.57","95.47","12","270","80","85"
"1989","Not Employed","Female","84.42","70","148","42","60","110","130","215","77.75","91.09","12","250","70","80"
"1989","Not Employed","Male","72.02","66","63","32","45","90","125","160","63.63","80.41","14","160","60","80"
"1990","Employed","Female","86.96","80","296","45","56","100","143","240","82","91.92","12","300","75","84"
"1990","Employed","Male","87.14","78.35","389","40","60","110","146","250","82.78","91.5","10","300","77","84"
"1990","Not Employed","Female","88.58","78.88","147","34","52","120","150","240","81.29","95.87","10","260","73","98"
"1990","Not Employed","Male","58.65","50","51","11","28","80","110","196","47.27","70.03","0","196","50","70"
"1991","Employed","Female","83.67","77.2","298","40","55","110","140","199","79.16","88.18","12","204","70","85"
"1991","Employed","Male","93.12","91","338","50","60","120","150","200","88.96","97.28","9","204","80","92"
"1991","Not Employed","Female","85.61","80","130","40","55","109","143","200","78.95","92.27","15","204","70","92"
"1991","Not Employed","Male","88.83","75.81","60","28","58","120","150","250","75.93","101.73","9","250","60","100"
"1992","Employed","Female","83.42","70","443","43","55","102","140","240","79.67","87.17","9","250","69","76"
"1992","Employed","Male","87.94","80","504","46","60","110","150","200","84.39","91.49","12","250","75","81"
"1992","Not Employed","Female","78.18","71.17","161","23","46","105","140","200","71.36","85","14","200","70","90"
"1992","Not Employed","Male","78.94","70","53","30","47","102","126","250","67.56","90.32","28","250","64","88"
"1993","Employed","Female","89.9","80","460","40","58","116","146","250","85.92","93.88","10","350","72","82"
"1993","Employed","Male","90.84","80","529","45","63","115","145","240","87.2","94.48","14","350","78","85"
"1993","Not Employed","Female","86.83","80","193","30","55","112","148","200","81.05","92.61","12","250","76","90"
"1993","Not Employed","Male","84.81","72.95","91","34","52","110","160","300","74.85","94.77","20","300","70","90"
"1994","Employed","Female","88.96","80","469","46","58","112","141","250","85.09","92.83","10","270","78","87"
"1994","Employed","Male","85.82","80","555","40","54","110","141","230","82.38","89.26","10","270","80","85"
"1994","Not Employed","Female","81.67","73","224","32","50","107","156","180","76.59","86.75","15","230","71","80"
"1994","Not Employed","Male","76.2","59.75","92","22","36","100","163","250","66.43","85.97","10","250","62","80"
"1995","Employed","Female","90.73","80","582","48","63","115","146","230","87.3","94.16","10","400","80","86"
"1995","Employed","Male","90.31","80","755","46","60","120","145","230","87.19","93.43","12","400","80","86"
"1995","Not Employed","Female","79.08","71.51","358","30","55","100","132","230","74.86","83.3","14","300","72","78"
"1995","Not Employed","Male","72.55","68","167","28","50","85","120","250","66.65","78.45","13","300","68","76"
"1996","Employed","Female","86.24","79.4","571","45","58","101","135","260","82.89","89.59","10","400","75","80"
"1996","Employed","Male","92.47","82","648","47","64","120","150","210","89.45","95.49","10","320","80","85"
"1996","Not Employed","Female","84.92","75","281","41","55","100","150","240","79.8","90.04","12","260","75","84"
"1996","Not Employed","Male","78.66","70","104","35","49","96","140","270","70.38","86.94","23","270","69","80"
"1997","Employed","Female","86.05","78.83","494","47","60","105","140","200","82.85","89.25","10","250","76","83"
"1997","Employed","Male","87.56","80","593","43","60","107","143","220","84.13","90.99","10","365","80","85"
"1997","Not Employed","Female","87.56","75","277","48","60","107","150","200","82.81","92.31","10","230","75","85"
"1997","Not Employed","Male","80.58","69.96","132","26","50","105","142","200","73.83","87.33","10","200","63","75"
"1998","Employed","Female","96.83","90","3873","54","67","120","150","240","95.59","98.07","10","420","87","90"
"1998","Employed","Male","99.19","92","4953","54","70","120","150","220","98.09","100.29","8","420","90","92"
"1998","Not Employed","Female","89.65","80","3461","50","61","110","150","200","88.34","90.96","6","350","80","84"
"1998","Not Employed","Male","90.94","83","1911","50","64","110","140","230","89.2","92.68","10","320","80","85"
"1999","Employed","Female","97.08","84","555","50","63","117","158","330","93.29","100.87","20","450","80","86"
"1999","Employed","Male","93.25","83","661","42","60","110","150","350","89.23","97.27","10","450","80","85"
"1999","Not Employed","Female","83.65","74.66","277","42","57","99","130","240","77.81","89.49","10","385","75","83"
"1999","Not Employed","Male","73.85","65","107","35","45","89","125","200","65.29","82.41","12","260","65","85"
"2000","Employed","Female","98.73","90","3427","54","68","120","150","240","97.25","100.21","12","450","93","98"
"2000","Employed","Male","100.36","92","4145","50","69","125","156","250","98.99","101.73","10","450","98","100"
"2000","Not Employed","Female","95.54","86","2948","52","65","120","150","240","93.97","97.11","10","450","90","92"
"2000","Not Employed","Male","94.02","86","1691","51","66","118","148","240","92.02","96.02","10","397","86","90"
"2001","Employed","Female","91.01","83","781","50","62","110","145","240","88.09","93.93","12","320","82","90"
"2001","Employed","Male","94.89","87","869","50","62","120","150","250","91.93","97.85","13","320","87","92"
"2001","Not Employed","Female","91.17","82","346","40","60","120","150","230","86.53","95.81","8","300","82","90"
"2001","Not Employed","Male","85.46","74","187","46","60","98","150","210","78.66","92.26","8","320","70","80"
"2002","Employed","Female","98.92","90","6762","55","70","120","150","240","97.82","100.02","11","450","100","100"
"2002","Employed","Male","100.6","93","7885","53","70","120","150","240","99.55","101.65","9","450","100","102"
"2002","Not Employed","Female","91.46","82","5030","50","62","115","145","220","90.21","92.71","10","450","90","90"
"2002","Not Employed","Male","91.61","85","3138","50","65","112","142","200","90.1","93.12","10","350","87","90"
"2003","Employed","Female","99.76","90","6528","55","70","120","150","240","98.64","100.88","12","450","100","100"
"2003","Employed","Male","100.51","93","7499","52","70","120","150","250","99.44","101.58","10","450","100","103"
"2003","Not Employed","Female","91.08","82","4997","50","61","112","140","220","89.85","92.31","10","440","90","90"
"2003","Not Employed","Male","91.4","84","3200","50","63","110","140","220","89.86","92.94","12","450","86","90"
"2004","Employed","Female","100.61","92","6331","56","70","120","150","250","99.45","101.77","11","450","100","100"
"2004","Employed","Male","101.49","95","7140","55","70","124","154","250","100.38","102.6","11","450","100","105"
"2004","Not Employed","Female","91.72","82","4941","50","62","114","140","240","90.44","93","15","450","90","90"
"2004","Not Employed","Male","92.24","84","3258","50","64","112","141","240","90.67","93.81","9","450","89","91"
"2005","Employed","Female","99.99","91.08","6120","57","70","120","150","245","98.84","101.14","6","450","100","100"
"2005","Employed","Male","101.38","94","6746","54","70","123","154","250","100.23","102.53","7","450","100","105"
"2005","Not Employed","Female","92.64","82","4727","50","63","118","145","240","91.31","93.97","12","450","90","90"
"2005","Not Employed","Male","91.62","84","3189","50","65","112","140","220","90.09","93.15","9","420","89","91"
"2006","Employed","Female","99.96","90","6428","56","70","120","150","240","98.84","101.08","12","450","100","100"
"2006","Employed","Male","101.56","93","7026","54","70","125","160","244","100.4","102.72","9","838","100","105"
