"year","age_gr","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1997","35-65 y.","Female","96.73","86","280","52","68","126","150","220","92.03","101.43","10","230","85","95"
"1997","35-65 y.","Male","93.14","85","291","42","65","120","150","220","88.42","97.86","10","230","80","95"
"1997","66 and older","Female","68.73","61.96","40","41","50","77","106","143","58.62","78.84","20","157","58","74"
"1997","66 and older","Male","","","","","","","","","","","","","",""
"1998","16-34 y.","Female","90.94","85","2454","50","63","111","143","200","89.44","92.44","10","350","80","85"
"1998","16-34 y.","Male","92.64","85","2409","50","64","118","146","240","91.08","94.2","10","350","84","88"
"1998","35-65 y.","Female","100.82","92","3782","58","70","120","150","240","99.55","102.09","20","420","90","92"
"1998","35-65 y.","Male","100.44","94","3703","55","70","120","150","220","99.16","101.72","8","420","90","95"
"1998","66 and older","Female","78.25","70","1098","45","55","93","120","200","76.02","80.48","6","280","70","76"
"1998","66 and older","Male","90.31","82.55","752","54","65","110","135","200","87.65","92.97","12","280","80","86"
"1999","16-34 y.","Female","86.91","79","495","45","60","101","140","240","83.42","90.4","13","330","75","83"
"1999","16-34 y.","Male","79.71","70","427","40","50","92","130","290","75.09","84.33","10","385","70","78"
"1999","35-65 y.","Female","107.69","90","294","58","70","125","180","350","101.35","114.03","30","450","85","99"
"1999","35-65 y.","Male","105.66","94.4","318","55","72","125","170","350","99.7","111.62","16","450","90","100"
"1999","66 and older","Female","59.11","54.37","43","25","43","74","103","120","48.45","69.77","10","200","47","65"
"1999","66 and older","Male","","","","","","","","","","","","","",""
"2000","16-34 y.","Female","91.31","80","1873","49","63","115","147","230","89.33","93.29","10","450","83","87"
"2000","16-34 y.","Male","89.9","81","1688","44","60","114","148","240","87.79","92.01","10","330","84","89"
"2000","35-65 y.","Female","105.2","100","3469","60","74","130","160","240","103.75","106.65","13","450","100","100"
"2000","35-65 y.","Male","103.75","98","3337","55","72","130","160","250","102.24","105.26","16","450","100","100"
"2000","66 and older","Female","84.47","75","1033","48","58","100","135","200","81.99","86.95","14","397","76","80"
"2000","66 and older","Male","95.94","90","811","56","70","120","148","230","93.18","98.7","20","397","90","95"
"2001","16-34 y.","Female","85.03","78","598","45","60","102","140","220","81.86","88.2","12","320","75","83"
"2001","16-34 y.","Male","87.21","80","498","46","60","105","140","250","83.35","91.07","13","320","76","85"
"2001","35-65 y.","Female","100.83","90","467","59","72","125","150","240","96.89","104.77","8","320","90","100"
"2001","35-65 y.","Male","99.65","90","511","50","65","127","151","250","95.7","103.6","8","320","90","100"
"2001","66 and older","Female","74.38","60","62","34","43","90","140","190","63.47","85.29","20","200","60","84"
"2001","66 and older","Male","85.98","71.15","47","48","58","110","150","190","72.88","99.08","20","200","67","98"
"2002","16-34 y.","Female","92.01","84","3154","50","63","115","145","220","90.47","93.55","11","450","87","90"
"2002","16-34 y.","Male","91.36","84","2932","47","65","113","145","220","89.7","93.02","10","440","90","93"
"2002","35-65 y.","Female","102.89","96","6670","59","72","125","150","240","101.77","104.01","10","450","100","105"
"2002","35-65 y.","Male","101.7","96","6489","54","70","125","150","240","100.55","102.85","9","450","100","105"
"2002","66 and older","Female","82.31","74.72","1968","47","57","100","128","200","80.51","84.11","12","340","76","80"
"2002","66 and older","Male","94.73","86","1602","57","68","114","150","220","92.56","96.9","15","380","86","90"
"2003","16-34 y.","Female","93.39","85","3047","50","65","116","148","240","91.76","95.02","12","450","88","90"
"2003","16-34 y.","Male","92.29","84","2808","47","64","115","150","245","90.51","94.07","11","450","90","94"
"2003","35-65 y.","Female","102.86","96","6455","58","72","125","150","245","101.73","103.99","14","450","100","104"
"2003","35-65 y.","Male","100.95","95","6220","54","70","120","150","245","99.8","102.1","10","450","100","105"
"2003","66 and older","Female","81.99","74","2023","46","58","100","125","200","80.31","83.67","10","346","76","80"
"2003","66 and older","Male","94.46","86","1671","56","67","115","144","220","92.37","96.55","12","400","86","90"
"2004","16-34 y.","Female","94.62","86","2922","50","65","120","150","250","92.9","96.34","11","450","90","91"
"2004","16-34 y.","Male","93.91","85","2698","50","65","120","150","250","92.06","95.76","11","450","90","95"
"2004","35-65 y.","Female","103.52","98","6268","59","72","125","150","250","102.36","104.68","20","450","100","106"
"2004","35-65 y.","Male","101.66","96","5972","55","70","124","150","250","100.47","102.85","10","450","102","108"
"2004","66 and older","Female","83.13","75","2082","47","60","100","128","200","81.46","84.8","15","346","79","80"
"2004","66 and older","Male","94.62","86","1728","55","65","117","150","228","92.48","96.76","9","400","88","92"
"2005","16-34 y.","Female","94.6","85","2777","50","65","115","150","250","92.84","96.36","6","450","88","90"
"2005","16-34 y.","Male","93.02","85","2553","49","64","115","148","250","91.13","94.91","7","450","90","94"
"2005","35-65 y.","Female","103.4","97","5999","59","72","125","150","250","102.23","104.57","12","450","100","105"
"2005","35-65 y.","Male","101.79","95","5637","54","70","125","151","250","100.56","103.02","8","450","100","108"
"2005","66 and older","Female","84.21","75","2071","48","60","100","130","200","82.5","85.92","15","346","80","80"
"2005","66 and older","Male","94.89","86","1745","56","66","120","150","228","92.8","96.98","9","400","90","95"
"2006","16-34 y.","Female","91.86","82","2840","50","63","111","145","240","90.13","93.59","12","450","87","90"
"2006","16-34 y.","Male","93.32","82","2596","48","63","118","150","240","91.41","95.23","12","500","90","94"
"2006","35-65 y.","Female","104.07","98","6445","59","72","128","156","240","102.92","105.22","12","500","102","108"
"2006","35-65 y.","Male","102.32","95","5969","54","70","128","160","248","101.08","103.56","9","838","103","110"
"2006","66 and older","Female","84.87","75","2386","48","60","100","130","200","83.11","86.63","15","838","80","82"
"2006","66 and older","Male","94.68","88","2092","54","65","120","145","230","92.75","96.61","9","400","90","96"
"2007","16-34 y.","Female","92.85","83","2626","52","65","114","145","240","91","94.7","12","470","88","90"
"2007","16-34 y.","Male","95.12","84","2420","50","65","120","150","270","93.16","97.08","10","420","90","95"
"2007","35-65 y.","Female","105.66","100","5960","59","74","130","160","250","104.45","106.87","20","500","104","110"
"2007","35-65 y.","Male","102.63","96","5505","54","70","128","160","250","101.37","103.89","9","500","103","110"
"2007","66 and older","Female","86.44","76","2346","49","60","104","132","230","84.66","88.22","10","838","80","85"
"2007","66 and older","Male","95.39","89","2053","54","66","120","145","230","93.34","97.44","12","838","90","98"
"2008","16-34 y.","Female","94.19","84","2409","52","65","117","150","240","92.26","96.12","15","470","89","92"
"2008","16-34 y.","Male","97.44","85","2211","50","65","120","160","300","95.34","99.54","11","500","90","95"
"2008","35-65 y.","Female","105.66","100","5559","58","73","130","160","260","104.42","106.9","20","500","104","110"
"2008","35-65 y.","Male","103.07","97","5105","54","70","128","160","260","101.75","104.39","10","500","105","110"
"2008","66 and older","Female","88.16","80","2305","50","60","110","139","220","86.35","89.97","15","938","81","86"
"2008","66 and older","Male","97.39","90","2050","54","68","120","150","235","95.33","99.45","10","938","93","100"
"2009","16-34 y.","Female","94.68","84","2176","51","65","120","150","250","92.6","96.76","10","470","87","92"
"2009","16-34 y.","Male","99.05","89","2056","50","66","120","160","280","96.84","101.26","10","500","92","100"
"2009","35-65 y.","Female","105.76","100","5158","58","74","130","160","250","104.46","107.06","13","550","105","110"
"2009","35-65 y.","Male","103.71","98","4712","54","72","128","160","250","102.33","105.09","12","500","105","110"
"2009","66 and older","Female","89","80","2216","50","62","110","140","210","87.26","90.74","16","400","82","86"
"2009","66 and older","Male","98.44","90","1991","54","68","120","150","250","96.38","100.5","10","550","93","100"
"2010","16-34 y.","Female","95.39","85","3973","50","65","120","150","260","93.98","96.8","8","470","88","90"
"2010","16-34 y.","Male","100.91","90","2950","50","68","120","160","300","99.21","102.61","10","500","92","97"
"2010","35-65 y.","Female","106.46","100","7147","59","74","130","160","250","105.35","107.57","13","550","104","110"
"2010","35-65 y.","Male","103.44","96","6215","54","70","130","160","250","102.23","104.65","13","500","110","111"
"2010","66 and older","Female","91.11","80","2135","50","63","110","140","225","89.28","92.94","18","450","85","90"
"2010","66 and older","Male","99.66","90","1930","54","68","120","151","250","97.53","101.79","15","550","95","100"
"2011","16-34 y.","Female","97.18","86","4148","50","65","120","160","260","95.74","98.62","11","470","90","92"
"2011","16-34 y.","Male","98.36","88","3187","50","65","120","160","260","96.72","100","12","400","94","100"
"2011","35-65 y.","Female","106.29","100","8952","58","74","130","160","250","105.29","107.29","20","500","105","109"
"2011","35-65 y.","Male","105.88","100","7481","55","73","130","160","250","104.76","107","15","500","110","115"
"2011","66 and older","Female","91.49","80","2704","50","64","112","140","228","89.86","93.12","9","400","85","90"
"2011","66 and older","Male","99.35","90","2494","55","70","120","150","240","97.61","101.09","12","400","95","100"
"2012","16-34 y.","Female","97.72","85","3850","50","65","120","160","250","96.21","99.23","12","540","90","92"
"2012","16-34 y.","Male","98.84","89","3035","50","65","120","160","250","97.11","100.57","12","400","95","100"
"2012","35-65 y.","Female","107.23","100","8838","59","74","130","160","260","106.22","108.24","15","540","105","110"
"2012","35-65 y.","Male","106.14","100","7263","55","73","130","160","250","105.01","107.27","10","470","110","114"
"2012","66 and older","Female","91.69","80","2710","53","64","110","140","225","90.08","93.3","9","500","85","90"
"2012","66 and older","Male","100.45","92","2548","55","70","120","150","250","98.65","102.25","12","500","95","100"
"2013","16-34 y.","Female","96.43","84","4656","50","65","120","160","250","95.1","97.76","10","540","86","90"
"2013","16-34 y.","Male","97.04","88","3743","45","65","120","160","250","95.53","98.55","10","420","90","92"
"2013","35-65 y.","Female","107","100","9674","59","75","130","160","250","106.06","107.94","15","540","100","102"
"2013","35-65 y.","Male","105.73","100","8054","54","72","130","160","250","104.66","106.8","10","500","105","109"
"2013","66 and older","Female","93.19","82","2629","54","64","117","150","230","91.55","94.83","12","400","85","90"
"2013","66 and older","Male","100.78","94","2473","57","70","120","150","240","99.02","102.54","12","400","95","100"
"2014","16-34 y.","Female","96.89","85","3862","52","66","120","160","250","95.45","98.33","10","400","90","92"
"2014","16-34 y.","Male","98.03","89","3271","45","65","120","160","250","96.38","99.68","10","450","90","95"
"2014","35-65 y.","Female","107.21","100","8537","59","75","130","160","250","106.21","108.21","10","470","100","105"
"2014","35-65 y.","Male","106.13","100","7038","54","72","130","160","250","104.99","107.27","10","450","107","110"
"2014","66 and older","Female","93.42","83","2558","53","65","115","144","230","91.73","95.11","17","430","85","90"
"2014","66 and older","Male","102.05","95","2442","57","70","125","158","250","100.23","103.87","12","470","95","100"
"2015","16-34 y.","Female","97.12","86","3904","50","65","120","156","250","95.68","98.56","11","400","86","90"
"2015","16-34 y.","Male","96.42","88","3326","43","65","120","160","250","94.76","98.08","10","450","87","90"
"2015","35-65 y.","Female","107.23","100","8321","59","75","130","160","250","106.21","108.25","10","450","100","105"
"2015","35-65 y.","Male","105.26","100","6875","53","70","130","160","250","104.1","106.42","10","450","105","110"
"2015","66 and older","Female","94.34","84","2545","53","65","120","150","230","92.59","96.09","17","470","85","90"
"2015","66 and older","Male","103.78","96","2415","57","71","128","160","250","101.9","105.66","12","470","96","100"
"2016","16-34 y.","Female","95.33","85","3928","50","64","120","150","240","93.93","96.73","10","400","85","89"
"2016","16-34 y.","Male","95.1","86","3672","44","62","120","158","250","93.56","96.64","6","400","80","85"
"2016","35-65 y.","Female","107.92","100","8150","60","75","130","160","250","106.91","108.93","12","425","100","102"
"2016","35-65 y.","Male","105.46","100","6992","54","72","130","160","250","104.35","106.57","8","425","100","102"
"2016","66 and older","Female","95.04","85","2460","53","65","120","150","230","93.25","96.83","11","470","86","90"
"2016","66 and older","Male","104.3","98","2340","56","72","130","160","250","102.37","106.23","12","470","100","100"
"2017","16-34 y.","Female","95.69","84","4456","50","65","120","160","240","94.37","97.01","12","410","85","89"
"2017","16-34 y.","Male","94.73","87","4313","44","60","120","150","240","93.32","96.14","8","450","80","85"
"2017","35-65 y.","Female","108.04","100","9147","60","75","130","160","250","107.09","108.99","9","450","100","105"
"2017","35-65 y.","Male","105.8","100","7888","53","72","130","160","250","104.76","106.84","9","450","100","105"
"2017","66 and older","Female","95.44","86","2567","54","65","120","150","230","93.68","97.2","11","470","88","92"
"2017","66 and older","Male","105.05","100","2486","57","72","130","160","250","103.15","106.95","10","470","100","101"
"2018","16-34 y.","Female","96.36","85","4131","48","64","120","160","250","94.99","97.73","11","410","85","89"
"2018","16-34 y.","Male","95.48","87","4065","45","62","120","150","250","94.02","96.94","9","400","81","85"
"2018","35-65 y.","Female","108.54","100","8713","60","75","130","165","250","107.56","109.52","13","420","100","102"
"2018","35-65 y.","Male","106.74","100","7501","53","72","130","160","250","105.67","107.81","12","410","100","103"
"2018","66 and older","Female","97","88.37","2592","55","67","120","150","230","95.27","98.73","16","400","87","92"
"2018","66 and older","Male","104.72","100","2475","56","73","130","160","250","102.86","106.58","10","420","100","100"
"2019","16-34 y.","Female","96.54","85","3730","49","65","120","160","240","95.01","98.07","11","600","85","89"
"2019","16-34 y.","Male","95.43","85","3712","46","62","120","150","240","93.86","97","8","400","80","84"
"2019","35-65 y.","Female","108.94","100","8696","60","75","132","165","250","107.85","110.03","14","570","105","110"
"2019","35-65 y.","Male","108.28","100","8118","53","74","135","164","270","107.02","109.54","11","698","110","110"
"2019","66 and older","Female","98.5","90","2609","54","67","120","150","250","96.58","100.42","15","500","90","98"
"2019","66 and older","Male","106.08","100","2656","56","73","131","160","250","104.02","108.14","10","500","100","108"
