"year","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1999","Couple + C. GT 16 ","132.68","101.08","157","70","80","130","240","450","121.35","144.01","40","450","93","103"
"1999","Couple + C. LE 16","116.11","100","435","69","83","130","200","350","111.8","120.42","48","350","96","102"
"1999","Couple + C. LE and GT 16","150.07","130","89","83","105","180","190","385","135.65","164.49","75","385","116","140"
"1999","Single parent","77.97","75","81","53","62","85","104","160","71.03","84.91","30","260","71","80"
"2000","(Married) couple without C.","97.38","90","3978","58","69","120","150","240","96.15","98.61","24","400","90","90"
"2000","1-pers.-HH","66.94","60","1898","36","48","80","105","187","65.45","68.43","10","283","60","60"
"2000","Couple + C. GT 16 ","117.24","110","1574","72","85","140","160","260","115.07","119.41","45","450","110","120"
"2000","Couple + C. LE 16","111.09","104","2739","69","80","134","160","230","109.6","112.58","22","340","104","110"
"2000","Couple + C. LE and GT 16","127.19","120","903","80","93","150","190","240","124.46","129.92","52","260","120","121"
"2000","Single parent","89.82","80","618","58","68","100","130","203","87.01","92.63","18","300","80","84"
"2001","(Married) couple without C.","89.3","80","632","55","64","110","140","190","86.64","91.96","8","220","76","80"
"2001","1-pers.-HH","57.53","55.28","374","32","42","68","86","140","54.98","60.08","12","250","51","59"
"2001","Couple + C. GT 16 ","110.7","90","173","60","80","145","180","320","102.92","118.48","20","320","90","100"
"2001","Couple + C. LE 16","114.79","105.59","675","70","85","135","160","300","111.72","117.86","50","320","100","110"
"2001","Couple + C. LE and GT 16","124.88","116","125","82","90","150","200","280","115.46","134.3","54","280","113","130"
"2001","Single parent","83.76","83","123","55","65","93","120","165","79.01","88.51","45","165","75","85"
"2002","(Married) couple without C.","96.6","90","7373","58","70","120","150","230","95.63","97.57","22","450","90","92"
"2002","1-pers.-HH","66.69","60","2974","36","48","80","102","170","65.51","67.87","9","310","60","62"
"2002","Couple + C. GT 16 ","113.84","110","3945","70","84","130","165","250","112.42","115.26","24","450","112","120"
"2002","Couple + C. LE 16","110.59","103","4720","69","80","130","156","240","109.35","111.83","20","450","108","110"
"2002","Couple + C. LE and GT 16","124.57","120","1932","77","90","150","180","300","122.36","126.78","40","440","120","124"
"2002","Single parent","86","80","1118","55","65","100","120","190","83.94","88.06","10","300","80","82"
"2003","(Married) couple without C.","95.67","89","7319","58","68","117","143","220","94.72","96.62","18","450","90","90"
"2003","1-pers.-HH","66.4","60","2982","35","48","80","104","160","65.24","67.56","10","350","60","62"
"2003","Couple + C. GT 16 ","117.24","110","3933","68","82","135","180","350","115.75","118.73","32","450","117","120"
"2003","Couple + C. LE 16","110.51","105","4384","70","81","130","156","220","109.3","111.72","32","450","110","113"
"2003","Couple + C. LE and GT 16","124.86","119","1844","78","90","150","184","300","122.49","127.23","20","400","120","124"
"2003","Single parent","89.59","83","1117","56","65","100","140","200","87.52","91.66","32","285","80","85"
"2004","(Married) couple without C.","96.38","89","7273","58","69","120","147","228","95.41","97.35","20","450","90","92"
"2004","1-pers.-HH","67.43","60","2926","36","49","80","105","160","66.24","68.62","9","300","60","63"
"2004","Couple + C. GT 16 ","118.93","110","3914","70","85","135","180","300","117.37","120.49","32","450","118","120"
"2004","Couple + C. LE 16","111.52","110","4058","70","83","130","156","230","110.25","112.79","37","450","110","115"
"2004","Couple + C. LE and GT 16","124.08","120","1794","74","90","150","180","300","121.71","126.45","20","360","120","130"
"2004","Single parent","88.5","82","1096","56","66","100","135","210","86.38","90.62","20","315","80","85"
"2005","(Married) couple without C.","96.21","88","7052","58","68","120","145","240","95.21","97.21","25","450","90","93"
"2005","1-pers.-HH","68.3","60","2968","37","50","80","110","170","67.06","69.54","6","400","60","63"
"2005","Couple + C. GT 16 ","117.8","110","3661","70","85","135","170","300","116.22","119.38","45","450","118","120"
"2005","Couple + C. LE 16","111.88","108","3721","70","83","130","160","230","110.54","113.22","37","450","110","115"
"2005","Couple + C. LE and GT 16","124.72","120","1708","79","92","148","180","286","122.33","127.11","56","420","120","125"
"2005","Single parent","87.75","81","1110","57","67","100","130","180","85.78","89.72","12","255","82","85"
"2006","(Married) couple without C.","96.94","89","7881","56","69","120","150","235","95.94","97.94","26","838","90","95"
"2006","1-pers.-HH","69.03","62","3339","38","49","80","110","180","67.88","70.18","9","400","62","64"
"2006","Couple + C. GT 16 ","117.91","110","3790","70","85","140","180","300","116.41","119.41","45","450","120","120"
"2006","Couple + C. LE 16","111.36","105","3922","69","80","132","160","240","109.95","112.77","16","500","110","115"
"2006","Couple + C. LE and GT 16","127.52","120","1625","76","92","154","186","270","124.97","130.07","45","420","120","130"
"2006","Single parent","88.56","80","1210","57","66","100","130","200","86.51","90.61","12","300","82","85"
"2007","(Married) couple without C.","98.34","90","7379","58","70","120","150","240","97.33","99.35","16","838","92","96"
"2007","1-pers.-HH","69.5","62","3170","38","50","80","110","180","68.27","70.73","9","400","62","65"
"2007","Couple + C. GT 16 ","118.34","115","3667","72","87","140","170","300","116.83","119.85","41","470","120","120"
"2007","Couple + C. LE 16","114.6","110","3583","70","83","140","160","250","113.07","116.13","32","500","110","116"
"2007","Couple + C. LE and GT 16","125.07","115","1478","80","92","143","180","300","122.31","127.83","45","420","120","130"
"2007","Single parent","88.67","80","1154","58","65","100","130","200","86.61","90.73","17","300","83","86"
"2008","(Married) couple without C.","98.92","90","7077","58","70","120","150","235","97.88","99.96","20","938","94","98"
"2008","1-pers.-HH","69.74","62","3045","38","50","82","112","180","68.51","70.97","10","300","63","65"
"2008","Couple + C. GT 16 ","120.36","116","3456","72","89","140","170","300","118.74","121.98","32","500","120","120"
"2008","Couple + C. LE 16","115.74","110","3200","71","85","140","160","280","114.18","117.3","10","400","113","120"
"2008","Couple + C. LE and GT 16","130.53","120","1330","80","99","155","180","270","127.69","133.37","58","430","130","140"
"2008","Single parent","90.91","82","1129","59","67","100","140","200","88.78","93.04","19","300","83","89"
"2009","(Married) couple without C.","99.93","90","6670","60","70","120","150","240","98.89","100.97","13","550","95","99"
"2009","1-pers.-HH","70.64","64","2897","40","50","84","115","200","69.38","71.9","10","300","64","65"
"2009","Couple + C. GT 16 ","121.91","120","3240","72","88","140","174","300","120.18","123.64","41","500","120","120"
"2009","Couple + C. LE 16","115.44","110","2850","70","83","140","160","280","113.74","117.14","36","450","115","120"
"2009","Couple + C. LE and GT 16","130.63","120","1291","80","100","160","190","240","127.86","133.4","58","420","125","130"
"2009","Single parent","92.89","83","1028","58","67","117","140","200","90.56","95.22","32","320","84","90"
"2010","(Married) couple without C.","101.7","91","6319","60","72","120","153","250","100.59","102.81","13","550","96","100"
"2010","1-pers.-HH","72.28","65","2744","40","50","85","120","200","70.94","73.62","8","300","65","67"
"2010","Couple + C. GT 16 ","121.69","120","2965","74","90","140","170","300","119.88","123.5","41","500","120","120"
"2010","Couple + C. LE 16","115.03","110","7762","70","84","140","165","250","114.02","116.04","33","460","107","110"
"2010","Couple + C. LE and GT 16","134.91","125","1782","86","100","160","200","275","132.53","137.29","60","420","126","130"
"2010","Single parent","90.42","80","2381","58","67","102","140","200","88.96","91.88","18","430","80","80"
"2011","(Married) couple without C.","102","93","8136","60","73","120","151","240","101.06","102.94","20","500","98","100"
"2011","1-pers.-HH","71.58","64","3586","40","50","85","120","180","70.42","72.74","9","360","64","65"
"2011","Couple + C. GT 16 ","124.49","120","3413","74","90","145","180","300","122.84","126.14","30","470","120","120"
"2011","Couple + C. LE 16","117.13","110","7998","71","85","140","170","260","116.08","118.18","36","475","112","117"
"2011","Couple + C. LE and GT 16","133.49","125","2318","83","100","155","200","280","131.51","135.47","55","360","130","130"
"2011","Single parent","91.97","80","3006","59","67","110","138","230","90.65","93.29","18","320","80","81"
"2012","(Married) couple without C.","103.02","95","8197","60","73","120","152","250","102.07","103.97","20","500","98","100"
"2012","1-pers.-HH","71.59","65","3752","40","50","84","116","183","70.48","72.7","9","330","64","65"
"2012","Couple + C. GT 16 ","127.15","120","3226","75","95","150","180","280","125.48","128.82","36","470","120","120"
"2012","Couple + C. LE 16","116.21","110","7325","72","85","140","170","250","115.13","117.29","36","450","114","120"
"2012","Couple + C. LE and GT 16","130.94","120","2281","84","100","150","195","300","128.88","133","53","365","130","132"
"2012","Single parent","91.67","80","2949","59","65","105","140","240","90.27","93.07","18","540","80","82"
"2013","(Married) couple without C.","103.74","98","8535","60","74","125","155","240","102.82","104.66","10","470","96","100"
"2013","1-pers.-HH","71.86","65","3928","40","50","84","120","190","70.71","73.01","10","400","63","65"
"2013","Couple + C. GT 16 ","128.06","120","3533","76","95","150","180","300","126.51","129.61","20","350","120","120"
"2013","Couple + C. LE 16","113.13","107","8199","69","82","136","160","250","112.14","114.12","25","500","106","110"
"2013","Couple + C. LE and GT 16","134.19","125","2787","85","103","150","200","300","132.26","136.12","35","420","125","130"
"2013","Single parent","92.92","80","3154","60","67","110","140","220","91.66","94.18","24","540","80","81"
"2014","(Married) couple without C.","104.23","96","7996","60","74","125","156","250","103.26","105.2","10","470","96","100"
"2014","1-pers.-HH","72.06","65","3654","40","50","85","120","190","70.89","73.23","10","400","64","65"
"2014","Couple + C. GT 16 ","129.41","120","3194","75","95","150","190","300","127.72","131.1","14","400","120","120"
"2014","Couple + C. LE 16","114.71","110","6861","70","84","136","168","240","113.63","115.79","13","450","110","112"
"2014","Couple + C. LE and GT 16","133.77","125.73","2504","84","100","150","200","300","131.83","135.71","55","450","125","130"
"2014","Single parent","93.14","82","2621","59","68","110","140","205","91.85","94.43","35","300","80","83"
"2015","(Married) couple without C.","104.65","98","7953","60","75","125","156","250","103.67","105.63","10","470","94","96"
"2015","1-pers.-HH","71.84","64","3722","38","50","85","120","200","70.64","73.04","10","435","63","65"
"2015","Couple + C. GT 16 ","129.26","120","3102","76","95","150","200","272","127.58","130.94","12","350","120","120"
"2015","Couple + C. LE 16","115.81","110","6771","70","85","140","170","250","114.71","116.91","11","400","107","110"
"2015","Couple + C. LE and GT 16","131.22","125","2464","80","100","150","185","300","129.25","133.19","13","450","125","130"
"2015","Single parent","94.45","85","2525","60","68","110","141","240","93.06","95.84","12","400","81","85"
"2016","(Married) couple without C.","105.6","98.31","7497","60","75","128","160","250","104.58","106.62","12","470","96","100"
"2016","1-pers.-HH","71.83","64","3866","37","50","85","120","200","70.65","73.01","6","400","60","63"
"2016","Couple + C. GT 16 ","125.95","120","2937","76","94","150","180","250","124.33","127.57","40","350","120","120"
"2016","Couple + C. LE 16","115.81","110","7123","70","85","140","170","250","114.77","116.85","10","400","100","100"
"2016","Couple + C. LE and GT 16","132.65","125","2602","82","100","150","180","360","130.74","134.56","30","400","120","125"
"2016","Single parent","94.71","85","2494","60","68","115","140","220","93.3","96.12","14","400","80","82"
"2017","(Married) couple without C.","106","100","8408","60","75","128","160","245","105.04","106.96","9","470","97","100"
"2017","1-pers.-HH","72.13","65","4371","37","50","85","120","200","71.04","73.22","8","450","60","63"
"2017","Couple + C. GT 16 ","126.94","120","3462","76","95","150","180","250","125.47","128.41","25","350","120","120"
"2017","Couple + C. LE 16","116.03","110","7641","70","83","140","175","265","115.02","117.04","16","400","100","100"
"2017","Couple + C. LE and GT 16","130.58","120","3031","80","100","150","180","360","128.8","132.36","45","450","120","120"
"2017","Single parent","96.39","85","2637","60","68","120","150","205","94.96","97.82","17","400","80","85"
"2018","(Married) couple without C.","106.72","100","8128","60","75","130","160","250","105.75","107.69","25","420","97","100"
"2018","1-pers.-HH","72.49","65","4517","38","50","85","120","200","71.44","73.54","9","400","60","62"
"2018","Couple + C. GT 16 ","127.59","125","3215","79","100","150","180","250","126.12","129.06","38","350","120","122"
"2018","Couple + C. LE 16","118.41","110","6971","70","85","140","180","280","117.35","119.47","18","400","100","101"
"2018","Couple + C. LE and GT 16","133.97","125","2976","80","98","150","190","410","132.19","135.75","25","410","120","120"
"2018","Single parent","95.47","85","2603","60","69","115","145","240","93.99","96.95","24","400","80","83"
"2019","(Married) couple without C.","107.36","100","8654","60","75","130","160","250","106.25","108.47","20","600","100","104"
"2019","1-pers.-HH","73.75","65","4697","38","50","88","120","208","72.56","74.94","8","510","62","64"
"2019","Couple + C. GT 16 ","129.47","125","3183","79","100","150","185","250","127.69","131.25","32","600","124","126"
"2019","Couple + C. LE 16","118.45","115","6686","70","85","140","179","265","117.17","119.73","15","698","105","110"
"2019","Couple + C. LE and GT 16","134.94","123","3001","80","98","153","190","410","133.09","136.79","40","450","120","123"
"2019","Single parent","95.88","85","2391","60","69","120","140","240","94.25","97.51","18","420","80","85"
